case,label,time,axisTau,axisKret,dt,maxRefLev,nmb_total,C-Linf,C-rho,C-z,C-norm2,H-norm2,M-norm2,Z-norm2
A,Rout16 original,5.904587422629552,3.631407129107234,0.0009205133638644201,0.006601627449498099,1.0,44.0,0.006033366960564027,5.25,0.0,0.0010140900253586295,0.00016726558780762028,9.063539334126447e-05,0.0001666045032901896
A,Rout16 original,5.930990075711356,3.6473234852282643,0.0009469466569039907,0.0066001355269365075,1.0,44.0,0.006217103945711803,5.25,0.0,0.0010300336164305848,0.00016819853499998576,9.279026778381387e-05,0.00016895521146747134
A,Rout16 original,5.957387777864402,3.663223162095522,0.0009750282290863818,0.006599050507559009,1.0,44.0,0.006405320738796915,5.25,0.0,0.001046409045940454,0.0001691348628710505,9.507621622214751e-05,0.0001713406405581848
A,Rout16 original,5.983780566637,3.6791059745412253,0.0010048351503926622,0.006597252486091356,1.0,44.0,0.006598044322364755,5.25,0.0,0.0010632323735828059,0.00017007306412145773,9.750139875212999e-05,0.000173761189536967
A,Rout16 original,6.010162272102002,3.6949680226656425,0.001036445819749219,0.0065943799998365036,1.0,44.0,0.006795249490444385,5.25,0.0,0.0010805173650831343,0.00017101289987442244,0.00010007321451593648,0.0001762167082903766
A,Rout16 original,6.036533475169555,3.7108094908109073,0.0010699556588124398,0.006591902724681613,1.0,44.0,0.006996953737391219,5.25,0.0,0.0010982836500073795,0.000171955646701126,0.00010279958304240841,0.00017870768671594876
A,Rout16 original,6.062895760543544,3.7266311832249523,0.0011054723131789456,0.006589822206982817,1.0,44.0,0.007203177603218213,5.25,0.0,0.0011165531878281603,0.00017290363883282786,0.00010568861622423126,0.0001812347464894389
A,Rout16 original,6.089250719171118,3.7424339248221905,0.0011431151464642174,0.0065881400171076965,1.0,44.0,0.007413937308827399,5.25,0.0,0.0011353495191321382,0.0001738599783649113,0.00010874863182821661,0.00018379855199164805
A,Rout16 original,6.115599948356106,3.7582185626326723,0.0011830156400294562,0.006586857756364476,1.0,44.0,0.007629244383105206,5.25,0.0,0.0011546976729546192,0.00017482821185784182,0.00011198835072070787,0.00018639981309994828
A,Rout16 original,6.141945051899729,3.7739859673088736,0.0012253176462490517,0.006585977063756988,1.0,44.0,0.007849105044315956,5.25,0.0,0.001174623989887569,0.00017581190607444873,0.00011541711357059845,0.0001890392881480929
A,Rout16 original,6.168281611465145,3.7897334315748665,0.0012701669678661497,0.006583028054631134,1.0,44.0,0.008073467407865256,5.25,0.0,0.001195151026052866,0.00017681393580672644,0.0001190441609830331,0.00019171716829217004
A,Rout16 original,6.194606958309192,3.805459329134855,0.0013177226947339027,0.006580370505191865,1.0,44.0,0.008302283349332753,5.25,0.0,0.0012163028882743409,0.00017783633017985095,0.00012287970531682857,0.00019443384129280282
A,Rout16 original,6.220922648432795,3.821164587747937,0.0013681627604422487,0.006578102543246755,1.0,44.0,0.00853553075163689,5.25,0.0,0.0012381072875654582,0.00017888008246673062,0.00012693546981282642,0.0001971901660333578
A,Rout16 original,6.247230244142234,3.836850164759964,0.0014216774604046201,0.006576225754791939,1.0,44.0,0.008773176983442292,5.25,0.0,0.001260592330839906,0.00017994492064599767,0.00013122416597278685,0.00019998705434656752
A,Rout16 original,6.273531314163767,3.8525170486033313,0.001478469634014707,0.006574741757086911,1.0,44.0,0.009015177114617096,5.25,0.0,0.0012837866318140788,0.00018102950218702838,0.00013575940919186973,0.0002028254741852676
A,Rout16 original,6.299827433785928,3.8681662603059745,0.0015387549606152668,0.006573652205542918,1.0,44.0,0.00926147217105923,5.25,0.0,0.0013077196165195506,0.0001821318680758242,0.00014055556181453952,0.00020570645519356708
A,Rout16 original,6.326118188818474,3.8837976686847204,0.001602757377213325,0.006571659030648935,1.0,44.0,0.009511968431989589,5.25,0.0,0.0013324194528092248,0.00018325002429968353,0.00014562649919686632,0.00020863087313527983
A,Rout16 original,6.352397592747913,3.8994078699184853,0.0016706985413745194,0.0065688138366325035,1.0,44.0,0.009766499880087258,5.25,0.0,0.0013579075245208228,0.00018438261924763591,0.0001509822388331367,0.00021159903585585852
A,Rout16 original,6.378666571045588,3.9149976094283,0.0017428290378023424,0.006566350898170411,1.0,44.0,0.010024948364045248,5.25,0.0,0.0013842159334337086,0.00018552959592829334,0.0001566367751632774,0.00021461209157430308
A,Rout16 original,6.404926656717231,3.930568027698632,0.0018194155406395817,0.006564271812395287,1.0,44.0,0.010287185479943875,5.25,0.0,0.0014113803595055569,0.00018669205906773952,0.0001626052552651963,0.00021767136143215662
A,Rout16 original,6.43117938923828,3.9461203037958175,0.0019007402984113856,0.006562578209798826,1.0,44.0,0.010553066565460883,5.25,0.0,0.0014394395643706895,0.00018787242619499136,0.00016890364831880937,0.00022077829031407023
A,Rout16 original,6.4574263147048585,3.9616556564160468,0.0019871021745526867,0.006561271761209193,1.0,44.0,0.01082243353139509,5.25,0.0,0.0014684359190901219,0.000189074528421011,0.0001755490321993343,0.0002239344655486724
A,Rout16 original,6.4836687280230825,3.9771751923291143,0.002078816893885843,0.0065601389766521525,1.0,44.0,0.011095117418504464,5.25,0.0,0.001498415464657619,0.0001903034882483846,0.00018255982802651899,0.0002271416037144997
A,Rout16 original,6.5,3.986826892199771,0.002138748451179288,0.006426716274967603,1.0,44.0,0.011266423602165648,5.25,0.0,0.0015175926401299622,0.00019108459541168383,0.00018711659677235164,0.00022916424543835604
B,Rout16 Bjorhus,0.0,0.0,0.0005653950047976614,0.010823312937405826,0.0,32.0,0.005980631937424982,5.25,0.0,0.0006854074319407438,0.0006818808093213485,0.0,8.816556548488162e-07
B,Rout16 Bjorhus,0.02159391397185053,0.01329918552582149,0.0005653975270307832,0.002688888236821833,2.0,50.0,0.006807742001172383,5.5625,0.0,0.0008322898524329547,0.0007311021351817781,2.8991554436211483e-06,2.4560984972791045e-05
B,Rout16 Bjorhus,0.03232719238841587,0.019909560150341555,0.0005653960155762857,0.002679922771314445,2.0,50.0,0.006407306062675937,5.5625,0.0,0.0007535977258468737,0.0006431453893698174,1.2647601161354576e-05,2.44284127385307e-05
B,Rout16 Bjorhus,0.04302367657349918,0.026497274070124283,0.0005653939804627657,0.002670428411884742,2.0,50.0,0.005824099546969259,5.5625,0.0,0.0006557042300758141,0.0005311999171600987,2.7348938566592904e-05,2.4250131459164087e-05
B,Rout16 Bjorhus,0.05368137673748238,0.03306110182049045,0.0005653914377188604,0.0026607017467896957,2.0,50.0,0.00508803127776977,5.5625,0.0,0.0005502746489563716,0.00040932983547058404,4.4530403511009906e-05,2.404597222319315e-05
B,Rout16 Bjorhus,0.06429864103074195,0.03960002606615276,0.0005653884023318017,0.002650594796785129,2.0,50.0,0.004236219316250024,5.5625,0.0,0.0004483773153816007,0.0002909671665211645,6.175491432371207e-05,2.383566150126444e-05
B,Rout16 Bjorhus,0.07487573477779653,0.046114210214530243,0.0005653848873135944,0.0026403547909781373,2.0,50.0,0.0033120626702412433,5.5625,0.0,0.0003590247172318827,0.0001871904615494852,7.691893371989987e-05,2.3629807000890026e-05
B,Rout16 Bjorhus,0.0854124011814952,0.052603496110640496,0.000565380904605095,0.002630566348788181,2.0,50.0,0.0023666525408628423,5.5625,0.0,0.0002883650355976166,0.00010571741695181398,8.844481330049035e-05,2.3431414992340594e-05
B,Rout16 Bjorhus,0.0959093158705469,0.05906829985884647,0.0005653764642578273,0.0026204798609938034,2.0,50.0,0.0022080550635959276,5.53125,0.03125,0.00023950808652370369,5.060326637183141e-05,9.53748452531579e-05,2.3244180780866537e-05
B,Rout16 Bjorhus,0.10636778796400607,0.06550942771549191,0.0005653715747274666,0.0026112152182563176,2.0,50.0,0.002164606296938788,5.53125,0.03125,0.00021281600573528508,2.2517043466424438e-05,9.737122515205332e-05,2.307607899874203e-05
B,Rout16 Bjorhus,0.11678926448308045,0.07192777086776056,0.0005653662431229882,0.002601878251145594,2.0,50.0,0.00207284318140144,5.53125,0.03125,0.00020638289333099963,1.9306223724290725e-05,9.464828726362933e-05,2.2935081621324266e-05
B,Rout16 Bjorhus,0.12717505539962665,0.07832413609749989,0.0005653604753882278,0.0025933041142670488,2.0,50.0,0.0019686963666259126,5.53125,0.0,0.00021660104102597864,3.6704072591666876e-05,8.78606084023744e-05,2.2821915058248986e-05
B,Rout16 Bjorhus,0.1375282140314721,0.08470040387264396,0.0005653542753145857,0.0025852072198406027,2.0,50.0,0.00244136021509909,5.5,-0.25,0.00023882427407382752,6.914377850832658e-05,7.796495277175488e-05,2.2726959439274494e-05
B,Rout16 Bjorhus,0.14784935621186784,0.09105695347166955,0.0005653476470084117,0.0025774464928958736,2.0,50.0,0.002917173940183719,5.5,0.0625,0.00026806603324778806,0.00011057494602284578,6.608248649946354e-05,2.263519282015037e-05
B,Rout16 Bjorhus,0.15814170790256346,0.09739577169021002,0.000565340592050844,0.0025705832069367602,2.0,50.0,0.003294923298243021,5.5,-0.0625,0.0002996235176933597,0.00015518929904535485,5.33642580991327e-05,2.2534514653047082e-05
B,Rout16 Bjorhus,0.1684079700840383,0.10371852200043337,0.0005653331114005869,0.002564101133083347,2.0,50.0,0.003550754295555168,5.5,-0.0625,0.00032947202459277067,0.0001979040335281926,4.088684370089546e-05,2.241966383425594e-05
B,Rout16 Bjorhus,0.17864914265989704,0.11002582022132747,0.0005653252063636161,0.00255811700600949,2.0,50.0,0.0036853075651012827,5.5,0.0625,0.00035443910100933605,0.000234624768981888,2.9574015002222475e-05,2.2289664847038232e-05
B,Rout16 Bjorhus,0.188868526333444,0.1163196991807208,0.0005653168759978802,0.002552988542173753,2.0,50.0,0.0037059707890024704,5.5,-0.0625,0.000372251103062686,0.0002623693220927398,2.0139188374167513e-05,2.2142945084015674e-05
B,Rout16 Bjorhus,0.19906929539505558,0.12260211385191876,0.000565308118545302,0.002548507509634395,2.0,50.0,0.0036250708259703487,5.5,0.0625,0.0003815031583938907,0.00027927263943528793,1.3060825890952216e-05,2.19747641289346e-05
B,Rout16 Bjorhus,0.2092524757800642,0.12887369608693586,0.0005652989335630096,0.0025442703517096826,2.0,50.0,0.003458491089263801,5.5,0.0625,0.00038162962456569953,0.0002845580565926221,8.576212952841156e-06,2.1778571975211918e-05
B,Rout16 Bjorhus,0.2194207374166854,0.13513609023474507,0.0005652893188739977,0.0025408419424960047,2.0,50.0,0.0032244406708726242,5.5,0.0625,0.0003728677998144439,0.00027847826657430346,6.689374861728221e-06,2.154968516273987e-05
B,Rout16 Bjorhus,0.22957725205475335,0.14139124970477915,0.0005652792710275634,0.0025381970954778186,2.0,50.0,0.0032027604008046614,5.40625,0.0,0.0003561724109702642,0.0002621907948137294,7.1984860196322914e-06,2.128815461780571e-05
B,Rout16 Bjorhus,0.2397245629233894,0.14764074081558415,0.0005652687868470236,0.002535966000091068,2.0,50.0,0.0031321479489732846,5.40625,0.0,0.00033307437687530884,0.00023757982903980571,9.732618167605318e-06,2.0998773492492866e-05
B,Rout16 Bjorhus,0.24986367267750342,0.15388518108243607,0.000565257864475275,0.0025341578104272912,2.0,50.0,0.002985960064472522,5.40625,0.0,0.00030548905333247867,0.00020702976808973506,1.3794900407673989e-05,2.0688921725320735e-05
B,Rout16 Bjorhus,0.25999739814924716,0.16012630533021058,0.0005652464997601591,0.002533086133780746,2.0,50.0,0.002849345347060836,5.28125,0.0,0.0002754925627990502,0.00017316205791329545,1.881242661632231e-05,2.0365910768945693e-05
B,Rout16 Bjorhus,0.27012862849155755,0.1663658929248153,0.0005652346882678708,0.0025327282951577977,2.0,50.0,0.0026688263056123414,5.28125,0.0,0.0002451344712538953,0.00013860389232887575,2.4186533942383182e-05,2.003537909080998e-05
B,Rout16 Bjorhus,0.28025965209947706,0.1726053532398076,0.0005652224256465652,0.002532736411240737,2.0,50.0,0.002435043246324026,5.28125,0.0,0.00021630091079634844,0.00010580387019327385,2.9341272712388793e-05,1.9701016778238534e-05
B,Rout16 Bjorhus,0.2903913785510572,0.17884524646801245,0.0005652097092958178,0.002533133696568925,2.0,50.0,0.0021548208524445403,5.28125,0.0,0.00019062206503653623,7.689205165915728e-05,3.376784019676575e-05,1.9365298676540262e-05
B,Rout16 Bjorhus,0.3030599176224703,0.18664750330075305,0.0005651931696110872,0.005067744032784164,1.0,44.0,0.0015450326952336838,5.125,0.0,0.00010946018566162527,2.8453929025491993e-05,8.401303064020516e-06,1.7475210684002875e-05
B,Rout16 Bjorhus,0.32335223903034577,0.19914506951904504,0.000565165190186702,0.005076516855792907,1.0,44.0,0.001222337243440827,5.125,0.0,9.678612030128672e-05,1.7932715793889097e-05,8.277626792627092e-06,1.690227618099601e-05
B,Rout16 Bjorhus,0.3436883068850943,0.21166957844793358,0.0005651353075672399,0.005088509502793433,1.0,44.0,0.0010525441496207046,5.1875,0.0,9.442994293869844e-05,1.7694402539454657e-05,8.393660256733717e-06,1.6274885773519383e-05
B,Rout16 Bjorhus,0.3640736292271138,0.22422442242161397,0.0005651034950789207,0.005101611868536794,1.0,44.0,0.0011906513478134992,5.1875,-0.0625,9.476394859786982e-05,1.9966328938295464e-05,8.85568155028856e-06,1.560233896914669e-05
B,Rout16 Bjorhus,0.3845228714273933,0.23681863356903396,0.0005650697107897682,0.0051192835194818495,1.0,44.0,0.0012933513859600958,5.1875,-0.0625,9.469198788793265e-05,2.1630221213324867e-05,9.652592408385595e-06,1.489351378989436e-05
B,Rout16 Bjorhus,0.4050536157949742,0.24946304050344623,0.0005650339039208105,0.005141246768531581,1.0,44.0,0.0013492638324594957,5.1875,-0.0625,9.355280260497104e-05,2.2043085113389812e-05,1.0722826560434384e-05,1.4160230911919333e-05
B,Rout16 Bjorhus,0.42567983300846224,0.26216624753059814,0.0005649960255583009,0.005165427055297696,1.0,44.0,0.0013683064921741236,5.1875,0.0625,9.165873180323651e-05,2.1544458581911017e-05,1.1995854214220337e-05,1.3414364051276967e-05
B,Rout16 Bjorhus,0.4464041980039034,0.2749299021833976,0.0005649560451168514,0.005190982195411879,1.0,44.0,0.0013569807504944006,5.1875,-0.0625,8.950169417085659e-05,2.0648689958192192e-05,1.3409425226522623e-05,1.2666792241513586e-05
B,Rout16 Bjorhus,0.46724039570750286,0.28776243280468156,0.0005649139090267004,0.005220350466911988,1.0,44.0,0.0013217816283786963,5.1875,-0.0625,8.743380523196603e-05,1.9724779935270935e-05,1.4914144195451928e-05,1.19263295450576e-05
B,Rout16 Bjorhus,0.4882027804498134,0.3006726800232842,0.0005648695575190467,0.0052530187688758405,1.0,44.0,0.0012703685790999184,5.1875,0.0625,8.561671889833432e-05,1.8946976087369986e-05,1.6469392761461732e-05,1.120050904113221e-05
B,Rout16 Bjorhus,0.5092937861071921,0.31366214295276373,0.0005648229523866648,0.005285033579818131,1.0,44.0,0.0012101525918760997,5.1875,-0.0625,8.407097606584597e-05,1.8347581417764535e-05,1.8037230663048344e-05,1.0496364362670592e-05
B,Rout16 Bjorhus,0.5305214730212435,0.3267357859335063,0.0005647740407567429,0.005320466215133633,1.0,44.0,0.0011620778639561292,5.125,-0.0625,8.273835439248336e-05,1.7884736769031283e-05,1.958073754246827e-05,9.819486932858316e-06
B,Rout16 Bjorhus,0.5518982228912173,0.3399012347502102,0.0005647227555352015,0.0053584065296500795,1.0,44.0,0.0011448403480292617,5.125,-0.0625,8.153619675945443e-05,1.7497628053818834e-05,2.1062216222005357e-05,9.17429321543127e-06
B,Rout16 Bjorhus,0.5734241127919713,0.35315853707349887,0.0005646690552111549,0.005395712029450148,1.0,44.0,0.0011241168271707022,5.125,-0.0625,8.039444869792386e-05,1.7140695105698324e-05,2.2442401526160106e-05,8.565001299596834e-06
B,Rout16 Bjorhus,0.595106986130047,0.36651252370153853,0.0005646128766587519,0.005436089819313899,1.0,44.0,0.0011003398558564643,5.125,0.0625,7.926954694437518e-05,1.6796517684037768e-05,2.3682747984652624e-05,7.995236676466617e-06
B,Rout16 Bjorhus,0.6169537817802401,0.3799674683773403,0.0005645541550196246,0.005476602713234044,1.0,44.0,0.0010737675059881594,5.125,0.0625,7.814314112081724e-05,1.6472605421364762e-05,2.4745970234028472e-05,7.468402343986058e-06
B,Rout16 Bjorhus,0.6389633579382973,0.393522668163671,0.0005644928442240415,0.0055182290884801975,1.0,44.0,0.0010534408275096633,5.125,0.0,7.701529817306147e-05,1.6191369189867626e-05,2.5598777658472744e-05,6.987804955729558e-06
B,Rout16 Bjorhus,0.6611445936386855,0.4071835917590518,0.0005644288684115048,0.005561109639036349,1.0,44.0,0.0010283421816917515,5.125,0.0,7.589851680009915e-05,1.5982820121222514e-05,2.621495128891181e-05,6.55614894027622e-06
B,Rout16 Bjorhus,0.6834941641421397,0.42094819186359855,0.0005643621838125257,0.005603517758271178,1.0,44.0,0.0010021137992785043,5.0625,0.0,7.481325239669002e-05,1.587795823245693e-05,2.6575827697590102e-05,6.1759901614637235e-06
B,Rout16 Bjorhus,0.7060191372583676,0.4348208217473963,0.0005642927143620211,0.00564755402996766,1.0,44.0,0.0009976506613043527,5.0625,0.0,7.378275911632464e-05,1.5902664665967865e-05,2.667274885101936e-05,5.84929632931498e-06
B,Rout16 Bjorhus,0.728715447482211,0.44879897795495877,0.0005642204162055582,0.005690343982823652,1.0,44.0,0.000987450882195587,5.0625,0.0,7.283319751285679e-05,1.6076000834027285e-05,2.6507261470631888e-05,5.577881752682377e-06
B,Rout16 Bjorhus,0.751588460428703,0.46288596548543554,0.0005641452148120532,0.005734573564690606,1.0,44.0,0.0009714464750955077,5.0625,0.0,7.19928943139176e-05,1.6409598429475903e-05,2.609144557857715e-05,5.363247110999379e-06
B,Rout16 Bjorhus,0.7746329662192244,0.4770785761629394,0.0005640670689590337,0.005777408755128754,1.0,44.0,0.0009496558223533679,5.0625,0.0,7.129136776100377e-05,1.6905834714614535e-05,2.5447404448170883e-05,5.206937150568826e-06
B,Rout16 Bjorhus,0.7978533229968963,0.4913794945887641,0.0005639859051364249,0.005821086623754281,1.0,44.0,0.0009222102564830142,5.0625,0.0,7.076037270886307e-05,1.7560660240022442e-05,2.4605871288326974e-05,5.110411821490607e-06
B,Rout16 Bjorhus,0.8212433034607388,0.5057848860613716,0.0005639016861122366,0.005863689859341167,1.0,44.0,0.0008893827263194786,5.0625,0.0,7.043520481988784e-05,1.8365683099634706e-05,2.3605091762005128e-05,5.075139299538043e-06
B,Rout16 Bjorhus,0.844806510549534,0.5202969701596208,0.0005638143398320637,0.005906263734063903,1.0,44.0,0.0008515558432887616,5.0625,0.0,7.035380337368826e-05,1.931059539797344e-05,2.248832294135412e-05,5.102376816569376e-06
B,Rout16 Bjorhus,0.868536064745276,0.5349115105870909,0.0005637238327071019,0.005948412509324721,1.0,44.0,0.0008313191629988605,5.0,0.0,7.055453554323862e-05,2.0382883145558764e-05,2.13025557733016e-05,5.193007900432754e-06
B,Rout16 Bjorhus,0.8924343095076523,0.5496299513372238,0.0005636300970732926,0.005989493660866937,1.0,44.0,0.0008336614354637282,5.0,0.0,7.107470386217885e-05,2.1570142417326662e-05,2.0095413153376274e-05,5.347367329526587e-06
B,Rout16 Bjorhus,0.9164952125997762,0.56444857803791,0.0005635330978786713,0.006031013502058528,1.0,44.0,0.0008308670810224324,5.0,0.0,7.195063364259877e-05,2.2862190438129054e-05,1.8913899430357148e-05,5.565041265959809e-06
B,Rout16 Bjorhus,0.9407189034520417,0.5793674712180855,0.0005634327760123195,0.006070348289165054,1.0,44.0,0.0008225335943233697,5.0,0.0,7.321921780810431e-05,2.425518751543589e-05,1.780180192921155e-05,5.844887018847422e-06
B,Rout16 Bjorhus,0.9651013217836317,0.59438413110611,0.0005633290895124586,0.006111105863697234,1.0,44.0,0.0008106742857750712,5.0,0.0625,7.491984190761001e-05,2.575478917042557e-05,1.6798726996611912e-05,6.184963949760244e-06
B,Rout16 Bjorhus,0.9896390935535477,0.6094964806313821,0.0005632219941250264,0.0061485480840923565,1.0,44.0,0.0007988752059677674,5.0,0.125,7.709771252383434e-05,2.7380384461042164e-05,1.5938867179919417e-05,6.582627023389099e-06
B,Rout16 Bjorhus,1.0143315943565214,0.6247041362362332,0.0005631114333550662,0.006187877120933825,1.0,44.0,0.0007880171219910357,5.0,-0.1875,7.980864837467558e-05,2.916977951019778e-05,1.5250606476369001e-05,7.034667762508971e-06
B,Rout16 Bjorhus,1.0391722852254397,0.6400030717597232,0.0005629973771685542,0.006223932479250278,1.0,44.0,0.0008292741296401016,16.0,15.75,8.312385397666724e-05,3.118362644079746e-05,1.4757052518508698e-05,7.53726148656851e-06
B,Rout16 Bjorhus,1.064163006253786,0.6553944216221879,0.0005628797569081698,0.00626133748193427,1.0,44.0,0.0009447503238581426,16.0,15.75,8.713883741218119e-05,3.351235534139727e-05,1.4476641188239225e-05,8.086354376755595e-06
B,Rout16 Bjorhus,1.0892951395334107,0.6708728794164774,0.0005627585527033742,0.006296431216617363,1.0,44.0,0.00107704073126127,16.0,15.75,9.197988342039843e-05,3.6281583323846536e-05,1.442508437843544e-05,8.67741384375905e-06
B,Rout16 Bjorhus,1.1145717114111564,0.6864403103078872,0.0005626336885516988,0.0063319329778623356,1.0,44.0,0.0012287417290473904,16.0,15.75,9.781964242601392e-05,3.966327478706876e-05,1.4617445811474875e-05,9.306080042312725e-06
B,Rout16 Bjorhus,1.1399837671426483,0.7020912005831466,0.0005625051465582419,0.006366039914360985,1.0,44.0,0.0014027877425670909,16.0,15.75,0.00010488831649117404,4.388510789529275e-05,1.5071139291797235e-05,9.967826985510045e-06
B,Rout16 Bjorhus,1.165534570359622,0.7178275617141863,0.000562372847246817,0.006399694539888569,1.0,44.0,0.0016026635783931713,16.0,15.75,0.00011350042293642711,4.9250370089074564e-05,1.5809799689405116e-05,1.0658782197763702e-05
B,Rout16 Bjorhus,1.1912151848362402,0.7336438915495472,0.0005622367729306388,0.006432802483511894,1.0,44.0,0.001832311135473396,16.0,15.75,0.00012407578988510808,5.61563337969117e-05,1.6867313390851105e-05,1.1375323584269677e-05
B,Rout16 Bjorhus,1.2170283173941123,0.7495418588089864,0.0005620968441547508,0.006464687922515249,1.0,44.0,0.0020964042519429414,16.0,15.75,0.0001371849047796614,6.513019957166576e-05,1.829399795943278e-05,1.211495367288644e-05
B,Rout16 Bjorhus,1.2429664137174417,0.7655168126089595,0.0005619530357060161,0.0064967942032400266,1.0,44.0,0.0024002571924002015,16.0,15.75,0.00015358904781327163,7.686463370557552e-05,2.016236050607281e-05,1.287596169167228e-05
B,Rout16 Bjorhus,1.2690309492496246,0.7815696634721253,0.0005618052721368559,0.006527002709373572,1.0,44.0,0.0027501388992720996,16.0,15.75,0.0001743154730064536,9.227989008964878e-05,2.25765573300443e-05,1.3658374478541298e-05
B,Rout16 Bjorhus,1.2952158264933924,0.7976966579347681,0.0005616535192839381,0.006558111747184378,1.0,44.0,0.003153220576648325,16.0,15.75,0.00020073475912728013,0.00011259121229176691,2.568198386686696e-05,1.4464009011331185e-05
B,Rout16 Bjorhus,1.3215211267373106,0.8138978480789686,0.0005614977067368263,0.006586742249242419,1.0,44.0,0.003617916795461169,16.0,15.75,0.00023468847655318752,0.00013941669475239858,2.9680464349193042e-05,1.5297655695901444e-05
B,Rout16 Bjorhus,1.347942510280082,0.8301705632482606,0.0005613377886500737,0.006616863681123775,1.0,44.0,0.004155749410393544,15.75,16.0,0.0002786351644487866,0.0001749034595132651,3.484739651394886e-05,1.6167713915826774e-05
B,Rout16 Bjorhus,1.3744783017482092,0.8465137738276818,0.0005611737024856114,0.006644017305798375,1.0,44.0,0.004777141818110745,15.75,16.0,0.00033586710940978635,0.00022191334097073885,4.155695295349833e-05,1.708766906172593e-05
B,Rout16 Bjorhus,1.4011263694169325,0.8629261692522976,0.0005610053868814257,0.006673164590018606,1.0,44.0,0.005494975249314965,15.75,16.0,0.0004107868396123705,0.00028426146946288595,5.0314054767212995e-05,1.8077553733498656e-05
B,Rout16 Bjorhus,1.4278832191439763,0.879405599964818,0.0005608327881215229,0.006698942107896547,1.0,44.0,0.006324563813626143,15.75,16.0,0.0005092775250945548,0.0003670358562581372,6.179705117550449e-05,1.9165957265895522e-05
B,Rout16 Bjorhus,1.4547486125394722,0.8959519217307516,0.0005606558303360214,0.006727131514113139,1.0,44.0,0.007283799207546981,15.75,16.0,0.0006392239026080731,0.0004770467181714512,7.691767156646616e-05,2.039290954983861e-05
B,Rout16 Bjorhus,1.4817175417631543,0.9125620529476556,0.000560474468079654,0.006751630800149799,1.0,44.0,0.008393284343811067,15.75,16.0,0.0008111547613847529,0.0006233818073353415,9.689478158323681e-05,2.1813177476115512e-05
B,Rout16 Bjorhus,1.5087910750714824,0.9292366543959275,0.0005602886145950705,0.0067785917572514625,1.0,44.0,0.009677209002961294,15.75,16.0,0.00103921302818691,0.0008182431194891099,0.00012336583254160337,2.3501693439492613e-05
B,Rout16 Bjorhus,1.5359635499374793,0.9459722414894235,0.0005600982286309377,0.00680219496703253,1.0,44.0,0.011163351278521296,15.75,16.0,0.001342293523063766,0.0010779302627013667,0.00015851723989377704,2.5559467985603744e-05
B,Rout16 Bjorhus,1.5632367868361192,0.9627699385454616,0.0005599032170839203,0.006827958161123663,1.0,44.0,0.01288440545906768,15.75,16.0,0.0017458239426781919,0.0014243773918950152,0.00020528869278852146,2.8123416266878573e-05
B,Rout16 Bjorhus,1.5906047047513754,0.9796260034370862,0.0005597035437243078,0.00685074261877228,1.0,44.0,0.01487785825374798,15.75,16.0,0.002283805832521505,0.0018869172621684117,0.00026760658159749443,3.1377084566351386e-05
B,Rout16 Bjorhus,1.6180696891218047,0.9965419086811765,0.0005594991127099455,0.006875385679516516,1.0,44.0,0.017187902590732565,15.75,16.0,0.003002071980630846,0.0025050939926382094,0.000350756943968909,3.556836193305824e-05
B,Rout16 Bjorhus,1.6456253595212131,1.013513727947322,0.0005592898954936995,0.006897376814960991,1.0,44.0,0.019865152858269217,15.75,16.0,0.0039619676234076626,0.003331845225327609,0.00046180536206509115,4.1029018122964565e-05
B,Rout16 Bjorhus,1.673274542702031,1.0305432058038142,0.0005590757980452352,0.006920971958332949,1.0,44.0,0.02296934195506033,15.75,16.0,0.005246301420676882,0.0044386430944537945,0.0006102764869865347,4.8206932424482317e-05
B,Rout16 Bjorhus,1.7010106648252936,1.0476262969995345,0.0005588568036284706,0.006942194946326527,1.0,44.0,0.026568821677950404,15.75,16.0,0.006966010595600989,0.005921256980931863,0.0008089115692775043,5.770186570035893e-05
B,Rout16 Bjorhus,1.7288368824086615,1.064764949457394,0.0005586328260778573,0.006964808910094068,1.0,44.0,0.030744299833112377,15.75,16.0,0.00927102161337494,0.0079091399835002,0.0010749042019978002,7.03243539266585e-05
B,Rout16 Bjorhus,1.756746521823827,1.0819550566669427,0.0005584038666384284,0.0069852884513922535,1.0,44.0,0.035588057555664736,15.75,16.0,0.012362350871413479,0.010575895563233122,0.0014312692187721493,8.716119335994257e-05
B,Rout16 Bjorhus,1.784742969667013,1.0991987085128736,0.0005581698550400349,0.007006982657003926,1.0,44.0,0.041209053466274743,15.75,16.0,0.01651189981755747,0.014156395024252227,0.001909084495442655,0.00010968307043269453
B,Rout16 Bjorhus,1.8128195347470728,1.1164917878671143,0.0005579308177721496,0.007026742832204869,1.0,44.0,0.04773176949410399,15.75,16.0,0.022084459639203895,0.018965822622412906,0.00254996493582931,0.00013986448362550665
B,Rout16 Bjorhus,1.8409797453148367,1.1338364721180099,0.0005576867101426051,0.007047573702634013,1.0,44.0,0.05530309059031303,15.75,16.0,0.029573727888437082,0.025430841935981593,0.0034101159497539084,0.0001803804899396532
B,Rout16 Bjorhus,1.8692169645583359,1.151228677826946,0.0005574375926417213,0.007066637889235236,1.0,44.0,0.06409065938282996,15.75,16.0,0.039642336179280604,0.034124269949673255,0.004564796650795148,0.00023482656530540241
