block,level,x,y,z,r,h,w,rho,alpha,K,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
154,8,-0.009765625,0.001953125,-0.001953125,0.01014873520059889,0.00390625,0.0006839834439914714,1.7828971485158778,0.0012194721319244638,-4.1370624251272756e-05,3.154503828676187e-06,7.381543753269043e-05,7.14922462670589e-05,16.186576179709707,-15.60723764773922
154,8,-0.005859375,0.001953125,-0.001953125,0.00647778279366289,0.00390625,0.00028658885149684406,1.7826689309321448,0.0005108930415149502,-8.347167251391388e-06,2.4835346366035934e-06,7.806899415503939e-05,7.614781619637947e-05,16.191540504242656,-15.606320619830585
154,8,-0.001953125,0.001953125,-0.001953125,0.0033829117335329633,0.00390625,8.291503217830065e-05,1.7826008446603605,0.0001478044063960797,-2.22297083877712e-07,8.952721665105749e-07,8.196629839237229e-05,8.107102622586172e-05,16.19474639041924,-15.608373898334037
154,8,-0.005859375,0.005859375,-0.001953125,0.008513474499102879,0.00390625,0.00048656007770894017,1.782780980953572,0.0008674300526307905,-2.2518672609055034e-05,3.2706962942430923e-06,7.523359989470443e-05,7.233590681257125e-05,16.18934498368229,-15.605860262878458
154,8,-0.001953125,0.005859375,-0.001953125,0.00647778279366289,0.00390625,0.00028658885149667607,1.7826689309321389,0.000510893041514649,-8.347167251621486e-06,2.483534636612231e-06,7.806899415473569e-05,7.614781619612283e-05,16.191540504242532,-15.606320619830345
155,8,-0.060546875,0.044921875,-0.021484375,0.07839309468902139,0.00390625,0.026946027842087484,2.0221629452053236,0.05448925902274027,-0.03758157662002015,5.811516305041027e-05,0.0070919188454872375,0.007047249273603236,15.634198027447397,-15.166762014918003
155,8,-0.048828125,0.044921875,-0.013671875,0.06774275467197119,0.00390625,0.02128530670433721,1.9408422389691435,0.041311422321190755,-0.02340287869827888,4.416059828642581e-05,0.0003851694269180102,0.0003412698846291852,15.84344587113381,-15.387670394909062
156,8,-0.025390625,0.033203125,-0.021484375,0.04699691177935924,0.00390625,0.011566527876922956,1.837647553826478,0.021255201659293236,-0.008096814715031625,2.478619558045074e-05,8.738721064525403e-05,6.265069912213802e-05,16.06947890402171,-15.59821469433961
157,7,-0.08984375,0.12109375,-0.05078125,0.15910478011262735,0.0078125,0.07500211609991109,2.2591354540318767,0.16943993960872417,-0.044434200511690496,0.00011342079042356886,0.0010104169524566462,0.0009095011307210359,15.762072213295557,-15.57496902216804
157,7,-0.09765625,0.08984375,-0.02734375,0.13548550934394238,0.0078125,0.06033113413232306,2.288495180741054,0.13806750971046342,-0.05697250927807923,6.73719688466859e-05,6.27591759151884e-05,1.2830999150146072e-05,15.7239105587571,-15.567480083801513
159,6,-0.1640625,0.2421875,-0.1015625,0.30965501847822524,0.015625,0.16731450591306915,1.793551096196222,0.30008711548991446,0.0015492756867743576,5.652406243482321e-05,0.00010186798802806039,4.6423462963798394e-05,15.781639338065089,-15.590153545943439
159,6,-0.2109375,0.1953125,-0.0546875,0.29263001250512566,0.015625,0.15727940470071725,1.836912597112077,0.28890851976103593,-0.0007579111876135135,4.524263360302239e-05,1.6899100904826668e-05,2.8625316856319653e-05,15.783531409831896,-15.587255980387221
161,5,-0.359375,0.484375,-0.203125,0.6364191204505094,0.03125,0.3306330463449862,1.3637934991010752,0.45091519919327666,0.005284616251433212,2.304597263153134e-05,1.1077298923920121e-05,1.9430783817964397e-05,15.754052224596684,-15.691435418739305
161,5,-0.390625,0.390625,-0.109375,0.5631506653418781,0.03125,0.2987586750582707,1.4190348478534585,0.423948971006214,0.007408722307035874,1.6036201023138372e-05,4.9761798277005035e-06,1.1071501655756374e-05,15.746825137839215,-15.666880266163881
161,5,-0.421875,0.421875,-0.015625,0.5968259142120087,0.03125,0.3137200245391263,1.3919630394622422,0.43668667889765145,0.006481566652052995,2.4064885258214446e-05,7.729592341005721e-06,1.6338451460049525e-05,15.739880812320944,-15.678534100225155
162,5,-0.015625,0.390625,-0.015625,0.3912495007984036,0.03125,0.21335797831986505,1.6267324726727868,0.3470763516367409,0.007662455467158841,4.044427513704588e-05,1.26962611854491e-05,2.7797043870512724e-05,15.669315449012844,-15.611542251407464
163,4,-0.78125,0.96875,-0.40625,1.3091475041033382,0.0625,0.5321951133806545,1.1530381695131418,0.6136412793562688,-0.011725065675937346,1.3006189810980041e-05,9.915881699350709e-06,2.0983012002252506e-05,15.832493272199521,-15.862306293602833
163,4,-0.53125,0.78125,-0.21875,0.9697575405739313,0.0625,0.4477111883716591,1.2206863835791761,0.5465149514213358,-0.005167764020744324,1.0211991723188536e-05,2.3646900011834657e-06,7.849762654664296e-06,15.777755752676013,-15.790037996206378
165,3,-1.9375,1.9375,-0.8125,2.857965841293419,0.125,0.7239725711719164,1.0466118325526061,0.7577182594320615,-0.011722769930848288,3.0008999854280264e-05,0.00012947133157054552,0.000159480324770689,15.947207667576295,-15.971541452834323
165,3,-1.1875,1.5625,-0.4375,2.0107134927681765,0.125,0.6442410615140669,1.0858247221115929,0.6995328715913893,-0.014612827246774828,2.264256638961994e-05,1.190768448620406e-06,2.1481745307273268e-05,15.899453638947861,-15.94327744222795
165,3,-1.0625,1.0625,-0.0625,1.5039011769394957,0.125,0.5699339098367048,1.1282904400554745,0.6430509819321928,-0.013521472866133439,1.0165240039811822e-05,6.998702366027978e-07,9.46881493945225e-06,15.849373709343439,-15.892238725903947
167,2,-2.875,3.625,-1.625,4.903761311483258,0.25,0.8227196567374744,1.010118802043918,0.8310445940816411,-0.00264743451239114,2.1913888147914068e-05,2.1489862408994848e-05,4.297909521168176e-05,15.9894417132056,-15.994047475159487
167,2,-2.875,3.375,-0.875,4.519056870631305,0.25,0.809704739623023,1.0142456269629885,0.8212394912938563,-0.004251335573958939,2.525317863291574e-05,4.635736378208936e-06,2.9331941552931275e-05,15.984467094783573,-15.990655822165643
169,1,-4.25,6.25,-1.75,7.75806032459145,0.5,0.8825129362403554,0.9999090491558511,0.882432670943832,-0.0002839613860137234,3.725229439147327e-06,4.926049775270965e-07,4.047681916073329e-06,15.99795873605852,-15.999264016661511
171,1,0.25,3.75,-5.75,6.869315832017043,0.5,0.8687140231261842,1.0013566285907538,0.8698925454071459,-0.0004588138109902744,5.0879188756086355e-06,9.466279705785043e-08,5.042368996841772e-06,15.997079157873419,-15.99888996115627
171,1,3.25,2.75,-4.25,6.015604707757983,0.5,0.8520617384387262,1.003541484841028,0.855079302169027,-0.0007531943536608003,4.30788455681385e-06,3.15099731692583e-05,2.796556443179637e-05,15.995658395441177,-15.998144518099
172,1,7.25,0.25,-6.25,9.575359001102779,0.5,0.9034860283947861,0.9990118226551155,0.9025932239701067,-6.993814579210176e-05,1.590782406074324e-06,4.779064148938759e-06,5.862245360452987e-06,15.998952846703377,-15.999786220834515
173,1,3.25,6.25,-4.25,8.227241335952167,0.5,0.8886934787586632,0.9994178023571005,0.8881760835100698,1.1215702683693808e-05,3.226429845715936e-06,6.293326752843839e-07,3.6538608355790794e-06,15.998483918194234,-15.999809721952445
174,1,5.75,6.75,-7.25,11.453711188955307,0.5,0.9183961316007343,0.9991169697887017,0.9175851600705913,8.521973942056766e-06,7.834783370402282e-07,6.010077596426974e-06,6.627440946143275e-06,15.999508071434548,-15.99989237519201
175,2,1.625,1.375,-2.875,3.5772720053135463,0.25,0.7686735160380783,1.0277898256736169,0.7900348190487027,-0.007934808071800841,2.5430097232864483e-05,9.618952336898031e-07,2.4468269261718174e-05,15.968603550592785,-15.981882206401286
175,2,1.125,1.375,-2.125,2.7698149757700423,0.25,0.7173898911782152,1.0491150968427656,0.7526245651574542,-0.011640733530971085,1.8517152178310656e-05,5.702902793934715e-05,3.912977561422762e-05,15.944649923520654,-15.971306790087903
177,2,0.875,3.375,-2.125,4.083120742765269,0.25,0.7926224213892018,1.0191956572485192,0.8078373297176803,-0.005615845796982245,2.9297648243807738e-05,4.337594463371137e-06,3.349204574962967e-05,15.978418798471592,-15.987485078747929
178,2,2.625,2.625,-3.125,4.852512235945418,0.25,0.8210669521697663,1.0107782081373233,0.8299165826749297,-0.0029152328220310567,1.1700144804378017e-05,2.4138247061849083e-07,1.1511594035604739e-05,15.988933274377187,-15.993504084836667
179,3,0.0625,0.0625,-1.5625,1.5649980031936144,0.125,0.5805291844727917,1.1217857284065438,0.6512293540650674,-0.013879369088440898,3.277752454039104e-05,6.278817544448008e-07,3.21545888843981e-05,15.827901994812656,-15.90033162791295
179,3,0.4375,0.8125,-1.4375,1.708206296089556,0.125,0.6033809379632489,1.1084206078773733,0.668799866038844,-0.014592847296536354,2.027263742268884e-05,1.1947695772200658e-06,1.9102903871663776e-05,15.869321284420298,-15.916900767414702
179,3,0.1875,0.6875,-1.0625,1.27934309315367,0.125,0.5258375289832496,1.1574299776346646,0.6086201194105499,-0.011285087709509738,8.345773871454647e-06,8.001931907628341e-06,1.0145672468944621e-06,15.816910138999672,-15.85705457231892
181,3,0.0625,1.0625,-1.0625,1.5039011769394957,0.125,0.5699339098367039,1.1282904400554645,0.6430509819321861,-0.013521472866123475,1.0165240040380856e-05,6.998702391061132e-07,9.46881493728103e-06,15.849373709343457,-15.892238725903965
181,3,0.6875,1.6875,-1.0625,2.1093171288357757,0.125,0.6557737683107663,1.0798530583327572,0.708139309284778,-0.014589814507036362,2.7417800274321415e-05,5.103184001073745e-06,3.2329303437167416e-05,15.906820613936276,-15.949950451492054
182,3,1.3125,1.3125,-1.5625,2.426256117972709,0.125,0.6883173308263687,1.0632050578034071,0.7318224675083362,-0.01324245684540153,1.4874046024346804e-05,9.838056823073017e-07,1.3899394049293265e-05,15.931108086319906,-15.965923805419425
183,4,0.28125,0.40625,-0.71875,0.872205358559554,0.0625,0.41762369758378187,1.2506147353976942,0.522286350049548,-0.0023952664960214076,1.0054957004819023e-05,2.4842950637867213e-06,7.588549400271627e-06,15.765356165168566,-15.76391922454018
183,4,0.03125,0.03125,-0.59375,0.5953924651018015,0.0625,0.3131138686711306,1.3930466953516125,0.4361822400210773,0.006503389093124702,5.794162844846928e-06,2.7320310261231374e-06,8.252461026865855e-06,15.663951636973014,-15.67766827038181
183,4,0.40625,0.28125,-0.53125,0.7255116728902438,0.0625,0.3661391711010244,1.311889113756263,0.48033399268717564,0.002360186634059369,8.560022720528393e-06,9.77692001725694e-06,1.4438387698341002e-06,15.767221062882834,-15.72011260426984
185,4,0.28125,0.84375,-0.53125,1.0359740283906735,0.0625,0.4664711412162826,1.2038138425307914,0.5615444169372965,-0.006841875068534036,1.219959448986918e-05,2.2652720415442723e-06,9.966629793934196e-06,15.787788609478923,-15.806458250424537
186,4,0.78125,0.65625,-0.78125,1.2850553246845056,0.0625,0.5270663165872818,1.1565811068651546,0.6095949438298583,-0.011358030193401111,7.960575552743245e-06,1.886009433403142e-06,6.075845627309587e-06,15.840826624204837,-15.858205365722144
187,5,0.234375,0.203125,-0.359375,0.4747017978426035,0.03125,0.2567394486631237,1.5082582801340263,0.3872293992832011,0.008837853109284548,1.4546031546967935e-05,7.297162744354576e-06,7.374097254192423e-06,15.762973710322692,-15.637623818558282
187,5,0.234375,0.140625,-0.265625,0.3811347161765771,0.03125,0.20782651708307778,1.64400620791507,0.3416680842539472,0.007428215556109191,1.8400830666402935e-05,0.00015793799130497645,0.0001754104674404105,15.780051041425315,-15.60805615449895
188,5,0.421875,0.015625,-0.421875,0.5968259142120087,0.03125,0.31372002453912673,1.3919630394622386,0.43668667889765095,0.006481566652050653,2.4064885257742974e-05,7.729592338640436e-06,1.6338451461991657e-05,15.739880812320944,-15.67853410022516
189,5,0.046875,0.421875,-0.265625,0.5007318862175646,0.03125,0.269522953364235,1.4788492740684767,0.3985838239274908,0.00858128758344674,2.5885073187799588e-05,8.827969535530978e-06,1.717738880184915e-05,15.727334607897408,-15.646245980990578
190,5,0.296875,0.359375,-0.390625,0.6081718892508926,0.03125,0.318645151709525,1.3834908231217333,0.44084264322236033,0.006167606081912744,1.3589214656736477e-05,5.419142447076755e-06,8.172419159811016e-06,15.774314879558869,-15.681926097472266
191,6,0.1015625,0.1015625,-0.1796875,0.2300379978802415,0.015625,0.11929934996758744,2.0265250912209534,0.24176312607566558,-0.01416030419840978,3.593051862817982e-05,5.092637130936928e-05,1.5089451002457237e-05,15.798985052112199,-15.577304581256168
191,6,0.0546875,0.0703125,-0.1328125,0.15991788664420875,0.015625,0.07555470910405046,2.2576631663563087,0.1705770837889804,-0.044216724614262695,5.33975240323807e-05,0.0010040172202387058,0.0010565472691805608,15.755801613528744,-15.573397121830366
193,6,0.1171875,0.1953125,-0.1328125,0.26366464110447196,0.015625,0.13990012966312096,1.918731852691537,0.26843083498030634,-0.005756973197609721,3.7188172040076884e-05,1.652077326214529e-05,2.2332518716032203e-05,15.803710980304041,-15.581760058437377
194,6,0.1640625,0.1796875,-0.1953125,0.3120113366830603,0.015625,0.16868862930067957,1.7877597270103893,0.30157473786833966,0.0018139612383864146,3.0902150796739106e-05,1.649727695032725e-05,1.4698282952793373e-05,15.807652115091253,-15.591345243315757
195,7,0.00390625,0.00390625,-0.11328125,0.11341586828873418,0.0078125,0.047028065497937956,2.2480317595211643,0.10572058482820602,-0.06347130132958734,3.983950497921308e-05,0.00012574986654797,0.00016543077026667726,15.673171659082508,-15.555386958802533
195,7,0.01171875,0.01171875,-0.11328125,0.1144871163261941,0.0078125,0.04766403468480909,2.252121239567641,0.1073451848771473,-0.0635403758280501,4.586114757569307e-05,0.0001295134130665607,0.00017517793998408183,15.673268896640163,-15.555008334535886
195,7,0.02734375,0.05859375,-0.08984375,0.11069240090081839,0.0078125,0.04533153737040112,2.234940159601758,0.10131327336559733,-0.06203258969070789,8.59921801411916e-05,0.0004774462133980965,0.00039754327145314575,15.708581506583686,-15.546826342623326
195,7,0.05859375,0.00390625,-0.07421875,0.09464094874676342,0.0078125,0.03599823416937342,2.142577387672005,0.0771290025274212,-0.05439861162133762,4.452375670749524e-05,0.0008998334707466091,0.0009200608965790778,15.7369199633612,-15.561356927897114
195,7,0.05859375,0.00390625,-0.06640625,0.08864691967117357,0.0078125,0.03259010963550436,2.0999940216832353,0.06843903540056037,-0.0478472936299946,0.0003436051330184532,0.007220386667641073,0.006882475709702013,15.776612867561042,-15.517411744583043
195,7,0.04296875,0.02734375,-0.06640625,0.08368861439698652,0.0078125,0.029880392387326617,2.0631591062295604,0.061648003651625344,-0.04363925859808286,0.0002927453852419149,0.005218814960240342,0.004930066566593875,15.769364395340482,-15.31668501665464
197,7,0.03515625,0.09765625,-0.06640625,0.12321726793427738,0.0078125,0.05284812314930596,2.2766556215100757,0.12031697665412418,-0.061377875734585224,4.084681580615825e-05,7.77611256892916e-05,5.626358338375446e-05,15.707343160192456,-15.556944278364758
198,7,0.10546875,0.08984375,-0.09765625,0.16950604651364948,0.0078125,0.08148471283097639,2.23054436690417,0.1817552671939383,-0.03891080051059846,6.704314895996002e-05,4.934829876370681e-05,5.488749856260049e-05,15.788700845307456,-15.579271670158299
199,8,0.021484375,0.029296875,-0.044921875,0.05777421663183219,0.00390625,0.01640013126232904,1.8857277402395378,0.03092618246494354,-0.015165721466717474,4.199929858591888e-05,0.0001928321267530939,0.00015152885496030582,15.989799196970726,-15.48394537265385
199,8,0.005859375,0.021484375,-0.041015625,0.04667110603651766,0.00390625,0.011425831439321061,1.8375083788655104,0.020995061005257425,-0.00789014802698469,5.213215329534243e-05,4.455511947062812e-05,4.351005486592544e-05,16.06702803733538,-15.562374860319052
200,8,0.060546875,0.001953125,-0.048828125,0.07780696987125817,0.00390625,0.02662355857554854,2.0176128214542386,0.05371603313476468,-0.03634487001741654,6.37432013203258e-05,0.007054661900140745,0.0070042476038390125,15.548795368319503,-15.121656616010029
201,8,0.001953125,0.048828125,-0.060546875,0.07780696987125817,0.00390625,0.0266235585755536,2.0176128214541538,0.05371603313477263,-0.03634487001750166,6.374320132134575e-05,0.007054661900166709,0.007004247603862712,15.548795368320963,-15.121656616008451
201,8,0.001953125,0.060546875,-0.048828125,0.07780696987125817,0.00390625,0.02662355857554771,2.017612821454189,0.05371603313476168,-0.03634487001734073,6.374320131842569e-05,0.007054661900099269,0.0070042476037998486,15.54879536832376,-15.12165661601501
201,8,0.017578125,0.048828125,-0.033203125,0.06160863396713869,0.00390625,0.018253343361357817,1.9076691597124444,0.03482134019210419,-0.018912057909955093,3.194567302388508e-05,0.00036431307332115433,0.00033334209802805224,15.93377597900162,-15.457233734846435
202,8,0.060546875,0.044921875,-0.048828125,0.08982251787161655,0.00390625,0.03319833120197312,2.1044296152577315,0.06986355135856705,-0.048584273155834135,2.859489476450129e-05,0.004781823335888787,0.004773086048009008,15.577847261927424,-15.111430624589074
202,8,0.060546875,0.048828125,-0.048828125,0.09183842144928708,0.00390625,0.034330511298667356,2.118716765514126,0.07273662985715866,-0.05025377024723886,2.109507626281708e-05,0.00429292428833543,0.004283188324509905,15.56055250852204,-15.103465148569116
203,8,0.005859375,0.013671875,-0.029296875,0.03285664812746235,0.00390625,0.006166373268592564,1.8005674933486833,0.01110297125928204,-0.002546294617877499,3.2267187763009453e-05,9.25559524136942e-05,6.440836732699068e-05,16.130248559852273,-15.59903211429494
203,8,0.009765625,0.009765625,-0.021484375,0.025540423497308635,0.00390625,0.003907697594102628,1.7906205178436847,0.006997203489528569,-0.0011239182852695948,1.4145939399360301e-05,6.594778455402664e-05,5.4982174579733485e-05,16.151179545100035,-15.60262321246267
203,8,0.013671875,0.021484375,-0.017578125,0.03094331937061496,0.00390625,0.005540538844172225,1.7977286118463116,0.009960385205214303,-0.002136618989334413,1.6670724065637364e-05,7.194740068309493e-05,5.626459472958557e-05,16.134791469466222,-15.6011424283608
203,8,0.005859375,0.001953125,-0.013671875,0.015002237788805875,0.00390625,0.001445780262143973,1.7838780631737505,0.002579095693808228,-0.00017221932729879816,6.993780661641995e-06,7.28914831594886e-05,6.7499922672421e-05,16.17796992063602,-15.60470955636271
203,8,0.013671875,0.017578125,-0.013671875,0.026131031563007133,0.00390625,0.004075674429594812,1.7911925851315316,0.007300317817700411,-0.0012002016199946623,1.4858639104432605e-05,8.170553286645172e-05,6.752260643653671e-05,16.149576687192685,-15.60203180289252
203,8,0.005859375,0.001953125,-0.009765625,0.011554843326366438,0.00390625,0.0008778313121882642,1.7830895763382122,0.001565251862546189,-6.671274546017865e-05,3.7162312293736654e-06,7.22185392394622e-05,6.899534655022583e-05,16.183873156339608,-15.60551509854242
203,8,0.001953125,0.013671875,-0.009765625,0.01691455866766482,0.00390625,0.0018144520155256253,1.7845171011567336,0.0032379206509337813,-0.0002625384946376683,6.905814741004493e-06,6.999892057044285e-05,6.439468815250668e-05,16.17322246049709,-15.604171494345724
203,8,0.001953125,0.001953125,-0.005859375,0.00647778279366289,0.00390625,0.00028658885149536716,1.7826689309321033,0.0005108930415123055,-8.347167248725392e-06,2.4835346371237716e-06,7.806899415604415e-05,7.614781619706663e-05,16.191540504242873,-15.606320619831227
203,8,0.005859375,0.001953125,-0.005859375,0.008513474499102879,0.00390625,0.00048656007770689943,1.7827809809535218,0.0008674300526271279,-2.2518672606498066e-05,3.2706962945436556e-06,7.523359989536879e-05,7.233590681299067e-05,16.189344983682503,-15.605860262878936
203,8,0.001953125,0.005859375,-0.005859375,0.008513474499102879,0.00390625,0.0004865600777074918,1.7827809809535304,0.0008674300526281882,-2.2518672606285254e-05,3.2706962947121508e-06,7.523359989589072e-05,7.233590681339491e-05,16.18934498368243,-15.605860262878725
203,8,0.005859375,0.005859375,-0.005859375,0.01014873520059889,0.00390625,0.0006833379835534818,1.7829337440795507,0.0012183463494887799,-4.233853388508572e-05,3.826713873111673e-06,7.319216704021739e-05,6.936545316710573e-05,16.187246858428995,-15.606665159808532
203,8,0.001953125,0.025390625,-0.005859375,0.026131031563007133,0.00390625,0.004072940812533702,1.7911671134480074,0.007295317638430573,-0.0012078536515800072,1.8984841859701e-05,6.728859629569272e-05,5.450640896556356e-05,16.14895505932199,-15.596678754979386
203,8,0.001953125,0.001953125,-0.001953125,0.0033829117335329633,0.00390625,8.291503217791036e-05,1.7826008446603538,0.00014780440639538343,-2.2229708413209895e-07,8.952721664825318e-07,8.196629839240033e-05,8.107102622591781e-05,16.194746390419233,-15.608373898334026
203,8,0.005859375,0.001953125,-0.001953125,0.00647778279366289,0.00390625,0.00028658885149568576,1.7826689309321244,0.0005108930415128795,-8.347167252082026e-06,2.483534636516807e-06,7.806899415481283e-05,7.614781619623708e-05,16.191540504242642,-15.606320619830777
203,8,0.001953125,0.005859375,-0.001953125,0.00647778279366289,0.00390625,0.0002865888514962951,1.7826689309321322,0.0005108930415139679,-8.347167251859665e-06,2.483534636577139e-06,7.806899415475708e-05,7.614781619612531e-05,16.19154050424254,-15.606320619830365
203,8,0.005859375,0.005859375,-0.001953125,0.008513474499102879,0.00390625,0.00048656007770780544,1.7827809809535518,0.0008674300526287578,-2.2518672609687843e-05,3.270696294221446e-06,7.523359989435793e-05,7.23359068122582e-05,16.189344983682293,-15.605860262878473
203,8,0.009765625,0.005859375,-0.001953125,0.011554843326366438,0.00390625,0.0008778313121897027,1.783089576338278,0.0015652518625488116,-6.671274546552233e-05,3.716231229408671e-06,7.221853924044137e-05,6.89953465511938e-05,16.183873156339434,-15.605515098542
203,8,0.017578125,0.005859375,-0.001953125,0.01863162502767472,0.00390625,0.00217662210147428,1.7853309514423088,0.003885990807355434,-0.00037804947519592345,1.3335590831634602e-05,7.552966131678199e-05,6.569047984115555e-05,16.168924238025365,-15.6037123986647
203,8,0.017578125,0.021484375,-0.001953125,0.027827747751513685,0.00390625,0.00457075254656584,1.7933177774080062,0.008196811797889437,-0.0015043649080204433,1.693816655229781e-05,7.162043450873458e-05,5.711411961057894e-05,16.144487731864483,-15.602750417644613
204,8,0.037109375,0.021484375,-0.025390625,0.04983340164911357,0.00390625,0.012782747665303944,1.8483564765420715,0.023627074435167587,-0.009611666858947775,3.3023995215700397e-05,8.539690896712839e-05,5.441788109339457e-05,16.055760464189973,-15.59488143389145
205,8,0.017578125,0.033203125,-0.013671875,0.03997947166105219,0.00390625,0.008733657035077417,1.8157559320426138,0.015858189569867526,-0.004765913838340402,3.176200982120964e-05,9.852586105491842e-05,6.960987319710131e-05,16.10075434082055,-15.59673762301987
206,8,0.037109375,0.037109375,-0.025390625,0.058300045142966016,0.00390625,0.01664212053407144,1.8850703782680671,0.03137156845034481,-0.015456039937244974,2.987411772763467e-05,8.718325151232428e-05,5.957693289747632e-05,16.0030673287717,-15.526106470582665
207,7,0.07421875,0.04296875,-0.00390625,0.08584867568685903,0.0078125,0.031097702794526873,2.0782125958905957,0.06462763765084792,-0.04540364689073205,0.00011524015962372122,0.0007092991343465241,0.0006013850839872534,15.784497697773723,-15.577404775375053
208,7,0.00390625,0.07421875,-0.05859375,0.09464094874676342,0.0078125,0.03599823416936873,2.1425773876720497,0.07712900252741278,-0.05439861162136594,4.45237567092273e-05,0.0008998334707670955,0.0009200608965907245,15.73691996336048,-15.561356927897265
209,7,0.06640625,0.07421875,-0.05078125,0.11178975016604832,0.0078125,0.04595459458050954,2.2406098569909236,0.10296631759111136,-0.06277522400385313,4.771792568099194e-05,0.0006072486237673866,0.0005605714303064907,15.716779988932307,-15.549639495879543
210,6,0.1796875,0.0546875,-0.0078125,0.18798764711743696,0.015625,0.0931212595958232,2.172413146572068,0.20229784857131664,-0.029486381263532615,0.00012277614695873455,0.00014447287198731374,2.1869444229765356e-05,15.734767317423486,-15.574711412095457
212,6,0.1640625,0.1328125,-0.1015625,0.23424475547757734,0.015625,0.12189609274265654,2.0123936699224845,0.24530292542360613,-0.012914211830602975,4.3246260940501464e-05,3.027853580997029e-05,2.508551192524861e-05,15.811393258143546,-15.577449374838137
213,5,0.328125,0.078125,-0.015625,0.3376591060152236,0.03125,0.18352533060304974,1.7290003389114377,0.31731535881150663,0.004452962871309192,2.7433474846943114e-05,1.9801074853954373e-05,1.0009405140199828e-05,15.696870773822452,-15.596931832803275
215,5,0.328125,0.421875,-0.234375,0.5835890436557218,0.03125,0.3079040361154739,1.4022273713292774,0.43175146718387586,0.006862507064631637,1.7117786278528274e-05,6.354235167233466e-06,1.0788067841565462e-05,15.762980653019294,-15.673778520191682
216,4,0.78125,0.09375,-0.03125,0.7874751980221345,0.0625,0.3888790111450103,1.2830593379329152,0.49895484657572364,0.00029950015658361225,1.9861316606211017e-05,4.000031240702255e-06,1.5875060149781348e-05,15.69266670233971,-15.73908861501842
217,4,0.03125,0.59375,-0.03125,0.5953924651018015,0.0625,0.3131138686711286,1.393046695351609,0.4361822400210734,0.006503389093118661,5.7941628470112435e-06,2.7320310180324193e-06,8.252461018392275e-06,15.66395163697301,-15.677668270381817
218,4,0.53125,0.84375,-0.46875,1.1017564102377622,0.0625,0.48391699112808284,1.1891673634102158,0.575458292449187,-0.008300235128473537,1.0765264830846561e-05,1.9296156373597116e-06,8.871618435036605e-06,15.807866019231128,-15.821556567665779
219,3,1.6875,0.0625,-0.0625,1.6898132293244719,0.125,0.6005840225619503,1.1100406718252407,0.6666726918921728,-0.014585518540389416,3.9879367221493443e-05,4.1567444132791766e-06,4.403409873548046e-05,15.844397902026154,-15.9149785809539
221,3,1.3125,1.5625,-0.9375,2.24565552790271,0.125,0.6705683942216351,1.072115428646007,0.7189267214073929,-0.013976440536484445,1.8057600374486955e-05,1.1307185200010383e-06,1.6945924665962117e-05,15.919883454018338,-15.957834110824862
222,2,2.625,1.625,-0.375,3.109963826156182,0.25,0.7414133092053845,1.0384916154043116,0.769951505158956,-0.009932119914988179,2.8706862610235316e-05,3.40556417017489e-06,2.5308076815231966e-05,15.95485454885317,-15.97636731154081
224,2,2.375,3.125,-1.875,4.3499281603263285,0.25,0.8034131214056729,1.0157697019460863,0.8160827068698152,-0.004631736763680358,1.936242137674734e-05,3.8304191305739175e-07,1.899797461180925e-05,15.9831692947725,-15.989726778613356
225,1,4.25,3.25,-0.75,5.402545696243577,0.5,0.837238393184069,1.0058604570070855,0.8421449927920056,-0.0015296994169628035,6.749863227220848e-06,3.8175611636034646e-05,3.2093097176950513e-05,15.99298202977228,-15.996471406988258
227,1,4.25,4.25,-3.75,7.084313657652377,0.5,0.8724100896146614,1.0004763203458165,0.8728256362902403,0.00014943447092890313,3.356817583187463e-06,4.648026380589598e-08,3.3142835031267756e-06,15.998024745985612,-15.999825606046498
227,1,7.75,5.25,-3.75,10.084022015049353,0.5,0.9083062621021795,0.9991689587423132,0.9075514221237573,5.167399067041759e-05,1.019086533843006e-06,0.0005910472017201656,0.0005903163338582173,15.999248337509407,-15.999730602575854
228,1,-6.75,-5.75,3.75,9.627434756984853,0.5,0.9038171909980373,0.9992369065579716,0.9031274940267942,-4.4448332480316606e-05,1.9831734185767865e-06,2.3587169429392276e-06,3.922436860824852e-06,15.999045238437867,-15.999794395044264
228,1,-4.75,-4.25,3.75,7.39509972887452,0.5,0.8772978232902033,1.0001295356683169,0.8774114646500561,5.0965533095927845e-05,3.0735801460862744e-06,3.075055245505348e-08,3.0852368378585363e-06,15.998193337592326,-15.999800730378558
230,1,-4.75,-3.25,0.75,5.80409338312195,0.5,0.8472686497199287,1.0041725030299447,0.8508038807280621,-0.0011364184064241508,7.602058132546332e-06,9.865157048080452e-06,3.5346171885600693e-06,15.99460847538918,-15.997369691964506
231,2,-2.625,-3.125,1.875,4.49131105580542,0.25,0.808717872846805,1.0140809068768153,0.820105353903977,-0.004015909669961078,1.6252422905235387e-05,3.3925156529582783e-07,1.5953532787398314e-05,15.985129707941557,-15.991066866088829
233,2,-2.875,-1.625,0.375,3.3236839500770827,0.25,0.7545917451719992,1.033322141532687,0.7797363581040179,-0.009130382070545921,3.160760873014868e-05,1.1225314209535076e-06,3.0485200169224746e-05,15.960623964740288,-15.978756537102935
