axisTau,n128_axisKret,n128_axisLapse,n128_C-norm2_amplitude,n128_H-norm2_amplitude,n128_M-norm2_amplitude,n128_Z-norm2_amplitude,n256_axisKret,n256_axisLapse,n256_C-norm2_amplitude,n256_H-norm2_amplitude,n256_M-norm2_amplitude,n256_Z-norm2_amplitude,n512_axisKret,n512_axisLapse,n512_C-norm2_amplitude,n512_H-norm2_amplitude,n512_M-norm2_amplitude,n512_Z-norm2_amplitude,axisKret_richardson_order,axisLapse_richardson_order,C-norm2_order_n128_n256,C-norm2_order_n256_n512,H-norm2_order_n128_n256,H-norm2_order_n256_n512,M-norm2_order_n128_n256,M-norm2_order_n256_n512,Z-norm2_order_n128_n256,Z-norm2_order_n256_n512
4.026830543082736,0.0023677265692956567,0.9947307360860949,0.2240210469328462,0.15017055047639458,0.09185866989639807,0.06257409728277787,0.0024159033044673854,0.9947083792257255,0.017693012986573227,0.01168573803580603,0.007098503129066678,0.0051341032937996635,0.0024152715829110537,0.9947062442766762,0.00484433660839721,0.001727081495809626,0.0010123787808951712,0.0022006456024622465,6.252904016124333,3.388444055703493,3.6623826267120387,1.8688087298323157,3.683781159371776,2.7583407871963423,3.693829154890579,2.809765659143642,3.6073813460905906,1.2221854933302856
4.046897408838983,0.0025239812534185446,0.9945384329549427,0.22401677182032279,0.1502047497548508,0.09180443381168522,0.06255021554288841,0.0025712874490475685,0.9944617488002533,0.017711249711622953,0.01169436472546675,0.007099088737997779,0.00514364789069111,0.002570253235124383,0.9944564486964382,0.004875770659816157,0.0017310826664158918,0.0010145604562457244,0.002216892592213358,5.515422606202501,3.85483597959256,3.660868831040949,1.8609638396731665,3.683045037069777,2.756066965937567,3.6928580794995063,2.8067790116523263,3.604151064588593,1.2142530123537982
4.067005573218404,0.002689364408015802,0.9943388175491479,0.2240114360193823,0.15024760959298825,0.09173819095960146,0.0625248642868027,0.002739655997130029,0.9941979804001109,0.01772978119982041,0.011702905887120982,0.00709973936665331,0.0051535090350184306,0.002738317245038487,0.994189407524594,0.004907369281353043,0.0017350762068328847,0.0010167433329097428,0.0022332216224471187,5.231356406409277,4.038104923152803,3.6593257478541266,1.8531529883561604,3.682403330717555,2.7537958679477774,3.6916844893536886,2.803810533217417,3.6008030149209187,1.2064286712104735
4.087154672690012,0.0028783128904695927,0.994119418572711,0.22400612814103363,0.15030621624537915,0.09165234304702839,0.06249826593305072,0.0029220681705529198,0.9939157158073654,0.017748574830117488,0.011711280305366743,0.0071004932725253515,0.0051636872853498585,0.0029205688427686124,0.9939037606421738,0.004939132414121628,0.001739061156923594,0.001018927363788111,0.002249632794657547,4.867069395778883,4.090759595721983,3.657763111390318,1.8453736323349632,3.6819339678565868,2.751518229982389,3.690180605533612,2.800868042521545,3.597342623239694,1.1987121022196074
4.107344304553936,0.0030782361805180396,0.9938907401990826,0.22400082720766193,0.15037206255197538,0.09155737344370515,0.062471061911780784,0.0031196853799518747,0.9936135067056644,0.017767593562002484,0.011719394504286123,0.007101408572889407,0.005174178858267396,0.003118198310964303,0.9935980474099951,0.004971060032623112,0.0017430369062854183,0.0010211123004706675,0.0022661261808944845,4.800800754162732,4.164555068164422,3.6561838584992374,1.837622865283441,3.681566616968235,2.749223011341336,3.6884989577061447,2.797963672810295,3.593786223390884,1.1911017306431606
4.127574024988245,0.003305754689993893,0.993636963897951,0.2239984963971914,0.15044977993261271,0.09145183996880461,0.06244446974545322,0.003333784713355193,0.9932898094250204,0.01778679147920277,0.011727141748702855,0.00710255283378562,0.005184976152727865,0.0033324918603995506,0.9932707015361357,0.0050031521158936665,0.0017470029672765363,0.001023297918182744,0.002282701827489039,4.438342844024477,4.183337462473713,3.6546108535886916,1.8298970676140303,3.68135866252853,2.746897464978185,3.6866026332760247,2.7951114324944357,3.59016454966102,1.1835949304111502
4.1478433469502045,0.0035461231044087217,0.9933714512893562,0.22399752046537544,0.15053297381446232,0.09134128496941504,0.06241812340003872,0.0035657705602792572,0.9929429783688604,0.01780611072570299,0.011734405642250933,0.007103988933100791,0.005196068111926556,0.003564843630832352,0.9929200456656897,0.005035408584752656,0.0017509586559229789,0.0010254842188701836,0.0022993597597379036,4.405739168695914,4.223725702473762,3.653038425138106,1.8221916805237781,3.6812628647177075,2.744527845958248,3.6845658460703317,2.7923240437769565,3.5864727359169657,1.1761881332934203
4.168151737904011,0.0038178779880891516,0.9930746569593153,0.22400246450540115,0.15062403519596657,0.09122950279295816,0.06239415951779787,0.003817183354254059,0.9925712581988287,0.017825482293964454,0.011741069149811678,0.00710576188558346,0.005207440446250731,0.0038167663655513675,0.9925442854921195,0.005067829248673152,0.0017549028635693437,0.0010276715134617564,0.002316099987122256,0.7362443871862023,4.222129455871827,3.651501588604749,1.8145012899646307,3.6813163080210716,2.7421007046502455,3.6824392045116743,2.789610151794491,3.582764649752412,1.16887689880238
4.188498617349855,0.0041042729595270055,0.9927632450712824,0.22401012267542664,0.15071875322087072,0.09111696890684426,0.06237125793624765,0.004089704810773708,0.9921727750104187,0.017844831292429267,0.011747028015231632,0.007107889665202654,0.005219075812334661,0.004089898599976206,0.9921415033304362,0.0051004138221079414,0.0017588340815254382,0.0010298604068007201,0.0023329225086729023,6.232185559191592,4.238935280042536,3.6499857598219867,1.806820051990581,3.6814912279597536,2.7396045041067243,3.6802265633176914,2.7869724873012016,3.5790150924188957,1.1616559717519386
4.208883354134956,0.004425387929386888,0.9924137819543328,0.2240260912192331,0.15081796149242618,0.09101025719478543,0.06235240726107001,0.00438515954567102,0.9917455268633871,0.017864085221545187,0.011752205428327321,0.0071103592627026636,0.00523095407093169,0.0043860075007930936,0.9917096512833605,0.005133162039721785,0.0017627507358581947,0.0010320517451516175,0.0023498273183197574,5.5680820523858605,4.2193248611564576,3.648532821824554,1.7991423304706116,3.6818048303306647,2.73703113155107,3.678034790216131,2.78440714963172,3.575299251793814,1.1545193614486602
4.229305263535432,0.004762754857913131,0.9920465099649173,0.2240458892195833,0.15091928816980896,0.09090605639690019,0.062335396709854995,0.00470551350652868,0.9912873741170738,0.017883182406435667,0.011756563316609582,0.007113128266219753,0.005243052718272432,0.0047069882158446855,0.9912465443014314,0.005166073838691894,0.0017666517596913768,0.001034246510768704,0.0023668144096774682,5.27855521834567,4.216663121407375,3.6471188565956707,1.7914633253879229,3.682238902909055,2.734376801914439,3.675820329671218,2.7819040885476594,3.571572662841494,1.1474604683881025
4.249763604107515,0.005137672955982234,0.9916341787650178,0.2240756019166951,0.15102301375455832,0.09081083291628132,0.062323981624950515,0.005052870139269274,0.9907960300512803,0.017902077575163985,0.011760105720423672,0.0071161318541412295,0.005255347518243758,0.005054862164496011,0.9907498535241548,0.005199149525799046,0.0017705372044154804,0.0010364456008966723,0.002383883780210379,5.411804361757603,4.181974666608625,3.64578664182669,1.7837794727581384,3.6827954776477063,2.731641965095568,3.673699260808629,2.7794488455771917,3.567929331277823,1.1404722650246355
4.270257574316425,0.005530260309089536,0.9912006800363288,0.22410991222685037,0.1511279007903284,0.0907196227157579,0.06231513787232859,0.005429465576628059,0.9902690522265081,0.017920742577379925,0.01176287174617605,0.007119294392685264,0.005267813287986247,0.005431777328363072,0.9902171002613328,0.005232389843577983,0.0017744086283731778,0.00103864951362181,0.0024010354337483672,5.446289963844591,4.164503477995711,3.644504135321609,1.7760884800790693,3.6834578084378955,2.728830126573828,3.6716084753832217,2.77702535280857,3.564306554935094,1.1335475171376204
4.290786308960128,0.005962983909387973,0.9907152132439726,0.2241549362396352,0.15123446793132797,0.09063662084996071,0.06231323896546823,0.0058376642968464695,0.9897038349602422,0.017939161989774296,0.011764919086198495,0.007122543546293336,0.0052804247403892505,0.0058400131130018325,0.9896456508450721,0.0052657958882475755,0.0017782690262960852,0.0010408580956174458,0.0024182693808818497,5.737534607821985,4.1195535591037915,3.643311867251957,1.7683889916412092,3.684223678955546,2.7259458937773493,3.669629632902599,2.774619143413961,3.5608128232507843,1.1266790187830293
4.3113488754123095,0.006414720171969748,0.9902051934836925,0.22420496685057162,0.15134186521771334,0.09055732927449209,0.06231456406811784,0.006279956648735958,0.9890976031835075,0.017957325224324413,0.011766302716133603,0.0071258235493439235,0.0052931572766360575,0.006281990738236607,0.9890327124030244,0.005299368885414289,0.0017821222016898418,0.001043070526307839,0.0024355856373834027,6.049903081726934,4.093266995779152,3.6421738595742825,1.7606800130814269,3.6850781671774997,2.7229928863692465,3.6677027458892257,2.772220051965793,3.55736896041097,1.119859811168203
4.331944269713509,0.0069095462271095785,0.9896366402140208,0.22426550314480154,0.15145059187140067,0.09048305065109351,0.06232386300390992,0.006758959351996044,0.988447407813642,0.0179752181177728,0.011767055623234197,0.007129103989540227,0.005305987646074729,0.006760288102422634,0.9883753294372077,0.005333109885565574,0.001785971719333438,0.0010452855906658725,0.0024529842216303734,6.824382067579796,4.044320349775435,3.6411265379159636,1.752960317636894,3.686021939683267,2.7199722305896263,3.665854900580551,2.7698235989791327,3.5540914367073997,1.1130833624902396
4.352571412541439,0.007424944956661699,0.9890402232515745,0.2243309948264459,0.15155998462037842,0.09041103387320355,0.06233690125045935,0.007277419614905723,0.9877501226562546,0.01799281730252797,0.011767178192206146,0.007132381598080132,0.005318894431422233,0.007277656255670947,0.9876703809965877,0.005367019479315831,0.0017898197822857238,0.0010475021396021914,0.002470465152440346,9.284048462348268,4.016006121120459,3.6401359594694225,1.7452280710201922,3.6870485945837497,2.716882164526199,3.664043054159545,2.767430701639903,3.550888132816728,1.1063436971056864
4.37322914509121,0.007987663864547094,0.9883791237572913,0.2244052886524394,0.15166877154661076,0.09034086622842033,0.06235848041323627,0.007838222916545555,0.9870024427505889,0.018010089765263842,0.0117666401030854,0.007135674822863242,0.0053318583576958825,0.007837033677569518,0.9869145782341752,0.0054010976498582285,0.001793666490818545,0.0010497195566601543,0.0024880284480816024,6.973393049998763,3.969769839661935,3.639229399934041,1.7374808348587738,3.688149735688511,2.7137188561022327,3.6622569696845737,2.765045923647063,3.5478754116017974,1.0996354740226355
4.39391622489416,0.008573173166605764,0.9876869496327811,0.22448378282412063,0.15177730967126402,0.09027149604474828,0.06238410746935577,0.00844440387637248,0.9862008840117106,0.018026998184392035,0.011765394285052525,0.007139013461126848,0.005344862451680759,0.00844155491756931,0.9861044622362864,0.005435343849221863,0.0017975098604890618,0.0010519380523048823,0.0025056741266735335,5.498210000634067,3.945995018516476,3.638380137921562,1.7297159717754882,3.6893345530994175,2.710478079453766,3.6604738895842814,2.7626749741773815,3.5449538189445233,1.0929540227518473
4.414631321601123,0.009212526529500097,0.98692420721501,0.22456746638052003,0.1518799277839012,0.09020316264284296,0.06241828001922953,0.009099159079877482,0.9853417840068116,0.01804351056735442,0.011763398293405362,0.007142427264194233,0.005357892091878984,0.009094551562285265,0.9852364021703448,0.005469757307991085,0.001801346731637636,0.0010541586484134687,0.0025234022074160293,4.620872984598879,3.908437358581673,3.637596972720524,1.7219313309363244,3.690554416684607,2.7071570865272787,3.65869167269138,2.7603224338225214,3.5422311726409346,1.0862953484061257
4.435373012753143,0.009878063075311793,0.9861271968399169,0.2246536684201616,0.1519797467448677,0.09013525616306077,0.062456548894654074,0.009805860333347112,0.9844213037302874,0.01805961113473067,0.011760636040770768,0.007145937443350969,0.005370934987861906,0.009799545596431859,0.9843065939711737,0.005504337477014813,0.001805174324898059,0.0010563827851493505,0.0025412127119485307,3.5152590910306842,3.894467209727678,3.636863886445648,1.7141259974945091,3.691841087334563,2.7037560169850785,3.656896333202582,2.757990587800859,3.5396076901564237,1.079656117503937
4.456139779560732,0.010607141841471445,0.9852535994479744,0.2247396400782748,0.152064583550854,0.09007094580310668,0.06250278692528173,0.010568066654652167,0.9834354303051304,0.018075308901056054,0.011757133026928494,0.007149553370234364,0.005383981115936049,0.010560237322422531,0.9833110599293381,0.0055390844109068655,0.0018089918403917857,0.001058611610411526,0.00255910566520813,2.31929160159989,3.869771627553725,3.636162405045463,1.7063008733492102,3.6930759752895392,2.700278496652775,3.655136785518812,2.7556797380675526,3.5371752643891896,1.0730336324350371
4.4769300027124626,0.011367460492468987,0.9843423516319351,0.22482552980862594,0.15214218201402024,0.090008326149302,0.06255289228008719,0.011389533391467765,0.9823799806234214,0.018090641142451548,0.0117529608471695,0.007153274261555967,0.005397022621392472,0.011380491473104054,0.9822456496267246,0.005573998898468884,0.0018128013518427407,0.001060845203959214,0.002577081095287408,1.2875753247385089,3.8687336769855643,3.6354904245658624,1.6984589163356136,3.6943240448634396,2.696731504148566,3.653382801344434,2.753389599588554,3.5348409529002494,1.0664257978474136
4.497741958235255,0.012204726672779997,0.9833477567769523,0.22490470294079642,0.15219344558241799,0.08995453090376208,0.06260987409801816,0.012274217174352177,0.9812506060306565,0.018105670679940906,0.011748230709342779,0.007157093502650601,0.0054100536834838465,0.01226432549011313,0.9811060426715212,0.005609082245780468,0.0018166074421499113,0.0010630821466865892,0.0025951390322791505,2.8125277020104846,3.85865672832557,3.634800305363105,1.690604976410241,3.6953908210413347,2.69312490168638,3.65175021741833,2.7511207462427283,3.5326753851403434,1.0598310780934308
4.518573813432258,0.013080318477274143,0.9823116101830786,0.22498058724786502,0.15223174634055678,0.08990505638542858,0.06267023759271995,0.013226275887395443,0.9800427982421441,0.01812047798699239,0.011743079343172824,0.007161002502548544,0.005423070334542388,0.013215902991155357,0.9798877536247075,0.005644335786515365,0.0018204155644158642,0.00106531979755363,0.002613279506783367,3.8146567832859737,3.8711816837154114,3.6341076051249295,1.6827452888942576,3.6963865735757135,2.6894710389910514,3.650168780766582,2.7488749943050075,3.53059867599132,1.053248443239921
4.539423622929329,0.014050038309714958,0.9811838759347331,0.22504338330662374,0.15223279255734892,0.08987037023603991,0.06273598018110409,0.01425006337907778,0.9787518967422847,0.01813515076299729,0.011737652714338081,0.007164991782220143,0.0054360702315993615,0.014239533517344439,0.9785861394043771,0.005679760341655933,0.0018242297785324515,0.0010675552972218452,0.002631502549051132,4.247622428191359,3.8749862419137906,3.633342503402517,1.67488677752651,3.6970633306287715,2.685784561601351,3.648808590633382,2.7466542493220274,3.5286570908921635,1.0466773028780179
4.5602893248674095,0.01506738428387863,0.9800097402220794,0.22509961906761933,0.15221511733224155,0.08984310721218883,0.06280440514334706,0.015350119140617312,0.9773730979515355,0.01814977411980003,0.011732092700470608,0.007169048723720618,0.005449052394257021,0.015339677184183357,0.9771964093319326,0.005715355900160015,0.001828050969009238,0.0010697868430124785,0.0026498081896248354,4.75898580593223,3.899420820218892,3.6325401167371347,1.6670363492764197,3.6975793673088573,2.682082174892397,3.6475542215469368,2.744458331730091,3.5267884862343215,1.0401174311304635
4.581168737284773,0.016199390273654423,0.9787335503727934,0.22513779422363914,0.1521527678176125,0.08983500393198131,0.062876421523066,0.016531153553408437,0.9759014664489221,0.0181644237312825,0.011726529656459185,0.007173153080562876,0.00546201693698692,0.016520950704757828,0.9757136378738148,0.005751121702767729,0.0018318765549184522,0.0010720145191201794,0.002668196461489088,5.023110298493541,3.914375550078784,3.631620762628114,1.6592003239348336,3.6976725470528704,2.67838193344934,3.6465983717572468,2.7422829738521397,3.525013419205083,1.0335688904652507
4.602059554739633,0.017390526380503767,0.9774046751194244,0.22516670251852178,0.15206741989590275,0.08983674292194208,0.06295025123199373,0.017798029486931075,0.9743319485127894,0.018179162611243214,0.011721080601857253,0.007177272339941999,0.005474964830131277,0.01778813002241936,0.974132780054518,0.005787056725060628,0.0018357020309725358,0.0010742401545767012,0.0026866674027019696,5.363316758832314,3.947458314819634,3.6306358473853093,1.651384055373658,3.697533604566173,2.674701776029313,3.645798053432778,2.740119109622789,3.523290533368095,1.02703196394393
4.622959345229435,0.018719289309380157,0.9759604554453852,0.22517501203645618,0.15193602650294172,0.08985840346277434,0.0630256887712708,0.019155741019573562,0.9726593881960576,0.01819404048140466,0.011715849990328606,0.007181359257363252,0.005487897717679267,0.019146144936055633,0.9724486894807758,0.005823160337745002,0.00183952367593127,0.0010764662214872759,0.002705221057786892,5.507232516126426,3.9696791068574684,3.6295088652129466,1.6435917199293781,3.696930465559084,2.671057476172115,3.6453245871239006,2.7379538873392963,3.521614481331593,1.0205071040647564
4.6438655474678345,0.020120668026988194,0.9744553501632965,0.22517247104768115,0.1517802483655269,0.08989055191278165,0.06310193376086422,0.020609389851758614,0.9708785460932703,0.018209093775222805,0.011710928830945763,0.007185353499025825,0.005500817805322183,0.020600062600195597,0.970656138919535,0.005859432805708518,0.0018433410449958786,0.0010786943374026157,0.00272385747687388,5.711417693494471,4.007395864628228,3.6282994287702732,1.6358262011379847,3.6960566503741132,2.6674605846868293,3.6450384469387513,2.7357730193087724,3.5199661924866343,1.0139949019781014
4.664775468583813,0.021683626054224987,0.9728184937188541,0.2251497508961103,0.1515844074700554,0.08993871188099184,0.06317769201957897,0.022164159675799187,0.9689841208948284,0.018224344587097915,0.011706388946589314,0.0071891883254952835,0.005513727816274124,0.02215505926129691,0.9687498434014649,0.005895875338347834,0.0018471578453935072,0.0010809241756683339,0.002742576712367968,5.722561307441932,4.0327003513226005,3.6269460453930775,1.6280890052843797,3.6947533367640566,2.663917058856339,3.645041419944855,2.733563571649377,3.5183152781726674,1.007496076157188
4.685686282309657,0.023334185057395044,0.971110227276152,0.22511607709390605,0.1513666371183551,0.08999553293295695,0.06325314152477009,0.023825288428959028,0.9669707737665219,0.018239798082820707,0.011702272040076166,0.007192801605505432,0.00552663100131231,0.02381638200049258,0.966724485860785,0.00593248963549283,0.0018509806124928862,0.0010831533936669637,0.0027613788142637637,5.785035898879165,4.0710226263772595,3.6255074294259293,1.6203801787132197,3.693186687634134,2.6604269723151797,3.6452276760046725,2.7313162431750073,3.5166649384387676,1.001011476041657
4.706589324370092,0.025168539201014403,0.969251482251474,0.22506554058333375,0.15112172707051583,0.09006029688948411,0.06332598820121263,0.02559753876817724,0.964833756120505,0.018255435129754857,0.011698577766712025,0.00719614767631854,0.0055395276649311135,0.025588801070963216,0.9645753534771455,0.005969267079274723,0.001854814747681577,0.0010853780581646301,0.002780258655746289,5.617579268723875,4.095611250731691,3.6239472231860095,1.6127003467560865,3.6913060419832755,2.6569861395569196,3.6455945352361754,2.729027144487163,3.514962811998202,0.9945438608291557
4.7274461905038345,0.027102256303018525,0.9673120998326235,0.22500564103101273,0.1508618459280086,0.09012935413586523,0.06339719854090813,0.027482771584426493,0.9625717895389535,0.018271192620133443,0.01169525795474535,0.007199204966799783,0.005552400456889681,0.02747417686881945,0.9623012250115597,0.006006145507650415,0.0018586570917842804,0.0010875917480560914,0.00279918408364286,5.468360680222762,4.130936887897031,3.6223184596090348,1.6050594746074065,3.6892323960479736,2.6535911490678816,3.64608755378088,2.726700483250674,3.513235561951022,0.9881052570033991
4.748248091857048,0.029233190999010734,0.9652060602562141,0.22493454179337335,0.15059257608233995,0.09019635410205368,0.06346376141347347,0.029484899647340055,0.9601810731394537,0.01828701108144726,0.01169220815448822,0.007201990017051031,0.0055652509833216835,0.029476408528458408,0.9598983421624325,0.006043113415742672,0.0018625053303343033,0.0010897932291990527,0.0028181495090677418,4.889656304545245,4.151618033672791,3.620614025467065,1.5974553696512699,3.6870313260722996,2.6502309589856474,3.6466016134770656,2.724341167053431,3.5114143731914518,0.9816986002762936
4.7689923097881,0.03147683118688785,0.9630051546968771,0.22485696545781922,0.15031791804479716,0.09026205093567492,0.06352750471406789,0.03160820193963657,0.9576573349641757,0.018302826164221117,0.011689288529003278,0.007204549240814675,0.005578085266755557,0.03159973957731568,0.9573624849669606,0.006080169376673136,0.0018663545230033095,0.0010919842413376942,0.0028371548897776844,3.956439855171774,4.180897749433662,3.618869236150069,1.5898830153807746,3.684757962464935,2.646892158421391,3.6471394850542054,2.7219561331325512,3.509539460160093,0.9753250732970847
4.78967603659495,0.033927125296590505,0.9606177377559818,0.22477451682986024,0.15005108571635398,0.09031729084533255,0.06358509258889651,0.033856778589167295,0.9549964764750821,0.018318577126548788,0.011686352125119532,0.007206947198357797,0.005590909882797772,0.03384822520017251,0.9546896163330293,0.0061173118624075155,0.0018701984766354947,0.00109416794822314,0.002856200186283577,3.039914841597554,4.1952407021609615,3.6170991300950686,1.5823377160918024,3.6825571873455596,2.643561374577286,3.6475420311206563,2.7195540753200125,3.5075335717280063,0.9689859920553525
4.81029637958574,0.03650130008927378,0.9581187377598892,0.2246891638461958,0.14978924373263033,0.09036603408135749,0.06363881540091673,0.036234509632675216,0.9521946067847141,0.0183342217345638,0.011683277859792559,0.007209251532444176,0.005603731818893712,0.03622570496590952,0.9518759174416865,0.006154539819531895,0.0018740325576139655,0.0010963473488759925,0.0028752853621772053,4.9212948476183,4.216380855864828,3.6153196170851554,1.5748161324462746,3.6804170299688908,2.640227171145712,3.6478592170020474,2.7171445352584134,3.505447162376022,0.962682767830804
4.83085036589361,0.03928228795825073,0.9554144475254209,0.2246043414333107,0.14954813023998947,0.09039972500702541,0.06368542123031609,0.038745012624361065,0.9492480778265809,0.01834974896183263,0.011680000818465545,0.007211517179640868,0.005616558249462706,0.03873577645073891,0.9489178242493649,0.006191852925478412,0.0018778554022462653,0.0010985238661355185,0.002894410382751362,5.862222502512298,4.222775293903457,3.613553583041554,1.5673172172686192,3.6784975925162073,2.636882492669066,3.647943669190636,2.7147365961365564,3.503204908312415,0.9564168490213079
4.851334948050459,0.042193920325638755,0.9525804027201129,0.22451996124128362,0.1493207067888955,0.09042361156336748,0.06372734717099024,0.0413916000362104,0.9461535202281373,0.018365185523852776,0.011676531306715577,0.007213773542536175,0.005629396244036409,0.04138176695443231,0.9458120647694237,0.006229251458118535,0.0018816688339427707,0.0011006968548467216,0.0029135752128235273,6.350390829696254,4.234349791624199,3.611798340098304,1.559842753721202,3.6767305743514993,2.6335271160390965,3.6478735014254027,2.7123369461763036,3.5008604999375783,0.9501896469513601
4.8717470103283995,0.04530210853198679,0.949525035958481,0.2244392074866578,0.14911984692750374,0.09043222607310583,0.06376184107083667,0.044177237417545215,0.9429078796127065,0.018380593754008974,0.011672956731349085,0.00721601763212013,0.005642252444976229,0.0441667010822388,0.9425556967310322,0.006266735917570087,0.0018854762895240652,0.001102864226623541,0.0029327798151515864,6.738242735975074,4.231814675157052,3.610069447337753,1.55239726735488,3.675230340602379,2.6301691251065185,3.6475622085158035,2.7099476717925217,3.4983501651980475,0.9440024545742639
4.892083375851799,0.04854166341111574,0.9463211889267535,0.224361045549895,0.14893751539594455,0.09043032075292384,0.06379117843139304,0.04710450315953417,0.9395084530138534,0.0183960606845747,0.011669424807518392,0.007218214915585191,0.005655132765911165,0.047093263126591275,0.9391461451392955,0.006304306630686757,0.0018892807456788452,0.0011050237631391546,0.002952024150355673,6.998430865388354,4.232946216189303,3.6083534441973244,1.5449872501417143,3.673901838885416,2.6268244453989444,3.64709257700775,2.7075647041785698,3.495724130083972,0.9378563707963019
4.912340814476918,0.051957643350412905,0.9428843045411665,0.22428676096687092,0.14878009294668693,0.09041637465210706,0.06381341767645926,0.05017555045335181,0.9359529250396449,0.018411680685238963,0.01166611156727426,0.007220307856085171,0.00566804216562532,0.05016375444443678,0.9355812392001339,0.006341963533003933,0.0018930832482895582,0.0011071743472303658,0.0029713081782005196,7.239129915647618,4.220986879373904,3.6066512323340865,1.5376198402330818,3.672785822616635,2.6235140163200747,3.6464518158217634,2.705177929545621,3.492937407101004,0.9317522443674219
4.932516051429953,0.05549876486441232,0.9392808284652517,0.22421540269747056,0.14864112291275502,0.09039361952759661,0.06383043339297016,0.0533920717341081,0.9322394033789908,0.018427535851023146,0.011663181780685055,0.007222230219580136,0.005680984543602161,0.0533800472007344,0.931859248031308,0.006379706189744121,0.0018968826594549359,0.0011093164534064478,0.0029906318592800357,7.452855460678761,4.211206448913425,3.6049503185819542,1.5303012762858796,3.671799983191681,2.6202590754669606,3.645704628753728,2.7027734289809002,3.49003156045123,0.9256906492563922
4.952605776687087,0.059188675521385924,0.9354381636726058,0.22414593257427345,0.1485198674013007,0.09036391331836478,0.06384123552239573,0.056755265600629295,0.9283664532009954,0.01844367900619103,0.01166075154086912,0.007223923685404293,0.00569396278373883,0.05674353664036694,0.9279789145588282,0.006417533988309035,0.0019006765340796802,0.0011114517080494629,0.003009995155996539,7.6967604317387455,4.189647133080295,3.6032399524803913,1.5230355257326216,3.670923253251125,2.617075840425757,3.6448921925657887,2.7003373866160603,3.4869836037375723,0.9196718982753824
4.972606655071435,0.06299083184413873,0.931412767118378,0.2240780109942585,0.14841260250025645,0.09032879947957319,0.06384717158939571,0.06026580602034408,0.9243331299636717,0.018460123515829048,0.01165886222817942,0.007225352686639907,0.0057069789459337555,0.06025509444174043,0.9239394869947486,0.006455446371708473,0.0019044625027066283,0.0011135818623654176,0.003029398032177883,7.990954980590451,4.168715806466186,3.601516971511531,1.515823444573095,3.670114694080036,2.6139712170259193,3.6440461188655213,2.697860392331522,3.483823564608053,0.9136960945800321
4.992515337031381,0.06691040971281009,0.9271483583298974,0.22400924880416143,0.14831382872888504,0.09029208714819918,0.06384815558114539,0.0639238135648513,0.9201390101218239,0.01847684230434007,0.011657471996521701,0.00722651399401629,0.005720034576506691,0.06391502573324367,0.9197407473047327,0.00649344299332006,0.0019082393865521908,0.0011157078105868013,0.0030488404514576015,8.408779226984501,4.137487598640062,3.599768172836133,1.5086626801243133,3.669326251273865,2.6109408917220716,3.643227784136392,2.695340618241567,3.4805491716019366,0.9077632130398243
5.012328470053016,0.07092431170080754,0.9226884804048338,0.22393984529519112,0.14822223653081412,0.09025407111910284,0.06384500636360337,0.06772882855962076,0.9157842192057623,0.018493776058508337,0.011656466179318353,0.0072274391257269276,0.005733131084364762,0.06772303180946168,0.9153830360982367,0.00653152374319856,0.0019120075498067091,0.00111782918899365,0.0030683223751182447,9.1065740541046,4.105154279679513,3.5979995183363225,1.501548320874156,3.6685595124729367,2.607970356543438,3.642435552037603,2.6927847998564536,3.4771786131426112,0.9018731972922054
5.032042710646679,0.07502484555071744,0.9179962960518635,0.22386785695996522,0.14813168712552835,0.09021871393317406,0.06383833529269933,0.07167978629127698,0.9112694567323484,0.018510848245148374,0.011655683090835861,0.007228189588428852,0.005746270114719039,0.07167817995885509,0.9108672734078864,0.0065696886661893985,0.0019157684557819072,0.0011199447023795953,0.0030878437602392017,11.024045572069179,4.064003627470638,3.5962044880975585,1.494474098313118,3.6677748208472627,2.6050384480117326,3.6417204682927142,2.6902068466737683,3.4737253147119134,0.8960260546978307
5.0516547368345615,0.07919955993703426,0.9131006628859862,0.22379361437472944,0.1480421268903482,0.09018575060280158,0.06382853247405092,0.07577499480960936,0.906596017407091,0.018527982930600834,0.011654948054662462,0.0072288465346933405,0.005759453849989537,0.07577888105854408,0.9061949748661595,0.0066079378317784425,0.001919523782392094,0.0011220528997704126,0.0031074045587006468,9.783326765879105,4.019643243206483,3.594391137265353,1.487433810422253,3.666993288201538,2.6021222344658184,3.6410621367579665,2.6876247688601973,3.4701975609208215,0.8902219313398783
5.071161261053514,0.08343453368685613,0.9079856117562247,0.22371722599267685,0.14795075657527978,0.0901575518379223,0.06381660448185705,0.0800121162466015,0.9017658080802592,0.018545120910815564,0.011654107123473378,0.007229497273544299,0.005772685179045917,0.08002287473935059,0.9013682628369473,0.006646271222813271,0.0019232746115308375,0.0011241529098967255,0.0031270047169130936,8.313395956877141,3.967678080135524,3.592564767591414,1.4804226007519816,3.6662066919647485,2.599201801694928,3.6404811074030627,2.685057040556808,3.4666173952114288,0.8844611527356598
