cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
3094,0x1.38d328b3896c8p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096074716994392967,0x1.f7b54d65a65ecp-11,0.35872039315520882,21,12,35,2.265625,-0.015625,0,0
3094,0x1.38d328b3896c8p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096074716994392967,0x1.f7b54d65a65ecp-11,0.3587232925480085,21,12,35,2.265625,-0.015625,0,0
3094,0x1.38d328b3896c8p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096074716994392967,0x1.f7b54d65a65ecp-11,0.35872113571094327,21,12,35,2.265625,-0.015625,0,0
3094,0x1.38d328b3896c8p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096074716994392967,0x1.f7b54d65a65ecp-11,0.35872113990848548,21,12,35,2.265625,-0.015625,0,0
3095,0x1.38db0788bf032p+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096062070237737211,0x1.f7a454012b8fp-11,0.35871662942011184,21,12,35,2.265625,-0.015625,0,0
3095,0x1.38db0788bf032p+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096062070237737211,0x1.f7a454012b8fp-11,0.35871951238200761,21,12,35,2.265625,-0.015625,0,0
3095,0x1.38db0788bf032p+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096062070237737211,0x1.f7a454012b8fp-11,0.35871736780633467,21,12,35,2.265625,-0.015625,0,0
3095,0x1.38db0788bf032p+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096062070237737211,0x1.f7a454012b8fp-11,0.35871737200850878,21,12,35,2.265625,-0.015625,0,0
3096,0x1.38e2e61a0f07dp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096049715074624799,0x1.f793becd879cep-11,0.35871288726422706,21,12,35,2.265625,-0.015625,0,0
3096,0x1.38e2e61a0f07dp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096049715074624799,0x1.f793becd879cep-11,0.35871575378833287,21,12,35,2.265625,-0.015625,0,0
3096,0x1.38e2e61a0f07dp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096049715074624799,0x1.f793becd879cep-11,0.35871362147922553,21,12,35,2.265625,-0.015625,0,0
3096,0x1.38e2e61a0f07dp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096049715074624799,0x1.f793becd879cep-11,0.35871362568605963,21,12,35,2.265625,-0.015625,0,0
3097,0x1.38eac4690a3dfp+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096037746072682919,0x1.f783ae48fc2f8p-11,0.35870916669260344,21,12,35,2.265625,-0.015625,0,0
3097,0x1.38eac4690a3dfp+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096037746072682919,0x1.f783ae48fc2f8p-11,0.35871201677464049,21,12,35,2.265625,-0.015625,0,0
3097,0x1.38eac4690a3dfp+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096037746072682919,0x1.f783ae48fc2f8p-11,0.35870989673533904,21,12,35,2.265625,-0.015625,0,0
3097,0x1.38eac4690a3dfp+3,4,cf359244e1483352,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.00096037746072682919,0x1.f783ae48fc2f8p-11,0.35870990094686922,21,12,35,2.265625,-0.015625,0,0
3098,0x1.38f2a277c361ep+3,1,cf359244e1483352,0,1,1.1937439059747379,0.00096026226845486741,0x1.f774384f0ba4ep-11,0.35870546770845035,21,12,35,2.265625,-0.015625,0,0
3098,0x1.38f2a277c361ep+3,2,cf359244e1483352,0.121098479554482,0.72178167811141103,0.099279895495783005,0.00096026226845486741,0x1.f774384f0ba4ep-11,0.35870830134575371,21,12,35,2.265625,-0.015625,0,0
3098,0x1.38f2a277c361ep+3,3,cf359244e1483352,-3.8438336996600251,2.121209265338722,1.131678018054042,0.00096026226845486741,0x1.f774384f0ba4ep-11,0.35870619357830275,21,12,35,2.265625,-0.015625,0,0
