cycle,time,rk_stage,max_abs_prescribed_shift_state
1972,4.1421897838234347,4,0
1973,4.1447419302317119,1,0
1973,4.1447419302317119,2,0
1973,4.1447419302317119,3,0
1973,4.1447419302317119,4,0
1974,4.1472948068418365,1,0
1974,4.1472948068418365,2,0
1974,4.1472948068418365,3,0
1974,4.1472948068418365,4,0
1975,4.1498484136311422,1,0
1975,4.1498484136311422,2,0
1975,4.1498484136311422,3,0
1975,4.1498484136311422,4,0
1976,4.1524027505751269,1,0
1976,4.1524027505751269,2,0
1976,4.1524027505751269,3,0
1976,4.1524027505751269,4,0
1977,4.1549578176474569,1,0
1977,4.1549578176474569,2,0
1977,4.1549578176474569,3,0
1977,4.1549578176474569,4,0
1978,4.1575136148199743,1,0
1978,4.1575136148199743,2,0
1978,4.1575136148199743,3,0
1978,4.1575136148199743,4,0
1979,4.1600701420627004,1,0
1979,4.1600701420627004,2,0
1979,4.1600701420627004,3,0
1979,4.1600701420627004,4,0
1980,4.1626273993438421,1,0
1980,4.1626273993438421,2,0
1980,4.1626273993438421,3,0
1980,4.1626273993438421,4,0
1981,4.1651853866297968,1,0
1981,4.1651853866297968,2,0
1981,4.1651853866297968,3,0
1981,4.1651853866297968,4,0
1982,4.1677441038851573,1,0
1982,4.1677441038851573,2,0
1982,4.1677441038851573,3,0
1982,4.1677441038851573,4,0
1983,4.1703035510727169,1,0
1983,4.1703035510727169,2,0
1983,4.1703035510727169,3,0
1983,4.1703035510727169,4,0
1984,4.1728637281534748,1,0
1984,4.1728637281534748,2,0
1984,4.1728637281534748,3,0
1984,4.1728637281534748,4,0
1985,4.1754246350866406,1,0
1985,4.1754246350866406,2,0
1985,4.1754246350866406,3,0
1985,4.1754246350866406,4,0
1986,4.1779862718296403,1,0
1986,4.1779862718296403,2,0
1986,4.1779862718296403,3,0
1986,4.1779862718296403,4,0
1987,4.180548638338121,1,0
1987,4.180548638338121,2,0
1987,4.180548638338121,3,0
1987,4.180548638338121,4,0
1988,4.1831117345659559,1,0
1988,4.1831117345659559,2,0
1988,4.1831117345659559,3,0
1988,4.1831117345659559,4,0
1989,4.1856755604652482,1,0
1989,4.1856755604652482,2,0
1989,4.1856755604652482,3,0
1989,4.1856755604652482,4,0
1990,4.1882401159863383,1,0
1990,4.1882401159863383,2,0
1990,4.1882401159863383,3,0
1990,4.1882401159863383,4,0
1991,4.1908054010778066,1,0
1991,4.1908054010778066,2,0
1991,4.1908054010778066,3,0
1991,4.1908054010778066,4,0
1992,4.1933714156864816,1,0
1992,4.1933714156864816,2,0
1992,4.1933714156864816,3,0
1992,4.1933714156864816,4,0
1993,4.195938159757441,1,0
1993,4.195938159757441,2,0
1993,4.195938159757441,3,0
1993,4.195938159757441,4,0
1994,4.1985056332340189,1,0
1994,4.1985056332340189,2,0
1994,4.1985056332340189,3,0
1994,4.1985056332340189,4,0
1995,4.2010738360578115,1,0
1995,4.2010738360578115,2,0
1995,4.2010738360578115,3,0
1995,4.2010738360578115,4,0
1996,4.2036427681686783,1,0
1996,4.2036427681686783,2,0
1996,4.2036427681686783,3,0
1996,4.2036427681686783,4,0
1997,4.2062124295047525,1,0
1997,4.2062124295047525,2,0
1997,4.2062124295047525,3,0
1997,4.2062124295047525,4,0
1998,4.2087828200024413,1,0
1998,4.2087828200024413,2,0
1998,4.2087828200024413,3,0
1998,4.2087828200024413,4,0
1999,4.2113539395964317,1,0
1999,4.2113539395964317,2,0
1999,4.2113539395964317,3,0
1999,4.2113539395964317,4,0
2000,4.2139257882196981,1,0
2000,4.2139257882196981,2,0
2000,4.2139257882196981,3,0
2000,4.2139257882196981,4,0
2001,4.2164983658035036,1,0
2001,4.2164983658035036,2,0
2001,4.2164983658035036,3,0
2001,4.2164983658035036,4,0
2002,4.2190716722774058,1,0
2002,4.2190716722774058,2,0
2002,4.2190716722774058,3,0
2002,4.2190716722774058,4,0
2003,4.2216457075692642,1,0
2003,4.2216457075692642,2,0
2003,4.2216457075692642,3,0
2003,4.2216457075692642,4,0
2004,4.2242204716052401,1,0
2004,4.2242204716052401,2,0
2004,4.2242204716052401,3,0
2004,4.2242204716052401,4,0
2005,4.2267959643098063,1,0
2005,4.2267959643098063,2,0
2005,4.2267959643098063,3,0
2005,4.2267959643098063,4,0
2006,4.2293721856057491,1,0
2006,4.2293721856057491,2,0
2006,4.2293721856057491,3,0
2006,4.2293721856057491,4,0
2007,4.2319491354141734,1,0
2007,4.2319491354141734,2,0
2007,4.2319491354141734,3,0
2007,4.2319491354141734,4,0
2008,4.2345268136545071,1,0
2008,4.2345268136545071,2,0
2008,4.2345268136545071,3,0
2008,4.2345268136545071,4,0
2009,4.2371052202445068,1,0
2009,4.2371052202445068,2,0
2009,4.2371052202445068,3,0
2009,4.2371052202445068,4,0
2010,4.2396843551002616,1,0
2010,4.2396843551002616,2,0
2010,4.2396843551002616,3,0
2010,4.2396843551002616,4,0
2011,4.2422642181361994,1,0
2011,4.2422642181361994,2,0
2011,4.2422642181361994,3,0
2011,4.2422642181361994,4,0
2012,4.2448448092650892,1,0
2012,4.2448448092650892,2,0
2012,4.2448448092650892,3,0
2012,4.2448448092650892,4,0
2013,4.2474261283980468,1,0
2013,4.2474261283980468,2,0
2013,4.2474261283980468,3,0
2013,4.2474261283980468,4,0
2014,4.2500081754445391,1,0
2014,4.2500081754445391,2,0
2014,4.2500081754445391,3,0
2014,4.2500081754445391,4,0
2015,4.2525909503123902,1,0
2015,4.2525909503123902,2,0
2015,4.2525909503123902,3,0
2015,4.2525909503123902,4,0
2016,4.2551744529077844,1,0
2016,4.2551744529077844,2,0
2016,4.2551744529077844,3,0
2016,4.2551744529077844,4,0
2017,4.2577586831352701,1,0
2017,4.2577586831352701,2,0
2017,4.2577586831352701,3,0
2017,4.2577586831352701,4,0
2018,4.2603436408977666,1,0
2018,4.2603436408977666,2,0
2018,4.2603436408977666,3,0
2018,4.2603436408977666,4,0
2019,4.2629293260965673,1,0
2019,4.2629293260965673,2,0
2019,4.2629293260965673,3,0
2019,4.2629293260965673,4,0
2020,4.2655157386313434,1,0
2020,4.2655157386313434,2,0
2020,4.2655157386313434,3,0
2020,4.2655157386313434,4,0
2021,4.2681028784001507,1,0
2021,4.2681028784001507,2,0
2021,4.2681028784001507,3,0
2021,4.2681028784001507,4,0
2022,4.270690745299432,1,0
2022,4.270690745299432,2,0
2022,4.270690745299432,3,0
2022,4.270690745299432,4,0
2023,4.2732793392240218,1,0
2023,4.2732793392240218,2,0
2023,4.2732793392240218,3,0
2023,4.2732793392240218,4,0
2024,4.275868660067152,1,0
2024,4.275868660067152,2,0
2024,4.275868660067152,3,0
2024,4.275868660067152,4,0
2025,4.2784587077204552,1,0
2025,4.2784587077204552,2,0
2025,4.2784587077204552,3,0
2025,4.2784587077204552,4,0
2026,4.2810494820739695,1,0
2026,4.2810494820739695,2,0
2026,4.2810494820739695,3,0
2026,4.2810494820739695,4,0
2027,4.2836409830161433,1,0
2027,4.2836409830161433,2,0
2027,4.2836409830161433,3,0
2027,4.2836409830161433,4,0
2028,4.2862332104338385,1,0
2028,4.2862332104338385,2,0
2028,4.2862332104338385,3,0
