# mode	tau_M	R_G_M	h_M	measure	maximum	radius_M	radius_over_h
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	dt-frame	2.06240669735869575e-02	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	dtt-frame	3.30210169610771964e-03	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	spin	5.75053445300061750e-01	1.48779758927976014e-01	3.57071421427142432e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	spin-derivative	3.32852655792833851e-01	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	4.72631631748161862e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	1.60566504993915116e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-curvature	9.45263263496323725e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-delta-product	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-damping	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-frame-correction	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-total	9.45263263496323725e-01	3.60843918243516082e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	qdot-W-logrho	4.22962875334528254e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	qdot2-W2-logrho2	1.78897593911251707e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	dt-frame	1.61713764635089685e-02	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	dtt-frame	3.14023983443490655e-03	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	spin	4.95687789448070237e-01	1.11584819195982038e-01	3.57071421427142521e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	spin-derivative	2.46144793931709960e-01	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	reference-Ricci	5.50268650295294925e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	reference-Riemann	1.85685528192021637e-01	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-q	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-delta	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-curvature	1.10053730059058985e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-qq	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-delta-product	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-damping	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-frame-correction	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-total	1.10053730059058985e+00	2.70632938682637061e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	qdot-W-logrho	4.70495722239671343e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	qdot2-W2-logrho2	2.21366224645830001e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	dt-frame	1.09236480585826468e-02	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	dtt-frame	2.64403666548431327e-03	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	spin	4.70495722239671399e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	spin-derivative	1.61515832049514807e-01	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	reference-Ricci	6.73134857318067992e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	reference-Riemann	2.25884316336119051e-01	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-q	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-delta	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-curvature	1.34626971463613598e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-qq	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-delta-product	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-damping	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-frame-correction	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-total	1.34626971463613598e+00	1.80421959121758041e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	qdot-W-logrho	5.04215224374578552e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	qdot2-W2-logrho2	2.54232992491106646e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	dt-frame	8.07191360250694018e-03	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	2.22715348000764425e-03	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	spin	5.04215224374578552e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	1.20202840955590168e-01	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	7.69471758736396838e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	2.57619383122645151e-01	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-q	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-curvature	1.53894351747279368e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-total	1.53894351747279368e+00	1.35316469341318531e-02	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	qdot-W-logrho	5.85450690222032666e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	qdot2-W2-logrho2	3.42752510681454403e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	dt-frame	3.68714767835843669e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	dtt-frame	1.31752204762630959e-03	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	spin	5.85450690222032666e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	spin-derivative	8.38929063879135378e-02	2.78962047989955095e-02	3.57071421427142521e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	reference-Ricci	1.03164149233869495e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	reference-Riemann	3.44444490828620276e-01	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-q	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-delta	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-curvature	2.06328298467738991e+00	6.76582346706592654e-03	8.66025403784438597e-01
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-qq	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-delta-product	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-damping	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-frame-correction	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
dynamic	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-total	2.06328298467738991e+00	6.76582346706592654e-03	8.66025403784438597e-01
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	dt-frame	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	dtt-frame	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	spin	7.10984748462439753e-01	2.23169638391964076e-01	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	spin-derivative	5.07064324864563543e-01	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	reference-Ricci	2.35964606579697755e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	reference-Riemann	1.61319031448789341e-01	2.23169638391964076e-01	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-q	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-delta	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-curvature	4.71929213159395511e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-qq	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-delta-product	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-damping	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-frame-correction	0.00000000000000000e+00	3.78886114155691900e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	6.25000000000000000e-02	source-total	4.71929213159395511e-01	3.10933574095818732e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	qdot-W-logrho	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	qdot2-W2-logrho2	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	dt-frame	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	dtt-frame	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	spin	5.75053445300061750e-01	1.48779758927976014e-01	3.57071421427142432e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	spin-derivative	3.32852655792833851e-01	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	reference-Ricci	1.57595041250556955e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	reference-Riemann	1.07289022974963288e-01	1.48779758927976014e-01	3.57071421427142432e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-q	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-delta	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-curvature	3.15190082501113911e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-qq	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-delta-product	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-damping	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-frame-correction	0.00000000000000000e+00	2.52590742770461230e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	4.16666666666666644e-02	source-total	3.15190082501113911e-01	2.07289049397212460e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	dt-frame	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	dtt-frame	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	spin	4.95687789448070237e-01	1.11584819195982038e-01	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	spin-derivative	2.46144793931709960e-01	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	reference-Ricci	1.17630907022995973e-01	1.55466787047909366e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	reference-Riemann	8.04206276436447709e-02	1.11584819195982038e-01	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-q	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-delta	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-curvature	2.35261814045991946e-01	1.55466787047909366e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-qq	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-delta-product	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-damping	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-frame-correction	0.00000000000000000e+00	1.89443057077845950e-01	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	3.12500000000000000e-02	source-total	2.35261814045991946e-01	1.55466787047909366e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	qdot-W-logrho	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	qdot2-W2-logrho2	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	dt-frame	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	dtt-frame	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	spin	4.03014000766307112e-01	7.43898794639880068e-02	3.57071421427142432e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	spin-derivative	1.61515832049514807e-01	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	reference-Ricci	7.78716639461697890e-02	1.03644524698606230e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	reference-Riemann	5.36003305969296462e-02	7.43898794639880068e-02	3.57071421427142432e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-q	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-delta	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-curvature	1.55743327892339578e-01	1.03644524698606230e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-qq	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-delta-product	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-damping	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-frame-correction	0.00000000000000000e+00	1.26295371385230615e-01	6.06217782649106951e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	2.08333333333333322e-02	source-total	1.55743327892339578e-01	1.03644524698606230e-01	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	qdot-W-logrho	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	qdot2-W2-logrho2	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	dt-frame	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	dtt-frame	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	spin	3.48383754320245265e-01	5.57924095979910190e-02	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	spin-derivative	1.20202840955590168e-01	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	reference-Ricci	5.81809482583005300e-02	7.77333935239546830e-02	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	reference-Riemann	4.01990975746624735e-02	5.57924095979910190e-02	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-q	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-delta	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-curvature	1.16361896516601060e-01	7.77333935239546830e-02	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-qq	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-delta-product	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-damping	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-frame-correction	0.00000000000000000e+00	9.47215285389229750e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	1.56250000000000000e-02	source-total	1.16361896516601060e-01	7.77333935239546830e-02	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	qdot-W-logrho	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	qdot2-W2-logrho2	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	dt-frame	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	dtt-frame	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	spin	2.45815666047459441e-01	2.78962047989955095e-02	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	spin-derivative	5.95052622797765662e-02	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	reference-Ricci	2.89383923637259316e-02	3.88666967619773415e-02	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	reference-Riemann	2.01003698167230987e-02	2.78962047989955095e-02	3.57071421427142521e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-q	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-delta	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-curvature	5.78767847274518632e-02	3.88666967619773415e-02	4.97493718553309971e+00
static	1.60000000000000000e+01	3.00000000000000000e+00	7.81250000000000000e-03	source-qq	0.00000000000000000e+00	4.73607642694614875e-02	6.06217782649107040e+00
