block,level,x,y,z,r,h,w,rho,alpha,K,local_rate,rate_gradient_norm,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
81,5,0.171875,-0.390625,-0.421875,0.600089511552235,0.03125,0.3147423131088932,1.3868881550224341,0.4365123859350862,0.004878928477764976,16.0,0.0,1.7179169491671077e-05,6.106597506926972e-06,1.1085464532589856e-05,15.75551141092563,-15.683683562267138
83,5,0.015625,-0.078125,-0.359375,0.3681005934184296,0.03125,0.20018372268641388,1.6618765026400506,0.33268062494356326,0.004514087422396437,16.0,0.0,4.7471045106351725e-05,1.3906624414471026e-05,3.37999936780403e-05,15.688219968287301,-15.611410142013662
84,5,0.265625,-0.140625,-0.453125,0.5437410200407911,0.03125,0.28945801280144934,1.4331744787824228,0.414843836626113,0.0062258694133008234,16.0,0.0,2.5388451822190476e-05,1.2898980164469866e-05,1.2516787800102788e-05,15.735047853836257,-15.66516999898466
84,5,0.453125,-0.078125,-0.421875,0.6240226733661206,0.03125,0.3250253622963037,1.3697447081042753,0.4452017700050368,0.00422894283612838,16.0,0.0,2.2079108093800807e-05,8.679076464087894e-06,1.3906986870759776e-05,15.743892946375954,-15.691504069200164
84,5,0.421875,-0.015625,-0.421875,0.5968259142120087,0.03125,0.31331566981403886,1.3893531060191484,0.4353060990206048,0.004956516308109991,16.0,0.0,2.2451814656430614e-05,7.210632882296109e-06,1.5244337598015839e-05,15.740709207165445,-15.68296304775713
86,5,0.296875,-0.296875,-0.171875,0.4536634731549367,0.03125,0.2456983738618988,1.5302862697886432,0.3759888480302606,0.007014570445151539,16.0,0.0,1.1681963549426359e-05,5.564523995503584e-06,6.120748127067314e-06,15.77180064355825,-15.636211570484521
86,5,0.421875,-0.421875,-0.015625,0.5968259142120087,0.03125,0.3133156698140382,1.3893531060191413,0.4353060990206017,0.004956516308112439,16.0,0.0,2.2451814655528338e-05,7.210632883029454e-06,1.5244337596016699e-05,15.740709207165455,-15.682963047757125
87,6,0.1171875,-0.1328125,-0.2265625,0.28758066123915565,0.015625,0.15380439232889667,1.8404056944130194,0.2830624794678355,-0.003709305970629844,16.0,0.0,6.306314043296302e-05,3.84043790380421e-05,2.5064809197197475e-05,15.786966016085414,-15.592993762292979
87,6,0.0078125,-0.2265625,-0.2109375,0.30965501847822524,0.015625,0.16683578094515913,1.7848279469008388,0.29777316437394646,-0.000864537512858666,16.0,0.0,6.189435605170369e-05,2.5121122793562182e-05,3.700616618462316e-05,15.771072052184167,-15.59737308919035
89,6,0.0859375,-0.0546875,-0.1796875,0.2065516260375357,0.015625,0.10426674897724715,2.0879953584316078,0.21770848790324565,-0.024421485136050764,16.0,0.0,7.035875941508792e-05,7.499214741182105e-05,1.5722768081212713e-05,15.76876136673031,-15.582978035774719
90,6,0.1640625,-0.1015625,-0.2265625,0.29759370241782673,0.015625,0.1597467134542344,1.8145651289776035,0.28987081570283113,-0.0022626178842670075,16.0,0.0,4.711899750952299e-05,2.5398345966685306e-05,2.2589883581743965e-05,15.787535184634308,-15.59501767177865
90,6,0.2265625,-0.0703125,-0.2109375,0.31744140084234446,0.015625,0.1713772570139544,1.7665536705381861,0.30274712242476726,5.4752606729066016e-05,16.0,0.0,5.554665653973515e-05,1.966408539930988e-05,3.59219242091634e-05,15.778707530512042,-15.599094507580999
91,6,0.0078125,-0.1796875,-0.0078125,0.18002685346567052,0.015625,0.08771754761822757,2.1728011880404345,0.19059279167687826,-0.03569214904120301,16.0,0.0,0.00013377310065585692,0.00017002947169718054,3.631501409758692e-05,15.712436636183831,-15.582966946041427
92,6,0.1328125,-0.1484375,-0.0859375,0.21692880276429408,0.015625,0.1107105368509506,2.0537624357415822,0.2273731418252665,-0.02064345456000035,16.0,0.0,2.699517677119638e-05,8.44099856724842e-05,6.952489325322259e-05,15.806907024960282,-15.583097926494496
93,7,0.02734375,-0.06640625,-0.11328125,0.13412722432335467,0.0078125,0.059165657433038026,2.247741999974377,0.13298913316833577,-0.05900246779575245,16.0,0.0,7.3504798441659e-05,0.00011984305518708225,0.00019296691333400037,15.710462483031849,-15.57298932369072
93,7,0.00390625,-0.12109375,-0.10546875,0.1606319155855632,0.0078125,0.0755434784512039,2.222540516998995,0.16789844165284118,-0.04489079831022769,16.0,0.0,0.00013080164996915112,0.0013565441480738218,0.00124681715473969,15.753761520245071,-15.587068327806147
94,7,0.11328125,-0.11328125,-0.11328125,0.19620888054491187,0.0078125,0.0977633104020656,2.120269100369909,0.20728452619537177,-0.027359717057524054,16.0,0.0,8.515810247797722e-05,0.00017503961341837503,0.0002601977158963523,15.808453279594222,-15.586761824242222
95,7,0.04296875,-0.03515625,-0.08984375,0.10561332683277949,0.0078125,0.04203823296262606,2.159365323811028,0.09077590253378444,-0.0594781150512815,16.0,0.0,8.984976356466184e-05,0.00039796528935466,0.00030891537069546715,15.72745352684959,-15.555773113478612
95,7,0.00390625,-0.04296875,-0.07421875,0.08584867568685903,0.0078125,0.030838927225812125,2.0319627641202516,0.06266355180826448,-0.04335701097052418,16.0,0.0,9.729058046699779e-05,0.0006079838748469828,0.0005173751780077624,15.804069131903812,-15.586258082611975
95,7,0.04296875,-0.00390625,-0.07421875,0.08584867568685903,0.0078125,0.03083892722581184,2.0319627641202556,0.06266355180826404,-0.043357010970529714,16.0,0.0,9.7290580469717e-05,0.0006079838748622288,0.000517375178019673,15.80406913190284,-15.586258082612144
96,7,0.08203125,-0.00390625,-0.12109375,0.14631500625256283,0.0078125,0.06667512217982982,2.245809439743353,0.1497396187875032,-0.0534023778896989,16.0,0.0,8.822849366517971e-05,0.001460601257783291,0.0013766133543421457,15.728212974852404,-15.576974871209375
96,7,0.10546875,-0.04296875,-0.10546875,0.15522122254926193,0.0078125,0.07215739552149382,2.231856137133911,0.16104492603424497,-0.04833985036744002,16.0,0.0,7.13336858799541e-05,7.635443396387061e-05,0.00014571580944400727,15.753766518457796,-15.589228662324143
98,7,0.08984375,-0.08203125,-0.04296875,0.12902456691338862,0.0078125,0.0560142580784325,2.2407505509302905,0.1255139796491991,-0.060720180856884895,16.0,0.0,3.9731351682940795e-05,5.907122373280168e-05,2.0729689834512674e-05,15.723297689095768,-15.565048933233252
99,8,0.017578125,-0.052734375,-0.056640625,0.07936035021058611,0.00390625,0.027171695054327486,1.9822437577947751,0.05386092291014382,-0.03437536151964947,16.0,0.0,5.876169256229466e-05,0.0019389903610172521,0.0019975725886517076,15.626853267929093,-15.26738199237384
99,8,0.009765625,-0.033203125,-0.056640625,0.06637752135924387,0.00390625,0.020481610022044003,1.9022384960226866,0.03896090704445617,-0.02322696072846824,16.0,0.0,7.974328002200898e-05,0.001692574526288935,0.0017709665921791695,15.86945090456612,-15.424766941119968
100,8,0.048828125,-0.048828125,-0.060546875,0.09183842144928708,0.00390625,0.03406295977183924,2.070670525563197,0.0705331668129924,-0.048327465499676446,16.0,0.0,2.005674654694576e-05,0.0038973322239535817,0.0038880159615529587,15.59742352588895,-15.137907963911907
100,8,0.044921875,-0.044921875,-0.056640625,0.08511233816211299,0.00390625,0.030311760461304942,2.021283363491101,0.061268657138563026,-0.04199802410285646,16.0,0.0,3.6418452977735246e-05,0.00117867540648783,0.0011989012185940607,15.708230524600854,-15.261426914540245
100,8,0.060546875,-0.048828125,-0.048828125,0.09183842144928708,0.00390625,0.03406295977183744,2.0706705255631865,0.07053316681298831,-0.04832746549963686,16.0,0.0,2.00567465426993e-05,0.003897332223954708,0.0038880159615567603,15.597423525896582,-15.137907963918012
100,8,0.044921875,-0.056640625,-0.044921875,0.08511233816211299,0.00390625,0.030311760461302642,2.0212833634911194,0.061268657138558925,-0.04199802410276495,16.0,0.0,3.6418452978007835e-05,0.0011786754064750974,0.0011989012185810082,15.708230524612036,-15.261426914547247
101,8,0.005859375,-0.009765625,-0.048828125,0.05013866270700561,0.00390625,0.012809414069839901,1.8220883899769764,0.023339884659063014,-0.01007417619776664,16.0,0.0,5.359815118362465e-05,0.0003976857663494847,0.0003441359088403605,16.04706348407951,-15.54262324419834
101,8,0.009765625,-0.005859375,-0.033203125,0.03510195460080357,0.00390625,0.0068586861731671405,1.7770601509189776,0.012188297885994303,-0.0029618765937050678,16.0,0.0,3.095720653141316e-05,8.548412936068081e-05,5.746719453662172e-05,16.120289174482686,-15.595312092222809
102,8,0.033203125,-0.001953125,-0.060546875,0.06908101243682575,0.00390625,0.021894093363003783,1.9195386492303579,0.042026558400143625,-0.026315765475631202,16.0,0.0,8.811664319220773e-05,0.007533439747449222,0.007445854966909097,15.819244919120116,-15.286851311006153
102,8,0.060546875,-0.025390625,-0.052734375,0.08421117631761757,0.00390625,0.029829171073729316,2.0186193101369043,0.060213740734807175,-0.04045392792818796,16.0,0.0,5.800591507176196e-05,0.0071550016607332435,0.007103948746191693,15.574747328297887,-15.152904250917743
103,8,0.025390625,-0.041015625,-0.021484375,0.052806663416389746,0.00390625,0.013961949444297132,1.8293967645085498,0.025541945139629117,-0.0107911201467886,16.0,0.0,4.081809800401504e-05,5.2354670036347946e-05,5.256949284340467e-05,16.040273696729617,-15.58476216377169
104,8,0.041015625,-0.041015625,-0.021484375,0.06185581102387936,0.00390625,0.018177044765795847,1.8685999170745968,0.03396562434202735,-0.017079368511501405,16.0,0.0,4.514892938639996e-05,2.639522577824725e-05,4.238598005585366e-05,15.972702055324833,-15.493785461348482
105,8,0.021484375,-0.021484375,-0.021484375,0.0372120290688626,0.00390625,0.007615548124662628,1.7820046629207873,0.01357094226884646,-0.0036781344808866578,16.0,0.0,1.6777594521148077e-05,6.87574977304077e-05,5.197990320925963e-05,16.114572480207443,-15.60826154526504
105,8,0.001953125,-0.013671875,-0.021484375,0.025540423497308635,0.00390625,0.0038598962116847455,1.7641750751059961,0.0068095326891502855,-0.0010600904906284932,16.0,0.0,1.333650981903207e-05,6.174913224241914e-05,5.148361736374619e-05,16.151188900599564,-15.610079156517289
105,8,0.001953125,-0.001953125,-0.017578125,0.01779381558426621,0.00390625,0.0019710060277095555,1.7588747751496587,0.0034667527838062664,-0.00030137729534786257,16.0,0.0,1.2235137990500163e-05,6.951496213011321e-05,6.108780812224095e-05,16.16918308015555,-15.611189407502152
105,8,0.005859375,-0.013671875,-0.013671875,0.020203282095290237,0.00390625,0.0025004924143143723,1.7600522330154962,0.00440099725745232,-0.0004627883316826285,16.0,0.0,8.340806033490136e-06,6.607964598193578e-05,5.832787596286276e-05,16.164853437828945,-15.612584786209643
105,8,0.029296875,-0.021484375,-0.009765625,0.037619844305191844,0.00390625,0.007760671222414142,1.7824661810273716,0.01383313399602556,-0.0037745001485254693,16.0,0.0,2.7594322257360723e-05,7.419989998341867e-05,4.883255610537715e-05,16.113352810898043,-15.608918884347974
105,8,0.009765625,-0.009765625,-0.009765625,0.01691455866766482,0.00390625,0.0017913009679967143,1.7584773827972826,0.003149962238005101,-0.00024591960660304675,16.0,0.0,3.929213918739182e-06,5.892608389944674e-05,5.499686998070756e-05,16.171955249485453,-15.616114868228525
105,8,0.001953125,-0.005859375,-0.009765625,0.011554843326366438,0.00390625,0.0008660949057075676,1.7571994676644644,0.0015219015072562424,-6.28454384967279e-05,16.0,0.0,3.3160155121681064e-06,6.536783696109802e-05,6.248192222996263e-05,16.18108017289826,-15.612658706563733
105,8,0.013671875,-0.017578125,-0.005859375,0.023027004145608584,0.00390625,0.003189533835891115,1.76193096834173,0.005619738440030345,-0.0007369985853928372,16.0,0.0,1.2889529707311588e-05,7.025670731041201e-05,5.878794140167029e-05,16.156793750555707,-15.610688436010015
105,8,0.001953125,-0.009765625,-0.005859375,0.011554843326366438,0.00390625,0.0008660949057084291,1.7571994676645055,0.0015219015072577917,-6.284543849855828e-05,16.0,0.0,3.316015512486275e-06,6.53678369631057e-05,6.248192223167338e-05,16.181080172898515,-15.612658706564485
105,8,0.001953125,-0.005859375,-0.005859375,0.008513474499102879,0.00390625,0.00047993076671097134,1.7569156355061317,0.0008431978679949513,-2.1300616727765234e-05,16.0,0.0,2.9128641311763143e-06,6.795432806741482e-05,6.536432607367818e-05,16.186231526204246,-15.613030059584972
105,8,0.001953125,-0.001953125,-0.005859375,0.00647778279366289,0.00390625,0.00028262749397778297,1.7568108948587757,0.0004965230606068021,-7.777756459625122e-06,16.0,0.0,2.221147296305739e-06,7.071732786563198e-05,6.897491707247268e-05,16.188306033030184,-15.613418919000022
105,8,0.005859375,-0.001953125,-0.005859375,0.008513474499102879,0.00390625,0.0004799307667105628,1.756915635506121,0.0008431978679942284,-2.1300616727990206e-05,16.0,0.0,2.912864131072582e-06,6.795432806713786e-05,6.53643260734572e-05,16.186231526204267,-15.613030059585062
105,8,0.001953125,-0.017578125,-0.001953125,0.01779381558426621,0.00390625,0.001971006027713262,1.7588747751497706,0.0034667527838130067,-0.0003013772953432428,16.0,0.0,1.223513798878486e-05,6.951496212589519e-05,6.108780811993517e-05,16.16918308015569,-15.611189407502446
105,8,0.001953125,-0.009765625,-0.001953125,0.01014873520059889,0.00390625,0.000674742833137572,1.7570207452699662,0.0011855371555449454,-3.87791203617869e-05,16.0,0.0,2.8200404404357034e-06,6.702551190922774e-05,6.492113081232101e-05,16.183632000348176,-15.614295014090375
105,8,0.001953125,-0.005859375,-0.001953125,0.00647778279366289,0.00390625,0.0002826274939783464,1.7568108948588017,0.0004965230606077993,-7.777756462231446e-06,16.0,0.0,2.221147295891004e-06,7.07173278649132e-05,6.897491707196708e-05,16.188306033029917,-15.61341891899935
105,8,0.005859375,-0.005859375,-0.001953125,0.008513474499102879,0.00390625,0.0004799307667111127,1.75691563550615,0.0008431978679952084,-2.1300616730645017e-05,16.0,0.0,2.9128641307719843e-06,6.795432806653689e-05,6.536432607311054e-05,16.1862315262041,-15.613030059584702
105,8,0.001953125,-0.001953125,-0.001953125,0.0033829117335329633,0.00390625,8.173058012505501e-05,1.756746412198513,0.00014357990340159348,7.278251568079495e-08,16.0,0.0,8.63540813177274e-07,7.451212334692989e-05,7.364858253375262e-05,16.191315325110956,-15.6153668890437
105,8,0.005859375,-0.001953125,-0.001953125,0.00647778279366289,0.00390625,0.0002826274939779261,1.7568108948587922,0.0004965230606070582,-7.7777564624532e-06,16.0,0.0,2.2211472958448255e-06,7.071732786486375e-05,6.897491707193457e-05,16.18830603302994,-15.613418918999539
106,8,0.033203125,-0.013671875,-0.029296875,0.04634300983478388,0.00390625,0.011169397408386638,1.8051254813150865,0.02016216387281341,-0.007247733227685962,16.0,0.0,3.4040849395457804e-05,0.00010770683661999586,7.446527447216109e-05,16.07788904788295,-15.605686962401517
109,5,0.390625,-0.015625,-0.015625,0.3912495007984036,0.03125,0.21289162666527428,1.6213744915129764,0.34517705293177947,0.0056376364637596155,16.0,0.0,3.709047848108158e-05,1.146910717294844e-05,2.5674149995117345e-05,15.67041446761585,-15.61748980862191
114,1,-6.75,3.25,-7.25,10.425329730996522,0.5,0.9108935500297698,0.9990729589468029,0.9100491143137998,1.5350983257004676e-05,16.0,0.0,1.2180775835127632e-06,6.556759895785576e-06,7.626860219149246e-06,15.999283107315556,-15.999881998706119
114,1,-5.75,3.75,-5.75,8.954747344286158,0.5,0.8970287678468288,0.9993298623145523,0.896427635064564,-4.713594484546495e-05,16.0,0.0,2.2727185850470402e-06,3.904473154757393e-08,2.270912154472843e-06,15.998861832561872,-15.99978577691206
115,1,-3.25,0.75,-4.75,5.80409338312195,0.5,0.8472771279965166,1.0040791621321874,0.8507333087725084,-0.00109484569399447,16.0,0.0,7.64087090598109e-06,9.773253927056586e-06,3.4699169689988494e-06,15.994738011398027,-15.997456211918411
116,1,-4.25,6.75,-6.25,10.133484099755622,0.5,0.9083117349007925,0.9989796602885276,0.9073849483672769,-1.627326112742742e-05,16.0,0.0,1.6076475268022468e-06,2.2820542480572744e-06,3.836969961495957e-06,15.999257111227463,-15.999830193872295
117,1,-1.75,7.25,-6.25,9.730750228014282,0.5,0.904912196434182,0.9990571907746031,0.9040590368672097,-7.35481725482805e-05,16.0,0.0,1.4029666271126104e-06,4.566770041816071e-06,5.498480202935539e-06,15.999029179855738,-15.999779808690342
117,1,-0.25,4.25,-5.75,7.1545440106270926,0.5,0.8734951337435187,1.0006084308076855,0.8740265950932516,-0.0003982088912808309,16.0,0.0,4.543380919100706e-06,4.780743994304146e-08,4.572746398188483e-06,15.997473219623917,-15.998996480865856
119,2,-2.625,0.625,-2.875,3.9429525738968763,0.25,0.7864832782535135,1.0207660680566264,0.8028154435351246,-0.006141286791606269,16.0,0.0,2.063820601331173e-05,8.004471531871099e-07,1.9838304376862682e-05,15.97664022968825,-15.986250039087835
120,2,-1.875,0.375,-2.375,3.049077729412617,0.25,0.7373773511290064,1.0397020687907068,0.7666527574482394,-0.010470190940175218,16.0,0.0,1.9719756109026283e-05,1.2383696541300034e-05,8.179918898399814e-06,15.953764961812334,-15.975077911758643
121,2,-3.375,3.875,-3.875,6.435982830928,0.25,0.8607422828727281,1.0029484350532616,0.8632801255913745,-0.0004727893777265618,16.0,0.0,1.2246927222653952e-05,7.244339222395737e-05,8.40677891283142e-05,15.996437727514751,-15.998783119148785
122,2,-0.375,3.125,-3.125,4.435298749802543,0.25,0.8066877586546366,1.0141075866640703,0.8180681761207015,-0.003917293026633929,16.0,0.0,1.904071295284937e-05,9.418944638300855e-08,1.894659998506208e-05,15.984616069894425,-15.991231416095449
124,3,-1.8125,0.3125,-1.4375,2.3343561746228874,0.125,0.6794596413764464,1.066476624151996,0.7246278245826785,-0.01370220315387651,16.0,0.0,3.1127975222967446e-05,2.807433319694326e-05,5.859832060958326e-05,15.921572782357407,-15.9629708936566
125,3,-0.3125,0.9375,-1.3125,1.6429299285118644,0.125,0.593130322990527,1.1128978506145093,0.6600934615904472,-0.014610099892750255,16.0,0.0,1.3999521739343195e-05,1.1675590070259623e-06,1.2841715475489582e-05,15.865572922194845,-15.91104739314847
126,3,-1.0625,1.8125,-1.9375,2.857965841293419,0.125,0.7239754672234546,1.0454767999746397,0.756899554732922,-0.011283079953453734,16.0,0.0,2.116717065271494e-05,4.751961371188835e-05,6.838422670494717e-05,15.949171323069802,-15.972529194838074
127,3,-0.3125,1.4375,-1.5625,2.1460355891736747,0.125,0.6598049971631906,1.0764626099987369,0.7102554093364973,-0.01445652828152246,16.0,0.0,2.1498271008871604e-05,1.3724197020743404e-06,2.0172598267630907e-05,15.910057511306015,-15.953012497822371
129,4,-0.59375,0.09375,-0.71875,0.9369790219103094,0.0625,0.43762767470909064,1.2283772291838408,0.53757187047332,-0.005239287703777967,16.0,0.0,8.559833229463918e-06,2.1869533137471385e-06,6.375009935595475e-06,15.773290641582724,-15.784489330810837
130,4,-0.03125,0.40625,-0.65625,0.7724504433942672,0.0625,0.38315147019976764,1.287682982925913,0.4933776280592859,-0.00038685242524308817,16.0,0.0,8.449394833583037e-06,2.9034087742539696e-06,5.569673658468398e-06,15.740290562254922,-15.73816179246744
130,4,-0.03125,0.03125,-0.59375,0.5953924651018015,0.0625,0.31270783863677853,1.3904285234307674,0.43479789834096266,0.004975174324889997,16.0,0.0,5.5452181321763675e-06,3.4606571671068794e-06,8.777546654138477e-06,15.665452029953999,-15.682132021462907
131,4,-0.59375,0.84375,-0.96875,1.4152489842780316,0.0625,0.5533359309855902,1.137397794055393,0.6293630672745975,-0.013420374485929582,16.0,0.0,1.491433399714637e-05,2.5277018726156593e-05,3.8612278648110684e-05,15.851986927443281,-15.881519051867095
132,4,-0.21875,0.71875,-0.78125,1.083884074751539,0.0625,0.47902403414716616,1.1914301480757714,0.5707236759358115,-0.008669151129792368,16.0,0.0,9.778069289077433e-06,2.2896918702269843e-06,7.489951246152856e-06,15.799372170029713,-15.820007871438838
133,4,-0.59375,0.03125,-0.03125,0.5953924651018015,0.0625,0.312707838636777,1.3904285234307692,0.43479789834096105,0.0049751743248992895,16.0,0.0,5.545218133095677e-06,3.4606571672946374e-06,8.777546655644155e-06,15.665452029954006,-15.682132021462909
134,5,-0.453125,0.046875,-0.359375,0.5802326446133482,0.03125,0.30600877921217395,1.402176693760923,0.42907837829754236,0.005412607833290289,16.0,0.0,2.4226226682396773e-05,9.997368864560879e-06,1.4476759528247903e-05,15.737226246036839,-15.677127895352566
135,5,-0.171875,0.203125,-0.328125,0.42245330733111797,0.03125,0.22955144767268967,1.572822561560946,0.3610436959385832,0.0066113412214654065,16.0,0.0,1.1575719059648818e-05,6.09030147416244e-06,5.7577495289104e-06,15.763859918274173,-15.626678776911314
136,5,-0.359375,0.421875,-0.484375,0.7360353570821173,0.03125,0.3697323416205321,1.3046906119745814,0.48238631505568697,0.0006921837507729855,16.0,0.0,1.8814709373489765e-05,1.8985730214175603e-05,3.5626275964960885e-05,15.780260921681151,-15.727525682008721
137,5,-0.015625,0.421875,-0.421875,0.5968259142120087,0.03125,0.31331566981403886,1.3893531060191433,0.43530609902060324,0.004956516308104122,16.0,0.0,2.2451814656587634e-05,7.210632889852269e-06,1.524433759042145e-05,15.74070920716543,-15.682963047757125
137,5,-0.171875,0.359375,-0.390625,0.5579240959799101,0.03125,0.2959649957573086,1.4206664759520833,0.42046754752770893,0.005921880859215475,16.0,0.0,1.5833004080106003e-05,5.925910648024264e-06,9.922371515228672e-06,15.7575114323694,-15.669831322626539
139,6,-0.1484375,0.1171875,-0.1953125,0.27187051002039553,0.015625,0.14438644461341762,1.8832828710780223,0.271920517956305,-0.0065380026663887,16.0,0.0,3.984570549111126e-05,1.9097712510948364e-05,2.0829689488085956e-05,15.803707289055206,-15.590172078045173
140,6,-0.0234375,0.0859375,-0.1640625,0.18668442414607064,0.015625,0.09186345274119537,2.1524722318802447,0.19773353115006617,-0.032569907213817834,16.0,0.0,6.01933486000011e-05,6.473095213334938e-05,9.675131845907576e-06,15.757261398738763,-15.581966098933867
141,6,-0.2265625,0.2109375,-0.2421875,0.39303941337828957,0.015625,0.2138359635390919,1.6183238666809585,0.34605584335003164,0.0054933015491733725,16.0,0.0,3.797123742189921e-05,0.00015033162027329979,0.00013598051086670775,15.79161701741173,-15.618414305671035
142,6,-0.0390625,0.1640625,-0.1953125,0.25804913382677724,0.015625,0.13602415956484865,1.9232705567555735,0.2616112610984954,-0.009355819891160789,16.0,0.0,3.806611074963236e-05,1.556479348375462e-05,2.257569524567698e-05,15.785610230481288,-15.588208639571974
144,7,-0.07421875,0.05078125,-0.09765625,0.13275504271848773,0.0078125,0.05829504629465679,2.2454044663952604,0.13089595731874082,-0.05917405204589084,16.0,0.0,5.684793038028503e-05,7.288514001918329e-05,2.0644187786911632e-05,15.725321315710246,-15.56920623058711
145,7,-0.00390625,0.00390625,-0.12109375,0.12121969257174141,0.0078125,0.05138393179687282,2.226111291017884,0.11438635074991145,-0.06349220945376202,16.0,0.0,0.0001481969059023882,0.001352973655901249,0.0012047767895453532,15.686383193895395,-15.557907945395824
145,7,-0.00390625,0.00390625,-0.11328125,0.11341586828873418,0.0078125,0.04670080443691887,2.198728820732215,0.10268240466683241,-0.06287697491826076,16.0,0.0,3.4403445981387605e-05,9.548150523721287e-05,0.00012968958246387146,15.683926703902875,-15.562598002790354
145,7,-0.01171875,0.03515625,-0.08203125,0.09001342673283526,0.0078125,0.03313903680518213,2.059809645787255,0.068260107663413,-0.047084985277195665,16.0,0.0,0.00016562937486480368,0.0011054496843334054,0.0009398624810708121,15.790870557395182,-15.58098800471249
145,7,-0.00390625,0.05859375,-0.07421875,0.09464094874676342,0.0078125,0.035718728463847695,2.0935475604105434,0.07477885683645498,-0.05243537861019076,16.0,0.0,3.900211734264184e-05,0.000795846111204161,0.0008165339893466828,15.756000832844894,-15.571510049754922
146,7,-0.08984375,0.09765625,-0.12109375,0.1796450357432331,0.0078125,0.08742357114560455,2.173192186669956,0.18998822174441282,-0.03624823254241542,16.0,0.0,6.856514144587604e-05,0.0005358776003219289,0.0004954911971093549,15.790727589901552,-15.581651558215025
147,7,-0.01171875,0.07421875,-0.09765625,0.12321726793427738,0.0078125,0.0525083341210103,2.229855068896571,0.11708597499904959,-0.06188424434609976,16.0,0.0,5.312004363989886e-05,8.580012393837551e-05,3.3716006721771394e-05,15.709314107094368,-15.562471621470761
149,8,-0.048828125,0.001953125,-0.060546875,0.07780696987125817,0.00390625,0.026392870395881136,1.974852593672937,0.05212202855577954,-0.03445740836676664,16.0,0.0,5.956103301480024e-05,0.006321832697380089,0.006274767206419257,15.594212286578468,-15.1647638608585
149,8,-0.037109375,0.025390625,-0.048828125,0.06637752135924387,0.00390625,0.020419850101752797,1.8970754491936124,0.03873799630424892,-0.021756333738703903,16.0,0.0,3.6864998775514494e-05,0.0003269564139677207,0.0002964755760011354,15.919426280321064,-15.442968554217323
150,8,-0.017578125,0.013671875,-0.044921875,0.05013866270700561,0.00390625,0.012790586156060936,1.8208673703307752,0.023289960978975895,-0.009645620137660241,16.0,0.0,4.899328511381809e-05,0.00018960418046454322,0.0001407375410074048,16.055565415191342,-15.543560160825308
151,8,-0.044921875,0.044921875,-0.060546875,0.08776032007289442,0.00390625,0.0317915163626083,2.0429481093156783,0.06494841824526908,-0.044813307463825884,16.0,0.0,3.290200312428462e-05,0.004821773849784513,0.004811999802319643,15.630160373777114,-15.150740900642983
152,8,-0.017578125,0.037109375,-0.048828125,0.06379876160570733,0.00390625,0.019141274734234263,1.8831335807774825,0.03604557723092412,-0.019602538873847834,16.0,0.0,3.595492338402501e-05,0.00033323255906006754,0.00030442749112495604,15.925595817533006,-15.453756783246956
152,8,-0.001953125,0.060546875,-0.048828125,0.07780696987125817,0.00390625,0.026392870395875064,1.9748525936729897,0.05212202855576894,-0.03445740836661274,16.0,0.0,5.9561033011650096e-05,0.006321832697273311,0.006274767206316441,15.594212286583996,-15.164763860866517
153,8,-0.033203125,0.017578125,-0.017578125,0.041478048010928324,0.00390625,0.009214385568039047,1.7911010926655164,0.0165038960591561,-0.005072864704390887,16.0,0.0,2.695823680527782e-05,8.169241307949799e-05,5.6511751822422536e-05,16.098964106206733,-15.613128465431652
153,8,-0.033203125,0.009765625,-0.009765625,0.03596084499906634,0.00390625,0.00716110460832206,1.7786696797787855,0.012737239640546584,-0.0032018403957691744,16.0,0.0,2.9915524932818517e-05,8.361906856629838e-05,5.6065498877145993e-05,16.118532860680546,-15.59996461410757
154,8,-0.009765625,0.005859375,-0.021484375,0.024316210152321743,0.00390625,0.003526429069621832,1.7630435607234805,0.0062172480635448646,-0.0008979826136382663,16.0,0.0,1.3142861975480778e-05,6.131096571319464e-05,5.145404699408185e-05,16.153991861528826,-15.610318539145945
154,8,-0.017578125,0.021484375,-0.021484375,0.03510195460080357,0.00390625,0.00686574077668327,1.777727211481645,0.012205414205688972,-0.0030495328875746273,16.0,0.0,1.58106682641446e-05,6.061969178622077e-05,4.48660472091092e-05,16.121105486460156,-15.607542187289873
154,8,-0.009765625,0.001953125,-0.013671875,0.01691455866766482,0.00390625,0.0017910850364462963,1.7585096270842966,0.0031496402795174404,-0.0002467541332185963,16.0,0.0,6.416169363139521e-06,6.395233547763181e-05,5.8748629824752065e-05,16.17101879464037,-15.61134847677578
154,8,-0.005859375,0.013671875,-0.013671875,0.020203282095290237,0.00390625,0.0025004924143163017,1.7600522330155235,0.004400997257455784,-0.0004627883316824998,16.0,0.0,8.340806033353037e-06,6.607964598340405e-05,5.832787596445722e-05,16.164853437828913,-15.61258478620971
154,8,-0.005859375,0.001953125,-0.009765625,0.011554843326366438,0.00390625,0.0008660949057086572,1.7571994676644804,0.001521901507258171,-6.284543849640259e-05,16.0,0.0,3.3160155120485795e-06,6.536783696111806e-05,6.248192223007963e-05,16.181080172898305,-15.612658706563801
