axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.29255815862432527,C-norm2,0.037652291881662775,0.0001252593801553409,5.339232523284148e-06,0.037527032501507435,0.00011992014763205674,312.93350819287855,8.28971233705737
0.29640760807990846,C-norm2,0.03731857897207129,0.00012113765227676391,5.413672754398454e-06,0.03719744131979453,0.00011572397952236546,321.43244186141686,8.328371735933274
0.3002570575354917,C-norm2,0.036925255602998516,0.00011701592439818685,5.487540388807211e-06,0.03680823967860033,0.00011152838400937964,330.0347261868756,8.366474022311825
0.30410650699107494,C-norm2,0.03632666411706022,0.0001130435073748188,5.561237739094435e-06,0.0362136206096854,0.00010748226963572436,336.92645989352013,8.396289922058022
0.3079559564466582,C-norm2,0.035728072631121925,0.00010908915083095567,5.6345506988205775e-06,0.03561898348029097,0.0001034546001321351,344.2957919202955,8.42750473776701
0.3118054059022414,C-norm2,0.03512948114518363,0.00010513479428709261,5.707846335513261e-06,0.03502434635089654,9.942694795157935e-05,352.26210873890346,8.46050548869379
0.3156548553578246,C-norm2,0.034530889659245334,0.00010163783638242851,5.78112738776506e-06,0.034429251822862904,9.585670899466346e-05,359.1741484133328,8.488539705505117
0.31950430481340786,C-norm2,0.03393229817330704,9.856695071992613e-05,5.854946595806583e-06,0.033833731222587114,9.271200412411955e-05,364.93366249845826,8.511490425048033
0.32335375426899104,C-norm2,0.03333370668736875,9.549606505742379e-05,5.929059654974572e-06,0.033238210622311325,8.956700540244922e-05,371.09882677178825,8.535659629739836
0.3272032037245743,C-norm2,0.032664153882590655,9.257913008412917e-05,6.004281321477754e-06,0.03257157475250653,8.657484876265142e-05,376.22444876343786,8.555449794520129
0.33105265318015753,C-norm2,0.0319105416780607,9.077536823112116e-05,6.080311391799091e-06,0.03181976630982958,8.469505683932207e-05,375.6980335959389,8.553429754706201
0.3349021026357408,C-norm2,0.031156929473530742,8.897160637811313e-05,6.157336026210118e-06,0.031067957867152628,8.281427035190301e-05,375.1522260008502,8.551332308406234
0.33875155209132396,C-norm2,0.0304033172690008,8.716784452510512e-05,6.23585280792193e-06,0.030316149424475695,8.093199171718319e-05,374.5879568912065,8.549160707047545
0.3426010015469072,C-norm2,0.029649705064470844,8.626513097524866e-05,6.314942470194463e-06,0.029563439933495594,7.99501885050542e-05,369.7732361397333,8.530496997302658
0.34645045100249044,C-norm2,0.028896092859940888,8.574598679665059e-05,6.395952256296728e-06,0.028810346873144238,7.935003454035386e-05,363.0791976340299,8.50414046408814
0.35029990045807363,C-norm2,0.028142480655410945,8.522684261805254e-05,6.477472825358322e-06,0.028057253812792893,7.874936979269422e-05,356.2854393203771,8.4768897143643
0.3541493499136569,C-norm2,0.02739772502616078,8.496358973045981e-05,6.560180478609246e-06,0.02731276143643032,7.840340925185056e-05,348.36191049671294,8.444443079665685
0.3579987993692401,C-norm2,0.026658918229823778,8.543831390646677e-05,6.64363973736475e-06,0.02657347991591731,7.879467416910202e-05,337.24969607574883,8.39767333281422
0.36184824882482336,C-norm2,0.025920111433486777,8.591303808247374e-05,6.727659810693195e-06,0.025834198395404302,7.918537827178055e-05,326.24960515735626,8.349832345440792
0.36569769828040655,C-norm2,0.025181304637149786,8.63877622584807e-05,6.8124517024246235e-06,0.025094916874891304,7.957531055605607e-05,315.3605898554857,8.300858569711139
