selection_rank,face,side,gid,i,j,rho,z,variable,operator,local_block_value,stitched_active_value,local_minus_stitched,opposite_side_local_value,across_seam_local_jump
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xx,D1_rho,0.10678462611701246,0.10678462611701246,0.0,0.10673639242766259,4.8233689349877484e-05
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xx,D1_z,-0.23023484130279437,-0.23023484130279437,0.0,0.23300398458196883,-0.4632388258847632
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xx,D2_rho,36.225845297406934,36.225845297406934,0.0,36.188893729388994,0.03695156801794042
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xx,D2_z,30.113812268246942,30.113812268246942,0.0,29.9711802132692,0.14263205497774223
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xx,Dmix_rho_z,0.8814415403128355,0.8814415403128355,0.0,-0.8860553925066252,1.7674969328194607
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xx,D1_rho,0.10673639242766259,0.10673639242766259,0.0,0.10678462611701246,-4.8233689349877484e-05
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xx,D1_z,0.23300398458196883,0.23300398458196883,0.0,-0.23023484130279437,0.4632388258847632
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xx,D2_rho,36.188893729388994,36.188893729388994,0.0,36.225845297406934,-0.03695156801794042
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xx,D2_z,29.9711802132692,29.9711802132692,0.0,30.113812268246942,-0.14263205497774223
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xx,Dmix_rho_z,-0.8860553925066252,-0.8860553925066252,0.0,0.8814415403128355,-1.7674969328194607
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xy,D1_rho,-0.12728179745489349,-0.12728179745489349,0.0,0.12717865607324208,-0.25446045352813557
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xy,D1_z,0.021664909701130605,0.021664909701130605,0.0,0.021649007121638045,1.590257949255977e-05
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xy,D2_rho,-4.197659359087345,-4.197659359087345,0.0,4.189824649351999,-8.387484008439344
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xy,D2_z,-1.9543105102071239,-1.9543105102071239,0.0,1.9521978305009482,-3.906508340708072
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xy,Dmix_rho_z,12.936111193021818,12.936111193021818,0.0,12.939712867010137,-0.0036016739883191207
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xy,D1_rho,0.12717865607324208,0.12717865607324208,0.0,-0.12728179745489349,0.25446045352813557
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xy,D1_z,0.021649007121638045,0.021649007121638045,0.0,0.021664909701130605,-1.590257949255977e-05
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xy,D2_rho,4.189824649351999,4.189824649351999,0.0,-4.197659359087345,8.387484008439344
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xy,D2_z,1.9521978305009482,1.9521978305009482,0.0,-1.9543105102071239,3.906508340708072
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xy,Dmix_rho_z,12.939712867010137,12.939712867010137,0.0,12.936111193021818,0.0036016739883191207
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yy,D1_rho,0.023556384019882415,0.023556384019882415,0.0,0.023598403687788646,-4.20196679062311e-05
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yy,D1_z,-0.3094830424560266,-0.3094830424560266,0.0,0.3145859333748136,-0.6240689758308402
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yy,D2_rho,32.149325626883346,32.149325626883346,0.0,32.0978664147271,0.051459212156245826
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yy,D2_z,40.87477754146793,40.87477754146793,0.0,40.533497403982025,0.3412801374859029
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yy,Dmix_rho_z,0.5828485060279545,0.5828485060279545,0.0,-0.5788223822748835,1.161670888302838
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yy,D1_rho,0.023598403687788646,0.023598403687788646,0.0,0.023556384019882415,4.20196679062311e-05
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yy,D1_z,0.3145859333748136,0.3145859333748136,0.0,-0.3094830424560266,0.6240689758308402
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yy,D2_rho,32.0978664147271,32.0978664147271,0.0,32.149325626883346,-0.051459212156245826
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yy,D2_z,40.533497403982025,40.533497403982025,0.0,40.87477754146793,-0.3412801374859029
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yy,Dmix_rho_z,-0.5788223822748835,-0.5788223822748835,0.0,0.5828485060279545,-1.161670888302838
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_zz,D1_rho,-0.0918047016410929,-0.0918047016410929,0.0,-0.0918051358351066,4.3419401370148325e-07
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_zz,D1_z,-0.0037345567447581774,-0.0037345567447581774,0.0,0.003759223915736842,-0.00749378066049502
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_zz,D2_rho,0.3356304509167843,0.3356304509167843,0.0,0.33570772915816344,-7.727824137915285e-05
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_zz,D2_z,0.48322944082198166,0.48322944082198166,0.0,0.482594174440901,0.0006352663810806347
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,gamma_zz,Dmix_rho_z,-0.02108049311417437,-0.02108049311417437,0.0,0.020946547185302977,-0.04202704029947735
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_zz,D1_rho,-0.0918051358351066,-0.0918051358351066,0.0,-0.0918047016410929,-4.3419401370148325e-07
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_zz,D1_z,0.003759223915736842,0.003759223915736842,0.0,-0.0037345567447581774,0.00749378066049502
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_zz,D2_rho,0.33570772915816344,0.33570772915816344,0.0,0.3356304509167843,7.727824137915285e-05
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_zz,D2_z,0.482594174440901,0.482594174440901,0.0,0.48322944082198166,-0.0006352663810806347
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,gamma_zz,Dmix_rho_z,0.020946547185302977,0.020946547185302977,0.0,-0.02108049311417437,0.04202704029947735
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xx,D1_rho,-8.585411194636851,-8.585411194636851,0.0,-8.617968721426088,0.032557526789236846
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xx,D1_z,20.714555683908035,20.714555683908035,0.0,-21.113217930440698,41.82777361434873
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xx,D2_rho,-4483.236028532082,-4483.236028532082,0.0,-4475.856780898937,-7.379247633144587
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xx,D2_z,-2763.3928697614724,-2763.3928697614724,0.0,-2735.777472857495,-27.6153969039774
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xx,Dmix_rho_z,-84.34516818584599,-84.34516818584599,0.0,80.9692278162703,-165.3143960021163
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xx,D1_rho,-8.617968721426088,-8.617968721426088,0.0,-8.585411194636851,-0.032557526789236846
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xx,D1_z,-21.113217930440698,-21.113217930440698,0.0,20.714555683908035,-41.82777361434873
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xx,D2_rho,-4475.856780898937,-4475.856780898937,0.0,-4483.236028532082,7.379247633144587
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xx,D2_z,-2735.777472857495,-2735.777472857495,0.0,-2763.3928697614724,27.6153969039774
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xx,Dmix_rho_z,80.9692278162703,80.9692278162703,0.0,-84.34516818584599,165.3143960021163
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xy,D1_rho,34.46342415013098,34.46342415013098,0.0,-34.70582607862878,69.16925022875976
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xy,D1_z,1.264233166843412,1.264233166843412,0.0,1.2367802779987442,0.027452888844667678
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xy,D2_rho,723.1424871637531,723.1424871637531,0.0,-731.9934348412928,1455.1359220050458
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xy,D2_z,144.44335101350083,144.44335101350083,0.0,-148.1086469414121,292.55199795491296
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xy,Dmix_rho_z,-3801.700094269085,-3801.700094269085,0.0,-3797.847610545915,-3.8524837231702804
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xy,D1_rho,-34.70582607862878,-34.70582607862878,0.0,34.46342415013098,-69.16925022875976
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xy,D1_z,1.2367802779987442,1.2367802779987442,0.0,1.264233166843412,-0.027452888844667678
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xy,D2_rho,-731.9934348412928,-731.9934348412928,0.0,723.1424871637531,-1455.1359220050458
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xy,D2_z,-148.1086469414121,-148.1086469414121,0.0,144.44335101350083,-292.55199795491296
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xy,Dmix_rho_z,-3797.847610545915,-3797.847610545915,0.0,-3801.700094269085,3.8524837231702804
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yy,D1_rho,-8.475861406955836,-8.475861406955836,0.0,-8.506429172856222,0.030567765900386235
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yy,D1_z,54.53140068175325,54.53140068175325,0.0,-55.17903266701643,109.71043334876967
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yy,D2_rho,-3034.401608257563,-3034.401608257563,0.0,-3029.3703692847193,-5.0312389728437665
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yy,D2_z,-7211.428175791636,-7211.428175791636,0.0,-7176.5702962594405,-34.85787953219551
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yy,Dmix_rho_z,-115.43345170895518,-115.43345170895518,0.0,112.1876110366389,-227.6210627455941
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yy,D1_rho,-8.506429172856222,-8.506429172856222,0.0,-8.475861406955836,-0.030567765900386235
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yy,D1_z,-55.17903266701643,-55.17903266701643,0.0,54.53140068175325,-109.71043334876967
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yy,D2_rho,-3029.3703692847193,-3029.3703692847193,0.0,-3034.401608257563,5.0312389728437665
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yy,D2_z,-7176.5702962594405,-7176.5702962594405,0.0,-7211.428175791636,34.85787953219551
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yy,Dmix_rho_z,112.1876110366389,112.1876110366389,0.0,-115.43345170895518,227.6210627455941
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yz,D1_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yz,D2_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_zz,D1_rho,0.7010942198837595,0.7010942198837595,0.0,0.7000612917555714,0.0010329281281881153
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_zz,D1_z,0.27701857598496316,0.27701857598496316,0.0,-0.27611431152328203,0.5531328875082452
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_zz,D2_rho,-1.8942294564461422,-1.8942294564461422,0.0,-1.889197164848234,-0.0050322915979081895
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_zz,D2_z,-28.990907599143426,-28.990907599143426,0.0,-28.89546895509154,-0.09543864405188529
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,K_zz,Dmix_rho_z,2.517207915424647,2.517207915424647,0.0,-2.622320543917526,5.1395284593421735
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_zz,D1_rho,0.7000612917555714,0.7000612917555714,0.0,0.7010942198837595,-0.0010329281281881153
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_zz,D1_z,-0.27611431152328203,-0.27611431152328203,0.0,0.27701857598496316,-0.5531328875082452
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_zz,D2_rho,-1.889197164848234,-1.889197164848234,0.0,-1.8942294564461422,0.0050322915979081895
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_zz,D2_z,-28.89546895509154,-28.89546895509154,0.0,-28.990907599143426,0.09543864405188529
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,K_zz,Dmix_rho_z,-2.622320543917526,-2.622320543917526,0.0,2.517207915424647,-5.1395284593421735
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,psi4,D1_rho,0.005112192791204328,0.005112192791204328,0.0,0.005113535311273813,-1.342520069484536e-06
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,psi4,D1_z,-0.16972786726599956,-0.16972786726599956,0.0,0.17220626169768893,-0.34193412896368847
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,psi4,D2_rho,21.399526605324116,21.399526605324116,0.0,21.371948860737504,0.027577744586611885
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,psi4,D2_z,22.324578429534302,22.324578429534302,0.0,22.17217133376912,0.15240709576518086
7,outer_x2,receiver,30,7,31,5.1171875,-0.0078125,psi4,Dmix_rho_z,0.4490077303594726,0.4490077303594726,0.0,-0.4488977648775818,0.8979054952370544
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,psi4,D1_rho,0.005113535311273813,0.005113535311273813,0.0,0.005112192791204328,1.342520069484536e-06
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,psi4,D1_z,0.17220626169768893,0.17220626169768893,0.0,-0.16972786726599956,0.34193412896368847
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,psi4,D2_rho,21.371948860737504,21.371948860737504,0.0,21.399526605324116,-0.027577744586611885
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,psi4,D2_z,22.17217133376912,22.17217133376912,0.0,22.324578429534302,-0.15240709576518086
7,outer_x2,paired,51,7,0,5.1171875,0.0078125,psi4,Dmix_rho_z,-0.4488977648775818,-0.4488977648775818,0.0,0.4490077303594726,-0.8979054952370544
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xx,D1_rho,0.10673639242766259,0.10673639242766259,0.0,0.10678462611701246,-4.8233689349877484e-05
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xx,D1_z,0.23300398458196883,0.23300398458196883,0.0,-0.23023484130279437,0.4632388258847632
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xx,D2_rho,36.188893729388994,36.188893729388994,0.0,36.225845297406934,-0.03695156801794042
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xx,D2_z,29.9711802132692,29.9711802132692,0.0,30.113812268246942,-0.14263205497774223
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xx,Dmix_rho_z,-0.8860553925066252,-0.8860553925066252,0.0,0.8814415403128355,-1.7674969328194607
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xx,D1_rho,0.10678462611701246,0.10678462611701246,0.0,0.10673639242766259,4.8233689349877484e-05
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xx,D1_z,-0.23023484130279437,-0.23023484130279437,0.0,0.23300398458196883,-0.4632388258847632
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xx,D2_rho,36.225845297406934,36.225845297406934,0.0,36.188893729388994,0.03695156801794042
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xx,D2_z,30.113812268246942,30.113812268246942,0.0,29.9711802132692,0.14263205497774223
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xx,Dmix_rho_z,0.8814415403128355,0.8814415403128355,0.0,-0.8860553925066252,1.7674969328194607
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xy,D1_rho,0.12717865607324208,0.12717865607324208,0.0,-0.12728179745489349,0.25446045352813557
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xy,D1_z,0.021649007121638045,0.021649007121638045,0.0,0.021664909701130605,-1.590257949255977e-05
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xy,D2_rho,4.189824649351999,4.189824649351999,0.0,-4.197659359087345,8.387484008439344
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xy,D2_z,1.9521978305009482,1.9521978305009482,0.0,-1.9543105102071239,3.906508340708072
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xy,Dmix_rho_z,12.939712867010137,12.939712867010137,0.0,12.936111193021818,0.0036016739883191207
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xy,D1_rho,-0.12728179745489349,-0.12728179745489349,0.0,0.12717865607324208,-0.25446045352813557
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xy,D1_z,0.021664909701130605,0.021664909701130605,0.0,0.021649007121638045,1.590257949255977e-05
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xy,D2_rho,-4.197659359087345,-4.197659359087345,0.0,4.189824649351999,-8.387484008439344
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xy,D2_z,-1.9543105102071239,-1.9543105102071239,0.0,1.9521978305009482,-3.906508340708072
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xy,Dmix_rho_z,12.936111193021818,12.936111193021818,0.0,12.939712867010137,-0.0036016739883191207
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xz,D1_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xz,D1_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xz,D2_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xz,D2_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_xz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yy,D1_rho,0.023598403687788646,0.023598403687788646,0.0,0.023556384019882415,4.20196679062311e-05
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yy,D1_z,0.3145859333748136,0.3145859333748136,0.0,-0.3094830424560266,0.6240689758308402
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yy,D2_rho,32.0978664147271,32.0978664147271,0.0,32.149325626883346,-0.051459212156245826
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yy,D2_z,40.533497403982025,40.533497403982025,0.0,40.87477754146793,-0.3412801374859029
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yy,Dmix_rho_z,-0.5788223822748835,-0.5788223822748835,0.0,0.5828485060279545,-1.161670888302838
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yy,D1_rho,0.023556384019882415,0.023556384019882415,0.0,0.023598403687788646,-4.20196679062311e-05
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yy,D1_z,-0.3094830424560266,-0.3094830424560266,0.0,0.3145859333748136,-0.6240689758308402
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yy,D2_rho,32.149325626883346,32.149325626883346,0.0,32.0978664147271,0.051459212156245826
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yy,D2_z,40.87477754146793,40.87477754146793,0.0,40.533497403982025,0.3412801374859029
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yy,Dmix_rho_z,0.5828485060279545,0.5828485060279545,0.0,-0.5788223822748835,1.161670888302838
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yz,D1_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yz,D2_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yz,D1_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yz,D1_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yz,D2_rho,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yz,D2_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,paired,30,7,31,5.1171875,-0.0078125,gamma_yz,Dmix_rho_z,0.0,0.0,0.0,0.0,0.0
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_zz,D1_rho,-0.0918051358351066,-0.0918051358351066,0.0,-0.0918047016410929,-4.3419401370148325e-07
8,inner_x2,receiver,51,7,0,5.1171875,0.0078125,gamma_zz,D1_z,0.003759223915736842,0.003759223915736842,0.0,-0.0037345567447581774,0.00749378066049502
