selection_rank,receiver_gid,receiver_i,receiver_j,variable,offset_i,offset_j,operators,source_gid,source_i,source_j,source_status,source_rho,source_z,writer,receiver_stored_value,expected_sender_active_value,absolute_mismatch,exact_byte_equal
6,51,4,0,K_yz,1,-2,mixed_rho_z,30,5,30,SAME_LEVEL_GHOST,5.0859375,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,2,-2,mixed_rho_z,30,6,30,SAME_LEVEL_GHOST,5.1015625,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,3,-2,mixed_rho_z,30,7,30,SAME_LEVEL_GHOST,5.1171875,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,-3,-1,mixed_rho_z,30,1,31,SAME_LEVEL_GHOST,5.0234375,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,-2,-1,mixed_rho_z,30,2,31,SAME_LEVEL_GHOST,5.0390625,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,-1,-1,mixed_rho_z,30,3,31,SAME_LEVEL_GHOST,5.0546875,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,0,-1,pure_z,30,4,31,SAME_LEVEL_GHOST,5.0703125,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,1,-1,mixed_rho_z,30,5,31,SAME_LEVEL_GHOST,5.0859375,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,2,-1,mixed_rho_z,30,6,31,SAME_LEVEL_GHOST,5.1015625,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,3,-1,mixed_rho_z,30,7,31,SAME_LEVEL_GHOST,5.1171875,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.0,0.0,0.0,True
6,51,4,0,K_yz,-3,0,pure_rho,51,1,0,ACTIVE,5.0234375,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-2,0,pure_rho,51,2,0,ACTIVE,5.0390625,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-1,0,pure_rho,51,3,0,ACTIVE,5.0546875,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,0,0,center;pure_rho;pure_z,51,4,0,ACTIVE,5.0703125,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,1,0,pure_rho,51,5,0,ACTIVE,5.0859375,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,2,0,pure_rho,51,6,0,ACTIVE,5.1015625,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,3,0,pure_rho,51,7,0,ACTIVE,5.1171875,0.0078125,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-3,1,mixed_rho_z,51,1,1,ACTIVE,5.0234375,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-2,1,mixed_rho_z,51,2,1,ACTIVE,5.0390625,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-1,1,mixed_rho_z,51,3,1,ACTIVE,5.0546875,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,0,1,pure_z,51,4,1,ACTIVE,5.0703125,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,1,1,mixed_rho_z,51,5,1,ACTIVE,5.0859375,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,2,1,mixed_rho_z,51,6,1,ACTIVE,5.1015625,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,3,1,mixed_rho_z,51,7,1,ACTIVE,5.1171875,0.0234375,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-3,2,mixed_rho_z,51,1,2,ACTIVE,5.0234375,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-2,2,mixed_rho_z,51,2,2,ACTIVE,5.0390625,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-1,2,mixed_rho_z,51,3,2,ACTIVE,5.0546875,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,0,2,pure_z,51,4,2,ACTIVE,5.0703125,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,1,2,mixed_rho_z,51,5,2,ACTIVE,5.0859375,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,2,2,mixed_rho_z,51,6,2,ACTIVE,5.1015625,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,3,2,mixed_rho_z,51,7,2,ACTIVE,5.1171875,0.0390625,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-3,3,mixed_rho_z,51,1,3,ACTIVE,5.0234375,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-2,3,mixed_rho_z,51,2,3,ACTIVE,5.0390625,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,-1,3,mixed_rho_z,51,3,3,ACTIVE,5.0546875,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,0,3,pure_z,51,4,3,ACTIVE,5.0703125,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,1,3,mixed_rho_z,51,5,3,ACTIVE,5.0859375,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,2,3,mixed_rho_z,51,6,3,ACTIVE,5.1015625,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_yz,3,3,mixed_rho_z,51,7,3,ACTIVE,5.1171875,0.0546875,ACTIVE_STATE,0.0,0.0,0.0,True
6,51,4,0,K_zz,-3,-3,mixed_rho_z,30,1,29,SAME_LEVEL_GHOST,5.0234375,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.01970730912778172,0.01970730912778172,0.0,True
6,51,4,0,K_zz,-2,-3,mixed_rho_z,30,2,29,SAME_LEVEL_GHOST,5.0390625,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.02141363220118404,0.02141363220118404,0.0,True
6,51,4,0,K_zz,-1,-3,mixed_rho_z,30,3,29,SAME_LEVEL_GHOST,5.0546875,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.02370812272036968,0.02370812272036968,0.0,True
6,51,4,0,K_zz,0,-3,pure_z,30,4,29,SAME_LEVEL_GHOST,5.0703125,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.02674973126614328,0.02674973126614328,0.0,True
6,51,4,0,K_zz,1,-3,mixed_rho_z,30,5,29,SAME_LEVEL_GHOST,5.0859375,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.03021608479569569,0.03021608479569569,0.0,True
6,51,4,0,K_zz,2,-3,mixed_rho_z,30,6,29,SAME_LEVEL_GHOST,5.1015625,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.03373917448954877,0.03373917448954877,0.0,True
6,51,4,0,K_zz,3,-3,mixed_rho_z,30,7,29,SAME_LEVEL_GHOST,5.1171875,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,0.038598330380305954,0.038598330380305954,0.0,True
6,51,4,0,K_zz,-3,-2,mixed_rho_z,30,1,30,SAME_LEVEL_GHOST,5.0234375,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.018134996417581626,0.018134996417581626,0.0,True
6,51,4,0,K_zz,-2,-2,mixed_rho_z,30,2,30,SAME_LEVEL_GHOST,5.0390625,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.01940998868414779,0.01940998868414779,0.0,True
6,51,4,0,K_zz,-1,-2,mixed_rho_z,30,3,30,SAME_LEVEL_GHOST,5.0546875,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.020451868892372233,0.020451868892372233,0.0,True
6,51,4,0,K_zz,0,-2,pure_z,30,4,30,SAME_LEVEL_GHOST,5.0703125,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.022619108735414208,0.022619108735414208,0.0,True
6,51,4,0,K_zz,1,-2,mixed_rho_z,30,5,30,SAME_LEVEL_GHOST,5.0859375,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.025706895430435413,0.025706895430435413,0.0,True
6,51,4,0,K_zz,2,-2,mixed_rho_z,30,6,30,SAME_LEVEL_GHOST,5.1015625,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.030208329104372853,0.030208329104372853,0.0,True
6,51,4,0,K_zz,3,-2,mixed_rho_z,30,7,30,SAME_LEVEL_GHOST,5.1171875,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,0.038103576083967985,0.038103576083967985,0.0,True
6,51,4,0,K_zz,-3,-1,mixed_rho_z,30,1,31,SAME_LEVEL_GHOST,5.0234375,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.01738043513292279,0.01738043513292279,0.0,True
6,51,4,0,K_zz,-2,-1,mixed_rho_z,30,2,31,SAME_LEVEL_GHOST,5.0390625,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.01844884468066882,0.01844884468066882,0.0,True
6,51,4,0,K_zz,-1,-1,mixed_rho_z,30,3,31,SAME_LEVEL_GHOST,5.0546875,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.01904788092009696,0.01904788092009696,0.0,True
6,51,4,0,K_zz,0,-1,pure_z,30,4,31,SAME_LEVEL_GHOST,5.0703125,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.021336807708077776,0.021336807708077776,0.0,True
6,51,4,0,K_zz,1,-1,mixed_rho_z,30,5,31,SAME_LEVEL_GHOST,5.0859375,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.025716827068193338,0.025716827068193338,0.0,True
6,51,4,0,K_zz,2,-1,mixed_rho_z,30,6,31,SAME_LEVEL_GHOST,5.1015625,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.033466771666303796,0.033466771666303796,0.0,True
6,51,4,0,K_zz,3,-1,mixed_rho_z,30,7,31,SAME_LEVEL_GHOST,5.1171875,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,0.04389020830705969,0.04389020830705969,0.0,True
6,51,4,0,K_zz,-3,0,pure_rho,51,1,0,ACTIVE,5.0234375,0.0078125,ACTIVE_STATE,0.01738122422118683,0.01738122422118683,0.0,True
6,51,4,0,K_zz,-2,0,pure_rho,51,2,0,ACTIVE,5.0390625,0.0078125,ACTIVE_STATE,0.018450849762835616,0.018450849762835616,0.0,True
6,51,4,0,K_zz,-1,0,pure_rho,51,3,0,ACTIVE,5.0546875,0.0078125,ACTIVE_STATE,0.019053297084754162,0.019053297084754162,0.0,True
6,51,4,0,K_zz,0,0,center;pure_rho;pure_z,51,4,0,ACTIVE,5.0703125,0.0078125,ACTIVE_STATE,0.021346220603873093,0.021346220603873093,0.0,True
6,51,4,0,K_zz,1,0,pure_rho,51,5,0,ACTIVE,5.0859375,0.0078125,ACTIVE_STATE,0.025734824627717052,0.025734824627717052,0.0,True
6,51,4,0,K_zz,2,0,pure_rho,51,6,0,ACTIVE,5.1015625,0.0078125,ACTIVE_STATE,0.033483674464880715,0.033483674464880715,0.0,True
6,51,4,0,K_zz,3,0,pure_rho,51,7,0,ACTIVE,5.1171875,0.0078125,ACTIVE_STATE,0.04389336228289051,0.04389336228289051,0.0,True
6,51,4,0,K_zz,-3,1,mixed_rho_z,51,1,1,ACTIVE,5.0234375,0.0234375,ACTIVE_STATE,0.018137766221780368,0.018137766221780368,0.0,True
6,51,4,0,K_zz,-2,1,mixed_rho_z,51,2,1,ACTIVE,5.0390625,0.0234375,ACTIVE_STATE,0.01941570770265478,0.01941570770265478,0.0,True
6,51,4,0,K_zz,-1,1,mixed_rho_z,51,3,1,ACTIVE,5.0546875,0.0234375,ACTIVE_STATE,0.02046345117829021,0.02046345117829021,0.0,True
6,51,4,0,K_zz,0,1,pure_z,51,4,1,ACTIVE,5.0703125,0.0234375,ACTIVE_STATE,0.022636571256811885,0.022636571256811885,0.0,True
6,51,4,0,K_zz,1,1,mixed_rho_z,51,5,1,ACTIVE,5.0859375,0.0234375,ACTIVE_STATE,0.025739301876521056,0.025739301876521056,0.0,True
6,51,4,0,K_zz,2,1,mixed_rho_z,51,6,1,ACTIVE,5.1015625,0.0234375,ACTIVE_STATE,0.0302485119671358,0.0302485119671358,0.0,True
6,51,4,0,K_zz,3,1,mixed_rho_z,51,7,1,ACTIVE,5.1171875,0.0234375,ACTIVE_STATE,0.038127906573508785,0.038127906573508785,0.0,True
6,51,4,0,K_zz,-3,2,mixed_rho_z,51,1,2,ACTIVE,5.0234375,0.0390625,ACTIVE_STATE,0.019712619074369088,0.019712619074369088,0.0,True
6,51,4,0,K_zz,-2,2,mixed_rho_z,51,2,2,ACTIVE,5.0390625,0.0390625,ACTIVE_STATE,0.02142330775936523,0.02142330775936523,0.0,True
6,51,4,0,K_zz,-1,2,mixed_rho_z,51,3,2,ACTIVE,5.0546875,0.0390625,ACTIVE_STATE,0.023722784167494976,0.023722784167494976,0.0,True
6,51,4,0,K_zz,0,2,pure_z,51,4,2,ACTIVE,5.0703125,0.0390625,ACTIVE_STATE,0.02676805001685757,0.02676805001685757,0.0,True
6,51,4,0,K_zz,1,2,mixed_rho_z,51,5,2,ACTIVE,5.0859375,0.0390625,ACTIVE_STATE,0.030238949234189724,0.030238949234189724,0.0,True
6,51,4,0,K_zz,2,2,mixed_rho_z,51,6,2,ACTIVE,5.1015625,0.0390625,ACTIVE_STATE,0.0337660772300431,0.0337660772300431,0.0,True
6,51,4,0,K_zz,3,2,mixed_rho_z,51,7,2,ACTIVE,5.1171875,0.0390625,ACTIVE_STATE,0.03862101465097527,0.03862101465097527,0.0,True
6,51,4,0,K_zz,-3,3,mixed_rho_z,51,1,3,ACTIVE,5.0234375,0.0546875,ACTIVE_STATE,0.02140024107347909,0.02140024107347909,0.0,True
6,51,4,0,K_zz,-2,3,mixed_rho_z,51,2,3,ACTIVE,5.0390625,0.0546875,ACTIVE_STATE,0.023310572182870585,0.023310572182870585,0.0,True
6,51,4,0,K_zz,-1,3,mixed_rho_z,51,3,3,ACTIVE,5.0546875,0.0546875,ACTIVE_STATE,0.026186702365020496,0.026186702365020496,0.0,True
6,51,4,0,K_zz,0,3,pure_z,51,4,3,ACTIVE,5.0703125,0.0546875,ACTIVE_STATE,0.0297926312266199,0.0297926312266199,0.0,True
6,51,4,0,K_zz,1,3,mixed_rho_z,51,5,3,ACTIVE,5.0859375,0.0546875,ACTIVE_STATE,0.03439711158825911,0.03439711158825911,0.0,True
6,51,4,0,K_zz,2,3,mixed_rho_z,51,6,3,ACTIVE,5.1015625,0.0546875,ACTIVE_STATE,0.039661607899168776,0.039661607899168776,0.0,True
6,51,4,0,K_zz,3,3,mixed_rho_z,51,7,3,ACTIVE,5.1171875,0.0546875,ACTIVE_STATE,0.043701688440085235,0.043701688440085235,0.0,True
6,51,4,0,psi4,-3,-3,mixed_rho_z,30,1,29,SAME_LEVEL_GHOST,5.0234375,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.7761436406072797,1.7761436406072797,0.0,True
6,51,4,0,psi4,-2,-3,mixed_rho_z,30,2,29,SAME_LEVEL_GHOST,5.0390625,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.7704420086133417,1.7704420086133417,0.0,True
6,51,4,0,psi4,-1,-3,mixed_rho_z,30,3,29,SAME_LEVEL_GHOST,5.0546875,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.764764542071855,1.764764542071855,0.0,True
6,51,4,0,psi4,0,-3,pure_z,30,4,29,SAME_LEVEL_GHOST,5.0703125,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.7593529769584522,1.7593529769584522,0.0,True
6,51,4,0,psi4,1,-3,mixed_rho_z,30,5,29,SAME_LEVEL_GHOST,5.0859375,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.754570130503607,1.754570130503607,0.0,True
6,51,4,0,psi4,2,-3,mixed_rho_z,30,6,29,SAME_LEVEL_GHOST,5.1015625,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.750709369236354,1.750709369236354,0.0,True
6,51,4,0,psi4,3,-3,mixed_rho_z,30,7,29,SAME_LEVEL_GHOST,5.1171875,-0.0390625,SAME_RANK_SAME_LEVEL_COPY,1.7489619457882428,1.7489619457882428,0.0,True
6,51,4,0,psi4,-3,-2,mixed_rho_z,30,1,30,SAME_LEVEL_GHOST,5.0234375,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7738130333951632,1.7738130333951632,0.0,True
6,51,4,0,psi4,-2,-2,mixed_rho_z,30,2,30,SAME_LEVEL_GHOST,5.0390625,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7675356589018503,1.7675356589018503,0.0,True
6,51,4,0,psi4,-1,-2,mixed_rho_z,30,3,30,SAME_LEVEL_GHOST,5.0546875,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7608235880424414,1.7608235880424414,0.0,True
6,51,4,0,psi4,0,-2,pure_z,30,4,30,SAME_LEVEL_GHOST,5.0703125,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7540227670854118,1.7540227670854118,0.0,True
6,51,4,0,psi4,1,-2,mixed_rho_z,30,5,30,SAME_LEVEL_GHOST,5.0859375,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7472030286704567,1.7472030286704567,0.0,True
6,51,4,0,psi4,2,-2,mixed_rho_z,30,6,30,SAME_LEVEL_GHOST,5.1015625,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7409337569587784,1.7409337569587784,0.0,True
6,51,4,0,psi4,3,-2,mixed_rho_z,30,7,30,SAME_LEVEL_GHOST,5.1171875,-0.0234375,SAME_RANK_SAME_LEVEL_COPY,1.7385576339361803,1.7385576339361803,0.0,True
6,51,4,0,psi4,-3,-1,mixed_rho_z,30,1,31,SAME_LEVEL_GHOST,5.0234375,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.7726073586341056,1.7726073586341056,0.0,True
6,51,4,0,psi4,-2,-1,mixed_rho_z,30,2,31,SAME_LEVEL_GHOST,5.0390625,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.7660259163337335,1.7660259163337335,0.0,True
6,51,4,0,psi4,-1,-1,mixed_rho_z,30,3,31,SAME_LEVEL_GHOST,5.0546875,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.7587664917738175,1.7587664917738175,0.0,True
6,51,4,0,psi4,0,-1,pure_z,30,4,31,SAME_LEVEL_GHOST,5.0703125,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.751231431639902,1.751231431639902,0.0,True
6,51,4,0,psi4,1,-1,mixed_rho_z,30,5,31,SAME_LEVEL_GHOST,5.0859375,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.743341567905544,1.743341567905544,0.0,True
6,51,4,0,psi4,2,-1,mixed_rho_z,30,6,31,SAME_LEVEL_GHOST,5.1015625,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.735814027578937,1.735814027578937,0.0,True
6,51,4,0,psi4,3,-1,mixed_rho_z,30,7,31,SAME_LEVEL_GHOST,5.1171875,-0.0078125,SAME_RANK_SAME_LEVEL_COPY,1.7331109669587241,1.7331109669587241,0.0,True
6,51,4,0,psi4,-3,0,pure_rho,51,1,0,ACTIVE,5.0234375,0.0078125,ACTIVE_STATE,1.772609980819309,1.772609980819309,0.0,True
6,51,4,0,psi4,-2,0,pure_rho,51,2,0,ACTIVE,5.0390625,0.0078125,ACTIVE_STATE,1.7660291227126366,1.7660291227126366,0.0,True
6,51,4,0,psi4,-1,0,pure_rho,51,3,0,ACTIVE,5.0546875,0.0078125,ACTIVE_STATE,1.7587703049921137,1.7587703049921137,0.0,True
6,51,4,0,psi4,0,0,center;pure_rho;pure_z,51,4,0,ACTIVE,5.0703125,0.0078125,ACTIVE_STATE,1.7512358697943764,1.7512358697943764,0.0,True
6,51,4,0,psi4,1,0,pure_rho,51,5,0,ACTIVE,5.0859375,0.0078125,ACTIVE_STATE,1.7433516615996274,1.7433516615996274,0.0,True
6,51,4,0,psi4,2,0,pure_rho,51,6,0,ACTIVE,5.1015625,0.0078125,ACTIVE_STATE,1.7358338782246543,1.7358338782246543,0.0,True
6,51,4,0,psi4,3,0,pure_rho,51,7,0,ACTIVE,5.1171875,0.0078125,ACTIVE_STATE,1.7331345137369631,1.7331345137369631,0.0,True
6,51,4,0,psi4,-3,1,mixed_rho_z,51,1,1,ACTIVE,5.0234375,0.0234375,ACTIVE_STATE,1.7738203494074007,1.7738203494074007,0.0,True
6,51,4,0,psi4,-2,1,mixed_rho_z,51,2,1,ACTIVE,5.0390625,0.0234375,ACTIVE_STATE,1.7675441006467107,1.7675441006467107,0.0,True
6,51,4,0,psi4,-1,1,mixed_rho_z,51,3,1,ACTIVE,5.0546875,0.0234375,ACTIVE_STATE,1.7608333007765908,1.7608333007765908,0.0,True
6,51,4,0,psi4,0,1,pure_z,51,4,1,ACTIVE,5.0703125,0.0234375,ACTIVE_STATE,1.7540338603823964,1.7540338603823964,0.0,True
6,51,4,0,psi4,1,1,mixed_rho_z,51,5,1,ACTIVE,5.0859375,0.0234375,ACTIVE_STATE,1.7472227984276398,1.7472227984276398,0.0,True
6,51,4,0,psi4,2,1,mixed_rho_z,51,6,1,ACTIVE,5.1015625,0.0234375,ACTIVE_STATE,1.7409681256711738,1.7409681256711738,0.0,True
6,51,4,0,psi4,3,1,mixed_rho_z,51,7,1,ACTIVE,5.1171875,0.0234375,ACTIVE_STATE,1.7385975248930234,1.7385975248930234,0.0,True
6,51,4,0,psi4,-3,2,mixed_rho_z,51,1,2,ACTIVE,5.0234375,0.0390625,ACTIVE_STATE,1.776154875688963,1.776154875688963,0.0,True
6,51,4,0,psi4,-2,2,mixed_rho_z,51,2,2,ACTIVE,5.0390625,0.0390625,ACTIVE_STATE,1.770454210549068,1.770454210549068,0.0,True
6,51,4,0,psi4,-1,2,mixed_rho_z,51,3,2,ACTIVE,5.0546875,0.0390625,ACTIVE_STATE,1.7647780428372606,1.7647780428372606,0.0,True
6,51,4,0,psi4,0,2,pure_z,51,4,2,ACTIVE,5.0703125,0.0390625,ACTIVE_STATE,1.7593680241358483,1.7593680241358483,0.0,True
6,51,4,0,psi4,1,2,mixed_rho_z,51,5,2,ACTIVE,5.0859375,0.0390625,ACTIVE_STATE,1.754588150610382,1.754588150610382,0.0,True
6,51,4,0,psi4,2,2,mixed_rho_z,51,6,2,ACTIVE,5.1015625,0.0390625,ACTIVE_STATE,1.7507313802441902,1.7507313802441902,0.0,True
6,51,4,0,psi4,3,2,mixed_rho_z,51,7,2,ACTIVE,5.1171875,0.0390625,ACTIVE_STATE,1.7489854281572097,1.7489854281572097,0.0,True
6,51,4,0,psi4,-3,3,mixed_rho_z,51,1,3,ACTIVE,5.0234375,0.0546875,ACTIVE_STATE,1.7790774661587676,1.7790774661587676,0.0,True
6,51,4,0,psi4,-2,3,mixed_rho_z,51,2,3,ACTIVE,5.0390625,0.0546875,ACTIVE_STATE,1.773943633125488,1.773943633125488,0.0,True
6,51,4,0,psi4,-1,3,mixed_rho_z,51,3,3,ACTIVE,5.0546875,0.0546875,ACTIVE_STATE,1.7691051118022822,1.7691051118022822,0.0,True
6,51,4,0,psi4,0,3,pure_z,51,4,3,ACTIVE,5.0703125,0.0546875,ACTIVE_STATE,1.7647272861462324,1.7647272861462324,0.0,True
6,51,4,0,psi4,1,3,mixed_rho_z,51,5,3,ACTIVE,5.0859375,0.0546875,ACTIVE_STATE,1.7612319425193288,1.7612319425193288,0.0,True
6,51,4,0,psi4,2,3,mixed_rho_z,51,6,3,ACTIVE,5.1015625,0.0546875,ACTIVE_STATE,1.7587518217423368,1.7587518217423368,0.0,True
6,51,4,0,psi4,3,3,mixed_rho_z,51,7,3,ACTIVE,5.1171875,0.0546875,ACTIVE_STATE,1.7573603570756162,1.7573603570756162,0.0,True
7,30,7,31,gamma_xx,-3,-3,mixed_rho_z,30,4,28,ACTIVE,5.0703125,-0.0546875,ACTIVE_STATE,1.934519553856126,1.934519553856126,0.0,True
7,30,7,31,gamma_xx,-2,-3,mixed_rho_z,30,5,28,ACTIVE,5.0859375,-0.0546875,ACTIVE_STATE,1.9297447858437982,1.9297447858437982,0.0,True
7,30,7,31,gamma_xx,-1,-3,mixed_rho_z,30,6,28,ACTIVE,5.1015625,-0.0546875,ACTIVE_STATE,1.9269656698518538,1.9269656698518538,0.0,True
7,30,7,31,gamma_xx,0,-3,pure_z,30,7,28,ACTIVE,5.1171875,-0.0546875,ACTIVE_STATE,1.9259758967482499,1.9259758967482499,0.0,True
7,30,7,31,gamma_xx,1,-3,mixed_rho_z,30,8,28,ACTIVE,5.1328125,-0.0546875,ACTIVE_STATE,1.926812376935888,1.926812376935888,0.0,True
7,30,7,31,gamma_xx,2,-3,mixed_rho_z,30,9,28,ACTIVE,5.1484375,-0.0546875,ACTIVE_STATE,1.9296913358970322,1.9296913358970322,0.0,True
7,30,7,31,gamma_xx,3,-3,mixed_rho_z,30,10,28,ACTIVE,5.1640625,-0.0546875,ACTIVE_STATE,1.9344198941358364,1.9344198941358364,0.0,True
7,30,7,31,gamma_xx,-3,-2,mixed_rho_z,30,4,29,ACTIVE,5.0703125,-0.0390625,ACTIVE_STATE,1.9273956053114267,1.9273956053114267,0.0,True
7,30,7,31,gamma_xx,-2,-2,mixed_rho_z,30,5,29,ACTIVE,5.0859375,-0.0390625,ACTIVE_STATE,1.9205674446815413,1.9205674446815413,0.0,True
7,30,7,31,gamma_xx,-1,-2,mixed_rho_z,30,6,29,ACTIVE,5.1015625,-0.0390625,ACTIVE_STATE,1.9154137757112675,1.9154137757112675,0.0,True
7,30,7,31,gamma_xx,0,-2,pure_z,30,7,29,ACTIVE,5.1171875,-0.0390625,ACTIVE_STATE,1.913831160299141,1.913831160299141,0.0,True
7,30,7,31,gamma_xx,1,-2,mixed_rho_z,30,8,29,ACTIVE,5.1328125,-0.0390625,ACTIVE_STATE,1.915923033829761,1.915923033829761,0.0,True
7,30,7,31,gamma_xx,2,-2,mixed_rho_z,30,9,29,ACTIVE,5.1484375,-0.0390625,ACTIVE_STATE,1.9206822591284367,1.9206822591284367,0.0,True
7,30,7,31,gamma_xx,3,-2,mixed_rho_z,30,10,29,ACTIVE,5.1640625,-0.0390625,ACTIVE_STATE,1.9276964721968846,1.9276964721968846,0.0,True
7,30,7,31,gamma_xx,-3,-1,mixed_rho_z,30,4,30,ACTIVE,5.0703125,-0.0234375,ACTIVE_STATE,1.9212994730375608,1.9212994730375608,0.0,True
7,30,7,31,gamma_xx,-2,-1,mixed_rho_z,30,5,30,ACTIVE,5.0859375,-0.0234375,ACTIVE_STATE,1.9115247582064838,1.9115247582064838,0.0,True
7,30,7,31,gamma_xx,-1,-1,mixed_rho_z,30,6,30,ACTIVE,5.1015625,-0.0234375,ACTIVE_STATE,1.902402904275746,1.902402904275746,0.0,True
