resolution,transfer_order,category,variable,count,rms,linf,order_from_previous
32,4,interface_edge,Ayy,6,0.0,0.0,
32,4,interface_edge,Ayz,6,0.0,0.0,
32,4,interface_edge,Azz,6,1.1065592085860338e-20,1.3552527156068805e-20,0.0
32,4,interface_edge,Bx,6,0.0,0.0,
32,4,interface_edge,By,6,0.0,0.0,
32,4,interface_edge,Bz,6,0.0,0.0,
32,4,interface_edge,Gamx,6,0.0,0.0,
32,4,interface_edge,Gamy,6,0.0,0.0,
32,4,interface_edge,Gamz,6,0.0,0.0,
32,4,interface_edge,Khat,6,0.0,0.0,
32,4,interface_edge,Theta,6,0.0,0.0,
32,4,interface_edge,alpha,6,0.0,0.0,
32,4,interface_edge,betax,6,0.0,0.0,
32,4,interface_edge,betay,6,0.0,0.0,
32,4,interface_edge,betaz,6,0.0,0.0,
32,4,interface_edge,chi,6,0.0,0.0,
32,4,interface_edge,gxx,6,0.0,0.0,
32,4,interface_edge,gxy,6,0.0,0.0,
32,4,interface_edge,gxz,6,0.0,0.0,
32,4,interface_edge,gyy,6,0.0,0.0,
32,4,interface_edge,gyz,6,0.0,0.0,
32,4,interface_edge,gzz,6,0.0,0.0,
32,4,interface_face,Axx,249,5.436060647465743e-08,3.379271168489704e-07,3.759592387339274
32,4,interface_face,Axy,249,5.4402465838615537e-08,3.4679733300360346e-07,3.75986622543487
32,4,interface_face,Axz,249,5.4445007734310876e-08,3.6188629805460645e-07,3.760143775567931
32,4,interface_face,Ayy,249,5.448823056307592e-08,3.5741742352977967e-07,3.760424993753957
32,4,interface_face,Ayz,249,5.4532132705759793e-08,3.3353018430760137e-07,3.7607098356739033
32,4,interface_face,Azz,249,5.457671252301849e-08,3.5402268523741353e-07,3.760998256690047
32,4,interface_face,Bx,249,5.5008146114656384e-08,3.544171488062918e-07,3.763747602681564
32,4,interface_face,By,249,5.5059408276287e-08,3.722220340104021e-07,3.7640693008354713
32,4,interface_face,Bz,249,5.511132882933395e-08,3.693225884528943e-07,3.7643940705675245
32,4,interface_face,Gamx,249,5.462196835560351e-08,3.631707051721621e-07,3.7612902118617573
32,4,interface_face,Gamy,249,5.4667898524619045e-08,3.5229244699398884e-07,3.7615856559623317
32,4,interface_face,Gamz,249,5.471450133186159e-08,3.4556730838775063e-07,3.761884543493391
32,4,interface_face,Khat,249,5.4319431220338866e-08,3.557551661449818e-07,3.7593223049151283
32,4,interface_face,Theta,249,5.476177506006135e-08,3.550812782025716e-07,3.762186828702109
32,4,interface_face,alpha,249,5.480971797437524e-08,3.574250968529924e-07,3.7624924655075964
32,4,interface_face,betax,249,5.4858328316773e-08,3.5709830906416025e-07,3.762801407960052
32,4,interface_face,betay,249,5.4907604318167655e-08,3.6057289762853723e-07,3.763113609369081
32,4,interface_face,betaz,249,5.4957544186824825e-08,3.488966923109022e-07,3.763429023207555
32,4,interface_face,chi,249,5.405048756981156e-08,3.2788376425063603e-07,3.75754047080456
32,4,interface_face,gxx,249,5.408683167163451e-08,3.377767687773314e-07,3.7577830748181915
32,4,interface_face,gxy,249,5.4123870332012133e-08,3.4255025106734417e-07,3.758029728481944
32,4,interface_face,gxz,249,5.416160211549499e-08,3.481355936369086e-07,3.7582803914374723
32,4,interface_face,gyy,249,5.420002557985051e-08,3.3580541836109035e-07,3.7585350223453897
32,4,interface_face,gyz,249,5.423913924679123e-08,3.3499960132386125e-07,3.758793579766677
32,4,interface_face,gzz,249,5.427894164728589e-08,3.545211697542072e-07,3.7590560210399357
32,4,interface_layer_0,Axx,51,1.2011545169551107e-07,3.379271168489704e-07,3.7439739689208738
32,4,interface_layer_0,Axy,51,1.202079443429553e-07,3.4679733300360346e-07,3.74424780701647
32,4,interface_layer_0,Axz,51,1.203019451157357e-07,3.6188629805460645e-07,3.744525357149531
32,4,interface_layer_0,Ayy,51,1.2039745048142897e-07,3.5741742352977967e-07,3.7448065753355575
32,4,interface_layer_0,Ayz,51,1.2049445686235176e-07,3.3353018430760137e-07,3.7450914172555034
32,4,interface_layer_0,Azz,51,1.2059296063620183e-07,3.5402268523741353e-07,3.7453798382716466
32,4,interface_layer_0,Bx,51,1.2154625832908835e-07,3.544171488062918e-07,3.7481291842631648
32,4,interface_layer_0,By,51,1.2165952744248612e-07,3.722220340104021e-07,3.748450882417071
32,4,interface_layer_0,Bz,51,1.217742513406535e-07,3.693225884528943e-07,3.7487756521491247
32,4,interface_layer_0,Gamx,51,1.2069295813669586e-07,3.631707051721621e-07,3.745671793443357
32,4,interface_layer_0,Gamy,51,1.2079444565413783e-07,3.5229244699398884e-07,3.7459672375439315
32,4,interface_layer_0,Gamz,51,1.2089741943616925e-07,3.4556730838775063e-07,3.7462661250749907
32,4,interface_layer_0,Khat,51,1.2002447065994338e-07,3.557551661449818e-07,3.7437038864967285
32,4,interface_layer_0,Theta,51,1.2100187568830272e-07,3.550812782025716e-07,3.746568410283709
32,4,interface_layer_0,alpha,51,1.2110781057722077e-07,3.574250968529924e-07,3.7468740470891966
32,4,interface_layer_0,betax,51,1.2121522021837155e-07,3.5709830906416025e-07,3.747182989541652
32,4,interface_layer_0,betay,51,1.213241007027721e-07,3.6057289762853723e-07,3.747495190950681
32,4,interface_layer_0,betaz,51,1.214344480713977e-07,3.488966923109022e-07,3.7478106047891555
32,4,interface_layer_0,chi,51,1.1943021150503887e-07,3.2788376425063603e-07,3.7419220523861596
32,4,interface_layer_0,gxx,51,1.1951051760333388e-07,3.377767687773314e-07,3.742164656399792
32,4,interface_layer_0,gxy,51,1.1959235840147748e-07,3.4255025106734417e-07,3.742411310063544
32,4,interface_layer_0,gxz,51,1.1967573072769375e-07,3.481355936369086e-07,3.742661973019072
32,4,interface_layer_0,gyy,51,1.197606313952189e-07,3.3580541836109035e-07,3.74291660392699
32,4,interface_layer_0,gyz,51,1.1984705713762197e-07,3.3499960132386125e-07,3.743175161348277
32,4,interface_layer_0,gzz,51,1.1993500470892453e-07,3.545211697542072e-07,3.7434376026215355
32,4,interface_layer_1,Axx,51,0.0,0.0,
32,4,interface_layer_1,Axy,51,0.0,0.0,
32,4,interface_layer_1,Axz,51,0.0,0.0,
32,4,interface_layer_1,Ayy,51,0.0,0.0,
32,4,interface_layer_1,Ayz,51,0.0,0.0,
32,4,interface_layer_1,Azz,51,0.0,0.0,
32,4,interface_layer_1,Bx,51,0.0,0.0,
32,4,interface_layer_1,By,51,0.0,0.0,
32,4,interface_layer_1,Bz,51,0.0,0.0,
32,4,interface_layer_1,Gamx,51,0.0,0.0,
32,4,interface_layer_1,Gamy,51,0.0,0.0,
32,4,interface_layer_1,Gamz,51,0.0,0.0,
32,4,interface_layer_1,Khat,51,0.0,0.0,
32,4,interface_layer_1,Theta,51,0.0,0.0,
32,4,interface_layer_1,alpha,51,0.0,0.0,
32,4,interface_layer_1,betax,51,0.0,0.0,
32,4,interface_layer_1,betay,51,0.0,0.0,
32,4,interface_layer_1,betaz,51,0.0,0.0,
32,4,interface_layer_1,chi,51,0.0,0.0,
32,4,interface_layer_1,gxx,51,0.0,0.0,
32,4,interface_layer_1,gxy,51,0.0,0.0,
32,4,interface_layer_1,gxz,51,0.0,0.0,
32,4,interface_layer_1,gyy,51,0.0,0.0,
32,4,interface_layer_1,gyz,51,0.0,0.0,
32,4,interface_layer_1,gzz,51,0.0,0.0,
32,4,interface_layer_2,Axx,51,0.0,0.0,
32,4,interface_layer_2,Axy,51,0.0,0.0,
32,4,interface_layer_2,Axz,51,0.0,0.0,
32,4,interface_layer_2,Ayy,51,0.0,0.0,
32,4,interface_layer_2,Ayz,51,0.0,0.0,
32,4,interface_layer_2,Azz,51,0.0,0.0,
32,4,interface_layer_2,Bx,51,0.0,0.0,
32,4,interface_layer_2,By,51,0.0,0.0,
32,4,interface_layer_2,Bz,51,0.0,0.0,
32,4,interface_layer_2,Gamx,51,0.0,0.0,
32,4,interface_layer_2,Gamy,51,0.0,0.0,
32,4,interface_layer_2,Gamz,51,0.0,0.0,
32,4,interface_layer_2,Khat,51,0.0,0.0,
32,4,interface_layer_2,Theta,51,0.0,0.0,
32,4,interface_layer_2,alpha,51,0.0,0.0,
32,4,interface_layer_2,betax,51,0.0,0.0,
32,4,interface_layer_2,betay,51,0.0,0.0,
32,4,interface_layer_2,betaz,51,0.0,0.0,
32,4,interface_layer_2,chi,51,0.0,0.0,
32,4,interface_layer_2,gxx,51,0.0,0.0,
32,4,interface_layer_2,gxy,51,0.0,0.0,
32,4,interface_layer_2,gxz,51,0.0,0.0,
32,4,interface_layer_2,gyy,51,0.0,0.0,
32,4,interface_layer_2,gyz,51,0.0,0.0,
32,4,interface_layer_2,gzz,51,0.0,0.0,
32,4,interface_layer_3,Axx,51,0.0,0.0,
32,4,interface_layer_3,Axy,51,0.0,0.0,
32,4,interface_layer_3,Axz,51,0.0,0.0,
32,4,interface_layer_3,Ayy,51,0.0,0.0,
32,4,interface_layer_3,Ayz,51,0.0,0.0,
32,4,interface_layer_3,Azz,51,0.0,0.0,
32,4,interface_layer_3,Bx,51,0.0,0.0,
32,4,interface_layer_3,By,51,0.0,0.0,
32,4,interface_layer_3,Bz,51,0.0,0.0,
32,4,interface_layer_3,Gamx,51,0.0,0.0,
32,4,interface_layer_3,Gamy,51,0.0,0.0,
32,4,interface_layer_3,Gamz,51,0.0,0.0,
32,4,interface_layer_3,Khat,51,0.0,0.0,
32,4,interface_layer_3,Theta,51,0.0,0.0,
32,4,interface_layer_3,alpha,51,0.0,0.0,
32,4,interface_layer_3,betax,51,0.0,0.0,
32,4,interface_layer_3,betay,51,0.0,0.0,
32,4,interface_layer_3,betaz,51,0.0,0.0,
32,4,interface_layer_3,chi,51,0.0,0.0,
32,4,interface_layer_3,gxx,51,0.0,0.0,
32,4,interface_layer_3,gxy,51,0.0,0.0,
32,4,interface_layer_3,gxz,51,0.0,0.0,
32,4,interface_layer_3,gyy,51,0.0,0.0,
32,4,interface_layer_3,gyz,51,0.0,0.0,
32,4,interface_layer_3,gzz,51,0.0,0.0,
32,4,interface_layer_4,Axx,51,0.0,0.0,
32,4,interface_layer_4,Axy,51,0.0,0.0,
32,4,interface_layer_4,Axz,51,0.0,0.0,
32,4,interface_layer_4,Ayy,51,0.0,0.0,
32,4,interface_layer_4,Ayz,51,0.0,0.0,
32,4,interface_layer_4,Azz,51,0.0,0.0,
32,4,interface_layer_4,Bx,51,0.0,0.0,
32,4,interface_layer_4,By,51,0.0,0.0,
32,4,interface_layer_4,Bz,51,0.0,0.0,
32,4,interface_layer_4,Gamx,51,0.0,0.0,
32,4,interface_layer_4,Gamy,51,0.0,0.0,
32,4,interface_layer_4,Gamz,51,0.0,0.0,
32,4,interface_layer_4,Khat,51,0.0,0.0,
32,4,interface_layer_4,Theta,51,0.0,0.0,
32,4,interface_layer_4,alpha,51,0.0,0.0,
32,4,interface_layer_4,betax,51,0.0,0.0,
32,4,interface_layer_4,betay,51,0.0,0.0,
32,4,interface_layer_4,betaz,51,0.0,0.0,
32,4,interface_layer_4,chi,51,0.0,0.0,
32,4,interface_layer_4,gxx,51,0.0,0.0,
32,4,interface_layer_4,gxy,51,0.0,0.0,
32,4,interface_layer_4,gxz,51,0.0,0.0,
32,4,interface_layer_4,gyy,51,0.0,0.0,
32,4,interface_layer_4,gyz,51,0.0,0.0,
32,4,interface_layer_4,gzz,51,0.0,0.0,
32,6,all,Axx,1445,2.7143488472856427e-09,3.617709156981323e-08,6.000041715583875
32,6,all,Axy,1445,2.7144946902406477e-09,3.7158937170214505e-08,6.0000838399471315
32,6,all,Axz,1445,2.7146430182003807e-09,3.844689577733049e-08,6.000126672577341
32,6,all,Ayy,1445,2.7147938307588193e-09,3.8143549728475445e-08,6.00017021287864
32,6,all,Ayz,1445,2.7149471274998448e-09,3.6259138127186846e-08,6.000214460247314
32,6,all,Azz,1445,2.7151029080018524e-09,3.720805203519446e-08,6.000259414069509
32,6,all,Bx,1445,2.7166166290904638e-09,3.80009848222518e-08,6.000695682769805
32,6,all,By,1445,2.7167972226037867e-09,3.879549435040685e-08,6.000747665242275
32,6,all,Bz,1445,2.7169802948010193e-09,3.7961548346329916e-08,6.0008003467897115
32,6,all,Gamx,1445,2.715261171841876e-09,3.8435491411624575e-08,6.00030507371888
32,6,all,Gamy,1445,2.715421918579276e-09,3.805862368628393e-08,6.000351438565538
32,6,all,Gamz,1445,2.715585147777829e-09,3.68467125148235e-08,6.000398507964051
32,6,all,Khat,1445,2.714205489733761e-09,3.799557730284884e-08,6.000000300074427
32,6,all,Theta,1445,2.7157508589895984e-09,3.704451370257892e-08,6.000446281262346
32,6,all,alpha,1445,2.7159190550458786e-09,3.818340554850863e-08,6.0004947559476545
32,6,all,betax,1445,2.7160897256219937e-09,3.8271853216182697e-08,6.00054393690516
32,6,all,betay,1445,2.7162628801206045e-09,3.751190381289047e-08,6.0005938178944875
32,6,all,betaz,1445,2.7164385147688223e-09,3.6634253361417365e-08,6.0006444000832815
32,6,all,chi,1445,2.713271614988607e-09,3.5365494088779315e-08,5.999730284086797
32,6,all,gxx,1445,2.713397563744205e-09,3.718252139517375e-08,5.9997667222502
32,6,all,gxy,1445,2.7135259966070236e-09,3.7884864431279777e-08,5.999803875136183
32,6,all,gxz,1445,2.713656921358789e-09,3.764113288027898e-08,5.999841737936009
32,6,all,gyy,1445,2.7137903368470334e-09,3.5871548842436596e-08,5.999880310672252
32,6,all,gyz,1445,2.7139262324167065e-09,3.694770342152801e-08,5.999919597906538
32,6,all,gzz,1445,2.7140646148846067e-09,3.8247742306651844e-08,5.999959595673652
32,6,coarse_all,Axx,289,0.0,0.0,
32,6,coarse_all,Axy,289,0.0,0.0,
32,6,coarse_all,Axz,289,0.0,0.0,
32,6,coarse_all,Ayy,289,0.0,0.0,
32,6,coarse_all,Ayz,289,0.0,0.0,
32,6,coarse_all,Azz,289,1.1274216299142457e-21,1.3552527156068805e-20,0.917537839808027
32,6,coarse_all,Bx,289,0.0,0.0,
32,6,coarse_all,By,289,0.0,0.0,
32,6,coarse_all,Bz,289,0.0,0.0,
32,6,coarse_all,Gamx,289,0.0,0.0,
32,6,coarse_all,Gamy,289,0.0,0.0,
32,6,coarse_all,Gamz,289,0.0,0.0,
32,6,coarse_all,Khat,289,0.0,0.0,
32,6,coarse_all,Theta,289,0.0,0.0,
32,6,coarse_all,alpha,289,0.0,0.0,
32,6,coarse_all,betax,289,0.0,0.0,
32,6,coarse_all,betay,289,0.0,0.0,
32,6,coarse_all,betaz,289,0.0,0.0,
32,6,coarse_all,chi,289,0.0,0.0,
32,6,coarse_all,gxx,289,0.0,0.0,
32,6,coarse_all,gxy,289,0.0,0.0,
32,6,coarse_all,gxz,289,0.0,0.0,
32,6,coarse_all,gyy,289,0.0,0.0,
32,6,coarse_all,gyz,289,0.0,0.0,
32,6,coarse_all,gzz,289,0.0,0.0,
32,6,coarse_interior,Axx,204,0.0,0.0,
32,6,coarse_interior,Axy,204,0.0,0.0,
32,6,coarse_interior,Axz,204,0.0,0.0,
32,6,coarse_interior,Ayy,204,0.0,0.0,
32,6,coarse_interior,Ayz,204,0.0,0.0,
32,6,coarse_interior,Azz,204,0.0,0.0,
32,6,coarse_interior,Bx,204,0.0,0.0,
32,6,coarse_interior,By,204,0.0,0.0,
32,6,coarse_interior,Bz,204,0.0,0.0,
32,6,coarse_interior,Gamx,204,0.0,0.0,
32,6,coarse_interior,Gamy,204,0.0,0.0,
32,6,coarse_interior,Gamz,204,0.0,0.0,
32,6,coarse_interior,Khat,204,0.0,0.0,
32,6,coarse_interior,Theta,204,0.0,0.0,
32,6,coarse_interior,alpha,204,0.0,0.0,
32,6,coarse_interior,betax,204,0.0,0.0,
32,6,coarse_interior,betay,204,0.0,0.0,
32,6,coarse_interior,betaz,204,0.0,0.0,
32,6,coarse_interior,chi,204,0.0,0.0,
32,6,coarse_interior,gxx,204,0.0,0.0,
32,6,coarse_interior,gxy,204,0.0,0.0,
32,6,coarse_interior,gxz,204,0.0,0.0,
32,6,coarse_interior,gyy,204,0.0,0.0,
32,6,coarse_interior,gyz,204,0.0,0.0,
32,6,coarse_interior,gzz,204,0.0,0.0,
32,6,coincident_interface,Axx,35,0.0,0.0,
32,6,coincident_interface,Axy,35,0.0,0.0,
32,6,coincident_interface,Axz,35,0.0,0.0,
32,6,coincident_interface,Ayy,35,0.0,0.0,
32,6,coincident_interface,Ayz,35,0.0,0.0,
32,6,coincident_interface,Azz,35,4.581590395310125e-21,1.3552527156068805e-20,0.4406777517506905
32,6,coincident_interface,Bx,35,0.0,0.0,
32,6,coincident_interface,By,35,0.0,0.0,
32,6,coincident_interface,Bz,35,0.0,0.0,
32,6,coincident_interface,Gamx,35,0.0,0.0,
32,6,coincident_interface,Gamy,35,0.0,0.0,
32,6,coincident_interface,Gamz,35,0.0,0.0,
32,6,coincident_interface,Khat,35,0.0,0.0,
32,6,coincident_interface,Theta,35,0.0,0.0,
32,6,coincident_interface,alpha,35,0.0,0.0,
32,6,coincident_interface,betax,35,0.0,0.0,
32,6,coincident_interface,betay,35,0.0,0.0,
32,6,coincident_interface,betaz,35,0.0,0.0,
32,6,coincident_interface,chi,35,0.0,0.0,
32,6,coincident_interface,gxx,35,0.0,0.0,
32,6,coincident_interface,gxy,35,0.0,0.0,
32,6,coincident_interface,gxz,35,0.0,0.0,
32,6,coincident_interface,gyy,35,0.0,0.0,
32,6,coincident_interface,gyz,35,0.0,0.0,
32,6,coincident_interface,gzz,35,0.0,0.0,
32,6,fine_all,Axx,1156,3.0347342685894462e-09,3.617709156981323e-08,6.000041715583875
32,6,fine_all,Axy,1156,3.0348973259701616e-09,3.7158937170214505e-08,6.000083839947132
32,6,fine_all,Axz,1156,3.0350631616706253e-09,3.844689577733049e-08,6.000126672577341
32,6,fine_all,Ayy,1156,3.03523177523689e-09,3.8143549728475445e-08,6.00017021287864
32,6,fine_all,Ayz,1156,3.035403166203721e-09,3.6259138127186846e-08,6.000214460247314
32,6,fine_all,Azz,1156,3.0355773340997498e-09,3.720805203519446e-08,6.000259414069509
32,6,fine_all,Bx,1156,3.037269725726305e-09,3.80009848222518e-08,6.000695682769805
32,6,fine_all,By,1156,3.0374716354123477e-09,3.879549435040685e-08,6.000747665242275
32,6,fine_all,Bz,1156,3.0376763163512488e-09,3.7961548346329916e-08,6.0008003467897115
32,6,fine_all,Gamx,1156,3.035754278452086e-09,3.8435491411624575e-08,6.00030507371888
32,6,fine_all,Gamy,1156,3.0359339987680802e-09,3.805862368628393e-08,6.000351438565538
32,6,fine_all,Gamz,1156,3.036116494560019e-09,3.68467125148235e-08,6.000398507964051
32,6,fine_all,Khat,1156,3.0345739899738983e-09,3.799557730284884e-08,6.000000300074427
32,6,fine_all,Theta,1156,3.036301765327094e-09,3.704451370257892e-08,6.000446281262346
32,6,fine_all,alpha,1156,3.0364898142347883e-09,3.818340554850863e-08,6.0004947559476545
32,6,fine_all,betax,1156,3.0366806297397653e-09,3.8271853216182697e-08,6.00054393690516
32,6,fine_all,betay,1156,3.036874222354517e-09,3.751190381289047e-08,6.0005938178944875
32,6,fine_all,betaz,1156,3.0370705878608266e-09,3.6634253361417365e-08,6.0006444000832815
32,6,fine_all,chi,1156,3.0335298862675817e-09,3.5365494088779315e-08,5.999730284086797
32,6,fine_all,gxx,1156,3.0336707012571807e-09,3.718252139517375e-08,5.9997667222502
32,6,fine_all,gxy,1156,3.033814293563084e-09,3.7884864431279777e-08,5.999803875136183
32,6,fine_all,gxz,1156,3.033960671885527e-09,3.764113288027898e-08,5.999841737936009
32,6,fine_all,gyy,1156,3.0341098349360095e-09,3.5871548842436596e-08,5.999880310672252
32,6,fine_all,gyz,1156,3.0342617708018243e-09,3.694770342152801e-08,5.999919597906538
32,6,fine_all,gzz,1156,3.0344164871043838e-09,3.8247742306651844e-08,5.999959595673652
32,6,fine_interior,Axx,986,0.0,0.0,
32,6,fine_interior,Axy,986,0.0,0.0,
32,6,fine_interior,Axz,986,0.0,0.0,
32,6,fine_interior,Ayy,986,0.0,0.0,
32,6,fine_interior,Ayz,986,0.0,0.0,
32,6,fine_interior,Azz,986,0.0,0.0,
32,6,fine_interior,Bx,986,0.0,0.0,
32,6,fine_interior,By,986,0.0,0.0,
32,6,fine_interior,Bz,986,0.0,0.0,
32,6,fine_interior,Gamx,986,0.0,0.0,
32,6,fine_interior,Gamy,986,0.0,0.0,
32,6,fine_interior,Gamz,986,0.0,0.0,
32,6,fine_interior,Khat,986,0.0,0.0,
32,6,fine_interior,Theta,986,0.0,0.0,
32,6,fine_interior,alpha,986,0.0,0.0,
32,6,fine_interior,betax,986,0.0,0.0,
32,6,fine_interior,betay,986,0.0,0.0,
32,6,fine_interior,betaz,986,0.0,0.0,
32,6,fine_interior,chi,986,0.0,0.0,
32,6,fine_interior,gxx,986,0.0,0.0,
32,6,fine_interior,gxy,986,0.0,0.0,
32,6,fine_interior,gxz,986,0.0,0.0,
32,6,fine_interior,gyy,986,0.0,0.0,
32,6,fine_interior,gyz,986,0.0,0.0,
32,6,fine_interior,gzz,986,0.0,0.0,
32,6,hanging_interface,Axx,16,2.5795241283010292e-08,3.617709156981323e-08,5.582503875775848
32,6,hanging_interface,Axy,16,2.5796627270746372e-08,3.7158937170214505e-08,5.5825460001391045
32,6,hanging_interface,Axz,16,2.5798036874200313e-08,3.844689577733049e-08,5.582588832769314
32,6,hanging_interface,Ayy,16,2.579947008951356e-08,3.8143549728475445e-08,5.582632373070613
32,6,hanging_interface,Ayz,16,2.580092691273163e-08,3.6259138127186846e-08,5.582676620439287
32,6,hanging_interface,Azz,16,2.5802407339847872e-08,3.720805203519446e-08,5.582721574261482
32,6,hanging_interface,Bx,16,2.5816792668673592e-08,3.80009848222518e-08,5.583157842961778
32,6,hanging_interface,By,16,2.5818508901004957e-08,3.879549435040685e-08,5.583209825434248
32,6,hanging_interface,Bz,16,2.5820248688985614e-08,3.7961548346329916e-08,5.5832625069816855
32,6,hanging_interface,Gamx,16,2.5803911366842732e-08,3.8435491411624575e-08,5.582767233910852
32,6,hanging_interface,Gamy,16,2.580543898952868e-08,3.805862368628393e-08,5.58281359875751
32,6,hanging_interface,Gamz,16,2.5806990203760162e-08,3.68467125148235e-08,5.582860668156024
32,6,hanging_interface,Khat,16,2.5793878914778136e-08,3.799557730284884e-08,5.5824624602664
32,6,hanging_interface,Theta,16,2.5808565005280298e-08,3.704451370257892e-08,5.582908441454319
32,6,hanging_interface,alpha,16,2.5810163420995703e-08,3.818340554850863e-08,5.5829569161396275
32,6,hanging_interface,betax,16,2.5811785352788006e-08,3.8271853216182697e-08,5.583006097097133
32,6,hanging_interface,betay,16,2.5813430890013393e-08,3.751190381289047e-08,5.583055978086461
32,6,hanging_interface,betaz,16,2.5815099996817028e-08,3.6634253361417365e-08,5.5831065602752545
32,6,hanging_interface,chi,16,2.5785004033274442e-08,3.5365494088779315e-08,5.58219244427877
32,6,hanging_interface,gxx,16,2.5786200960686032e-08,3.718252139517375e-08,5.582228882442173
32,6,hanging_interface,gxy,16,2.5787421495286214e-08,3.7884864431279777e-08,5.582266035328155
32,6,hanging_interface,gxz,16,2.5788665711026977e-08,3.764113288027898e-08,5.582303898127981
32,6,hanging_interface,gyy,16,2.578993359695608e-08,3.5871548842436596e-08,5.582342470864225
32,6,hanging_interface,gyz,16,2.5791225051815505e-08,3.694770342152801e-08,5.582381758098511
32,6,hanging_interface,gzz,16,2.579254014038726e-08,3.8247742306651844e-08,5.582421755865625
32,6,interface_edge,Axx,6,0.0,0.0,
32,6,interface_edge,Axy,6,0.0,0.0,
32,6,interface_edge,Axz,6,0.0,0.0,
32,6,interface_edge,Ayy,6,0.0,0.0,
32,6,interface_edge,Ayz,6,0.0,0.0,
32,6,interface_edge,Azz,6,1.1065592085860338e-20,1.3552527156068805e-20,0.0
32,6,interface_edge,Bx,6,0.0,0.0,
32,6,interface_edge,By,6,0.0,0.0,
32,6,interface_edge,Bz,6,0.0,0.0,
32,6,interface_edge,Gamx,6,0.0,0.0,
32,6,interface_edge,Gamy,6,0.0,0.0,
32,6,interface_edge,Gamz,6,0.0,0.0,
32,6,interface_edge,Khat,6,0.0,0.0,
32,6,interface_edge,Theta,6,0.0,0.0,
32,6,interface_edge,alpha,6,0.0,0.0,
32,6,interface_edge,betax,6,0.0,0.0,
32,6,interface_edge,betay,6,0.0,0.0,
32,6,interface_edge,betaz,6,0.0,0.0,
32,6,interface_edge,chi,6,0.0,0.0,
32,6,interface_edge,gxx,6,0.0,0.0,
32,6,interface_edge,gxy,6,0.0,0.0,
32,6,interface_edge,gxz,6,0.0,0.0,
32,6,interface_edge,gyy,6,0.0,0.0,
32,6,interface_edge,gyz,6,0.0,0.0,
32,6,interface_edge,gzz,6,0.0,0.0,
32,6,interface_face,Axx,249,6.538827979669508e-09,3.617709156981323e-08,5.556891214098261
32,6,interface_face,Axy,249,6.539179313285222e-09,3.7158937170214505e-08,5.556933338461518
32,6,interface_face,Axz,249,6.539536633242176e-09,3.844689577733049e-08,5.556976171091728
32,6,interface_face,Ayy,249,6.5398999385622665e-09,3.8143549728475445e-08,5.557019711393026
32,6,interface_face,Ayz,249,6.540269228243073e-09,3.6259138127186846e-08,5.557063958761701
32,6,interface_face,Azz,249,6.540644501268953e-09,3.720805203519446e-08,5.557108912583895
32,6,interface_face,Bx,249,6.544291033960403e-09,3.80009848222518e-08,5.5575451812841905
32,6,interface_face,By,249,6.544726081179571e-09,3.879549435040685e-08,5.557597163756662
32,6,interface_face,Bz,249,6.545167099513216e-09,3.7961548346329916e-08,5.557649845304099
32,6,interface_face,Gamx,249,6.5410257566209865e-09,3.8435491411624575e-08,5.557154572233267
32,6,interface_face,Gamy,249,6.541412993237682e-09,3.805862368628393e-08,5.557200937079924
32,6,interface_face,Gamz,249,6.541806210068181e-09,3.68467125148235e-08,5.557248006478437
32,6,interface_face,Khat,249,6.538482633354763e-09,3.799557730284884e-08,5.5568497985888134
32,6,interface_face,Theta,249,6.54220540603341e-09,3.704451370257892e-08,5.557295779776733
32,6,interface_face,alpha,249,6.5426105879539195e-09,3.818340554850863e-08,5.55734425446204
32,6,interface_face,betax,249,6.54302173095771e-09,3.8271853216182697e-08,5.557393435419547
32,6,interface_face,betay,249,6.543438857695658e-09,3.751190381289047e-08,5.557443316408874
32,6,interface_face,betaz,249,6.543861959078929e-09,3.6634253361417365e-08,5.557493898597668
32,6,interface_face,chi,249,6.536232942302994e-09,3.5365494088779315e-08,5.556579782601183
32,6,interface_face,gxx,249,6.536536351073731e-09,3.718252139517375e-08,5.556616220764586
32,6,interface_face,gxy,249,6.536845744023627e-09,3.7884864431279777e-08,5.556653373650569
32,6,interface_face,gxz,249,6.537161139898749e-09,3.764113288027898e-08,5.556691236450395
32,6,interface_face,gyy,249,6.537482535922817e-09,3.5871548842436596e-08,5.556729809186638
32,6,interface_face,gyz,249,6.537809906427968e-09,3.694770342152801e-08,5.556769096420924
32,6,interface_face,gzz,249,6.5381432678357715e-09,3.8247742306651844e-08,5.556809094188038
32,6,interface_layer_0,Axx,51,1.4448225052518574e-08,3.617709156981323e-08,5.541272795679862
32,6,interface_layer_0,Axy,51,1.4449001360927993e-08,3.7158937170214505e-08,5.541314920043118
32,6,interface_layer_0,Axz,51,1.4449790896785167e-08,3.844689577733049e-08,5.541357752673329
32,6,interface_layer_0,Ayy,51,1.445059365792887e-08,3.8143549728475445e-08,5.5414012929746255
32,6,interface_layer_0,Ayz,51,1.4451409642144154e-08,3.6259138127186846e-08,5.5414455403433
32,6,interface_layer_0,Azz,51,1.4452238847186847e-08,3.720805203519446e-08,5.541490494165496
32,6,interface_layer_0,Bx,51,1.4460296242969585e-08,3.80009848222518e-08,5.541926762865791
32,6,interface_layer_0,By,51,1.4461257525350858e-08,3.879549435040685e-08,5.541978745338262
