resolution,transfer_order,category,variable,count,rms,linf,order_from_previous
64,4,coarse_all,gyz,1089,0.0,0.0,
64,4,coarse_all,gzz,1089,9.856383386231859e-21,3.2526065174565133e-19,
64,4,coarse_interior,Axx,924,0.0,0.0,
64,4,coarse_interior,Axy,924,0.0,0.0,
64,4,coarse_interior,Axz,924,0.0,0.0,
64,4,coarse_interior,Ayy,924,0.0,0.0,
64,4,coarse_interior,Ayz,924,0.0,0.0,
64,4,coarse_interior,Azz,924,0.0,0.0,
64,4,coarse_interior,Bx,924,0.0,0.0,
64,4,coarse_interior,By,924,0.0,0.0,
64,4,coarse_interior,Bz,924,0.0,0.0,
64,4,coarse_interior,Gamx,924,0.0,0.0,
64,4,coarse_interior,Gamy,924,0.0,0.0,
64,4,coarse_interior,Gamz,924,0.0,0.0,
64,4,coarse_interior,Khat,924,0.0,0.0,
64,4,coarse_interior,Theta,924,0.0,0.0,
64,4,coarse_interior,alpha,924,0.0,0.0,
64,4,coarse_interior,betax,924,0.0,0.0,
64,4,coarse_interior,betay,924,0.0,0.0,
64,4,coarse_interior,betaz,924,0.0,0.0,
64,4,coarse_interior,chi,924,0.0,0.0,
64,4,coarse_interior,gxx,924,0.0,0.0,
64,4,coarse_interior,gxy,924,0.0,0.0,
64,4,coarse_interior,gxz,924,0.0,0.0,
64,4,coarse_interior,gyy,924,0.0,0.0,
64,4,coarse_interior,gyz,924,0.0,0.0,
64,4,coarse_interior,gzz,924,0.0,0.0,
64,4,coincident_interface,Axx,67,6.574652438025355e-05,0.00013911052400071046,1.9015343548439576
64,4,coincident_interface,Axy,67,5.566807721040152e-05,0.00011951592591462898,1.9877239335733665
64,4,coincident_interface,Axz,67,5.5280624743531714e-05,0.00012462785463697012,1.8896981354982456
64,4,coincident_interface,Ayy,67,0.00010335875058812134,0.00021458686814378874,1.9027755995844289
64,4,coincident_interface,Ayz,67,5.417653589804793e-05,0.00012160173067542971,1.8591926844139792
64,4,coincident_interface,Azz,67,4.748480491027845e-05,0.00011170398113607028,1.8897111137339158
64,4,coincident_interface,Bx,67,6.364329186264304e-09,1.4757655877025226e-08,2.8268448970985447
64,4,coincident_interface,By,67,6.311215081888363e-09,1.5488522392215556e-08,2.8142993883640357
64,4,coincident_interface,Bz,67,6.2757015196471875e-09,1.549591669085248e-08,2.8049357641177792
64,4,coincident_interface,Gamx,67,0.00011292642310896648,0.0002567409223497418,1.8833379365613032
64,4,coincident_interface,Gamy,67,0.0001479205525122764,0.0003526272255654217,1.888675896050347
64,4,coincident_interface,Gamz,67,0.00011061774244971502,0.0002651870491537107,1.8762801752597922
64,4,coincident_interface,Khat,67,0.0001129513362317687,0.0002561762307453034,1.90321027806705
64,4,coincident_interface,Theta,67,7.261451323665717e-05,0.00017233657698344056,1.8799397658958426
64,4,coincident_interface,alpha,67,6.55873513838773e-09,1.4887676584862676e-08,2.865853311299706
64,4,coincident_interface,betax,67,6.526281138916516e-09,1.4860456197304113e-08,2.8596611412278126
64,4,coincident_interface,betay,67,6.479951999015702e-09,1.5445854280081785e-08,2.850878965622916
64,4,coincident_interface,betaz,67,6.423767472212084e-09,1.5413444712482696e-08,2.83966883656941
64,4,coincident_interface,chi,67,1.1034680363753331e-07,2.4152541080102105e-07,3.902042307751303
64,4,coincident_interface,gxx,67,1.2279816411932659e-07,2.5988512292744715e-07,3.798206055632604
64,4,coincident_interface,gxy,67,1.6800183786305155e-07,3.720080406794529e-07,3.868798383328023
64,4,coincident_interface,gxz,67,3.23953331601893e-08,7.384649619971188e-08,2.9407078176663335
64,4,coincident_interface,gyy,67,2.184780848494847e-07,4.76567416664124e-07,3.9031503241464316
64,4,coincident_interface,gyz,67,1.6382080015740843e-07,3.584634289989508e-07,3.927265791961566
64,4,coincident_interface,gzz,67,1.0340265256757917e-07,2.2559777400983552e-07,3.952149068794797
64,4,fine_all,Axx,4356,1.0903669806323441e-05,0.00013911052400071046,2.3673269925110545
64,4,fine_all,Axy,4356,1.2044485920947621e-05,0.00017104395136368494,2.446777582125759
64,4,fine_all,Axz,4356,1.1968510056744878e-05,0.0001796292213669809,2.3928417787850784
64,4,fine_all,Ayy,4356,1.6309970218277645e-05,0.00021458686814378874,2.384056368702803
64,4,fine_all,Ayz,4356,1.1889227292850125e-05,0.0001718563470758331,2.381528070048708
64,4,fine_all,Azz,4356,1.0297656416763574e-05,0.0001595616532999956,2.3918656598651618
64,4,fine_all,Bx,4356,1.2762956379855992e-09,1.831375685309132e-08,3.318494570583712
64,4,fine_all,By,4356,1.2729506542892289e-09,1.927149892145229e-08,3.3139414458053276
64,4,fine_all,Bz,4356,1.2709767307380742e-09,1.957973837231689e-08,3.310677428185373
64,4,fine_all,Gamx,4356,2.6364479451458814e-05,0.000400910117401794,2.3922954053357874
64,4,fine_all,Gamy,4356,3.024247043021598e-05,0.00046439665722743106,2.3894806902396666
64,4,fine_all,Gamz,4356,2.4144595629183994e-05,0.000369588240070497,2.3879868778233515
64,4,fine_all,Khat,4356,2.4268649020813664e-05,0.0003669212442504073,2.396288069535012
64,4,fine_all,Theta,4356,1.58143702556615e-05,0.00024271341508165685,2.3887126675149832
64,4,fine_all,alpha,4356,1.2886091310194614e-09,1.8819362210820145e-08,3.333700253455763
64,4,fine_all,betax,4356,1.2867435473802608e-09,1.8684441546769348e-08,3.3311979763347317
64,4,fine_all,betay,4356,1.2838196881829616e-09,1.9340533315400157e-08,3.3276910173087644
64,4,fine_all,betaz,4356,1.280163724877088e-09,1.8945587986901602e-08,3.323325565544028
64,4,fine_all,chi,4356,4.750348553981906e-08,6.536757999198043e-07,3.583264697499316
64,4,fine_all,gxx,4356,8.760962253343936e-08,1.2014823731517211e-06,3.4442475552428347
64,4,fine_all,gxy,4356,6.731193101616526e-08,9.149882415715547e-07,3.5514756947261117
64,4,fine_all,gxz,4356,6.475661661411527e-08,9.129740341608101e-07,3.3845472372654353
64,4,fine_all,gyy,4356,5.257248471880641e-08,6.584103079973149e-07,3.858809277144865
64,4,fine_all,gyz,4356,2.1596264382675928e-08,3.584634289989508e-07,4.403766066482711
64,4,fine_all,gzz,4356,4.591758422034387e-08,6.340485483829729e-07,3.558141231433106
64,4,fine_interior,Axx,4026,2.733967644511291e-20,8.673617379884035e-19,0.5148438102717142
64,4,fine_interior,Axy,4026,3.0227965855901147e-18,1.1102230246251565e-16,-1.20765024370809
64,4,fine_interior,Axz,4026,2.3250381622730203e-18,1.1188966420050406e-16,-0.4915931454384917
64,4,fine_interior,Ayy,4026,1.933207060978546e-20,8.673617379884035e-19,0.5148438102717142
64,4,fine_interior,Ayz,4026,3.0796942631109067e-18,1.1796119636642288e-16,-0.6168229897614858
64,4,fine_interior,Azz,4026,1.933207060978546e-20,8.673617379884035e-19,1.514843810271714
64,4,fine_interior,Bx,4026,1.871819994800444e-22,4.3368110163874905e-21,1.0399513121269708
64,4,fine_interior,By,4026,3.4851386391626945e-22,1.734723437202716e-20,0.48655065079593146
64,4,fine_interior,Bz,4026,2.3676853803495877e-22,8.67361718601358e-21,1.014842556231009
64,4,fine_interior,Gamx,4026,8.436815350586591e-18,2.968545548265311e-16,0.24759771271275116
64,4,fine_interior,Gamy,4026,3.8778424220696456e-18,1.6653345369377348e-16,-1.064804864307058
64,4,fine_interior,Gamz,4026,3.72783280577756e-18,1.249000902703301e-16,-0.7296098876808875
64,4,fine_interior,Khat,4026,0.0,0.0,
64,4,fine_interior,Theta,4026,1.933207060978546e-20,8.673617379884035e-19,1.514843810271714
64,4,fine_interior,alpha,4026,0.0,0.0,
64,4,fine_interior,betax,4026,6.661855532978669e-22,3.035766419001536e-20,0.5223932774918797
64,4,fine_interior,betay,4026,1.902760509852083e-22,8.673615570426446e-21,0.16679648769080707
64,4,fine_interior,betaz,4026,1.7906026124508796e-22,6.505213293406968e-21,0.9982327530565797
64,4,fine_interior,chi,4026,3.4851385922235935e-20,1.3010426069826053e-18,1.1702375789127952
64,4,fine_interior,gxx,4026,6.849854179431038e-20,2.3852447794681098e-18,1.087786507849052
64,4,fine_interior,gxy,4026,2.712524429952719e-20,1.3010426069826053e-18,-0.18131490111766593
64,4,fine_interior,gxz,4026,2.6704882662980866e-20,8.673617379884035e-19,0.6374462032821399
64,4,fine_interior,gyy,4026,3.4851385922235935e-20,1.0842021724855044e-18,1.1758078577153952
64,4,fine_interior,gyz,4026,3.4174595556391135e-21,2.168404344971009e-19,
64,4,fine_interior,gzz,4026,3.489324946396125e-20,1.3010426069826053e-18,1.104213548230303
64,4,hanging_interface,Axx,32,5.3357422362169894e-05,9.010330044777193e-05,1.758024368607983
64,4,hanging_interface,Axy,32,0.00010863547408140924,0.00017104395136368494,1.947544818041912
64,4,hanging_interface,Axz,32,0.000108898044343909,0.0001796292213669809,1.9433037504447175
64,4,hanging_interface,Ayy,32,0.00011198573550817836,0.00017539233044177715,1.9114356407378326
64,4,hanging_interface,Ayz,32,0.0001087991879290269,0.0001718563470758331,1.939138600632936
64,4,hanging_interface,Azz,32,9.367392497138401e-05,0.0001595616532999956,1.9402882110633737
64,4,hanging_interface,Bx,32,1.1293556162974619e-08,1.831375685309132e-08,2.856331517682661
64,4,hanging_interface,By,32,1.1303844840261756e-08,1.927149892145229e-08,2.8565382246293516
64,4,hanging_interface,Bz,32,1.1314265879799292e-08,1.957973837231689e-08,2.856746956143163
64,4,hanging_interface,Gamx,32,0.00024240310178578648,0.000400910117401794,1.942159565200078
64,4,hanging_interface,Gamy,32,0.0002711883321048062,0.00046439665722743106,1.9388945034057137
64,4,hanging_interface,Gamz,32,0.0002203901503026683,0.000369588240070497,1.9411519067669745
64,4,hanging_interface,Khat,32,0.0002198260891693424,0.0003669212442504073,1.940917642374977
64,4,hanging_interface,Theta,32,0.00014411131624930145,0.00024271341508165685,1.9397182640192447
64,4,hanging_interface,alpha,32,1.1253732237790979e-08,1.8819362210820145e-08,2.8555255137156488
64,4,hanging_interface,betax,32,1.1263487908689979e-08,1.8684441546769348e-08,2.8557238317721763
64,4,hanging_interface,betay,32,1.127337734021881e-08,1.9340533315400157e-08,2.855924292609285
64,4,hanging_interface,betaz,32,1.1283400210056822e-08,1.8945587986901602e-08,2.85612686410903
64,4,hanging_interface,chi,32,4.0099171093459736e-07,6.536757999198043e-07,2.997037222976144
64,4,hanging_interface,gxx,32,7.209622700387375e-07,1.2014823731517211e-06,2.9219614842090267
64,4,hanging_interface,gxy,32,5.281761565967151e-07,9.149882415715547e-07,2.883046670006668
64,4,hanging_interface,gxz,32,5.3800391449452e-07,9.129740341608101e-07,2.9049399897668646
64,4,hanging_interface,gyy,32,3.944235096161139e-07,6.584103079973149e-07,3.1009990362196485
64,4,hanging_interface,gyz,32,8.537405060873402e-08,1.3339495856252558e-07,3.8474796564884324
64,4,hanging_interface,gzz,32,3.790070438791556e-07,6.340485483829729e-07,2.9271338694127222
64,4,interface_edge,Axx,6,0.0001014689624602632,0.0001374143214753756,1.85875779539089
64,4,interface_edge,Axy,6,8.528022655247857e-05,0.00011638435961826808,1.9699742261140314
64,4,interface_edge,Axz,6,7.455874431659733e-05,0.00010789357602676228,1.8624928474665898
64,4,interface_edge,Ayy,6,0.00016084388730928058,0.00021433464528321754,1.8592160811829688
64,4,interface_edge,Ayz,6,5.306698964127198e-05,8.222691098265164e-05,1.8650152558653261
64,4,interface_edge,Azz,6,5.946051298436763e-05,7.691988576778806e-05,1.8605945716888685
64,4,interface_edge,Bx,6,5.703539864051634e-09,9.382664910486532e-09,2.8438642744037206
64,4,interface_edge,By,6,3.9865099828776845e-09,6.745890590532586e-09,2.853147786507914
64,4,interface_edge,Bz,6,2.069985225696168e-09,3.58434524282223e-09,2.8721267674945223
64,4,interface_edge,Gamx,6,0.00015697681721053814,0.00022530938057951228,1.8362537994089925
64,4,interface_edge,Gamy,6,0.00018764978666437244,0.0002850218901210202,1.8553049785527935
64,4,interface_edge,Gamz,6,0.00012307859487403733,0.0001954075983410606,1.8714702913340062
64,4,interface_edge,Khat,6,0.0001677693697262476,0.0002239829689734494,1.8610464210523927
64,4,interface_edge,Theta,6,8.389110830411648e-05,0.00012294404168390442,1.8738996503743344
64,4,interface_edge,alpha,6,9.737895811841515e-09,1.3006434684825762e-08,2.822089481451561
64,4,interface_edge,betax,6,9.155802611149198e-09,1.3139027060880132e-08,2.8247488926692297
64,4,interface_edge,betay,6,8.296715698043328e-09,1.2611339648789176e-08,2.8296760357776973
64,4,interface_edge,betaz,6,7.147452401351779e-09,1.1359977518153944e-08,2.83622477621898
64,4,interface_edge,chi,6,9.338616435814439e-08,1.2065097295538285e-07,4.018755051482894
64,4,interface_edge,gxx,6,1.6547081884475225e-07,2.2349448693708882e-07,3.628800014025662
64,4,interface_edge,gxy,6,7.952508336304722e-08,1.150033649454426e-07,4.266307884492807
64,4,interface_edge,gxz,6,3.451491370362028e-08,5.171392829055304e-08,2.79592263956863
64,4,interface_edge,gyy,6,2.3144790466743855e-07,3.133469487023475e-07,3.862909672120438
64,4,interface_edge,gyz,6,1.9054222073016762e-07,2.3917456352451957e-07,3.939996180006953
64,4,interface_edge,gzz,6,8.727207364094187e-08,1.1109083167292529e-07,4.0737966840960045
64,4,interface_face,Axx,489,3.0540770442258164e-05,0.00013911052400071046,1.807705522168247
64,4,interface_face,Axy,489,3.4684881591474296e-05,0.00017104395136368494,1.924230174756019
64,4,interface_face,Axz,489,3.475365237252192e-05,0.0001796292213669809,1.8891309608283673
64,4,interface_face,Ayy,489,4.530147510722268e-05,0.00021458686814378874,1.8160929162063173
64,4,interface_face,Ayz,489,3.4994600707340875e-05,0.0001718563470758331,1.8941084706202758
64,4,interface_face,Azz,489,3.0020594503633538e-05,0.0001595616532999956,1.8933021807968167
64,4,interface_face,Bx,489,3.756504732843706e-09,1.831375685309132e-08,2.82872701356559
64,4,interface_face,By,489,3.773528370382774e-09,1.927149892145229e-08,2.834015035828415
64,4,interface_face,Bz,489,3.786450471033822e-09,1.957973837231689e-08,2.837803408127364
64,4,interface_face,Gamx,489,7.674278230095915e-05,0.000400910117401794,1.8941452228286062
64,4,interface_face,Gamy,489,8.783645234821793e-05,0.00046439665722743106,1.8864621055038753
64,4,interface_face,Gamz,489,7.076112994049365e-05,0.000369588240070497,1.8950094849344257
64,4,interface_face,Khat,489,7.000821308050742e-05,0.0003669212442504073,1.8846563601662538
64,4,interface_face,Theta,489,4.627614479423353e-05,0.00024271341508165685,1.8935947012592214
64,4,interface_face,alpha,489,3.691652298941203e-09,1.8819362210820145e-08,2.8090037697109125
64,4,interface_face,betax,489,3.7041114300505435e-09,1.8684441546769348e-08,2.8126151761472085
64,4,interface_face,betay,489,3.7198730446179006e-09,1.9340533315400157e-08,2.8173471082260364
64,4,interface_face,betaz,489,3.737878792408376e-09,1.8945587986901602e-08,2.8228983611602816
64,4,interface_face,chi,489,1.4140213424201142e-07,6.536757999198043e-07,3.090067070671999
64,4,interface_face,gxx,489,2.608385057435211e-07,1.2014823731517211e-06,2.9602542194530357
64,4,interface_face,gxy,489,2.0070753066619294e-07,9.149882415715547e-07,3.0685600129285056
64,4,interface_face,gxz,489,1.9323628060969427e-07,9.129740341608101e-07,2.9142721622782206
64,4,interface_face,gyy,489,1.5480043325063746e-07,6.584103079973149e-07,3.331301589912352
64,4,interface_face,gyz,489,6.090312848574997e-08,3.584634289989508e-07,3.843239937320158
64,4,interface_face,gzz,489,1.367053075951374e-07,6.340485483829729e-07,3.063465851008493
64,4,interface_layer_0,Axx,99,6.201327904699602e-05,0.00013911052400071046,1.873398989685716
64,4,interface_layer_0,Axy,99,7.688913390049636e-05,0.00017104395136368494,1.9522980033797637
64,4,interface_layer_0,Axz,99,7.68199765296809e-05,0.0001796292213669809,1.9141324374110618
64,4,interface_layer_0,Ayy,99,0.00010622393238319726,0.00021458686814378874,1.904681794550469
64,4,interface_layer_0,Ayz,99,7.624017917987987e-05,0.0001718563470758331,1.9014433825915569
64,4,interface_layer_0,Azz,99,6.604756349729758e-05,0.0001595616532999956,1.9121709874061983
64,4,interface_layer_0,Bx,99,8.284849935673611e-09,1.831375685309132e-08,2.8356406851918123
64,4,interface_layer_0,By,99,8.261855430801579e-09,1.927149892145229e-08,2.8308198817923897
64,4,interface_layer_0,Bz,99,8.248146640630654e-09,1.957973837231689e-08,2.8273602310703905
64,4,interface_layer_0,Gamx,99,0.00016620255688500648,0.000400910117401794,1.9122291734242687
64,4,interface_layer_0,Gamy,99,0.00019641669751877878,0.00046439665722743106,1.9102692939337902
64,4,interface_layer_0,Gamz,99,0.00015485833469110208,0.000369588240070497,1.9082997976670426
64,4,interface_layer_0,Khat,99,0.00015573671758568327,0.0003669212442504073,1.9172139378839521
64,4,interface_layer_0,Theta,99,0.0001013973288632385,0.00024271341508165685,1.9085268013887597
64,4,interface_layer_0,alpha,99,8.369513641057337e-09,1.8819362210820145e-08,2.851712049889487
64,4,interface_layer_0,betax,99,8.356576231270495e-09,1.8684441546769348e-08,2.8490698793304343
64,4,interface_layer_0,betay,99,8.336462620270992e-09,1.9340533315400157e-08,2.8453653043996927
64,4,interface_layer_0,betaz,99,8.311379980953875e-09,1.8945587986901602e-08,2.8407510305178576
64,4,interface_layer_0,chi,99,2.453865064148193e-07,6.536757999198043e-07,3.1996913786637218
64,4,interface_layer_0,gxx,99,4.2215763852413634e-07,1.2014823731517211e-06,2.9976709913939974
64,4,interface_layer_0,gxy,99,3.305656470036039e-07,9.149882415715547e-07,3.173648536513969
64,4,interface_layer_0,gxz,99,3.0703299010507016e-07,9.129740341608101e-07,2.883937423008625
64,4,interface_layer_0,gyy,99,2.8738328481120565e-07,6.584103079973149e-07,3.523760030604865
64,4,interface_layer_0,gyz,99,1.4324293725805784e-07,3.584634289989508e-07,3.925379304813235
64,4,interface_layer_0,gzz,99,2.3166185151541104e-07,6.340485483829729e-07,3.1728939203237343
64,4,interface_layer_1,Axx,99,3.713877818840523e-05,0.00010470061503494456,1.9301003766541425
64,4,interface_layer_1,Axy,99,2.1635876744695235e-05,5.7612205610412665e-05,2.1413795446521005
64,4,interface_layer_1,Axz,99,1.999285253581351e-05,5.808020321656799e-05,1.917996062259275
64,4,interface_layer_1,Ayy,99,2.0475563999164886e-05,5.5312272838132365e-05,1.9295063751832386
64,4,interface_layer_1,Ayz,99,2.01291995548963e-05,5.604388118793727e-05,1.9258040136901415
64,4,interface_layer_1,Azz,99,1.738371674586509e-05,5.214504036686607e-05,1.9308201638349354
64,4,interface_layer_1,Bx,99,1.5437539286155307e-09,4.4042008913534195e-09,2.9334989222485506
64,4,interface_layer_1,By,99,1.5450943829782038e-09,4.602770051036209e-09,2.9335481259338354
64,4,interface_layer_1,Bz,99,1.546460122130271e-09,4.6905361910948984e-09,2.933606790847729
64,4,interface_layer_1,Gamx,99,5.42883748336826e-05,0.00015795264581264581,1.9285635736939004
64,4,interface_layer_1,Gamy,99,4.069094089177637e-05,0.0001224650386267498,1.9280577995563715
64,4,interface_layer_1,Gamz,99,4.07646589087026e-05,0.0001203289620999911,1.926850266234103
64,4,interface_layer_1,Khat,99,4.065993973055605e-05,0.00011933155455030355,1.9266568904879624
64,4,interface_layer_1,Theta,99,2.6823047083242592e-05,7.90563871944372e-05,1.9342586202985017
64,4,interface_layer_1,alpha,99,1.538581235097841e-09,4.510922622102953e-09,2.93335452507325
64,4,interface_layer_1,betax,99,1.5398511819941824e-09,4.470303333857505e-09,2.9333869525524396
64,4,interface_layer_1,betay,99,1.5411352007069599e-09,4.640512411401704e-09,2.933420401586981
64,4,interface_layer_1,betaz,99,1.5424352715027516e-09,4.552878370726529e-09,2.933457055002096
64,4,interface_layer_1,chi,99,1.9571891737490266e-07,5.70597235989738e-07,2.9287171508467282
64,4,interface_layer_1,gxx,99,3.952282895502871e-07,1.149894117168581e-06,2.9284688458754355
64,4,interface_layer_1,gxy,99,2.97007072804968e-07,8.929437726159974e-07,2.928515184554411
64,4,interface_layer_1,gxz,99,2.972633962002093e-07,8.750493821059781e-07,2.9285802033958754
64,4,interface_layer_1,gyy,99,1.9558930105892382e-07,5.703562065012286e-07,2.9284707929339904
64,4,interface_layer_1,gyz,99,1.5349501350621209e-09,4.255151940871227e-09,2.9326634433968066
64,4,interface_layer_1,gzz,99,1.9578528043854672e-07,5.705470788412839e-07,2.9283404558460635
64,4,interface_layer_2,Axx,99,2.4950044650500802e-06,7.0382686692608935e-06,1.9343283382231173
64,4,interface_layer_2,Axy,99,1.7361261157867485e-06,3.973924431704794e-06,2.4509069437505926
64,4,interface_layer_2,Axz,99,1.329400046775234e-06,3.865143086440731e-06,1.9071818953141606
64,4,interface_layer_2,Ayy,99,1.3759080160888996e-06,3.717200533910961e-06,1.934004548534041
64,4,interface_layer_2,Ayz,99,1.3469711205012428e-06,3.753028588166993e-06,1.9242118156011887
64,4,interface_layer_2,Azz,99,1.1669472839654654e-06,3.5029929343864674e-06,1.934022810559439
64,4,interface_layer_2,Bx,99,7.908445617218165e-10,2.2527816419953826e-09,2.9302881016216467
64,4,interface_layer_2,By,99,7.915405903928701e-10,2.366526186290893e-09,2.930351072976102
64,4,interface_layer_2,Bz,99,7.922460280398981e-10,2.4052287486871217e-09,2.930415637738827
64,4,interface_layer_2,Gamx,99,3.6409641057542135e-06,1.0568224636372733e-05,1.9356900887688653
64,4,interface_layer_2,Gamy,99,2.7270945935697007e-06,8.189908868069806e-06,1.9376155754162783
64,4,interface_layer_2,Gamz,99,2.7284935384979294e-06,8.062654912498884e-06,1.9256467782411966
64,4,interface_layer_2,Khat,99,2.721471976423914e-06,7.986505194722618e-06,1.9254652580201315
64,4,interface_layer_2,Theta,99,1.8042544729392914e-06,5.303674045043644e-06,1.9399743745432287
64,4,interface_layer_2,alpha,99,7.881515090999297e-10,2.3130425574890977e-09,2.9300477779771628
64,4,interface_layer_2,betax,99,7.888113470337861e-10,2.2959596784888347e-09,2.9301065632288723
64,4,interface_layer_2,betay,99,7.894800748318411e-10,2.3766853524554573e-09,2.9301660601677852
64,4,interface_layer_2,betaz,99,7.90157774211198e-10,2.3265947764628675e-09,2.930226503862035
64,4,interface_layer_2,chi,99,2.7732877678937788e-08,8.116429847885572e-08,2.925792143261384
64,4,interface_layer_2,gxx,99,5.742059091990529e-08,1.6691246692223608e-07,2.9251245972498197
64,4,interface_layer_2,gxy,99,4.327300465418416e-08,1.2966000296647578e-07,2.925145759343332
64,4,interface_layer_2,gxz,99,4.3308710377812833e-08,1.2737054800997734e-07,2.925215267723189
64,4,interface_layer_2,gyy,99,2.7672336899823517e-08,8.109385820088944e-08,2.9251662589287637
64,4,interface_layer_2,gyz,99,7.870666211175585e-10,2.1745766592582913e-09,2.9292734459999763
64,4,interface_layer_2,gzz,99,2.777705638350882e-08,8.120165739724378e-08,2.9248092834612054
64,4,interface_layer_3,Axx,99,1.6036419425249164e-10,4.5158987964019626e-10,2.9248824918995324
64,4,interface_layer_3,Axy,99,1.6068836064538834e-10,4.728641193885164e-10,2.9246756333664883
64,4,interface_layer_3,Axz,99,1.6084608001104493e-10,4.810662324224169e-10,2.9244010845070787
64,4,interface_layer_3,Ayy,99,1.6082251500650294e-10,4.748585391003632e-10,2.9241711868327926
64,4,interface_layer_3,Ayz,99,1.6066197293681326e-10,4.55232000411295e-10,2.924069913713637
64,4,interface_layer_3,Azz,99,1.6045801990060714e-10,4.696858852369645e-10,2.924131164753784
64,4,interface_layer_3,Bx,99,1.5998335618148355e-10,4.558788157388305e-10,2.925511754529978
64,4,interface_layer_3,By,99,1.6012459280426755e-10,4.798641079807597e-10,2.9255824986066856
64,4,interface_layer_3,Bz,99,1.602676504643791e-10,4.8655401081385e-10,2.9256539572161984
64,4,interface_layer_3,Gamx,99,1.6032596543854696e-10,4.705274287601993e-10,2.9243346373578274
64,4,interface_layer_3,Gamy,99,1.6036470341117955e-10,4.501429410426125e-10,2.924618218681273
64,4,interface_layer_3,Gamz,99,1.6062044177594274e-10,4.6554281089850047e-10,2.92490147086677
64,4,interface_layer_3,Khat,99,1.5993914957209997e-10,4.6324702927813544e-10,2.9249165413941407
64,4,interface_layer_3,Theta,99,1.6106641539745457e-10,4.754900804690432e-10,2.9251114540496994
64,4,interface_layer_3,alpha,99,1.594367144657945e-10,4.678813070313482e-10,2.925236123174484
64,4,interface_layer_3,betax,99,1.5957062058962292e-10,4.651004086985572e-10,2.9253039014230313
64,4,interface_layer_3,betay,99,1.5970636531641695e-10,4.802516529248125e-10,2.925372446775832
64,4,interface_layer_3,betaz,99,1.5984394542479443e-10,4.723294840056763e-10,2.925441734195618
64,4,interface_layer_3,chi,99,1.594922257574415e-10,4.54513854287672e-10,2.923367610481781
64,4,interface_layer_3,gxx,99,1.5928956002611792e-10,4.532290641423055e-10,2.92305300556039
64,4,interface_layer_3,gxy,99,1.5908051963356946e-10,4.3888449222529574e-10,2.923038805017258
64,4,interface_layer_3,gxz,99,1.589515598681195e-10,4.5771347129131e-10,2.923318129872373
64,4,interface_layer_3,gyy,99,1.589695180295553e-10,4.5302172679406033e-10,2.9237936400543734
64,4,interface_layer_3,gyz,99,1.5916188023581055e-10,4.3982846936730085e-10,2.924312092125858
64,4,interface_layer_3,gzz,99,1.5950718792580873e-10,4.5104819423706644e-10,2.9247200053596285
64,4,interface_layer_4,Axx,99,0.0,0.0,
64,4,interface_layer_4,Axy,99,0.0,0.0,
64,4,interface_layer_4,Axz,99,0.0,0.0,
64,4,interface_layer_4,Ayy,99,0.0,0.0,
64,4,interface_layer_4,Ayz,99,0.0,0.0,
64,4,interface_layer_4,Azz,99,0.0,0.0,
64,4,interface_layer_4,Bx,99,0.0,0.0,
64,4,interface_layer_4,By,99,0.0,0.0,
64,4,interface_layer_4,Bz,99,0.0,0.0,
64,4,interface_layer_4,Gamx,99,0.0,0.0,
64,4,interface_layer_4,Gamy,99,0.0,0.0,
64,4,interface_layer_4,Gamz,99,0.0,0.0,
64,4,interface_layer_4,Khat,99,0.0,0.0,
64,4,interface_layer_4,Theta,99,0.0,0.0,
64,4,interface_layer_4,alpha,99,0.0,0.0,
64,4,interface_layer_4,betax,99,0.0,0.0,
64,4,interface_layer_4,betay,99,0.0,0.0,
64,4,interface_layer_4,betaz,99,0.0,0.0,
64,4,interface_layer_4,chi,99,0.0,0.0,
64,4,interface_layer_4,gxx,99,0.0,0.0,
64,4,interface_layer_4,gxy,99,0.0,0.0,
64,4,interface_layer_4,gxz,99,0.0,0.0,
64,4,interface_layer_4,gyy,99,0.0,0.0,
64,4,interface_layer_4,gyz,99,0.0,0.0,
64,4,interface_layer_4,gzz,99,0.0,0.0,
64,6,all,Axx,5445,3.0922700029691384e-07,4.161026498513808e-06,4.318578812788907
64,6,all,Axy,5445,3.37673673426125e-07,5.008041053747997e-06,4.396885323368041
64,6,all,Axz,5445,3.3524411705399664e-07,5.10951913173293e-06,4.341520698997279
64,6,all,Ayy,5445,4.608107649354811e-07,6.457482674538002e-06,4.335071994495221
64,6,all,Ayz,5445,3.325852725875736e-07,5.036756589128083e-06,4.329989373155638
64,6,all,Azz,5445,2.831200898402004e-07,4.375984077634523e-06,4.339686416176118
64,6,all,Bx,5445,3.521620361561651e-11,5.228347892301255e-10,5.260642829522056
64,6,all,By,5445,3.5106254164184305e-11,5.261527414104906e-10,5.2564442097924635
64,6,all,Bz,5445,3.503836764656247e-11,5.333140351906906e-10,5.253793629184408
64,6,all,Gamx,5445,7.313058652846586e-07,1.124075572721088e-05,4.339832531848147
64,6,all,Gamy,5445,8.358823314815429e-07,1.2710435677503601e-05,4.336473935941299
64,6,all,Gamz,5445,6.673212876497794e-07,1.0193202685932629e-05,4.334540967669491
64,6,all,Khat,5445,6.729939323220527e-07,1.0267205383752975e-05,4.344577451155422
64,6,all,Theta,5445,4.3269971167107113e-07,6.602770661820467e-06,4.334826477406352
