block,level,x,y,z,r,h,w,rho,alpha,K,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
83,6,0.2109375,-0.0546875,-0.2109375,0.3032820147465886,0.015625,0.1932169249718781,1.6772097108190607,0.3240653028574318,0.16120718522914518,0.0005921142777221346,0.00027150289834438,0.0003206737585556436,15.772395607244809,-15.28514766804923
84,6,0.0078125,-0.1953125,-0.0078125,0.1956247503992018,0.015625,0.12702743358409377,2.178631807092931,0.27674600717969144,0.17823428457067672,0.0010694093474162736,0.00025881552512108233,0.001316986577907998,15.691525144114374,-15.173026584289092
85,6,0.1953125,-0.1796875,-0.0859375,0.27896204798995505,0.015625,0.17890015926504646,1.7541455540790054,0.31381691899880726,0.1681173270789165,0.00044888920935475137,0.00020642361042744442,0.0002428661918315874,15.806570950633734,-15.255853116982582
86,7,0.02734375,-0.09765625,-0.12109375,0.15794973921215413,0.0078125,0.10143855332053575,2.516743142702088,0.25529478347507845,0.18153376017564385,0.002141569315783969,0.0016750626272214336,0.0037776186719359955,15.818938453449258,-14.994621105445173
86,7,0.02734375,-0.08203125,-0.06640625,0.10902566981994424,0.0078125,0.06724982147793428,3.384674294446865,0.22761874206250482,0.1481416612060677,0.002479479857347367,0.0018151773679088584,0.0007042642731470434,15.905304942986024,-15.06369868435506
88,7,0.04296875,-0.01953125,-0.11328125,0.12272092244066413,0.0078125,0.0775478139929812,3.1092535326902673,0.24111581461008455,0.11576653317195336,0.0048497407387559,0.0017448553290642928,0.006518659351239035,15.807592555587373,-15.093346234553366
88,7,0.03515625,-0.01953125,-0.07421875,0.0844147765038059,0.0078125,0.0498117895881753,4.308608413396908,0.2146194957059686,0.12776103541381378,0.00337537382783823,0.002323853473510512,0.0011332754639152595,15.934039523659772,-15.002028154512438
89,7,0.10546875,-0.00390625,-0.12109375,0.1606319155855632,0.0078125,0.10312726560144428,2.489480061085298,0.2567332714690433,0.18730404534758874,0.0029517705056788853,0.0019190434554404482,0.0012599691465201813,15.82807243807919,-14.989723631335448
90,7,0.03515625,-0.08984375,-0.05859375,0.11287643184999914,0.0078125,0.0700107143183569,3.2963815394941216,0.23078202624582844,0.15450591723217458,0.00244551536062567,0.0018167311260418669,0.0006294498515278213,15.917967950987295,-15.093487986929444
91,7,0.12109375,-0.08984375,-0.05078125,0.15910478011262735,0.0078125,0.1021939476778421,2.500902572601408,0.255577106651809,0.17727522849886931,0.002224752778177976,0.001274606625588083,0.0015543392781474583,15.855132630533532,-15.069712975797923
92,7,0.02734375,-0.01953125,-0.05859375,0.06754537681949446,0.0078125,0.03770027540805599,5.27875365142823,0.19901046647012544,0.09964743681178327,0.003955955720768807,0.002489527564068077,0.00195443093985382,15.959583411945742,-14.95560132905943
92,7,0.00390625,-0.02734375,-0.05078125,0.057807221042768524,0.0078125,0.03082085899963853,6.097293650534935,0.1879238278825285,0.07984521911205941,0.00218610152885115,0.004192737009429441,0.0055415214370885795,15.928763657172203,-14.939392112965592
92,7,0.01171875,-0.00390625,-0.04296875,0.04470907477445155,0.0078125,0.02178991736047587,7.68402288194292,0.16743422359354188,0.045954449150998035,0.024770264066995035,0.04744713993497913,0.0233851549820907,15.754428072856319,-14.736569459638151
92,7,0.04296875,-0.01953125,-0.03515625,0.058853590520778765,0.0078125,0.03151777827106849,5.97048925406452,0.18817655647940265,0.08193631700808922,0.0031135354478223263,0.00202809787712849,0.0012860068323584232,16.0032874280322,-15.084743448784199
92,7,0.00390625,-0.01171875,-0.02734375,0.03000447557761175,0.0078125,0.012260775515939,9.592091673318313,0.11760648273486352,-0.03378755712592613,0.04425048444244707,0.07056401246888987,0.027280197093891408,14.189432751862075,-14.899550321575271
92,7,0.03515625,-0.00390625,-0.02734375,0.04470907477445155,0.0078125,0.0217647263806214,7.617704653984039,0.16579725744234883,0.04308599697403793,0.01172758795905885,0.020428817999398833,0.009166139315820884,15.768764224629985,-14.969363618646671
92,7,0.05078125,-0.05859375,-0.01953125,0.07995894332210438,0.0078125,0.04650013616170817,4.485073921370757,0.20855654803906662,0.11699644651727188,0.0028947330014272507,0.0025601866052655706,0.0005585618617563506,15.994019531218198,-15.10729173823155
92,7,0.00390625,-0.01171875,-0.01953125,0.023109686652732876,0.0078125,0.00821734264970378,9.217646819863432,0.07574456234277019,-0.06434498784088069,0.03150642194848617,0.03210065180007643,0.016838247857434274,13.688541720287123,-15.023957702719404
92,7,0.01953125,-0.00390625,-0.01953125,0.02789620479899551,0.0078125,0.01098402539253641,9.636925364168071,0.10585223290600028,-0.04599459766739566,0.039683810853022104,0.0836038634122578,0.0441009496333766,13.98367505892224,-15.043359188762516
92,7,0.01953125,-0.05078125,-0.01171875,0.05565549550302737,0.0078125,0.029339457381592837,6.3227541391947994,0.18550617560119553,0.07580142720106298,0.0011733557598564092,0.01021029851453335,0.011035630309271979,15.885526989704841,-14.88228714881065
92,7,0.00390625,-0.01953125,-0.01171875,0.023109686652732876,0.0078125,0.008217342649702353,9.217646819862265,0.07574456234274746,-0.06434498784088452,0.03150642194850836,0.032100651800109584,0.016838247857351545,13.688541720288008,-15.023957702717999
92,7,0.00390625,-0.01171875,-0.01171875,0.017026948998205758,0.0078125,0.005007335453460073,8.006509807091609,0.040091280415525586,-0.05122329184977059,0.05697081446460508,0.11153763217317066,0.05459338977107048,14.27553425508428,-14.915868319974297
92,7,0.03515625,-0.01171875,-0.01171875,0.03886669676197734,0.0078125,0.017890956117069576,8.551682348712173,0.15299777362792796,0.02231142422687796,0.01979191483755049,0.03513314391301021,0.029121299252791017,15.421566419250272,-14.860045444999017
92,7,0.01171875,-0.00390625,-0.01171875,0.017026948998205758,0.0078125,0.005007335453460913,8.006509807092018,0.04009128041553435,-0.051223291849790825,0.05697081446460381,0.11153763217316785,0.054593389771068576,14.275534255083931,-14.915868319974923
92,7,0.02734375,-0.00390625,-0.01171875,0.03000447557761175,0.0078125,0.012260775515938382,9.592091673317393,0.11760648273484632,-0.033787557125962285,0.044250484442378106,0.07056401246878245,0.02728019709384871,14.189432751862126,-14.89955032158548
92,7,0.01171875,-0.01953125,-0.00390625,0.023109686652732876,0.0078125,0.008217342649702114,9.217646819861981,0.07574456234274292,-0.06434498784087421,0.0315064219485103,0.032100651800126376,0.016838247857355576,13.688541720288187,-15.023957702718217
92,7,0.01171875,-0.01171875,-0.00390625,0.017026948998205758,0.0078125,0.005007335453459789,8.006509807091215,0.04009128041552133,-0.05122329184975635,0.05697081446457759,0.11153763217312351,0.05459338977105039,14.27553425508464,-14.915868319974747
92,7,0.00390625,-0.00390625,-0.00390625,0.0067658234670659265,0.0078125,0.001103414681008841,6.107634364177011,0.006739253423667012,0.013986281056041388,0.006453717606213907,0.0001453376003693933,0.006308380005844514,16.047545713488706,-15.087931128403913
93,7,0.07421875,-0.05859375,-0.05859375,0.11124242863982924,0.0078125,0.06875453074134076,3.3243850645742423,0.22856653511832384,0.15104998006937762,0.001774621067174544,0.0013627389807561088,0.00045696922836481853,15.99565799156177,-15.14274230899585
100,1,-6.75,3.25,-7.25,10.425329730996522,0.5,0.91096774625758,0.9994086102645857,0.9104290092831498,-0.0002218608504593947,8.954574122988391e-07,3.982707575393515e-06,4.770558764165667e-06,15.998625176016098,-15.999499505528084
100,1,-7.25,0.75,-5.75,9.283722313813572,0.5,0.9006253151520764,1.000370324207702,0.9009588385083465,-0.00046981553702326147,1.356952638712683e-06,3.0191762335537134e-06,4.284205632978273e-06,15.997589599108293,-15.998903140996044
101,1,-1.75,1.25,-5.75,6.139014578904337,0.5,0.8538613428335031,1.0129850638724878,0.8649487869084443,-0.0035868513140518148,9.625904468791111e-06,3.0127812622584e-07,9.326025383038985e-06,15.986374488059464,-15.992392601404674
102,1,-5.75,5.75,-6.25,10.256095748383007,0.5,0.9091855363210706,0.9994908234525416,0.9087226003686875,-0.0002369950228916338,1.0096540418510488e-06,3.215025739481842e-07,1.3297560541407345e-06,15.99867011989475,-15.99945199630819
103,1,-3.75,6.75,-6.75,10.256095748383007,0.5,0.9094271353975958,0.9995987451717608,0.9090622233685858,-0.00026281743716106347,1.0751362121857591e-06,7.834514856413723e-07,1.4860456121086607e-06,15.998562482884592,-15.999412866563253
103,1,-1.25,6.75,-6.75,9.627434756984853,0.5,0.9038816766370484,1.000098070741222,0.9039703209830532,-0.00039424955161050814,1.399784881892269e-06,2.711415725954121e-07,1.4909149936786075e-06,15.99801619243183,-15.99909985188557
104,1,-6.75,1.75,-0.25,6.977642868476432,0.5,0.8701125117688909,1.0070271099202575,0.8762268880320823,-0.0022358185559227316,7.819984621944302e-06,8.315533230619481e-07,8.556440801868631e-06,15.991647535413179,-15.995292826375213
105,2,-2.125,1.875,-3.625,4.6012905798264905,0.25,0.8118888375990373,1.0353648439277,0.8406011596273689,-0.006211906560135492,3.116250567528794e-05,2.4947954587775278e-05,5.5976684343253283e-05,15.971531717036532,-15.985875721747128
106,2,-1.125,0.875,-3.375,3.663587722438211,0.25,0.7736069794801418,1.0605526438243578,0.8204509273686401,-0.007628286973668404,6.033307912680831e-05,6.593248971490996e-06,6.691036990368816e-05,15.948364060229657,-15.980753802686927
108,2,-0.375,2.125,-3.875,4.435298749802543,0.25,0.8059171008164557,1.0402002007319848,0.8383151300426165,-0.007179980122352242,3.912938601793765e-05,6.538988122966311e-05,0.00010421752312395848,15.966247405680484,-15.98370594296488
109,2,-3.375,0.875,-1.125,3.663587722438211,0.25,0.77360697948014,1.060552643824356,0.8204509273686368,-0.007628286973696451,6.033307912678321e-05,6.593248973536377e-06,6.691036990567653e-05,15.948364060229622,-15.98075380268687
110,3,-1.8125,0.4375,-1.9375,2.6889530955373693,0.125,0.7157409427919892,1.0902714362641295,0.7803519056908642,-0.003004421114403653,7.340436081425548e-05,0.000172169027478168,0.0002429102244951775,15.920513643531262,-15.947338800097608
110,3,-1.3125,0.0625,-1.3125,1.8572072447629533,0.125,0.6359805816127373,1.118212737628562,0.7111615872437841,0.009979570786688003,6.415841632296585e-05,7.232171751256454e-07,6.401186681622043e-05,15.854679470694512,-15.87056708387531
110,3,-1.1875,0.8125,-1.0625,1.7886360026567731,0.125,0.6271462326422482,1.1210186008233158,0.7030425922282268,0.011556461473885057,4.614151371359774e-05,1.4685364433727527e-06,4.5381951655746514e-05,15.864295302662795,-15.860561913460858
111,3,-0.0625,0.0625,-1.8125,1.8146538926197469,0.125,0.630572199270145,1.1194115155584916,0.7058697812540442,0.011395450155987929,0.0001690372355223196,9.629698300712363e-05,0.0002653336532330251,15.820983008763884,-15.86429262012878
112,3,-1.5625,1.1875,-1.1875,2.293843662937821,0.125,0.6830012199020269,1.1037592505934546,0.7538689146334765,0.0009397037493117038,6.39195671405021e-05,1.1891248832654147e-06,6.301962465496331e-05,15.906103602878227,-15.919776998067864
114,3,-1.1875,0.8125,-0.9375,1.7173289580042608,0.125,0.6174468876405372,1.1238902279616187,0.6939425233045153,0.01365843001379552,4.600316782901907e-05,4.6629334880917386e-05,1.975121450436437e-05,15.857036624972956,-15.848932981935686
114,3,-1.1875,0.3125,-0.4375,1.3035408509133881,0.125,0.5481038297285178,1.1451015561306686,0.6276345483433047,0.033275561482576134,8.003963005374818e-05,2.614838404396532e-05,5.391613843517188e-05,15.770403768141522,-15.760262407575325
114,3,-1.8125,0.0625,-0.0625,1.8146538926197469,0.125,0.6305721992701445,1.1194115155584892,0.7058697812540421,0.011395450155974386,0.0001690372355214038,9.629698300525875e-05,0.00026533365323024873,15.820983008763879,-15.864292620128792
115,4,-0.59375,0.34375,-0.59375,0.9073269463098734,0.0625,0.45055686770781633,1.1912854815421334,0.5367418551094213,0.0683041855424935,3.8776397751794117e-05,8.222216649651625e-06,3.061573834841686e-05,15.75234825070683,-15.626099598106597
116,4,-0.15625,0.28125,-0.53125,0.6210814660734935,0.0625,0.35004963103010234,1.2837938337466734,0.44939155782174356,0.10885863125767277,5.573571952061971e-05,6.407421163122518e-05,2.4237084739365415e-05,15.703477216800914,-15.487861775858637
117,4,-0.84375,0.65625,-0.71875,1.2880914903453093,0.0625,0.544915362763898,1.1463655527951409,0.6246722010614006,0.03409522631061161,6.954957549894428e-05,6.039471356104701e-06,6.955461266950471e-05,15.807481113208233,-15.756579926909074
118,4,-0.21875,0.53125,-0.53125,0.7824990015968072,0.0625,0.4105533840400391,1.2202946025298116,0.5009960785944086,0.08456342538284785,3.3280196704709365e-05,1.2370226204063337e-05,2.1042632572181894e-05,15.729983135082383,-15.569072150409248
120,5,-0.453125,0.078125,-0.328125,0.5648821088289131,0.03125,0.3261820418351759,1.3170070498014006,0.42958404861554206,0.11903577906885629,0.0001459557718777735,4.1364075684936236e-05,0.00010771136029887656,15.70584795558108,-15.454715474424978
120,5,-0.265625,0.015625,-0.265625,0.3759752942348739,0.03125,0.2342188013643947,1.5191916361212607,0.3558232440551354,0.1581918818787208,9.144507113356332e-05,9.483050994206921e-05,0.00018615742500014356,15.744236967570705,-15.321307255516837
121,5,-0.109375,0.046875,-0.296875,0.3198357732884175,0.03125,0.20310100183066906,1.6340582229376812,0.3318788621282858,0.16365356204934087,0.00017720019526349504,7.457173591398248e-05,0.00021637174721721042,15.68751531445446,-15.28761741652466
122,5,-0.328125,0.390625,-0.421875,0.6619912551348394,0.03125,0.3663414581936908,1.2642113916898314,0.46313304469672806,0.10215665056491828,8.197381509189977e-05,3.258530701623223e-05,4.9394381621031286e-05,15.762016198533365,-15.50983416193021
123,5,-0.171875,0.296875,-0.328125,0.4747017978426035,0.03125,0.28466080309082153,1.3904243417103888,0.3957993097483061,0.13622117612679246,9.039599346005689e-05,3.422431871390881e-05,5.716400731638452e-05,15.75887727045106,-15.397912889044733
125,6,-0.1796875,0.0859375,-0.1953125,0.27896204798995505,0.015625,0.17890015926504638,1.7541455540790014,0.31381691899880637,0.1681173270789195,0.0004488892093557837,0.00020642361042316418,0.00024286619183683388,15.806570950633741,-15.2558531169826
126,6,-0.0546875,0.0859375,-0.1796875,0.2065516260375357,0.015625,0.13381967677160467,2.0951426031343297,0.2803713059418544,0.17298045504066487,0.0005574528352633122,0.00026021193540797254,0.0003082186389361125,15.790358971695566,-15.186081906722189
127,6,-0.2421875,0.1328125,-0.2265625,0.3572457301616774,0.015625,0.22384778927094381,1.550402994711307,0.34705428284517686,0.15979777608842868,0.0004195768531691123,0.0020718585687759146,0.0017069313169094905,15.789578385943312,-15.309872200354844
128,6,-0.0078125,0.1328125,-0.1953125,0.23632005409772147,0.015625,0.15277572219938923,1.9268671891280895,0.294378526401351,0.17343439282790005,0.0005327835735107017,0.0002952095754154582,0.00024165756711802536,15.781033148306282,-15.21459103930736
130,7,-0.11328125,0.00390625,-0.11328125,0.1602514960684845,0.0078125,0.10279801159886646,2.486349718626021,0.2555918072141561,0.19708605644108293,0.0019935397395645605,0.0001369096589529946,0.001859696300712718,15.838036653142954,-15.100044662733675
130,7,-0.10546875,0.01171875,-0.10546875,0.14961498439223092,0.0078125,0.09545973881693955,2.606683941354805,0.24883336822004026,0.18422181688185363,0.0020638770781912725,0.0025635906600615125,0.0004997368488582733,15.834519761161182,-15.038444387761697
131,7,-0.00390625,0.01953125,-0.10546875,0.1073330598752663,0.0078125,0.06666892460309616,3.510747984277894,0.23405779266429474,0.08459814382127828,0.0059432040715480415,0.004258107016091479,0.0016938987859243938,15.782737077155685,-15.124987168970877
131,7,-0.00390625,0.00390625,-0.06640625,0.06663563323918742,0.0078125,0.03722683927914368,5.529318906929318,0.20583906627138812,0.09588787329067823,0.006049703658721914,0.011919688493874378,0.007425814100171315,15.874607944123053,-14.875385377053016
133,7,-0.04296875,0.08984375,-0.12109375,0.15678618937804278,0.0078125,0.10064194544994191,2.5303683945567643,0.254661197933239,0.1760527387133035,0.002452212393129665,0.0022132336512461614,0.0012726654972319857,15.855111819604792,-15.030868567898898
134,7,-0.08203125,0.03515625,-0.05078125,0.10268312053199152,0.0078125,0.06280809916509245,3.5768137906090494,0.22465287525564337,0.14436952989931034,0.0025423136354494782,0.0019156604415807848,0.0006871853271738444,15.931668766999799,-15.103918838869495
135,7,-0.04296875,0.00390625,-0.05078125,0.06663563323918742,0.0078125,0.037009282115533886,5.32396192441328,0.19703600883297176,0.0957732158378491,0.003375417467104045,0.0024295315880212527,0.0009926633716315276,16.001783895341664,-15.06579981851665
135,7,-0.00390625,0.01171875,-0.05078125,0.052262063126014266,0.0078125,0.027005147079020488,6.718535690931039,0.18143504448924125,0.06605316977086823,0.003235036552254995,0.026173484232345338,0.02706899949394264,15.810795144834364,-14.783664688091308
135,7,-0.01171875,0.00390625,-0.03515625,0.03726325005534944,0.0078125,0.016852103288919836,8.846563210857344,0.14908319698132627,0.015129572242509156,0.01609019549724566,0.038011089817745335,0.036459512537869325,15.24294218677935,-14.773335859282273
135,7,-0.05078125,0.00390625,-0.02734375,0.057807221042768524,0.0078125,0.030820858999637244,6.097293650535783,0.18792382788254683,0.07984521911204452,0.0021861015288619505,0.004192737009414664,0.005541521437085566,15.928763657171656,-14.939392112963539
135,7,-0.00390625,0.00390625,-0.02734375,0.02789620479899551,0.0078125,0.011003892006093623,9.610564649289316,0.10575361551836067,-0.048777360838592194,0.0751334142003532,0.08634473312708549,0.011333258937852472,13.829534498776804,-14.799842503603418
135,7,-0.02734375,0.00390625,-0.01953125,0.03382911733532964,0.0078125,0.014632764934962158,9.255460806837789,0.13543298235121257,-0.0066892396306537675,0.017393952656080083,0.02090260216722025,0.007744997162597321,14.841700944343836,-14.956503130588207
135,7,-0.01171875,0.00390625,-0.01953125,0.023109686652732876,0.0078125,0.00821734264970389,9.217646819863711,0.0757445623427735,-0.06434498784089243,0.03150642194849976,0.03210065180008199,0.016838247857435852,13.688541720286974,-15.02395770271943
135,7,-0.00390625,0.01953125,-0.01953125,0.02789620479899551,0.0078125,0.010984025392536569,9.636925364167963,0.10585223290600063,-0.045994597667370206,0.03968381085304117,0.08360386341229357,0.044100949633392145,13.98367505892261,-15.043359188762158
135,7,-0.01171875,0.00390625,-0.01171875,0.017026948998205758,0.0078125,0.005007335453460195,8.006509807091843,0.04009128041552773,-0.0512232918497843,0.05697081446463064,0.11153763217320402,0.05459338977107813,14.275534255084104,-14.91586831997381
135,7,-0.01171875,0.01171875,-0.01171875,0.02029747040119778,0.0078125,0.006662232214469218,8.774544076922245,0.05845805021655145,-0.06277807971086764,0.03918360879889833,0.04694609217776527,0.007762483378866939,13.841616324276725,-15.033198997333795
135,7,-0.00390625,0.01171875,-0.01171875,0.017026948998205758,0.0078125,0.005007335453461144,8.00650980709228,0.04009128041553752,-0.051223291849786586,0.05697081446459504,0.11153763217313536,0.05459338977104499,14.275534255083853,-14.91586831997411
135,7,-0.03515625,0.03515625,-0.01171875,0.05108084699461727,0.0078125,0.0261150904058466,6.78938018801956,0.1773052774097946,0.06279045874444482,0.0038126607835455963,0.0018064589775075351,0.004291187925748493,15.912070404686979,-15.07699480196629
135,7,-0.05078125,0.04296875,-0.01171875,0.06754537681949446,0.0078125,0.03765356933049274,5.2546101882933405,0.19785482902961682,0.09768863861283296,0.0031427451403493057,0.0020103010240608483,0.0012761211032720546,16.00482304035343,-15.085418493825328
135,7,-0.04296875,0.00390625,-0.00390625,0.04332240822816179,0.0078125,0.020864328503101673,7.937241759632976,0.16560521948151918,0.04404328797073261,0.04677878522441311,0.08600344667095283,0.03984296791066431,15.73258500357357,-14.705403376694646
135,7,-0.02734375,0.00390625,-0.00390625,0.02789620479899551,0.0078125,0.011003892006089883,9.610564649286315,0.10575361551829171,-0.0487773608386386,0.07513341420021329,0.08634473312689564,0.011333258937800284,13.829534498778095,-14.79984250361852
135,7,-0.01171875,0.00390625,-0.00390625,0.01295556558732578,0.0078125,0.0031785622520191553,7.0326530449116875,0.022353725500103862,-0.023893248656853053,0.06283427493267349,0.10880607417071114,0.052572526993553186,15.052114894671305,-14.977627191897055
135,7,-0.00390625,0.00390625,-0.00390625,0.0067658234670659265,0.0078125,0.0011034146810089342,6.10763436417715,0.006739253423667734,0.013986281056033214,0.0064537176062080094,0.00014533760035612483,0.0063083800058518855,16.047545713488617,-15.087931128403937
135,7,-0.01953125,0.01171875,-0.00390625,0.023109686652732876,0.0078125,0.008217342649702456,9.217646819862415,0.07574456234274964,-0.06434498784086935,0.031506421948501916,0.03210065180013089,0.01683824785736352,13.688541720288026,-15.02395770271856
135,7,-0.01171875,0.01171875,-0.00390625,0.017026948998205758,0.0078125,0.005007335453460085,8.006509807091536,0.040091280415525316,-0.05122329184975626,0.05697081446458586,0.11153763217311133,0.054593389771030135,14.275534255084501,-14.915868319973926
136,7,-0.11328125,0.08984375,-0.03515625,0.14879685120891337,0.0078125,0.09514750911487402,2.626895699615271,0.24994258252296733,0.17244940115323285,0.002094461532700063,0.0007184303098212507,0.0019223227274685485,15.860794101803679,-15.090951649856793
136,7,-0.11328125,0.11328125,-0.01953125,0.16139006453213747,0.0078125,0.10357048660597293,2.471930639904823,0.25601905923115653,0.1975784247044839,0.001897614831421599,0.0001365570081202306,0.0017655329591784361,15.850761128504944,-15.11341130780624
137,7,-0.05078125,0.08203125,-0.05078125,0.10902566981994424,0.0078125,0.06727411920645304,3.3853951639578908,0.2277494778210528,0.14816294409207423,0.0020458217423013894,0.001535568539860943,0.0005624514063055498,15.961996558768998,-15.120359674238122
138,6,-0.1953125,0.2109375,-0.1015625,0.30488775470449775,0.015625,0.19423169623803602,1.6739854352812225,0.3251410305724389,0.16297468407945181,0.0003936322372859735,0.00023694821828581004,0.0001703362199605917,15.797621089104357,-15.281241703489506
138,6,-0.1796875,0.1640625,-0.0546875,0.24938890155488075,0.015625,0.16086731124322343,1.8676710948911417,0.30044722732182516,0.17158705849219086,0.00045915918311241623,0.000285721660779472,0.0001761448595181134,15.809844833405906,-15.229781401067077
140,5,-0.484375,0.328125,-0.203125,0.6193100369564505,0.03125,0.3492047193209692,1.285011088276191,0.44873193640582043,0.10911030395987417,0.0001312492206946938,6.708732407572745e-05,0.00010069432093219993,15.729386173209033,-15.485787590514697
140,5,-0.296875,0.390625,-0.078125,0.4968160342370202,0.03125,0.295249612961181,1.3695251159193893,0.4043517604158163,0.13172961938531141,0.0001232004775693459,4.3479519498610655e-05,8.00517477922722e-05,15.717510812146994,-15.412614596613713
142,4,-0.90625,0.84375,-0.40625,1.3031662163745652,0.0625,0.5480003363061945,1.145075793492278,0.6275019199298508,0.03353688960806562,8.855815803268778e-05,7.645231106320837e-05,0.000163272766265255,15.79390680117155,-15.76021109898193
142,4,-0.59375,0.53125,-0.03125,0.7973344263858171,0.0625,0.41559897855668315,1.216367752182537,0.5055211953563511,0.08237002596366476,4.583576319345905e-05,1.4058713273529982e-05,3.3199719636390915e-05,15.713018330132234,-15.577667920789889
144,3,-1.9375,1.3125,-0.6875,2.439102037635982,0.125,0.695896171852504,1.0989728526621219,0.7647710011373965,-0.0011759956422009838,8.748168685698386e-05,0.0002310277442604458,0.000316945750213271,15.906224978758939,-15.931431512581268
145,3,-0.8125,1.1875,-0.9375,1.7173289580042608,0.125,0.6174468876405368,1.123890227961616,0.6939425233045132,0.013658430013786554,4.600316782897564e-05,4.662933487895843e-05,1.9751214501557803e-05,15.85703662497294,-15.848932981935675
146,2,-3.625,2.125,-1.125,4.3499281603263285,0.25,0.8028096087222097,1.04125311985512,0.835928009731669,-0.006660202081500807,3.625889813760945e-05,2.4598584347573927e-05,6.074753853381168e-05,15.96672128614418,-15.984558953785779
147,2,-0.125,2.125,-1.875,2.836701429477554,0.25,0.7263335781558014,1.0846530179264826,0.7878199075680307,-0.004063766877598354,2.4283628600706946e-05,0.00014463855625590797,0.00012562517747506452,15.926293001924842,-15.954986116483743
148,1,-4.25,5.25,-2.25,7.119515432949071,0.5,0.8724200398098004,1.0051651045556405,0.876926180531854,-0.002056973421460875,3.1547073468948884e-06,6.59413740901363e-08,3.0895507223932857e-06,15.992794123664703,-15.99554909011919
148,1,-4.25,7.25,-2.25,8.699856320652657,0.5,0.8944567482100968,1.0008181088536612,0.8951885111950245,-0.0006799983165442922,1.9030063181352937e-06,3.503918391951837e-06,5.131586247520593e-06,15.99681492236191,-15.99843914566564
150,1,2.75,0.25,-4.75,5.494315243958978,0.5,0.8385946747967014,1.0202335146590944,0.8555623924422389,-0.0052168963191849575,9.535344820297725e-06,1.3244199909212143e-05,3.7734185202777146e-06,15.980618927205143,-15.988809797609857
151,1,5.25,0.25,-7.25,8.954747344286158,0.5,0.8972048975814602,1.0007032657366441,0.8978358710446785,-0.0005485620621471298,1.4401715723645806e-06,2.5301810562794936e-06,3.4544071849606198e-06,15.997228684156157,-15.998703613696472
151,1,7.75,1.25,-6.25,10.034316120194738,0.5,0.907910755892711,0.9996687418347648,0.9076100030415167,-0.0002664008877031115,8.441540030037326e-07,0.0003532514080638235,0.0003524370443307439,15.998390208812319,-15.999355686008228
152,1,3.25,7.75,-4.75,9.65336728815391,0.5,0.9045273972597137,0.999877243572993,0.9044163607082961,-0.0003467220999244862,8.268853226554186e-07,0.0003452716663533292,0.0003454622225852792,15.99808174740599,-15.999175046469398
153,1,7.25,7.25,-7.25,12.55736835487436,0.5,0.9254845509579323,0.9989811127386993,0.9245415865384305,-1.7414086779622638e-05,3.426428147831599e-07,4.320498848595787e-07,7.746926996427385e-07,15.999512092548967,-15.999929253139157
153,1,6.25,7.25,-4.25,10.473180032826706,0.5,0.9112640327506274,0.9992714470644243,0.9106001286644824,-0.0001957362579420121,8.118734637054622e-07,2.921839321657926e-06,3.289668693914576e-06,15.998698538108101,-15.999517728821253
154,2,1.375,1.875,-2.875,3.69754986443726,0.25,0.7752887603880023,1.0590536547202793,0.8210723951524688,-0.007100673384008729,3.3587824303683575e-05,5.579332100805785e-07,3.316556034056681e-05,15.954648656474639,-15.981894336865082
155,2,2.625,0.875,-3.625,4.560359086738675,0.25,0.8104374380707711,1.0364486343503445,0.8399767759148425,-0.006598385738085105,2.9798602210585078e-05,2.2973698855588788e-05,5.2385819282074976e-05,15.970066577619718,-15.984990298058074
156,2,1.125,3.125,-2.125,3.9429525738968763,0.25,0.7864316899027286,1.051434959859668,0.8268817723052463,-0.006887940309850344,3.089223582971237e-05,2.1998690112338875e-07,3.069903097678688e-05,15.959901997763849,-15.983154202824544
157,2,3.625,2.625,-2.875,5.319480707738303,0.25,0.8340665915659431,1.021939442933376,0.8523655479542395,-0.005241208064239754,1.769443021140871e-05,2.070468301956308e-05,3.7774155271509376e-05,15.980382456484417,-15.988529028780938
158,3,0.8125,0.1875,-1.4375,1.6618419750385414,0.125,0.6095016635449607,1.1261846886303781,0.686411441179079,0.015656320473261175,8.590487204912253e-05,2.5329716483273806e-06,8.777072353840593e-05,15.826826568528075,-15.839394370960235
159,3,1.0625,0.6875,-1.8125,2.210592397978424,0.125,0.6751039964083889,1.1058226881223838,0.7465453160704888,0.0026240442018480884,0.00010577049983179488,9.519071233755555e-05,0.00020072813401651764,15.891027443969087,-15.912078262551086
161,3,1.3125,1.3125,-1.9375,2.6831359917082103,0.125,0.7153097019346792,1.0909020924890154,0.7803328506182354,-0.003124021517006898,5.642377515804661e-05,0.0001876499652069853,0.0002414603769351308,15.924459650859024,-15.947145466748369
161,3,1.9375,1.9375,-1.3125,3.0381686506841583,0.125,0.7394344323898555,1.0795667056567035,0.7982687942242508,-0.005568792526718396,6.208802991575955e-05,0.0003704295328523123,0.0004322044224760123,15.938343562789868,-15.963868958201127
162,4,0.03125,0.34375,-0.78125,0.854103148044778,0.0625,0.43420415695602194,1.2024078689531366,0.5220904950560835,0.0747422849543905,7.86830962473288e-05,1.136108930469528e-05,6.771772896179295e-05,15.692514183857904,-15.602839688556177
