resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z,fraction_of_full
n256,5.255178023057802,3.2363820535142787,shell_gt_120,Z,2.068606315226712e-09,6291771.994013741,7.848725858873554e-12,1.0091441709047456e-07,127.0,-1.0,0.0,-128.0,9.813099835992587e-05
n256,5.500929430262388,3.3865588598458793,shell_0_4,C,6.348309669954484e-05,1067.1472052161648,5.102985682142767e-07,0.002135330781343608,3.6875,-0.0625,0.0,-0.0625,0.1572416092072332
n256,5.500929430262388,3.3865588598458793,shell_0_4,H,3.955155024570332e-05,1067.1472052161648,3.6620070969128573e-07,0.0021353273186832666,3.6875,-0.0625,0.0,-0.0625,0.24543985234953117
n256,5.500929430262388,3.3865588598458793,shell_0_4,M,1.1811587623323336e-05,1067.1472052161648,9.059729778094044e-08,0.00045862449109671796,3.75,-0.0625,3.75,0.0,0.1174606870491909
n256,5.500929430262388,3.3865588598458793,shell_0_4,Z,2.398531782984286e-06,1067.1472052161648,1.3627309246285304e-08,0.00018192294515586254,3.625,-0.0625,3.625,0.0,0.11129731562078991
n256,5.500929430262388,3.3865588598458793,shell_4_8,C,0.00030626636671363697,5627.129736887922,7.445350360203673e-06,0.005888406598207281,5.25,0.0,5.25,0.0,0.7585927412461932
n256,5.500929430262388,3.3865588598458793,shell_4_8,H,0.00011259979021646266,5627.129736887922,2.779030563865965e-07,0.0007225915906019509,6.5625,-1.125,6.5625,-1.125,0.698745705633095
n256,5.500929430262388,3.3865588598458793,shell_4_8,M,7.951278811053333e-05,5627.129736887922,8.474347309697234e-07,0.0014823481457253479,5.125,-0.125,5.4375,0.0,0.7907173039310834
n256,5.500929430262388,3.3865588598458793,shell_4_8,Z,1.5608956410158248e-05,5627.129736887922,1.6385597033794323e-07,0.0006180808189365821,5.1875,-0.0625,5.1875,-0.0625,0.724290985183879
n256,5.500929430262388,3.3865588598458793,shell_8_12,C,3.396427144345057e-05,10652.817474359716,2.2333125420917383e-07,0.0004095891195453956,10.0,-0.125,7.4375,-3.8125,0.08412627888326904
n256,5.500929430262388,3.3865588598458793,shell_8_12,H,8.991052762489536e-06,10652.817474359716,6.035802638588933e-08,0.0003637406916823238,7.3125,-3.375,7.4375,-3.8125,0.05579459335432769
n256,5.500929430262388,3.3865588598458793,shell_8_12,M,9.233195196696527e-06,10652.817474359716,6.90590314818091e-08,0.0002480832100229651,9.375,-1.5,7.125,-3.8125,0.09181978630220035
n256,5.500929430262388,3.3865588598458793,shell_8_12,Z,3.5402235176211874e-06,10652.817474359716,4.658466508693963e-08,0.00014791023807512468,10.0,-0.125,10.0,0.0,0.16427440195042428
n256,5.500929430262388,3.3865588598458793,shell_12_16,C,2.7018872937491798e-09,17060.47241901022,3.9682900016426637e-11,5.911485804580054e-06,12.0,-0.125,12.0,-0.125,6.692318554912957e-06
n256,5.500929430262388,3.3865588598458793,shell_12_16,H,4.102251902080518e-10,17060.47241901022,1.7911238271304423e-11,2.843944912456209e-06,11.75,2.5,11.75,2.5,2.5456804977109727e-06
n256,5.500929430262388,3.3865588598458793,shell_12_16,M,9.318994126750948e-11,17060.47241901022,3.239160154268499e-12,1.2016396511562778e-06,11.875,-1.75,11.875,-1.75,9.267301633305391e-07
n256,5.500929430262388,3.3865588598458793,shell_12_16,Z,5.351592248916696e-10,17060.47241901022,8.65197283217786e-12,2.7602760879390506e-06,12.0,-0.125,12.0,-0.125,2.483260200372991e-05
n256,5.500929430262388,3.3865588598458793,shell_16_32,C,9.041175656386286e-15,164300.5562564394,1.1905159099315846e-17,3.032962744048267e-09,24.5,0.25,16.0,0.125,2.2394134553074433e-11
n256,5.500929430262388,3.3865588598458793,shell_16_32,H,1.2392742963451145e-15,164300.5562564394,6.059880410324895e-18,1.5118392093782518e-09,17.625,-0.25,17.625,0.0,7.69040147417628e-12
n256,5.500929430262388,3.3865588598458793,shell_16_32,M,3.191049493192199e-17,164300.5562564394,1.0068159778669126e-19,3.4021017455118365e-10,15.875,-2.125,0.0,23.875,3.173348730345083e-13
n256,5.500929430262388,3.3865588598458793,shell_16_32,Z,5.560993730166612e-16,164300.5562564394,7.305841987654861e-19,3.345633659701863e-10,24.0,0.25,24.0,0.0,2.5804272377892527e-11
n256,5.500929430262388,3.3865588598458793,shell_32_64,C,1.919624948180318e-15,1125178.8136680578,3.194394753209117e-18,1.0399130364191853e-09,23.875,23.875,23.875,23.875,4.7547289218547056e-12
n256,5.500929430262388,3.3865588598458793,shell_32_64,H,5.048491093369158e-16,1125178.8136680578,1.3267506873979908e-18,6.19067741514101e-10,34.25,-0.5,0.0,-33.0,3.1328757048633234e-12
n256,5.500929430262388,3.3865588598458793,shell_32_64,M,1.8208091105003313e-17,1125178.8136680578,4.365247601249788e-19,3.862243569134814e-10,23.625,23.875,23.625,23.875,1.8107090759118382e-13
n256,5.500929430262388,3.3865588598458793,shell_32_64,Z,9.932885517444959e-17,1125178.8136680578,3.6410971148185935e-19,9.055112912438722e-11,48.0,0.5,48.0,0.0,4.609084200188343e-12
n256,5.500929430262388,3.3865588598458793,shell_64_120,C,8.952246374342384e-14,6674479.176741059,2.9673889445409982e-15,2.7202957642685406e-09,120.0,0.0,0.0,120.0,2.217386515631819e-10
n256,5.500929430262388,3.3865588598458793,shell_64_120,H,2.161980829954544e-16,6674479.176741059,9.188821182812941e-18,1.5860984747817497e-10,120.0,0.0,0.0,120.0,1.3416320027663284e-12
n256,5.500929430262388,3.3865588598458793,shell_64_120,M,1.3103339934090505e-16,6674479.176741059,6.0665425710535315e-18,1.227255468764865e-10,120.0,0.0,120.0,0.0,1.3030655661040745e-12
n256,5.500929430262388,3.3865588598458793,shell_64_120,Z,1.6442634056214189e-15,6674479.176741059,9.9238956548323e-17,4.963699091170371e-10,120.0,0.0,120.0,0.0,7.629755190963876e-11
n256,5.500929430262388,3.3865588598458793,shell_gt_120,C,1.3193115550088216e-08,6291772.051743169,5.219401214734863e-11,3.49357395972382e-07,128.0,1.0,128.0,0.0,3.2678095861818864e-05
n256,5.500929430262388,3.3865588598458793,shell_gt_120,H,2.7882974014553713e-09,6291772.051743169,2.946817865451431e-11,2.6251595386383997e-07,128.0,1.0,128.0,0.0,1.730297038342089e-05
n256,5.500929430262388,3.3865588598458793,shell_gt_120,M,1.303214496129002e-10,6291772.051743169,1.9894297111464947e-13,1.5419405693742656e-08,125.0,-1.0,125.0,0.0,1.2959855607006685e-06
n256,5.500929430262388,3.3865588598458793,shell_gt_120,Z,2.4236861689910974e-09,6291772.051743169,9.129392153420931e-12,1.0734947370814689e-07,127.0,1.0,0.0,-128.0,0.00011246453619235305
n256,5.752586739465557,3.5395355868583156,shell_0_4,C,6.834660695631957e-05,1067.1232518092695,5.252329404555844e-07,0.0016374246419321814,3.625,-0.0625,0.0,0.8125,0.14622283611973338
n256,5.752586739465557,3.5395355868583156,shell_0_4,H,4.321412184406551e-05,1067.1232518092695,3.8428065860378076e-07,0.0016369407530874014,3.625,-0.0625,0.0,-0.8125,0.25852440334472804
n256,5.752586739465557,3.5395355868583156,shell_0_4,M,1.265314362121156e-05,1067.1232518092695,9.043635495529831e-08,0.000468174129149214,3.625,-0.0625,3.625,0.0,0.10454789837200272
n256,5.752586739465557,3.5395355868583156,shell_0_4,Z,2.4262971461721853e-06,1067.1232518092695,1.3076168318725701e-08,0.00017997362661546993,3.5625,-0.0625,3.5625,0.0,0.1074902840600487
n256,5.752586739465557,3.5395355868583156,shell_4_8,C,0.0003636844994007593,5604.781602821223,1.5352866553373323e-05,0.008567821098449606,5.25,0.0,5.25,0.0,0.7780778201491594
n256,5.752586739465557,3.5395355868583156,shell_4_8,H,0.00011540591191352416,5604.781602821223,2.678912526908195e-07,0.0010275504318997264,6.5625,-0.25,5.25,0.0,0.6904049705685568
n256,5.752586739465557,3.5395355868583156,shell_4_8,M,9.932472709364961e-05,5604.781602821223,1.8187964296245055e-06,0.0022548179696842427,5.125,-0.125,5.125,0.0,0.8206807560933606
n256,5.752586739465557,3.5395355868583156,shell_4_8,Z,1.614529607298206e-05,5604.781602821223,3.003001202023456e-07,0.0008479852744342118,5.1875,-0.0625,5.1875,-0.0625,0.7152720201053524
n256,5.752586739465557,3.5395355868583156,shell_8_12,C,3.53607541053815e-05,10653.051253661151,1.8894753422473019e-07,0.0003654743354446385,10.125,-0.125,7.3125,-3.875,0.07565188650734185
n256,5.752586739465557,3.5395355868583156,shell_8_12,H,8.531874439321056e-06,10653.051253661151,4.592078531942226e-08,0.0003223818202968687,7.3125,-3.8125,7.3125,-3.8125,0.05104113319244772
n256,5.752586739465557,3.5395355868583156,shell_8_12,M,9.049018780150536e-06,10653.051253661151,6.131787460178381e-08,0.0002501635273506432,9.5,-1.625,7.0,-3.875,0.07476844680776143
n256,5.752586739465557,3.5395355868583156,shell_8_12,Z,3.9966284065891045e-06,10653.051253661151,4.086017210087443e-08,0.00013790135175236268,10.125,-0.125,10.125,0.0,0.17705940238378187
n256,5.752586739465557,3.5395355868583156,shell_12_16,C,7.230538111855208e-09,17061.16115886307,9.200841324407733e-11,9.00371800340217e-06,12.0,-0.125,12.0,-0.125,1.546923594997179e-05
n256,5.752586739465557,3.5395355868583156,shell_12_16,H,2.1348855139708093e-09,17061.16115886307,5.6189227850162005e-11,5.1022370826103725e-06,11.5,3.5,11.5,3.5,1.2771750996124902e-05
n256,5.752586739465557,3.5395355868583156,shell_12_16,M,2.1346136583578674e-10,17061.16115886307,3.33332483186932e-12,1.2304492204026927e-06,11.75,2.875,11.75,2.875,1.7637464530424607e-06
n256,5.752586739465557,3.5395355868583156,shell_12_16,Z,1.1918136452309232e-09,17061.16115886307,2.2732844487115828e-11,4.47543242864262e-06,12.0,0.125,12.0,0.125,5.2799957941929116e-05
n256,5.752586739465557,3.5395355868583156,shell_16_32,C,1.3690901334498962e-14,164302.40383831886,7.657419187064884e-17,7.725651230631088e-09,16.0,-0.125,16.0,-0.125,2.929073601920448e-11
n256,5.752586739465557,3.5395355868583156,shell_16_32,H,1.2260665099120225e-15,164302.40383831886,4.878423163634215e-18,1.3466636694658973e-09,17.5,0.125,17.5,0.125,7.334827121553256e-12
n256,5.752586739465557,3.5395355868583156,shell_16_32,M,4.6253165346239054e-17,164302.40383831886,2.9159180490263985e-19,3.6285574231273115e-10,15.875,-2.0,0.0,-23.875,3.8217152786407834e-13
n256,5.752586739465557,3.5395355868583156,shell_16_32,Z,6.216604834747419e-16,164302.40383831886,7.620731873742971e-19,3.4156560977949224e-10,24.0,0.25,24.0,0.0,2.7540922620722182e-11
n256,5.752586739465557,3.5395355868583156,shell_32_64,C,1.7759719833358488e-15,1125179.7382118043,3.384112029792528e-18,1.0703467428157208e-09,23.875,-23.875,23.875,-23.875,3.799569164253063e-12
n256,5.752586739465557,3.5395355868583156,shell_32_64,H,2.1497341608915252e-16,1125179.7382118043,3.6902927249970396e-19,3.5427941136312313e-10,23.75,-23.875,23.75,-23.875,1.286058162421232e-12
n256,5.752586739465557,3.5395355868583156,shell_32_64,M,1.9267750084555506e-17,1125179.7382118043,4.67755276704224e-19,3.998010654082076e-10,23.625,23.875,23.625,23.875,1.5920176345112674e-13
n256,5.752586739465557,3.5395355868583156,shell_32_64,Z,1.1169360820395996e-16,1125179.7382118043,3.926632678374509e-19,9.405511924341058e-11,48.0,-0.5,48.0,0.0,4.948271769793946e-12
n256,5.752586739465557,3.5395355868583156,shell_64_120,C,1.4031759678584368e-13,6674479.6199733615,4.426406353973151e-15,3.3229970580959513e-09,120.0,0.0,0.0,120.0,3.001997885958568e-10
n256,5.752586739465557,3.5395355868583156,shell_64_120,H,5.6721323110576e-16,6674479.6199733615,8.850120810479752e-17,4.687474852715923e-10,120.0,0.0,120.0,0.0,3.3932995947478557e-12
n256,5.752586739465557,3.5395355868583156,shell_64_120,M,2.286315055040208e-16,6674479.6199733615,4.216029137454099e-17,3.235311884720461e-10,120.0,0.0,120.0,0.0,1.889091289693557e-12
n256,5.752586739465557,3.5395355868583156,shell_64_120,Z,2.836524777265269e-15,6674479.6199733615,8.320871725470626e-17,4.5451556962090407e-10,120.0,0.0,120.0,0.0,1.2566426768156968e-10
n256,5.752586739465557,3.5395355868583156,shell_gt_120,C,1.4951478915827795e-08,6291772.112058664,5.5193397878235675e-11,3.5925479728368576e-07,128.0,1.0,128.0,0.0,3.1987654524737e-05
n256,5.752586739465557,3.5395355868583156,shell_gt_120,H,2.7950514309517256e-09,6291772.112058664,2.939329843070808e-11,2.6218251036880247e-07,128.0,-1.0,128.0,0.0,1.6721131256861457e-05
n256,5.752586739465557,3.5395355868583156,shell_gt_120,M,1.3736325421413662e-10,6291772.112058664,1.871948587864097e-13,1.4957017962428052e-08,125.0,-1.0,125.0,0.0,1.1349779921530706e-06
n256,5.752586739465557,3.5395355868583156,shell_gt_120,Z,2.8326664364069187e-09,6291772.112058664,1.0577915754506155e-11,1.1408548965642895e-07,127.0,1.0,0.0,-128.0,0.00012549333472081553
n256,6.003543102504531,3.6910196339551513,shell_0_4,C,7.370078578049392e-05,1067.120081574375,5.08244882640392e-07,0.0013022902936265606,3.5625,-0.0625,0.0,-1.25,0.12595867101580002
n256,6.003543102504531,3.6910196339551513,shell_0_4,H,4.7277463524722486e-05,1067.120081574375,3.7640581948558164e-07,0.0013003088533878326,3.5625,-0.0625,0.0,-1.25,0.26914833419268963
n256,6.003543102504531,3.6910196339551513,shell_0_4,M,1.3635726536324621e-05,1067.120081574375,9.24444863601447e-08,0.00047828404136126743,3.5625,-0.0625,3.5625,0.0,0.08456604819786157
n256,6.003543102504531,3.6910196339551513,shell_0_4,Z,2.441547757803943e-06,1067.120081574375,1.206798404085828e-08,0.00017666628686326485,3.4375,-0.0625,3.4375,0.0,0.0983782268025763
n256,6.003543102504531,3.6910196339551513,shell_4_8,C,0.0004753814463991716,5581.380592608003,3.090657214548136e-05,0.012315394316802392,5.25,0.0,5.25,0.0,0.8124528738722919
n256,6.003543102504531,3.6910196339551513,shell_4_8,H,0.00011990298627960022,5581.380592608003,7.562493855697808e-07,0.0019264396978542209,5.25,0.0,5.25,0.0,0.6826019548406548
n256,6.003543102504531,3.6910196339551513,shell_4_8,M,0.00013885495132235287,5581.380592608003,3.8037300745580682e-06,0.003333626241762176,5.125,-0.125,5.125,0.0,0.8611506306434676
n256,6.003543102504531,3.6910196339551513,shell_4_8,Z,1.8152822507137132e-05,5581.380592608003,5.560583455640276e-07,0.0011692187621904413,5.1875,-0.0625,5.1875,-0.0625,0.7314386884327545
n256,6.003543102504531,3.6910196339551513,shell_8_12,C,3.5997980528464285e-05,10653.55440255569,1.5085786163585727e-07,0.0003392790100608674,10.375,-0.125,7.0,-3.875,0.06152251619301013
n256,6.003543102504531,3.6910196339551513,shell_8_12,H,8.466987621175174e-06,10653.55440255569,4.7167582910544273e-08,0.0003198736230842769,7.9375,-3.6875,7.9375,-3.6875,0.04820215476825962
n256,6.003543102504531,3.6910196339551513,shell_8_12,M,8.752410338717691e-06,10653.55440255569,5.458797970893223e-08,0.00021839620922541432,9.625,-1.75,7.0,-3.875,0.054280698030995
n256,6.003543102504531,3.6910196339551513,shell_8_12,Z,4.216398150612034e-06,10653.55440255569,3.120399013519699e-08,0.00012016362909575658,10.25,-0.375,10.25,-0.375,0.16989295917929068
n256,6.003543102504531,3.6910196339551513,shell_12_16,C,2.1661601768380698e-08,17061.775271767165,2.687827162175824e-10,1.0868664526886214e-05,12.125,-0.625,12.125,-0.625,3.702086133715101e-05
n256,6.003543102504531,3.6910196339551513,shell_12_16,H,5.548488665505906e-09,17061.775271767165,1.459214290178407e-10,8.177478775905911e-06,11.625,3.125,11.625,3.125,3.158728007535806e-05
n256,6.003543102504531,3.6910196339551513,shell_12_16,M,2.786589426834565e-10,17061.775271767165,2.621793319585109e-12,1.0961225562371898e-06,11.625,3.125,11.625,3.125,1.728187017755056e-06
n256,6.003543102504531,3.6910196339551513,shell_12_16,Z,3.910459749843423e-09,17061.775271767165,6.646574000782908e-11,5.4047353993591855e-06,12.125,-0.625,12.125,-0.625,0.00015756566503473407
n256,6.003543102504531,3.6910196339551513,shell_16_32,C,3.4036357794975504e-14,164304.34976352903,3.6801356181267874e-16,1.606833259652771e-08,16.125,0.125,16.0,0.125,5.816999572897429e-11
n256,6.003543102504531,3.6910196339551513,shell_16_32,H,1.2200684199080277e-15,164304.34976352903,4.582079863031535e-18,1.3165092349609608e-09,17.125,0.25,17.125,0.0,6.945791045825363e-12
n256,6.003543102504531,3.6910196339551513,shell_16_32,M,5.729295830839491e-17,164304.34976352903,2.3347645429041725e-19,3.7141119277327375e-10,16.125,-1.875,0.0,23.875,3.5531946616844745e-13
n256,6.003543102504531,3.6910196339551513,shell_16_32,Z,6.903961573268678e-16,164304.34976352903,7.968363338168544e-19,3.494435292995694e-10,24.0,0.25,24.0,0.0,2.7818399018424505e-11
n256,6.003543102504531,3.6910196339551513,shell_32_64,C,2.072638626587585e-15,1125180.70529904,3.5685218841071255e-18,1.099121336762597e-09,23.875,-23.875,23.875,-23.875,3.542252692916073e-12
n256,6.003543102504531,3.6910196339551513,shell_32_64,H,3.9100043176333315e-16,1125180.70529904,1.836746361427539e-18,7.805494584012251e-10,33.5,0.25,0.0,-33.0,2.2259467203161733e-12
n256,6.003543102504531,3.6910196339551513,shell_32_64,M,2.027538062204376e-17,1125180.70529904,4.905960260002802e-19,4.0944536754253017e-10,23.625,23.875,23.625,23.875,1.2574385459741679e-13
n256,6.003543102504531,3.6910196339551513,shell_32_64,Z,1.2504102153033266e-16,1125180.70529904,4.257324653704175e-19,9.80254745916764e-11,48.0,-0.5,48.0,0.0,5.038326175033064e-12
n256,6.003543102504531,3.6910196339551513,shell_64_120,C,2.0929269335271125e-13,6674480.0772626875,6.550750748262645e-15,4.0366575798428195e-09,120.0,0.0,0.0,120.0,3.576926518333276e-10
n256,6.003543102504531,3.6910196339551513,shell_64_120,H,1.0745513470364452e-15,6674480.0772626875,3.618998400314038e-16,9.478913209903794e-10,120.0,0.0,120.0,0.0,6.117369323507244e-12
n256,6.003543102504531,3.6910196339551513,shell_64_120,M,4.082596242921574e-16,6674480.0772626875,1.4784034751430716e-16,6.058440382704684e-10,120.0,0.0,120.0,0.0,2.5319445189194365e-12
n256,6.003543102504531,3.6910196339551513,shell_64_120,Z,5.093113143801705e-15,6674480.0772626875,5.963190051029908e-17,3.794949914947585e-10,118.0,1.0,0.0,120.0,2.0521877501293634e-10
n256,6.003543102504531,3.6910196339551513,shell_gt_120,C,1.6920253586820313e-08,6291772.174314321,5.850739847036068e-11,3.698825861793818e-07,128.0,1.0,128.0,0.0,2.8917638156447988e-05
n256,6.003543102504531,3.6910196339551513,shell_gt_120,H,2.8050302925201017e-09,6291772.174314321,2.935617479944633e-11,2.620171812850458e-07,128.0,1.0,128.0,0.0,1.5968903031293704e-05
n256,6.003543102504531,3.6910196339551513,shell_gt_120,M,1.4430288819525877e-10,6291772.174314321,2.0210237789180169e-13,1.5600055265604116e-08,124.0,1.0,124.0,0.0,8.949376452881048e-07
n256,6.003543102504531,3.6910196339551513,shell_gt_120,Z,3.289862051156255e-09,6291772.174314321,1.2167848660904664e-11,1.2098023690113262e-07,127.0,1.0,128.0,0.0,0.00013255968226849168
n256,6.2537800650126805,3.840813994945193,shell_0_4,C,7.928062911868059e-05,1067.0591823690306,5.059178466445625e-07,0.001143521670080839,3.4375,-0.0625,3.4375,0.0,0.0988762552517621
n256,6.2537800650126805,3.840813994945193,shell_0_4,H,5.150369951991732e-05,1067.0591823690306,3.722922296232029e-07,0.0010815878631547093,3.4375,-0.0625,0.0,-1.625,0.27355869393999327
n256,6.2537800650126805,3.840813994945193,shell_0_4,M,1.4717587243072752e-05,1067.0591823690306,8.968094856876541e-08,0.00047455470872979536,3.5,-0.0625,3.5,0.0,0.06136398121688108
n256,6.2537800650126805,3.840813994945193,shell_0_4,Z,2.4554289091547868e-06,1067.0591823690306,1.1822447417888047e-08,0.0001765698544352944,3.375,-0.0625,3.375,0.0,0.08560211519784768
n256,6.2537800650126805,3.840813994945193,shell_4_8,C,0.0006869062673098339,5557.010680360036,5.9618851712330374e-05,0.01732505145055406,5.25,0.0,5.25,0.0,0.8566874427660015
n256,6.2537800650126805,3.840813994945193,shell_4_8,H,0.00012886717456807228,5557.010680360036,2.084421495300218e-06,0.0032394814770668745,5.25,0.0,5.25,0.0,0.6844699758499128
n256,6.2537800650126805,3.840813994945193,shell_4_8,M,0.00021662237368589448,5557.010680360036,7.706035550402746e-06,0.004888797794596178,5.125,-0.125,5.375,0.0,0.9031922862406716
n256,6.2537800650126805,3.840813994945193,shell_4_8,Z,2.1922353639592857e-05,5557.010680360036,1.0179427456618165e-06,0.0016026573498766088,5.1875,-0.0625,5.1875,-0.0625,0.7642655972110186
n256,6.2537800650126805,3.840813994945193,shell_8_12,C,3.558829573806426e-05,10654.333665040254,1.696872581543621e-07,0.0003153627962851567,10.5,-0.125,6.9375,-4.0,0.04438457984616206
n256,6.2537800650126805,3.840813994945193,shell_8_12,H,7.889796146930903e-06,10654.333665040254,3.2655618651429087e-08,0.00030269549461081624,10.25,-0.125,6.9375,-4.0,0.04190616110154477
n256,6.2537800650126805,3.840813994945193,shell_8_12,M,8.500285439981233e-06,10654.333665040254,4.9070889666370214e-08,0.00015323812249074087,9.75,-1.875,7.9375,2.8125,0.035441363279341
n256,6.2537800650126805,3.840813994945193,shell_8_12,Z,4.299574387975627e-06,10654.333665040254,3.1013421428660445e-08,0.00012022280492083219,10.5,-0.125,10.5,0.0,0.14989343030415692
n256,6.2537800650126805,3.840813994945193,shell_12_16,C,2.2359559090794055e-08,17062.301366818472,1.729516383986144e-10,9.119313959881664e-06,11.125,4.5,11.125,4.5,2.788612422170199e-05
n256,6.2537800650126805,3.840813994945193,shell_12_16,H,9.452545958259419e-09,17062.301366818472,1.6901474435413323e-10,9.014925126393791e-06,11.125,4.5,11.125,4.5,5.0206609444613346e-05
n256,6.2537800650126805,3.840813994945193,shell_12_16,M,4.1705194777115096e-10,17062.301366818472,4.374563556633302e-12,1.4161636375885674e-06,11.625,-3.125,11.625,-3.125,1.738869793453282e-06
n256,6.2537800650126805,3.840813994945193,shell_12_16,Z,3.0530082288253412e-09,17062.301366818472,3.572212468220574e-11,3.949456513750767e-06,12.375,-0.875,12.375,-0.875,0.00010643515726702272
n256,6.2537800650126805,3.840813994945193,shell_16_32,C,9.668579578070272e-14,164306.3947354063,1.1766201981108345e-15,2.632524720721432e-08,16.125,-0.125,16.0,-0.125,1.2058342030209667e-10
n256,6.2537800650126805,3.840813994945193,shell_16_32,H,1.1571376543350839e-15,164306.3947354063,3.906732417330476e-18,1.2145661143492248e-09,17.0,-0.125,17.0,-0.125,6.146064620198396e-12
n256,6.2537800650126805,3.840813994945193,shell_16_32,M,6.886428029419528e-17,164306.3947354063,3.458870186783278e-19,5.194861800252529e-10,16.0,-1.0,16.0,-1.0,2.871249432868841e-13
n256,6.2537800650126805,3.840813994945193,shell_16_32,Z,7.584549467126456e-16,164306.3947354063,8.258030887029857e-19,3.556324720390264e-10,24.0,-0.25,24.0,0.0,2.6441550589718382e-11
n256,6.2537800650126805,3.840813994945193,shell_32_64,C,2.2322283685054607e-15,1125181.7144238425,3.737052230517052e-18,1.1247742984266836e-09,23.875,23.875,23.875,23.875,2.783963553242848e-12
n256,6.2537800650126805,3.840813994945193,shell_32_64,H,3.7005861157134914e-16,1125181.7144238425,8.52407576554564e-19,6.844180777676456e-10,34.5,-0.25,0.0,-33.0,1.965543279537758e-12
n256,6.2537800650126805,3.840813994945193,shell_32_64,M,2.1451330816042994e-17,1125181.7144238425,5.162029632711847e-19,4.199944156763872e-10,23.625,-23.875,23.625,-23.875,8.943986806616938e-14
n256,6.2537800650126805,3.840813994945193,shell_32_64,Z,1.392394110930799e-16,1125181.7144238425,4.596614866717043e-19,1.018164254001835e-10,48.0,0.5,48.0,0.0,4.854218366506544e-12
n256,6.2537800650126805,3.840813994945193,shell_64_120,C,2.9982684620799884e-13,6674480.551725903,9.485461166586405e-15,4.852812997538285e-09,120.0,0.0,120.0,0.0,3.739344163454374e-10
n256,6.2537800650126805,3.840813994945193,shell_64_120,H,2.3064243019371775e-15,6674480.551725903,1.0134518724005313e-15,1.5862290370094456e-09,120.0,0.0,120.0,0.0,1.2250429106852786e-11
n256,6.2537800650126805,3.840813994945193,shell_64_120,M,8.5565934215228e-16,6674480.551725903,3.6981663898109604e-16,9.58203062581725e-10,120.0,0.0,120.0,0.0,3.5676135587098403e-12
n256,6.2537800650126805,3.840813994945193,shell_64_120,Z,9.147333463414026e-15,6674480.551725903,1.1498022183952584e-16,3.830239310091827e-10,119.0,-1.0,0.0,119.0,3.1889788784715054e-10
n256,6.2537800650126805,3.840813994945193,shell_gt_120,C,1.911171275841406e-08,6291772.238978665,6.213329329984194e-11,3.8117130196609785e-07,128.0,1.0,128.0,0.0,2.3835514551360258e-05
n256,6.2537800650126805,3.840813994945193,shell_gt_120,H,2.8170298596675304e-09,6291772.238978665,2.9344447563584253e-11,2.619651127133693e-07,128.0,1.0,128.0,0.0,1.496247874199017e-05
n256,6.2537800650126805,3.840813994945193,shell_gt_120,M,1.5119309977470847e-10,6291772.238978665,2.090138949864805e-13,1.5864596155700032e-08,124.0,1.0,124.0,0.0,6.303893689547586e-07
n256,6.2537800650126805,3.840813994945193,shell_gt_120,Z,3.7984139162347926e-09,6291772.238978665,1.3903720645938353e-11,1.280301153810995e-07,127.0,-1.0,128.0,0.0,0.00013242177951654203
n256,6.5,3.9869393114688214,shell_0_4,C,8.468223695032062e-05,1066.8749659748246,5.123655655950386e-07,0.0016449735435670415,3.375,-0.0625,0.0,0.0625,0.07053412040208021
n256,6.5,3.9869393114688214,shell_0_4,H,5.561165064716964e-05,1066.8749659748246,3.8253053277680264e-07,0.0016449627000838518,3.375,-0.0625,0.0,-0.0625,0.256317912879656
n256,6.5,3.9869393114688214,shell_0_4,M,1.5768329248475223e-05,1066.8749659748246,8.988906813795645e-08,0.00048686711347318244,3.375,-0.0625,3.375,0.0,0.040703253283265746
n256,6.5,3.9869393114688214,shell_0_4,Z,2.4707923210956924e-06,1066.8749659748246,1.1093037305604689e-08,0.00017259736037949434,3.3125,-0.0625,3.3125,0.0,0.07147212116078083
n256,6.5,3.9869393114688214,shell_4_8,C,0.0010795477016875084,5532.096984234722,0.00010725298084593993,0.023527317255240515,5.25,0.0,5.25,0.0,0.899184413554009
n256,6.5,3.9869393114688214,shell_4_8,H,0.00015383284741138072,5532.096984234722,4.872399761391338e-06,0.005014633294194937,5.25,0.0,5.25,0.0,0.7090261468947514
n256,6.5,3.9869393114688214,shell_4_8,M,0.0003631775557237521,5532.096984234722,1.4352704228440337e-05,0.007111350569952197,5.125,-0.125,5.375,0.0,0.9374809343767786
n256,6.5,3.9869393114688214,shell_4_8,Z,2.7557373118378354e-05,5532.096984234722,1.8335628531835647e-06,0.0021782355629889815,5.1875,-0.0625,5.1875,-0.0625,0.797146685932776
n256,6.5,3.9869393114688214,shell_8_12,C,3.630865389556857e-05,10655.384572279854,1.6442178789387033e-07,0.0002920841311401003,10.625,-0.125,8.0,-0.0625,0.030242457659803185
n256,6.5,3.9869393114688214,shell_8_12,H,7.504282135644811e-06,10655.384572279854,3.224176590264678e-08,0.00023505384160671383,10.375,-0.125,8.0,-2.6875,0.034587751168764516
n256,6.5,3.9869393114688214,shell_8_12,M,8.450721118440044e-06,10655.384572279854,4.58393506931827e-08,0.00015016556011363116,9.875,-1.875,7.875,-2.75,0.02181409562737089
n256,6.5,3.9869393114688214,shell_8_12,Z,4.5343626947507166e-06,10655.384572279854,3.159178232692344e-08,0.0001338098919762057,10.625,-0.125,8.0,-0.0625,0.13116461352868047
