case,time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,nmb_total,maxRefLev,cycle,axisLapse,axisTau,axisKret,maxAbsKret,eta_shift,S_beta
fixed_eta2,6.74062500000005,0.009375,56.95922792014345,55.76734499152751,0.05813008433891441,0.2047485362975392,1.3307100896287243,26.0,2.0,592.0,0.5867336971909608,4.127824052974119,0.003222491785254968,3.5479298914986366,2.0,0.01875
fixed_eta2,6.778125000000052,0.009375,58.1075533096851,56.88805461006609,0.059993525401571185,0.20939843833747102,1.3501522918165616,26.0,2.0,596.0,0.586407489831168,4.149820262403208,0.0034983120247058814,3.645473119632433,2.0,0.01875
fixed_eta2,6.815625000000053,0.009375,59.26052533280515,58.01292308257431,0.06184362463598563,0.21416541117056656,1.3697909738877443,26.0,2.0,600.0,0.5861468040358866,4.171805459507265,0.0038285298809326053,3.7446620436884777,2.0,0.01875
fixed_eta2,6.8531250000000545,0.009375,60.41851491702765,59.14250624911425,0.0634131079312502,0.2190780886793376,1.3895477085704986,26.0,2.0,604.0,0.5859541523025296,4.193782149906307,0.004207756556322101,3.845495866353629,2.0,0.01875
fixed_eta2,6.890625000000056,0.009375,61.582337354714724,60.277839348641734,0.06443279511149005,0.22415429330873937,1.4094076441288703,26.0,2.0,608.0,0.5858315311836935,4.215752923880518,0.004624848069946586,3.947973000274069,2.0,0.01875
fixed_eta2,6.928125000000057,0.009375,62.752497264927385,61.41957835679353,0.06474496223462972,0.22939740024200522,1.429414845373609,26.0,2.0,612.0,0.5857803866061778,4.23772043634421,0.005063348433572475,4.052091046748172,2.0,0.01875
fixed_eta2,6.965625000000059,0.009375,63.928565167170625,62.56726232646345,0.064409091362844,0.23479853001884932,1.449639829376988,26.0,2.0,616.0,0.5858015887214489,4.259687385697942,0.005505347150509824,4.15784677647313,2.0,0.01875
fixed_eta2,7.00312500000006,0.009375,65.10918896197143,63.7192949463133,0.06371726853800164,0.24034132578666284,1.4701384231953396,26.0,2.0,620.0,0.5858954162033274,4.281656491914971,0.005937770089205278,4.265236157958559,2.0,0.01875
fixed_eta2,7.040625000000062,0.009375,66.29265954738551,64.87361861268613,0.06306886756173567,0.24600778217289687,1.4909239420063305,26.0,2.0,624.0,0.586061550011808,4.303630474215888,0.006358219151563394,4.374254451254283,2.0,0.01875
fixed_eta2,7.078125000000063,0.009375,67.4774925589898,66.02847408352062,0.06277559538581061,0.25178394664537573,1.5119647959363869,26.0,2.0,628.0,0.5862990768939329,4.325612028690952,0.006777441360363099,4.484896335862406,2.0,0.01875
fixed_eta2,7.1156250000000645,0.009375,68.66268166107136,67.18276880497419,0.0629422132338649,0.25766186739733465,1.5332040237378204,26.0,2.0,632.0,0.5866065029000218,4.347603806241042,0.007217237063010005,4.597156005663621,2.0,0.01875
fixed_eta2,7.153125000000066,0.009375,69.84771204782153,68.33607229859086,0.06349202985810427,0.2636379685195158,1.5545852553384605,26.0,2.0,636.0,0.5869817768158095,4.369608391212511,0.007705026213868922,4.711027165307234,2.0,0.01875
fixed_eta2,7.190625000000067,0.009375,71.03246645364031,69.48842415463302,0.06427062551474322,0.26971129994242565,1.5760674178744736,26.0,2.0,640.0,0.5874223228331332,4.391628281086764,0.0082678407002157,4.826502904152112,2.0,0.01875
fixed_eta2,7.228125000000069,0.009375,72.21702609007629,70.6400567277438,0.06512739099150172,0.27588212375384796,1.5976189628022088,26.0,2.0,644.0,0.5879250813384819,4.413665867550817,0.008928076838319554,4.943575484989962,2.0,0.01875
fixed_eta2,7.26562500000007,0.009375,73.40141170923481,71.79110913843613,0.06594713870179525,0.2821501341513638,1.619196606015434,26.0,2.0,648.0,0.5884865565964268,4.435723419230142,0.00970123849168337,5.062236134158505,2.0,0.01875
fixed_eta2,7.303125000000072,0.009375,74.58543035164695,72.94146503469683,0.06665906723801486,0.288513989768835,1.6407248852477254,26.0,2.0,652.0,0.589102870249536,4.4578030663216115,0.01059403866021079,5.182474930321174,2.0,0.01875
fixed_eta2,7.340625000000073,0.009375,75.76864064859268,74.090709265759,0.06724150770346723,0.2949721816139473,1.6620939365203677,26.0,2.0,656.0,0.5897698196275424,4.4799067873260086,0.011601637933211947,5.304280851700158,2.0,0.01875
fixed_eta2,7.378125000000074,0.009375,76.95045903562848,75.23823036254687,0.06772355842496985,0.301523884182008,1.6831827211341734,26.0,2.0,660.0,0.590482939584975,4.502036398037782,0.012705446312476686,5.427641970766996,2.0,0.01875
fixed_eta2,7.415625000000076,0.009375,78.13029201466048,76.38335532284862,0.06818107683385169,0.30816987993112255,1.7038992795692067,26.0,2.0,664.0,0.5912375660035134,4.524193542891329,0.013875147842060653,5.552545714667603,2.0,0.01875
fixed_eta2,7.453125000000077,0.009375,79.30754311158272,77.52537795370606,0.06871361946878303,0.31491335939865384,1.7242174290875776,26.0,2.0,668.0,0.5920288985755261,4.546379688682492,0.015077467475169797,5.678979077278141,2.0,0.01875
fixed_eta2,7.490625000000079,0.009375,80.48155992398196,78.66356016316726,0.06939234444075326,0.3217593025025446,1.7441880258040796,26.0,2.0,672.0,0.5928520605042262,4.568596120592806,0.016289671205402777,5.806928694397147,2.0,0.01875
fixed_eta2,7.52812500000008,0.009375,81.6517118617572,79.7972658729401,0.07020767238360154,0.32871301337073966,1.7639142734575126,26.0,2.0,676.0,0.5937021535435336,4.5908439403679475,0.017511443292187845,5.936380766179188,2.0,0.01875
fixed_eta2,7.5656250000000815,0.009375,82.81756041284197,80.92612874540109,0.07107413838213773,0.33577887691342645,1.7834991199710708,26.0,2.0,680.0,0.5945743081158074,4.613124066466639,0.01876864111686978,6.06732089119308,2.0,0.01875
fixed_eta2,7.603125000000083,0.009375,83.97886430404061,82.049980376805,0.07190907527383203,0.3429594119268392,1.802988392449112,26.0,2.0,684.0,0.5954637294574463,4.63543723601049,0.020107017086060677,6.199733918723426,2.0,0.01875
fixed_eta2,7.640625000000084,0.009375,85.13534350952108,83.16852515262266,0.07272228249082166,0.350255053435942,1.822337155415241,26.0,2.0,688.0,0.5963657411969145,4.6577840084123405,0.02157969558959269,6.333603906356842,2.0,0.01875
fixed_eta2,7.678125000000086,0.009375,86.28647435520938,84.28111759576262,0.07363263827466177,0.3576648570814497,1.8414164330554195,26.0,2.0,692.0,0.5972758272045182,4.680164770605571,0.023234601815302826,6.468914200865884,2.0,0.01875
fixed_eta2,7.715625000000087,0.009375,87.43158876279631,85.38693379287264,0.07479533185897125,0.3651873376023216,1.8600579158925588,26.0,2.0,696.0,0.5981896712846464,4.702579743805631,0.025105947814047035,6.605647584704418,2.0,0.01875
fixed_eta2,7.753125000000089,0.009375,88.57016110296735,86.48535719531321,0.07630233487858165,0.37282122152962327,1.8781152969265875,26.0,2.0,700.0,0.5991031930461311,4.725028991694497,0.027209973238725666,6.743786393525897,2.0,0.01875
fixed_eta2,7.79062500000009,0.009375,89.7019296047554,87.57615260189763,0.0781283864298813,0.38056608828622124,1.895512258417773,26.0,2.0,704.0,0.6000125778285809,4.74751242984466,0.0295430950830838,6.883312533464466,2.0,0.01875
fixed_eta2,7.8281250000000915,0.009375,90.82676393629025,88.65932192129318,0.08014300967389089,0.38842224619879095,1.9122536515918473,26.0,2.0,708.0,0.600914299198841,4.770029836128581,0.03208172397131172,7.024207395526046,2.0,0.01875
fixed_eta2,7.865625000000093,0.009375,91.94453925840543,89.73493178359487,0.082159174664829,0.3963898452774348,1.9283948130576076,26.0,2.0,712.0,0.6018051339593974,4.7925808618291565,0.03478534923769615,7.166451737074343,2.0,0.01875
fixed_eta2,7.903125000000094,0.009375,93.0551710979549,90.80310062660706,0.0839826798794781,0.404467969172446,1.9439845325112526,26.0,2.0,716.0,0.6026821710828765,4.815165043193315,0.037605113583654835,7.310025633234449,2.0,0.01875
fixed_eta2,7.940625000000096,0.009375,94.1586149772375,91.86396502126652,0.08545401670937756,0.4126525330206094,1.9682214072041135,26.0,2.0,720.0,0.6035428077645082,4.837781813192541,0.040497752318636254,7.454908497086854,2.0,0.01875
fixed_eta2,7.978125000000097,0.009375,95.25477149296661,92.91759565204791,0.08649468324542434,0.42092537328250407,2.0050652027189995,26.0,2.0,724.0,0.6043844718198561,4.86043050920731,0.04344100071697727,7.601074944898402,2.0,0.01875
fixed_eta2,8.015625000000098,0.009375,96.34352888010042,93.96384572997731,0.0871682877409547,0.4292789843127628,2.0426784143310823,26.0,2.0,728.0,0.605204586530464,4.883110370654709,0.046444359321321176,7.748487868821323,2.0,0.01875
fixed_eta2,8.0531250000001,0.009375,97.42453538979223,95.00213991210381,0.08769229682782717,0.43771195290591397,2.0809812196674335,26.0,2.0,732.0,0.6060009172389508,4.905820546465898,0.04955042065174391,7.897107321207644,2.0,0.01875
fixed_eta2,8.0906250000001,0.009375,98.49734118407599,96.03170428684913,0.088368982769772,0.4462260704856058,2.1198220830204098,26.0,2.0,736.0,0.6067715944339412,4.928560108617694,0.05282612387152277,8.04690089432443,2.0,0.01875
fixed_eta2,8.128125000000102,0.009375,99.56157243547912,97.05188472898226,0.08945377336240651,0.4548240069908589,2.1589805452057,26.0,2.0,740.0,0.6075151125827343,4.95132806581301,0.0563475758694055,8.197846342849223,2.0,0.01875
fixed_eta2,8.165625000000103,0.009375,100.616908354108,98.06225568419094,0.09103915929995722,0.46350599925066127,2.1982058779163896,26.0,2.0,744.0,0.6082303253947567,4.974123377053141,0.06018374785859874,8.34992639707649,2.0,0.01875
fixed_eta2,8.203125000000105,0.009375,101.66292662208969,99.06249706839279,0.09303215882688748,0.4722680877888241,2.237277394552881,26.0,2.0,748.0,0.6089164363496471,4.996944964947627,0.06438292065890512,8.503120801285863,2.0,0.01875
fixed_eta2,8.240625000000106,0.009375,102.6989530141035,100.05216240754169,0.09523168627720727,0.4811035876084555,2.2760594050711234,26.0,2.0,752.0,0.609572983254377,5.0197917285598725,0.06896321231038276,8.65740150042477,2.0,0.01875
fixed_eta2,8.278125000000108,0.009375,103.72398886672394,101.03047567768172,0.09744501605831028,0.49000689798792213,2.314524566319705,26.0,2.0,756.0,0.6101998163526674,5.042662555552457,0.07390745523931988,8.812733686320657,2.0,0.01875
fixed_eta2,8.315625000000109,0.009375,104.73683165833293,101.9963497796958,0.09957650540556932,0.4989765363941887,2.352733832219781,26.0,2.0,760.0,0.6107970707454162,5.065556333400798,0.07916373890486596,8.969081039408248,2.0,0.01875
fixed_eta2,8.35312500000011,0.009375,105.73643896232554,102.94872852983993,0.10164546985763687,0.5080149778618149,2.390782116852197,26.0,2.0,764.0,0.6113651349886381,5.088471959494313,0.08465410050723174,9.126411110763973,2.0,0.01875
fixed_eta2,8.390625000000112,0.009375,106.72235700695275,103.88706929166719,0.1037367208146219,0.517125785927596,2.42873470170911,26.0,2.0,768.0,0.6119046182020242,5.111408350025329,0.09029245738596219,9.284697498110217,2.0,0.01875
fixed_eta2,8.428125000000113,0.009375,107.69487870921336,104.81157663616673,0.10593095329176479,0.5263107999570553,2.4665816941665075,26.0,2.0,772.0,0.6124163177007576,5.134364447649544,0.09600848184286734,9.44391806835577,2.0,0.01875
fixed_eta2,8.465625000000115,0.009375,108.65471922492844,105.72291575734397,0.10826849098536302,0.5355697219192829,2.504226635839889,26.0,2.0,776.0,0.6129011883182847,5.1573392279623915,0.10176948131652198,9.60405085746793,2.0,0.01875
fixed_eta2,8.503125000000116,0.009375,109.60240784980815,106.62159341079425,0.11075936457202001,0.5449017089578682,2.5415080922240643,26.0,2.0,780.0,0.6133603136851633,5.180331704861984,0.10759130608848508,9.765070091935108,2.0,0.01875
fixed_eta2,8.540625000000118,0.009375,110.53787218661577,107.50751901039689,0.11340915022270238,0.5543066759352322,2.5782382551170575,26.0,2.0,784.0,0.6137948791628174,5.203340934867309,0.11353337457561766,9.926944082909413,2.0,0.01875
fixed_eta2,8.578125000000119,0.009375,111.46048466740066,108.38004910628399,0.1162282198724265,0.5637850791600558,2.6142372362187185,26.0,2.0,788.0,0.6142061460529925,5.226366020446168,0.11967974711123461,10.089635463033488,2.0,0.01875
fixed_eta2,8.61562500000012,0.009375,112.36931238844177,109.238256023182,0.11921845810723859,0.5733370616379591,2.649348499037718,26.0,2.0,792.0,0.6145954269997205,5.249406112397967,0.12611346044001637,10.25310322198892,2.0,0.01875
fixed_eta2,8.653125000000122,0.009375,113.26346233045244,110.08129387349804,0.12235035081037093,0.5829623479110488,2.68343478541293,26.0,2.0,796.0,0.6149640628921627,5.2724604113408535,0.1328922562365178,10.417305550685036,2.0,0.01875
fixed_eta2,8.690625000000123,0.009375,114.142352408317,110.90867218647921,0.12555158400615452,0.5926610794896233,2.71636565046963,26.0,2.0,800.0,0.6153134018015701,5.2955281683692075,0.14003112772376325,10.582202500343653,2.0,0.01875
fixed_eta2,8.728125000000125,0.009375,115.0057639907019,111.72027683252007,0.12873047253533243,0.6024345279454687,2.7480106582085635,26.0,2.0,804.0,0.6156447804400373,5.3186086849674155,0.1474938328570737,10.747757706182046,2.0,0.01875
fixed_eta2,8.765625000000126,0.009375,115.85365387730045,112.51612252039959,0.13183455643070008,0.612284718442839,2.7782455799640364,26.0,2.0,808.0,0.6159595083862197,5.3417013122799455,0.15519403427435724,10.913938822216434,2.0,0.01875
fixed_eta2,8.803125000000128,0.009375,116.68588589237808,113.29603854634996,0.13490245965449105,0.6222133015858369,2.806967541151388,26.0,2.0,812.0,0.6162588550509968,5.364805449841638,0.1630067028349355,11.080716786305167,2.0,0.01875
fixed_eta2,8.840625000000129,0.009375,117.50211145106687,114.05957423255856,0.13804533167054334,0.6322209291113295,2.834106819802361,26.0,2.0,816.0,0.6165440391997206,5.387920543867785,0.17078967848087584,11.248064420440349,2.0,0.01875
fixed_eta2,8.87812500000013,0.009375,118.31819067999226,114.82207783209708,0.1415661961815668,0.6423666643574214,2.8596233214992166,32.0,2.0,820.0,0.6167876035875541,5.411046085196217,0.1783724363423979,11.415952451562097,2.0,0.01875
fixed_eta2,8.915625000000132,0.009375,119.09749819409765,115.54721217781488,0.14564292267316226,0.6525337892975398,2.8834844587499684,32.0,2.0,824.0,0.6170477632770337,5.434180531635842,0.18483691834813404,11.584361130339918,2.0,0.01875
fixed_eta2,8.953125000000133,0.009375,119.86033866207075,116.25504211201607,0.15032899115486822,0.6627770286684149,2.905633212618471,32.0,2.0,828.0,0.6172970646855811,5.457324527503948,0.19043598799859984,11.75325428059599,2.0,0.01875
fixed_eta2,8.990625000000135,0.009375,120.60983298396391,116.94970084176526,0.15458484575085213,0.6731072215766469,2.9259629855837557,32.0,2.0,832.0,0.6175364785295356,5.48047768406282,0.19677407159593552,11.922604416892009,2.0,0.01875
fixed_eta2,9.028125000000136,0.009375,121.34792762407452,117.63356134041737,0.1580009009616406,0.683522815188091,2.9443141029970055,32.0,2.0,836.0,0.6177668920241086,5.50363964740368,0.20511871712263635,12.092380025403113,2.0,0.01875
fixed_eta2,9.065625000000137,0.009375,122.06954681277307,118.30107902790616,0.16104777248490543,0.6940247055641691,2.9604964147919532,32.0,2.0,840.0,0.6179891145348078,5.526810095403836,0.21549388481649817,12.262548287104716,2.0,0.01875
fixed_eta2,9.103125000000139,0.009375,122.77078827234064,118.94785013249273,0.16422993493334798,0.7046132759110885,2.974329404495796,32.0,2.0,844.0,0.6182038876607929,5.549988734988215,0.22591578683406913,12.433075601882257,2.0,0.01875
fixed_eta2,9.14062500000014,0.009375,123.45523135857994,119.57738008555347,0.16762042651109596,0.7152907350913889,2.985682561766356,32.0,2.0,848.0,0.6184118964975596,5.573175299800327,0.2338039963486389,12.603928486600296,2.0,0.01875
fixed_eta2,9.178125000000142,0.009375,124.12508397706938,120.19218558715889,0.17090363473411846,0.7260613340482045,2.994500810534416,32.0,2.0,852.0,0.6186137792662751,5.596369548272199,0.2387415671102452,12.77507469479101,2.0,0.01875
fixed_eta2,9.215625000000143,0.009375,124.77841060113919,120.79057663818492,0.17383690230130178,0.7369259475083199,3.000804354006177,32.0,2.0,856.0,0.6188101332952168,5.619571261991294,0.24262565730084484,12.946484247310135,2.0,0.01875
fixed_eta2,9.253125000000145,0.009375,125.41357877493888,121.37079801376638,0.17654513649743503,0.7478844478217068,3.004659810123211,32.0,2.0,860.0,0.6190015167690391,5.642780244211273,0.24752957670524767,13.118130048764263,2.0,0.01875
fixed_eta2,9.290625000000146,0.009375,126.03102529779082,121.93290780547171,0.1794101783484369,0.7589352053753592,3.00614780887954,32.0,2.0,864.0,0.6191884474942579,5.6659963183666315,0.25423822442167954,13.289987896472141,2.0,0.01875
fixed_eta2,9.328125000000147,0.009375,126.63207943584554,122.47793941111797,0.18271046806642144,0.7700803021561002,3.0053413439109744,32.0,2.0,868.0,0.6193714008450827,5.68921932651932,0.26185406572579717,13.462035866550089,2.0,0.01875
fixed_eta2,9.365625000000149,0.009375,127.21730353481138,123.0063919036298,0.1864619832468801,0.781327745501291,3.002298204731112,32.0,2.0,872.0,0.6195508087161421,5.712449127743015,0.26851061307881396,13.634253201329903,2.0,0.01875
fixed_eta2,9.40312500000015,0.009375,127.78714351328242,123.51889625480011,0.19041889398165557,0.7926872828815704,2.997059974739785,32.0,2.0,876.0,0.6197270605256546,5.735685596504538,0.273244336232743,13.806618920099707,2.0,0.01875
fixed_eta2,9.440625000000152,0.009375,128.34310526955502,124.01732444661161,0.19415559889442946,0.8041665463712133,2.989650449394475,32.0,2.0,880.0,0.6199005066823629,5.758928621128681,0.27698333798644,13.979110462024265,2.0,0.01875
fixed_eta2,9.478125000000153,0.009375,128.88672860154304,124.50352314148074,0.1973112082164062,0.815769926305522,2.9800735559498963,32.0,2.0,884.0,0.6200714643190508,5.782178102437231,0.2815972239122426,14.151702735056768,2.0,0.01875
fixed_eta2,9.515625000000155,0.009375,129.4180196702748,124.97750853180838,0.19982839173855466,0.8274987790510296,2.9683141160857622,32.0,2.0,888.0,0.620240224254877,5.8054339526304055,0.2885095507254109,14.324367920074083,2.0,0.01875
fixed_eta2,9.553125000000156,0.009375,129.93559942507096,125.43757688098424,0.20199180973438532,0.8393524597202698,2.9543461938229236,32.0,2.0,892.0,0.6204070574591336,5.828696094425359,0.297549937912596,14.497076205688481,2.0,0.01875
fixed_eta2,9.590625000000157,0.009375,130.43839041453106,125.88213409367671,0.2042764669817831,0.8513320827481956,2.9438619886964768,32.0,2.0,896.0,0.6205722195360213,5.8519644604032095,0.3063358574851449,14.669797313438869,2.0,0.01875
fixed_eta2,9.628125000000159,0.009375,130.92634834793324,126.31106512961628,0.2070582220392032,0.8633735514448506,2.9900904351468776,32.0,2.0,900.0,0.620735870663145,5.875238991590563,0.3119209089652766,14.842490933265847,2.0,0.01875
fixed_eta2,9.66562500000016,0.009375,131.4015658327108,126.72659473369998,0.210427124432222,0.8754286218437095,3.0357165360821137,32.0,2.0,904.0,0.6208979221427868,5.898519630073088,0.3139184406226835,15.015047710943007,2.0,0.01875
fixed_eta2,9.703125000000162,0.009375,131.86746184077373,127.13225320262262,0.2142298266775819,0.8874983814312767,3.0805166039374474,32.0,2.0,908.0,0.6210582588839839,5.921806313639035,0.314642661994303,15.187310688514442,2.0,0.01875
fixed_eta2,9.740625000000163,0.009375,132.32737895537306,127.53155567457082,0.21824827989929058,0.8995831788270817,3.124228174936065,32.0,2.0,912.0,0.6212167871518365,5.945098976169858,0.3162184651094549,15.35915819217233,2.0,0.01875
fixed_eta2,9.778125000000164,0.009375,132.7829873574882,127.92627229978902,0.2223486760602984,0.911681798336619,3.1665913492392996,32.0,2.0,916.0,0.6213734320731497,5.96839754839115,0.3188838658504922,15.530547727937872,2.0,0.01875
fixed_eta2,9.815625000000166,0.009375,133.23303315517182,128.31516119587144,0.22650569270709653,0.9237924028497674,3.20739560730055,32.0,2.0,920.0,0.6215281365290435,5.991701958554665,0.32134381680724067,15.701503275451817,2.0,0.01875
fixed_eta2,9.853125000000167,0.009375,133.67363922596195,128.6943280065168,0.23074574048632,0.9359141658012231,3.246508259822815,32.0,2.0,924.0,0.6216808612756474,6.015012133104117,0.32172499920278563,15.872067803510149,2.0,0.01875
fixed_eta2,9.890625000000169,0.009375,134.10000559694572,129.05900109192845,0.23506812645997024,0.9480483867824243,3.283868933486173,32.0,2.0,928.0,0.6218315852396725,6.038327997352104,0.3187518518824467,16.04225897592991,2.0,0.01875
fixed_eta2,9.92812500000017,0.009375,134.50822430653534,129.40539096806722,0.2393897415568022,0.9601991107802808,3.3194519968916976,32.0,2.0,932.0,0.6219803052216084,6.061649476157948,0.31267686140354123,16.212054654548364,2.0,0.01875
fixed_eta2,9.965625000000172,0.009375,134.89622734324973,129.73158494444982,0.24358803355824155,0.9723721087179713,3.3532135641608853,32.0,2.0,936.0,0.6221270350740655,6.084976494583555,0.30497335984818186,16.381409205015242,2.0,0.01875
fixed_eta2,10.003125000000173,0.009375,135.26388071860634,130.03754850055182,0.24758629189925652,0.9845729810297444,3.385046365280375,32.0,2.0,940.0,0.6222718046215385,6.108308978513339,0.29701113718624783,16.550281752785647,2.0,0.01875
fixed_eta2,10.040625000000174,0.009375,135.61258417504843,130.3246777839166,0.25139481504341965,0.9968064643151906,3.414762304018945,32.0,2.0,944.0,0.6224146581959098,6.1316468552272685,0.2888558297143617,16.718654849385487,2.0,0.01875
fixed_eta2,10.078125000000176,0.009375,135.94464470666134,130.59518396238815,0.25510090818076003,1.0090765974442117,3.442109150470485,32.0,2.0,948.0,0.6225556526160483,6.15499005390845,0.27891898582604197,16.886533611347296,2.0,0.01875
fixed_eta2,10.115625000000177,0.009375,136.2625381824476,130.8514022543689,0.25883016145414384,1.0213872134650508,3.4668123380349867,32.0,2.0,952.0,0.6226948549749027,6.178338506069438,0.2651167286857538,17.05392983795251,2.0,0.01875
fixed_eta2,10.153125000000179,0.009375,136.56821427980537,131.09516875876346,0.26268532383613336,1.0337428419716872,3.48862432980371,32.0,2.0,956.0,0.6228323409038266,6.201692145902848,0.2471372801175526,17.22084308104352,2.0,0.01875
fixed_eta2,10.19062500000018,0.009375,136.86264765673724,131.327430541721,0.2666977795050598,1.0461489619836377,3.507364512128457,32.0,2.0,960.0,0.6229681935230644,6.2250509105802525,0.22712416866854218,17.387248989607375,2.0,0.01875
fixed_eta2,10.228125000000182,0.009375,137.14573936922122,131.54816600247733,0.2708155974136611,1.0586110872918086,3.522938829617616,32.0,2.0,964.0,0.6231025026682577,6.248414740518487,0.20776101045294545,17.553098768699808,2.0,0.01875
fixed_eta2,10.265625000000183,0.009375,137.4165300962672,131.7565954581733,0.27490424297109,1.0711337137943575,3.535336531846684,32.0,2.0,968.0,0.6232353640130728,6.271783579615433,0.1904532279549314,17.71832771224556,2.0,0.01875
fixed_eta2,10.303125000000184,0.009375,137.67359625748946,131.9515501205094,0.2787602197083998,1.0837204149174533,3.544608928730388,32.0,2.0,972.0,0.6233668781703625,6.295157375451762,0.17520041662855584,17.882868071236278,2.0,0.01875
fixed_eta2,10.340625000000186,0.009375,137.9154003118657,132.13174098199272,0.28217376193498833,1.0963748159457982,3.55083980219665,32.0,2.0,976.0,0.6234971499727726,6.318536079462095,0.1612280755733368,18.04666149151395,2.0,0.01875
fixed_eta2,10.378125000000187,0.009375,138.1404995409544,132.29585763824767,0.28502477506757595,1.1091013051637402,3.5541171984249074,32.0,2.0,980.0,0.6236262878333805,6.341919647081422,0.14774759413230132,18.209667427978456,2.0,0.01875
fixed_eta2,10.415625000000189,0.009375,138.34781082493765,132.44277521883262,0.28733658148921115,1.121905004684121,3.5545127283798745,32.0,2.0,984.0,0.6237544029527899,6.365308037865122,0.13474287012080466,18.371865569845667,2.0,0.01875
fixed_eta2,10.45312500000019,0.009375,138.53711544640458,132.57209413646626,0.2892454281475541,1.134791402391109,3.5520708896082205,32.0,2.0,988.0,0.6238816083711024,6.3887012155759155,0.12313003773751613,18.533252310556538,2.0,0.01875
fixed_eta2,10.490625000000191,0.009375,138.70955811836924,132.68474141307917,0.2909080428107124,1.1477660298862493,3.546809600101104,32.0,2.0,992.0,0.6240080180687466,6.412099148235541,0.1139842158318501,18.69383331968208,2.0,0.01875
fixed_eta2,10.528125000000193,0.009375,138.86752960751994,132.78298184542183,0.29238542594213324,1.1608342242835867,3.5387329750853516,32.0,2.0,996.0,0.6241337462554679,6.435501808146091,0.10770839602430038,18.853615427827926,2.0,0.01875
fixed_eta2,10.565625000000194,0.009375,139.01290437088375,132.86886525276083,0.293467739956224,1.1739948515922323,3.5278603276469065,32.0,2.0,1000.0,0.6242589068485155,6.458909171888328,0.10383962104032722,19.012600606599484,2.0,0.01875
fixed_eta2,10.603125000000196,0.009375,139.1470932453745,132.943861466982,0.29408385686846594,1.1872440482954159,3.514253177115835,32.0,2.0,1004.0,0.6243836131021561,6.482321220303359,0.10138277803927184,19.170783106178067,2.0,0.01875
fixed_eta2,10.640625000000197,0.009375,139.27153170516624,133.0093379748285,0.2942683473333759,1.2005869320313,3.498017328217246,32.0,2.0,1008.0,0.6245079773881059,6.505737938463186,0.09956422257250648,19.328149041163382,2.0,0.01875
fixed_eta2,10.678125000000199,0.009375,139.3872455163102,133.06608766963075,0.2941928499812969,1.214036724582843,3.479301066162696,32.0,2.0,1012.0,0.6246321111102646,6.529159315635751,0.09854862160540304,19.484677089134593,2.0,0.01875
fixed_eta2,10.7156250000002,0.009375,139.49441976335098,133.11391837041475,0.2941489305724503,1.2276107557056832,3.458287657530846,32.0,2.0,1016.0,0.6247561246366697,6.552585345247509,0.09931353787693982,19.640339580418516,2.0,0.01875
fixed_eta2,10.753125000000201,0.009375,139.5929150332728,133.15234325915395,0.2943841572595357,1.241325203994235,3.4351772589901732,32.0,2.0,1020.0,0.6248801271587867,6.576016024842175,0.1028471494649044,19.79510422642148,2.0,0.01875
fixed_eta2,10.790625000000203,0.009375,139.68224163497905,133.18071137735933,0.294952468575002,1.255192324420023,3.4101538805720892,32.0,2.0,1024.0,0.625004226515309,6.599451356033245,0.10955050462771898,19.94893707925311,2.0,0.01875
fixed_eta2,10.828125000000204,0.009375,139.76118739437976,133.19784052295432,0.29571239441956076,1.2692209894384598,3.3833518396739892,32.0,2.0,1028.0,0.6251285290758639,6.6228913444508315,0.11907865720520411,20.101806751871287,2.0,0.01875
fixed_eta2,10.865625000000206,0.009375,139.82864711927073,133.20272715146785,0.2964556545335564,1.2834180859731814,3.354845130158621,32.0,2.0,1032.0,0.6252531397001135,6.64633599968566,0.13040812307550326,20.253688959070026,2.0,0.01875
fixed_eta2,10.903125000000207,0.009375,139.88486212222813,133.1956371944751,0.29706569210276035,1.2977904107668556,3.324665981077857,32.0,2.0,1036.0,0.6253781617135749,6.669785335232004,0.14220116089954282,20.40456981826144,2.0,0.01875
fixed_eta2,10.940625000000209,0.009375,139.93180188384315,133.17841519223475,0.2975965056570348,1.3123460942622525,3.2928427235272375,32.0,2.0,1040.0,0.6255036968993113,6.693239368429863,0.1534263423966128,20.554446511137346,2.0,0.01875
fixed_eta2,10.97812500000021,0.009375,139.9725797724568,133.1540053984236,0.29822153438152665,1.3270837160165043,3.2820819019205953,32.0,2.0,1044.0,0.6256298438009898,6.716698120399588,0.16362834465710901,20.703324511675927,2.0,0.01875
fixed_eta2,11.015625000000211,0.009375,140.01012703082753,133.1259484319032,0.2990734036600412,1.341854755109874,3.3214246533819183,32.0,2.0,1048.0,0.625756580560286,6.740161614415761,0.1724438568401145,20.85117537084668,2.0,0.01875
fixed_eta2,11.053125000000213,0.009375,140.04792347894892,133.09793913169304,0.300203990389731,1.356603265023129,3.3593222793731505,32.0,2.0,1052.0,0.6258837032611555,6.763629868903986,0.17892055854948077,20.99782407380794,2.0,0.01875
fixed_eta2,11.090625000000214,0.009375,140.08846668026254,133.0725358408298,0.3015361102954152,1.3713258678998805,3.395551897948926,32.0,2.0,1056.0,0.6260110206986823,6.78710289465881,0.18136430691157662,21.143024099491186,2.0,0.01875
