resolution,time,axisTau,cycle,field,norm2,Linf,rho,z,classification,local_h,owner_levels,distance_axis_over_h,distance_outer_over_h,distance_same_level_over_h,distance_coarse_fine_over_h
n512,18.869857113320027,9.279328127878912,7336,H,2.0404320080484734e-05,0.0007096190849984266,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.869857113320027,9.279328127878912,7336,M,6.900254037906793e-06,0.0005164222361032168,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,18.869857113320027,9.279328127878912,7336,Z,0.00048341253251331785,8.987491054357495e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.880763369338716,9.281429246474174,7340,C,0.0019645359819717503,0.0008377956442729206,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.880763369338716,9.281429246474174,7340,H,2.048384011764037e-05,0.0007162642986448878,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.880763369338716,9.281429246474174,7340,M,6.9381777662958796e-06,0.0005168579462775197,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,18.880763369338716,9.281429246474174,7340,Z,0.00048424470272306615,9.011502470422854e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.891668698589573,9.283521530566091,7344,C,0.0019679873606898066,0.000844944377047653,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.891668698589573,9.283521530566091,7344,H,2.0564448711991196e-05,0.0007212971877942412,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.891668698589573,9.283521530566091,7344,M,6.9767550159216445e-06,0.000516072616452565,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,18.891668698589573,9.283521530566091,7344,Z,0.00048507774822893486,9.01683637758598e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.90257310096624,9.285605031925675,7348,C,0.0019714440220048295,0.0008502403174038386,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.90257310096624,9.285605031925675,7348,H,2.0646167627703624e-05,0.0007247044451558667,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.90257310096624,9.285605031925675,7348,M,7.015998342965776e-06,0.000514037283341216,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,18.90257310096624,9.285605031925675,7348,Z,0.0004859116694017768,9.003301943341057e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.91347657636888,9.28767980313795,7352,C,0.0019749060025884206,0.0008614638335980628,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.91347657636888,9.28767980313795,7352,H,2.0729019309371425e-05,0.0007264781481669709,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.91347657636888,9.28767980313795,7352,M,7.055920453188059e-06,0.0005107263836530881,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,18.91347657636888,9.28767980313795,7352,Z,0.0004867464666155371,8.970760526957589e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.924379124704178,9.289745897594772,7356,C,0.0019783733399577454,0.000877981932730156,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.924379124704178,9.289745897594772,7356,H,2.081302687586355e-05,0.0007266158225939234,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.924379124704178,9.289745897594772,7356,M,7.096534210206241e-06,0.0005214797955059544,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.924379124704178,9.289745897594772,7356,Z,0.0004875821402475408,8.919126600450795e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.935280745885315,9.291803369487434,7360,C,0.0019818460724766477,0.0008930111815803495,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.935280745885315,9.291803369487434,7360,H,2.0898214113620174e-05,0.0007251204092388226,1.375,0.0,same_level_seam,0.03125,7,44.0,4052.0,0.0,84.0
n512,18.935280745885315,9.291803369487434,7360,M,7.137852645232235e-06,0.0005329168901711322,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.935280745885315,9.291803369487434,7360,Z,0.000488418690678006,8.848368487147805e-05,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,18.946181439831953,9.293852273799079,7364,C,0.0019853242393509116,0.0009064568454850014,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.946181439831953,9.293852273799079,7364,H,2.098460545997582e-05,0.0007254137273046413,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.946181439831953,9.293852273799079,7364,M,7.179888968195388e-06,0.0005434286898526329,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.946181439831953,9.293852273799079,7364,Z,0.0004892561182902441,8.96020343867726e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,18.957081206470217,9.295892666296911,7368,C,0.0019888078806244,0.0009182269506297212,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.957081206470217,9.295892666296911,7368,H,2.107222598941509e-05,0.0007328289143719302,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.957081206470217,9.295892666296911,7368,M,7.222656580215272e-06,0.0005529577275834645,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.957081206470217,9.295892666296911,7368,Z,0.0004900944234700043,9.117509091988893e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,18.96798004573269,9.297924603524207,7372,C,0.0019922970371731193,0.0009282327499622487,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.96798004573269,9.297924603524207,7372,H,2.116110139211562e-05,0.0007387245069447462,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.96798004573269,9.297924603524207,7372,M,7.266169087405198e-06,0.0005614480348355687,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.96798004573269,9.297924603524207,7372,Z,0.0004909336066059012,9.257622103315107e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,18.9788779575584,9.299948142792132,7376,C,0.001995791750693125,0.0009363891715872229,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.9788779575584,9.299948142792132,7376,H,2.125125795053353e-05,0.0007484726389689507,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,18.9788779575584,9.299948142792132,7376,M,7.310440315775636e-06,0.0005688453982385659,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.9788779575584,9.299948142792132,7376,Z,0.0004917736680885129,9.37998764168915e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,18.98977494189278,9.301963342171357,7380,C,0.0019992920636967577,0.0009426153009339259,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.98977494189278,9.301963342171357,7380,H,2.134272251768399e-05,0.0007621608236093903,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,18.98977494189278,9.301963342171357,7380,M,7.3554843272100275e-06,0.0005750976159392238,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,18.98977494189278,9.301963342171357,7380,Z,0.0004926146083108734,9.484094379952767e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.00067099868769,9.303970260483473,7384,C,0.002002798019502471,0.0009468348491725851,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.00067099868769,9.303970260483473,7384,H,2.1435522492228242e-05,0.0007741601514466498,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.00067099868769,9.303970260483473,7384,M,7.401315436346347e-06,0.0005801547532293075,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.00067099868769,9.303970260483473,7384,Z,0.0004934564276679316,9.569476722052917e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.011566127901357,9.305968957292222,7388,C,0.002006309662213235,0.0009489766539425107,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.011566127901357,9.305968957292222,7388,H,2.1529685780182563e-05,0.000784434228120981,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.011566127901357,9.305968957292222,7388,M,7.447948228206159e-06,0.0005839693962995346,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.011566127901357,9.305968957292222,7388,Z,0.0004942991265563171,9.635716885375388e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.022460329498397,9.307959492894522,7392,C,0.0020098270367147906,0.0009489751660681109,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.022460329498397,9.307959492894522,7392,H,2.162524077424682e-05,0.0007929523366942241,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.022460329498397,9.307959492894522,7392,M,7.495397576428135e-06,0.000586496901936349,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.022460329498397,9.307959492894522,7392,Z,0.0004951427053745066,9.682446827618772e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.033353603449786,9.309941928311313,7396,C,0.002013350188662393,0.0009467709713276665,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.033353603449786,9.309941928311313,7396,H,2.1722216323599902e-05,0.0007996895586681874,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.033353603449786,9.309941928311313,7396,M,7.54367866189669e-06,0.0005876956427164652,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.033353603449786,9.309941928311313,7396,Z,0.0004959871645224032,9.709350000596751e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.044245949732822,9.311916325278183,7400,C,0.002016879164462522,0.0009453539673768087,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.044245949732822,9.311916325278183,7400,H,2.182064169882068e-05,0.0008046268665177284,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.044245949732822,9.311916325278183,7400,M,7.5928069915978986e-06,0.0005875272466051973,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.044245949732822,9.311916325278183,7400,Z,0.0004968325044008144,9.716162927971524e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.05513736833114,9.313882746235844,7404,C,0.0020204140112696917,0.0009505456433998573,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.05513736833114,9.313882746235844,7404,H,2.1920546567360233e-05,0.0008077511988394438,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.05513736833114,9.313882746235844,7404,M,7.642798417527404e-06,0.0005859568280486406,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.05513736833114,9.313882746235844,7404,Z,0.0004976787254120579,9.702676601321536e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.066027859234676,9.31584125432038,7408,C,0.0020239547769714725,0.0009651400344868569,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.066027859234676,9.31584125432038,7408,H,2.2021960962438497e-05,0.0008090554956772175,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.066027859234676,9.31584125432038,7408,M,7.693669155485699e-06,0.0005829532112587874,1.21875,0.0,same_level_seam,0.03125,7,39.0,4057.0,0.0,89.0
n512,19.066027859234676,9.31584125432038,7408,Z,0.0004985258279592891,9.668737671067504e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.076917422439653,9.317791913353329,7412,C,0.002027501510179497,0.0009854200736256029,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.076917422439653,9.317791913353329,7412,H,2.2124915257443416e-05,0.0008085387080275577,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.076917422439653,9.317791913353329,7412,M,7.74543580347691e-06,0.0005869299563820978,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.076917422439653,9.317791913353329,7412,Z,0.000499373812446051,9.614249443976694e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.087806057948562,9.319734787831573,7416,C,0.0020310542602263496,0.0010040928345583478,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.087806057948562,9.319734787831573,7416,H,2.2229440140360014e-05,0.0008062057932884947,1.34375,0.0,same_level_seam,0.03125,7,43.0,4053.0,0.0,85.0
n512,19.087806057948562,9.319734787831573,7416,M,7.798115359670296e-06,0.0006007979873385414,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.087806057948562,9.319734787831573,7416,Z,0.0005002226792773944,9.539172668342824e-05,1.28125,0.0,same_level_seam,0.03125,7,41.0,4055.0,0.0,87.0
n512,19.09869376577015,9.321669942917037,7420,C,0.0020346130771550287,0.0010210485258656042,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.09869376577015,9.321669942917037,7420,H,2.233556659451992e-05,0.0008160336173289318,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.09869376577015,9.321669942917037,7420,M,7.851725239679248e-06,0.0006136646719744859,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.09869376577015,9.321669942917037,7420,Z,0.0005010724288577335,9.642456037978226e-05,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.109580545919396,9.323597444426222,7424,C,0.0020381780117167685,0.0010361800390431158,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.109580545919396,9.323597444426222,7424,H,2.24433258737245e-05,0.0008259997745007075,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.109580545919396,9.323597444426222,7424,M,7.906283292977425e-06,0.000625463492049955,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.109580545919396,9.323597444426222,7424,Z,0.0005019230615924125,9.818216626021929e-05,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.120466398417495,9.325517358819528,7428,C,0.002041749115376764,0.0010493834370418743,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.120466398417495,9.325517358819528,7428,H,2.255274949517283e-05,0.0008343102857953782,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.120466398417495,9.325517358819528,7428,M,7.961807818402605e-06,0.000636129383243818,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.120466398417495,9.325517358819528,7428,Z,0.0005027745778870262,9.975648436068151e-05,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.131351323291838,9.327429753190435,7432,C,0.002045326440309416,0.0010605584637553033,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.131351323291838,9.327429753190435,7432,H,2.2663869219844976e-05,0.000840937729367431,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.131351323291838,9.327429753190435,7432,M,8.018317578506876e-06,0.0006455990220080978,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.131351323291838,9.327429753190435,7432,Z,0.0005036269781475438,0.00010114139809015871,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.142235320576,9.329334695254468,7436,C,0.0020489100394065598,0.0010696090539929434,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.142235320576,9.329334695254468,7436,H,2.2776717050359603e-05,0.0008559920369730876,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.142235320576,9.329334695254468,7436,M,8.075831812757496e-06,0.0006538111134501722,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.142235320576,9.329334695254468,7436,Z,0.0005044802627795986,0.00010233124671949132,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.153118390309704,9.331232253338019,7440,C,0.00205249996628524,0.0010764438589155368,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.153118390309704,9.331232253338019,7440,H,2.2891325223555726e-05,0.0008691565505170792,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.153118390309704,9.331232253338019,7440,M,8.134370249375198e-06,0.0006607066793039266,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.153118390309704,9.331232253338019,7440,Z,0.0005053344321893242,0.0001033208494834554,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.164000532538832,9.333122496366974,7444,C,0.002056096275304022,0.0010809767958329137,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.164000532538832,9.333122496366974,7444,H,2.3007726217442686e-05,0.0008803910003105965,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.164000532538832,9.333122496366974,7444,M,8.193953115894834e-06,0.0006662293447023674,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.164000532538832,9.333122496366974,7444,Z,0.0005061894867830515,0.00010410552819553528,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.17488174731537,9.335005493855183,7448,C,0.002059699021572061,0.0010831275729500745,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.17488174731537,9.335005493855183,7448,H,2.312595275249032e-05,0.0008896614267488202,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.17488174731537,9.335005493855183,7448,M,8.254601148239245e-06,0.0006703256223487669,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.17488174731537,9.335005493855183,7448,Z,0.0005070454269669839,0.00010468112823370226,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.185762034697422,9.336881315892754,7452,C,0.0020633082609712154,0.0010828222601847414,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.185762034697422,9.336881315892754,7452,H,2.3246037803490326e-05,0.0008969403142123841,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.185762034697422,9.336881315892754,7452,M,8.316335598343875e-06,0.0006729451924300105,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.185762034697422,9.336881315892754,7452,Z,0.0005079022531478518,0.0001050440377763067,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.196641394749168,9.338750033134193,7456,C,0.002066924050176067,0.0010799938520769804,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.196641394749168,9.338750033134193,7456,H,2.336801461613064e-05,0.0009022066857145503,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.196641394749168,9.338750033134193,7456,M,8.379178240384202e-06,0.0006740411772350527,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.196641394749168,9.338750033134193,7456,Z,0.0005087599657322172,0.00010519120522379074,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.20751982754085,9.340611716786356,7460,C,0.002070546446681743,0.001074582843132515,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.20751982754085,9.340611716786356,7460,H,2.3491916725747118e-05,0.0009054461957357478,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.20751982754085,9.340611716786356,7460,M,8.443151375481627e-06,0.0006735704081947212,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.20751982754085,9.340611716786356,7460,Z,0.0005096185651275642,0.00010512015465079712,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.218397333148765,9.342466438596276,7464,C,0.002074175508832269,0.0010802122258691076,1.15625,0.0,same_level_seam,0.03125,7,37.0,4059.0,0.0,91.0
n512,19.218397333148765,9.342466438596276,7464,H,2.3617777986027096e-05,0.000906651140134225,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.218397333148765,9.342466438596276,7464,M,8.508277835044024e-06,0.0006714936853604402,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.218397333148765,9.342466438596276,7464,Z,0.000510478051741377,0.0001048289992487356,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.22927391165523,9.344314270838806,7468,C,0.002077811295848878,0.0011056346564571598,1.15625,0.0,same_level_seam,0.03125,7,37.0,4059.0,0.0,91.0
n512,19.22927391165523,9.344314270838806,7468,H,2.3745632591896025e-05,0.0009058205097440472,1.3125,0.0,same_level_seam,0.03125,7,42.0,4054.0,0.0,86.0
n512,19.22927391165523,9.344314270838806,7468,M,8.574580982696923e-06,0.0006677760261383968,1.1875,0.0,same_level_seam,0.03125,7,38.0,4058.0,0.0,90.0
n512,19.22927391165523,9.344314270838806,7468,Z,0.0005113384259820145,0.00010431645270898195,1.25,0.0,same_level_seam,0.03125,7,40.0,4056.0,0.0,88.0
n512,19.24014956314857,9.34615528630411,7472,C,0.002081453867868511,0.0011293624504078118,1.15625,0.0,same_level_seam,0.03125,7,37.0,4059.0,0.0,91.0
