block,level,x,y,z,r,h,w,rho,alpha,K,local_rate,rate_gradient_norm,product_derivative_defect,half_ell_factorized,half_ell_direct,energy_rate_margin,frozen_spectral_abscissa
28,0,0.3125,0.9375,-2.1875,2.40035804620894,0.125,0.7368532383375616,0.8559385982195329,0.6307011279161758,0.030882619990277083,16.0,0.0,1.3831650448975295e-07,8.962904570664604e-08,2.1800490837381315e-07,15.88655764034287,-15.88009920558402
28,0,2.9375,1.8125,-1.9375,3.958278508392253,0.125,0.8104746380066277,0.9719933833896857,0.7877759855475928,0.014833424034138924,16.0,0.0,7.1109574578257445e-09,9.52050477010022e-09,1.3846795159045809e-08,15.957585432834067,-15.96072451741994
28,0,0.3125,0.9375,-1.8125,2.064393070614218,0.125,0.7061200331084625,0.8189372717352672,0.5782680134314608,0.03898660254008138,16.0,0.0,2.254131134233228e-07,1.1273363901579197e-07,2.477884932949298e-07,15.861282745299533,-15.846076384055277
28,0,2.1875,1.0625,-1.5625,2.8905827699617945,0.125,0.7687664742686598,0.9017962152842403,0.6932706969328867,0.023207409089691933,16.0,0.0,1.536055146367565e-08,5.087637479354904e-09,1.7886534088984375e-08,15.919212298682773,-15.916383413925216
28,0,0.8125,0.4375,-1.4375,1.708206296089556,0.125,0.6615926101351491,0.7737741523549638,0.5119232611116331,0.05220559732638382,16.0,0.0,9.971103202497522e-07,6.305931280530279e-08,1.024054893536442e-06,15.833527109652142,-15.799123285283898
28,0,1.0625,1.6875,-1.3125,2.387303656848035,0.125,0.7357891045168816,0.8549894974219595,0.6290919566794423,0.030973108173975982,16.0,0.0,5.828324835350405e-08,4.726650095939177e-09,6.088493788701003e-08,15.893322214627705,-15.879104667573401
28,0,0.3125,0.4375,-1.1875,1.3035408509133881,0.125,0.5887646779993795,0.7136822993984401,0.42019092919917933,0.0778403561834852,16.0,0.0,4.66548549275807e-06,1.4058181590809489e-06,3.2843744222657206e-06,15.767664254003256,-15.729126107564918
28,0,1.4375,1.1875,-1.0625,2.1460355891736747,0.125,0.7144228176774154,0.8287842163548428,0.5921023550947955,0.03656767695984637,16.0,0.0,6.236938264341216e-08,6.9175341677626e-09,6.647699658468938e-08,15.879570344128368,-15.855363535803084
28,0,0.4375,0.1875,-0.9375,1.0514127400787951,0.125,0.526154700702636,0.6709899003526706,0.353044490194551,0.10270391215960897,16.0,0.0,1.26909548852438e-05,2.0017289217536853e-06,1.0802487861621553e-05,15.739374830061031,-15.676782470699228
28,0,1.3125,0.0625,-0.8125,1.5449008867885343,0.125,0.635604946038619,0.7507102996302863,0.4771551794871436,0.06093953825690982,16.0,0.0,9.314597152717842e-07,1.2475561171174025e-06,1.85116200427904e-06,15.808296990646356,-15.773026884905732
28,0,0.3125,0.3125,-0.8125,0.9249155366842964,0.125,0.488183189765822,0.6477157699425097,0.31620395063215967,0.11903072392256281,16.0,0.0,1.8365337956479216e-05,2.149165384971968e-06,1.7376090618696816e-05,15.733047031817842,-15.648484127284958
28,0,0.1875,0.3125,-0.6875,0.7781187248742958,0.125,0.4375129081243933,0.6183615926002213,0.2705411786509541,0.1424844225220675,16.0,0.0,5.529940024523911e-05,4.961581114833631e-06,5.574863602637484e-05,15.71046375838629,-15.615070094916835
28,0,0.9375,0.5625,-0.6875,1.291498644985739,0.125,0.5861148543275783,0.7120664012922524,0.4173526950649714,0.07866847632523184,16.0,0.0,1.7644816610248217e-06,3.459007866900165e-07,2.0309861334810005e-06,15.81694171411945,-15.726954305024332
28,0,0.8125,3.4375,-0.6875,3.5985022926211956,0.125,0.7991299330877681,0.9524510037218265,0.7611321068736008,0.01806019900728054,16.0,0.0,7.231578207173752e-08,4.845235489267149e-09,7.642816307613411e-08,15.948203480234096,-15.949253357202911
28,0,0.0625,0.1875,-0.5625,0.596212000885591,0.125,0.36327835109601353,0.577461014830235,0.2097790852897584,0.1798769309232417,16.0,0.0,0.0007707761787357773,0.000175204398862299,0.0009272941843043342,15.640992022162434,-15.574166235530942
28,0,0.9375,0.4375,-0.5625,1.1775902300885484,0.125,0.5594683317479487,0.693139421643262,0.38778955589549385,0.08893301173424266,16.0,0.0,4.619346056569087e-06,3.3092041419481876e-07,4.8794698126698775e-06,15.791434223129356,-15.703877914680922
28,0,1.5625,2.6875,-0.5625,3.159187989025028,0.125,0.781928956583281,0.9227311463595396,0.7215102024798095,0.020502322652221905,16.0,0.0,2.600754625925531e-08,9.225854627366626e-09,3.342073330871594e-08,15.930067052792706,-15.93102759692103
28,0,0.3125,0.0625,-0.4375,0.5412658773652742,0.125,0.3380603780514921,0.563584819749498,0.19052569722859733,0.19458120294655215,16.0,0.0,6.416856705664507e-05,0.00016051095431438285,0.00015868056008185987,15.714410700182023,-15.560886308753139
28,0,0.8125,0.1875,-0.4375,0.9416574483324602,0.125,0.4934906419555636,0.6509003068447312,0.3212132102738797,0.11665330122192002,16.0,0.0,1.3934291337109149e-05,1.5163084119032002e-06,1.2425757182367377e-05,15.737776551294463,-15.652330661570423
28,0,0.3125,0.5625,-0.4375,0.7781187248742958,0.125,0.43752410076207743,0.6185996611984211,0.27065226049756497,0.1420227366786395,16.0,0.0,1.5539351449647584e-05,3.0902695995426964e-06,1.5954585536104578e-05,15.775123154463715,-15.614836139305506
28,0,1.3125,1.8125,-0.4375,2.2801795433693375,0.125,0.7268574567644206,0.8434453913775313,0.6130645720963438,0.033216768287677036,16.0,0.0,5.722612553880727e-08,2.6121003883020072e-08,7.096103557493987e-08,15.88080498422788,-15.86903837356212
28,0,0.0625,0.0625,-0.3125,0.3247595264191645,0.125,0.2252298988308908,0.50646764654783,0.11407165679308713,0.2401260268573794,16.0,0.0,0.004521128827797506,0.0006214543463740382,0.004868044561323686,15.560420151124069,-15.511169242795354
28,0,0.1875,0.0625,-0.3125,0.369754986443726,0.125,0.2499714683252702,0.513198495165948,0.12828498137895109,0.23968869666980316,16.0,0.0,0.004210837657435256,0.0006991519205678913,0.003667258511561331,15.665800872978808,-15.52549389635866
28,0,0.3125,0.3125,-0.3125,0.5412658773652742,0.125,0.3380826006358574,0.5634985261562424,0.19050904717737513,0.19339809387289225,16.0,0.0,7.756310999701161e-05,7.48096577200514e-06,7.008214422500646e-05,15.785517129420425,-15.56074058422254
28,0,0.4375,0.3125,-0.3125,0.6218671481916375,0.125,0.3746163362405367,0.5838365615250157,0.21871471364177408,0.1734781968437045,16.0,0.0,4.235207906169244e-05,1.2985335937137004e-05,3.947340669861341e-05,15.775360746129921,-15.57905668869027
28,0,2.0625,0.5625,-0.3125,2.1605482521804507,0.125,0.7158797693683978,0.829863186246333,0.5940822663773486,0.03684859807736306,16.0,0.0,3.4840508356904387e-07,2.720550466293452e-07,6.14553261935663e-07,15.860151537126795,-15.856509916166871
28,0,1.1875,1.3125,-0.3125,1.7973504805685507,0.125,0.6741529100268426,0.78577538672539,0.5297327635883894,0.048272730361132214,16.0,0.0,7.034792629257851e-07,2.1379326100114475e-07,9.133484201608082e-07,15.841961787964632,-15.812074707252142
28,0,0.0625,0.0625,-0.1875,0.2072890493972125,0.125,0.15111477109313676,0.4623214810583443,0.06986360478157166,0.300458329279024,16.0,0.0,0.02207912979521774,0.002102287917461636,0.01999122719297646,15.562404730803495,-15.500181670755184
28,0,0.1875,0.0625,-0.1875,0.2724311839712921,0.125,0.19212134178219592,0.473013629269109,0.0908760131364474,0.2769533289496359,16.0,0.0,0.005873711130017914,0.0006911481121856955,0.005182574876070476,15.677505355435372,-15.505706256738575
28,0,0.3125,0.0625,-0.1875,0.369754986443726,0.125,0.24997146832526995,0.5131984951659462,0.12828498137895053,0.23968869666980536,16.0,0.0,0.004210837657435228,0.000699151920567888,0.003667258511561228,15.66580087297881,-15.525493896358656
28,0,0.0625,0.1875,-0.1875,0.2724311839712921,0.125,0.1921213417821959,0.47301362926910895,0.09087601313644737,0.27695332894963687,16.0,0.0,0.005873711130018064,0.0006911481121858167,0.005182574876070506,15.67750535543537,-15.505706256738575
28,0,0.1875,0.1875,-0.1875,0.3247595264191645,0.125,0.22364732289577283,0.4930119480494198,0.11026080233688257,0.26336496504934515,16.0,0.0,0.0011478643023545326,0.00033438304290739286,0.0014822473452619255,15.749971222638576,-15.524339361527401
28,0,1.3125,0.1875,-0.1875,1.3390178303517843,0.125,0.5963584777307733,0.7187692102056529,0.42864411203799335,0.07584711955611843,16.0,0.0,9.337130342415047e-06,3.4113107319233052e-06,6.188353138133876e-06,15.741464088886186,-15.735658085488225
28,0,0.1875,0.3125,-0.1875,0.409839907768875,0.125,0.27179801647000407,0.5253001168422012,0.1427755298091717,0.23069466668470343,16.0,0.0,0.0011310950957854188,0.00018162256768741795,0.00097674903206772,15.735939733800603,-15.534607156737406
28,0,0.1875,0.6875,-0.1875,0.7368641326594747,0.125,0.42184677256697395,0.6092849724326397,0.25702489919426674,0.15042059391984267,16.0,0.0,0.00018035838411145844,1.7547595861968727e-05,0.00019789570502711749,15.674075510968986,-15.605598699804599
28,0,0.8125,0.6875,-0.1875,1.0807260291119114,0.125,0.5342716376293842,0.6763845594848088,0.36137308626317843,0.09913553404333784,16.0,0.0,4.0791726425192764e-06,8.572322625763234e-07,4.3410178143672464e-06,15.773133649901165,-15.683246515545166
28,0,0.3125,0.8125,-0.1875,0.8904879280484379,0.125,0.476968645503262,0.6409916561373619,0.3057329220067302,0.12429570291480636,16.0,0.0,3.5544540438932725e-05,3.5319814095581274e-06,3.274007580149932e-05,15.708549071420514,-15.64064939398109
28,0,0.0625,0.0625,-0.0625,0.10825317547305482,0.125,0.08196646709720613,0.36287607120506954,0.02974366955079376,0.41169414569974505,16.0,0.0,0.0463228319369297,0.0059992143733287534,0.04032361756360095,16.035841138955366,-15.53160738820056
28,0,0.1875,0.0625,-0.0625,0.2072890493972125,0.125,0.15111477109313656,0.4623214810583442,0.06986360478157155,0.3004583292790249,16.0,0.0,0.02207912979521759,0.0021022879174614146,0.01999122719297651,15.562404730803497,-15.50018167075519
28,0,0.3125,0.0625,-0.0625,0.3247595264191645,0.125,0.22522989883089065,0.5064676465478297,0.11407165679308696,0.24012602685737938,16.0,0.0,0.004521128827797786,0.0006214543463739257,0.004868044561323788,15.56042015112407,-15.511169242795354
28,0,0.5625,0.0625,-0.0625,0.5694020986965187,0.125,0.35111014058801404,0.5695297473484309,0.19996766966056367,0.1924053475503228,16.0,0.0,0.003172683145671249,0.0005895702501928286,0.002624018261140322,15.595900986288942,-15.568494580281698
28,0,0.0625,0.1875,-0.0625,0.2072890493972125,0.125,0.15111477109313667,0.4623214810583443,0.06986360478157162,0.3004583292790239,16.0,0.0,0.022079129795217634,0.0021022879174614146,0.019991227192976562,15.562404730803495,-15.500181670755186
28,0,0.1875,0.1875,-0.0625,0.2724311839712921,0.125,0.19212134178219575,0.4730136292691093,0.09087601313644737,0.27695332894963515,16.0,0.0,0.005873711130018291,0.0006911481121856777,0.00518257487607087,15.67750535543537,-15.505706256738579
28,0,0.3125,0.3125,-0.0625,0.44633927678392815,0.125,0.2911045613000145,0.5366265072721477,0.15621442398141758,0.21826912689616668,16.0,0.0,0.000881189279335061,0.00010576586307516508,0.0009867286439421896,15.719417034148249,-15.53958953260131
28,0,0.0625,0.4375,-0.0625,0.44633927678392815,0.125,0.29050767984774806,0.530555001022041,0.15413030237853273,0.21878003421922285,16.0,0.0,0.004140643306668494,0.0010106679904952275,0.0033274326538790776,15.595435351351739,-15.544432632939348
29,0,4.0625,3.1875,-3.1875,6.068296198275098,0.125,0.8548686324719209,1.0324257047737648,0.8825883503688075,0.006389364310248889,16.0,0.0,1.0986628444013786e-08,2.6606969763314005e-09,1.3615935794463348e-08,15.988314663918912,-15.99053249904963
29,0,5.1875,3.9375,-3.1875,7.25080814461395,0.125,0.8724963329478486,1.0399652551937077,0.9073658715496835,0.002894017638873291,16.0,0.0,3.437913106422655e-08,1.7087284140803621e-09,3.602187142229404e-08,15.98941807776639,-15.995738366679529
29,0,4.3125,0.3125,-0.6875,4.3781238847250545,0.125,0.8216507274802971,0.9917574585942937,0.814878237338012,0.012896504032300441,16.0,0.0,7.652709628717888e-08,2.0189563797461522e-08,9.670340171499179e-08,15.967589941301068,-15.970608086191284
30,0,2.4375,4.8125,-2.0625,5.775419357068368,0.125,0.8500713416166413,1.0282772422438478,0.8741090148680878,0.008024258762834795,16.0,0.0,5.4572815807982736e-08,1.3168143721933128e-08,6.771206507610949e-08,15.985915820812153,-15.988483262012403
30,0,1.8125,6.4375,-1.5625,6.867894054948722,0.125,0.8676614906395342,1.038922434743514,0.9014329883884116,0.00395740393429599,16.0,0.0,3.1790834439594073e-07,2.480940898835285e-08,3.427176781790877e-07,15.988077138221254,-15.994546574935285
31,0,5.4375,6.3125,-3.6875,9.111076706405232,0.125,0.8950370231129033,1.0339474816063163,0.9254212759920007,-0.0009075265687454437,16.0,0.0,6.221223158834688e-08,5.013463696726715e-09,5.72075989565256e-08,15.98955998739867,-15.99779061423302
31,0,7.9375,5.5625,-3.3125,10.242947268730813,0.125,0.9070655418981561,1.0249598336255863,0.9297057469114364,-0.002366399662471852,16.0,0.0,1.0247422727886464e-07,0.0004136336258971665,0.00041353316536222933,15.99004968080917,-15.99507252213769
32,0,-6.4375,-5.6875,3.3125,9.206612772893187,0.125,0.8961180724624791,1.0332527177592434,0.9259164338050312,-0.001138740427373209,16.0,0.0,8.386536974264549e-08,8.19991631450146e-09,7.56658206160353e-08,15.989488023469901,-15.99734791897825
32,0,-5.5625,-6.3125,3.6875,9.186224401243418,0.125,0.8958351171114256,1.0334225812290536,0.925776239080921,-0.0010205607907929372,16.0,0.0,6.115546671022241e-08,5.249723511065422e-09,5.5915024094704314e-08,15.989581177010633,-15.997566643757219
33,0,-1.9375,-6.4375,1.5625,6.901935869739735,0.125,0.8681441509662218,1.0390675756816041,0.9020604382866366,0.003853461408844561,16.0,0.0,3.130137853746965e-07,2.351462803201834e-08,3.3652831732121574e-07,15.988155175412547,-15.994660711793165
33,0,-2.5625,-4.8125,2.0625,5.829276863385372,0.125,0.8509911859078018,1.0290782413038326,0.8757365129590635,0.007773010833503287,16.0,0.0,5.4619404184071334e-08,1.1801717877880636e-08,6.640092550195287e-08,15.98634518164387,-15.98889885851642
34,0,-4.4375,-0.3125,0.6875,4.5013018950077095,0.125,0.8246332931494385,0.9964600101815724,0.821714099687753,0.01234612048908962,16.0,0.0,7.985185289276275e-08,1.777069453740592e-08,9.760639234795241e-08,15.96991642150928,-15.972977163863792
34,0,-5.3125,-3.9375,3.1875,7.3407573689640495,0.125,0.8737262271563125,1.0400699588263955,0.9087364011040079,0.0027705285338024445,16.0,0.0,4.4947401864421214e-08,9.833163447798378e-10,4.5868797725600746e-08,15.98944527198781,-15.995989801326104
34,0,-4.0625,-3.3125,3.1875,6.134877240010594,0.125,0.8559432014933032,1.033223348670676,0.8843805009188097,0.006179230459298405,16.0,0.0,1.0867060499107631e-08,2.658039293237364e-09,1.3075022750232108e-08,15.988779544747215,-15.990947826097758
35,0,-0.4375,-0.3125,0.0625,0.5412658773652742,0.125,0.3380603780514922,0.5635848197494971,0.19052569722859708,0.1945812029465526,16.0,0.0,6.416856705644363e-05,0.00016051095431387631,0.0001586805600814532,15.714410700182025,-15.560886308753137
35,0,-0.0625,-0.3125,0.0625,0.3247595264191645,0.125,0.2252298988308909,0.50646764654783,0.11407165679308717,0.24012602685737924,16.0,0.0,0.004521128827797356,0.0006214543463740456,0.004868044561323408,15.56042015112407,-15.511169242795354
35,0,-0.5625,-0.1875,0.0625,0.596212000885591,0.125,0.3632783510960135,0.5774610148302334,0.20977908528975778,0.17987693092324003,16.0,0.0,0.000770776178735499,0.0001752043988625908,0.0009272941843042578,15.64099202216243,-15.57416623553094
35,0,-0.3125,-0.1875,0.0625,0.369754986443726,0.125,0.24997146832527026,0.5131984951659473,0.12828498137895095,0.23968869666980694,16.0,0.0,0.004210837657435417,0.0006991519205677554,0.003667258511561724,15.66580087297881,-15.525493896358654
35,0,-0.1875,-0.1875,0.0625,0.2724311839712921,0.125,0.192121341782196,0.47301362926910934,0.09087601313644751,0.2769533289496372,16.0,0.0,0.005873711130017861,0.0006911481121858278,0.0051825748760702915,15.677505355435372,-15.505706256738579
35,0,-0.0625,-0.1875,0.0625,0.2072890493972125,0.125,0.15111477109313678,0.46232148105834453,0.0698636047815717,0.300458329279024,16.0,0.0,0.02207912979521774,0.002102287917461471,0.019991227192976583,15.562404730803493,-15.500181670755186
35,0,-0.9375,-0.0625,0.0625,0.9416574483324602,0.125,0.4934693632418565,0.6494909932731423,0.3205039068818184,0.11698955336500351,16.0,0.0,0.00010751264185207802,2.8772803657339168e-05,0.00013434440200399845,15.662490886226218,-15.652377534332558
35,0,-0.3125,-0.0625,0.0625,0.3247595264191645,0.125,0.2252298988308909,0.5064676465478293,0.11407165679308699,0.24012602685737933,16.0,0.0,0.0045211288277977645,0.0006214543463739712,0.004868044561323719,15.560420151124069,-15.511169242795352
35,0,-0.1875,-0.0625,0.0625,0.2072890493972125,0.125,0.15111477109313676,0.4623214810583442,0.06986360478157165,0.30045832927902455,16.0,0.0,0.022079129795217894,0.0021022879174617476,0.01999122719297649,15.562404730803495,-15.500181670755188
35,0,-0.0625,-0.0625,0.0625,0.10825317547305482,0.125,0.08196646709720619,0.36287607120506954,0.029743669550793782,0.4116941456997448,16.0,0.0,0.04632283193692991,0.005999214373328545,0.040323617563601366,16.035841138955366,-15.53160738820056
35,0,-0.4375,-0.8125,0.1875,0.9416574483324602,0.125,0.4934906419555636,0.6509003068447322,0.3212132102738802,0.11665330122191757,16.0,0.0,1.3934291337000391e-05,1.5163084111114555e-06,1.2425757183039239e-05,15.737776551294466,-15.652330661570424
35,0,-0.9375,-0.6875,0.1875,1.1775902300885484,0.125,0.5594673992800756,0.6931016832345462,0.38776779615587437,0.08895630623663214,16.0,0.0,2.8098636119502e-06,1.117964074166452e-06,2.9331582294151577e-06,15.777443559019519,-15.70387647167718
35,0,-0.3125,-0.6875,0.1875,0.7781187248742958,0.125,0.4375129081243935,0.6183615926002202,0.27054117865095373,0.14248442252206284,16.0,0.0,5.529940024539257e-05,4.961581114944645e-06,5.574863602686698e-05,15.710463758386286,-15.615070094916838
35,0,-1.4375,-0.1875,0.1875,1.4617519454408126,0.125,0.6207202248289647,0.7376399874139747,0.45786805883043713,0.06707535141179881,16.0,0.0,4.545758734925329e-06,2.697695160802643e-06,2.086220668466332e-06,15.7600942777203,-15.758155208181197
35,0,-0.3125,-0.1875,0.1875,0.409839907768875,0.125,0.27179801647000407,0.5253001168422,0.14277552980917135,0.2306946666847025,16.0,0.0,0.0011310950957852605,0.00018162256768713305,0.0009767490320679452,15.7359397338006,-15.534607156737405
35,0,-0.1875,-0.1875,0.1875,0.3247595264191645,0.125,0.22364732289577308,0.493011948049419,0.11026080233688251,0.2633649650493439,16.0,0.0,0.0011478643023548373,0.0003343830429076172,0.0014822473452624544,15.749971222638575,-15.524339361527401
35,0,-0.0625,-0.1875,0.1875,0.2724311839712921,0.125,0.19212134178219598,0.473013629269109,0.09087601313644743,0.2769533289496364,16.0,0.0,0.0058737111300178075,0.0006911481121858195,0.005182574876070246,15.677505355435372,-15.505706256738575
35,0,-0.1875,-0.0625,0.1875,0.2724311839712921,0.125,0.19212134178219598,0.473013629269109,0.09087601313644743,0.27695332894963715,16.0,0.0,0.0058737111300179844,0.0006911481121858829,0.005182574876070361,15.677505355435372,-15.505706256738577
35,0,-0.0625,-0.0625,0.1875,0.2072890493972125,0.125,0.15111477109313678,0.46232148105834475,0.06986360478157175,0.30045832927902477,16.0,0.0,0.022079129795218196,0.0021022879174615807,0.019991227192976965,15.562404730803495,-15.500181670755188
35,0,-0.3125,-1.4375,0.3125,1.5039011769394957,0.125,0.6284234591683117,0.7443336944031929,0.46775675501238345,0.06402046344392485,16.0,0.0,2.2708526546613626e-06,1.4009327686858238e-06,9.214191740359348e-07,15.77857130887605,-15.765807586733214
35,0,-1.6875,-0.6875,0.3125,1.84877493221863,0.125,0.6809522510597211,0.7922437151308257,0.5394801412062522,0.04635012554817346,16.0,0.0,6.38566398101415e-07,3.5303039702812477e-07,4.110956806281862e-07,15.835386343028926,-15.819061905746413
35,0,-0.1875,-0.4375,0.3125,0.5694020986965187,0.125,0.3511484774602685,0.5708155782058583,0.20044102119758994,0.1864073663224559,16.0,0.0,6.659994386426794e-05,4.9458257245975904e-05,1.9744449651636244e-05,15.744948300872467,-15.56766546528825
35,0,-0.0625,-0.4375,0.3125,0.5412658773652742,0.125,0.3380603780514921,0.5635848197494974,0.1905256972285971,0.19458120294655004,16.0,0.0,6.416856705672047e-05,0.00016051095431423272,0.00015868056008158614,15.714410700182022,-15.560886308753137
35,0,-0.0625,-0.1875,0.3125,0.369754986443726,0.125,0.2499714683252702,0.5131984951659468,0.1282849813789508,0.23968869666980472,16.0,0.0,0.004210837657435203,0.0006991519205677241,0.003667258511561358,15.665800872978808,-15.525493896358658
35,0,-0.6875,-0.0625,0.3125,0.7577722283113838,0.125,0.42986275274665664,0.6139888178186337,0.26393092338318336,0.1464356837324899,16.0,0.0,9.482831224185315e-05,1.8171031487761016e-05,0.00011086362599716647,15.690794291676985,-15.610258322368555
35,0,-0.0625,-0.0625,0.3125,0.3247595264191645,0.125,0.2252298988308909,0.5064676465478294,0.11407165679308702,0.2401260268573799,16.0,0.0,0.004521128827797705,0.0006214543463740692,0.004868044561323783,15.560420151124069,-15.511169242795354
35,0,-1.4375,-1.8125,0.4375,2.35435102522967,0.125,0.7331330265327763,0.8513599648913995,0.6241601077296699,0.0316483727697357,16.0,0.0,5.178561915538606e-08,3.5967232157146775e-08,3.9067533106110527e-08,15.885768966942564,-15.876046314453596
35,0,-0.6875,-0.3125,0.4375,0.8727650027355588,0.125,0.47104311558742545,0.6376790293378644,0.3003743167240729,0.12656119502078295,16.0,0.0,1.2320454983228445e-05,1.9088713198444807e-06,1.2591219535508355e-05,15.764374336634301,-15.636821198918199
35,0,-0.0625,-0.1875,0.4375,0.480071609241788,0.125,0.30823300901585987,0.5453924574840032,0.16810795826484873,0.21260555395002545,16.0,0.0,0.0019492004622501753,0.0003922347257315433,0.0020051725809355683,15.661394053493627,-15.549184841512114
35,0,-1.6875,-2.6875,0.5625,3.2228432710884345,0.125,0.7847104447928455,0.9273755558349813,0.7277212849092805,0.01990468450403478,16.0,0.0,1.7134304869630917e-08,5.416943118011976e-09,1.5100065486978436e-08,15.932521441361507,-15.934098639250143
35,0,-0.6875,-0.5625,0.5625,1.0514127400787951,0.125,0.5261495490743087,0.6712566682268482,0.353181393300679,0.10246646639181088,16.0,0.0,3.719649801433838e-06,2.6432956746598666e-07,3.928421422963459e-06,15.809982495505851,-15.676912492876845
35,0,-0.1875,-0.1875,0.5625,0.6218671481916375,0.125,0.3745824220316148,0.5836399490636768,0.21862126571468032,0.17369472354854243,16.0,0.0,0.00022964203319781606,4.447272342535898e-05,0.00027336767671921853,15.678216503149589,-15.579681746118519
35,0,-0.4375,-0.0625,0.5625,0.7153451963912248,0.125,0.4134183200994283,0.6050887053621177,0.25015475608194465,0.1539910099797638,16.0,0.0,3.083773686239645e-05,3.639994049562517e-05,3.712707628521462e-05,15.731629563787285,-15.600621052837942
35,0,-0.9375,-3.4375,0.6875,3.6287695917486964,0.125,0.8001680379598313,0.9541708707318417,0.7634970335119216,0.017673357796549907,16.0,0.0,6.261513125390232e-08,8.99221366138198e-09,7.155589436877908e-08,15.948968827814236,-15.95037994249664
35,0,-0.0625,-0.6875,0.6875,0.9742785792574935,0.125,0.503580850791174,0.6570859310987401,0.3308958922256143,0.11222373403705346,16.0,0.0,1.023019634304861e-05,4.938363034109097e-06,1.5152508274883579e-05,15.759072078721722,-15.659688910288926
35,0,-1.0625,-0.5625,0.6875,1.3849074878850212,0.125,0.6058126831224979,0.7268367995916034,0.44032695175275854,0.07133228531317813,16.0,0.0,1.8961398906006772e-06,1.6965390753678955e-07,2.0499293964905824e-06,15.818494963211306,-15.744794640349433
35,0,-0.6875,-0.0625,0.6875,0.9742785792574935,0.125,0.503580850791174,0.6570859310987405,0.33089589222561444,0.11222373403706612,16.0,0.0,1.0230196342900014e-05,4.938363034429123e-06,1.5152508274986723e-05,15.75907207872173,-15.659688910288924
35,0,-0.4375,-0.3125,0.8125,0.9742785792574935,0.125,0.5035815876130261,0.65705779193924,0.33088220601827184,0.11221782249360454,16.0,0.0,1.1098218677003371e-05,1.2016266653169156e-06,1.0429136345017395e-05,15.757504676905878,-15.65969076206183
35,0,-1.4375,-0.0625,0.8125,1.6524130083002857,0.125,0.653171485007966,0.7659989944702429,0.5003287007327373,0.05505645952519995,16.0,0.0,1.2589967476593928e-06,1.0453798000441425e-06,1.1630518350460818e-06,15.817919334927135,-15.7904812774393
35,0,-0.5625,-0.1875,0.9375,1.109264959331178,0.125,0.5419556847983013,0.6813211353726696,0.36924586248845126,0.09599925270234974,16.0,0.0,6.067950775285316e-06,5.053102888633805e-07,5.825857695635039e-06,15.761363846372006,-15.689381597777816
35,0,-1.5625,-1.1875,1.0625,2.2316963839196404,0.125,0.7225258009459365,0.8383790505154455,0.605750494969966,0.03439011537133959,16.0,0.0,5.5294536659346167e-08,1.6447787786075627e-08,6.946256586259874e-08,15.884629764317811,-15.864306576400462
35,0,-0.4375,-0.4375,1.1875,1.3390178303517843,0.125,0.5963686362553475,0.7194125002399508,0.42903505167314937,0.07492640802481798,16.0,0.0,4.0081188522822305e-06,8.016225390682364e-07,3.3050007170673455e-06,15.782302961493091,-15.736049136961412
35,0,-1.1875,-1.6875,1.3125,2.4454996933142312,0.125,0.7403153588386533,0.8609637122408209,0.6373846595746223,0.029824129544946374,16.0,0.0,3.4530844678919714e-08,9.416101671761735e-09,2.629876421873536e-08,15.897176687685066,-15.88422281351229
35,0,-0.9375,-0.4375,1.4375,1.7710784144130942,0.125,0.6705621502991117,0.7822824759206998,0.5245690191946976,0.0493472705557724,16.0,0.0,6.929998774586643e-07,7.470792426129022e-08,7.394747149344429e-07,15.841294119645235,-15.808375891037656
35,0,-0.0625,-0.0625,1.4375,1.4402148277253641,0.125,0.6166523486609611,0.7338473919503997,0.45252871780493487,0.06778819384262572,16.0,0.0,9.761957088996313e-06,3.9953951251730995e-06,6.150100809460365e-06,15.749112248276782,-15.754575829872406
35,0,-2.3125,-1.0625,1.5625,2.9862968288500724,0.125,0.7737345846390424,0.9095829408210593,0.703775778910941,0.02211776771855196,16.0,0.0,1.3257214188600457e-08,1.2050830379678641e-08,2.414922115441734e-08,15.923632911149019,-15.921967193061779
35,0,-0.4375,-0.9375,1.8125,2.086975982133,0.125,0.7084799642758506,0.8216181936890834,0.5821000285132307,0.038296066750388665,16.0,0.0,8.708992065620186e-08,9.143014650065506e-08,9.422017561071255e-08,15.865435939209528,-15.848677811239776
35,0,-3.0625,-1.8125,1.9375,4.051909272182683,0.125,0.813142896798436,0.9765288571007997,0.7940575036702102,0.014370003170109976,16.0,0.0,1.887838535728187e-08,8.675602171987737e-09,2.707296724356037e-08,15.95991712618104,-15.963173366234368
35,0,-0.4375,-0.9375,2.1875,2.4198075853257426,0.125,0.7383716586312825,0.8579510368205427,0.6334867300816127,0.03045907977488882,16.0,0.0,1.2247280029732792e-07,8.74651513668553e-08,2.0620788336097766e-07,15.8893087792453,-15.881838497578226
35,0,-2.1875,-0.0625,2.1875,3.0942234486216407,0.125,0.7789626149873309,0.9178130593009964,0.7149420607426263,0.02099015431691829,16.0,0.0,2.0705388594308475e-08,1.0486784929366539e-08,3.094467962827883e-08,15.925738386828757,-15.927728291170821
35,0,-3.3125,-2.1875,2.3125,4.594068866484263,0.125,0.8267971744042948,0.9989065503549247,0.8258931133273931,0.0118165596017544,16.0,0.0,1.697123995649868e-08,5.496827228255756e-09,2.209015789436043e-08,15.971050119244211,-15.974558955357569
