gid,i,j,rho,z,axis_distance,block_edge_distance,coarse_fine_interface_distance,delta_C,delta_H,delta_M,delta_Z
30,8,23,5.1328125,-0.1328125,5.1328125,0.1328125,0.1328125,1.1085806556247364,0.0713152209892097,1.108782175364734,4.312993478303071e-06
51,8,8,5.1328125,0.1328125,5.1328125,0.1328125,0.1328125,1.1023980628923995,0.0711053204570074,1.1025518736914164,4.24886387640527e-06
30,14,26,5.2265625,-0.0859375,5.2265625,0.0859375,0.2265625,1.0854582979411431,-0.0460329557738897,1.085674558278521,6.207776708299912e-07
30,15,27,5.2421875,-0.0703125,5.2421875,0.0703125,0.2421875,1.0794117615488452,0.04080322252516804,1.0739596407167291,-9.365045922699058e-07
51,14,5,5.2265625,0.0859375,5.2265625,0.0859375,0.2265625,1.0693109136082046,-0.045981100017271195,1.0695147378482441,6.315353649030885e-07
51,15,4,5.2421875,0.0703125,5.2421875,0.0703125,0.2421875,1.0681709953017222,0.040580084231814924,1.0627607205355367,-9.301225134508528e-07
30,6,22,5.1015625,-0.1484375,5.1015625,0.1015625,0.1015625,1.0424177487090884,-0.0151480758482984,1.0417378824034462,3.22877108151864e-07
51,6,9,5.1015625,0.1484375,5.1015625,0.1015625,0.1015625,1.0380723579433082,-0.014894790679682426,1.0373853370935824,3.5441602660784763e-07
30,5,23,5.0859375,-0.1328125,5.0859375,0.0859375,0.0859375,1.0107262056516269,0.0721065179486606,1.0096197475588657,4.925969361358277e-06
51,3,7,5.0546875,0.1171875,5.0546875,0.0546875,0.0546875,1.0071899875949164,0.0516690385442319,0.9980975027694814,-2.8168179366338895e-06
51,5,8,5.0859375,0.1328125,5.0859375,0.0859375,0.0859375,1.0042602932760865,0.07187890954311585,1.0032679796401076,4.88947907630764e-06
30,3,24,5.0546875,-0.1171875,5.0546875,0.0546875,0.0546875,1.0037192793766527,0.05169577798959178,0.9943489283999206,-2.7805305317782367e-06
30,4,23,5.0703125,-0.1328125,5.0703125,0.0703125,0.0703125,0.9584667912182574,0.007551844575840714,0.9583546552706066,5.598639718838193e-06
51,4,8,5.0703125,0.1328125,5.0703125,0.0703125,0.0703125,0.9562319822498823,0.007754340632136494,0.9561427822885155,5.59633874875166e-06
30,13,25,5.2109375,-0.1015625,5.2109375,0.1015625,0.2109375,0.9214988032595313,-0.014364353074116543,0.9225148645259428,-1.088321656938172e-06
51,13,6,5.2109375,0.1015625,5.2109375,0.1015625,0.2109375,0.9059109960661345,-0.014432867488805016,0.9069383091568551,-1.0956271383012813e-06
51,1,0,5.0234375,0.0078125,5.0234375,0.0078125,0.0234375,0.8975447103933366,-0.3532569510021499,0.7344834824634265,7.270643339003021e-05
30,1,31,5.0234375,-0.0078125,5.0234375,0.0078125,0.0234375,0.8964805402644873,-0.3533944496168257,0.7325010688286202,7.280531275386865e-05
51,2,5,5.0390625,0.0859375,5.0390625,0.0390625,0.0390625,0.8718338591897876,0.2572355488924588,0.8764766353072891,1.662752824828174e-05
30,2,26,5.0390625,-0.0859375,5.0390625,0.0390625,0.0390625,0.8671931204324008,0.25782967897678116,0.8729725613270439,1.6531455600864288e-05
30,14,31,5.2265625,-0.0078125,5.2265625,0.0078125,0.2265625,0.8533063973547973,0.01984132092058863,0.8513748728797229,9.616991149280907e-06
51,14,0,5.2265625,0.0078125,5.2265625,0.0078125,0.2265625,0.848150873400888,0.019189240965956506,0.8460054960465968,9.625400930056014e-06
51,1,3,5.0234375,0.0546875,5.0234375,0.0234375,0.0234375,0.8327990791164311,-0.22245074092360462,0.8375569121338146,-2.5669103221269142e-05
30,1,28,5.0234375,-0.0546875,5.0234375,0.0234375,0.0234375,0.8197667056132129,-0.22240018734925837,0.82393570937924,-2.5347546334577086e-05
30,13,28,5.2109375,-0.0546875,5.2109375,0.0546875,0.2109375,0.7837978130090799,-0.05889052878228855,0.8004785728810795,2.0499355886146238e-05
51,13,3,5.2109375,0.0546875,5.2109375,0.0546875,0.2109375,0.7683771370319825,-0.05875517891942181,0.7844906113590603,2.0319378978017492e-05
51,1,4,5.0234375,0.0703125,5.0234375,0.0234375,0.0234375,0.6944904140578676,0.026183292618325093,0.7042516098985694,-6.459916078292696e-06
30,1,27,5.0234375,-0.0703125,5.0234375,0.0234375,0.0234375,0.6893300221675271,0.02691029644586613,0.699252233355329,-6.325366693966516e-06
