receiver_gid,fine_j,fine_i,rho,z,variable,current,preserved,difference,captured,current_minus_captured,distance_to_known_seam
38,3,38,10.15625,-4.03125,Khat,-0.00956344746319426,-0.010303877479762887,0.00074043001656862693,-0.00956344746319426,0,6.4301004196085456
38,3,38,10.15625,-4.03125,Axx,0.023675129900230803,0.023688178846271828,-1.3048946041024911e-05,0.02367512990023081,-6.9388939039072284e-18,6.4301004196085456
38,3,38,10.15625,-4.03125,Axy,0.009856082248527338,0.009868816960227204,-1.2734711699866064e-05,0.009856082248527338,0,6.4301004196085456
38,3,38,10.15625,-4.03125,Ayy,0.0035057424826296481,0.003471227686350897,3.4514796278751082e-05,0.003505742482629649,-8.6736173798840355e-19,6.4301004196085456
38,3,38,10.15625,-4.03125,Azz,-0.029272162517518033,-0.02925004686825397,-2.2115649264062287e-05,-0.02927216251751804,6.9388939039072284e-18,6.4301004196085456
38,3,38,10.15625,-4.03125,Gamx,0.01188287072376565,0.01188624632278865,-3.375599022999512e-06,0.01188287072376565,0,6.4301004196085456
38,3,38,10.15625,-4.03125,Gamy,0.017510297129778685,0.017511168568693062,-8.7143891437657661e-07,0.017510297129778682,3.4694469519536142e-18,6.4301004196085456
38,3,38,10.15625,-4.03125,Theta,0.018287364057431865,0.018625921824366835,-0.00033855776693497014,0.018287364057431862,3.4694469519536142e-18,6.4301004196085456
38,3,38,10.15625,-4.03125,alpha,0.79151532978753814,0.79151524038683629,8.940070184149107e-08,0.79151532978753814,0,6.4301004196085456
38,3,38,10.15625,-4.03125,betax,0.0049868099787646241,0.0049877006138727593,-8.906351081352723e-07,0.0049868099787646241,0,6.4301004196085456
38,3,38,10.15625,-4.03125,betay,0.0085669673071485496,0.0085671880680196454,-2.2076087109572373e-07,0.0085669673071485496,0,6.4301004196085456
38,3,38,10.15625,-4.03125,Bx,0.0030039093692619352,0.003003926683559404,-1.7314297468852546e-08,0.0030039093692619352,0,6.4301004196085456
38,3,38,10.15625,-4.03125,By,-0.001598409637130496,-0.0015983754616268242,-3.4175503671809992e-08,-0.0015984096371304962,2.1684043449710089e-19,6.4301004196085456
38,3,39,10.21875,-4.03125,chi,0.63321916619795604,0.63321914130859058,2.4889365457525514e-08,0.63321916619795604,0,6.4792713348994733
38,3,39,10.21875,-4.03125,gxx,0.98185964530806669,0.9818604681204457,-8.2281237900883042e-07,0.98185964530806669,0,6.4792713348994733
38,3,39,10.21875,-4.03125,gxy,-0.023006925690109956,-0.02300694086427537,1.51741654137727e-08,-0.02300692569010996,3.4694469519536142e-18,6.4792713348994733
38,3,39,10.21875,-4.03125,gyy,0.98458145054377633,0.98458066569329195,7.8485048438103888e-07,0.98458145054377633,0,6.4792713348994733
38,3,39,10.21875,-4.03125,gzz,1.0349915191618608,1.0349914799892714,3.9172589394453894e-08,1.0349915191618606,2.2204460492503131e-16,6.4792713348994733
38,3,39,10.21875,-4.03125,Khat,-0.0083771276404734033,-0.0088806811662591172,0.00050355352578571391,-0.0083771276404734033,0,6.4792713348994733
38,3,39,10.21875,-4.03125,Axx,0.022982406432223497,0.022990909194404493,-8.5027621809959097e-06,0.022982406432223497,0,6.4792713348994733
38,3,39,10.21875,-4.03125,Axy,0.008739653462978475,0.0087490486885231193,-9.3952255446443089e-06,0.008739653462978475,0,6.4792713348994733
38,3,39,10.21875,-4.03125,Ayy,0.0032999276876591863,0.0032765549502338531,2.3372737425333273e-05,0.0032999276876591872,-8.6736173798840355e-19,6.4792713348994733
38,3,39,10.21875,-4.03125,Azz,-0.028140505440662506,-0.028125226234893157,-1.5279205769349463e-05,-0.028140505440662506,0,6.4792713348994733
38,3,39,10.21875,-4.03125,Gamx,0.013400990053106345,0.01340346916938585,-2.4791162795047977e-06,0.013400990053106347,-1.7347234759768071e-18,6.4792713348994733
38,3,39,10.21875,-4.03125,Gamy,0.015541464067504139,0.015541913863342553,-4.4979583841385506e-07,0.015541464067504139,0,6.4792713348994733
38,3,39,10.21875,-4.03125,Theta,0.017952019738069019,0.018181910569164208,-0.00022989083109518915,0.017952019738069015,3.4694469519536142e-18,6.4792713348994733
38,3,39,10.21875,-4.03125,alpha,0.79250138025315686,0.79250131689213754,6.3361019320140599e-08,0.79250138025315708,-2.2204460492503131e-16,6.4792713348994733
38,3,39,10.21875,-4.03125,betax,0.0057226143816701599,0.0057232799102851549,-6.6552861499504651e-07,0.0057226143816701599,0,6.4792713348994733
38,3,39,10.21875,-4.03125,betay,0.0075732598648300927,0.0075733539119537258,-9.4047123633082819e-08,0.0075732598648300944,-1.7347234759768071e-18,6.4792713348994733
38,3,39,10.21875,-4.03125,Bx,0.0030012087994926474,0.0030012219550885565,-1.3155595909083301e-08,0.0030012087994926474,0,6.4792713348994733
38,3,39,10.21875,-4.03125,By,-0.0015791511679265188,-0.0015791263531682238,-2.4814758295063633e-08,-0.001579151167926519,2.1684043449710089e-19,6.4792713348994733
39,0,0,9.78125,-4.21875,chi,0.62316985113926293,0.62316985682563752,-5.6863745934165877e-09,0.62316985113926293,0,6.2634620643259264
39,0,0,9.78125,-4.21875,gxx,0.9819016832983366,0.98190160711484598,7.6183490627101946e-08,0.9819016832983366,0,6.2634620643259264
39,0,0,9.78125,-4.21875,gxy,-0.029176699759970719,-0.029176700221936532,4.6196581282575977e-10,-0.029176699759970715,-3.4694469519536142e-18,6.2634620643259264
39,0,0,9.78125,-4.21875,gyy,0.9745607599286773,0.97456082705221303,-6.7123535729685102e-08,0.9745607599286773,0,6.2634620643259264
39,0,0,9.78125,-4.21875,gzz,1.0459468326610522,1.0459468422867171,-9.6256649317894016e-09,1.0459468326610522,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Khat,0.0055818937538957367,0.005686365071473856,-0.00010447131757811926,0.0055818937538957367,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Axx,0.016779307039065276,0.016778190850235089,1.1161888301865208e-06,0.016779307039065276,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Axy,0.014001772510259462,0.014001577714081779,1.9479617768304591e-07,0.014001772510259462,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Ayy,0.017731419438216559,0.017734409929940402,-2.9904917238435247e-06,0.017731419438216555,3.4694469519536142e-18,6.2634620643259264
39,0,0,9.78125,-4.21875,Azz,-0.037831724678397516,-0.037833754619394783,2.0299409972668325e-06,-0.037831724678397516,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Gamx,0.0040908730883949355,0.004090746000345544,1.270880493915022e-07,0.0040908730883949355,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Gamy,0.023244342935118505,0.023244075752812565,2.6718230593941739e-07,0.023244342935118505,0,6.2634620643259264
39,0,0,9.78125,-4.21875,Theta,0.016684997082569937,0.016635628381404807,4.9368701165130452e-05,0.016684997082569937,0,6.2634620643259264
39,0,0,9.78125,-4.21875,alpha,0.78729959881385059,0.78729961321453246,-1.440068186919774e-08,0.78729959881385059,0,6.2634620643259264
39,0,0,9.78125,-4.21875,betax,0.0014729672278247627,0.001472945315509082,2.1912315680688854e-08,0.0014729672278247627,0,6.2634620643259264
39,0,0,9.78125,-4.21875,betay,0.011392682224453594,0.011392581527930216,1.0069652337831025e-07,0.011392682224453592,1.7347234759768071e-18,6.2634620643259264
39,0,0,9.78125,-4.21875,Bx,0.0029490429223393787,0.0029490412149277196,1.7074116591062061e-09,0.0029490429223393792,-4.3368086899420177e-19,6.2634620643259264
39,0,0,9.78125,-4.21875,By,-0.00177025378496791,-0.0017702533096833578,-4.7528455216633292e-10,-0.0017702537849679102,2.1684043449710089e-19,6.2634620643259264
39,0,1,9.84375,-4.21875,chi,0.62497287723058759,0.62497288514795324,-7.917365651977093e-09,0.62497287723058748,1.1102230246251565e-16,6.3102177186092403
39,0,1,9.84375,-4.21875,gxx,0.98294262513793274,0.98294251774028252,1.0739765021750003e-07,0.98294262513793251,2.2204460492503131e-16,6.3102177186092403
39,0,1,9.84375,-4.21875,gxy,-0.027305847268726376,-0.027305847752145587,4.8341921091155093e-10,-0.027305847268726379,3.4694469519536142e-18,6.3102177186092403
39,0,1,9.84375,-4.21875,gyy,0.97604606476192179,0.97604615962123598,-9.4859314181405807e-08,0.97604606476192202,-2.2204460492503131e-16,6.3102177186092403
39,0,1,9.84375,-4.21875,gzz,1.0431317668282176,1.0431317801324635,-1.3304245927159286e-08,1.0431317668282176,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Khat,0.005647741549384174,0.0057934985933527864,-0.00014575704396861244,0.005647741549384174,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Axx,0.016731264508809653,0.016729637559101361,1.6269497082922746e-06,0.016731264508809653,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Axy,0.012878973365588166,0.012878630241355498,3.431242326674272e-07,0.012878973365588166,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Ayy,0.017088239317860913,0.017092433502694328,-4.1941848334149656e-06,0.017088239317860913,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Azz,-0.036813525255887124,-0.036816297923094737,2.7726672076136549e-06,-0.036813525255887124,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Gamx,0.0051404668792164286,0.0051402772097122731,1.8966950415550549e-07,0.0051404668792164295,-8.6736173798840355e-19,6.3102177186092403
39,0,1,9.84375,-4.21875,Gamy,0.022019874377594572,0.022019508357377145,3.6602021742659918e-07,0.022019874377594572,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Theta,0.016847943876788098,0.016778982761131923,6.8961115656174937e-05,0.016847943876788098,0,6.3102177186092403
39,0,1,9.84375,-4.21875,alpha,0.78826816647537434,0.78826818679449373,-2.0319119387046669e-08,0.78826816647537445,-1.1102230246251565e-16,6.3102177186092403
39,0,1,9.84375,-4.21875,betax,0.0019531902642685095,0.0019531550331239396,3.5231144569856238e-08,0.0019531902642685095,0,6.3102177186092403
39,0,1,9.84375,-4.21875,betay,0.010786617497437851,0.01078647961149152,1.3788594633093454e-07,0.010786617497437851,0,6.3102177186092403
39,0,1,9.84375,-4.21875,Bx,0.0029503910088274259,0.002950388576738688,2.4320887378678768e-09,0.0029503910088274259,0,6.3102177186092403
39,0,1,9.84375,-4.21875,By,-0.0017526624207035674,-0.0017526617928289867,-6.2787458066961011e-10,-0.0017526624207035674,0,6.3102177186092403
39,1,0,9.78125,-4.15625,chi,0.6221833203226893,0.6221833130116361,7.3110532072817591e-09,0.6221833203226893,0,6.2220076266627959
39,1,0,9.78125,-4.15625,gxx,0.9797690682490916,0.97976916619929388,-9.7950202282426346e-08,0.9797690682490916,0,6.2220076266627959
39,1,0,9.78125,-4.15625,gxy,-0.031153836459056828,-0.031153835865100784,-5.9395604407042057e-10,-0.031153836459056828,0,6.2220076266627959
39,1,0,9.78125,-4.15625,gyy,0.97398451143736287,0.97398442513567396,8.6301688906331719e-08,0.97398451143736309,-2.2204460492503131e-16,6.2220076266627959
39,1,0,9.78125,-4.15625,gzz,1.0489774391547091,1.0489774267788539,1.2375855229507238e-08,1.0489774391547089,2.2204460492503131e-16,6.2220076266627959
39,1,0,9.78125,-4.15625,Khat,0.002116161037530592,0.0019818407720730105,0.00013432026545758154,0.0021161610375305911,8.6736173798840355e-19,6.2220076266627959
39,1,0,9.78125,-4.15625,Axx,0.018468310991297074,0.018469746091221602,-1.4350999245280049e-06,0.018468310991297074,0,6.2220076266627959
39,1,0,9.78125,-4.15625,Axy,0.014599508887449882,0.014599759339678331,-2.5045222844938264e-07,0.01459950888744988,1.7347234759768071e-18,6.2220076266627959
39,1,0,9.78125,-4.15625,Ayy,0.015714049763925101,0.015710204845994443,3.8449179306579429e-06,0.015714049763925101,0,6.2220076266627959
39,1,0,9.78125,-4.15625,Azz,-0.037733263579301853,-0.03773065365516251,-2.6099241393420791e-06,-0.037733263579301853,0,6.2220076266627959
39,1,0,9.78125,-4.15625,Gamx,0.0041530331099093659,0.0041531965088300125,-1.6339892064658884e-07,0.0041530331099093659,0,6.2220076266627959
39,1,0,9.78125,-4.15625,Gamy,0.024930025112584409,0.024930368632692042,-3.4352010763391561e-07,0.024930025112584405,3.4694469519536142e-18,6.2220076266627959
39,1,0,9.78125,-4.15625,Theta,0.016982378638393397,0.017045852682748563,-6.3474044355166237e-05,0.016982378638393397,0,6.2220076266627959
39,1,0,9.78125,-4.15625,alpha,0.78672417343663559,0.78672415492147318,1.8515162403254237e-08,0.78672417343663548,1.1102230246251565e-16,6.2220076266627959
39,1,0,9.78125,-4.15625,betax,0.0014464653614037575,0.001446493534381061,-2.8172977303494995e-08,0.0014464653614037575,0,6.2220076266627959
39,1,0,9.78125,-4.15625,betay,0.012284809464157458,0.012284938931116087,-1.2946695862950386e-07,0.012284809464157456,1.7347234759768071e-18,6.2220076266627959
39,1,0,9.78125,-4.15625,Bx,0.0029660116916045368,0.002966013886848098,-2.1952435611503895e-09,0.0029660116916045373,-4.3368086899420177e-19,6.2220076266627959
39,1,0,9.78125,-4.15625,By,-0.0017481800845273953,-0.001748180695607534,6.1108013874738853e-10,-0.0017481800845273953,0,6.2220076266627959
39,1,1,9.84375,-4.15625,chi,0.62402515522959878,0.62402514505012863,1.0179470155691206e-08,0.62402515522959878,0,6.2690724617960827
39,1,1,9.84375,-4.15625,gxx,0.98085821068154799,0.98085834876424105,-1.3808269305748411e-07,0.98085821068154799,0,6.2690724617960827
39,1,1,9.84375,-4.15625,gxy,-0.029184849112486849,-0.029184848490947869,-6.2153898000572028e-10,-0.029184849112486852,3.4694469519536142e-18,6.2690724617960827
39,1,1,9.84375,-4.15625,gyy,0.97551312450596384,0.97551300254398854,1.2196197529679154e-07,0.97551312450596384,0,6.2690724617960827
39,1,1,9.84375,-4.15625,gzz,1.0460378734333955,1.0460378563279362,1.7105459271249401e-08,1.0460378734333955,0,6.2690724617960827
39,1,1,9.84375,-4.15625,Khat,0.0023168809000110855,0.0021294789863371545,0.00018740191367393102,0.0023168809000110855,0,6.2690724617960827
39,1,1,9.84375,-4.15625,Axx,0.018363063488231697,0.01836515528071379,-2.0917924820930411e-06,0.018363063488231694,3.4694469519536142e-18,6.2690724617960827
39,1,1,9.84375,-4.15625,Axy,0.013447794005615505,0.013448235165343219,-4.4115972771402445e-07,0.013447794005615507,-1.7347234759768071e-18,6.2690724617960827
39,1,1,9.84375,-4.15625,Ayy,0.015251395637621512,0.015246003114264264,5.3925233572480608e-06,0.01525139563762151,1.7347234759768071e-18,6.2690724617960827
39,1,1,9.84375,-4.15625,Azz,-0.036827507338048085,-0.036823942480209718,-3.5648578383673524e-06,-0.036827507338048085,0,6.2690724617960827
39,1,1,9.84375,-4.15625,Gamx,0.0051998357823425309,0.0052000796431335879,-2.4386079105695457e-07,0.0051998357823425309,0,6.2690724617960827
39,1,1,9.84375,-4.15625,Gamy,0.023670030320480012,0.023670500917902414,-4.7059742240215807e-07,0.023670030320480009,3.4694469519536142e-18,6.2690724617960827
39,1,1,9.84375,-4.15625,Theta,0.017171387906130719,0.017260052197688662,-8.866429155794317e-05,0.017171387906130719,0,6.2690724617960827
39,1,1,9.84375,-4.15625,alpha,0.78769856104624059,0.78769853492165864,2.6124581942177372e-08,0.78769856104624059,0,6.2690724617960827
39,1,1,9.84375,-4.15625,betax,0.0019270434624002941,0.0019270887595861695,-4.5297185875467494e-08,0.0019270434624002941,0,6.2690724617960827
39,1,1,9.84375,-4.15625,betay,0.011658810489442048,0.011658987771373046,-1.7728193099815492e-07,0.011658810489442048,0,6.2690724617960827
39,1,1,9.84375,-4.15625,Bx,0.002968029499544611,0.0029680326265158451,-3.1269712340298295e-09,0.002968029499544611,0,6.2690724617960827
39,1,1,9.84375,-4.15625,By,-0.0017313848848026594,-0.0017313856920699771,8.0726731766303517e-10,-0.0017313848848026596,2.1684043449710089e-19,6.2690724617960827
39,0,2,9.90625,-4.21875,chi,0.62676006192288258,0.6267600696470994,-7.7242168217139806e-09,0.62676006192288269,-1.1102230246251565e-16,6.3572439611241913
39,0,2,9.90625,-4.21875,gxx,0.9838741767258079,0.98387406940513955,1.0732066835217324e-07,0.9838741767258079,0,6.3572439611241913
39,0,2,9.90625,-4.21875,gxy,-0.025555300196713687,-0.02555530036149822,1.6478453324086928e-10,-0.02555530019671369,3.4694469519536142e-18,6.3572439611241913
39,0,2,9.90625,-4.21875,gyy,0.97757616061497266,0.97757625584950569,-9.52345330373916e-08,0.97757616061497266,0,6.3572439611241913
39,0,2,9.90625,-4.21875,gzz,1.0404107623399537,1.0404107751315477,-1.2791594006245077e-08,1.0404107623399537,0,6.3572439611241913
39,0,2,9.90625,-4.21875,Khat,0.0056930048603844033,0.0058357772914075685,-0.00014277243102316529,0.0056930048603844033,0,6.3572439611241913
39,0,2,9.90625,-4.21875,Axx,0.016702425996518014,0.016700698876179566,1.7271203384475187e-06,0.016702425996518014,0,6.3572439611241913
39,0,2,9.90625,-4.21875,Axy,0.011622739431124834,0.011622266609759457,4.728213653763802e-07,0.011622739431124834,0,6.3572439611241913
39,0,2,9.90625,-4.21875,Ayy,0.01629991949795967,0.016304069746305872,-4.1502483462026174e-06,0.016299919497959673,-3.4694469519536142e-18,6.3572439611241913
39,0,2,9.90625,-4.21875,Azz,-0.035677522929206042,-0.035680124838522911,2.6019093168697105e-06,-0.035677522929206049,6.9388939039072284e-18,6.3572439611241913
39,0,2,9.90625,-4.21875,Gamx,0.0062573764193209497,0.006257166952069443,2.0946725150673001e-07,0.0062573764193209489,8.6736173798840355e-19,6.3572439611241913
39,0,2,9.90625,-4.21875,Gamy,0.020699695423893456,0.020699349831929011,3.4559196444503004e-07,0.020699695423893452,3.4694469519536142e-18,6.3572439611241913
39,0,2,9.90625,-4.21875,Theta,0.016919831930946091,0.016852124741501294,6.7707189444796839e-05,0.016919831930946091,0,6.3572439611241913
39,0,2,9.90625,-4.21875,alpha,0.78923697730208464,0.7892369976410446,-2.033895996067514e-08,0.78923697730208475,-1.1102230246251565e-16,6.3572439611241913
39,0,2,9.90625,-4.21875,betax,0.0024655395519460562,0.0024654961134339139,4.3438512142314478e-08,0.0024655395519460562,0,6.3572439611241913
39,0,2,9.90625,-4.21875,betay,0.010128243540615051,0.01012811346923922,1.3007137583155581e-07,0.010128243540615051,0,6.3572439611241913
39,0,2,9.90625,-4.21875,Bx,0.0029509888309923568,0.0029509863530235029,2.4779688539804112e-09,0.0029509888309923568,0,6.3572439611241913
39,0,2,9.90625,-4.21875,By,-0.0017344029173662371,-0.0017344023698721578,-5.474940793694788e-10,-0.0017344029173662371,0,6.3572439611241913
39,0,3,9.96875,-4.21875,chi,0.62852845978038419,0.62852846518531347,-5.4049292819158268e-09,0.6285284597803843,-1.1102230246251565e-16,6.4045348313714401
39,0,3,9.96875,-4.21875,gxx,0.98470437359524765,0.98470429752393063,7.6071317023362894e-08,0.98470437359524765,0,6.4045348313714401
39,0,3,9.96875,-4.21875,gxy,-0.023935251530695142,-0.023935251528364707,-2.3304344565211466e-12,-0.023935251530695142,0,6.4045348313714401
39,0,3,9.96875,-4.21875,gyy,0.97913902265363428,0.97913909032391744,-6.7670283154797062e-08,0.97913902265363406,2.2204460492503131e-16,6.4045348313714401
39,0,3,9.96875,-4.21875,gzz,1.0377862276641738,1.0377862365428319,-8.8786580310085128e-09,1.0377862276641738,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Khat,0.005482822770274759,0.0055829450804180825,-0.00010012231014332358,0.0054828227702747598,-8.6736173798840355e-19,6.4045348313714401
39,0,3,9.96875,-4.21875,Axx,0.016645925027721394,0.016644662875972983,1.2621517484108502e-06,0.016645925027721394,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Axy,0.010521087346063813,0.010520703562635609,3.8378342820388767e-07,0.010521087346063811,1.7347234759768071e-18,6.4045348313714401
39,0,3,9.96875,-4.21875,Ayy,0.015439864317538939,0.015442790787524278,-2.9264699853391585e-06,0.015439864317538939,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Azz,-0.034470078041060975,-0.03447185916341744,1.7811223564645484e-06,-0.034470078041060975,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Gamx,0.0074346100423183332,0.0074344541061228007,1.5593619553250226e-07,0.0074346100423183332,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Gamy,0.019231761435492229,0.019231524020069207,2.374154230225245e-07,0.019231761435492229,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Theta,0.01706987858164646,0.01702233703010363,4.7541551542830407e-05,0.01706987858164646,0,6.4045348313714401
39,0,3,9.96875,-4.21875,alpha,0.79020581567901726,0.7902058301086099,-1.4429592631870491e-08,0.79020581567901726,0,6.4045348313714401
39,0,3,9.96875,-4.21875,betax,0.0030109089938893008,0.0030108751222665854,3.3871622715387489e-08,0.0030109089938893012,-4.3368086899420177e-19,6.4045348313714401
39,0,3,9.96875,-4.21875,betay,0.0093984013119822463,0.0093983120024044541,8.9309577792212602e-08,0.0093984013119822463,0,6.4045348313714401
39,0,3,9.96875,-4.21875,Bx,0.002950594083032249,0.0029505923087667068,1.774265542212744e-09,0.002950594083032249,0,6.4045348313714401
39,0,3,9.96875,-4.21875,By,-0.001715361513636804,-0.0017153611554781248,-3.5815867914686106e-10,-0.0017153615136368038,-2.1684043449710089e-19,6.4045348313714401
39,1,2,9.90625,-4.15625,chi,0.62585263311456119,0.62585262318342527,9.9311359136322608e-09,0.62585263311456119,0,6.3164050421303735
39,1,2,9.90625,-4.15625,gxx,0.98183918356130884,0.98183932154502518,-1.3798371634177187e-07,0.98183918356130861,2.2204460492503131e-16,6.3164050421303735
39,1,2,9.90625,-4.15625,gxy,-0.027336148966673846,-0.027336148754808023,-2.1186582349619343e-10,-0.027336148966673846,0,6.3164050421303735
39,1,2,9.90625,-4.15625,gyy,0.97708821317569161,0.9770880907312921,1.2244439950848118e-07,0.97708821317569161,0,6.3164050421303735
39,1,2,9.90625,-4.15625,gzz,1.0431920895537754,1.0431920731074404,1.6446334960562581e-08,1.0431920895537754,0,6.3164050421303735
39,1,2,9.90625,-4.15625,Khat,0.002222467048935273,0.0020389024947626319,0.00018356455417264115,0.0022224670489352739,-8.6736173798840355e-19,6.3164050421303735
39,1,2,9.90625,-4.15625,Axx,0.018293477885758459,0.018295698469050745,-2.220583292286693e-06,0.018293477885758462,-3.4694469519536142e-18,6.3164050421303735
39,1,2,9.90625,-4.15625,Axy,0.012178358537100772,0.012178966450284828,-6.079131840558416e-07,0.012178358537100772,0,6.3164050421303735
39,1,2,9.90625,-4.15625,Ayy,0.014628811924840508,0.01462347589125253,5.3360335879777676e-06,0.01462881192484051,-1.7347234759768071e-18,6.3164050421303735
39,1,2,9.90625,-4.15625,Azz,-0.035807221120754545,-0.035803875808775712,-3.3453119788334762e-06,-0.035807221120754552,6.9388939039072284e-18,6.3164050421303735
39,1,2,9.90625,-4.15625,Gamx,0.0063050402967973545,0.0063053096118350065,-2.6931503765200565e-07,0.0063050402967973537,8.6736173798840355e-19,6.3164050421303735
39,1,2,9.90625,-4.15625,Gamy,0.022297772855077176,0.022298217187602887,-4.4433252571057791e-07,0.022297772855077176,0,6.3164050421303735
39,1,2,9.90625,-4.15625,Theta,0.017428925096244784,0.01751597719695952,-8.7052100714735819e-05,0.017428925096244784,0,6.3164050421303735
39,1,2,9.90625,-4.15625,alpha,0.78867339164442274,0.78867336549433142,2.6150091314569579e-08,0.78867339164442285,-1.1102230246251565e-16,6.3164050421303735
39,1,2,9.90625,-4.15625,betax,0.0024357843423951776,0.0024358401919107897,-5.5849515612042822e-08,0.0024357843423951785,-8.6736173798840355e-19,6.3164050421303735
39,1,2,9.90625,-4.15625,betay,0.010973723295410576,0.010973890530036641,-1.6723462606567374e-07,0.010973723295410576,0,6.3164050421303735
39,1,2,9.90625,-4.15625,Bx,0.0029693340556481915,0.0029693372416081461,-3.1859599546220363e-09,0.0029693340556481919,-4.3368086899420177e-19,6.3164050421303735
39,1,2,9.90625,-4.15625,By,-0.0017139435721760241,-0.0017139442760969832,7.0392095906542107e-10,-0.0017139435721760245,4.3368086899420177e-19,6.3164050421303735
39,1,3,9.96875,-4.15625,chi,0.62766265259266296,0.62766264564346808,6.949194886196608e-09,0.62766265259266307,-1.1102230246251565e-16,6.3639993935614108
39,1,3,9.96875,-4.15625,gxx,0.98272035136142044,0.98272044916739942,-9.780597898245702e-08,0.98272035136142044,0,6.3639993935614108
39,1,3,9.96875,-4.15625,gxy,-0.025618871985271637,-0.025618871988267906,2.9962698988583725e-12,-0.025618871985271637,0,6.3639993935614108
39,1,3,9.96875,-4.15625,gyy,0.97869639465561531,0.97869630765096549,8.7004649818034352e-08,0.97869639465561531,0,6.3639993935614108
39,1,3,9.96875,-4.15625,gzz,1.0404435330674671,1.04044352165205,1.1415417056070964e-08,1.0404435330674671,0,6.3639993935614108
39,1,3,9.96875,-4.15625,Khat,0.0025804535181717259,0.0024517248337017385,0.00012872868446998746,0.0025804535181717268,-8.6736173798840355e-19,6.3639993935614108
39,1,3,9.96875,-4.15625,Axx,0.018206701477865562,0.018208324244399231,-1.6227665336696062e-06,0.018206701477865562,0,6.3639993935614108
39,1,3,9.96875,-4.15625,Axy,0.011042114407566077,0.011042607843402337,-4.9343583626015874e-07,0.011042114407566075,1.7347234759768071e-18,6.3639993935614108
39,1,3,9.96875,-4.15625,Ayy,0.014002552842757414,0.013998790238490551,3.7626042668631454e-06,0.01400255284275741,3.4694469519536142e-18,6.3639993935614108
39,1,3,9.96875,-4.15625,Azz,-0.034797394228775723,-0.034795104214317411,-2.2900144583115623e-06,-0.034797394228775723,0,6.3639993935614108
39,1,3,9.96875,-4.15625,Gamx,0.0074885324515728199,0.0074887329409670765,-2.0048939425656997e-07,0.0074885324515728199,0,6.3639993935614108
39,1,3,9.96875,-4.15625,Gamy,0.0207989097864065,0.020799215034807528,-3.052484010279688e-07,0.020798909786406503,-3.4694469519536142e-18,6.3639993935614108
39,1,3,9.96875,-4.15625,Theta,0.017546715070310102,0.017607839922293745,-6.1124851983642564e-05,0.017546715070310102,0,6.3639993935614108
39,1,3,9.96875,-4.15625,alpha,0.78964849840143403,0.7896484798491008,1.85523332252302e-08,0.78964849840143425,-2.2204460492503131e-16,6.3639993935614108
39,1,3,9.96875,-4.15625,betax,0.002986346854065988,0.0029863904032951939,-4.3549229205869927e-08,0.002986346854065988,0,6.3639993935614108
39,1,3,9.96875,-4.15625,betay,0.010219200290315228,0.010219315116915243,-1.148266000148418e-07,0.010219200290315228,0,6.3639993935614108
39,1,3,9.96875,-4.15625,Bx,0.002969657635184259,0.0029696599163828129,-2.2811985538398472e-09,0.0029696576351842586,4.3368086899420177e-19,6.3639993935614108
39,1,3,9.96875,-4.15625,By,-0.0016957227454132433,-0.0016957232059029738,4.6048973054851894e-10,-0.0016957227454132428,-4.3368086899420177e-19,6.3639993935614108
39,0,4,10.03125,-4.21875,chi,0.63027450217483683,0.63027450341389679,-1.2390599657408075e-09,0.63027450217483683,0,6.4520845105477349
39,0,4,10.03125,-4.21875,gxx,0.98544447115319,0.98544445373693068,1.7416259323610461e-08,0.98544447115318978,2.2204460492503131e-16,6.4520845105477349
39,0,4,10.03125,-4.21875,gxy,-0.022452142315485552,-0.022452142317703191,2.2176392666661826e-12,-0.022452142315485556,3.4694469519536142e-18,6.4520845105477349
39,0,4,10.03125,-4.21875,gyy,0.98072130035398419,0.98072131584302535,-1.5489041160776651e-08,0.98072130035398419,0,6.4520845105477349
39,0,4,10.03125,-4.21875,gzz,1.0352585576409206,1.0352585596780068,-2.0370862774399257e-09,1.0352585576409208,-2.2204460492503131e-16,6.4520845105477349
39,0,4,10.03125,-4.21875,Khat,0.0050342948783072246,0.0050572424224209359,-2.2947544113711277e-05,0.0050342948783072246,0,6.4520845105477349
39,0,4,10.03125,-4.21875,Axx,0.016558716323307552,0.01655842823404825,2.8808925930240425e-07,0.016558716323307552,0,6.4520845105477349
