receiver_gid,coarse_j,coarse_i,rho,z,authoritative_writers,refresh_writers,authoritative_writer_count,consumer_count
41,3,19,11.9375,-2.0625,same_level_receive:gid=39,same_level_local_refresh:gid=39,1,8
41,3,20,12.0625,-2.0625,coarser_receive:gid=42,,1,8
41,3,21,12.1875,-2.0625,coarser_receive:gid=42,,1,8
41,3,22,12.3125,-2.0625,coarser_receive:gid=42,,1,8
41,3,23,12.4375,-2.0625,coarser_receive:gid=42,,1,4
41,4,18,11.8125,-1.9375,local_active_restriction,,1,5
41,4,19,11.9375,-1.9375,local_active_restriction,,1,10
41,4,20,12.0625,-1.9375,coarser_receive:gid=42,,1,10
41,4,21,12.1875,-1.9375,coarser_receive:gid=42,,1,10
41,4,22,12.3125,-1.9375,coarser_receive:gid=42,,1,10
41,4,23,12.4375,-1.9375,coarser_receive:gid=42,,1,5
41,5,18,11.8125,-1.8125,local_active_restriction,,1,5
41,5,19,11.9375,-1.8125,local_active_restriction,,1,10
41,5,20,12.0625,-1.8125,coarser_receive:gid=42,,1,10
41,5,21,12.1875,-1.8125,coarser_receive:gid=42,,1,10
41,5,22,12.3125,-1.8125,coarser_receive:gid=42,,1,10
41,5,23,12.4375,-1.8125,coarser_receive:gid=42,,1,5
41,6,18,11.8125,-1.6875,local_active_restriction,,1,5
41,6,19,11.9375,-1.6875,local_active_restriction,,1,10
41,6,20,12.0625,-1.6875,coarser_receive:gid=42,,1,10
41,6,21,12.1875,-1.6875,coarser_receive:gid=42,,1,10
41,6,22,12.3125,-1.6875,coarser_receive:gid=42,,1,10
41,6,23,12.4375,-1.6875,coarser_receive:gid=42,,1,5
41,7,18,11.8125,-1.5625,local_active_restriction,,1,5
41,7,19,11.9375,-1.5625,local_active_restriction,,1,10
41,7,20,12.0625,-1.5625,coarser_receive:gid=42,,1,10
41,7,21,12.1875,-1.5625,coarser_receive:gid=42,,1,10
41,7,22,12.3125,-1.5625,coarser_receive:gid=42,,1,10
41,7,23,12.4375,-1.5625,coarser_receive:gid=42,,1,5
41,8,18,11.8125,-1.4375,local_active_restriction,,1,5
41,8,19,11.9375,-1.4375,local_active_restriction,,1,10
41,8,20,12.0625,-1.4375,coarser_receive:gid=42,,1,10
41,8,21,12.1875,-1.4375,coarser_receive:gid=42,,1,10
41,8,22,12.3125,-1.4375,coarser_receive:gid=42,,1,10
41,8,23,12.4375,-1.4375,coarser_receive:gid=42,,1,5
41,9,18,11.8125,-1.3125,local_active_restriction,,1,5
41,9,19,11.9375,-1.3125,local_active_restriction,,1,10
41,9,20,12.0625,-1.3125,coarser_receive:gid=42,,1,10
41,9,21,12.1875,-1.3125,coarser_receive:gid=42,,1,10
41,9,22,12.3125,-1.3125,coarser_receive:gid=42,,1,10
41,9,23,12.4375,-1.3125,coarser_receive:gid=42,,1,5
41,10,18,11.8125,-1.1875,local_active_restriction,,1,5
41,10,19,11.9375,-1.1875,local_active_restriction,,1,10
41,10,20,12.0625,-1.1875,coarser_receive:gid=42,,1,10
41,10,21,12.1875,-1.1875,coarser_receive:gid=42,,1,10
41,10,22,12.3125,-1.1875,coarser_receive:gid=42,,1,10
41,10,23,12.4375,-1.1875,coarser_receive:gid=42,,1,5
41,11,18,11.8125,-1.0625,local_active_restriction,,1,5
41,11,19,11.9375,-1.0625,local_active_restriction,,1,10
41,11,20,12.0625,-1.0625,coarser_receive:gid=42,,1,10
41,11,21,12.1875,-1.0625,coarser_receive:gid=42,,1,10
41,11,22,12.3125,-1.0625,coarser_receive:gid=42,,1,10
41,11,23,12.4375,-1.0625,coarser_receive:gid=42,,1,5
41,12,18,11.8125,-0.9375,local_active_restriction,,1,5
41,12,19,11.9375,-0.9375,local_active_restriction,,1,10
41,12,20,12.0625,-0.9375,coarser_receive:gid=42,,1,10
41,12,21,12.1875,-0.9375,coarser_receive:gid=42,,1,10
41,12,22,12.3125,-0.9375,coarser_receive:gid=42,,1,10
41,12,23,12.4375,-0.9375,coarser_receive:gid=42,,1,5
41,13,18,11.8125,-0.8125,local_active_restriction,,1,5
41,13,19,11.9375,-0.8125,local_active_restriction,,1,10
41,13,20,12.0625,-0.8125,coarser_receive:gid=42,,1,10
41,13,21,12.1875,-0.8125,coarser_receive:gid=42,,1,10
41,13,22,12.3125,-0.8125,coarser_receive:gid=42,,1,10
41,13,23,12.4375,-0.8125,coarser_receive:gid=42,,1,5
41,14,18,11.8125,-0.6875,local_active_restriction,,1,5
41,14,19,11.9375,-0.6875,local_active_restriction,,1,10
41,14,20,12.0625,-0.6875,coarser_receive:gid=42,,1,10
41,14,21,12.1875,-0.6875,coarser_receive:gid=42,,1,10
41,14,22,12.3125,-0.6875,coarser_receive:gid=42,,1,10
41,14,23,12.4375,-0.6875,coarser_receive:gid=42,,1,5
41,15,18,11.8125,-0.5625,local_active_restriction,,1,5
41,15,19,11.9375,-0.5625,local_active_restriction,,1,10
41,15,20,12.0625,-0.5625,coarser_receive:gid=42,,1,10
41,15,21,12.1875,-0.5625,coarser_receive:gid=42,,1,10
41,15,22,12.3125,-0.5625,coarser_receive:gid=42,,1,10
41,15,23,12.4375,-0.5625,coarser_receive:gid=42,,1,5
41,16,18,11.8125,-0.4375,local_active_restriction,,1,5
41,16,19,11.9375,-0.4375,local_active_restriction,,1,10
41,16,20,12.0625,-0.4375,coarser_receive:gid=42,,1,10
41,16,21,12.1875,-0.4375,coarser_receive:gid=42,,1,10
41,16,22,12.3125,-0.4375,coarser_receive:gid=42,,1,10
41,16,23,12.4375,-0.4375,coarser_receive:gid=42,,1,5
41,17,18,11.8125,-0.3125,local_active_restriction,,1,5
41,17,19,11.9375,-0.3125,local_active_restriction,,1,10
41,17,20,12.0625,-0.3125,coarser_receive:gid=42,,1,10
41,17,21,12.1875,-0.3125,coarser_receive:gid=42,,1,10
41,17,22,12.3125,-0.3125,coarser_receive:gid=42,,1,10
41,17,23,12.4375,-0.3125,coarser_receive:gid=42,,1,5
41,18,18,11.8125,-0.1875,local_active_restriction,,1,5
41,18,19,11.9375,-0.1875,local_active_restriction,,1,10
41,18,20,12.0625,-0.1875,coarser_receive:gid=42,,1,10
41,18,21,12.1875,-0.1875,coarser_receive:gid=42,,1,10
41,18,22,12.3125,-0.1875,coarser_receive:gid=42,,1,10
41,18,23,12.4375,-0.1875,coarser_receive:gid=42,,1,5
41,19,18,11.8125,-0.0625,local_active_restriction,,1,5
41,19,19,11.9375,-0.0625,local_active_restriction,,1,10
41,19,20,12.0625,-0.0625,coarser_receive:gid=42,,1,10
41,19,21,12.1875,-0.0625,coarser_receive:gid=42,,1,10
41,19,22,12.3125,-0.0625,coarser_receive:gid=42,,1,10
41,19,23,12.4375,-0.0625,coarser_receive:gid=42,,1,5
41,20,18,11.8125,0.0625,same_level_receive:gid=72,same_level_local_refresh:gid=72,1,4
41,20,19,11.9375,0.0625,same_level_receive:gid=72,same_level_local_refresh:gid=72,1,8
41,20,20,12.0625,0.0625,coarser_receive:gid=75,,1,8
41,20,21,12.1875,0.0625,coarser_receive:gid=75,,1,8
41,20,22,12.3125,0.0625,coarser_receive:gid=75,,1,8
41,20,23,12.4375,0.0625,coarser_receive:gid=75,,1,4
41,21,18,11.8125,0.1875,same_level_receive:gid=72,same_level_local_refresh:gid=72,1,3
41,21,19,11.9375,0.1875,same_level_receive:gid=72,same_level_local_refresh:gid=72,1,6
41,21,20,12.0625,0.1875,coarser_receive:gid=75,,1,6
41,21,21,12.1875,0.1875,coarser_receive:gid=75,,1,6
41,21,22,12.3125,0.1875,coarser_receive:gid=75,,1,6
41,21,23,12.4375,0.1875,coarser_receive:gid=75,,1,3
41,22,18,11.8125,0.3125,same_level_receive:gid=72,,1,2
41,22,19,11.9375,0.3125,same_level_receive:gid=72,,1,4
41,22,20,12.0625,0.3125,coarser_receive:gid=75,,1,4
41,22,21,12.1875,0.3125,coarser_receive:gid=75,,1,4
41,22,22,12.3125,0.3125,coarser_receive:gid=75,,1,4
41,22,23,12.4375,0.3125,coarser_receive:gid=75,,1,2
41,23,18,11.8125,0.4375,same_level_receive:gid=72,,1,1
41,23,19,11.9375,0.4375,same_level_receive:gid=72,,1,2
41,23,20,12.0625,0.4375,coarser_receive:gid=75,,1,2
41,23,21,12.1875,0.4375,coarser_receive:gid=75,,1,2
41,23,22,12.3125,0.4375,coarser_receive:gid=75,,1,2
41,23,23,12.4375,0.4375,coarser_receive:gid=75,,1,1
44,0,0,1.78125,-0.21875,coarser_receive:gid=18,,1,1
44,0,1,1.84375,-0.21875,coarser_receive:gid=18,,1,2
44,0,2,1.90625,-0.21875,coarser_receive:gid=18,,1,2
44,0,3,1.96875,-0.21875,coarser_receive:gid=18,,1,2
44,0,4,2.03125,-0.21875,same_level_receive:gid=21,,1,2
44,0,5,2.09375,-0.21875,same_level_receive:gid=21,,1,1
44,1,0,1.78125,-0.15625,coarser_receive:gid=18,,1,2
44,1,1,1.84375,-0.15625,coarser_receive:gid=18,,1,4
44,1,2,1.90625,-0.15625,coarser_receive:gid=18,,1,4
44,1,3,1.96875,-0.15625,coarser_receive:gid=18,,1,4
44,1,4,2.03125,-0.15625,same_level_receive:gid=21,,1,4
44,1,5,2.09375,-0.15625,same_level_receive:gid=21,,1,2
44,2,0,1.78125,-0.09375,coarser_receive:gid=18,,1,3
44,2,1,1.84375,-0.09375,coarser_receive:gid=18,,1,6
44,2,2,1.90625,-0.09375,coarser_receive:gid=18,,1,6
44,2,3,1.96875,-0.09375,coarser_receive:gid=18,,1,6
44,2,4,2.03125,-0.09375,same_level_receive:gid=21,same_level_local_refresh:gid=21,1,6
44,2,5,2.09375,-0.09375,same_level_receive:gid=21,same_level_local_refresh:gid=21,1,3
44,3,0,1.78125,-0.03125,coarser_receive:gid=18,,1,4
44,3,1,1.84375,-0.03125,coarser_receive:gid=18,,1,8
44,3,2,1.90625,-0.03125,coarser_receive:gid=18,,1,8
44,3,3,1.96875,-0.03125,coarser_receive:gid=18,,1,8
44,3,4,2.03125,-0.03125,same_level_receive:gid=21,same_level_local_refresh:gid=21,1,8
44,3,5,2.09375,-0.03125,same_level_receive:gid=21,same_level_local_refresh:gid=21,1,4
44,4,0,1.78125,0.03125,coarser_receive:gid=43,,1,5
44,4,1,1.84375,0.03125,coarser_receive:gid=43,,1,10
44,4,2,1.90625,0.03125,coarser_receive:gid=43,,1,10
44,4,3,1.96875,0.03125,coarser_receive:gid=43,,1,10
44,4,4,2.03125,0.03125,local_active_restriction,,1,10
44,4,5,2.09375,0.03125,local_active_restriction,,1,5
44,5,0,1.78125,0.09375,coarser_receive:gid=43,,1,5
44,5,1,1.84375,0.09375,coarser_receive:gid=43,,1,10
44,5,2,1.90625,0.09375,coarser_receive:gid=43,,1,10
44,5,3,1.96875,0.09375,coarser_receive:gid=43,,1,10
44,5,4,2.03125,0.09375,local_active_restriction,,1,10
44,5,5,2.09375,0.09375,local_active_restriction,,1,5
44,6,0,1.78125,0.15625,coarser_receive:gid=43,,1,5
44,6,1,1.84375,0.15625,coarser_receive:gid=43,,1,10
44,6,2,1.90625,0.15625,coarser_receive:gid=43,,1,10
44,6,3,1.96875,0.15625,coarser_receive:gid=43,,1,10
44,6,4,2.03125,0.15625,local_active_restriction,,1,10
44,6,5,2.09375,0.15625,local_active_restriction,,1,5
44,7,0,1.78125,0.21875,coarser_receive:gid=43,,1,5
44,7,1,1.84375,0.21875,coarser_receive:gid=43,,1,10
44,7,2,1.90625,0.21875,coarser_receive:gid=43,,1,10
44,7,3,1.96875,0.21875,coarser_receive:gid=43,,1,10
44,7,4,2.03125,0.21875,local_active_restriction,,1,10
44,7,5,2.09375,0.21875,local_active_restriction,,1,5
44,8,0,1.78125,0.28125,coarser_receive:gid=43,,1,5
44,8,1,1.84375,0.28125,coarser_receive:gid=43,,1,10
44,8,2,1.90625,0.28125,coarser_receive:gid=43,,1,10
44,8,3,1.96875,0.28125,coarser_receive:gid=43,,1,10
44,8,4,2.03125,0.28125,local_active_restriction,,1,10
44,8,5,2.09375,0.28125,local_active_restriction,,1,5
44,9,0,1.78125,0.34375,coarser_receive:gid=43,,1,5
44,9,1,1.84375,0.34375,coarser_receive:gid=43,,1,10
44,9,2,1.90625,0.34375,coarser_receive:gid=43,,1,10
44,9,3,1.96875,0.34375,coarser_receive:gid=43,,1,10
44,9,4,2.03125,0.34375,local_active_restriction,,1,10
44,9,5,2.09375,0.34375,local_active_restriction,,1,5
44,10,0,1.78125,0.40625,coarser_receive:gid=43,,1,5
44,10,1,1.84375,0.40625,coarser_receive:gid=43,,1,10
44,10,2,1.90625,0.40625,coarser_receive:gid=43,,1,10
44,10,3,1.96875,0.40625,coarser_receive:gid=43,,1,10
44,10,4,2.03125,0.40625,local_active_restriction,,1,10
44,10,5,2.09375,0.40625,local_active_restriction,,1,5
44,11,0,1.78125,0.46875,coarser_receive:gid=43,,1,5
44,11,1,1.84375,0.46875,coarser_receive:gid=43,,1,10
44,11,2,1.90625,0.46875,coarser_receive:gid=43,,1,10
44,11,3,1.96875,0.46875,coarser_receive:gid=43,,1,10
44,11,4,2.03125,0.46875,local_active_restriction,,1,10
44,11,5,2.09375,0.46875,local_active_restriction,,1,5
44,12,0,1.78125,0.53125,coarser_receive:gid=43,,1,5
44,12,1,1.84375,0.53125,coarser_receive:gid=43,,1,10
44,12,2,1.90625,0.53125,coarser_receive:gid=43,,1,10
44,12,3,1.96875,0.53125,coarser_receive:gid=43,,1,10
44,12,4,2.03125,0.53125,local_active_restriction,,1,10
44,12,5,2.09375,0.53125,local_active_restriction,,1,5
44,13,0,1.78125,0.59375,coarser_receive:gid=43,,1,5
44,13,1,1.84375,0.59375,coarser_receive:gid=43,,1,10
44,13,2,1.90625,0.59375,coarser_receive:gid=43,,1,10
44,13,3,1.96875,0.59375,coarser_receive:gid=43,,1,10
44,13,4,2.03125,0.59375,local_active_restriction,,1,10
44,13,5,2.09375,0.59375,local_active_restriction,,1,5
44,14,0,1.78125,0.65625,coarser_receive:gid=43,,1,5
44,14,1,1.84375,0.65625,coarser_receive:gid=43,,1,10
44,14,2,1.90625,0.65625,coarser_receive:gid=43,,1,10
44,14,3,1.96875,0.65625,coarser_receive:gid=43,,1,10
44,14,4,2.03125,0.65625,local_active_restriction,,1,10
44,14,5,2.09375,0.65625,local_active_restriction,,1,5
44,15,0,1.78125,0.71875,coarser_receive:gid=43,,1,5
44,15,1,1.84375,0.71875,coarser_receive:gid=43,,1,10
44,15,2,1.90625,0.71875,coarser_receive:gid=43,,1,10
44,15,3,1.96875,0.71875,coarser_receive:gid=43,,1,10
44,15,4,2.03125,0.71875,local_active_restriction,,1,10
44,15,5,2.09375,0.71875,local_active_restriction,,1,5
44,16,0,1.78125,0.78125,coarser_receive:gid=43,,1,5
44,16,1,1.84375,0.78125,coarser_receive:gid=43,,1,10
44,16,2,1.90625,0.78125,coarser_receive:gid=43,,1,10
44,16,3,1.96875,0.78125,coarser_receive:gid=43,,1,10
44,16,4,2.03125,0.78125,local_active_restriction,,1,10
44,16,5,2.09375,0.78125,local_active_restriction,,1,5
44,17,0,1.78125,0.84375,coarser_receive:gid=43,,1,5
44,17,1,1.84375,0.84375,coarser_receive:gid=43,,1,10
44,17,2,1.90625,0.84375,coarser_receive:gid=43,,1,10
44,17,3,1.96875,0.84375,coarser_receive:gid=43,,1,10
44,17,4,2.03125,0.84375,local_active_restriction,,1,10
44,17,5,2.09375,0.84375,local_active_restriction,,1,5
44,18,0,1.78125,0.90625,coarser_receive:gid=43,,1,5
44,18,1,1.84375,0.90625,coarser_receive:gid=43,,1,10
44,18,2,1.90625,0.90625,coarser_receive:gid=43,,1,10
44,18,3,1.96875,0.90625,coarser_receive:gid=43,,1,10
44,18,4,2.03125,0.90625,local_active_restriction,,1,10
44,18,5,2.09375,0.90625,local_active_restriction,,1,5
44,19,0,1.78125,0.96875,coarser_receive:gid=43,,1,5
44,19,1,1.84375,0.96875,coarser_receive:gid=43,,1,10
44,19,2,1.90625,0.96875,coarser_receive:gid=43,,1,10
44,19,3,1.96875,0.96875,coarser_receive:gid=43,,1,10
44,19,4,2.03125,0.96875,local_active_restriction,,1,10
44,19,5,2.09375,0.96875,local_active_restriction,,1,5
44,20,0,1.78125,1.03125,coarser_receive:gid=43,,1,4
44,20,1,1.84375,1.03125,coarser_receive:gid=43,,1,8
44,20,2,1.90625,1.03125,coarser_receive:gid=43,,1,8
44,20,3,1.96875,1.03125,coarser_receive:gid=43,,1,8
44,20,4,2.03125,1.03125,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,8
44,20,5,2.09375,1.03125,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,4
44,21,0,1.78125,1.09375,coarser_receive:gid=43,,1,3
44,21,1,1.84375,1.09375,coarser_receive:gid=43,,1,6
44,21,2,1.90625,1.09375,coarser_receive:gid=43,,1,6
44,21,3,1.96875,1.09375,coarser_receive:gid=43,,1,6
44,21,4,2.03125,1.09375,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,6
44,21,5,2.09375,1.09375,same_level_receive:gid=46,same_level_local_refresh:gid=46,1,3
44,22,0,1.78125,1.15625,coarser_receive:gid=43,,1,2
44,22,1,1.84375,1.15625,coarser_receive:gid=43,,1,4
44,22,2,1.90625,1.15625,coarser_receive:gid=43,,1,4
44,22,3,1.96875,1.15625,coarser_receive:gid=43,,1,4
44,22,4,2.03125,1.15625,same_level_receive:gid=46,,1,4
44,22,5,2.09375,1.15625,same_level_receive:gid=46,,1,2
44,23,0,1.78125,1.21875,coarser_receive:gid=43,,1,1
44,23,1,1.84375,1.21875,coarser_receive:gid=43,,1,2
44,23,2,1.90625,1.21875,coarser_receive:gid=43,,1,2
44,23,3,1.96875,1.21875,coarser_receive:gid=43,,1,2
44,23,4,2.03125,1.21875,same_level_receive:gid=46,,1,2
44,23,5,2.09375,1.21875,same_level_receive:gid=46,,1,1
46,0,0,1.78125,0.78125,coarser_receive:gid=43,,1,1
46,0,1,1.84375,0.78125,coarser_receive:gid=43,,1,2
46,0,2,1.90625,0.78125,coarser_receive:gid=43,,1,2
46,0,3,1.96875,0.78125,coarser_receive:gid=43,,1,2
46,0,4,2.03125,0.78125,same_level_receive:gid=44,,1,2
46,0,5,2.09375,0.78125,same_level_receive:gid=44,,1,1
46,1,0,1.78125,0.84375,coarser_receive:gid=43,,1,2
46,1,1,1.84375,0.84375,coarser_receive:gid=43,,1,4
46,1,2,1.90625,0.84375,coarser_receive:gid=43,,1,4
46,1,3,1.96875,0.84375,coarser_receive:gid=43,,1,4
46,1,4,2.03125,0.84375,same_level_receive:gid=44,,1,4
46,1,5,2.09375,0.84375,same_level_receive:gid=44,,1,2
46,2,0,1.78125,0.90625,coarser_receive:gid=43,,1,3
46,2,1,1.84375,0.90625,coarser_receive:gid=43,,1,6
46,2,2,1.90625,0.90625,coarser_receive:gid=43,,1,6
46,2,3,1.96875,0.90625,coarser_receive:gid=43,,1,6
46,2,4,2.03125,0.90625,same_level_receive:gid=44,same_level_local_refresh:gid=44,1,6
46,2,5,2.09375,0.90625,same_level_receive:gid=44,same_level_local_refresh:gid=44,1,3
46,3,0,1.78125,0.96875,coarser_receive:gid=43,,1,4
46,3,1,1.84375,0.96875,coarser_receive:gid=43,,1,8
46,3,2,1.90625,0.96875,coarser_receive:gid=43,,1,8
46,3,3,1.96875,0.96875,coarser_receive:gid=43,,1,8
46,3,4,2.03125,0.96875,same_level_receive:gid=44,same_level_local_refresh:gid=44,1,8
46,3,5,2.09375,0.96875,same_level_receive:gid=44,same_level_local_refresh:gid=44,1,4
46,4,0,1.78125,1.03125,coarser_receive:gid=43,,1,5
46,4,1,1.84375,1.03125,coarser_receive:gid=43,,1,10
46,4,2,1.90625,1.03125,coarser_receive:gid=43,,1,10
46,4,3,1.96875,1.03125,coarser_receive:gid=43,,1,10
46,4,4,2.03125,1.03125,local_active_restriction,,1,10
46,4,5,2.09375,1.03125,local_active_restriction,,1,5
46,5,0,1.78125,1.09375,coarser_receive:gid=43,,1,5
46,5,1,1.84375,1.09375,coarser_receive:gid=43,,1,10
46,5,2,1.90625,1.09375,coarser_receive:gid=43,,1,10
46,5,3,1.96875,1.09375,coarser_receive:gid=43,,1,10
46,5,4,2.03125,1.09375,local_active_restriction,,1,10
46,5,5,2.09375,1.09375,local_active_restriction,,1,5
46,6,0,1.78125,1.15625,coarser_receive:gid=43,,1,5
46,6,1,1.84375,1.15625,coarser_receive:gid=43,,1,10
46,6,2,1.90625,1.15625,coarser_receive:gid=43,,1,10
46,6,3,1.96875,1.15625,coarser_receive:gid=43,,1,10
46,6,4,2.03125,1.15625,local_active_restriction,,1,10
46,6,5,2.09375,1.15625,local_active_restriction,,1,5
46,7,0,1.78125,1.21875,coarser_receive:gid=43,,1,5
46,7,1,1.84375,1.21875,coarser_receive:gid=43,,1,10
46,7,2,1.90625,1.21875,coarser_receive:gid=43,,1,10
46,7,3,1.96875,1.21875,coarser_receive:gid=43,,1,10
46,7,4,2.03125,1.21875,local_active_restriction,,1,10
46,7,5,2.09375,1.21875,local_active_restriction,,1,5
46,8,0,1.78125,1.28125,coarser_receive:gid=43,,1,5
46,8,1,1.84375,1.28125,coarser_receive:gid=43,,1,10
46,8,2,1.90625,1.28125,coarser_receive:gid=43,,1,10
46,8,3,1.96875,1.28125,coarser_receive:gid=43,,1,10
46,8,4,2.03125,1.28125,local_active_restriction,,1,10
46,8,5,2.09375,1.28125,local_active_restriction,,1,5
46,9,0,1.78125,1.34375,coarser_receive:gid=43,,1,5
46,9,1,1.84375,1.34375,coarser_receive:gid=43,,1,10
46,9,2,1.90625,1.34375,coarser_receive:gid=43,,1,10
46,9,3,1.96875,1.34375,coarser_receive:gid=43,,1,10
46,9,4,2.03125,1.34375,local_active_restriction,,1,10
46,9,5,2.09375,1.34375,local_active_restriction,,1,5
46,10,0,1.78125,1.40625,coarser_receive:gid=43,,1,5
46,10,1,1.84375,1.40625,coarser_receive:gid=43,,1,10
46,10,2,1.90625,1.40625,coarser_receive:gid=43,,1,10
46,10,3,1.96875,1.40625,coarser_receive:gid=43,,1,10
46,10,4,2.03125,1.40625,local_active_restriction,,1,10
46,10,5,2.09375,1.40625,local_active_restriction,,1,5
46,11,0,1.78125,1.46875,coarser_receive:gid=43,,1,5
46,11,1,1.84375,1.46875,coarser_receive:gid=43,,1,10
46,11,2,1.90625,1.46875,coarser_receive:gid=43,,1,10
46,11,3,1.96875,1.46875,coarser_receive:gid=43,,1,10
46,11,4,2.03125,1.46875,local_active_restriction,,1,10
46,11,5,2.09375,1.46875,local_active_restriction,,1,5
46,12,0,1.78125,1.53125,coarser_receive:gid=43,,1,5
46,12,1,1.84375,1.53125,coarser_receive:gid=43,,1,10
46,12,2,1.90625,1.53125,coarser_receive:gid=43,,1,10
46,12,3,1.96875,1.53125,coarser_receive:gid=43,,1,10
46,12,4,2.03125,1.53125,local_active_restriction,,1,10
46,12,5,2.09375,1.53125,local_active_restriction,,1,5
46,13,0,1.78125,1.59375,coarser_receive:gid=43,,1,5
46,13,1,1.84375,1.59375,coarser_receive:gid=43,,1,10
46,13,2,1.90625,1.59375,coarser_receive:gid=43,,1,10
46,13,3,1.96875,1.59375,coarser_receive:gid=43,,1,10
46,13,4,2.03125,1.59375,local_active_restriction,,1,10
46,13,5,2.09375,1.59375,local_active_restriction,,1,5
46,14,0,1.78125,1.65625,coarser_receive:gid=43,,1,5
46,14,1,1.84375,1.65625,coarser_receive:gid=43,,1,10
46,14,2,1.90625,1.65625,coarser_receive:gid=43,,1,10
46,14,3,1.96875,1.65625,coarser_receive:gid=43,,1,10
46,14,4,2.03125,1.65625,local_active_restriction,,1,10
46,14,5,2.09375,1.65625,local_active_restriction,,1,5
46,15,0,1.78125,1.71875,coarser_receive:gid=43,,1,5
46,15,1,1.84375,1.71875,coarser_receive:gid=43,,1,10
46,15,2,1.90625,1.71875,coarser_receive:gid=43,,1,10
46,15,3,1.96875,1.71875,coarser_receive:gid=43,,1,10
46,15,4,2.03125,1.71875,local_active_restriction,,1,10
46,15,5,2.09375,1.71875,local_active_restriction,,1,5
46,16,0,1.78125,1.78125,coarser_receive:gid=43,,1,5
46,16,1,1.84375,1.78125,coarser_receive:gid=43,,1,10
46,16,2,1.90625,1.78125,coarser_receive:gid=43,,1,10
46,16,3,1.96875,1.78125,coarser_receive:gid=43,,1,10
46,16,4,2.03125,1.78125,local_active_restriction,,1,10
46,16,5,2.09375,1.78125,local_active_restriction,,1,5
46,17,0,1.78125,1.84375,coarser_receive:gid=43,,1,5
46,17,1,1.84375,1.84375,coarser_receive:gid=43,,1,10
46,17,2,1.90625,1.84375,coarser_receive:gid=43,,1,10
46,17,3,1.96875,1.84375,coarser_receive:gid=43,,1,10
46,17,4,2.03125,1.84375,local_active_restriction,,1,10
46,17,5,2.09375,1.84375,local_active_restriction,,1,5
46,18,0,1.78125,1.90625,coarser_receive:gid=43,,1,5
46,18,1,1.84375,1.90625,coarser_receive:gid=43,,1,10
46,18,2,1.90625,1.90625,coarser_receive:gid=43,,1,11
46,18,3,1.96875,1.90625,coarser_receive:gid=43,,1,12
46,18,4,2.03125,1.90625,local_active_restriction,,1,13
46,18,5,2.09375,1.90625,local_active_restriction,,1,9
46,18,6,2.15625,1.90625,local_active_restriction,,1,5
46,18,7,2.21875,1.90625,local_active_restriction,,1,5
46,18,8,2.28125,1.90625,local_active_restriction,,1,5
46,18,9,2.34375,1.90625,local_active_restriction,,1,5
46,18,10,2.40625,1.90625,local_active_restriction,,1,5
46,18,11,2.46875,1.90625,local_active_restriction,,1,5
46,18,12,2.53125,1.90625,local_active_restriction,,1,5
46,18,13,2.59375,1.90625,local_active_restriction,,1,5
46,18,14,2.65625,1.90625,local_active_restriction,,1,5
46,18,15,2.71875,1.90625,local_active_restriction,,1,5
46,18,16,2.78125,1.90625,local_active_restriction,,1,5
46,18,17,2.84375,1.90625,local_active_restriction,,1,5
46,18,18,2.90625,1.90625,local_active_restriction,,1,5
46,18,19,2.96875,1.90625,local_active_restriction,,1,5
46,18,20,3.03125,1.90625,same_level_receive:gid=47,same_level_local_refresh:gid=47,1,4
46,18,21,3.09375,1.90625,same_level_receive:gid=47,same_level_local_refresh:gid=47,1,3
46,18,22,3.15625,1.90625,same_level_receive:gid=47,,1,2
46,18,23,3.21875,1.90625,same_level_receive:gid=47,,1,1
46,19,0,1.78125,1.96875,coarser_receive:gid=43,,1,5
46,19,1,1.84375,1.96875,coarser_receive:gid=43,,1,10
46,19,2,1.90625,1.96875,coarser_receive:gid=43,,1,12
46,19,3,1.96875,1.96875,coarser_receive:gid=43,,1,14
46,19,4,2.03125,1.96875,local_active_restriction,,1,16
46,19,5,2.09375,1.96875,local_active_restriction,,1,13
46,19,6,2.15625,1.96875,local_active_restriction,,1,10
46,19,7,2.21875,1.96875,local_active_restriction,,1,10
46,19,8,2.28125,1.96875,local_active_restriction,,1,10
46,19,9,2.34375,1.96875,local_active_restriction,,1,10
46,19,10,2.40625,1.96875,local_active_restriction,,1,10
46,19,11,2.46875,1.96875,local_active_restriction,,1,10
46,19,12,2.53125,1.96875,local_active_restriction,,1,10
46,19,13,2.59375,1.96875,local_active_restriction,,1,10
46,19,14,2.65625,1.96875,local_active_restriction,,1,10
46,19,15,2.71875,1.96875,local_active_restriction,,1,10
46,19,16,2.78125,1.96875,local_active_restriction,,1,10
46,19,17,2.84375,1.96875,local_active_restriction,,1,10
46,19,18,2.90625,1.96875,local_active_restriction,,1,10
46,19,19,2.96875,1.96875,local_active_restriction,,1,10
46,19,20,3.03125,1.96875,same_level_receive:gid=47,same_level_local_refresh:gid=47,1,8
46,19,21,3.09375,1.96875,same_level_receive:gid=47,same_level_local_refresh:gid=47,1,6
46,19,22,3.15625,1.96875,same_level_receive:gid=47,,1,4
