receiver_gid,sender_gid,coarse_j,coarse_i,rho,z,variable,received_value,refreshed_value,difference,consumer_neighbor_gid,consumer_coarse_j,consumer_coarse_i,consumer_ox1,consumer_ox2
52,31,2,18,5.953125,-0.046875,Bx,0.0029806290432087298,0.0029806289942331974,-4.8975532396938748e-11,57,4,20,1,0
52,31,2,18,5.953125,-0.046875,By,-4.249534075435146e-06,-4.2496129686044372e-06,-7.8893169291173817e-11,34,2,20,1,-1
52,31,2,18,5.953125,-0.046875,By,-4.249534075435146e-06,-4.2496129686044372e-06,-7.8893169291173817e-11,34,3,20,1,-1
52,31,2,18,5.953125,-0.046875,By,-4.249534075435146e-06,-4.2496129686044372e-06,-7.8893169291173817e-11,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,chi,0.5342936016941402,0.53429360473045184,3.0363116465537132e-09,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,chi,0.5342936016941402,0.53429360473045184,3.0363116465537132e-09,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,chi,0.5342936016941402,0.53429360473045184,3.0363116465537132e-09,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,chi,0.5342936016941402,0.53429360473045184,3.0363116465537132e-09,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,chi,0.5342936016941402,0.53429360473045184,3.0363116465537132e-09,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,chi,0.5342936016941402,0.53429360473045184,3.0363116465537132e-09,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,gxx,1.1777689945192051,1.1777690114483821,1.6929176949176394e-08,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,gxx,1.1777689945192051,1.1777690114483821,1.6929176949176394e-08,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,gxx,1.1777689945192051,1.1777690114483821,1.6929176949176394e-08,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,gxx,1.1777689945192051,1.1777690114483821,1.6929176949176394e-08,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,gxx,1.1777689945192051,1.1777690114483821,1.6929176949176394e-08,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,gxx,1.1777689945192051,1.1777690114483821,1.6929176949176394e-08,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,gxy,-0.0039398701929951969,-0.0039398700328486689,1.6014652798324036e-10,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,gxy,-0.0039398701929951969,-0.0039398700328486689,1.6014652798324036e-10,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,gxy,-0.0039398701929951969,-0.0039398700328486689,1.6014652798324036e-10,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,gxy,-0.0039398701929951969,-0.0039398700328486689,1.6014652798324036e-10,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,gxy,-0.0039398701929951969,-0.0039398700328486689,1.6014652798324036e-10,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,gxy,-0.0039398701929951969,-0.0039398700328486689,1.6014652798324036e-10,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,gyy,1.0762664417402348,1.0762664246847198,-1.7055515000308219e-08,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,gyy,1.0762664417402348,1.0762664246847198,-1.7055515000308219e-08,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,gyy,1.0762664417402348,1.0762664246847198,-1.7055515000308219e-08,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,gyy,1.0762664417402348,1.0762664246847198,-1.7055515000308219e-08,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,gyy,1.0762664417402348,1.0762664246847198,-1.7055515000308219e-08,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,gyy,1.0762664417402348,1.0762664246847198,-1.7055515000308219e-08,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,gzz,0.78890625959213767,0.78890626099679018,1.4046525054212111e-09,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,gzz,0.78890625959213767,0.78890626099679018,1.4046525054212111e-09,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,gzz,0.78890625959213767,0.78890626099679018,1.4046525054212111e-09,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,gzz,0.78890625959213767,0.78890626099679018,1.4046525054212111e-09,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,gzz,0.78890625959213767,0.78890626099679018,1.4046525054212111e-09,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,gzz,0.78890625959213767,0.78890626099679018,1.4046525054212111e-09,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Khat,0.14296868090159007,0.14296856869441582,-1.1220717424653692e-07,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Khat,0.14296868090159007,0.14296856869441582,-1.1220717424653692e-07,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Khat,0.14296868090159007,0.14296856869441582,-1.1220717424653692e-07,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Khat,0.14296868090159007,0.14296856869441582,-1.1220717424653692e-07,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Khat,0.14296868090159007,0.14296856869441582,-1.1220717424653692e-07,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Khat,0.14296868090159007,0.14296856869441582,-1.1220717424653692e-07,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Axx,-0.093387285289949565,-0.093387138819756965,1.4647019259961258e-07,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Axx,-0.093387285289949565,-0.093387138819756965,1.4647019259961258e-07,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Axx,-0.093387285289949565,-0.093387138819756965,1.4647019259961258e-07,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Axx,-0.093387285289949565,-0.093387138819756965,1.4647019259961258e-07,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Axx,-0.093387285289949565,-0.093387138819756965,1.4647019259961258e-07,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Axx,-0.093387285289949565,-0.093387138819756965,1.4647019259961258e-07,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Axy,0.0096896820429834708,0.0096902030578292636,5.2101484579285262e-07,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Axy,0.0096896820429834708,0.0096902030578292636,5.2101484579285262e-07,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Axy,0.0096896820429834708,0.0096902030578292636,5.2101484579285262e-07,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Axy,0.0096896820429834708,0.0096902030578292636,5.2101484579285262e-07,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Axy,0.0096896820429834708,0.0096902030578292636,5.2101484579285262e-07,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Axy,0.0096896820429834708,0.0096902030578292636,5.2101484579285262e-07,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Ayy,0.10386152021089261,0.10386126566289473,-2.5454799787438809e-07,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Ayy,0.10386152021089261,0.10386126566289473,-2.5454799787438809e-07,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Ayy,0.10386152021089261,0.10386126566289473,-2.5454799787438809e-07,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Ayy,0.10386152021089261,0.10386126566289473,-2.5454799787438809e-07,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Ayy,0.10386152021089261,0.10386126566289473,-2.5454799787438809e-07,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Ayy,0.10386152021089261,0.10386126566289473,-2.5454799787438809e-07,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Azz,-0.013624760161241123,-0.013624675492250996,8.4668990126338106e-08,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Azz,-0.013624760161241123,-0.013624675492250996,8.4668990126338106e-08,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Azz,-0.013624760161241123,-0.013624675492250996,8.4668990126338106e-08,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Azz,-0.013624760161241123,-0.013624675492250996,8.4668990126338106e-08,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Azz,-0.013624760161241123,-0.013624675492250996,8.4668990126338106e-08,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Azz,-0.013624760161241123,-0.013624675492250996,8.4668990126338106e-08,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Gamx,0.17650747833227265,0.17650745534206233,-2.2990210318818427e-08,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Gamx,0.17650747833227265,0.17650745534206233,-2.2990210318818427e-08,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Gamx,0.17650747833227265,0.17650745534206233,-2.2990210318818427e-08,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Gamx,0.17650747833227265,0.17650745534206233,-2.2990210318818427e-08,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Gamx,0.17650747833227265,0.17650745534206233,-2.2990210318818427e-08,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Gamx,0.17650747833227265,0.17650745534206233,-2.2990210318818427e-08,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Gamy,-0.0070769238617578219,-0.0070770074910140746,-8.3629256252687467e-08,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Gamy,-0.0070769238617578219,-0.0070770074910140746,-8.3629256252687467e-08,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Gamy,-0.0070769238617578219,-0.0070770074910140746,-8.3629256252687467e-08,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Gamy,-0.0070769238617578219,-0.0070770074910140746,-8.3629256252687467e-08,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Gamy,-0.0070769238617578219,-0.0070770074910140746,-8.3629256252687467e-08,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Gamy,-0.0070769238617578219,-0.0070770074910140746,-8.3629256252687467e-08,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Theta,-3.2635778978595069e-06,-3.2767177124572917e-06,-1.3139814597784752e-08,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Theta,-3.2635778978595069e-06,-3.2767177124572917e-06,-1.3139814597784752e-08,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Theta,-3.2635778978595069e-06,-3.2767177124572917e-06,-1.3139814597784752e-08,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Theta,-3.2635778978595069e-06,-3.2767177124572917e-06,-1.3139814597784752e-08,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Theta,-3.2635778978595069e-06,-3.2767177124572917e-06,-1.3139814597784752e-08,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Theta,-3.2635778978595069e-06,-3.2767177124572917e-06,-1.3139814597784752e-08,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,alpha,0.70870443310163422,0.70870443304480901,-5.6825211203204162e-11,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,alpha,0.70870443310163422,0.70870443304480901,-5.6825211203204162e-11,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,alpha,0.70870443310163422,0.70870443304480901,-5.6825211203204162e-11,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,alpha,0.70870443310163422,0.70870443304480901,-5.6825211203204162e-11,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,alpha,0.70870443310163422,0.70870443304480901,-5.6825211203204162e-11,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,alpha,0.70870443310163422,0.70870443304480901,-5.6825211203204162e-11,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,betax,0.083328910280150104,0.083328909522748726,-7.5740137772672966e-10,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,betax,0.083328910280150104,0.083328909522748726,-7.5740137772672966e-10,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,betax,0.083328910280150104,0.083328909522748726,-7.5740137772672966e-10,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,betax,0.083328910280150104,0.083328909522748726,-7.5740137772672966e-10,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,betax,0.083328910280150104,0.083328909522748726,-7.5740137772672966e-10,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,betax,0.083328910280150104,0.083328909522748726,-7.5740137772672966e-10,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,betay,-0.0033728496046512239,-0.0033728550850547993,-5.4804035753974745e-09,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,betay,-0.0033728496046512239,-0.0033728550850547993,-5.4804035753974745e-09,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,betay,-0.0033728496046512239,-0.0033728550850547993,-5.4804035753974745e-09,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,betay,-0.0033728496046512239,-0.0033728550850547993,-5.4804035753974745e-09,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,betay,-0.0033728496046512239,-0.0033728550850547993,-5.4804035753974745e-09,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,betay,-0.0033728496046512239,-0.0033728550850547993,-5.4804035753974745e-09,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,Bx,0.0029696119558226272,0.0029696118981134231,-5.7709204168837624e-11,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,Bx,0.0029696119558226272,0.0029696118981134231,-5.7709204168837624e-11,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,Bx,0.0029696119558226272,0.0029696118981134231,-5.7709204168837624e-11,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,Bx,0.0029696119558226272,0.0029696118981134231,-5.7709204168837624e-11,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,Bx,0.0029696119558226272,0.0029696118981134231,-5.7709204168837624e-11,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,Bx,0.0029696119558226272,0.0029696118981134231,-5.7709204168837624e-11,57,4,21,1,0
52,31,2,19,5.984375,-0.046875,By,-4.8844297661987901e-06,-4.8847252054476119e-06,-2.9543924882174629e-10,34,2,20,1,-1
52,31,2,19,5.984375,-0.046875,By,-4.8844297661987901e-06,-4.8847252054476119e-06,-2.9543924882174629e-10,34,2,21,1,-1
52,31,2,19,5.984375,-0.046875,By,-4.8844297661987901e-06,-4.8847252054476119e-06,-2.9543924882174629e-10,34,3,20,1,-1
52,31,2,19,5.984375,-0.046875,By,-4.8844297661987901e-06,-4.8847252054476119e-06,-2.9543924882174629e-10,34,3,21,1,-1
52,31,2,19,5.984375,-0.046875,By,-4.8844297661987901e-06,-4.8847252054476119e-06,-2.9543924882174629e-10,57,4,20,1,0
52,31,2,19,5.984375,-0.046875,By,-4.8844297661987901e-06,-4.8847252054476119e-06,-2.9543924882174629e-10,57,4,21,1,0
52,31,3,18,5.953125,-0.015625,chi,0.53504797265412296,0.53504797673294546,4.0788225019738888e-09,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,chi,0.53504797265412296,0.53504797673294546,4.0788225019738888e-09,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,chi,0.53504797265412296,0.53504797673294546,4.0788225019738888e-09,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,chi,0.53504797265412296,0.53504797673294546,4.0788225019738888e-09,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,gxx,1.1761385516989737,1.1761385678081007,1.6109126921293182e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,gxx,1.1761385516989737,1.1761385678081007,1.6109126921293182e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,gxx,1.1761385516989737,1.1761385678081007,1.6109126921293182e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,gxx,1.1761385516989737,1.1761385678081007,1.6109126921293182e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,gxy,-0.0013254466415962023,-0.0013254557001666158,-9.058570413526465e-09,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,gxy,-0.0013254466415962023,-0.0013254557001666158,-9.058570413526465e-09,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,gxy,-0.0013254466415962023,-0.0013254557001666158,-9.058570413526465e-09,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,gxy,-0.0013254466415962023,-0.0013254557001666158,-9.058570413526465e-09,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,gyy,1.075454909232989,1.0754548915970841,-1.7635904958623883e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,gyy,1.075454909232989,1.0754548915970841,-1.7635904958623883e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,gyy,1.075454909232989,1.0754548915970841,-1.7635904958623883e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,gyy,1.075454909232989,1.0754548915970841,-1.7635904958623883e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,gzz,0.7905874411975552,0.79058744353159982,2.3340446242414714e-09,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,gzz,0.7905874411975552,0.79058744353159982,2.3340446242414714e-09,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,gzz,0.7905874411975552,0.79058744353159982,2.3340446242414714e-09,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,gzz,0.7905874411975552,0.79058744353159982,2.3340446242414714e-09,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Khat,0.14969568899482633,0.14969563570263988,-5.3292186441566969e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Khat,0.14969568899482633,0.14969563570263988,-5.3292186441566969e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Khat,0.14969568899482633,0.14969563570263988,-5.3292186441566969e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Khat,0.14969568899482633,0.14969563570263988,-5.3292186441566969e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Axx,-0.096639313585232117,-0.096639291035288996,2.2549943121119576e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Axx,-0.096639313585232117,-0.096639291035288996,2.2549943121119576e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Axx,-0.096639313585232117,-0.096639291035288996,2.2549943121119576e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Axx,-0.096639313585232117,-0.096639291035288996,2.2549943121119576e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Axy,0.0034748789811421162,0.0034749266124884143,4.7631346298138838e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Axy,0.0034748789811421162,0.0034749266124884143,4.7631346298138838e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Axy,0.0034748789811421162,0.0034749266124884143,4.7631346298138838e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Axy,0.0034748789811421162,0.0034749266124884143,4.7631346298138838e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Ayy,0.10854737687694706,0.10854730487531866,-7.2001628395601536e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Ayy,0.10854737687694706,0.10854730487531866,-7.2001628395601536e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Ayy,0.10854737687694706,0.10854730487531866,-7.2001628395601536e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Ayy,0.10854737687694706,0.10854730487531866,-7.2001628395601536e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Azz,-0.014841140412090632,-0.014841106019541233,3.4392549398687411e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Azz,-0.014841140412090632,-0.014841106019541233,3.4392549398687411e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Azz,-0.014841140412090632,-0.014841106019541233,3.4392549398687411e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Azz,-0.014841140412090632,-0.014841106019541233,3.4392549398687411e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Gamx,0.1796142727357018,0.17961426291904664,-9.8166551554257353e-09,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Gamx,0.1796142727357018,0.17961426291904664,-9.8166551554257353e-09,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Gamx,0.1796142727357018,0.17961426291904664,-9.8166551554257353e-09,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Gamx,0.1796142727357018,0.17961426291904664,-9.8166551554257353e-09,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Gamy,-0.0024946776604265631,-0.0024947130512036537,-3.5390777090599929e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Gamy,-0.0024946776604265631,-0.0024947130512036537,-3.5390777090599929e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Gamy,-0.0024946776604265631,-0.0024947130512036537,-3.5390777090599929e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Gamy,-0.0024946776604265631,-0.0024947130512036537,-3.5390777090599929e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Theta,-6.9517877854523332e-05,-6.950083875051721e-05,1.7039104006121909e-08,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Theta,-6.9517877854523332e-05,-6.950083875051721e-05,1.7039104006121909e-08,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Theta,-6.9517877854523332e-05,-6.950083875051721e-05,1.7039104006121909e-08,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Theta,-6.9517877854523332e-05,-6.950083875051721e-05,1.7039104006121909e-08,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,alpha,0.70821670702139228,0.70821670700599915,-1.5393131214125333e-11,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,alpha,0.70821670702139228,0.70821670700599915,-1.5393131214125333e-11,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,alpha,0.70821670702139228,0.70821670700599915,-1.5393131214125333e-11,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,alpha,0.70821670702139228,0.70821670700599915,-1.5393131214125333e-11,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,betax,0.084848748973281568,0.084848748598819995,-3.7446157286069592e-10,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,betax,0.084848748973281568,0.084848748598819995,-3.7446157286069592e-10,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,betax,0.084848748973281568,0.084848748598819995,-3.7446157286069592e-10,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,betax,0.084848748973281568,0.084848748598819995,-3.7446157286069592e-10,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,betay,-0.0011883574680915672,-0.0011883653093829102,-7.8412913430154357e-09,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,betay,-0.0011883574680915672,-0.0011883653093829102,-7.8412913430154357e-09,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,betay,-0.0011883574680915672,-0.0011883653093829102,-7.8412913430154357e-09,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,betay,-0.0011883574680915672,-0.0011883653093829102,-7.8412913430154357e-09,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,Bx,0.0029801661070666891,0.002980166108982025,1.9153359454016083e-12,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,Bx,0.0029801661070666891,0.002980166108982025,1.9153359454016083e-12,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,Bx,0.0029801661070666891,0.002980166108982025,1.9153359454016083e-12,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,Bx,0.0029801661070666891,0.002980166108982025,1.9153359454016083e-12,57,5,20,1,0
52,31,3,18,5.953125,-0.015625,By,-1.4067534071148025e-06,-1.4068276469479632e-06,-7.4239833160716069e-11,34,2,20,1,-1
52,31,3,18,5.953125,-0.015625,By,-1.4067534071148025e-06,-1.4068276469479632e-06,-7.4239833160716069e-11,34,3,20,1,-1
52,31,3,18,5.953125,-0.015625,By,-1.4067534071148025e-06,-1.4068276469479632e-06,-7.4239833160716069e-11,57,4,20,1,0
52,31,3,18,5.953125,-0.015625,By,-1.4067534071148025e-06,-1.4068276469479632e-06,-7.4239833160716069e-11,57,5,20,1,0
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,34,2,20,1,-1
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,34,2,21,1,-1
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,34,3,20,1,-1
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,34,3,21,1,-1
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,57,4,20,1,0
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,57,4,21,1,0
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,57,5,20,1,0
52,31,3,19,5.984375,-0.015625,chi,0.53434442595902876,0.53434442824167294,2.2826441847811907e-09,57,5,21,1,0
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,34,2,20,1,-1
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,34,2,21,1,-1
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,34,3,20,1,-1
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,34,3,21,1,-1
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,57,4,20,1,0
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,57,4,21,1,0
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,57,5,20,1,0
52,31,3,19,5.984375,-0.015625,gxx,1.1778806786767675,1.1778806902685013,1.1591733795057735e-08,57,5,21,1,0
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,34,2,20,1,-1
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,34,2,21,1,-1
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,34,3,20,1,-1
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,34,3,21,1,-1
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,57,4,20,1,0
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,57,4,21,1,0
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,57,5,20,1,0
52,31,3,19,5.984375,-0.015625,gxy,-0.0013068836415289786,-0.0013068883053436538,-4.6638146751661058e-09,57,5,21,1,0
52,31,3,19,5.984375,-0.015625,gyy,1.0760606301159896,1.0760606179070833,-1.2208906330357649e-08,34,2,20,1,-1
52,31,3,19,5.984375,-0.015625,gyy,1.0760606301159896,1.0760606179070833,-1.2208906330357649e-08,34,2,21,1,-1
52,31,3,19,5.984375,-0.015625,gyy,1.0760606301159896,1.0760606179070833,-1.2208906330357649e-08,34,3,20,1,-1
