resolution,cycle,time,branch,accepted,center_z,axis_extremum_z,center_lapse,area,irreducible_mass,horizon_mass,spin_z,mean_radius,minimum_radius,direct_residual,flow_residual,failure
h48,960,2.022916666666712,plus,0,0.015384615384615385,0.015384615384615385,0.016955328209849435,46.9705504624682,0.9666692354322344,1.0007633333305757,0.5007228645075543,0.5771132036217022,0.5433132573279973,0.04145700869611252,0.012065913531412164,iteration_limit
h48,960,2.022916666666712,minus,0,-0.015384615384615385,-0.015384615384615385,0.016955328209849463,46.970550462468324,0.9666692354322357,1.000763333330577,0.500722864507555,0.5771132036217084,0.5433132573280534,0.041457008696088336,0.01206591353140616,iteration_limit
h48,992,2.089583333333375,origin,0,0.0,0.0,0.016407524690175992,46.97498831416676,0.9667149005707202,1.0007972015850417,0.5006699989307768,0.5813344440161641,0.5632525827151916,0.04567694687178522,0.013428934470378457,iteration_limit
h48,992,2.089583333333375,plus,0,0.015384615384615385,0.015384615384615385,0.017049783518429992,46.97465987716785,0.9667115210542252,1.0007964001407974,0.5006866522240013,0.5810106956250268,0.5483592829168205,0.045703229982652985,0.013451104682176154,iteration_limit
h48,992,2.089583333333375,minus,0,-0.015384615384615385,-0.015384615384615385,0.017049783518430024,46.974659877167625,0.9667115210542228,1.0007964001407952,0.5006866522240018,0.5810106956250162,0.5483592829168311,0.04570322998263731,0.013451104682175287,iteration_limit
h48,1024,2.1562500000000377,origin,0,0.0,0.0,0.016671790978265266,46.90437807649615,0.9659880708066151,1.0001480345187175,0.500688075755503,0.5827253600370852,0.5636908651556045,0.03833549568881117,0.01139362734595365,iteration_limit
h48,1024,2.1562500000000377,plus,0,0.015384615384615385,0.015384615384615385,0.017319855735185352,46.91925868910211,0.9661412905586042,1.0002851961270456,0.5006867457297288,0.5831610801697371,0.54891813596622,0.03792181523086047,0.011318759918676749,iteration_limit
h48,1024,2.1562500000000377,minus,0,-0.015384615384615385,-0.015384615384615385,0.0173198557351854,46.91925868910166,0.9661412905585997,1.0002851961270416,0.5006867457297287,0.5831610801697138,0.5489181359662194,0.03792181523090186,0.011318759918692693,iteration_limit
h48,1056,2.2229166666667006,origin,0,0.0,0.0,0.01666944130259699,46.986132139199384,0.9668295601295603,1.0009293882529688,0.5008895358189903,0.5894829116798417,0.5721956341240886,0.06948302852969124,0.019741829675289372,iteration_limit
h48,1056,2.2229166666667006,plus,0,0.015384615384615385,0.015384615384615385,0.017325758236679895,46.96626486820194,0.966625134962978,1.0007359428475957,0.5008136066302639,0.5885369944055218,0.5564795530871536,0.07001965870062461,0.019912491449538616,iteration_limit
h48,1056,2.2229166666667006,minus,0,-0.015384615384615385,-0.015384615384615385,0.01732575823667997,46.96626486820164,0.9666251349629749,1.0007359428475928,0.5008136066302638,0.5885369944055084,0.5564795530870742,0.07001965870063971,0.01991249144953825,iteration_limit
h48,1088,2.2895833333333635,origin,0,0.0,0.0,0.01698414776351257,46.96222214425116,0.9665835318815725,1.0007166318181753,0.5009479081797669,0.5924418325830645,0.5755209900463426,0.0723579740357939,0.02122867851422796,iteration_limit
h48,1088,2.2895833333333635,plus,0,0.015384615384615385,0.015384615384615385,0.017647169595807418,46.96794103041599,0.9666423835782907,1.0007625915527805,0.5008971337047665,0.5926923316102237,0.561723138412971,0.0723047717472908,0.02123805884868987,iteration_limit
h48,1088,2.2895833333333635,minus,0,-0.015384615384615385,-0.015384615384615385,0.0176471695958075,46.96794103041634,0.9666423835782942,1.0007625915527836,0.5008971337047664,0.5926923316102352,0.5617231384129319,0.07230477174731009,0.02123805884869171,iteration_limit
h48,1120,2.3562500000000264,origin,0,0.0,0.0,0.01700169830044681,46.91263825894803,0.9660731256220686,1.000247517932858,0.5008614037561664,0.5946387131560665,0.5768398372398968,0.06945507032390771,0.020239650256245228,iteration_limit
h48,1120,2.3562500000000264,plus,0,0.015384615384615385,0.015384615384615385,0.017673326790837076,46.89887618936825,0.9659314139078891,1.0001175708954568,0.5008395244026251,0.5939564787462016,0.5611482590480703,0.07025058945871884,0.020507483908908674,iteration_limit
h48,1120,2.3562500000000264,minus,0,-0.015384615384615385,-0.015384615384615385,0.017673326790837163,46.898876189367655,0.965931413907883,1.0001175708954513,0.5008395244026242,0.5939564787461782,0.5611482590479766,0.0702505894587206,0.02050748390890281,iteration_limit
h48,1152,2.4229166666666893,origin,0,0.0,0.0,0.01727198222254339,46.92919645656771,0.9662436022681735,1.0003876932860585,0.5007672030619044,0.5984695529185243,0.5814324116111182,0.10157607832293193,0.028148023986455266,iteration_limit
h48,1152,2.4229166666666893,plus,0,0.015384615384615385,0.015384615384615385,0.017952729257439046,46.937477023658886,0.9663288444272979,1.0004641551208167,0.5007675698501584,0.598724061668993,0.567399386348783,0.10142879645007376,0.028185402812118558,iteration_limit
h48,1152,2.4229166666666893,minus,0,-0.015384615384615385,-0.015384615384615385,0.01795272925743919,46.937477023659234,0.9663288444273015,1.00046415512082,0.5007675698501592,0.5987240616689989,0.5673993863487654,0.10142879645007305,0.028185402812120234,iteration_limit
h48,1184,2.489583333333352,origin,0,0.0,0.0,0.01744863006908986,46.921298842369374,0.9661622953116568,1.0002913812166143,0.5005924198737309,0.602888648871986,0.5865731231349544,0.10037015983631589,0.029138464417177875,iteration_limit
h48,1184,2.489583333333352,plus,0,0.015384615384615385,0.015384615384615385,0.018140231876000102,46.91846799767151,0.9661331497345697,1.0002728770526812,0.5006492866899594,0.6025325846366578,0.5719430214379274,0.10067066316757675,0.029232819601284807,iteration_limit
h48,1184,2.489583333333352,minus,0,-0.015384615384615385,-0.015384615384615385,0.018140231876000244,46.91846799767151,0.9661331497345697,1.0002728770526812,0.5006492866899599,0.6025325846366703,0.5719430214380073,0.10067066316756895,0.029232819601289314,iteration_limit
h48,1216,2.556250000000015,origin,0,0.0,0.0,0.017547228423867377,46.86455448073423,0.9655779034733736,0.9997566607350747,0.5005110779682473,0.6046268976677912,0.5877113516177993,0.10108147455056624,0.028778483143466253,iteration_limit
h48,1216,2.556250000000015,plus,0,0.015384615384615385,0.015384615384615385,0.01824972274662208,46.87508512215524,0.9656863818707117,0.9998630862269275,0.5005796412143243,0.6047792982024958,0.5730907195447278,0.10115990317065685,0.028887716562237355,iteration_limit
h48,1216,2.556250000000015,minus,0,-0.015384615384615385,-0.015384615384615385,0.018249722746622246,46.87508512215536,0.9656863818707129,0.9998630862269289,0.5005796412143261,0.6047792982024905,0.5730907195448337,0.10115990317066663,0.02888771656225124,iteration_limit
h48,1248,2.622916666666678,origin,0,0.0,0.0,0.01792463709564423,46.885637060374684,0.9657950674296276,0.9999488506173271,0.5004928269589461,0.6085518283233641,0.5921477249622873,0.1315684388138705,0.035825560514603234,iteration_limit
h48,1248,2.622916666666678,plus,0,0.015384615384615385,0.015384615384615385,0.01863907771846618,46.88669184483857,0.9658059310967005,0.9999647025737591,0.5005384064965742,0.6083760044335417,0.5777250708637955,0.13160603806285365,0.03587225522163109,iteration_limit
h48,1248,2.622916666666678,minus,0,-0.015384615384615385,-0.015384615384615385,0.01863907771846637,46.886691844837515,0.9658059310966896,0.9999647025737487,0.5005384064965699,0.6083760044335121,0.5777250708638456,0.1316060380628827,0.03587225522163905,iteration_limit
h48,1280,2.6895833333333408,origin,0,0.0,0.0,0.017968087748154896,46.8822755692895,0.9657604452094231,0.9999179517004906,0.5004938228808232,0.6130200837131313,0.597208901630022,0.12583130502526205,0.03612706697625086,iteration_limit
h48,1280,2.6895833333333408,plus,0,0.015384615384615385,0.015384615384615385,0.018700224997481803,46.88211230913321,0.9657587636534772,0.9999116146512428,0.500457822194898,0.6129574114599321,0.583421830597998,0.12601401989166733,0.036189155014697,iteration_limit
h48,1280,2.6895833333333408,minus,0,-0.015384615384615385,-0.015384615384615385,0.018700224997482123,46.88211230913468,0.9657587636534923,0.9999116146512564,0.5004578221948989,0.6129574114599761,0.5834218305979082,0.1260140198916098,0.03618915501467051,iteration_limit
h48,1312,2.7562500000000036,origin,0,0.0,0.0,0.018618373499689353,46.869341723949596,0.9656272194039086,0.9997938068298318,0.500458529629706,0.6161800289882621,0.600395297941274,0.12676380047650979,0.03547342991439345,iteration_limit
h48,1312,2.7562500000000036,plus,0,0.015384615384615385,0.015384615384615385,0.01936272956593054,46.869146403792804,0.9656252073566998,0.9997885573030123,0.5004328512046862,0.616132647228722,0.5859231823739098,0.1261397397475696,0.03538416244269432,iteration_limit
h48,1312,2.7562500000000036,minus,0,-0.015384615384615385,-0.015384615384615385,0.019362729565930936,46.86914640379092,0.9656252073566803,0.9997885573029947,0.500432851204684,0.6161326472286545,0.5859231823737673,0.1261397397477516,0.03538416244272105,iteration_limit
h48,1344,2.8229166666666665,origin,0,0.0,0.0,0.018669001209128608,46.83567533097739,0.9652803505958899,0.9994899591006373,0.5005107466548484,0.618041633086977,0.6019081348253094,0.15236177457435507,0.041025793333206155,iteration_limit
h48,1344,2.8229166666666665,plus,0,0.015384615384615385,0.015384615384615385,0.019428690433547474,46.82228481562623,0.96514235188802,0.9993597673213438,0.500462131548047,0.6174496319359895,0.5878897574044758,0.15275238786665923,0.04107765563106136,iteration_limit
h48,1344,2.8229166666666665,minus,0,-0.015384615384615385,-0.015384615384615385,0.019428690433548043,46.82228481563022,0.9651423518880611,0.9993597673213814,0.5004621315480532,0.6174496319361479,0.5878897574045696,0.15275238786650325,0.041077655631029476,iteration_limit
h48,1376,2.8895833333333294,origin,0,0.0,0.0,0.01959208665492386,46.81082887369453,0.9650242746608311,0.999278554140607,0.5006449883018959,0.6220460269024386,0.6064979332989004,0.13418556467239912,0.038167030786239474,iteration_limit
h48,1376,2.8895833333333294,plus,0,0.015384615384615385,0.015384615384615385,0.020360837951211068,46.80041926193393,0.964916969505015,0.9991775084177776,0.5006085032568043,0.6214094165134448,0.5921167431333328,0.1345679174042331,0.03824295577588665,iteration_limit
h48,1376,2.8895833333333294,minus,0,-0.015384615384615385,-0.015384615384615385,0.020360837951212015,46.800419261929655,0.964916969504971,0.9991775084177376,0.5006085032568004,0.6214094165132872,0.5921167431333638,0.13456791740421636,0.038242955775888404,iteration_limit
h48,1408,2.9562499999999923,origin,0,0.0,0.0,0.01984229960895728,46.85896242162516,0.9655202935178923,0.9997243711708481,0.500655114138614,0.6276020995102061,0.6130014317345669,0.1438092053523947,0.03972298404535663,iteration_limit
h48,1408,2.9562499999999923,plus,0,0.015384615384615385,0.015384615384615385,0.020630631014173978,46.87750421921245,0.9657112997875479,0.9999056871520834,0.5007306443540608,0.6279166134689048,0.5989787289667945,0.14279755478087278,0.03956240758043497,iteration_limit
h48,1408,2.9562499999999923,minus,0,-0.015384615384615385,-0.015384615384615385,0.02063063101417536,46.877504219214245,0.9657112997875663,0.9999056871521004,0.5007306443540641,0.6279166134689654,0.5989787289667665,0.1427975547809328,0.039562407580453283,iteration_limit
h48,1440,3.022916666666655,origin,0,0.0,0.0,0.020412572627796204,46.77378960216316,0.9646424092846896,0.9989438919789424,0.5007002291846525,0.6279321750492042,0.6123645076545928,0.16670506823891554,0.045110023667190545,iteration_limit
h48,1440,3.022916666666655,plus,0,0.015384615384615385,0.015384615384615385,0.02119197363726956,46.77885837473796,0.96469467595551,0.9989990202404406,0.5007619380071247,0.6279544623964365,0.5991920660644303,0.16601513279270647,0.04492138730685067,iteration_limit
h48,1440,3.022916666666655,minus,0,-0.015384615384615385,-0.015384615384615385,0.021191973637271433,46.77885837473898,0.9646946759555206,0.99899902024045,0.5007619380071223,0.6279544623964863,0.5991920660641944,0.16601513279250787,0.04492138730679311,iteration_limit
h48,1472,3.089583333333318,origin,0,0.0,0.0,0.020884252963475868,46.74138135393227,0.9643081645292175,0.9986618578374248,0.5008289099485823,0.6309714936398805,0.6156655980484057,0.13479515841010353,0.03794586940506852,iteration_limit
h48,1472,3.089583333333318,plus,0,0.015384615384615385,0.015384615384615385,0.021659400537585465,46.73403815667927,0.9642324138453832,0.9985972322439537,0.5008527393308779,0.630428480571963,0.601536310638845,0.13565301239447353,0.038139522009807594,iteration_limit
h48,1472,3.089583333333318,minus,0,-0.015384615384615385,-0.015384615384615385,0.02165940053758813,46.7340381566742,0.9642324138453309,0.9985972322439068,0.5008527393308778,0.6304284805717477,0.6015363106384256,0.13565301239464186,0.03813952200981308,iteration_limit
h48,1504,3.156249999999981,origin,0,0.0,0.0,0.021055772723410277,46.913148116183216,0.9660783753591629,1.0002580658445914,0.5009049614860093,0.6405534640355754,0.6276082964488833,0.15155663257584906,0.04184231549861753,iteration_limit
h48,1504,3.156249999999981,plus,0,0.015384615384615385,0.015384615384615385,0.021830993193072776,46.89535384383214,0.9658951400313468,1.0000939430437885,0.5009057076215949,0.6397820559160244,0.6124271368039806,0.1538299637532662,0.04241627954067521,iteration_limit
h48,1504,3.156249999999981,minus,0,-0.015384615384615385,-0.015384615384615385,0.021830993193076405,46.89535384383885,0.9658951400314159,1.0000939430438502,0.5009057076215948,0.639782055916282,0.6124271368036249,0.153829963753214,0.04241627954069736,iteration_limit
h48,1536,3.222916666666644,origin,0,0.0,0.0,0.021658869229894975,46.76487156234569,0.9645504440026014,0.9988849634709434,0.5008742867518081,0.6394980343079327,0.625071099681444,0.1684616286819932,0.04649266615648376,iteration_limit
h48,1536,3.222916666666644,plus,0,0.015384615384615385,0.015384615384615385,0.022426662730230824,46.78190673722756,0.9647261077952259,0.9990400703834666,0.5008576968058764,0.6400020274253897,0.6121875733331782,0.16641927723767916,0.045976784162202994,iteration_limit
h48,1536,3.222916666666644,minus,0,-0.015384615384615385,-0.015384615384615385,0.022426662730235435,46.78190673723158,0.9647261077952675,0.9990400703835041,0.5008576968058783,0.6400020274255392,0.6121875733331739,0.1664192772372997,0.045976784162106016,iteration_limit
h48,1568,3.2895833333333067,origin,0,0.0,0.0,0.021730416546105875,46.73972214917007,0.9642910490862032,0.9986275514526695,0.5006881392169223,0.6419727349484378,0.6276164453254883,0.13829897004289607,0.038809142308634845,iteration_limit
h48,1568,3.2895833333333067,plus,0,0.015384615384615385,0.015384615384615385,0.02250867760552567,46.72750748063265,0.9641650399378083,0.9985095761455437,0.5006501569461085,0.6415432823394631,0.6137743802225025,0.1391146059992167,0.03897567679294953,iteration_limit
h48,1568,3.2895833333333067,minus,0,-0.015384615384615385,-0.015384615384615385,0.02250867760553156,46.72750748061991,0.9641650399376769,0.9985095761454287,0.5006501569461285,0.6415432823389396,0.6137743802212969,0.13911460599985068,0.038975676793070825,iteration_limit
h48,1600,3.3562499999999695,origin,0,0.0,0.0,0.02245114563749863,46.875590239071364,0.965691584882203,0.9998237673234044,0.5002518368158942,0.6506149594120114,0.6380423156297392,0.15369803856039047,0.04229887176076851,iteration_limit
h48,1600,3.3562499999999695,plus,0,0.015384615384615385,0.015384615384615385,0.023217639392535138,46.8767552269925,0.9657035848595507,0.9998381328101371,0.50027874317253,0.6504649239704755,0.6247968101635024,0.1536096953576868,0.04230089310811031,iteration_limit
h48,1600,3.3562499999999695,minus,0,-0.015384615384615385,-0.015384615384615385,0.02321763939254205,46.87675522701203,0.9657035848597518,0.9998381328103176,0.500278743172532,0.6504649239711953,0.6247968101638554,0.1536096953572009,0.04230089310809322,iteration_limit
h48,1632,3.4229166666666324,origin,0,0.0,0.0,0.022425132414983902,46.694993944988475,0.9638295430203827,0.9981527855882459,0.5002325297803966,0.6488263753729636,0.6352028646958525,0.15987346945753664,0.045003035618648296,iteration_limit
h48,1632,3.4229166666666324,plus,0,0.015384615384615385,0.015384615384615385,0.023208542328495223,46.70052039475845,0.9638865769496481,0.998207722127124,0.5002611200503368,0.6488716124521993,0.6219755840228247,0.16020460620874105,0.04509452208472654,iteration_limit
h48,1632,3.4229166666666324,minus,0,-0.015384615384615385,-0.015384615384615385,0.02320854232850339,46.70052039474645,0.9638865769495242,0.9982077221270127,0.5002611200503341,0.6488716124517482,0.6219755840220617,0.16020460620913587,0.04509452208485451,iteration_limit
h48,1664,3.4895833333332953,origin,0,0.0,0.0,0.023183009457685748,46.707080808249785,0.963954277184968,0.998286099545807,0.5003926969175498,0.6522856308371502,0.6388956000355696,0.13659836311762666,0.03829920366361557,iteration_limit
h48,1664,3.4895833333332953,plus,0,0.015384615384615385,0.015384615384615385,0.023948423526888543,46.710377880203595,0.9639882995480761,0.9983231457302284,0.5004414570043241,0.6521934847587909,0.625919657806952,0.13657058835486838,0.038253683243602336,iteration_limit
h48,1664,3.4895833333332953,minus,0,-0.015384615384615385,-0.015384615384615385,0.023948423526897963,46.71037788021031,0.9639882995481454,0.9983231457302922,0.5004414570043381,0.6521934847590412,0.6259196578065633,0.1365705883547886,0.038253683243625915,iteration_limit
h48,1696,3.556249999999958,origin,0,0.0,0.0,0.023143512164857376,46.87092304901164,0.9656435089184086,0.9998492758920693,0.5007629791683843,0.6617701281435456,0.6497164102802995,0.15552378287134438,0.04359008468295773,iteration_limit
h48,1696,3.556249999999958,plus,0,0.015384615384615385,0.015384615384615385,0.02392533246400805,46.85086107045758,0.9654368264854886,0.999669447912407,0.5008030398966883,0.6609292607986204,0.6353775598609913,0.15610360027280296,0.04371170296788725,iteration_limit
h48,1696,3.556249999999958,minus,0,-0.015384615384615385,-0.015384615384615385,0.023925332464019976,46.8508610704503,0.9654368264854135,0.9996694479123406,0.5008030398966951,0.6609292607983723,0.6353775598617624,0.15610360027273024,0.04371170296767323,iteration_limit
h48,1728,3.622916666666621,origin,0,0.0,0.0,0.023938644304175156,46.65155472234859,0.9633811250605748,0.9978646205052992,0.501071587103115,0.6588418526394114,0.6452846476814638,0.15843645154977104,0.04635333302337465,iteration_limit
h48,1728,3.622916666666621,plus,0,0.015384615384615385,0.015384615384615385,0.02469327959217439,46.642210158984255,0.9632846349556657,0.9977732254680218,0.5010344124405184,0.658333185115873,0.6328793943075852,0.15713397416222727,0.045863810715756737,iteration_limit
h48,1728,3.622916666666621,minus,0,-0.015384615384615385,-0.015384615384615385,0.024693279592189452,46.64221015895711,0.9632846349553855,0.9977732254677768,0.5010344124405612,0.6583331851148478,0.6328793943053911,0.15713397416122404,0.045863810715512765,iteration_limit
h48,1760,3.689583333333284,origin,0,0.0,0.0,0.023935591052844585,46.73317013436538,0.9642234591394507,0.9986470073861834,0.5012810951109897,0.664838631474808,0.6520176980460832,0.14103759620784453,0.04105906918497354,iteration_limit
h48,1760,3.689583333333284,plus,0,0.015384615384615385,0.015384615384615385,0.024711545780591097,46.7396457692304,0.9642902611854749,0.9987086296148209,0.5012945037484762,0.6649835879142051,0.640174099377912,0.14035135696649506,0.04085570583693492,iteration_limit
h48,1760,3.689583333333284,minus,0,-0.015384615384615385,-0.015384615384615385,0.024711545780611084,46.739645769247275,0.964290261185649,0.9987086296149839,0.5012945037485286,0.664983587914798,0.6401740993795794,0.14035135696511836,0.040855705836249014,iteration_limit
h48,1792,3.756249999999947,origin,0,0.0,0.0,0.024717455219859994,46.66977111518306,0.9635691961367344,0.9980793464287332,0.5014145461221216,0.6667174721885646,0.6537228866772198,0.1484836569444244,0.04293489563944204,iteration_limit
h48,1792,3.756249999999947,plus,0,0.015384615384615385,0.015384615384615385,0.025460641185468633,46.679718933898585,0.9636718846727798,0.9981761679138436,0.5014508515744576,0.6669030705957703,0.6392207435989531,0.14800122973373475,0.042841590695015065,iteration_limit
h48,1792,3.756249999999947,minus,0,-0.015384615384615385,-0.015384615384615385,0.025460641185493387,46.67971893393025,0.9636718846731066,0.9981761679141253,0.5014508515743779,0.6669030705966336,0.639220743593824,0.14800122973379048,0.04284159069505805,iteration_limit
h48,1824,3.8229166666666097,origin,0,0.0,0.0,0.024806363627868457,46.478970019253055,0.9615974878024672,0.9963888509531612,0.501953939312922,0.6640337481629167,0.6497605830158287,0.12197827413931896,0.03644599425355765,iteration_limit
h48,1824,3.8229166666666097,plus,0,0.015384615384615385,0.015384615384615385,0.025559381157579452,46.50416041173195,0.9618580329150432,0.9966130362466733,0.5018896265852505,0.6648221753440986,0.6396585235668807,0.12332789908310021,0.03680820542015157,iteration_limit
h48,1824,3.8229166666666097,minus,0,-0.015384615384615385,-0.015384615384615385,0.025559381157611496,46.50416041174186,0.9618580329151457,0.9966130362467698,0.5018896265852864,0.6648221753446188,0.6396585235635408,0.12332789909023963,0.036808205421900185,iteration_limit
h48,1856,3.8895833333332726,origin,0,0.0,0.0,0.02549794065543269,46.57115591061546,0.9625506265047692,0.9972082441356778,0.5017117232752807,0.6706823789174113,0.6573888532899145,0.11552676944181334,0.03452679808458422,iteration_limit
h48,1856,3.8895833333332726,plus,0,0.015384615384615385,0.015384615384615385,0.026219321249844146,46.525612758560165,0.9620798596598026,0.9968020723878444,0.5018211320371191,0.6689829281344052,0.6402764004847392,0.11473598693760903,0.03429561353943258,iteration_limit
h48,1856,3.8895833333332726,minus,0,-0.015384615384615385,-0.015384615384615385,0.026219321249883805,46.525612758529675,0.9620798596594873,0.996802072387578,0.5018211320372334,0.6689829281329468,0.6402764004751561,0.11473598693669178,0.034295613539172425,iteration_limit
h48,1888,3.9562499999999354,origin,0,0.0,0.0,0.025762339732168398,46.34034470945697,0.9601624162799514,0.9950861635588374,0.501806296023715,0.6671325849916467,0.6526125307708434,0.12566072464855677,0.03820163591375828,iteration_limit
h48,1888,3.9562499999999354,plus,0,0.015384615384615385,0.015384615384615385,0.026470211031165296,46.411487601328716,0.9608991666662844,0.9957450165295133,0.5018099530934325,0.6693775476057929,0.6447529435206255,0.12868339776025933,0.03914205788033066,iteration_limit
h48,1888,3.9562499999999354,minus,0,-0.015384615384615385,-0.015384615384615385,0.026470211031227577,46.4114876016942,0.9608991666700678,0.995745016532819,0.501809953092877,0.6693775476182884,0.6447529435289495,0.12868339777565632,0.039142057884882335,iteration_limit
h48,1920,4.022916666666599,origin,0,0.0,0.0,0.02626018441947477,46.47938885475636,0.9616018204098841,0.9963491251853138,0.5016337378288029,0.6750193103774685,0.6616798880501352,0.11182318527195213,0.03509774002632789,iteration_limit
h48,1920,4.022916666666599,plus,0,0.015384615384615385,0.015384615384615385,0.026946128346691547,46.457970591644326,0.9613802360199436,0.9961538678316646,0.5016546931548503,0.674144025581531,0.6445364448832478,0.11066579972645596,0.03462782756777254,iteration_limit
h48,1920,4.022916666666599,minus,0,-0.015384615384615385,-0.015384615384615385,0.02694612834680409,46.45797059094522,0.9613802360127102,0.9961538678252754,0.5016546931554197,0.6741440255581476,0.6445364448603667,0.11066579967439666,0.03462782755174463,iteration_limit
h48,1952,4.089583333333262,origin,0,0.0,0.0,0.02682151364817564,46.230922540581176,0.959028143880044,0.9940287999652286,0.5014837831693644,0.6704683509045035,0.6559872150940339,0.11390951304412548,0.03546620141236851,iteration_limit
h48,1952,4.089583333333262,plus,0,0.015384615384615385,0.015384615384615385,0.027463186126087585,46.40790471775181,0.960862076104571,0.9956588404709409,0.5014212406281661,0.6759799946776095,0.6493646691178463,0.11481252884439008,0.03595909717428719,iteration_limit
h48,1952,4.089583333333262,minus,0,-0.015384615384615385,-0.015384615384615385,0.027463186126285264,46.407904718021676,0.9608620761073647,0.9956588404734796,0.5014212406284699,0.6759799946858832,0.6493646691213655,0.11481252885466177,0.035959097177995884,iteration_limit
h48,1984,4.1562499999999245,origin,0,0.0,0.0,0.027023130742814455,46.589347309928804,0.9627386015814642,0.9973492700814157,0.5015117881751614,0.6851151209942599,0.6706626109879067,0.1238832690609693,0.03967122323276012,iteration_limit
h48,1984,4.1562499999999245,plus,0,0.015384615384615385,0.015384615384615385,0.02765219830677732,46.44704625780933,0.9612671977621697,0.9960348543461184,0.5015228834161085,0.6806994236357033,0.6541642846895017,0.11835633128492272,0.037920350748655435,iteration_limit
h48,1984,4.1562499999999245,minus,0,-0.015384615384615385,-0.015384615384615385,0.027652198307053597,46.44704625810251,0.9612671977652035,0.9960348543488052,0.501522883415922,0.6806994236456958,0.6541642846743704,0.11835633129799816,0.03792035075149128,iteration_limit
h48,2016,4.222916666666587,origin,0,0.0,0.0,0.0278428734950196,46.2495624520812,0.9592214603576983,0.9942124245200883,0.501563813037098,0.6779594222001762,0.6617109035772191,0.10135136337815805,0.032489555695829696,iteration_limit
h48,2016,4.222916666666587,plus,0,0.3230769230769231,0.3230769230769231,0.02816684795591833,106.22865069719677,1.453737203573998,1.4541298748157612,0.09824664388837764,0.1530399434697856,0.08060102560981514,0.14965538006619006,0.14796111755325997,coverage_or_radius
h48,2016,4.222916666666587,minus,0,-0.3230769230769231,-0.3230769230769231,0.02816684795613631,106.22865070745523,1.4537372036441913,1.4541298748847673,0.09824664374693103,0.15303994350709896,0.08060102564815645,0.14965538014572252,0.14796111756552208,coverage_or_radius
h48,2048,4.28958333333325,origin,0,0.0,0.0,0.027848922230148163,46.159270381976235,0.9582846687445514,0.9934043459973059,0.5017704744306228,0.677435635373885,0.6608893141955057,0.08828117984440902,0.028305859108930426,iteration_limit
h48,2048,4.28958333333325,plus,0,0.3076923076923077,0.3076923076923077,0.024795685096777216,51.59724295004487,1.0131606650362204,1.0462633724720651,0.5290697884589678,0.24126940982857104,0.1267165604398519,0.21882544702425433,0.11835358158973114,coverage_or_radius
h48,2048,4.28958333333325,minus,0,-0.3076923076923077,-0.3076923076923077,0.02479568509634399,51.59724295972954,1.013160665131304,1.0462633725652273,0.529069788517445,0.24126940973407388,0.1267165601995733,0.21882544687025907,0.1183535813275062,coverage_or_radius
h48,2080,4.356249999999913,origin,0,0.0,0.0,0.028855657336794377,46.20720254595907,0.9587820849675512,0.9938399850445221,0.5017090701753255,0.6820705639163471,0.6637428732744636,0.09102092631453515,0.02913224761689784,iteration_limit
h48,2080,4.356249999999913,plus,0,0.2923076923076923,0.2923076923076923,0.020912195961952103,46.26614362016086,0.9593933926541917,0.9943326936455503,0.5013207289555021,0.6375999639032973,0.3875017966354169,0.10723550161251816,0.032105461391204036,iteration_limit
h48,2080,4.356249999999913,minus,0,-0.2923076923076923,-0.2923076923076923,0.02091219596124543,46.26614362353595,0.9593933926891852,0.9943326936758912,0.5013207289487905,0.6375999639980131,0.3875017966695749,0.10723550184332646,0.032105461437114645,iteration_limit
h48,2112,4.422916666666576,origin,0,0.0,0.0,0.029016866189238773,46.075658028385426,0.9574163626284357,0.9926530374682462,0.5019417659967051,0.6806214136948817,0.6600514406169696,0.08389171268691753,0.02679917859740367,iteration_limit
h48,2112,4.422916666666576,plus,0,0.27692307692307694,0.27692307692307694,0.017919102030179924,46.060260503095826,0.9572563749571017,0.9924566980595368,0.5015531238584743,0.6386001664419905,0.395271832434487,0.08515083766339554,0.027292361013566815,iteration_limit
h48,2112,4.422916666666576,minus,0,-0.27692307692307694,-0.27692307692307694,0.017919102030443206,46.06026050411607,0.9572563749677034,0.9924566980688024,0.5015531238570651,0.6386001664725135,0.3952718324505373,0.08515083776632301,0.027292361004352932,iteration_limit
h48,2144,4.489583333333239,origin,0,0.0,0.0,0.029451325606151293,46.09203035244095,0.9575864496047245,0.9928349998543757,0.502160848540302,0.6842130894392457,0.664089295326732,0.08358107205006073,0.027095742331736436,iteration_limit
h48,2144,4.489583333333239,plus,0,0.23076923076923078,0.23076923076923078,0.01628575121863461,45.80290529861017,0.9545783615190906,0.9901299663922569,0.5019938810161015,0.6464714370202527,0.4345971194463636,0.059033920237801955,0.0223037888864896,iteration_limit
h48,2144,4.489583333333239,minus,0,-0.23076923076923078,-0.23076923076923078,0.016285751209413356,45.80290530095967,0.9545783615435736,0.9901299664132996,0.5019938810105634,0.6464714370877004,0.4345971194703359,0.05903392045967645,0.02230378891334921,iteration_limit
h48,2176,4.556249999999902,origin,0,0.0,0.0,0.029882965229163998,45.94792665025662,0.9560883622351658,0.991537338616518,0.5024381704337014,0.6816304929797644,0.6582388607112137,0.07894520376278519,0.025113134805093792,iteration_limit
