resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
n256,4.500066753059087,2.7722910160145693,R4,H,1.667419917089125e-05,1068.841210193626,2.2255521774731177e-07,0.0020676790736615658,3.6875,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R4,M,5.241382983967892e-06,1068.841210193626,5.5150527706123e-08,0.00040045164898094675,3.6875,-0.0625,4.0,0.0
n256,4.500066753059087,2.7722910160145693,R4,Z,1.6191780162077956e-06,1068.841210193626,1.5260308356444952e-08,0.0001914733971883271,3.9375,-0.0625,4.0,0.0
n256,4.500066753059087,2.7722910160145693,R8,C,0.0002742109626325435,6772.594557971331,5.102949990186225e-07,0.002067853913712942,4.0625,0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R8,H,0.00011785865348512907,6772.594557971331,3.552088192282967e-07,0.0020676790736615658,4.0625,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R8,M,7.340039015999789e-05,6772.594557971331,2.831140389857623e-07,0.0007268451888842257,7.0625,-1.25,7.0625,-1.25
n256,4.500066753059087,2.7722910160145693,R8,Z,1.6335944437167457e-05,6772.594557971331,3.488445171079102e-08,0.00025025616121206087,7.0,-0.0625,7.0,0.0
n256,4.500066753059087,2.7722910160145693,R12,C,0.0003104540991067563,17427.078503849887,5.102949990186225e-07,0.002067853913712942,4.0625,0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R12,H,0.00013258802328265038,17427.078503849887,3.552088192282967e-07,0.0020676790736615658,4.0625,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R12,M,8.399144732922076e-05,17427.078503849887,2.831140389857623e-07,0.0007268451888842257,7.0625,-1.25,7.0625,-1.25
n256,4.500066753059087,2.7722910160145693,R12,Z,1.8801676102475226e-05,17427.078503849887,4.4846061934743314e-08,0.00025025616121206087,9.375,-0.125,7.0,0.0
n256,4.500066753059087,2.7722910160145693,R14,C,0.00032338832218311106,25067.127740151496,5.102949990186225e-07,0.002067853913712942,4.0625,0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R14,H,0.0001385917910860338,25067.127740151496,3.552088192282967e-07,0.0020676790736615658,4.0625,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,R14,M,8.53855864569458e-05,25067.127740151496,2.831140389857623e-07,0.0007268451888842257,7.0625,-1.25,7.0625,-1.25
n256,4.500066753059087,2.7722910160145693,R14,Z,2.017487746030952e-05,25067.127740151496,4.4846061934743314e-08,0.00025025616121206087,9.375,-0.125,7.0,0.0
n256,4.500066753059087,2.7722910160145693,full,C,0.0008737252673809292,47630.05605742194,5.720824161133621e-07,0.002067853913712942,15.875,-0.125,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,full,H,0.00018386229236425677,47630.05605742194,3.552088192282967e-07,0.0020676790736615658,4.0625,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,full,M,0.00010200409812957607,47630.05605742194,2.831140389857623e-07,0.0007268451888842257,7.0625,-1.25,7.0625,-1.25
n256,4.500066753059087,2.7722910160145693,full,Z,0.00014117027553763216,47630.05605742194,1.2407899073923517e-07,0.00025025616121206087,15.875,-0.125,7.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_0_4,C,2.997575851079202e-05,1068.841210193626,2.7868976240229613e-07,0.002067853913712942,3.6875,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,shell_0_4,H,1.667419917089125e-05,1068.841210193626,2.2255521774731177e-07,0.0020676790736615658,3.6875,-0.0625,0.0,-0.5625
n256,4.500066753059087,2.7722910160145693,shell_0_4,M,5.241382983967892e-06,1068.841210193626,5.5150527706123e-08,0.00040045164898094675,3.6875,-0.0625,4.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_0_4,Z,1.6191780162077956e-06,1068.841210193626,1.5260308356444952e-08,0.0001914733971883271,3.9375,-0.0625,4.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_4_8,C,0.00024423520412175144,5703.753347777706,5.102949990186225e-07,0.001412885477824686,4.0625,0.0625,5.3125,0.0
n256,4.500066753059087,2.7722910160145693,shell_4_8,H,0.00010118445431423781,5703.753347777706,3.552088192282967e-07,0.0008650078671053052,4.0625,-0.0625,4.0625,0.0
n256,4.500066753059087,2.7722910160145693,shell_4_8,M,6.815900717603002e-05,5703.753347777706,2.831140389857623e-07,0.0007268451888842257,7.0625,-1.25,7.0625,-1.25
n256,4.500066753059087,2.7722910160145693,shell_4_8,Z,1.471676642095966e-05,5703.753347777706,3.488445171079102e-08,0.00025025616121206087,7.0,-0.0625,7.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_8_12,C,3.624313647421277e-05,10654.483945878554,2.0422809046689153e-07,0.0004980123554281717,9.375,-0.125,7.5,-2.8125
n256,4.500066753059087,2.7722910160145693,shell_8_12,H,1.4729369797521322e-05,10654.483945878554,1.1075025332460103e-07,0.0004931024159304798,7.8125,-3.625,7.8125,-3.625
n256,4.500066753059087,2.7722910160145693,shell_8_12,M,1.0591057169222854e-05,10654.483945878554,1.0757931392878659e-07,0.0003441051977162137,8.875,-1.125,7.8125,-3.75
n256,4.500066753059087,2.7722910160145693,shell_8_12,Z,2.465731665307768e-06,10654.483945878554,4.4846061934743314e-08,0.000146124764915795,9.375,-0.125,9.375,0.0
n256,4.500066753059087,2.7722910160145693,shell_12_16,C,0.000276375167965145,17054.878653156375,5.720824161133621e-07,0.0005279259802551779,15.875,-0.125,16.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_12_16,H,3.413664443117576e-05,17054.878653156375,5.8908196212410826e-08,0.00023448196589015424,15.875,-0.125,16.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_12_16,M,8.314790143324034e-06,17054.878653156375,9.284739267994013e-09,6.0925122803930894e-05,15.625,-3.375,15.625,-3.375
n256,4.500066753059087,2.7722910160145693,shell_12_16,Z,5.766445534148022e-05,17054.878653156375,1.2407899073923517e-07,0.0002314849728330977,15.875,-0.125,16.0,0.0
n256,4.500066753059087,2.7722910160145693,shell_gt_16,C,0.000286896000309028,13148.098900415678,5.121892289939558e-07,0.0005277785552175738,15.875,2.0,16.0,-0.125
n256,4.500066753059087,2.7722910160145693,shell_gt_16,H,1.713762465043065e-05,13148.098900415678,2.7302278690765704e-07,0.0005005142884328961,15.75,16.0,15.75,16.0
n256,4.500066753059087,2.7722910160145693,shell_gt_16,M,9.697860657031275e-06,13148.098900415678,1.2164445916068985e-08,7.1944951263085e-05,15.875,-4.25,16.0,-4.375
n256,4.500066753059087,2.7722910160145693,shell_gt_16,Z,6.470414409367674e-05,13148.098900415678,1.1360241762474717e-07,0.0002314461327471504,15.875,-2.0,16.0,-0.125
n256,4.754814605136355,2.9291269392151738,R4,C,3.9795472463245814e-05,1068.0664182689516,5.233969776042072e-07,0.0025080696240704723,3.9375,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R4,H,2.304793725673471e-05,1068.0664182689516,3.651492091319302e-07,0.002507805824279785,3.9375,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R4,M,6.883938811643248e-06,1068.0664182689516,8.556323009849852e-08,0.0005202571197578525,3.9375,-0.0625,0.0625,0.0
n256,4.754814605136355,2.9291269392151738,R4,Z,1.972209091974319e-06,1068.0664182689516,1.5721587429628654e-08,0.0001879465545167639,3.875,-0.0625,3.875,0.0
n256,4.754814605136355,2.9291269392151738,R8,C,0.0002896890998712601,6754.266416224527,8.671255192444125e-07,0.0025080696240704723,5.25,0.0,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R8,H,0.0001279768541355774,6754.266416224527,3.9941555422265635e-07,0.002507805824279785,6.875,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R8,M,7.451628330545905e-05,6754.266416224527,2.590809395726406e-07,0.0006924934016681279,7.0625,-1.125,7.0625,-1.125
n256,4.754814605136355,2.9291269392151738,R8,Z,1.652956438762381e-05,6754.266416224527,4.777019632883652e-08,0.0002918530582302445,6.9375,-0.0625,6.9375,0.0
n256,4.754814605136355,2.9291269392151738,R12,C,0.00032424795809230894,17407.95992922612,8.671255192444125e-07,0.0025080696240704723,5.25,0.0,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R12,H,0.00014101964638964045,17407.95992922612,3.9941555422265635e-07,0.002507805824279785,6.875,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R12,M,8.470839366571816e-05,17407.95992922612,2.590809395726406e-07,0.0006924934016681279,7.0625,-1.125,7.0625,-1.125
n256,4.754814605136355,2.9291269392151738,R12,Z,1.908855566997247e-05,17407.95992922612,4.777019632883652e-08,0.0002918530582302445,6.9375,-0.0625,6.9375,0.0
n256,4.754814605136355,2.9291269392151738,R14,C,0.0003424403976683736,25048.439077195424,8.671255192444125e-07,0.0025080696240704723,5.25,0.0,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R14,H,0.00014838258523181504,25048.439077195424,3.9941555422265635e-07,0.002507805824279785,6.875,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,R14,M,8.640454369184443e-05,25048.439077195424,2.590809395726406e-07,0.0006924934016681279,7.0625,-1.125,7.0625,-1.125
n256,4.754814605136355,2.9291269392151738,R14,Z,2.1354279142960915e-05,25048.439077195424,4.777019632883652e-08,0.0002918530582302445,6.9375,-0.0625,6.9375,0.0
n256,4.754814605136355,2.9291269392151738,full,C,0.0010033440033240869,47611.772588216365,8.671255192444125e-07,0.0025080696240704723,5.25,0.0,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,full,H,0.0001988851373931582,47611.772588216365,3.9941555422265635e-07,0.002507805824279785,6.875,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,full,M,0.00010495127394811587,47611.772588216365,2.590809395726406e-07,0.0006924934016681279,7.0625,-1.125,7.0625,-1.125
n256,4.754814605136355,2.9291269392151738,full,Z,0.00016787893772781317,47611.772588216365,1.4667641390364373e-07,0.0002918530582302445,15.875,-0.125,6.9375,0.0
n256,4.754814605136355,2.9291269392151738,shell_0_4,C,3.9795472463245814e-05,1068.0664182689516,5.233969776042072e-07,0.0025080696240704723,3.9375,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,shell_0_4,H,2.304793725673471e-05,1068.0664182689516,3.651492091319302e-07,0.002507805824279785,3.9375,-0.0625,0.0,-1.0
n256,4.754814605136355,2.9291269392151738,shell_0_4,M,6.883938811643248e-06,1068.0664182689516,8.556323009849852e-08,0.0005202571197578525,3.9375,-0.0625,0.0625,0.0
n256,4.754814605136355,2.9291269392151738,shell_0_4,Z,1.972209091974319e-06,1068.0664182689516,1.5721587429628654e-08,0.0001879465545167639,3.875,-0.0625,3.875,0.0
n256,4.754814605136355,2.9291269392151738,shell_4_8,C,0.0002498936274080143,5686.199997955575,8.671255192444125e-07,0.0019312079158043923,5.25,0.0,5.25,0.0
n256,4.754814605136355,2.9291269392151738,shell_4_8,H,0.00010492891687884272,5686.199997955575,3.9941555422265635e-07,0.000844909343868494,6.875,-0.0625,6.875,0.0
n256,4.754814605136355,2.9291269392151738,shell_4_8,M,6.76323444938158e-05,5686.199997955575,2.590809395726406e-07,0.0006924934016681279,7.0625,-1.125,7.0625,-1.125
n256,4.754814605136355,2.9291269392151738,shell_4_8,Z,1.4557355295649492e-05,5686.199997955575,4.777019632883652e-08,0.0002918530582302445,6.9375,-0.0625,6.9375,0.0
n256,4.754814605136355,2.9291269392151738,shell_8_12,C,3.455885822104887e-05,10653.693513001595,1.9890731858158424e-07,0.0005182187829531927,9.5,-0.125,7.75,-3.9375
n256,4.754814605136355,2.9291269392151738,shell_8_12,H,1.3042792254062989e-05,10653.693513001595,1.094229021895286e-07,0.0004953385214321315,7.75,-3.9375,7.75,-3.9375
n256,4.754814605136355,2.9291269392151738,shell_8_12,M,1.0192110360259122e-05,10653.693513001595,1.0245154575904905e-07,0.0003643251988108114,8.875,-1.75,7.625,-3.5625
n256,4.754814605136355,2.9291269392151738,shell_8_12,Z,2.5589912823486573e-06,10653.693513001595,4.492066362558749e-08,0.00014537098141927633,9.5,-0.125,9.5,0.0
n256,4.754814605136355,2.9291269392151738,shell_12_16,C,0.00033857426805242603,17055.521892510245,6.760980031315301e-07,0.0005700158937053912,15.875,-0.125,16.0,0.0
n256,4.754814605136355,2.9291269392151738,shell_12_16,H,3.849285582675717e-05,17055.521892510245,6.86428155019797e-08,0.000247003510594368,15.875,-0.125,16.0,0.0
n256,4.754814605136355,2.9291269392151738,shell_12_16,M,9.437468066427602e-06,17055.521892510245,1.0582205517308054e-08,6.504360104207195e-05,15.625,-3.375,15.625,-3.375
n256,4.754814605136355,2.9291269392151738,shell_12_16,Z,7.158720087782877e-05,17055.521892510245,1.4667641390364373e-07,0.0002512589384720736,15.875,-0.125,16.0,0.0
n256,4.754814605136355,2.9291269392151738,shell_gt_16,C,0.0003405217771793521,13148.29076648002,6.03848676537828e-07,0.000569855043523544,15.875,-2.0,16.0,-0.125
n256,4.754814605136355,2.9291269392151738,shell_gt_16,H,1.9372635176760615e-05,13148.29076648002,3.316652864820504e-07,0.0005516504752449691,15.75,16.0,15.75,16.0
n256,4.754814605136355,2.9291269392151738,shell_gt_16,M,1.0805412215970096e-05,13148.29076648002,1.3790432066525081e-08,7.648833535535914e-05,15.875,4.25,16.0,-4.375
n256,4.754814605136355,2.9291269392151738,shell_gt_16,Z,7.720318118001194e-05,13148.29076648002,1.3419632588014016e-07,0.0002512162330970937,15.875,-2.0,16.0,-0.125
n256,5.002049787025863,3.0811275508992315,R4,C,5.042585983238033e-05,1067.5611433115437,5.261349350174881e-07,0.0020412054844125634,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,R4,H,3.0346144024776813e-05,1067.5611433115437,3.7331110473165227e-07,0.0020390963181853294,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,R4,M,8.980593950937999e-06,1067.5611433115437,9.051307838337675e-08,0.00045403148698626786,3.875,-0.0625,3.875,0.0
n256,5.002049787025863,3.0811275508992315,R4,Z,2.2258934700381728e-06,1067.5611433115437,1.5394523935499027e-08,0.00018748447494602608,3.8125,-0.0625,3.8125,0.0
n256,5.002049787025863,3.0811275508992315,R8,C,0.0003099635011082807,6735.428676054929,1.7638456250782703e-06,0.002791255005945288,5.25,0.0,5.25,0.0
n256,5.002049787025863,3.0811275508992315,R8,H,0.00013719217304961764,6735.428676054929,3.7331110473165227e-07,0.0020390963181853294,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,R8,M,7.648036220731756e-05,6735.428676054929,2.626474849081965e-07,0.0007278617383444535,6.9375,-1.1875,5.125,0.0
n256,5.002049787025863,3.0811275508992315,R8,Z,1.7481608331387496e-05,6735.428676054929,4.9326373017778564e-08,0.00033015147790152233,5.1875,-0.0625,5.1875,-0.0625
n256,5.002049787025863,3.0811275508992315,R12,C,0.0003434746507032548,17388.585366759613,1.7638456250782703e-06,0.002791255005945288,5.25,0.0,5.25,0.0
n256,5.002049787025863,3.0811275508992315,R12,H,0.00014872609772904476,17388.585366759613,3.7331110473165227e-07,0.0020390963181853294,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,R12,M,8.639663152478836e-05,17388.585366759613,2.626474849081965e-07,0.0007278617383444535,6.9375,-1.1875,5.125,0.0
n256,5.002049787025863,3.0811275508992315,R12,Z,2.0206532131986498e-05,17388.585366759613,4.9326373017778564e-08,0.00033015147790152233,5.1875,-0.0625,5.1875,-0.0625
n256,5.002049787025863,3.0811275508992315,R14,C,0.00036820687266621803,25029.44267582477,1.7638456250782703e-06,0.002791255005945288,5.25,0.0,5.25,0.0
n256,5.002049787025863,3.0811275508992315,R14,H,0.0001574634397396874,25029.44267582477,3.7331110473165227e-07,0.0020390963181853294,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,R14,M,8.839950196506823e-05,25029.44267582477,2.626474849081965e-07,0.0007278617383444535,6.9375,-1.1875,5.125,0.0
n256,5.002049787025863,3.0811275508992315,R14,Z,2.3676976588603884e-05,25029.44267582477,4.9326373017778564e-08,0.00033015147790152233,5.1875,-0.0625,5.1875,-0.0625
n256,5.002049787025863,3.0811275508992315,full,C,0.0011526577110956403,47593.18267776678,1.7638456250782703e-06,0.002791255005945288,5.25,0.0,5.25,0.0
n256,5.002049787025863,3.0811275508992315,full,H,0.0002138434009696174,47593.18267776678,3.963911161735838e-07,0.0020390963181853294,15.75,16.0,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,full,M,0.00010901454159387714,47593.18267776678,2.626474849081965e-07,0.0007278617383444535,6.9375,-1.1875,5.125,0.0
n256,5.002049787025863,3.0811275508992315,full,Z,0.00019872085374725924,47593.18267776678,1.7137697219593356e-07,0.00033015147790152233,15.875,-0.125,5.1875,-0.0625
n256,5.002049787025863,3.0811275508992315,shell_0_4,C,5.042585983238033e-05,1067.5611433115437,5.261349350174881e-07,0.0020412054844125634,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,shell_0_4,H,3.0346144024776813e-05,1067.5611433115437,3.7331110473165227e-07,0.0020390963181853294,3.875,-0.0625,0.0,-1.3125
n256,5.002049787025863,3.0811275508992315,shell_0_4,M,8.980593950937999e-06,1067.5611433115437,9.051307838337675e-08,0.00045403148698626786,3.875,-0.0625,3.875,0.0
n256,5.002049787025863,3.0811275508992315,shell_0_4,Z,2.2258934700381728e-06,1067.5611433115437,1.5394523935499027e-08,0.00018748447494602608,3.8125,-0.0625,3.8125,0.0
n256,5.002049787025863,3.0811275508992315,shell_4_8,C,0.0002595376412759004,5667.867532743387,1.7638456250782703e-06,0.002791255005945288,5.25,0.0,5.25,0.0
n256,5.002049787025863,3.0811275508992315,shell_4_8,H,0.00010684602902484079,5667.867532743387,3.6032415468737165e-07,0.0008065709844231606,6.75,-0.1875,6.75,-0.3125
n256,5.002049787025863,3.0811275508992315,shell_4_8,M,6.749976825637957e-05,5667.867532743387,2.626474849081965e-07,0.0007278617383444535,6.9375,-1.1875,5.125,0.0
n256,5.002049787025863,3.0811275508992315,shell_4_8,Z,1.525571486134932e-05,5667.867532743387,4.9326373017778564e-08,0.00033015147790152233,5.1875,-0.0625,5.1875,-0.0625
n256,5.002049787025863,3.0811275508992315,shell_8_12,C,3.351114959497413e-05,10653.156690704684,1.8531904217174156e-07,0.0004646263227371627,9.75,-0.125,7.375,-3.25
n256,5.002049787025863,3.0811275508992315,shell_8_12,H,1.1533924679427113e-05,10653.156690704684,8.742754177398593e-08,0.00043560145422816277,7.375,-3.25,7.375,-3.25
n256,5.002049787025863,3.0811275508992315,shell_8_12,M,9.916269317470778e-06,10653.156690704684,9.321586176402237e-08,0.00036921955639400504,9.0,-1.875,7.3125,-3.5
n256,5.002049787025863,3.0811275508992315,shell_8_12,Z,2.7249238005990013e-06,10653.156690704684,3.571360966455096e-08,0.00013062464994622103,9.75,-0.125,9.75,0.0
n256,5.002049787025863,3.0811275508992315,shell_12_16,C,0.00040946061816416975,17056.111303078185,7.901652354555578e-07,0.0006126236720318463,15.875,-0.125,16.0,0.0
n256,5.002049787025863,3.0811275508992315,shell_12_16,H,4.322904539482543e-05,17056.111303078185,7.95160466571203e-08,0.00025992916198447347,15.875,-0.125,16.0,0.0
n256,5.002049787025863,3.0811275508992315,shell_12_16,M,1.0655010705439087e-05,17056.111303078185,1.194027559222795e-08,6.909221910488328e-05,15.625,-3.375,15.625,-3.375
n256,5.002049787025863,3.0811275508992315,shell_12_16,Z,8.751240740044785e-05,17056.111303078185,1.7137697219593356e-07,0.00027117776246027514,15.875,-0.125,16.0,0.0
n256,5.002049787025863,3.0811275508992315,shell_gt_16,C,0.00039972244222821556,13148.486007928983,7.041019012526443e-07,0.0006124489294776776,15.875,-2.0,16.0,-0.125
n256,5.002049787025863,3.0811275508992315,shell_gt_16,H,2.1888257845747223e-05,13148.486007928983,3.963911161735838e-07,0.0006030770600773394,15.75,16.0,15.75,16.0
n256,5.002049787025863,3.0811275508992315,shell_gt_16,M,1.1962899363649675e-05,13148.486007928983,1.548215187399822e-08,8.088864188570818e-05,15.875,-4.25,16.0,-4.25
n256,5.002049787025863,3.0811275508992315,shell_gt_16,Z,9.100191421482489e-05,13148.486007928983,1.5669502118143383e-07,0.0002711311187074777,15.875,-2.0,16.0,-0.125
n256,5.255178023057801,3.2363820535142773,R4,C,5.8450297669389135e-05,1067.2672071663321,5.179991630290716e-07,0.0021637914021977876,3.8125,-0.0625,0.0,0.0
n256,5.255178023057801,3.2363820535142773,R4,H,3.596985794328533e-05,1067.2672071663321,3.74768397067411e-07,0.0021637596655637026,3.8125,-0.0625,0.0,0.0
n256,5.255178023057801,3.2363820535142773,R4,M,1.0742532359494764e-05,1067.2672071663321,9.330241635583241e-08,0.000459661776748485,3.8125,-0.0625,3.8125,-0.0625
n256,5.255178023057801,3.2363820535142773,R4,Z,2.3495714283884853e-06,1067.2672071663321,1.4370903513625153e-08,0.0001829393851790412,3.75,-0.0625,3.75,0.0
n256,5.255178023057801,3.2363820535142773,R8,C,0.00033534796893677196,6715.07568025169,3.675894574805015e-06,0.004084165236486648,5.25,0.0,5.25,0.0
n256,5.255178023057801,3.2363820535142773,R8,H,0.0001455028837699174,6715.07568025169,3.74768397067411e-07,0.0021637596655637026,3.8125,-0.0625,0.0,0.0
n256,5.255178023057801,3.2363820535142773,R8,M,8.133642947626672e-05,6715.07568025169,3.6948753762792476e-07,0.0010586636526201565,5.25,-0.1875,5.125,0.0
n256,5.255178023057801,3.2363820535142773,R8,Z,1.8014652755581664e-05,6715.07568025169,9.08103422436494e-08,0.0004541230750662309,5.1875,-0.0625,5.1875,-0.0625
n256,5.255178023057801,3.2363820535142773,R12,C,0.000368729258328779,17367.927194810098,3.675894574805015e-06,0.004084165236486648,5.25,0.0,5.25,0.0
n256,5.255178023057801,3.2363820535142773,R12,H,0.000155715904173514,17367.927194810098,3.74768397067411e-07,0.0021637596655637026,3.8125,-0.0625,0.0,0.0
n256,5.255178023057801,3.2363820535142773,R12,M,9.090827456812105e-05,17367.927194810098,3.6948753762792476e-07,0.0010586636526201565,5.25,-0.1875,5.125,0.0
n256,5.255178023057801,3.2363820535142773,R12,Z,2.107760178584603e-05,17367.927194810098,9.08103422436494e-08,0.0004541230750662309,5.1875,-0.0625,5.1875,-0.0625
n256,5.255178023057801,3.2363820535142773,R14,C,0.000401983346371063,25009.09601650081,3.675894574805015e-06,0.004084165236486648,5.25,0.0,5.25,0.0
n256,5.255178023057801,3.2363820535142773,R14,H,0.00016595832783230228,25009.09601650081,3.74768397067411e-07,0.0021637596655637026,3.8125,-0.0625,0.0,0.0
n256,5.255178023057801,3.2363820535142773,R14,M,9.324402758509827e-05,25009.09601650081,3.6948753762792476e-07,0.0010586636526201565,5.25,-0.1875,5.125,0.0
n256,5.255178023057801,3.2363820535142773,R14,Z,2.6203895682225524e-05,25009.09601650081,9.08103422436494e-08,0.0004541230750662309,5.1875,-0.0625,5.1875,-0.0625
n256,5.255178023057801,3.2363820535142773,full,C,0.0013311488859872578,47573.265713140485,3.675894574805015e-06,0.004084165236486648,5.25,0.0,5.25,0.0
n256,5.255178023057801,3.2363820535142773,full,H,0.00022924418784532177,47573.265713140485,4.7104849256098104e-07,0.0021637596655637026,15.75,16.0,0.0,0.0
n256,5.255178023057801,3.2363820535142773,full,M,0.0001161815650463327,47573.265713140485,3.6948753762792476e-07,0.0010586636526201565,5.25,-0.1875,5.125,0.0
n256,5.255178023057801,3.2363820535142773,full,Z,0.00023464982667737791,47573.265713140485,1.9967948748757995e-07,0.0004541230750662309,15.875,-0.125,5.1875,-0.0625
n256,5.255178023057801,3.2363820535142773,shell_0_4,C,5.8450297669389135e-05,1067.2672071663321,5.179991630290716e-07,0.002157708742243593,3.8125,-0.0625,0.0,-0.0625
n256,5.255178023057801,3.2363820535142773,shell_0_4,H,3.596985794328533e-05,1067.2672071663321,3.74768397067411e-07,0.0021576641593128443,3.8125,-0.0625,0.0,-0.0625
n256,5.255178023057801,3.2363820535142773,shell_0_4,M,1.0742532359494764e-05,1067.2672071663321,9.330241635583241e-08,0.000459661776748485,3.8125,-0.0625,3.8125,-0.0625
n256,5.255178023057801,3.2363820535142773,shell_0_4,Z,2.3495714283884853e-06,1067.2672071663321,1.4370903513625153e-08,0.0001829393851790412,3.75,-0.0625,3.75,0.0
n256,5.255178023057801,3.2363820535142773,shell_4_8,C,0.00027689767126738284,5647.808473085357,3.675894574805015e-06,0.004084165236486648,5.25,0.0,5.25,0.0
n256,5.255178023057801,3.2363820535142773,shell_4_8,H,0.00010953302582663209,5647.808473085357,3.22166120199005e-07,0.0007656888337805867,6.875,-0.0625,6.875,0.0
n256,5.255178023057801,3.2363820535142773,shell_4_8,M,7.059389711677195e-05,5647.808473085357,3.6948753762792476e-07,0.0010586636526201565,5.25,-0.1875,5.125,0.0
n256,5.255178023057801,3.2363820535142773,shell_4_8,Z,1.566508132719318e-05,5647.808473085357,9.08103422436494e-08,0.0004541230750662309,5.1875,-0.0625,5.1875,-0.0625
n256,5.255178023057801,3.2363820535142773,shell_8_12,C,3.3381289392006945e-05,10652.851514558404,2.1514329287109634e-07,0.00047053300410681453,9.875,-0.125,7.5625,-3.8125
n256,5.255178023057801,3.2363820535142773,shell_8_12,H,1.0213020403596561e-05,10652.851514558404,8.579826813345605e-08,0.00043870488298125565,7.5625,-3.8125,7.5625,-3.8125
n256,5.255178023057801,3.2363820535142773,shell_8_12,M,9.57184509185433e-06,10652.851514558404,8.090582213709875e-08,0.00028017585375314464,9.125,-2.0,7.4375,-3.375
n256,5.255178023057801,3.2363820535142773,shell_8_12,Z,3.062949030264355e-06,10652.851514558404,4.310450954301735e-08,0.00014288298214484873,9.875,-0.125,9.875,0.0
n256,5.255178023057801,3.2363820535142773,shell_12_16,C,0.0004941035020517529,17056.643182386542,9.212175631717579e-07,0.0006579256700712716,15.875,-0.125,16.0,0.0
n256,5.255178023057801,3.2363820535142773,shell_12_16,H,4.866144897382521e-05,17056.643182386542,9.219117030212666e-08,0.00027388878515921533,15.875,-0.125,16.0,0.0
n256,5.255178023057801,3.2363820535142773,shell_12_16,M,1.2042934953344707e-05,17056.643182386542,1.3439618568753789e-08,7.33030119263791e-05,15.625,-3.375,15.625,-3.375
n256,5.255178023057801,3.2363820535142773,shell_12_16,Z,0.00010658458142466832,17056.643182386542,1.9967948748757995e-07,0.0002922700370252443,15.875,-0.125,16.0,0.0
n256,5.255178023057801,3.2363820535142773,shell_gt_16,C,0.00046831612560672606,13148.69533594384,8.190439663515477e-07,0.0006638089624411386,15.875,-2.0,15.75,16.0
n256,5.255178023057801,3.2363820535142773,shell_gt_16,H,2.4866834697982515e-05,13148.69533594384,4.7104849256098104e-07,0.0006574158906005323,15.75,16.0,15.75,16.0
n256,5.255178023057801,3.2363820535142773,shell_gt_16,M,1.3230355524866966e-05,13148.69533594384,1.73266265814133e-08,8.545454905423877e-05,15.875,4.25,16.0,4.25
n256,5.255178023057801,3.2363820535142773,shell_gt_16,Z,0.00010698764346686356,13148.69533594384,1.824658576862623e-07,0.0002922192100991233,15.875,-2.0,16.0,-0.125
n256,5.500929430262389,3.3865588598458802,R4,C,6.348309670846299e-05,1067.1472052161648,5.102985682142767e-07,0.0021364409904970224,3.6875,-0.0625,0.0,0.0
n256,5.500929430262389,3.3865588598458802,R4,H,3.955155024821717e-05,1067.1472052161648,3.6620070969128573e-07,0.0021364386193454266,3.6875,-0.0625,0.0,0.0
