axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
2.730510986505867,R12,Z,0.0031676227121316364,1.9001557635561482e-05,9.17391294454864e-08,7.381139012483738,7.6943647545991185,7.379440854500071
2.740476355069757,R12,Z,0.0031595475296483724,1.8953881911782852e-05,9.150621215831348e-08,7.381080803935621,7.694407951038216,7.379382085102963
2.750441723633647,R12,Z,0.0031514723471651076,1.8906206188004223e-05,9.127329487114054e-08,7.381022299452422,7.694451366637184,7.3793230169135695
2.760407092197537,R12,Z,0.0031433971646818437,1.885853046422559e-05,9.104037758396763e-08,7.380963496771518,7.694495003068163,7.379263647647379
2.7703724607614273,R12,Z,0.0031353219821985794,1.881085474044696e-05,9.08074602967947e-08,7.38090439360716,7.694538862020354,7.379203974996529
2.780337829325317,R12,Z,0.003129638903450717,1.8816395092074092e-05,9.091530138195338e-08,7.377862140731567,7.693251417085374,7.376149587944014
2.790303197889207,R12,Z,0.003127714864537451,1.8834623445408058e-05,9.117243117784692e-08,7.375577996115731,7.690573828310377,7.3738646285070235
2.8002685664530973,R12,Z,0.003125790825624185,1.8852851798742026e-05,9.142956097374048e-08,7.373294656868313,7.687906363257693,7.371580432238075
2.810233935016987,R12,Z,0.003123866786710919,1.8871080152075992e-05,9.168669076963403e-08,7.371012119705172,7.6852489600865725,7.369296995893323
2.820199303580877,R12,Z,0.003121942747797653,1.8889308505409958e-05,9.194382056552758e-08,7.368730381348488,7.6826015574902,7.367014316234883
2.8301646721447673,R12,Z,0.003120018708884387,1.8907536858743923e-05,9.220095036142113e-08,7.366449438526731,7.67996409468968,7.364732390030807
2.840130040708657,R12,Z,0.003118094669971121,1.892576521207789e-05,9.245808015731468e-08,7.364169287974628,7.677336511428099,7.36245121405505
2.8500954092725475,R12,Z,0.003116170631057855,1.8943993565411858e-05,9.271520995320825e-08,7.361889926433133,7.674718747964672,7.3601707850874405
2.8600607778364373,R12,Z,0.003114246592144589,1.8962221918745823e-05,9.29723397491018e-08,7.359611350649396,7.672110745068968,7.3578910999136475
2.870026146400327,R12,Z,0.003112322553231323,1.898045027207979e-05,9.322946954499533e-08,7.357333557376725,7.669512444015225,7.355612155325149
2.8799915149642175,R12,Z,0.003110398514318057,1.8998678625413754e-05,9.34865993408889e-08,7.355056543374564,7.6669237865767315,7.353333948119206
2.8899568835281073,R12,Z,0.003108474475404791,1.901690697874772e-05,9.374372913678245e-08,7.352780305408452,7.664344715020291,7.351056475098829
2.8999222520919976,R12,Z,0.003106550436491525,1.9035135332081685e-05,9.400085893267601e-08,7.350504840249998,7.661775172100767,7.348779733072747
2.9098876206558875,R12,Z,0.003104626397578259,1.905336368541565e-05,9.425798872856955e-08,7.348230144676849,7.659215101055691,7.346503718855377
2.9198529892197773,R12,Z,0.0031027023586649933,1.907159203874962e-05,9.45151185244631e-08,7.345956215472654,7.656664445599956,7.344228429266798
2.9298183577836676,R12,Z,0.003100778319751727,1.9093641107961246e-05,9.481002398038934e-08,7.343394331345903,7.6538369328302425,7.341664782548282
2.9397837263475575,R12,Z,0.0031042402748281146,1.9166937178064444e-05,9.529355527355356e-08,7.3394766024315645,7.652025453914028,7.337731792343555
2.9497490949114473,R12,Z,0.003110814798758457,1.924023324816764e-05,9.577708656671779e-08,7.337022407955177,7.650230022529297,7.335271314077922
2.9597144634753376,R12,Z,0.0031173893226888,1.9313529318270838e-05,9.626061785988203e-08,7.334582706665056,7.648450425001511,7.332825325127395
2.9696798320392275,R12,Z,0.0031239638466191424,1.9386825388374036e-05,9.674414915304625e-08,7.332157367097675,7.646686451456559,7.330393694395604
2.9796452006031178,R12,Z,0.003130538370549485,1.9460121458477234e-05,9.722768044621049e-08,7.329746259413912,7.6449378957361285,7.327976292402365
2.9896105691670076,R12,Z,0.003137112894479828,1.953341752858043e-05,9.771121173937472e-08,7.327349255373488,7.643204555315338,7.325572991258288
2.9995759377308975,R12,Z,0.0031436874184101707,1.9606713598683628e-05,9.819474303253894e-08,7.324966228309889,7.641486231222572,7.323183664639886
3.0095413062947878,R12,Z,0.0031502619423405135,1.9680009668786826e-05,9.867827432570318e-08,7.322597053105773,7.639782727961429,7.320808187765149
3.0195066748586776,R12,Z,0.003156836466270856,1.975330573889002e-05,9.916180561886741e-08,7.320241606168844,7.63809385343474,7.318446437369591
3.029472043422568,R12,Z,0.003163410990201199,1.9826601808993223e-05,9.964533691203165e-08,7.317899765408182,7.63641941887058,7.316098291682742
3.039437411986458,R12,Z,0.0031699855141315413,1.9899897879096418e-05,1.0012886820519587e-07,7.315571410211019,7.634759238750208,7.313763630405095
3.0494027805503476,R12,Z,0.003176560038061884,1.9973193949199613e-05,1.006123994983601e-07,7.313256421419964,7.633113130737893,7.311442334685473
3.059368149114238,R12,Z,0.003183134561992227,2.0046490019302815e-05,1.0109593079152434e-07,7.31095468131064,7.631480915612555,7.309134287098831
3.069333517678128,R12,Z,0.0031897090859225696,2.011978608940601e-05,1.0157946208468856e-07,7.3086660735697535,7.629862417201164,7.306839371624474
3.0792988862420176,R12,Z,0.003196283609852912,2.0193082159509205e-05,1.0206299337785279e-07,7.306390483273564,7.62825746231386,7.304557473624668
3.089264254805908,R12,Z,0.003203165788433479,2.0252183856968155e-05,1.0239604148645634e-07,7.305277173619805,7.627773733044548,7.303439540748344
