resolution,axisTau,time,cycle,leaf_count,minimum_chi,minimum_conformal_spd_pivot,minimum_conformal_determinant,minimum_physical_determinant,chi_psi_power,full_reconstructed_C,full_reconstructed_H,full_reconstructed_M,full_reconstructed_Z,full_history_C,full_history_H,full_history_M,full_history_Z,full_relative_difference_C,full_relative_difference_H,full_relative_difference_M,full_relative_difference_Z
n512,2.620078591958108,4.253009505770201,1435,206,0.34903019666671753,0.7641177559161889,0.9999998550373846,1.0918333491461556,-4.0,2.1235329386949837e-06,9.276100945052534e-07,7.389073012088825e-07,9.520079850054372e-08,2.1235626477576223e-06,9.276406546600001e-07,7.389042323273324e-07,9.520104016931808e-08,-1.399019834426426e-05,-3.2943957979051906e-05,4.1532872811068e-06,-2.5385098096773572e-06
n512,2.7734083262451907,4.501880714069982,1509,206,0.3507196307182312,0.7673891859791127,0.999999855803446,1.0918333491461552,-4.0,2.2060954445998915e-06,9.925140934715316e-07,7.546407047518246e-07,9.178906433022897e-08,2.206105546525522e-06,9.925160287341153e-07,7.546382871098372e-07,9.179145727896474e-08,-4.5790763032294155e-06,-1.949855244360265e-06,3.203709682801115e-06,-2.606940565822097e-05
n512,2.928155610940081,4.753235014275872,1584,206,0.3523249924182892,0.7704311859107804,0.999999854670014,1.0918332840678158,-4.0,2.3218997204910025e-06,1.0578330074832042e-06,7.674492035598534e-07,9.597834403559389e-08,2.321899720514905e-06,1.0578330072966092e-06,7.674492038018189e-07,9.597834407387238e-08,-1.0294338953306948e-11,1.7639363136330836e-10,-3.1528528822136446e-10,-3.9882424813490845e-10
n512,3.080137307681685,5.000434886926064,1658,206,0.35379502177238464,0.7731588435803474,0.9999998549685766,1.0918332840678153,-4.0,2.4787585812521607e-06,1.1181605552430753e-06,7.938516000079779e-07,1.0357008850033983e-07,2.47878110920967e-06,1.1181574584286736e-06,7.938667031265891e-07,1.0356877679916439e-07,-9.088320636993842e-06,2.7695691499457215e-06,-1.9024753843122805e-05,1.2665025270920801e-05
n512,3.2333447723535254,5.250208691757468,1733,206,0.3551391363143921,0.7756023774325627,0.9999998555961024,1.0918332840678147,-4.0,2.7138247488633508e-06,1.1737949993405355e-06,8.667891280150975e-07,1.0872464810724289e-07,2.7138797100152587e-06,1.1737946914285523e-06,8.668187006119614e-07,1.0872493183762075e-07,-2.025187472573677e-05,2.623218399429983e-07,-3.411624235035855e-05,-2.609616516296966e-06
n512,3.3875665496784686,5.502560715171661,1809,206,0.35639163851737976,0.7777215325684494,0.9999998564526155,1.091833284067814,-4.0,3.1810626904840987e-06,1.2287640433681763e-06,1.066518361150442e-06,1.153902672623101e-07,3.181219982123963e-06,1.2287683231428264e-06,1.06660355702388e-06,1.1539320919598856e-07,-4.9443811100142604e-05,-3.482979313123632e-06,-7.98758572263083e-05,-2.549485969721576e-05
n512,3.5385263273896563,5.750874806879836,1884,206,0.35752224922180176,0.7794370513021178,0.9999998553856376,1.0918332840678133,-4.0,4.257602136474208e-06,1.2900371184916756e-06,1.6045391369108748e-06,1.3316370594317778e-07,4.257602121698406e-06,1.2900371192240373e-06,1.6045391309962504e-06,1.3316370596294126e-07,3.4704515715066076e-09,-5.677058558559399e-10,3.686182705288894e-09,-1.4841488157929335e-10
n512,3.6900208250713824,6.001789286942081,1960,206,0.35856544971466064,0.7807795301223663,0.9999998564424699,1.0918332840678122,-4.0,6.979843098761406e-06,1.3686928341284614e-06,3.1167264264752673e-06,1.7558494980558555e-07,6.979843104355472e-06,1.368692833214636e-06,3.1167264116125754e-06,1.7558495060517147e-07,-8.014600814295481e-10,6.676628127344479e-10,4.768686731373062e-09,-4.553840847418662e-09
n512,3.8398535682056245,6.251993945244468,2036,206,0.3594900965690613,0.781757625901264,0.9999998534259462,1.091833284067811,-4.0,1.4198632630093392e-05,1.5195721776358918e-06,7.4432493918182316e-06,2.685360627728267e-07,1.419863254787896e-05,1.5195721750831386e-06,7.443249383342823e-06,2.685360620133608e-07,5.790306364242504e-09,1.6799157091333993e-09,1.1386704711334508e-09,2.828171137683308e-09
n512,3.9871200871741763,6.5,2112,206,0.3603037893772125,0.7824466224810749,0.9999998565515117,1.09183328406781,-4.0,3.398683540703143e-05,1.9202275069806993e-06,1.997327890006968e-05,4.757366843086127e-07,3.398683521231016e-05,1.9202275021995015e-06,1.997327898310848e-05,4.7573668271394706e-07,5.72931467122862e-09,2.4899121296715327e-09,-4.157494646492566e-09,3.3519921485539303e-09
