axisTau,region,field,n128,n256,n512,p_128_256,p_256_512,p_self
0.39861474255560086,R4,C,0.00022726255275265953,6.730429060674025e-07,2.6015544195306013e-09,8.399445789262915,8.015180782410663,8.400754221892969
0.4085801111194909,R4,C,0.00022444579587215256,6.817178140715316e-07,2.6402975757158567e-09,8.362976675013021,8.012330334367176,8.364186469594904
0.4185454796833809,R4,C,0.00022162903899164562,6.903927220756606e-07,2.679040731901112e-09,8.3265139517416,8.009556929933323,8.327622032779697
0.4285108482472709,R4,C,0.00021881228211113868,6.990676300797897e-07,2.7177838880863675e-09,8.290045971339584,8.006857482264898,8.291049165320059
0.43847621681116095,R4,C,0.00021599552523063171,7.077425380839188e-07,2.756527044271623e-09,8.253561075616357,8.004229067500395,8.25445610482874
0.44844158537505097,R4,C,0.00021317876835012477,7.164174460880478e-07,2.795270200456879e-09,8.217047573913348,8.00166891412857,8.217831049926966
0.458406953938941,R4,C,0.0002103620114696178,7.250923540921769e-07,2.8340133566421342e-09,8.180493720561628,7.999174393178801,8.181162137324364
0.468372322502831,R4,C,0.00020754525458911087,7.324829467405438e-07,2.8623783316463686e-09,8.146415058628143,7.999436990412345,8.146963165687705
0.4783376910667211,R4,C,0.0002090547175000005,7.388251997327162e-07,2.8843900928065572e-09,8.144431809696169,8.000822972350175,8.144967452967988
0.4883030596306111,R4,C,0.00021064837561054787,7.451674527248884e-07,2.9064018539667454e-09,8.143056413527038,8.002186660536553,8.143581834204948
0.4982684281945011,R4,C,0.00021224203372109522,7.515097057170608e-07,2.928413615126934e-09,8.141702952824005,8.003528589172776,8.142218314371194
0.5082337967583911,R4,C,0.0002138356918316426,7.578519587092331e-07,2.9504253762871223e-09,8.140370906401154,8.004849275509539,8.14087636837811
0.5181991653222812,R4,C,0.00021542934994218997,7.641942117014053e-07,2.9724371374473105e-09,8.139059769471922,8.006149220514686,8.139555487660097
0.5281645338861711,R4,C,0.00021702300805273735,7.705364646935776e-07,2.9944488986074987e-09,8.137769053008443,8.007428909509597,8.138255179529022
0.5381299024500612,R4,C,0.00021861666616328473,7.768787176857499e-07,3.0164606597676873e-09,8.136498283130694,8.008688812775935,8.136974966558745
0.5480952710139512,R4,C,0.0002202103242738321,7.832209706779222e-07,3.0384724209278756e-09,8.135247000523899,8.009929386134335,8.13571438599807
0.5580606395778412,R4,C,0.00022180398238437948,7.895632236700945e-07,3.0604841820880638e-09,8.134014759882618,8.011151071496574,8.13447298921063
0.5680260081417312,R4,C,0.00022339764049492686,7.959054766622667e-07,3.082495943248252e-09,8.132801129380137,8.012354297392584,8.133250341140242
0.5779913767056213,R4,C,0.00022499129860547424,8.022477296544391e-07,3.1045077044084406e-09,8.131605690161821,8.013539479473671,8.132046019800411
0.5879567452695112,R4,C,0.00022658495671602162,8.085899826466114e-07,3.126519465568629e-09,8.130428035861172,8.014707020993173,8.130859615786726
0.5979221138334013,R4,C,0.000228178614826569,8.149322356387837e-07,3.148531226728817e-09,8.129267772137402,8.015857313265732,8.129690731810916
0.6078874823972913,R4,C,0.00022977227293711634,8.21274488630956e-07,3.1705429878890053e-09,8.128124516233433,8.016990736106274,8.128538982255511
0.6178528509611814,R4,C,0.00023136593104766375,8.263440709705488e-07,3.1857677294872203e-09,8.12921811360744,8.01895771655182,8.12962888322871
0.6278182195250713,R4,C,0.00022973983206837255,8.161150924501443e-07,3.1613412798066123e-09,8.137012673832837,8.012092023548577,8.137477941614861
0.6377835880889614,R4,C,0.00022442746148701784,8.058861139297398e-07,3.136914830126004e-09,8.12145752842781,8.005085805081292,8.121894352541679
