# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    2    275     54     63     96     72      0      0      0      0   1215   1410  20495  20495      0 
    3    289     47     58    100     73      0      0      0      0   1215   1410  20495  20495      0 
    0    304     54     61     96     66      0      0      0      0   1215   1410  20495  20495      0 
    1    291     50     59     95     71      0      0      0      0   1215   1410  20495  20495      0 
    2    293     59     67     97     70      0      0      0      0   1215   1410  20495  20495      0 
    3    291     53     62     97     71      0      0      0      0   1215   1410  20495  20495      0 
    0    382     58     63     94     60      0      0      0      0   1215   1410  20495  20495      0 
    1    296     48     60     95     71      0      0      0      0   1215   1410  20495  20495      0 
    2    381     54     62     97     73      0      0      0      0   1215   1410  20495  20495      0 
    3    222     47     57     95     63      0      0      0      0   1215   1410  20495  20495      0 
    0    298     54     64     95     66      0      0      0      0   1215   1410  20495  20495      0 
    1    267     50     58     98     71      0      0      0      0   1215   1410  20495  20495      0 
    2    260     60     68     95     60      0      0      0      0   1215   1410  20495  20495      0 
    3    279     53     62     99     69      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     62     93     60      0      0      0      0   1215   1410  20495  20495      0 
    1    294     48     59     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    312     55     63     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    314     47     57     96     65      0      0      0      0   1215   1410  20495  20495      0 
    0    242     54     64     97     71      0      0      0      0   1215   1410  20495  20495      0 
    1    305     49     58     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    304     59     68     96     70      0      0      0      0   1215   1410  20495  20495      0 
    3    369     53     61     97     67      0      0      0      0   1215   1410  20495  20495      0 
    0    267     58     62     97     72      0      0      0      0   1215   1410  20495  20495      0 
    1    259     48     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    2    304     55     64     95     66      0      0      0      0   1215   1410  20495  20495      0 
    3    291     48     56    100     73      0      0      0      0   1215   1410  20495  20495      0 
    0    304     53     63     99     71      0      0      0      0   1215   1410  20495  20495      0 
    1    291     49     58    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    300     59     68     96     67      0      0      0      0   1215   1410  20495  20495      0 
    3    294     53     61    100     70      0      0      0      0   1215   1410  20495  20495      0 
    0    345     58     62     99     72      0      0      0      0   1215   1410  20495  20495      0 
    1    308     48     58    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    269     54     65     98     69      0      0      0      0   1215   1410  20495  20495      0 
    3    287     48     57     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    356     54     63     99     70      0      0      0      0   1215   1410  20495  20495      0 
    1    294     50     59     95     63      0      0      0      0   1215   1410  20495  20495      0 
    2    305     60     68     96     69      0      0      0      0   1215   1410  20495  20495      0 
    3    368     53     62    100     71      0      0      0      0   1215   1410  20495  20495      0 
    0    228     58     63     99     73      0      0      0      0   1215   1410  20495  20495      0 
    1    309     48     59    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    306     54     62     99     72      0      0      0      0   1215   1410  20495  20495      0 
    3    290     47     57     96     68      0      0      0      0   1215   1410  20495  20495      0 
    0    308     54     63     99     68      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     58     95     67      0      0      0      0   1215   1410  20495  20495      0 
    2    300     59     68     98     72      0      0      0      0   1215   1410  20495  20495      0 
    3    296     54     61     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    392     58     62     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    294     48     58     94     70      0      0      0      0   1215   1410  20495  20495      0 
    2    341     55     64     97     73      0      0      0      0   1215   1410  20495  20495      0 
    3    215     47     55     95     66      0      0      0      0   1215   1410  20495  20495      0 
    0    307     54     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    286     50     58     97     68      0      0      0      0   1215   1410  20495  20495      0 
    2    306     59     68     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    293     54     63    100     75      0      0      0      0   1215   1410  20495  20495      0 
    0    312     58     61     96     61      0      0      0      0   1215   1410  20495  20495      0 
    1    278     48     58     95     64      0      0      0      0   1215   1410  20495  20495      0 
    2    335     55     66    100     72      0      0      0      0   1215   1410  20495  20495      0 
    3    309     48     55     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    302     53     63     95     69      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     58     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    238     59     68     99     69      0      0      0      0   1215   1410  20495  20495      0 
    3    289     53     62     95     71      0      0      0      0   1215   1410  20495  20495      0 
    0    305     58     63     95     70      0      0      0      0   1215   1410  20495  20495      0 
    1    212     48     57     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    307     54     65     99     69      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     58     95     69      0      0      0      0   1215   1410  20495  20495      0 
    0    304     53     63     98     69      0      0      0      0   1215   1410  20495  20495      0 
    1    292     49     54     94     65      0      0      0      0   1215   1410  20495  20495      0 
    2    304     59     68     97     71      0      0      0      0   1215   1410  20495  20495      0 
    3    286     53     61     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    242     59     63     99     72      0      0      0      0   1215   1410  20495  20495      0 
    1    341     48     55     95     70      0      0      0      0   1215   1410  20495  20495      0 
    2    250     54     65     97     70      0      0      0      0   1215   1410  20495  20495      0 
    3    287     47     60    100     69      0      0      0      0   1215   1410  20495  20495      0 
    0    238     53     63     96     61      0      0      0      0   1215   1410  20495  20495      0 
    1    231     49     55     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    329     59     68     96     70      0      0      0      0   1215   1410  20495  20495      0 
    3    257     53     61     96     63      0      0      0      0   1215   1410  20495  20495      0 
    0    312     58     64     94     61      0      0      0      0   1215   1410  20495  20495      0 
    1    296     48     58    100     73      0      0      0      0   1215   1410  20495  20495      0 
    2    394     54     65     95     71      0      0      0      0   1215   1410  20495  20495      0 
    3    248     47     59     96     61      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    245     53     63     95     63      0      0      0      0   1215   1410  20495  20495      0 
    1    330     50     56    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    306     59     67     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    293     53     62     96     71      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    309     58     64     96     60      0      0      0      0   1215   1410  20495  20495      0 
    1    277     49     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    314     54     64     99     72      0      0      0      0   1215   1410  20495  20495      0 
    3    333     47     59     96     70      0      0      0      0   1215   1410  20495  20495      0 
    0    300     54     63     96     62      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     59     95     70      0      0      0      0   1215   1410  20495  20495      0 
    2    305     59     67     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    286     54     62     98     74      0      0      0      0   1215   1410  20495  20495      0 
    0    282     58     64    100     73      0      0      0      0   1215   1410  20495  20495      0 
    1    364     49     60     95     70      0      0      0      0   1215   1410  20495  20495      0 
    2    302     55     62     94     65      0      0      0      0   1215   1410  20495  20495      0 
    3    289     47     59     98     69      0      0      0      0   1215   1410  20495  20495      0 
    0    350     53     63     96     60      0      0      0      0   1215   1410  20495  20495      0 
    1    359     50     57     95     66      0      0      0      0   1215   1410  20495  20495      0 
    2    370     59     67     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    287     53     61    100     75      0      0      0      0   1215   1410  20495  20495      0 
    0    310     59     65     99     72      0      0      0      0   1215   1410  20495  20495      0 
    1    326     49     58     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    297     54     64     94     66      0      0      0      0   1215   1410  20495  20495      0 
    3    290     47     59     95     64      0      0      0      0   1215   1410  20495  20495      0 
    0    295     54     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    293     50     56     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    306     59     67     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    280     53     60     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    305     58     64     96     68      0      0      0      0   1215   1410  20495  20495      0 
    1    296     49     59     99     74      0      0      0      0   1215   1410  20495  20495      0 
    2    230     54     63     94     61      0      0      0      0   1215   1410  20495  20495      0 
    3    272     47     59     95     60      0      0      0      0   1215   1410  20495  20495      0 
    0    284     54     61     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    285     50     54     95     64      0      0      0      0   1215   1410  20495  20495      0 
    2    237     59     65     99     71      0      0      0      0   1215   1410  20495  20495      0 
    3    225     53     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    312     58     63     94     61      0      0      0      0   1215   1410  20495  20495      0 
    1    296     49     60     96     71      0      0      0      0   1215   1410  20495  20495      0 
    2    369     54     62     94     64      0      0      0      0   1215   1410  20495  20495      0 
    3    303     47     58     98     72      0      0      0      0   1215   1410  20495  20495      0 
    0    215     54     59     95     68      0      0      0      0   1215   1410  20495  20495      0 
    1    291     51     55     99     69      0      0      0      0   1215   1410  20495  20495      0 
    2    338     59     67     95     70      0      0      0      0   1215   1410  20495  20495      0 
    3    342     53     60     95     66      0      0      0      0   1215   1410  20495  20495      0 
    0    295     58     62     95     62      0      0      0      0   1215   1410  20495  20495      0 
    1    288     48     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    308     55     63     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    312     47     57     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    355     54     62     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    309     50     56     96     66      0      0      0      0   1215   1410  20495  20495      0 
    2    307     59     66     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    293     54     62     97     69      0      0      0      0   1215   1410  20495  20495      0 
    0    220     58     61     95     66      0      0      0      0   1215   1410  20495  20495      0 
    1    279     48     59     96     70      0      0      0      0   1215   1410  20495  20495      0 
    2    314     54     63     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     55     96     61      0      0      0      0   1215   1410  20495  20495      0 
    0    307     54     63     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    292     51     56     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    304     60     66     98     68      0      0      0      0   1215   1410  20495  20495      0 
    3    294     54     61     96     67      0      0      0      0   1215   1410  20495  20495      0 
    0    359     58     62     94     65      0      0      0      0   1215   1410  20495  20495      0 
    1    297     48     59    100     73      0      0      0      0   1215   1410  20495  20495      0 
    2    305     55     64     96     62      0      0      0      0   1215   1410  20495  20495      0 
    3    290     48     56    100     72      0      0      0      0   1215   1410  20495  20495      0 
    0    305     54     63     96     67      0      0      0      0   1215   1410  20495  20495      0 
    1    286     51     59     99     75      0      0      0      0   1215   1410  20495  20495      0 
    2    289     59     67     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    287     54     61    100     75      0      0      0      0   1215   1410  20495  20495      0 
    0    312     58     63     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    296     48     59     97     62      0      0      0      0   1215   1410  20495  20495      0 
    2    301     54     66     96     71      0      0      0      0   1215   1410  20495  20495      0 
    3    304     47     55     95     68      0      0      0      0   1215   1410  20495  20495      0 
    0    309     54     62     98     66      0      0      0      0   1215   1410  20495  20495      0 
    1    293     49     55     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    288     59     67     97     68      0      0      0      0   1215   1410  20495  20495      0 
    3    293     53     59     96     72      0      0      0      0   1215   1410  20495  20495      0 
    0    270     58     64     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    294     48     59     95     64      0      0      0      0   1215   1410  20495  20495      0 
    2    300     54     63     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    288     47     59     99     70      0      0      0      0   1215   1410  20495  20495      0 
    0    304     54     62     94     64      0      0      0      0   1215   1410  20495  20495      0 
    1    288     49     56    100     76      0      0      0      0   1215   1410  20495  20495      0 
    2    227     59     66     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    217     53     62     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    292     58     64     95     63      0      0      0      0   1215   1410  20495  20495      0 
    1    288     48     59     96     64      0      0      0      0   1215   1410  20495  20495      0 
    2    246     54     63     96     71      0      0      0      0   1215   1410  20495  20495      0 
    3    229     47     58     95     61      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    308     54     62     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     55     95     71      0      0      0      0   1215   1410  20495  20495      0 
    2    352     59     65     95     63      0      0      0      0   1215   1410  20495  20495      0 
    3    206     53     62     97     64      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    386     58     64     96     62      0      0      0      0   1215   1410  20495  20495      0 
    1    282     48     59     96     70      0      0      0      0   1215   1410  20495  20495      0 
    2    257     54     63     95     64      0      0      0      0   1215   1410  20495  20495      0 
    3    199     47     58     96     63      0      0      0      0   1215   1410  20495  20495      0 
    0    302     54     63     98     71      0      0      0      0   1215   1410  20495  20495      0 
    1    357     50     56     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    306     59     64     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    346     53     60     96     69      0      0      0      0   1215   1410  20495  20495      0 
    0    307     58     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    232     48     59    100     71      0      0      0      0   1215   1410  20495  20495      0 
    2    311     54     62     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    359     47     59     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    221     54     62    100     72      0      0      0      0   1215   1410  20495  20495      0 
    1    285     50     58     95     66      0      0      0      0   1215   1410  20495  20495      0 
    2    282     59     68     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    290     53     61     96     65      0      0      0      0   1215   1410  20495  20495      0 
    0    269     58     63     96     70      0      0      0      0   1215   1410  20495  20495      0 
    1    295     48     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    2    303     54     66     96     71      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     57     95     63      0      0      0      0   1215   1410  20495  20495      0 
    0    308     54     63     95     65      0      0      0      0   1215   1410  20495  20495      0 
    1    209     50     58     96     69      0      0      0      0   1215   1410  20495  20495      0 
    2    218     60     68    100     70      0      0      0      0   1215   1410  20495  20495      0 
    3    278     53     61     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    218     58     63     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    290     48     59     95     63      0      0      0      0   1215   1410  20495  20495      0 
    2    304     54     65    100     75      0      0      0      0   1215   1410  20495  20495      0 
    3    252     47     57    100     69      0      0      0      0   1215   1410  20495  20495      0 
    0    302     54     63     96     66      0      0      0      0   1215   1410  20495  20495      0 
    1    282     50     58     96     64      0      0      0      0   1215   1410  20495  20495      0 
    2    305     59     68     96     69      0      0      0      0   1215   1410  20495  20495      0 
    3    219     53     61     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    387     58     62     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    289     48     59     99     72      0      0      0      0   1215   1410  20495  20495      0 
    2    240     54     65     94     61      0      0      0      0   1215   1410  20495  20495      0 
    3    292     47     60     95     66      0      0      0      0   1215   1410  20495  20495      0 
    0    293     54     63     97     66      0      0      0      0   1215   1410  20495  20495      0 
    1    294     50     57     96     70      0      0      0      0   1215   1410  20495  20495      0 
    2    298     59     68     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    309     53     61    100     74      0      0      0      0   1215   1410  20495  20495      0 
    0    310     58     65     96     63      0      0      0      0   1215   1410  20495  20495      0 
    1    226     48     58     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    311     54     65     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    290     47     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    306     54     64     96     67      0      0      0      0   1215   1410  20495  20495      0 
    1    293     50     58     99     68      0      0      0      0   1215   1410  20495  20495      0 
    2    303     59     68     96     69      0      0      0      0   1215   1410  20495  20495      0 
    3    204     53     61     95     68      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     62     99     71      0      0      0      0   1215   1410  20495  20495      0 
    1    259     48     59    100     72      0      0      0      0   1215   1410  20495  20495      0 
    2    384     55     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    291     47     56     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    297     54     63     99     72      0      0      0      0   1215   1410  20495  20495      0 
    1    286     50     58     96     64      0      0      0      0   1215   1410  20495  20495      0 
    2    278     59     68     96     65      0      0      0      0   1215   1410  20495  20495      0 
    3    360     53     61     99     74      0      0      0      0   1215   1410  20495  20495      0 
    0    263     58     63     94     60      0      0      0      0   1215   1410  20495  20495      0 
    1    245     48     59     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    313     54     66     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    290     47     57     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    261     54     63     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    243     50     58     95     69      0      0      0      0   1215   1410  20495  20495      0 
    2    228     59     68     99     73      0      0      0      0   1215   1410  20495  20495      0 
    3    289     53     61     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    348     59     63     95     64      0      0      0      0   1215   1410  20495  20495      0 
    1    375     48     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    307     55     66     98     72      0      0      0      0   1215   1410  20495  20495      0 
    3    272     48     57     99     69      0      0      0      0   1215   1410  20495  20495      0 
    0    272     54     63     95     63      0      0      0      0   1215   1410  20495  20495      0 
    1    257     49     57     99     73      0      0      0      0   1215   1410  20495  20495      0 
    2    377     59     68     95     69      0      0      0      0   1215   1410  20495  20495      0 
    3    245     53     60     96     62      0      0      0      0   1215   1410  20495  20495      0 
    0    311     58     63     94     65      0      0      0      0   1215   1410  20495  20495      0 
    1    290     48     59     99     73      0      0      0      0   1215   1410  20495  20495      0 
    2    276     54     65     95     62      0      0      0      0   1215   1410  20495  20495      0 
    3    343     47     60     97     70      0      0      0      0   1215   1410  20495  20495      0 
    0    381     54     63     96     68      0      0      0      0   1215   1410  20495  20495      0 
    1    292     50     58    100     71      0      0      0      0   1215   1410  20495  20495      0 
    2    303     59     68     95     63      0      0      0      0   1215   1410  20495  20495      0 
    3    377     53     60     96     71      0      0      0      0   1215   1410  20495  20495      0 
    0    310     59     63     95     65      0      0      0      0   1215   1410  20495  20495      0 
    1    269     49     58    100     76      0      0      0      0   1215   1410  20495  20495      0 
    2    293     54     65     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    292     47     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    303     53     62     98     70      0      0      0      0   1215   1410  20495  20495      0 
    1    278     50     56     95     67      0      0      0      0   1215   1410  20495  20495      0 
    2    254     59     65     95     70      0      0      0      0   1215   1410  20495  20495      0 
    3    293     54     61     97     73      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    299     59     65     95     63      0      0      0      0   1215   1410  20495  20495      0 
    1    320     48     58     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    343     54     65     94     66      0      0      0      0   1215   1410  20495  20495      0 
    3    288     47     59     97     71      0      0      0      0   1215   1410  20495  20495      0 
    0    286     54     63     96     70      0      0      0      0   1215   1410  20495  20495      0 
    1    358     51     57     96     71      0      0      0      0   1215   1410  20495  20495      0 
    2    306     59     67     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    287     54     61     96     64      0      0      0      0   1215   1410  20495  20495      0 
    0    271     58     64     96     61      0      0      0      0   1215   1410  20495  20495      0 
    1    296     49     57     97     69      0      0      0      0   1215   1410  20495  20495      0 
    2    306     55     65     99     71      0      0      0      0   1215   1410  20495  20495      0 
    3    240     47     59     99     73      0      0      0      0   1215   1410  20495  20495      0 
    0    279     54     63     99     72      0      0      0      0   1215   1410  20495  20495      0 
    1    293     50     58     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    305     60     67     99     73      0      0      0      0   1215   1410  20495  20495      0 
    3    267     53     62     95     69      0      0      0      0   1215   1410  20495  20495      0 
    0    356     58     64     95     61      0      0      0      0   1215   1410  20495  20495      0 
    1    294     49     60    100     72      0      0      0      0   1215   1410  20495  20495      0 
    2    288     55     65     95     65      0      0      0      0   1215   1410  20495  20495      0 
    3    295     47     59     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    107     41     42      0      0      0      0      0      0   1215   1410  20495  20495      0 
    1    101     37     38      0      0      0      0      0      0   1215   1410  20495  20495      0 
    2    104     44     46      0      0      0      0      0      0   1215   1410  20495  20495      0 
    3    101     40     48      0      0      0      0      0      0   1215   1410  20495  20495      0 
    0    110     43     44      0      0      0      0      0      0   1215   1410  20495  20495      0 
    1    103     36     38      0      0      0      0      0      0   1215   1410  20495  20495      0 
    2    109     40     43      0      0      0      0      0      0   1215   1410  20495  20495      0 
    3    101     36     39      0      0      0      0      0      0   1215   1410  20495  20495      0 
    0    106     39     40      0      0      0      0      0      0   1215   1410  20495  20495      0 
    1    100     36     37      0      0      0      0      0      0   1215   1410  20495  20495      0 
    2    103     42     43      0      0      0      0      0      0   1215   1410  20495  20495      0 
    3    100     39     46      0      0      0      0      0      0   1215   1410  20495  20495      0 
    0    109     42     42      0      0      0      0      0      0   1215   1410  20495  20495      0 
    1    103     36     37      0      0      0      0      0      0   1215   1410  20495  20495      0 
    2    107     39     41      0      0      0      0      0      0   1215   1410  20495  20495      0 
    3    100     35     38      0      0      0      0      0      0   1215   1410  20495  20495      0 
    0    258     50     57    100     68      0      0      0      0   1215   1410  20495  20495      0 
    1    289     47     53     97     72      0      0      0      0   1215   1410  20495  20495      0 
    2    290     54     61     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    257     50     55     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    330     54     57     96     67      0      0      0      0   1215   1410  20495  20495      0 
    1    234     46     54     98     73      0      0      0      0   1215   1410  20495  20495      0 
    2    253     50     60     94     65      0      0      0      0   1215   1410  20495  20495      0 
    3    290     46     55     96     66      0      0      0      0   1215   1410  20495  20495      0 
    0    378     52     59     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    236     48     54     95     65      0      0      0      0   1215   1410  20495  20495      0 
    2    261     57     64     96     70      0      0      0      0   1215   1410  20495  20495      0 
    3    360     52     60     98     69      0      0      0      0   1215   1410  20495  20495      0 
    0    301     56     63     95     70      0      0      0      0   1215   1410  20495  20495      0 
    1    316     47     54     95     65      0      0      0      0   1215   1410  20495  20495      0 
    2    276     53     63     95     65      0      0      0      0   1215   1410  20495  20495      0 
    3    288     46     58     95     61      0      0      0      0   1215   1410  20495  20495      0 
    0    305     53     60     96     61      0      0      0      0   1215   1410  20495  20495      0 
    1    333     49     55     95     65      0      0      0      0   1215   1410  20495  20495      0 
    2    365     57     65     95     64      0      0      0      0   1215   1410  20495  20495      0 
    3    293     53     60     97     69      0      0      0      0   1215   1410  20495  20495      0 
    0    297     58     62     99     72      0      0      0      0   1215   1410  20495  20495      0 
    1    295     48     58     96     63      0      0      0      0   1215   1410  20495  20495      0 
    2    313     53     63     98     72      0      0      0      0   1215   1410  20495  20495      0 
    3    256     47     58     99     71      0      0      0      0   1215   1410  20495  20495      0 
    0    301     54     63     97     70      0      0      0      0   1215   1410  20495  20495      0 
    1    293     50     56     95     71      0      0      0      0   1215   1410  20495  20495      0 
    2    301     58     63     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    291     53     60     96     64      0      0      0      0   1215   1410  20495  20495      0 
    0    265     57     63     95     63      0      0      0      0   1215   1410  20495  20495      0 
    1    289     48     58    100     75      0      0      0      0   1215   1410  20495  20495      0 
    2    299     54     63     94     64      0      0      0      0   1215   1410  20495  20495      0 
    3    236     47     58     95     68      0      0      0      0   1215   1410  20495  20495      0 
    0    300     54     63    100     73      0      0      0      0   1215   1410  20495  20495      0 
    1    290     50     58     94     66      0      0      0      0   1215   1410  20495  20495      0 
    2    296     58     66     98     72      0      0      0      0   1215   1410  20495  20495      0 
    3    285     53     61     96     63      0      0      0      0   1215   1410  20495  20495      0 
    0    357     57     63     96     61      0      0      0      0   1215   1410  20495  20495      0 
    1    252     49     58     96     68      0      0      0      0   1215   1410  20495  20495      0 
    2    262     54     63     96     68      0      0      0      0   1215   1410  20495  20495      0 
    3    318     47     58     95     60      0      0      0      0   1215   1410  20495  20495      0 
    0    288     53     63     94     61      0      0      0      0   1215   1410  20495  20495      0 
    1    287     49     58     98     68      0      0      0      0   1215   1410  20495  20495      0 
    2    344     59     66     95     68      0      0      0      0   1215   1410  20495  20495      0 
    3    370     53     59     99     71      0      0      0      0   1215   1410  20495  20495      0 
    0    310     58     63     95     69      0      0      0      0   1215   1410  20495  20495      0 
    1    328     48     59     96     63      0      0      0      0   1215   1410  20495  20495      0 
    2    394     54     62     95     68      0      0      0      0   1215   1410  20495  20495      0 
    3    292     47     58     94     61      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    307     53     63     95     65      0      0      0      0   1215   1410  20495  20495      0 
    1    263     49     58     96     65      0      0      0      0   1215   1410  20495  20495      0 
    2    303     59     67     95     61      0      0      0      0   1215   1410  20495  20495      0 
    3    295     53     58     95     67      0      0      0      0   1215   1410  20495  20495      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    295     58     63     95     60      0      0      0      0   1215   1410  20495  20495      0 
    1    296     48     59     95     62      0      0      0      0   1215   1410  20495  20495      0 
    2    314     54     63     94     62      0      0      0      0   1215   1410  20495  20495      0 
    3    250     47     57     99     73      0      0      0      0   1215   1410  20495  20495      0 
    0    306     53     63     95     66      0      0      0      0   1215   1410  20495  20495      0 
    1    292     49     58     96     62      0      0      0      0   1215   1410  20495  20495      0 
    2    300     58     68     98     72      0      0      0      0   1215   1410  20495  20495      0 
    3    254     53     58     95     62      0      0      0      0   1215   1410  20495  20495      0 
    0    265     58     63     94     61      0      0      0      0   1215   1410  20495  20495      0 
    1    290     48     59     95     64      0      0      0      0   1215   1410  20495  20495      0 
    2    304     55     65     96     72      0      0      0      0   1215   1410  20495  20495      0 
    3    318     47     55     96     60      0      0      0      0   1215   1410  20495  20495      0 
    0    304     53     63     96     64      0      0      0      0   1215   1410  20495  20495      0 
