# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    3    241     53     61     91     64      0      0      0      0   1215   1410  39617  39617      0 
    0    181     58     64    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    289     48     59    100     86      0      0      0      0   1215   1410  39617  39617      0 
    2    266     54     65    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    287     47     59     98     74      0      0      0      0   1215   1410  39617  39617      0 
    0    300     54     64    100     84      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     97     68      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     69    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    292     54     62    100     85      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    301     58     65    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    295     48     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    2    311     54     66     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     47     60    100     80      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    300     54     64     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     95     66      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     70     97     72      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62     93     71      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     60     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    310     54     66     93     63      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    386     55     63    100     68      0      0      0      0   1215   1395  39617  39617      0 
    1    289     51     56    100     76      0      0      0      0   1215   1395  39617  39617      0 
    2    427     61     68    100     67      0      0      0      0   1215   1395  39617  39617      0 
    3    295     53     59     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     70      0      0      0      0   1215   1410  39617  39617      0 
    1    296     48     60     93     69      0      0      0      0   1215   1410  39617  39617      0 
    2    388     54     62    100     71      0      0      0      0   1215   1395  39617  39617      0 
    3    290     47     60     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    302     55     64     93     62      0      0      0      0   1215   1410  39617  39617      0 
    1    428     50     56    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    338     60     69     91     61      0      0      0      0   1215   1410  39617  39617      0 
    3    384     54     60     92     64      0      0      0      0   1215   1395  39617  39617      0 
    0    310     58     61     93     66      0      0      0      0   1215   1395  39617  39617      0 
    1    296     50     60    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    376     55     63     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    289     48     59    100     78      0      0      0      0   1215   1410  39617  39617      0 
    0    306     55     63    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    289     49     55     97     75      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    215     53     60     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    377     58     61     99     67      0      0      0      0   1215   1410  39617  39617      0 
    1    195     48     58    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    199     53     62    100     85      0      0      0      0   1215   1395  39617  39617      0 
    3    227     47     58     92     67      0      0      0      0   1215   1410  39617  39617      0 
    0    416     54     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    237     50     54     98     68      0      0      0      0   1215   1410  39617  39617      0 
    2    314     60     67     92     69      0      0      0      0   1215   1410  39617  39617      0 
    3    248     53     61     96     75      0      0      0      0   1215   1395  39617  39617      0 
    0    316     58     65     95     65      0      0      0      0   1215   1410  39617  39617      0 
    1    295     49     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    313     54     66     99     75      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    292     53     62     99     67      0      0      0      0   1215   1410  39617  39617      0 
    1    190     50     57     99     75      0      0      0      0   1215   1410  39617  39617      0 
    2    277     59     68    100     80      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    305     58     65    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    294     48     60     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    275     54     66    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    286     47     60    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    305     54     63     93     64      0      0      0      0   1215   1410  39617  39617      0 
    1    282     50     59    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    297     59     69    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    287     53     62     99     75      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     92     65      0      0      0      0   1215   1410  39617  39617      0 
    1    294     48     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    311     55     66     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    291     47     60    100     80      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     58    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    300     59     68     92     66      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    307     58     65    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    298     48     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    311     54     66    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60     92     69      0      0      0      0   1215   1410  39617  39617      0 
    0    303     55     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    396     50     59    100     74      0      0      0      0   1215   1410  39617  39617      0 
    2    301     61     70    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    311     58     65    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     60    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    309     55     67    100     75      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     61    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    302     55     65    100     83      0      0      0      0   1215   1380  39617  39617      0 
    1    347     51     58     92     65      0      0      0      0   1215   1410  39617  39617      0 
    2    302     61     70     93     64      0      0      0      0   1215   1380  39617  39617      0 
    3    291     53     62    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    309     59     64     92     63      0      0      0      0   1215   1395  39617  39617      0 
    1    335     49     58    100     81      0      0      0      0   1215   1410  39617  39617      0 
    2    309     56     68     93     62      0      0      0      0   1215   1380  39617  39617      0 
    3    297     48     58     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    269     53     61     93     64      0      0      0      0   1215   1395  39617  39617      0 
    1    319     50     57     98     68      0      0      0      0   1215   1410  39617  39617      0 
    2    194     59     66    100     72      0      0      0      0   1215   1410  39617  39617      0 
    3    249     55     60    100     79      0      0      0      0   1215   1395  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    375     59     64     99     68      0      0      0      0   1215   1410  39617  39617      0 
    1    171     48     56     93     70      0      0      0      0   1215   1395  39617  39617      0 
    2    312     56     65     99     68      0      0      0      0   1215   1395  39617  39617      0 
    3    290     47     55     98     68      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    339     54     63    100     67      0      0      0      0   1215   1395  39617  39617      0 
    1    213     50     58     93     66      0      0      0      0   1215   1410  39617  39617      0 
    2    291     59     68    100     78      0      0      0      0   1215   1395  39617  39617      0 
    3    292     54     63     93     67      0      0      0      0   1215   1395  39617  39617      0 
    0    287     59     65     93     62      0      0      0      0   1215   1380  39617  39617      0 
    1    299     48     57     93     64      0      0      0      0   1215   1410  39617  39617      0 
    2    312     56     64     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    395     48     57     96     72      0      0      0      0   1215   1410  39617  39617      0 
    0    176     54     62    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    233     50     58     99     76      0      0      0      0   1215   1410  39617  39617      0 
    2    314     59     68    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    434     52     60     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     62    100     84      0      0      0      0   1215   1395  39617  39617      0 
    1    342     49     57    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    299     54     66     94     64      0      0      0      0   1215   1410  39617  39617      0 
    3    321     47     55    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    291     54     63    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     59    100     86      0      0      0      0   1215   1410  39617  39617      0 
    2    236     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    288     53     62     99     71      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     64     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    301     49     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
    2    317     55     67     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    297     47     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    300     54     64     93     66      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     93     64      0      0      0      0   1215   1410  39617  39617      0 
    2    298     59     69     94     64      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62     92     65      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     65     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     60     95     72      0      0      0      0   1215   1410  39617  39617      0 
    2    312     55     67     97     74      0      0      0      0   1215   1410  39617  39617      0 
    3    396     49     61     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    294     54     64    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     70    100     68      0      0      0      0   1215   1410  39617  39617      0 
    3    408     55     64     99     70      0      0      0      0   1215   1380  39617  39617      0 
    0    310     60     65     97     67      0      0      0      0   1215   1410  39617  39617      0 
    1    332     50     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    315     56     67    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    290     49     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     64     96     64      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     99     74      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69     93     67      0      0      0      0   1215   1410  39617  39617      0 
    3    291     55     63     91     68      0      0      0      0   1215   1410  39617  39617      0 
    0    433     58     66     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     92     64      0      0      0      0   1215   1395  39617  39617      0 
    2    310     54     67     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    288     49     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     64     99     68      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    290     55     62    100     78      0      0      0      0   1215   1395  39617  39617      0 
    0    309     60     67    100     78      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     58     97     68      0      0      0      0   1215   1410  39617  39617      0 
    2    334     57     68    100     71      0      0      0      0   1215   1395  39617  39617      0 
    3    288     48     58     99     68      0      0      0      0   1215   1395  39617  39617      0 
    0    262     54     64    100     77      0      0      0      0   1215   1395  39617  39617      0 
    1    290     50     59     94     64      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     69     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    292     55     63    100     83      0      0      0      0   1215   1395  39617  39617      0 
    0    255     59     63    100     80      0      0      0      0   1215   1410  39617  39617      0 
    1    278     49     59     94     71      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     65     94     73      0      0      0      0   1215   1410  39617  39617      0 
    3    262     48     59     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    314     54     64    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    286     50     59     92     67      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    266     53     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    287     58     64     93     68      0      0      0      0   1215   1410  39617  39617      0 
    1    296     48     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    349     55     64    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     59    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    291     54     64    100     72      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     69     92     65      0      0      0      0   1215   1410  39617  39617      0 
    3    292     54     62     91     65      0      0      0      0   1215   1410  39617  39617      0 
    0    294     58     64    100     68      0      0      0      0   1215   1395  39617  39617      0 
    1    296     49     60    100     77      0      0      0      0   1215   1410  39617  39617      0 
    2    256     55     66    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    300     54     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     69    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    190     53     61    100     77      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    197     58     64     94     64      0      0      0      0   1215   1410  39617  39617      0 
    1    227     48     60    100     71      0      0      0      0   1215   1410  39617  39617      0 
    2    290     54     65     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    197     47     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    299     54     64    100     76      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    291     59     70    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    257     53     62    100     86      0      0      0      0   1215   1410  39617  39617      0 
    0    305     58     65    100     79      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     60     94     70      0      0      0      0   1215   1410  39617  39617      0 
    2    315     55     67     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    285     47     60     98     73      0      0      0      0   1215   1410  39617  39617      0 
    0    300     54     64    100     79      0      0      0      0   1215   1410  39617  39617      0 
    1    288     50     59    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     69     94     63      0      0      0      0   1215   1410  39617  39617      0 
    3    292     54     62     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     92     67      0      0      0      0   1215   1410  39617  39617      0 
    1    296     49     60    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    309     55     67    100     80      0      0      0      0   1215   1395  39617  39617      0 
    3    287     47     60     92     62      0      0      0      0   1215   1410  39617  39617      0 
    0    345     55     63    100     73      0      0      0      0   1215   1410  39617  39617      0 
    1    323     51     56    100     80      0      0      0      0   1215   1410  39617  39617      0 
    2    392     60     69     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    175     53     57     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    182     58     65    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    296     50     61    100     81      0      0      0      0   1215   1410  39617  39617      0 
    2    396     54     61     99     74      0      0      0      0   1215   1395  39617  39617      0 
    3    290     48     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    0    303     55     62     93     62      0      0      0      0   1215   1395  39617  39617      0 
    1    221     51     56     98     74      0      0      0      0   1215   1410  39617  39617      0 
    2    378     60     66     93     63      0      0      0      0   1215   1410  39617  39617      0 
    3    265     54     59     93     64      0      0      0      0   1215   1395  39617  39617      0 
    0    308     59     63     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    420     50     61     92     69      0      0      0      0   1215   1410  39617  39617      0 
    2    303     55     62     93     64      0      0      0      0   1215   1395  39617  39617      0 
    3    361     47     61     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    302     54     62    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    300     49     55     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    202     60     64     99     67      0      0      0      0   1215   1395  39617  39617      0 
    3    369     53     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    356     58     63    100     72      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     61    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    211     54     62    100     70      0      0      0      0   1215   1395  39617  39617      0 
    3    290     49     62    100     75      0      0      0      0   1215   1410  39617  39617      0 
    0    408     54     61     93     65      0      0      0      0   1215   1395  39617  39617      0 
    1    387     50     55     96     75      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     66     93     62      0      0      0      0   1215   1410  39617  39617      0 
    3    303     54     62    100     85      0      0      0      0   1215   1410  39617  39617      0 
    0    318     58     65    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    314     49     58     94     65      0      0      0      0   1215   1410  39617  39617      0 
    2    272     55     66     94     68      0      0      0      0   1215   1410  39617  39617      0 
    3    334     48     58     91     65      0      0      0      0   1215   1410  39617  39617      0 
    0    312     54     63    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     58    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    252     59     68     99     68      0      0      0      0   1215   1410  39617  39617      0 
    3    300     53     62     91     64      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     78      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    302     55     66    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    303     54     64    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59    100     77      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69     94     64      0      0      0      0   1215   1410  39617  39617      0 
    3    293     54     63     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     65    100     72      0      0      0      0   1215   1410  39617  39617      0 
    1    292     49     60     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    314     55     66    100     81      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    256     54     63     96     71      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     59     92     65      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     68      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     65     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     60     93     65      0      0      0      0   1215   1410  39617  39617      0 
    2    316     55     66     93     70      0      0      0      0   1215   1410  39617  39617      0 
    3    286     47     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    292     54     64    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    283     50     59     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    292     54     62    100     85      0      0      0      0   1215   1410  39617  39617      0 
    0    310     58     66     99     69      0      0      0      0   1215   1410  39617  39617      0 
    1    295     49     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    2    313     55     67     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    301     55     65     93     65      0      0      0      0   1215   1410  39617  39617      0 
    1    290     51     57     94     65      0      0      0      0   1215   1410  39617  39617      0 
    2    304     60     67    100     84      0      0      0      0   1215   1380  39617  39617      0 
    3    292     53     62     92     67      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    366     59     65    100     79      0      0      0      0   1215   1380  39617  39617      0 
    1    370     49     57     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    313     56     64     92     65      0      0      0      0   1215   1410  39617  39617      0 
    3    289     48     57     92     66      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    259     54     62    100     66      0      0      0      0   1215   1395  39617  39617      0 
    1    221     50     57    100     74      0      0      0      0   1215   1410  39617  39617      0 
    2    195     59     68     93     70      0      0      0      0   1215   1410  39617  39617      0 
    3    415     53     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    320     59     65     99     73      0      0      0      0   1215   1395  39617  39617      0 
    1    326     48     56    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    310     56     63    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    357     47     56    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    302     54     63     97     73      0      0      0      0   1215   1410  39617  39617      0 
    1    291     50     59    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    287     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    313     54     59     91     63      0      0      0      0   1215   1395  39617  39617      0 
    0    239     58     62     92     63      0      0      0      0   1215   1395  39617  39617      0 
    1    244     49     59     95     64      0      0      0      0   1215   1410  39617  39617      0 
    2    467     56     63     94     71      0      0      0      0   1215   1410  39617  39617      0 
    3    298     48     57    100     82      0      0      0      0   1215   1410  39617  39617      0 
    0    204     54     63    100     80      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     58    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     69     93     63      0      0      0      0   1215   1410  39617  39617      0 
    3    175     53     60     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    328     58     61    100     70      0      0      0      0   1215   1395  39617  39617      0 
    1    267     49     58    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    313     54     62     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    199     47     58     95     71      0      0      0      0   1215   1410  39617  39617      0 
    0    294     54     63    100     74      0      0      0      0   1215   1410  39617  39617      0 
    1    235     50     59     92     65      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    281     54     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    283     58     65     91     64      0      0      0      0   1215   1410  39617  39617      0 
    1    276     49     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    2    327     55     67     91     64      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     64     95     64      0      0      0      0   1215   1410  39617  39617      0 
    1    287     50     59     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    313     59     69     96     72      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     93     69      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     76      0      0      0      0   1215   1410  39617  39617      0 
    1    290     48     60     94     64      0      0      0      0   1215   1410  39617  39617      0 
    2    243     55     66     99     69      0      0      0      0   1215   1410  39617  39617      0 
    3    280     47     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    304     54     64    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     59     97     75      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     70    100     67      0      0      0      0   1215   1410  39617  39617      0 
    3    292     55     64    100     80      0      0      0      0   1215   1410  39617  39617      0 
    0    382     60     66     99     67      0      0      0      0   1215   1395  39617  39617      0 
    1    292     49     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    310     57     67     99     70      0      0      0      0   1215   1350  39617  39617      0 
    3    287     47     60    100     81      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     64     93     64      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     59    100     82      0      0      0      0   1215   1410  39617  39617      0 
    2    303     60     69     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    399     55     63    100     81      0      0      0      0   1215   1410  39617  39617      0 
    0    380     60     67     97     73      0      0      0      0   1215   1410  39617  39617      0 
    1    355     50     58     92     64      0      0      0      0   1215   1395  39617  39617      0 
    2    314     56     67     92     67      0      0      0      0   1215   1395  39617  39617      0 
    3    412     48     58     99     75      0      0      0      0   1215   1410  39617  39617      0 
    0    303     55     66    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    309     52     60     99     78      0      0      0      0   1215   1395  39617  39617      0 
    2    302     60     71    100     68      0      0      0      0   1215   1365  39617  39617      0 
    3    318     54     63    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    311     60     65    100     81      0      0      0      0   1215   1410  39617  39617      0 
    1    222     49     58    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    422     56     64    100     85      0      0      0      0   1215   1380  39617  39617      0 
    3    316     48     56     98     68      0      0      0      0   1215   1410  39617  39617      0 
    0    302     55     66     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    371     51     60     93     65      0      0      0      0   1215   1380  39617  39617      0 
    2    431     61     71     94     72      0      0      0      0   1215   1410  39617  39617      0 
    3    292     55     64     93     68      0      0      0      0   1215   1410  39617  39617      0 
    0    236     59     64     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    239     49     59    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    310     55     65    100     69      0      0      0      0   1215   1395  39617  39617      0 
    3    299     48     59     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    308     54     64    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    341     50     56     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    295     59     66    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    176     53     61    100     78      0      0      0      0   1215   1410  39617  39617      0 
    0    274     58     64    100     66      0      0      0      0   1215   1410  39617  39617      0 
    1    235     48     59     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    250     54     66     93     64      0      0      0      0   1215   1410  39617  39617      0 
    3    167     47     59     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    302     54     64     93     65      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     70    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    276     53     62    100     85      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
