region,family,variable,coarse_resolution,fine_resolution,rms,ring_rms,linf,linf_rho,linf_z
core_r8_mb_interior,rhs,rhs_z4c_Bz,256,512,0.0,0.0,0.0,0.625,-7.375
core_r8_mb_interior,constraints,con_C,256,512,2.6588680921559394e-08,2.0303751602896384e-08,4.4526809697121305e-07,0.875,0.625
core_r8_mb_interior,constraints,con_H,256,512,4.12859178241611e-05,3.380322964533876e-05,0.00043842088578434823,1.0,0.625
core_r8_mb_interior,constraints,con_M,256,512,5.891855264414118e-09,4.982246313479216e-09,1.0049443442449498e-07,0.625,-0.625
core_r8_mb_interior,constraints,con_Z,256,512,8.568220859873069e-11,8.897628556780033e-11,1.4240634078865974e-09,0.625,-0.625
core_r8_mb_interior,constraints,con_Mx,256,512,3.2930582330544765e-05,2.1871868013396533e-05,0.0005140083485087198,0.625,0.75
core_r8_mb_interior,constraints,con_My,256,512,2.0120616978278848e-05,2.1915012473404047e-05,0.00014110706769315112,0.625,0.625
core_r8_mb_interior,constraints,con_Mz,256,512,0.0,0.0,0.0,0.625,-7.375
core_r12_mb_interior,state,state_z4c_chi,256,512,1.6401668382077217e-06,1.6792606852147768e-06,6.9007792775077625e-06,4.875,-0.625
core_r12_mb_interior,state,state_z4c_gxx,256,512,4.547016796545664e-06,4.7492634091981466e-06,2.018486810706488e-05,8.875,-0.625
core_r12_mb_interior,state,state_z4c_gxy,256,512,4.053751609383607e-06,3.733219036206612e-06,1.7302081410666692e-05,2.875,2.375
core_r12_mb_interior,state,state_z4c_gxz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,state,state_z4c_gyy,256,512,4.458586261796908e-06,4.261366553304394e-06,2.499477421846752e-05,2.75,0.625
core_r12_mb_interior,state,state_z4c_gyz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,state,state_z4c_gzz,256,512,5.6144285041249865e-06,5.5204644449666595e-06,3.2035617653747295e-05,2.875,0.625
core_r12_mb_interior,state,state_z4c_Khat,256,512,2.414599372793605e-05,2.3445598046582203e-05,0.0001003967982428106,1.75,-0.625
core_r12_mb_interior,state,state_z4c_Axx,256,512,8.730595734992344e-06,8.495303956945651e-06,5.2561599334163475e-05,1.75,0.625
core_r12_mb_interior,state,state_z4c_Axy,256,512,8.042450434052874e-06,7.310148113395684e-06,3.975587091740139e-05,2.75,2.625
core_r12_mb_interior,state,state_z4c_Axz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,state,state_z4c_Ayy,256,512,7.657833684047428e-06,7.47746610648249e-06,3.603122412718096e-05,6.0,3.375
core_r12_mb_interior,state,state_z4c_Ayz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,state,state_z4c_Azz,256,512,8.026698873245803e-06,7.465014061635055e-06,4.648451902784789e-05,2.75,-0.75
core_r12_mb_interior,state,state_z4c_Gamx,256,512,9.913522053435149e-06,9.415759947343847e-06,4.580514954520554e-05,9.5,-0.625
core_r12_mb_interior,state,state_z4c_Gamy,256,512,8.466134041176833e-06,8.380392487935877e-06,3.9764839652541364e-05,5.5,-3.25
core_r12_mb_interior,state,state_z4c_Gamz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,state,state_z4c_Theta,256,512,6.196567699043292e-06,7.044479625177237e-06,2.6303861864357526e-05,11.375,-0.625
core_r12_mb_interior,state,state_z4c_alpha,256,512,4.084310789721282e-05,3.98890092473447e-05,0.00016232967088980477,3.0,0.625
core_r12_mb_interior,state,state_z4c_betax,256,512,2.2581039653564936e-06,2.123997556205402e-06,9.708445375710036e-06,1.5,-0.625
core_r12_mb_interior,state,state_z4c_betay,256,512,1.993733704539758e-06,1.97034705451409e-06,8.357550587397358e-06,5.5,-3.0
core_r12_mb_interior,state,state_z4c_betaz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,state,state_z4c_Bx,256,512,0.00015619986381269557,0.0001868951925037079,0.0003900475183367044,8.875,0.625
core_r12_mb_interior,state,state_z4c_By,256,512,0.0001973174758177048,0.00016811585523487303,0.0004433236216433156,3.375,3.25
core_r12_mb_interior,state,state_z4c_Bz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_chi,256,512,3.4184896501786315e-06,3.583955406858439e-06,1.3117130440321728e-05,9.375,1.0
core_r12_mb_interior,rhs,rhs_z4c_gxx,256,512,9.340373389728628e-06,9.978579909419103e-06,4.355630514601104e-05,9.0,0.625
core_r12_mb_interior,rhs,rhs_z4c_gxy,256,512,7.804190722079978e-06,7.363416376125687e-06,3.310486316964248e-05,2.5,-2.625
core_r12_mb_interior,rhs,rhs_z4c_gxz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_gyy,256,512,7.49794447817135e-06,6.95146842319885e-06,3.8926950158002516e-05,2.625,0.75
core_r12_mb_interior,rhs,rhs_z4c_gyz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_gzz,256,512,1.1333028876226986e-05,1.0632027744650992e-05,6.963786638436442e-05,3.375,0.625
core_r12_mb_interior,rhs,rhs_z4c_Khat,256,512,4.6505993531768584e-05,4.307442986178506e-05,0.00025514229611066364,1.625,-1.0
core_r12_mb_interior,rhs,rhs_z4c_Axx,256,512,2.0800089587177955e-05,1.94611998753607e-05,0.00016182981062451852,0.625,-0.625
core_r12_mb_interior,rhs,rhs_z4c_Axy,256,512,1.6542962994522813e-05,1.5103269382559563e-05,8.745433334965066e-05,2.375,2.5
core_r12_mb_interior,rhs,rhs_z4c_Axz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_Ayy,256,512,1.6100754829297715e-05,1.5145229098513082e-05,0.00010142147255700045,0.625,0.75
core_r12_mb_interior,rhs,rhs_z4c_Ayz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_Azz,256,512,1.9199191631323718e-05,1.7390169436030162e-05,0.0001368882748165887,0.625,-0.625
core_r12_mb_interior,rhs,rhs_z4c_Gamx,256,512,4.2871627396364235e-05,4.343793355324304e-05,0.0005449377557320834,0.625,1.0
core_r12_mb_interior,rhs,rhs_z4c_Gamy,256,512,3.6840958032623013e-05,3.657778355052998e-05,0.000270092283543606,4.875,-5.875
core_r12_mb_interior,rhs,rhs_z4c_Gamz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_Theta,256,512,7.64509971948183e-06,6.599258103628881e-06,8.153808333208795e-05,0.625,-0.625
core_r12_mb_interior,rhs,rhs_z4c_alpha,256,512,5.036409060368723e-05,4.7016062394240136e-05,0.00020196279546848966,2.375,-0.625
core_r12_mb_interior,rhs,rhs_z4c_betax,256,512,6.324951119350916e-06,6.125274359220886e-06,3.2261495740646025e-05,2.375,0.875
core_r12_mb_interior,rhs,rhs_z4c_betay,256,512,5.4670524505417155e-06,5.45759275130686e-06,2.8258606117546534e-05,5.875,3.25
core_r12_mb_interior,rhs,rhs_z4c_betaz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,rhs,rhs_z4c_Bx,256,512,7.709449152556983e-05,8.556620673292941e-05,0.0002758211616365677,2.375,-0.625
core_r12_mb_interior,rhs,rhs_z4c_By,256,512,8.296094102658712e-05,6.822669885793136e-05,0.0002284465220480311,2.75,-3.375
core_r12_mb_interior,rhs,rhs_z4c_Bz,256,512,0.0,0.0,0.0,0.625,-11.375
core_r12_mb_interior,constraints,con_C,256,512,1.785085477328108e-08,1.1194439270115272e-08,4.4526809697121305e-07,0.875,0.625
core_r12_mb_interior,constraints,con_H,256,512,2.7719870480758374e-05,1.864177462546578e-05,0.00043842088578434823,1.0,0.625
core_r12_mb_interior,constraints,con_M,256,512,3.955385247201082e-09,2.7461982717259006e-09,1.0049443442449498e-07,0.625,-0.625
core_r12_mb_interior,constraints,con_Z,256,512,5.770133962747156e-11,4.940033401506158e-11,1.4240634078865974e-09,0.625,-0.625
core_r12_mb_interior,constraints,con_Mx,256,512,2.2107199547266376e-05,1.2056125946803487e-05,0.0005140083485087198,0.625,0.75
core_r12_mb_interior,constraints,con_My,256,512,1.3524547894216427e-05,1.2112802262694466e-05,0.00014110706769315112,0.625,0.625
core_r12_mb_interior,constraints,con_Mz,256,512,0.0,0.0,0.0,0.625,-11.375
axis,state,state_z4c_chi,256,512,0.00098415381682181,,0.004639255128397801,0.0,16.0
axis,state,state_z4c_gxx,256,512,0.0013325511132308647,,0.006223042911849386,0.0,-16.0
axis,state,state_z4c_gxy,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_gxz,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_gyy,256,512,0.002749548812522798,,0.012971618275317454,0.0,-16.0
axis,state,state_z4c_gyz,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_gzz,256,512,0.0013325511132308647,,0.006223042911849386,0.0,-16.0
axis,state,state_z4c_Khat,256,512,0.00015204288711744045,,0.0006038157657833551,0.0,-15.875
axis,state,state_z4c_Axx,256,512,0.0004292498685116044,,0.0016984339979233785,0.0,16.0
axis,state,state_z4c_Axy,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_Axz,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_Ayy,256,512,0.0009118261723314178,,0.003707499579350664,0.0,16.0
axis,state,state_z4c_Ayz,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_Azz,256,512,0.0004292498685116044,,0.0016984339979233785,0.0,16.0
axis,state,state_z4c_Gamx,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_Gamy,256,512,0.0004346250784427032,,0.0012064808060520795,0.0,-15.875
axis,state,state_z4c_Gamz,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_Theta,256,512,0.0007371150313575844,,0.0027332404684500934,0.0,-15.875
axis,state,state_z4c_alpha,256,512,1.015374423206245e-05,,4.662222345164224e-05,0.0,16.0
axis,state,state_z4c_betax,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_betay,256,512,0.00017961763721988,,0.0005225419687410883,0.0,15.875
axis,state,state_z4c_betaz,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_Bx,256,512,0.0,,0.0,0.0,-16.0
axis,state,state_z4c_By,256,512,0.00018675673939139064,,0.0002777480583555231,0.0,3.875
axis,state,state_z4c_Bz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_chi,256,512,0.0005586686333312287,,0.002101133760419362,0.0,-16.0
axis,rhs,rhs_z4c_gxx,256,512,0.0007551874339025864,,0.002792546745329501,0.0,16.0
axis,rhs,rhs_z4c_gxy,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_gxz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_gyy,256,512,0.0015982804981740004,,0.006103398392027495,0.0,16.0
axis,rhs,rhs_z4c_gyz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_gzz,256,512,0.0007551874339025864,,0.002792546745329501,0.0,16.0
axis,rhs,rhs_z4c_Khat,256,512,0.0020020523079348255,,0.009520966506481637,0.0,-1.375
axis,rhs,rhs_z4c_Axx,256,512,0.0006739449515361625,,0.00436763865530434,0.0,0.5
axis,rhs,rhs_z4c_Axy,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_Axz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_Ayy,256,512,0.001501999509217661,,0.009789427714993167,0.0,0.5
axis,rhs,rhs_z4c_Ayz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_Azz,256,512,0.0006739449515361625,,0.00436763865530434,0.0,0.5
axis,rhs,rhs_z4c_Gamx,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_Gamy,256,512,0.0004911280582918769,,0.0028234467554465446,0.0,1.375
axis,rhs,rhs_z4c_Gamz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_Theta,256,512,0.0013350793398057097,,0.006901811649703458,0.0,0.5
axis,rhs,rhs_z4c_alpha,256,512,6.240847946034846e-05,,0.0003289462664801488,0.0,-0.75
axis,rhs,rhs_z4c_betax,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_betay,256,512,8.270564409128843e-05,,0.00019581781706491316,0.0,-13.75
axis,rhs,rhs_z4c_betaz,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_Bx,256,512,0.0,,0.0,0.0,-16.0
axis,rhs,rhs_z4c_By,256,512,8.823128097816005e-05,,0.0001945942212975096,0.0,-1.125
axis,rhs,rhs_z4c_Bz,256,512,0.0,,0.0,0.0,-16.0
axis,constraints,con_C,256,512,4.8734876490166184e-05,,0.00021595377756583118,0.0,16.0
axis,constraints,con_H,256,512,0.002022064543388789,,0.010950264922520886,0.0,0.5
axis,constraints,con_M,256,512,1.6359462842774942e-06,,9.609113528352417e-06,0.0,1.375
axis,constraints,con_Z,256,512,8.572037594847407e-06,,4.4518742587117383e-05,0.0,-16.0
axis,constraints,con_Mx,256,512,4.474047122859755e-18,,2.6920855389305247e-17,0.0,-15.375
axis,constraints,con_My,256,512,0.0009910004851705278,,0.005239418114592762,0.0,1.375
axis,constraints,con_Mz,256,512,0.0,,0.0,0.0,-16.0
same_level,state,state_z4c_chi,256,512,0.0007289629789677542,0.0009021742379566335,0.006137638231102693,15.875,0.0
same_level,state,state_z4c_gxx,256,512,0.001743729011190618,0.002340430411775975,0.01759482850140026,15.875,0.0
same_level,state,state_z4c_gxy,256,512,2.8349333777478468e-05,3.6595409037016244e-05,0.00014368170009634808,15.125,-4.0
same_level,state,state_z4c_gxz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,state,state_z4c_gyy,256,512,0.0014084011459782031,0.001501280093890161,0.010757080751637504,4.0,-15.875
same_level,state,state_z4c_gyz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,state,state_z4c_gzz,256,512,0.0009659760091507859,0.001192464755613388,0.008210300424355443,15.875,0.0
same_level,state,state_z4c_Khat,256,512,0.00013422298321889655,0.00014996088951584472,0.0029092227093066025,5.25,0.0
same_level,state,state_z4c_Axx,256,512,0.0006107014955211012,0.0008118225905070561,0.005001014982181929,15.875,0.0
same_level,state,state_z4c_Axy,256,512,5.2358430319386724e-06,4.907586034557821e-06,3.4075075947444244e-05,8.0,-2.625
same_level,state,state_z4c_Axz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,state,state_z4c_Ayy,256,512,0.00048614990899816055,0.0005091866870549355,0.0029875496305759508,4.0,15.875
same_level,state,state_z4c_Ayz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,state,state_z4c_Azz,256,512,0.00032969251958713604,0.00040496283321610053,0.0022033901888728284,15.875,0.0
same_level,state,state_z4c_Gamx,256,512,0.00028499145197508226,0.000385826507717048,0.0016893276171276047,15.875,0.0
same_level,state,state_z4c_Gamy,256,512,0.00020037285287159918,0.0001785271615960846,0.0010898909226263063,4.0,-15.875
same_level,state,state_z4c_Gamz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,state,state_z4c_Theta,256,512,0.0005749380671400514,0.0007098480323392492,0.004108121742347011,15.875,0.0
same_level,state,state_z4c_alpha,256,512,3.0549913106427094e-05,2.446816091226145e-05,0.00016550777364421343,2.875,0.0
same_level,state,state_z4c_betax,256,512,0.00011704138113849996,0.0001591751831433391,0.0007396316708689675,15.875,0.0
same_level,state,state_z4c_betay,256,512,8.171021602959496e-05,7.23904334731715e-05,0.0004702270486373915,4.0,-15.875
same_level,state,state_z4c_betaz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,state,state_z4c_Bx,256,512,0.0001287681520682662,0.0001308451367610773,0.00039247481900250847,9.0,0.0
same_level,state,state_z4c_By,256,512,0.00015145772972740247,0.00011886064524489276,0.00044015089367777094,4.0,3.5
same_level,state,state_z4c_Bz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_chi,256,512,0.00043557382018012057,0.0005361498046887581,0.002887046788660601,15.875,0.0
same_level,rhs,rhs_z4c_gxx,256,512,0.0010588542515384573,0.0014130977748083313,0.008678681463432543,15.875,0.0
same_level,rhs,rhs_z4c_gxy,256,512,2.0700018425674945e-05,2.6199677535343593e-05,8.818763375910936e-05,14.75,-4.0
same_level,rhs,rhs_z4c_gxz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_gyy,256,512,0.0008482872293207993,0.0008976234199522558,0.005264186600868789,4.0,15.875
same_level,rhs,rhs_z4c_gyz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_gzz,256,512,0.0005711646655608319,0.00069947327329252,0.003777963007221847,15.875,0.0
same_level,rhs,rhs_z4c_Khat,256,512,0.0001759621507540265,0.0001370905037407685,0.006133591027997848,5.25,0.0
same_level,rhs,rhs_z4c_Axx,256,512,0.0002927858369214044,0.00033650784238696763,0.004430013665496883,5.375,0.0
same_level,rhs,rhs_z4c_Axy,256,512,1.0517867270954293e-05,9.237028589893814e-06,8.080428323534519e-05,8.0,-3.125
same_level,rhs,rhs_z4c_Axz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_Ayy,256,512,0.0002416791866107162,0.00022670896046716787,0.00408791444301293,5.375,0.0
same_level,rhs,rhs_z4c_Ayz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_Azz,256,512,0.00015150431227660145,0.00016085636480772067,0.0031049891452727962,5.25,0.0
same_level,rhs,rhs_z4c_Gamx,256,512,0.00013044738655433588,0.00016488232209642544,0.0007326112938896082,0.5,0.0
same_level,rhs,rhs_z4c_Gamy,256,512,9.724913784771949e-05,8.694111639673137e-05,0.00037912773871699094,4.0,13.375
same_level,rhs,rhs_z4c_Gamz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_Theta,256,512,0.00023824504187182376,0.00027701418596336094,0.003683513507805349,5.25,0.0
same_level,rhs,rhs_z4c_alpha,256,512,3.396729928006105e-05,2.7024167514286877e-05,0.00020767709657500827,2.25,0.0
same_level,rhs,rhs_z4c_betax,256,512,5.59397044087139e-05,7.367730092235113e-05,0.00029757718377404984,13.75,0.0
same_level,rhs,rhs_z4c_betay,256,512,4.016090690632686e-05,3.6433137422956236e-05,0.00017566680022884927,4.0,-13.875
same_level,rhs,rhs_z4c_betaz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,rhs,rhs_z4c_Bx,256,512,5.61130363707577e-05,5.422508722348423e-05,0.00029385368494343894,2.25,0.0
same_level,rhs,rhs_z4c_By,256,512,6.918356445092969e-05,5.4485018731109346e-05,0.00022731433129925317,3.625,4.0
same_level,rhs,rhs_z4c_Bz,256,512,0.0,0.0,0.0,0.125,-12.0
same_level,constraints,con_C,256,512,4.042598032563627e-05,5.4211855676910126e-05,0.0005558068962355175,15.875,0.0
same_level,constraints,con_H,256,512,0.00010331363569316412,0.00013436298325322747,0.001186204988407979,15.875,0.0
same_level,constraints,con_M,256,512,1.9362155441647197e-07,2.6132099069326704e-07,1.943806656368429e-06,15.875,4.0
same_level,constraints,con_Z,256,512,8.611287726717072e-06,1.1571026889718279e-05,0.00011925864765396743,15.875,0.0
same_level,constraints,con_Mx,256,512,8.036447874157567e-05,8.129147205125397e-05,0.0010849732052447007,5.125,0.0
same_level,constraints,con_My,256,512,0.00010086303957386645,0.00013794987335975442,0.0007117944930124585,15.875,4.0
same_level,constraints,con_Mz,256,512,0.0,0.0,0.0,0.125,-12.0
physical_boundary,state,state_z4c_chi,256,512,0.003531733712402738,0.0034395170361714218,0.006630869205340506,16.0,0.0
physical_boundary,state,state_z4c_gxx,256,512,0.00817735640074536,0.008975342235267244,0.019057687200181528,16.0,0.0
physical_boundary,state,state_z4c_gxy,256,512,4.368543272858316e-05,4.904321833757869e-05,0.000147114359533118,16.0,-15.875
physical_boundary,state,state_z4c_gxz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,state,state_z4c_gyy,256,512,0.007184705446328745,0.005692695827770129,0.012970257715510858,0.125,-16.0
physical_boundary,state,state_z4c_gyz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,state,state_z4c_gzz,256,512,0.00467814283373434,0.004547620902644423,0.008872806992677451,16.0,0.0
physical_boundary,state,state_z4c_Khat,256,512,5.878299183866835e-05,5.279813436288817e-05,8.498706021265395e-05,7.5,16.0
physical_boundary,state,state_z4c_Axx,256,512,0.002357127784175997,0.00259948215220699,0.005544888678570149,16.0,0.0
physical_boundary,state,state_z4c_Axy,256,512,6.3429674640465045e-06,6.99158271551506e-06,1.2175000657402e-05,16.0,-4.75
physical_boundary,state,state_z4c_Axz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,state,state_z4c_Ayy,256,512,0.0020291299149762074,0.0015851696235016127,0.0037071200627123487,0.125,16.0
physical_boundary,state,state_z4c_Ayz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,state,state_z4c_Azz,256,512,0.0012930688634813269,0.0012606518181469107,0.002441219904843102,16.0,0.0
physical_boundary,state,state_z4c_Gamx,256,512,0.0006652263473055593,0.0007658437822881674,0.0015962647289784766,16.0,0.0
physical_boundary,state,state_z4c_Gamy,256,512,0.0005597733209501606,0.0003636810889410617,0.0011378824467564923,0.125,16.0
physical_boundary,state,state_z4c_Gamz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,state,state_z4c_Theta,256,512,0.002045406031966584,0.0020073705248813693,0.004002047748024857,16.0,0.0
physical_boundary,state,state_z4c_alpha,256,512,3.39139817152577e-05,3.309139036333568e-05,6.975563639677329e-05,16.0,0.0
physical_boundary,state,state_z4c_betax,256,512,0.0002852738150269484,0.00032853870186177916,0.0006914114881404864,16.0,0.0
physical_boundary,state,state_z4c_betay,256,512,0.0002377015016990455,0.00015273990709264299,0.000487907598883196,0.125,16.0
physical_boundary,state,state_z4c_betaz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,state,state_z4c_Bx,256,512,4.4185744208638547e-05,4.9151686982323185e-05,6.960157295339033e-05,16.0,0.0
physical_boundary,state,state_z4c_By,256,512,4.2733806173780204e-05,3.8272414492900095e-05,5.897676480212492e-05,0.125,-16.0
physical_boundary,state,state_z4c_Bz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_chi,256,512,0.0016183385401014286,0.001577826470904118,0.0029934996655434608,16.0,0.0
physical_boundary,rhs,rhs_z4c_gxx,256,512,0.003864157240262453,0.004259294858056141,0.009060701886733608,16.0,0.0
physical_boundary,rhs,rhs_z4c_gxy,256,512,2.6091952731870177e-05,2.932461744912491e-05,6.657911205804027e-05,16.0,-15.875
physical_boundary,rhs,rhs_z4c_gxz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_gyy,256,512,0.0033584010886853065,0.0026306145950206077,0.0061027960287925245,0.125,16.0
physical_boundary,rhs,rhs_z4c_gyz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_gzz,256,512,0.002109849156430408,0.002046970420937132,0.003913144204643174,16.0,0.0
physical_boundary,rhs,rhs_z4c_Khat,256,512,6.411186361476821e-05,7.024272976317893e-05,0.00018941872585289337,16.0,0.0
physical_boundary,rhs,rhs_z4c_Axx,256,512,0.00040742691379391425,0.00043872996438881415,0.0008318464991771777,16.0,0.0
physical_boundary,rhs,rhs_z4c_Axy,256,512,1.697220091773591e-06,1.9244908222008784e-06,3.759922334334158e-06,16.0,4.0
physical_boundary,rhs,rhs_z4c_Axz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_Ayy,256,512,0.00038115637153526816,0.00032231399905514017,0.0006115484107937492,0.125,16.0
physical_boundary,rhs,rhs_z4c_Ayz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_Azz,256,512,0.0002765770100023553,0.00027098046924901,0.0005270064867644608,16.0,0.0
physical_boundary,rhs,rhs_z4c_Gamx,256,512,0.00018109935784924375,0.00020744645729598113,0.0003856844501820972,16.0,0.0
physical_boundary,rhs,rhs_z4c_Gamy,256,512,0.00016874860395673348,0.00012168517796928747,0.000309201368832047,0.125,-16.0
physical_boundary,rhs,rhs_z4c_Gamz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_Theta,256,512,0.0004020570095849063,0.00039714027195400135,0.0007522815159227607,16.0,0.0
physical_boundary,rhs,rhs_z4c_alpha,256,512,2.2235730704166973e-05,2.1951793652634288e-05,4.663423007885727e-05,16.0,0.0
physical_boundary,rhs,rhs_z4c_betax,256,512,9.501810217044621e-05,0.00010908162992485534,0.00021345193737071216,16.0,0.0
physical_boundary,rhs,rhs_z4c_betay,256,512,8.49300543211752e-05,5.897986989364242e-05,0.000162146476382761,0.125,16.0
physical_boundary,rhs,rhs_z4c_betaz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,rhs,rhs_z4c_Bx,256,512,1.86683307160926e-05,2.0586479242621427e-05,2.615840189873356e-05,16.0,0.0
physical_boundary,rhs,rhs_z4c_By,256,512,1.8859275922291576e-05,1.7344121040419284e-05,2.4501520536992323e-05,0.125,-16.0
physical_boundary,rhs,rhs_z4c_Bz,256,512,0.0,0.0,0.0,0.125,-16.0
physical_boundary,constraints,con_C,256,512,0.00022854607627443167,0.00024799736781642106,0.0006456875470819303,16.0,16.0
physical_boundary,constraints,con_H,256,512,0.0013889266826856578,0.0015850950413182619,0.017867042264874792,16.0,16.0
physical_boundary,constraints,con_M,256,512,1.1266156291102464e-06,1.2759400772463734e-06,2.5896873406657833e-06,16.0,5.125
physical_boundary,constraints,con_Z,256,512,4.735751095330744e-05,5.142557997563479e-05,0.00013256517341382102,16.0,0.0
physical_boundary,constraints,con_Mx,256,512,0.00028792567945742746,0.00028226476066941266,0.0006985350159780649,16.0,15.875
physical_boundary,constraints,con_My,256,512,0.0003981163606908705,0.00045600030495331187,0.0008292249910217761,16.0,5.25
physical_boundary,constraints,con_Mz,256,512,0.0,0.0,0.0,0.125,-16.0
independent_interior,state,state_z4c_chi,256,512,0.0009926101127219077,0.0011669670412526832,0.006136191455116458,15.875,-0.125
independent_interior,state,state_z4c_gxx,256,512,0.002279070571855186,0.0030051025079755054,0.01759020632067787,15.875,-0.125
independent_interior,state,state_z4c_gxy,256,512,3.898647544631445e-05,5.074849818982087e-05,0.00015234016959072826,15.125,-5.25
independent_interior,state,state_z4c_gxz,256,512,0.0,0.0,0.0,0.125,-15.875
independent_interior,state,state_z4c_gyy,256,512,0.0020207236510157494,0.0019490396309758554,0.011996451234962846,0.125,15.875
independent_interior,state,state_z4c_gyz,256,512,0.0,0.0,0.0,0.125,-15.875
independent_interior,state,state_z4c_gzz,256,512,0.0013181225771754948,0.0015418970372448346,0.008208280815925617,15.875,-0.125
independent_interior,state,state_z4c_Khat,256,512,0.00014720432811744392,0.0001729341786335464,0.0010276484640577694,15.875,0.125
independent_interior,state,state_z4c_Axx,256,512,0.0007884972062363573,0.0010378831341169895,0.004999707847177593,15.875,0.125
independent_interior,state,state_z4c_Axy,256,512,1.1669844083801965e-05,9.758373126569818e-06,0.0009507606602808943,5.375,0.125
independent_interior,state,state_z4c_Axz,256,512,0.0,0.0,0.0,0.125,-15.875
independent_interior,state,state_z4c_Ayy,256,512,0.0006810884665554531,0.0006505273000891323,0.003331447553270238,0.125,15.875
independent_interior,state,state_z4c_Ayz,256,512,0.0,0.0,0.0,0.125,-15.875
