#MeshBlock 0 on rank=0 with cost=1
#  Logical level 2, location = (0 0 0)
16 8 -16
16 8 -8
8 8 -8
8 8 -16
8 8 -8
8 0 -8
8 0 -16


#MeshBlock 72 on rank=0 with cost=1
#  Logical level 3, location = (4 5 2)
0 8 -16
8 8 -16
8 16 -16
0 16 -16
0 8 -16
0 8 -8
8 8 -8
8 8 -16
8 8 -8
8 16 -8
8 16 -16
8 16 -8
0 16 -8
0 16 -16
0 16 -8
0 8 -8
0 8 -16


#MeshBlock 73 on rank=0 with cost=1
#  Logical level 3, location = (5 5 2)
8 8 -16
16 8 -16
16 16 -16
8 16 -16
8 8 -16
8 8 -8
16 8 -8
16 8 -16
16 8 -8
16 16 -8
16 16 -16
16 16 -8
8 16 -8
8 16 -16
8 16 -8
8 8 -8
8 8 -16


#MeshBlock 82 on rank=0 with cost=1
#  Logical level 3, location = (5 4 3)
8 0 -8
16 0 -8
16 8 -8
8 8 -8
8 0 -8
8 0 0
16 0 0
16 0 -8
16 0 0
16 8 0
16 8 -8
16 8 0
8 8 0
8 8 -8
8 8 0
8 0 0
8 0 -8


#MeshBlock 83 on rank=0 with cost=1
#  Logical level 3, location = (4 5 3)
0 8 -8
8 8 -8
8 16 -8
0 16 -8
0 8 -8
0 8 0
8 8 0
8 8 -8
8 8 0
