gid,level,lx1,lx2,cycle,time,time_hex,requested_flag,raw_dchi_max,dchi_threshold,threshold_ratio,next_authority_event,next_authority_time_hex,tree_checksum,observed_segment,cycle_gap_from_previous
60,3,7,17,4302,9.7863281249999794,0x1.392999999998ep+3,-1,0.0014470401458770554,0.01,0.14470401458770554,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4303,9.7874999999999801,0x1.3933333333328p+3,-1,0.0014476364839121139,0.01,0.14476364839121139,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4304,9.7886718749999808,0x1.393ccccccccc2p+3,-1,0.0014481950715828124,0.01,0.14481950715828124,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4305,9.7898437499999815,0x1.394666666665cp+3,-1,0.0014487171617237208,0.01,0.14487171617237207,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4306,9.7910156249999822,0x1.394fffffffff6p+3,-1,0.0014492041070143925,0.01,0.14492041070143924,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4307,9.7921874999999829,0x1.395999999999p+3,-1,0.0014496573500741134,0.01,0.14496573500741133,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4308,9.7933593749999837,0x1.396333333332ap+3,-1,0.0014502858446629231,0.01,0.1450285844662923,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4309,9.7945312499999844,0x1.396ccccccccc4p+3,-1,0.001451671640360575,0.01,0.14516716403605751,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4310,9.7957031249999851,0x1.397666666665ep+3,-1,0.0014530035638501359,0.01,0.1453003563850136,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4311,9.7968749999999858,0x1.397fffffffff8p+3,-1,0.0014542808823213885,0.01,0.14542808823213885,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4312,9.7980468749999865,0x1.3989999999992p+3,-1,0.0014555027539071396,0.01,0.14555027539071397,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4313,9.7992187499999872,0x1.399333333332cp+3,-1,0.0014566682772523577,0.01,0.14566682772523576,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4314,9.8003906249999879,0x1.399ccccccccc6p+3,-1,0.0014577765442196648,0.01,0.14577765442196647,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4315,9.8015624999999886,0x1.39a666666666p+3,-1,0.0014588266941728224,0.01,0.14588266941728223,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4316,9.8027343749999893,0x1.39afffffffffap+3,-1,0.0014598179682151985,0.01,0.14598179682151985,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4317,9.8039062499999901,0x1.39b9999999994p+3,-1,0.0014607497617817125,0.01,0.14607497617817125,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4318,9.8050781249999908,0x1.39c333333332ep+3,-1,0.0014616216740247828,0.01,0.14616216740247828,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4319,9.8062499999999915,0x1.39cccccccccc8p+3,-1,0.0014626559746361062,0.01,0.14626559746361062,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4320,9.8074218749999922,0x1.39d6666666662p+3,-1,0.0014636635944299317,0.01,0.14636635944299317,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4321,9.8085937499999929,0x1.39dfffffffffcp+3,-1,0.0014646099235111453,0.01,0.14646099235111454,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4322,9.8097656249999936,0x1.39e9999999996p+3,-1,0.0014654958099774773,0.01,0.14654958099774773,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4323,9.8109374999999943,0x1.39f333333333p+3,-1,0.001466322362793129,0.01,0.14663223627931291,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4324,9.812109374999995,0x1.39fcccccccccap+3,-1,0.0014670909585936345,0.01,0.14670909585936345,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4325,9.8132812499999957,0x1.3a06666666664p+3,-1,0.0014678032418441195,0.01,0.14678032418441195,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4326,9.8144531249999964,0x1.3a0fffffffffep+3,-1,0.0014684611182870153,0.01,0.14684611182870153,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4327,9.8156249999999972,0x1.3a19999999998p+3,-1,0.0014690667418111646,0.01,0.14690667418111644,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4328,9.8167968749999979,0x1.3a23333333332p+3,-1,0.0014696224950526426,0.01,0.14696224950526426,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4329,9.8179687499999986,0x1.3a2ccccccccccp+3,-1,0.0014701309642194292,0.01,0.14701309642194291,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4330,9.8191406249999993,0x1.3a36666666666p+3,-1,0.00147059490879668,0.01,0.14705949087966799,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4331,9.8203125,0x1.3a4p+3,-1,0.001471210597332464,0.01,0.14712105973324641,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4332,9.8214843750000007,0x1.3a4999999999ap+3,-1,0.0014718679037868504,0.01,0.14718679037868504,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4333,9.8226562500000014,0x1.3a53333333334p+3,-1,0.0014724770205645683,0.01,0.14724770205645682,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4334,9.8238281250000021,0x1.3a5cccccccccep+3,-1,0.0014730414150278266,0.01,0.14730414150278265,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4335,9.8250000000000028,0x1.3a66666666668p+3,-1,0.001473564581393823,0.01,0.14735645813938231,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4336,9.8261718750000036,0x1.3a70000000002p+3,-1,0.0014740499911084707,0.01,0.14740499911084706,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4337,9.8273437499999368,0x1.3a79999999976p+3,-1,0.0014745010450851307,0.01,0.14745010450851306,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,5,20,64,4542,9.9474609375000096,0x1.3e5199999999fp+3,1,0.010001237212764838,0.01,1.0001237212764837,12,0x1.68c9999999b64p+3,cf359244e1483352,1,205
60,5,20,64,4543,9.9480468750000099,0x1.3e5666666666cp+3,1,0.010009575250927053,0.01,1.0009575250927052,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4544,9.9486328125000103,0x1.3e5b333333339p+3,1,0.010018258206181241,0.01,1.0018258206181241,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4545,9.9492187500000107,0x1.3e60000000006p+3,1,0.010027291646033016,0.01,1.0027291646033016,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4546,9.949804687500011,0x1.3e64cccccccd3p+3,1,0.010036673545925011,0.01,1.003667354592501,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4547,9.9503906250000114,0x1.3e699999999ap+3,1,0.010046394393858335,0.01,1.0046394393858336,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4548,9.9509765625000117,0x1.3e6e66666666dp+3,1,0.010056437195726593,0.01,1.0056437195726593,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4549,9.9515625000000121,0x1.3e7333333333ap+3,1,0.010066777660124392,0.01,1.0066777660124391,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4550,9.9521484375000124,0x1.3e78000000007p+3,1,0.010077384780440686,0.01,1.0077384780440686,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4551,9.9527343750000128,0x1.3e7ccccccccd4p+3,1,0.010088221923847481,0.01,1.008822192384748,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4552,9.9533203125000131,0x1.3e819999999a1p+3,1,0.010099248410628613,0.01,1.0099248410628612,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4553,9.9539062500000135,0x1.3e8666666666ep+3,1,0.010110421452130107,0.01,1.0110421452130107,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4554,9.9544921875000139,0x1.3e8b33333333bp+3,1,0.010121698233664968,0.01,1.0121698233664969,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4555,9.9550781250000142,0x1.3e90000000008p+3,1,0.010133037891921161,0.01,1.0133037891921162,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4556,9.9556640625000146,0x1.3e94cccccccd5p+3,1,0.010144403145798534,0.01,1.0144403145798535,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4557,9.9562500000000149,0x1.3e999999999a2p+3,1,0.010155761387654573,0.01,1.0155761387654572,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4558,9.9568359375000153,0x1.3e9e66666666fp+3,1,0.01016708511613376,0.01,1.0167085116133761,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4559,9.9574218750000156,0x1.3ea333333333cp+3,1,0.010178351678151332,0.01,1.0178351678151332,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4560,9.958007812500016,0x1.3ea8000000009p+3,1,0.010189542373314408,0.01,1.0189542373314409,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4561,9.9585937500000163,0x1.3eaccccccccd6p+3,1,0.010200641048476301,0.01,1.02006410484763,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4562,9.9591796875000167,0x1.3eb19999999a3p+3,1,0.010211632365452234,0.01,1.0211632365452235,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4563,9.9597656250000171,0x1.3eb666666667p+3,1,0.010222499956132874,0.01,1.0222499956132873,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4564,9.9603515625000174,0x1.3ebb33333333dp+3,1,0.010233224684363624,0.01,1.0233224684363624,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4565,9.9609375000000178,0x1.3ec000000000ap+3,1,0.010243783213957188,0.01,1.0243783213957187,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4566,9.9615234375000181,0x1.3ec4cccccccd7p+3,1,0.010254147040898515,0.01,1.0254147040898516,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4567,9.9621093750000185,0x1.3ec99999999a4p+3,1,0.010264282091055838,0.01,1.0264282091055839,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4568,9.9626953125000188,0x1.3ece666666671p+3,1,0.010274148919437754,0.01,1.0274148919437753,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4569,9.9632812500000192,0x1.3ed333333333ep+3,1,0.01028370348021782,0.01,1.0283703480217821,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4570,9.9638671875000195,0x1.3ed800000000bp+3,1,0.010292898374660414,0.01,1.0292898374660413,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4571,9.9644531250000199,0x1.3edccccccccd8p+3,1,0.010301684432124454,0.01,1.0301684432124454,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4572,9.9650390625000203,0x1.3ee19999999a5p+3,1,0.010310012442195463,0.01,1.0310012442195462,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4573,9.9656250000000206,0x1.3ee6666666672p+3,1,0.010317834837628095,0.01,1.0317834837628095,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4574,9.966210937500021,0x1.3eeb33333333fp+3,1,0.010325107131285455,0.01,1.0325107131285454,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4575,9.9667968750000213,0x1.3ef000000000cp+3,1,0.010331788937168237,0.01,1.0331788937168236,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4576,9.9673828125000217,0x1.3ef4cccccccd9p+3,1,0.010337844455193484,0.01,1.0337844455193483,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4577,9.967968750000022,0x1.3ef99999999a6p+3,1,0.010343242367780279,0.01,1.0343242367780279,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4578,9.9685546875000224,0x1.3efe666666673p+3,1,0.010347955176472842,0.01,1.0347955176472843,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4579,9.9691406250000227,0x1.3f0333333334p+3,1,0.010351958088984115,0.01,1.0351958088984115,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4580,9.9697265625000231,0x1.3f0800000000dp+3,1,0.010355227639661435,0.01,1.0355227639661435,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4581,9.9703125000000234,0x1.3f0ccccccccdap+3,1,0.010357740278135472,0.01,1.0357740278135472,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4582,9.9708984375000238,0x1.3f119999999a7p+3,1,0.010359471182402165,0.01,1.0359471182402165,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4583,9.9714843750000242,0x1.3f16666666674p+3,1,0.010360393538309649,0.01,1.0360393538309649,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4584,9.9720703125000245,0x1.3f1b333333341p+3,1,0.010360478476889912,0.01,1.0360478476889912,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4585,9.9726562500000249,0x1.3f2000000000ep+3,1,0.010359695779349871,0.01,1.0359695779349871,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4586,9.9732421875000252,0x1.3f24cccccccdbp+3,1,0.010358015357103305,0.01,1.0358015357103305,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4587,9.9738281250000256,0x1.3f299999999a8p+3,1,0.010355409405010188,0.01,1.0355409405010187,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4588,9.9744140625000259,0x1.3f2e666666675p+3,1,0.010351855025776197,0.01,1.0351855025776198,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4589,9.9750000000000263,0x1.3f33333333342p+3,1,0.010347337047340895,0.01,1.0347337047340894,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4590,9.9755859375000266,0x1.3f3800000000fp+3,1,0.010341850714910662,0.01,1.0341850714910661,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4591,9.976171875000027,0x1.3f3ccccccccdcp+3,1,0.010335403941786009,0.01,1.0335403941786008,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4592,9.9767578125000274,0x1.3f419999999a9p+3,1,0.01032801884847185,0.01,1.0328018848471849,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4593,9.9773437500000277,0x1.3f46666666676p+3,1,0.010319732401143433,0.01,1.0319732401143433,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4594,9.9779296875000281,0x1.3f4b333333343p+3,1,0.010310596066141237,0.01,1.0310596066141235,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4595,9.9785156250000284,0x1.3f5000000001p+3,1,0.010300674510912487,0.01,1.0300674510912486,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4596,9.9791015625000288,0x1.3f54cccccccddp+3,1,0.010290043487299467,0.01,1.0290043487299467,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4597,9.9796875000000291,0x1.3f599999999aap+3,1,0.010278787116109972,0.01,1.0278787116109971,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4598,9.9802734375000295,0x1.3f5e666666677p+3,1,0.010266994843030343,0.01,1.0266994843030344,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4599,9.9808593750000298,0x1.3f63333333344p+3,1,0.010254758351259125,0.01,1.0254758351259126,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4600,9.9814453125000302,0x1.3f68000000011p+3,1,0.010242168697368248,0.01,1.0242168697368248,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4601,9.9820312500000306,0x1.3f6ccccccccdep+3,1,0.010229313889406708,0.01,1.0229313889406708,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4602,9.9826171875000309,0x1.3f719999999abp+3,1,0.010216277058193547,0.01,1.0216277058193546,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4603,9.9832031250000313,0x1.3f76666666678p+3,1,0.010203135293096568,0.01,1.0203135293096568,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4604,9.9837890625000316,0x1.3f7b333333345p+3,1,0.010189959131526285,0.01,1.0189959131526285,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4605,9.984375000000032,0x1.3f80000000012p+3,1,0.010176812615896797,0.01,1.0176812615896798,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4606,9.9849609375000323,0x1.3f84cccccccdfp+3,1,0.010163753771545563,0.01,1.0163753771545563,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4607,9.9855468750000327,0x1.3f899999999acp+3,1,0.010150835321606433,0.01,1.0150835321606433,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4608,9.986132812500033,0x1.3f8e666666679p+3,1,0.010138105445289966,0.01,1.0138105445289967,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4609,9.9867187500000334,0x1.3f93333333346p+3,1,0.010125608405968864,0.01,1.0125608405968864,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4610,9.9873046875000338,0x1.3f98000000013p+3,1,0.010113384921355927,0.01,1.0113384921355926,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4611,9.9878906250000341,0x1.3f9ccccccccep+3,1,0.010101472211656373,0.01,1.0101472211656373,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4612,9.9884765625000345,0x1.3fa19999999adp+3,1,0.01008990373097118,0.01,1.0089903730971179,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4613,9.9890625000000348,0x1.3fa666666667ap+3,1,0.010078708649610807,0.01,1.0078708649610806,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4614,9.9896484375000352,0x1.3fab333333347p+3,1,0.010067911199505165,0.01,1.0067911199505164,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4615,9.9902343750000355,0x1.3fb0000000014p+3,1,0.010057530014993951,0.01,1.0057530014993949,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4616,9.9908203125000359,0x1.3fb4ccccccce1p+3,1,0.010047577595931301,0.01,1.0047577595931301,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4617,9.9914062500000362,0x1.3fb99999999aep+3,1,0.010038059993217122,0.01,1.0038059993217121,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4618,9.9919921875000366,0x1.3fbe66666667bp+3,1,0.010028976776036641,0.01,1.0028976776036642,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4619,9.9925781250000369,0x1.3fc3333333348p+3,1,0.01002032129412894,0.01,1.002032129412894,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4620,9.9931640625000373,0x1.3fc8000000015p+3,1,0.010012081205613522,0.01,1.0012081205613521,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,4621,9.9937500000000377,0x1.3fccccccccce2p+3,1,0.010004239207700317,0.01,1.0004239207700316,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,5,20,64,5356,10.424414062500299,0x1.4d94ccccccd75p+3,1,0.010038314387785036,0.01,1.0038314387785037,12,0x1.68c9999999b64p+3,cf359244e1483352,2,735
60,5,20,64,5357,10.425000000000299,0x1.4d99999999a42p+3,1,0.010102794428934697,0.01,1.0102794428934696,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5358,10.425585937500299,0x1.4d9e66666670fp+3,1,0.010169249381644702,0.01,1.0169249381644703,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5359,10.4261718750003,0x1.4da33333333dcp+3,1,0.010237706607585868,0.01,1.0237706607585868,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5360,10.4267578125003,0x1.4da80000000a9p+3,1,0.010308200540497818,0.01,1.0308200540497818,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5361,10.427343750000301,0x1.4dacccccccd76p+3,1,0.010380774785389341,0.01,1.0380774785389342,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5362,10.427929687500301,0x1.4db1999999a43p+3,1,0.010455483827492987,0.01,1.0455483827492986,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5363,10.428515625000301,0x1.4db666666671p+3,1,0.01053239430882482,0.01,1.053239430882482,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5364,10.429101562500302,0x1.4dbb3333333ddp+3,1,0.010611585852965282,0.01,1.0611585852965282,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5365,10.429687500000302,0x1.4dc00000000aap+3,1,0.010693151435364761,0.01,1.0693151435364761,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5366,10.430273437500302,0x1.4dc4ccccccd77p+3,1,0.010777197308160904,0.01,1.0777197308160904,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5367,10.430859375000303,0x1.4dc9999999a44p+3,1,0.010863842497345889,0.01,1.0863842497345888,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5368,10.431445312500303,0x1.4dce666666711p+3,1,0.010953217898787435,0.01,1.0953217898787435,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5369,10.432031250000303,0x1.4dd33333333dep+3,1,0.011045465010421996,0.01,1.1045465010421995,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5370,10.432617187500304,0x1.4dd80000000abp+3,1,0.011140734352344465,0.01,1.1140734352344466,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5371,10.433203125000304,0x1.4ddcccccccd78p+3,1,0.011239183644552312,0.01,1.1239183644552313,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5372,10.433789062500304,0x1.4de1999999a45p+3,1,0.011340975832451684,0.01,1.1340975832451683,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5373,10.434375000000305,0x1.4de6666666712p+3,1,0.011446277070250539,0.01,1.1446277070250539,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5374,10.434960937500305,0x1.4deb3333333dfp+3,1,0.011555254788730497,0.01,1.1555254788730496,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5375,10.435546875000306,0x1.4df00000000acp+3,1,0.0116680759831372,0.01,1.1668075983137201,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5376,10.436132812500306,0x1.4df4ccccccd79p+3,1,0.011784905856202845,0.01,1.1784905856202845,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5377,10.436718750000306,0x1.4df9999999a46p+3,1,0.011905906938928542,0.01,1.1905906938928541,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5378,10.437304687500307,0x1.4dfe666666713p+3,1,0.012031238787577492,0.01,1.2031238787577492,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5379,10.437890625000307,0x1.4e033333333ep+3,1,0.012161058320917186,0.01,1.2161058320917186,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5380,10.438476562500307,0x1.4e080000000adp+3,1,0.012295520820090619,0.01,1.229552082009062,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5381,10.439062500000308,0x1.4e0cccccccd7ap+3,1,0.012434781568567106,0.01,1.2434781568567106,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5382,10.439648437500308,0x1.4e11999999a47p+3,1,0.012578998065870062,0.01,1.2578998065870062,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5383,10.440234375000308,0x1.4e16666666714p+3,1,0.012728332710262021,0.01,1.272833271026202,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5384,10.440820312500309,0x1.4e1b3333333e1p+3,1,0.012882955815686464,0.01,1.2882955815686463,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5385,10.441406250000309,0x1.4e200000000aep+3,1,0.013043048809085033,0.01,1.3043048809085034,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5386,10.441992187500309,0x1.4e24ccccccd7bp+3,1,0.013208807446596086,0.01,1.3208807446596085,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5387,10.44257812500031,0x1.4e29999999a48p+3,1,0.013380444890640284,0.01,1.3380444890640284,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5388,10.44316406250031,0x1.4e2e666666715p+3,1,0.013558194705413206,0.01,1.3558194705413207,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5389,10.443750000000311,0x1.4e333333333e2p+3,1,0.013742328821204203,0.01,1.3742328821204204,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5390,10.444335937500311,0x1.4e380000000afp+3,1,0.013933159146064741,0.01,1.393315914606474,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5391,10.444921875000311,0x1.4e3cccccccd7cp+3,1,0.014131005876063666,0.01,1.4131005876063667,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5392,10.445507812500312,0x1.4e41999999a49p+3,1,0.014336187843411502,0.01,1.4336187843411503,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
60,5,20,64,5393,10.446093750000312,0x1.4e46666666716p+3,1,0.014549021879674011,0.01,1.4549021879674011,12,0x1.68c9999999b64p+3,cf359244e1483352,2,1
