time,resolution,radius,field,coordinate_inventory,proper_inventory,coordinate_volume,proper_volume,proper_rms_amplitude,common_lattice_spacing,q128_256_amplitude,q256_512_amplitude
3.0,n128,12.0,con_Z,0.0006701926682381246,0.0026484592358277832,7201.5121097320525,17474.812694496857,0.0003893053586770487,0.25,3.6734941955036318,3.8022379925883887
3.0,n256,4.0,con_C,7.57134118170189e-07,3.5711223945923574e-06,264.48283152409067,1063.7257722171212,5.794120551512171e-05,0.25,4.140283435999665,3.970430963470338
3.0,n256,4.0,con_H,1.7062910204477761e-07,8.051049729914503e-07,264.48283152409067,1063.7257722171212,2.751131907358909e-05,0.25,4.314814512936901,3.853638368360861
3.0,n256,4.0,con_M,6.939544780983862e-08,3.273504373256786e-07,264.48283152409067,1063.7257722171212,1.75425055235472e-05,0.25,4.309573948126299,3.9380204032829647
3.0,n256,4.0,con_Z,1.1546700360942366e-07,5.43895475539481e-07,264.48283152409067,1063.7257722171212,2.2612203343779857e-05,0.25,4.060487531768835,4.028074192550846
3.0,n256,8.0,con_C,3.8967376075623755e-05,0.00015657641789269008,2138.0501503087035,6840.74537464863,0.00015129043230553994,0.25,3.6016537214295763,3.6421437350723567
3.0,n256,8.0,con_H,1.2234824736374238e-05,5.3710431915689506e-05,2138.0501503087035,6840.74537464863,8.860895395514506e-05,0.25,3.546577733267916,3.692597803593509
3.0,n256,8.0,con_M,1.0326560454052436e-05,3.7626307502265115e-05,2138.0501503087035,6840.74537464863,7.416416090890095e-05,0.25,3.369912958874753,3.3146646288933233
3.0,n256,8.0,con_Z,3.5802373847913076e-06,1.4112548980953587e-05,2138.0501503087035,6840.74537464863,4.5420406675410634e-05,0.25,3.7490710613347678,3.8773025037095663
3.0,n256,12.0,con_C,5.262894581389244e-05,0.00019056446768916737,7201.5121097320525,17474.759769573942,0.00010442761419075138,0.25,3.4904980065737248,3.5513028285434016
3.0,n256,12.0,con_H,1.9524426394689595e-05,7.183745515369987e-05,7201.5121097320525,17474.759769573942,6.411650818801188e-05,0.25,3.372712449189517,3.526340826063191
3.0,n256,12.0,con_M,1.2883766777023791e-05,4.415472839101499e-05,7201.5121097320525,17474.759769573942,5.0267004054560905e-05,0.25,3.2865236560406346,3.2882364075019597
