cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
32,0.16845908109556071,2,pre_ko_rhs,1.3114740326045821e-14,1.3114740326045821e-14,9,24,11.25,0
32,0.16845908109556071,3,pre_ko_rhs,1.2911904900835419e-14,1.2911904900835419e-14,9,0,-13.9375,0
32,0.16845908109556071,4,pre_ko_rhs,1.2631320861796554e-14,1.2631320861796554e-14,9,0,-13.3125,0
33,0.17358509791481139,1,pre_ko_rhs,1.149198586327526e-14,1.149198586327526e-14,9,2,-11.9375,0
33,0.17358509791481139,2,pre_ko_rhs,1.235159934634179e-14,1.235159934634179e-14,9,2,-9.0625,0
33,0.17358509791481139,3,pre_ko_rhs,1.2109998030007575e-14,1.2109998030007575e-14,9,0,-15.5625,0
33,0.17358509791481139,4,pre_ko_rhs,1.4313488496524958e-14,1.4313488496524958e-14,9,0,-14.6875,0
34,0.17870596824786819,1,pre_ko_rhs,1.3798451340381864e-14,1.3798451340381864e-14,9,0,-14.25,0
34,0.17870596824786819,2,pre_ko_rhs,1.3586298445741364e-14,1.3586298445741364e-14,9,26,12.75,0
34,0.17870596824786819,3,pre_ko_rhs,1.2093410094230852e-14,1.2093410094230852e-14,9,24,9.6875,0
34,0.17870596824786819,4,pre_ko_rhs,1.3209126629037067e-14,1.3209126629037067e-14,9,24,10.8125,0
35,0.1838213562646101,1,pre_ko_rhs,1.0835167005118851e-14,1.0835167005118851e-14,9,24,9.4375,0
35,0.1838213562646101,2,pre_ko_rhs,1.4120028618564338e-14,1.4120028618564338e-14,9,26,15.25,0
35,0.1838213562646101,3,pre_ko_rhs,1.0753402594843755e-14,1.0753402594843755e-14,9,0,-15.1875,0
35,0.1838213562646101,4,pre_ko_rhs,1.2125679526633244e-14,1.2125679526633244e-14,9,26,13.125,0
36,0.18893081344659651,1,pre_ko_rhs,1.2406279772354832e-14,1.2406279772354832e-14,9,0,-15.75,0
36,0.18893081344659651,2,pre_ko_rhs,1.6642353254863633e-14,1.6642353254863633e-14,9,26,15.75,0
36,0.18893081344659651,3,pre_ko_rhs,1.3124996491409937e-14,1.3124996491409937e-14,9,0,-14.25,0
36,0.18893081344659651,4,pre_ko_rhs,1.3529904311523205e-14,1.3529904311523205e-14,9,2,-10.4375,0
37,0.19403477491167945,1,pre_ko_rhs,1.4533964878838249e-14,1.4533964878838249e-14,9,26,14,0
37,0.19403477491167945,2,pre_ko_rhs,1.463104721587251e-14,1.463104721587251e-14,9,0,-12.6875,0
37,0.19403477491167945,3,pre_ko_rhs,1.0691363067633486e-14,1.0691363067633486e-14,9,26,13.375,0
37,0.19403477491167945,4,pre_ko_rhs,1.2753380922526429e-14,1.2753380922526429e-14,9,2,-9.75,0
38,0.19913366882188246,1,pre_ko_rhs,1.2323675327012009e-14,1.2323675327012009e-14,9,26,15.5625,0
38,0.19913366882188246,2,pre_ko_rhs,1.3901901388797853e-14,1.3901901388797853e-14,9,26,13.4375,0
38,0.19913366882188246,3,pre_ko_rhs,1.2614270998586682e-14,1.2614270998586682e-14,9,24,10.125,0
38,0.19913366882188246,4,pre_ko_rhs,1.4164066970483111e-14,1.4164066970483111e-14,9,2,-11.6875,0
39,0.20422791652666686,1,pre_ko_rhs,1.4080138769748332e-14,1.4080138769748332e-14,9,26,15.75,0
39,0.20422791652666686,2,pre_ko_rhs,1.5257981281339682e-14,1.5257981281339682e-14,9,0,-14.8125,0
39,0.20422791652666686,3,pre_ko_rhs,1.1904588014783152e-14,1.1904588014783152e-14,9,2,-9,0
39,0.20422791652666686,4,pre_ko_rhs,1.3119244121974756e-14,1.3119244121974756e-14,9,26,13.4375,0
40,0.20931793269921295,1,pre_ko_rhs,1.4474678330930849e-14,1.4474678330930849e-14,9,24,10.5,0
40,0.20931793269921295,2,pre_ko_rhs,1.2921063623322399e-14,1.2921063623322399e-14,9,0,-15.4375,0
40,0.20931793269921295,3,pre_ko_rhs,1.2554341065736431e-14,1.2554341065736431e-14,9,24,11.5,0
40,0.20931793269921295,4,pre_ko_rhs,1.4579932669642656e-14,1.4579932669642656e-14,9,0,-14.375,0
41,0.21440412546583115,1,pre_ko_rhs,1.2396583979619863e-14,1.2396583979619863e-14,9,0,-12.375,0
41,0.21440412546583115,2,pre_ko_rhs,1.1155386305046033e-14,1.1155386305046033e-14,9,24,11.5625,0
41,0.21440412546583115,3,pre_ko_rhs,1.3928505815957902e-14,1.3928505815957902e-14,9,26,15.0625,0
41,0.21440412546583115,4,pre_ko_rhs,1.2697912872474473e-14,1.2697912872474473e-14,9,0,-13.5,0
42,0.21948689652862163,1,pre_ko_rhs,1.262658439812301e-14,1.262658439812301e-14,9,0,-14.75,0
42,0.21948689652862163,2,pre_ko_rhs,1.2488145145510034e-14,1.2488145145510034e-14,9,2,-11.9375,0
42,0.21948689652862163,3,pre_ko_rhs,1.5026890809764885e-14,1.5026890809764885e-14,9,26,14.9375,0
