cycle,time,tau_c,authority_event,authority_event_index,records,agrees,would_refine_earlier,would_derefine,would_not_refine,other,native_refine,native_derefine,native_same,max_raw_dchi,max_dchi_over_dx,strongest_gid,strongest_logical_location,strongest_physical_location
2179,12.524045762740153,7.691632298550351,False,13,36,0,32,4,0,0,32,4,0,0.015756130455841972,0.3729636904153715,94,"[3, 2, 5, 0]","[8.125, 5.125]"
2180,12.527810072145488,7.694001646805551,False,13,36,0,32,4,0,0,32,4,0,0.015750970940859536,0.3730523267426453,94,"[3, 2, 5, 0]","[8.125, 5.125]"
2181,12.531574183642682,7.696370903400782,False,13,36,0,32,4,0,0,32,4,0,0.015745776461389034,0.37313205992785337,94,"[3, 2, 5, 0]","[8.125, 5.125]"
2182,12.535338098603662,7.6987400692212296,False,13,36,0,32,4,0,0,32,4,0,0.01574054703734653,0.37320198847738567,94,"[3, 2, 5, 0]","[8.125, 5.125]"
2183,12.539101818301857,7.701109145089704,False,13,36,0,32,4,0,0,32,4,0,0.015751976679302632,0.3732614120702019,24,"[5, 1, 15, 0]","[1.65625, -0.03125]"
2184,12.542865343924667,7.703478131774489,False,13,36,0,32,4,0,0,32,4,0,0.015766135424197702,0.37330985076732764,24,"[5, 1, 15, 0]","[1.65625, -0.03125]"
2185,12.546628676587892,7.705847029998444,False,13,36,0,32,4,0,0,32,4,0,0.015801106516532566,0.3733470579238117,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2186,12.55039181735165,7.708215840449036,False,13,36,0,32,4,0,0,32,4,0,0.015867540878846655,0.37337302642663833,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2187,12.554154767237263,7.710584563788972,False,13,36,0,32,4,0,0,32,4,0,0.015933903995307037,0.3733879880701289,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2188,12.557917527244552,7.7129532006671075,False,13,36,0,32,4,0,0,32,4,0,0.01600019031085839,0.37339240607768487,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2189,12.561680098369061,7.715321751729293,False,13,36,0,32,4,0,0,32,4,0,0.01606639432186636,0.3733869609802302,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2190,12.565442481618652,7.7176902176288324,False,13,36,0,32,4,0,0,32,4,0,0.016132510577682644,0.37337253026119765,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2191,12.569204678029019,7.7200585990362605,False,13,36,0,32,4,0,0,32,4,0,0.016198533681858803,0.3733501623680797,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2192,12.572966688677703,7.722426896648176,False,13,36,0,32,4,0,0,32,4,0,0.016264458292997157,0.3733210458666471,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2193,12.576728514696239,7.724795111194896,False,13,36,0,32,4,0,0,32,4,0,0.016330279125226943,0.3732864746630961,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2194,12.580490157280142,7.727163243446756,False,13,36,0,32,4,0,0,32,4,0,0.01639599094831759,0.37324781016326025,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2195,12.584251617696529,7.729531294218915,False,13,36,0,32,4,0,0,32,4,0,0.01646158858743264,0.3732064416654363,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2196,12.588012897289234,7.731899264374585,False,13,36,0,32,4,0,0,32,4,0,0.01652706692254644,0.373163747142161,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2197,12.591773997481381,7.734267154826662,False,13,36,0,32,4,0,0,32,4,0,0.01659242088754921,0.37312105439631926,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2198,12.595534919775424,7.73663496653776,False,13,36,0,32,4,0,0,32,4,0,0.016657645469071957,0.37307960394705786,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2199,12.599295665750766,7.739002700518719,False,13,36,0,32,4,0,0,32,4,0,0.01672273570507,0.37304051484780304,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2200,12.603056237059121,7.741370357825697,False,13,36,0,32,4,0,0,32,4,0,0.01678768668320567,0.3730047544542485,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2201,12.606816635417838,7.743737939555971,False,13,36,0,32,4,0,0,32,4,0,0.016852493539077144,0.3729731130332315,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2202,12.610576862601471,7.746105446842645,False,13,36,0,32,4,0,0,32,4,0,0.01691715145434238,0.37294618394716966,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2203,12.614336920431906,7.748472880848435,False,13,36,0,32,4,0,0,32,4,0,0.016981655654784905,0.3729243499695302,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2204,12.618096810767373,7.750840242758762,False,13,36,0,32,4,0,0,32,4,0,0.017046001408370107,0.37290777609029824,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2205,12.621856535490714,7.753207533774376,False,13,36,0,32,4,0,0,32,4,0,0.017110184023339865,0.3728964089636654,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2206,12.625616096497264,7.7555747551037335,False,13,36,0,32,4,0,0,32,4,0,0.017174198846387913,0.37288998294009945,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2207,12.629375495682677,7.757941907955334,False,13,36,0,32,4,0,0,32,4,0,0.017238041260957803,0.3728880324181135,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2208,12.633134734931037,7.76030899353025,False,13,36,0,32,4,0,0,32,4,0,0.017301706685691892,0.3728899100560261,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2209,12.636893816103568,7.762676013015024,False,13,36,0,32,4,0,0,32,4,0,0.017365190573066316,0.37289481020450094,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2210,12.640652741028166,7.765042967575082,False,13,36,0,32,4,0,0,32,4,0,0.0174284884082319,0.3729017967651357,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2211,12.644411511490002,7.767409858348827,False,13,36,0,32,4,0,0,32,4,0,0.017491595708078372,0.37290983455169824,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2212,12.648170129223333,7.769776686442492,False,13,36,0,32,4,0,0,32,4,0,0.01755450802052843,0.3729178231337921,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2213,12.65192859590465,7.772143452925829,False,13,36,0,32,4,0,0,32,4,0,0.01761722092406592,0.37292463207988696,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2214,12.655686913147225,7.774510158828683,False,13,36,0,32,4,0,0,32,4,0,0.017679730027489717,0.3729291364895563,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2215,12.659445082497063,7.776876805138454,False,13,36,0,32,4,0,0,32,4,0,0.017742030969885327,0.3729302517131414,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2216,12.663203105430256,7.779243392798435,False,13,36,0,32,4,0,0,32,4,0,0.017804119420792786,0.37292696620115584,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2217,12.666960983351665,7.781609922706987,False,13,36,0,32,4,0,0,32,4,0,0.017865991080553197,0.3729183715009312,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2218,12.670718717594866,7.783976395717515,False,13,36,0,32,4,0,0,32,4,0,0.0179276416808051,0.3729036885241122,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2219,12.674476309423252,7.786342812639164,False,13,36,0,32,4,0,0,32,4,0,0.017989066985099226,0.3728822893388624,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2220,12.67823376003218,7.788709174238183,False,13,36,0,32,4,0,0,32,4,0,0.01805026278960467,0.37285371389164995,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2221,12.681991070552057,7.791075481239864,False,13,36,0,32,4,0,0,32,4,0,0.01811122492386759,0.372817681229761,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2222,12.685748242052226,7.793441734331004,False,13,36,0,32,4,0,0,32,4,0,0.0181719492515938,0.37277409497129366,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2223,12.689505275545546,7.795807934162784,False,13,36,0,32,4,0,0,32,4,0,0.01823243167141954,0.3727230429492442,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2224,12.693262171993547,7.798174081354029,False,13,36,0,32,4,0,0,32,4,0,0.018292668117640038,0.3726647911347142,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2225,12.69701893231203,7.800540176494729,False,13,36,0,32,4,0,0,32,4,0,0.01835265456084344,0.372599772116287,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2226,12.700775557376996,7.802906220149782,False,13,36,0,32,4,0,0,32,4,0,0.018412387008498787,0.37252856857327177,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2227,12.704532048030806,7.805272212862874,False,13,36,0,32,4,0,0,32,4,0,0.01847186150543305,0.3724518923259945,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2228,12.708288405088428,7.807638155160417,False,13,36,0,32,4,0,0,32,4,0,0.018531074134085224,0.3723705596720835,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2229,12.712044629343694,7.810004047555487,False,13,36,0,32,4,0,0,32,4,0,0.018590021014653166,0.3722854638218587,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2230,12.71580072157544,7.812369890551698,False,13,36,0,32,4,0,0,32,4,0,0.018648698305078884,0.37219754532428645,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2231,12.719556682553444,7.8147356846469425,False,13,36,0,32,4,0,0,32,4,0,0.018707102200870074,0.3721077614269658,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2232,12.723312513044096,7.817101430336961,False,13,36,0,32,4,0,0,32,4,0,0.01876522893475502,0.37201705533632107,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2233,12.724120363209074,7.817610288401148,True,13,36,2,30,4,0,0,32,4,0,0.018777695228511335,0.3719975127510878,16,"[4, 0, 6, 0]","[1.9375, -2.0625]"
2234,12.725736063539031,7.818628009221733,False,14,36,0,32,4,0,0,32,4,0,0.01635438331871197,0.37195845588883764,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2235,12.728967464198945,7.820663469636668,False,14,36,0,32,4,0,0,32,4,0,0.016364137190103635,0.3718806886358855,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2236,12.732722971116983,7.823029096230124,False,14,36,0,32,4,0,0,32,4,0,0.016375085984522735,0.37179143855610125,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2237,12.736478350281125,7.825394676185591,False,14,36,0,32,4,0,0,32,4,0,0.01638562110730273,0.3717040480871259,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2238,12.740233602502434,7.8277602100268915,False,14,36,0,32,4,0,0,32,4,0,0.01639574557503742,0.3716190603213611,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2239,12.743988728612617,7.830125698290842,False,14,36,0,32,4,0,0,32,4,0,0.016405462450866444,0.37153687350989517,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2240,12.747743729466984,7.832491141529119,False,14,36,0,32,4,0,0,32,4,0,0.01641477484305178,0.3714577301542088,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2241,12.751498605946972,7.834856540309855,False,14,36,0,32,4,0,0,32,4,0,0.01642368590354819,0.3713817111737152,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2242,12.755253358962262,7.8372218952189705,False,14,36,0,32,4,0,0,32,4,0,0.016432198826567986,0.3713087352614063,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2243,12.759007989452478,7.83958720686125,False,14,36,0,32,4,0,0,32,4,0,0.016440316847145555,0.3712385633672567,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2244,12.762762498388447,7.841952475861141,False,14,36,0,32,4,0,0,32,4,0,0.016448043239699114,0.37117080808004754,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2245,12.766516886773005,7.844317702863261,False,14,36,0,32,4,0,0,32,4,0,0.016455381316595446,0.3711049475187367,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2246,12.770271155641307,7.846682888532606,False,14,36,0,32,4,0,0,32,4,0,0.016462334426717136,0.3710403432001535,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2247,12.774025306060608,7.849048033554409,False,14,36,0,32,4,0,0,32,4,0,0.016468905954035953,0.3709762612269682,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2248,12.777779339129442,7.851413138633632,False,14,36,0,32,4,0,0,32,4,0,0.016475099316190935,0.3709118960423618,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2249,12.781533255976198,7.853778204494075,False,14,36,0,32,4,0,0,32,4,0,0.016480917963078216,0.370846395929238,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2250,12.78528705775704,7.856143231877072,False,14,36,0,32,4,0,0,32,4,0,0.016486365375448953,0.37077888939448783,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2251,12.789040745653171,7.858508221539768,False,14,36,0,32,4,0,0,32,4,0,0.01649144506352177,0.37070851157334517,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2252,12.792794320867483,7.860873174253024,False,14,36,0,32,4,0,0,32,4,0,0.016496160565607484,0.37063442981447686,27,"[5, 1, 15, 0]","[1.59375, -0.03125]"
2253,12.796547784620625,7.863238090798937,False,14,36,0,32,4,0,0,32,4,0,0.01650051544675273,0.37055586766115095,56,"[5, 1, 16, 0]","[1.59375, 0.03125]"
2254,12.800301138146615,7.865602971968083,False,14,36,0,32,4,0,0,32,4,0,0.01651251598570805,0.37047212652445205,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2255,12.804054382688097,7.867967818556536,False,14,36,0,32,4,0,0,32,4,0,0.01653454863776856,0.37038260444628096,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2256,12.807807519491417,7.870332631362769,False,14,36,0,32,4,0,0,32,4,0,0.016556085975144054,0.37028681146819675,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2257,12.811560549801712,7.8726974111845625,False,14,36,0,32,4,0,0,32,4,0,0.01657712961844827,0.3701843812519973,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2258,12.815313474858192,7.875062158816041,False,14,36,0,32,4,0,0,32,4,0,0.016597681269402843,0.37007507873228895,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2259,12.819066295889847,7.877426875044965,False,14,36,0,32,4,0,0,32,4,0,0.016617742709819912,0.3699588037164827,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2260,12.822819014111749,7.879791560650406,False,14,36,0,32,4,0,0,32,4,0,0.016637315800555347,0.36983559047771913,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2261,12.826571630722151,7.882156216400921,False,14,36,0,32,4,0,0,32,4,0,0.016656402480442898,0.36970560350768294,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2262,12.830324146900518,7.884520843053314,False,14,36,0,32,4,0,0,32,4,0,0.016675004765204778,0.36956912970413114,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2263,12.8340765638066,7.8868854413520495,False,14,36,0,32,4,0,0,32,4,0,0.01669312474634135,0.3694265673579107,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2264,12.837828882580629,7.8892500120293825,False,14,36,0,32,4,0,0,32,4,0,0.016710764590002182,0.36927841238079856,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2265,12.841581104344632,7.891614555806179,False,14,36,0,32,4,0,0,32,4,0,0.016727926535837594,0.36912524227364163,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2266,12.84533323020483,7.893979073393433,False,14,36,0,32,4,0,0,32,4,0,0.016744612895830836,0.3689676983728106,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2267,12.849085261255048,7.896343565494413,False,14,36,0,32,4,0,0,32,4,0,0.016760826053112746,0.3688064669349194,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2268,12.852837198581007,7.898708032807361,False,14,36,0,32,4,0,0,32,4,0,0.016776568460756758,0.3686422596236422,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2269,12.856589043265302,7.901072476028639,False,14,36,0,32,4,0,0,32,4,0,0.01679184264055632,0.36847579395132335,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2270,12.86034079639291,7.903436895856187,False,14,36,0,32,4,0,0,32,4,0,0.016806651181785,0.3683077742030228,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2271,12.864092459056963,7.90580129299317,False,14,36,0,32,4,0,0,32,4,0,0.016820996739936603,0.36813887333344647,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2272,12.86784403236458,7.908165668151647,False,14,36,0,32,4,0,0,32,4,0,0.01683488203544968,0.36796971627961106,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2273,12.871595517442506,7.910530022056125,False,14,36,0,32,4,0,0,32,4,0,0.016848309852414943,0.367800865076637,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2274,12.875346915442313,7.9128943554468405,False,14,36,0,32,4,0,0,32,4,0,0.016861283037266316,0.3676328061018888,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2275,12.879098227544963,7.915258669082628,False,14,36,0,32,4,0,0,32,4,0,0.016873804497457078,0.3674659397057179,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2276,12.88284945496452,7.917622963743266,False,14,36,0,32,4,0,0,32,4,0,0.01688587720012391,0.3673005724172311,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2277,12.886600598950828,7.919987240231165,False,14,36,0,32,4,0,0,32,4,0,0.01689750417073667,0.36713691184241226,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2278,12.89035166079105,7.922351499372333,False,14,36,0,32,4,0,0,32,4,0,0.016908688491739793,0.3669750643004926,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2279,12.894102641809926,7.924715742016548,False,14,36,0,32,4,0,0,32,4,0,0.016919433301184297,0.3668150351748526,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2280,12.897853543368738,7.927079969036699,False,14,36,0,32,4,0,0,32,4,0,0.01692974179135375,0.36665673188826287,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2281,12.901604366862937,7.9294441813273,False,14,36,0,32,4,0,0,32,4,0,0.016939617207386,0.3664999693491184,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2282,12.905355113718505,7.9318083798021926,False,14,36,0,32,4,0,0,32,4,0,0.016949062845890758,0.3663444776591566,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2283,12.90910578538709,7.934172565391488,False,14,36,0,32,4,0,0,32,4,0,0.016958082053568937,0.3661899118221917,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2284,12.912856383340094,7.936536739037834,False,14,36,0,32,4,0,0,32,4,0,0.016966678225832466,0.36603586315138875,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2285,12.916606909061823,7.938900901692113,False,14,36,0,32,4,0,0,32,4,0,0.016974854805426553,0.3658818720382881,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2286,12.920357364041957,7.941265054308686,False,14,36,0,32,4,0,0,32,4,0,0.016982615281057455,0.36572744172298977,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2287,12.924107749767508,7.943629197840331,False,14,36,0,32,4,0,0,32,4,0,0.016989963186025483,0.36557205268963855,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2288,12.92785806771456,7.945993333233038,False,14,36,0,32,4,0,0,32,4,0,0.01699690209686495,0.36541517730704787,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2289,12.931608319340004,7.9483574614208,False,14,36,0,32,4,0,0,32,4,0,0.017003435631991894,0.36525629433958634,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2290,12.935358506073557,7.950721583320584,False,14,36,0,32,4,0,0,32,4,0,0.017009567450359087,0.36509490296791886,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2291,12.939108629310269,7.95308569982761,False,14,36,0,32,4,0,0,32,4,0,0.017015301250118114,0.36493053598240593,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2292,12.942858690403767,7.955449811811089,False,14,36,0,32,4,0,0,32,4,0,0.01702064076729104,0.36476277184312556,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2293,12.946608690660417,7.957813920110548,False,14,36,0,32,4,0,0,32,4,0,0.01702558977444612,0.3645912453376243,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2294,12.950358631334561,7.960178025532822,False,14,36,0,32,4,0,0,32,4,0,0.017030152079381362,0.3644156566100273,56,"[5, 1, 16, 0]","[1.53125, 0.03125]"
2295,12.954108513624949,7.96254212884981,False,14,36,0,32,4,0,0,32,4,0,0.017035891222797733,0.3642357783811324,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2296,12.957858338672423,7.96490623079701,False,14,36,0,32,4,0,0,32,4,0,0.01705937663925438,0.36405146122757187,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2297,12.961608107558908,7.967270332072881,False,14,36,0,32,4,0,0,32,4,0,0.01708233442415572,0.36386263683670655,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2298,12.96535782130764,7.969634433338991,False,14,36,0,32,4,0,0,32,4,0,0.01710476613990716,0.3636693191899331,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2299,12.969107480884613,7.9719985352209175,False,14,36,0,32,4,0,0,32,4,0,0.017126673439177013,0.3634716036694661,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2300,12.972857087201104,7.974362638309847,False,14,36,0,32,4,0,0,32,4,0,0.017148058064130833,0.36326966417984874,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2301,12.97660664111715,7.976726743164758,False,14,36,0,32,4,0,0,32,4,0,0.017168921845637206,0.36306374841280625,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2302,12.980356143445812,7.979090850315109,False,14,36,0,32,4,0,0,32,4,0,0.01718926670244179,0.3629765653752342,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2303,12.98410559495802,7.981454960263893,False,14,36,0,32,4,0,0,32,4,0,0.01720909464030954,0.36301295804599215,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2304,12.987854996387819,7.983819073490935,False,14,36,0,32,4,0,0,32,4,0,0.017228407751131426,0.3630493185049728,27,"[5, 1, 15, 0]","[1.46875, -0.03125]"
2305,12.99160434843779,7.986183190456315,False,14,36,0,32,4,0,0,32,4,0,0.017247208211995546,0.363085175698919,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2306,12.99535365178446,7.9885473116037735,False,14,36,0,32,4,0,0,32,4,0,0.01726549828422362,0.36312002271726357,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2307,12.99910290708351,7.9909114373639865,False,14,36,0,32,4,0,0,32,4,0,0.017283280312366634,0.36315333403833944,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2308,13.00285211497458,7.993275568157604,False,14,36,0,32,4,0,0,32,4,0,0.01730055672316496,0.3631845830036941,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2309,13.006601276085581,7.995639704397955,False,14,36,0,32,4,0,0,32,4,0,0.017317330024468735,0.3632132589816168,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2310,13.010350391036328,7.99800384649334,False,14,36,0,32,4,0,0,32,4,0,0.01733360280411977,0.3632388837078659,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2311,13.01409946044146,8.000367994848874,False,14,36,0,32,4,0,0,32,4,0,0.017349377728793892,0.3632610263327047,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2312,13.017848484912577,8.002732149867823,False,14,36,0,32,4,0,0,32,4,0,0.01736465754280616,0.363279316756019,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2313,13.02159746505956,8.005096311952444,False,14,36,0,32,4,0,0,32,4,0,0.017379445066877334,0.3632934568948054,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2314,13.025346401491136,8.007460481504332,False,14,36,0,32,4,0,0,32,4,0,0.01739374319686299,0.3633032295976005,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2315,13.029095294814695,8.009824658924304,False,14,36,0,32,4,0,0,32,4,0,0.017407554902444923,0.3633085049950692,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2316,13.032844145635465,8.012188844611881,False,14,36,0,32,4,0,0,32,4,0,0.017420883225788376,0.36330924415535387,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2317,13.036592954555141,8.014553038964419,False,14,36,0,32,4,0,0,32,4,0,0.017433731280162172,0.36330549999246553,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2318,13.040341722170087,8.016917242375973,False,14,36,0,32,4,0,0,32,4,0,0.01744610224852328,0.3632974154557402,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2319,13.044090449069245,8.019281455235983,False,14,36,0,32,4,0,0,32,4,0,0.01745799938206932,0.3632852191065114,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2320,13.047839135831888,8.021645677927852,False,14,36,0,32,4,0,0,32,4,0,0.017469425998754746,0.36326921826147746,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2321,13.051587783025356,8.024009910827514,False,14,36,0,32,4,0,0,32,4,0,0.017480385481775454,0.36324978995079715,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2322,13.05533639120291,8.02637415430209,False,14,36,0,32,4,0,0,32,4,0,0.01749088127801848,0.36322736999924454,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2323,13.059084960901806,8.02873840870866,False,14,36,0,32,4,0,0,32,4,0,0.01750091689648065,0.3632024405902582,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2324,13.062833492641717,8.031102674393281,False,14,36,0,32,4,0,0,32,4,0,0.017510495906652476,0.3631755167126703,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2325,13.066581986923573,8.033466951690247,False,14,36,0,32,4,0,0,32,4,0,0.017519621936871514,0.36314713191776804,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2326,13.070330444228903,8.035831240921674,False,14,36,0,32,4,0,0,32,4,0,0.01752829867264173,0.3631178238280156,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2327,13.074078865019704,8.038195542397421,False,14,36,0,32,4,0,0,32,4,0,0.017536529854920845,0.36308811983829087,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2328,13.077827249738899,8.040559856415376,False,14,36,0,32,4,0,0,32,4,0,0.017544319278378222,0.36305852343495626,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2329,13.081575598811366,8.042924183262109,False,14,36,0,32,4,0,0,32,4,0,0.017551670789617255,0.3630295015288565,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2330,13.085323912645542,8.045288523213877,False,14,36,0,32,4,0,0,32,4,0,0.017558588285370595,0.3630014731552449,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2331,13.0890721916356,8.047652876538002,False,14,36,0,32,4,0,0,32,4,0,0.01756507571066334,0.3629747998399169,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2332,13.092820379120575,8.050017207511612,False,14,36,0,32,4,0,0,32,4,0,0.017571136967922875,0.36294977823411945,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2333,13.09656839611661,8.052381466328292,False,14,36,0,32,4,0,0,32,4,0,0.017576775997349685,0.3629266340953724,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
2334,13.10031624346393,8.054745653533061,False,14,36,0,32,4,0,0,32,4,0,0.017581996923385614,0.36290551815868394,56,"[5, 1, 16, 0]","[1.46875, 0.03125]"
