source,series,tau,log10_abs_I
athenak_history,n256,3.0286852491478995,-3.2357171487193455
athenak_history,n256,3.0374447740482697,-3.24015268961907
athenak_history,n256,3.0462071685176952,-3.2445047090526056
athenak_history,n256,3.054972543875624,-3.248548418904272
athenak_history,n256,3.0637409558125737,-3.2521436119611518
athenak_history,n256,3.0725124453819426,-3.2552335668639265
athenak_history,n256,3.0812871211021684,-3.2578348022399837
athenak_history,n256,3.0900650904497806,-3.260017525405928
athenak_history,n256,3.0988463803480877,-3.261877858999188
athenak_history,n256,3.107631042674971,-3.2635055610063834
athenak_history,n256,3.116419181624855,-3.264953666562597
athenak_history,n256,3.1252108757282597,-3.266217511318135
athenak_history,n256,3.134006120412083,-3.2672284929910607
athenak_history,n256,3.142805005691808,-3.267863236764836
athenak_history,n256,3.1516076230050567,-3.267963522533028
athenak_history,n256,3.1604139599765357,-3.267359396360226
athenak_history,n256,3.169224083730383,-3.2658886919426626
athenak_history,n256,3.1780380847165377,-3.2634107333402436
athenak_history,n256,3.1868559460222934,-3.2598175569207544
athenak_history,n256,3.1956777239038385,-3.2550482923549
athenak_history,n256,3.2045035011889866,-3.249109883595096
athenak_history,n256,3.213333246045626,-3.2421004528648534
athenak_history,n256,3.2221670222063796,-3.234224516532351
athenak_history,n256,3.2310048908970956,-3.2257885902155827
athenak_history,n256,3.2398468118829866,-3.2171708775043535
athenak_history,n256,3.248692864329129,-3.2087687180528333
athenak_history,n256,3.2575430595856836,-3.200937683186944
athenak_history,n256,3.266397382170403,-3.193938267602028
athenak_history,n256,3.2752559116166275,-3.1879036791813267
athenak_history,n256,3.28411859541048,-3.182834907603599
athenak_history,n256,3.2929854793724593,-3.178620340166808
athenak_history,n256,3.3018565845243626,-3.1750726744593303
athenak_history,n256,3.310731864870874,-3.1719728446940154
athenak_history,n256,3.3196113917166787,-3.169112294493875
athenak_history,n256,3.328495095052268,-3.1663282285921936
athenak_history,n256,3.337383016450373,-3.1635287893958584
athenak_history,n256,3.346275144654107,-3.1607069148575353
athenak_history,n256,3.355171440011998,-3.1579406814863824
athenak_history,n256,3.364071950881289,-3.1553777756558605
athenak_history,n256,3.3729765896026436,-3.153203403532835
athenak_history,n256,3.3818854119798143,-3.1515946702377673
athenak_history,n256,3.3907983430956548,-3.1506697650885704
athenak_history,n256,3.399715391251537,-3.15044368299303
athenak_history,n256,3.4086365457692067,-3.1508028327516917
athenak_history,n256,3.417559914022259,-3.1515067059215833
athenak_history,n256,3.426481732708341,-3.1522187443942222
athenak_history,n256,3.435401573306719,-3.152560889675355
athenak_history,n256,3.444319412470482,-3.1521762704147136
athenak_history,n256,3.4532353297027596,-3.150785709798906
athenak_history,n256,3.4621494039974516,-3.148226254813462
athenak_history,n256,3.4710617138712947,-3.1444667036139156
athenak_history,n256,3.479972337399871,-3.1396021168529304
athenak_history,n256,3.4888813522549462,-3.1338331353005335
athenak_history,n256,3.497788835660908,-3.1274357649739613
athenak_history,n256,3.5066948525154937,-3.120725162574786
athenak_history,n256,3.515599472644149,-3.114015614185048
athenak_history,n256,3.5245027725225473,-3.107579831465748
athenak_history,n256,3.5334048283680106,-3.1016128034651995
athenak_history,n256,3.5423057161633675,-3.0962068194546384
athenak_history,n256,3.55120551168534,-3.0913433377424457
athenak_history,n256,3.560104290520975,-3.086903869155638
athenak_history,n256,3.569002128083266,-3.0826971832091776
athenak_history,n256,3.5778990996306757,-3.0784958754618197
athenak_history,n256,3.586795276755728,-3.074073509071569
athenak_history,n256,3.5956907166608705,-3.0692349950439906
athenak_history,n256,3.604585492020061,-3.0638367661447363
athenak_history,n256,3.613479677923401,-3.057797542463806
athenak_history,n256,3.6223733495035084,-3.0511025145229813
athenak_history,n256,3.6312665819997654,-3.043802914378664
athenak_history,n256,3.6401594493581197,-3.0360103291897134
athenak_history,n256,3.6490520059767286,-3.0278832641485165
athenak_history,n256,3.6579443214074794,-3.0196041821521127
athenak_history,n256,3.6668364723065423,-3.01134880593938
athenak_history,n256,3.675728535942002,-3.0032534378941866
athenak_history,n256,3.6846205711457634,-2.995388436407713
athenak_history,n256,3.693512642207483,-2.987745120298989
athenak_history,n256,3.7024048291556424,-2.9802398066144047
athenak_history,n256,3.7112972023178887,-2.972733689016026
athenak_history,n256,3.720189817312636,-2.965062950449282
athenak_history,n256,3.7290827561269406,-2.9570715167984503
athenak_history,n256,3.737976077731861,-2.948639677821081
athenak_history,n256,3.7468698499921285,-2.9397041318367094
athenak_history,n256,3.755764140768572,-2.9302681788029155
athenak_history,n256,3.7646590090986742,-2.92040245299205
athenak_history,n256,3.773554515567033,-2.910236912046322
athenak_history,n256,3.78245072087135,-2.899944500477206
athenak_history,n256,3.791347673714283,-2.8897171031834503
athenak_history,n256,3.800245427655647,-2.8797358024409854
athenak_history,n256,3.80914403123692,-2.8701397509470783
athenak_history,n256,3.8180435259615457,-2.8609995705057654
athenak_history,n256,3.8269439508625323,-2.8523013165222793
athenak_history,n256,3.8358453416071,-2.843945155083507
athenak_history,n256,3.8447477314488974,-2.8357595001156244
athenak_history,n256,3.8536511502499207,-2.8275276397115547
athenak_history,n256,3.8625556277451922,-2.8190210595346445
athenak_history,n256,3.871461191917069,-2.8100327183769136
athenak_history,n256,3.8803678707148523,-2.8004045696384843
athenak_history,n256,3.8892756906632453,-2.7900460010199724
athenak_history,n256,3.8981846807663962,-2.778942283984162
athenak_history,n256,3.9070948699729082,-2.767153629250579
athenak_history,n256,3.9160062888658675,-2.754805782841965
athenak_history,n256,3.9249189706032395,-2.7420730449163244
athenak_history,n256,3.9338329502561837,-2.7291549821348142
athenak_history,n256,3.942748264600079,-2.716249285452651
athenak_history,n256,3.9516649571475098,-2.70352471553724
athenak_history,n256,3.960583073928795,-2.69109897610144
athenak_history,n256,3.9695026620441243,-2.679025851833572
athenak_history,n256,3.9784237711286448,-2.667294097667457
athenak_history,n256,3.9873464533612197,-2.655837880932913
athenak_history,n256,3.9962707658468477,-2.644555951981743
athenak_history,n256,4.005196774574907,-2.6333350272967113
athenak_history,n256,4.014124541663337,-2.6220725551549733
athenak_history,n256,4.0230541320665765,-2.610694894221277
athenak_history,n256,4.031985613629601,-2.599168632595602
athenak_history,n256,4.040919069399147,-2.5875042989795984
athenak_history,n256,4.049854575528291,-2.575752862905663
athenak_history,n256,4.058792210626301,-2.5639958027385017
athenak_history,n256,4.067732056580632,-2.552330009769634
athenak_history,n256,4.076674213658956,-2.540849269363797
athenak_history,n256,4.085618772151969,-2.5296249679968086
athenak_history,n256,4.094565821304686,-2.518689216757957
athenak_history,n256,4.103515466163284,-2.5080238765388443
athenak_history,n256,4.112467819182324,-2.4975581878266437
athenak_history,n256,4.121422978861253,-2.4871759696519864
athenak_history,n256,4.13038105233463,-2.476731151877022
athenak_history,n256,4.139342169713037,-2.466068569167382
athenak_history,n256,4.148306439750743,-2.4550458327471594
athenak_history,n256,4.157273976624418,-2.44355199041962
athenak_history,n256,4.166244922043545,-2.4315201109505438
athenak_history,n256,4.1752193938448885,-2.4189326726530496
athenak_history,n256,4.184197513606547,-2.40581990630284
athenak_history,n256,4.193179433375642,-2.3922524551921622
athenak_history,n256,4.202165275863401,-2.37833003765585
athenak_history,n256,4.21115517156609,-2.364167344143836
athenak_history,n256,4.220149279659865,-2.3498788419173398
athenak_history,n256,4.229147721497117,-2.3355643178804364
athenak_history,n256,4.23815064504245,-2.3212967277982908
athenak_history,n256,4.247158204604178,-2.3071145227749055
athenak_history,n256,4.256170522593224,-2.293019595219478
athenak_history,n256,4.265187765150144,-2.2789808704562353
athenak_history,n256,4.274210068547728,-2.264943035982996
athenak_history,n256,4.283237567380164,-2.250838187683188
athenak_history,n256,4.292270429645901,-2.236598339601328
athenak_history,n256,4.301308774494826,-2.222166990484966
athenak_history,n256,4.3103527647659625,-2.207507865570537
athenak_history,n256,4.319402538450099,-2.192610583042371
athenak_history,n256,4.3284582198891925,-2.1774925503525617
athenak_history,n256,4.3375199776959645,-2.1621970641175796
athenak_history,n256,4.346587921272518,-2.1467880814386535
athenak_history,n256,4.355662204097902,-2.1313414860204545
athenak_history,n256,4.364742954782124,-2.115934463729501
athenak_history,n256,4.3738302925344,-2.1006341445837213
athenak_history,n256,4.382924366642825,-2.085487616964877
athenak_history,n256,4.392025270688205,-2.0705155260900923
athenak_history,n256,4.401133158291839,-2.0557100951903875
athenak_history,n256,4.410248125453373,-2.041038691234058
athenak_history,n256,4.419370279764435,-2.026451538750322
athenak_history,n256,4.428499750134899,-2.0118923869438454
athenak_history,n256,4.437636617914579,-1.9973100768630891
athenak_history,n256,4.446781042063258,-1.9826685127151213
athenak_history,n256,4.4559332231956175,-1.9679539507298764
athenak_history,n256,4.465093356922973,-1.9531783388321164
athenak_history,n256,4.474261633732257,-1.9383782494754769
athenak_history,n256,4.483438238876233,-1.9236097198919457
athenak_history,n256,4.492623352274925,-1.9089397795992242
athenak_history,n256,4.501817148428127,-1.8944359185991748
athenak_history,n256,4.511019796338896,-1.8801551207725122
athenak_history,n256,4.520231459447999,-1.8661342622993211
athenak_history,n256,4.529452295579396,-1.8523835509344726
athenak_history,n256,4.538682456896816,-1.838884209472301
athenak_history,n256,4.547922089871368,-1.8255908416543745
athenak_history,n256,4.557171335260064,-1.812438023375257
athenak_history,n256,4.566430328095104,-1.7993498577272855
athenak_history,n256,4.575699197683737,-1.7862507233211447
athenak_history,n256,4.584978067618341,-1.7730753448438994
athenak_history,n256,4.594267055796291,-1.7597766068399905
athenak_history,n256,4.603566274449093,-1.7463300861947206
athenak_history,n256,4.612875830180337,-1.7327349179596394
athenak_history,n256,4.622195824012085,-1.7190111857617878
athenak_history,n256,4.631526351439308,-1.7051944740697225
athenak_history,n256,4.6408675024919095,-1.6913285354968517
athenak_history,n256,4.65021936180383,-1.6774572336533145
athenak_history,n256,4.6595820086887425,-1.6636170148560707
athenak_history,n256,4.668955517221855,-1.6498310989303442
athenak_history,n256,4.67833995632727,-1.636106317536063
athenak_history,n256,4.6877353898702285,-1.6224330706654329
athenak_history,n256,4.697141876753496,-1.6087882936302798
athenak_history,n256,4.706559471017344,-1.5951407626975869
athenak_history,n256,4.715988221942872,-1.581457660958495
athenak_history,n256,4.725428174158489,-1.5677111719023875
athenak_history,n256,4.734879367749222,-1.5538839756880083
athenak_history,n256,4.744341838347937,-1.5399728207457943
athenak_history,n256,4.753815616903989,-1.5259897236134794
athenak_history,n256,4.763300729310585,-1.5119607196028637
athenak_history,n256,4.7727971964547855,-1.4979224071549146
athenak_history,n256,4.782305034349013,-1.48391680296662
athenak_history,n256,4.791824254269404,-1.4699852587984226
athenak_history,n256,4.801405186868102,-1.4560897572089
athenak_history,n256,4.811005886428695,-1.442315309420417
athenak_history,n256,4.820608347750862,-1.4286953023050588
athenak_history,n256,4.830212534543184,-1.4152206877545346
athenak_history,n256,4.839818407861478,-1.401868246178972
athenak_history,n256,4.849425926321585,-1.38860493074507
athenak_history,n256,4.85903504630688,-1.3753936509955544
athenak_history,n256,4.8686457221700286,-1.3621994395570975
athenak_history,n256,4.878257906429828,-1.3489949527332556
athenak_history,n256,4.887871549964706,-1.3357644558388702
athenak_history,n256,4.897486602204493,-1.3225057605777206
athenak_history,n256,4.907102935656389,-1.3092300391653584
athenak_history,n256,4.916720268077089,-1.295959569099976
athenak_history,n256,4.926338533855456,-1.2827232314638264
athenak_history,n256,4.935957681708664,-1.2695518607904726
athenak_history,n256,4.9455776598551715,-1.2564732248417434
athenak_history,n256,4.955198416200406,-1.2435077285965679
athenak_history,n256,4.964819898520654,-1.2306656001333083
athenak_history,n256,4.97444205464263,-1.217946028505702
athenak_history,n256,4.984064832615848,-1.205338354798991
athenak_history,n256,4.993688180875189,-1.1928250274799668
athenak_history,n256,5.0033120483917015,-1.1803857132307827
athenak_history,n256,5.012936384810234,-1.168001774024356
athenak_history,n256,5.022561140572439,-1.1556603064674609
athenak_history,n256,5.032186267023519,-1.143357070976725
athenak_history,n256,5.041811716502533,-1.1310978670111411
athenak_history,n256,5.051437442420064,-1.1188981815473944
athenak_history,n256,5.061063399330527,-1.1067812083455668
athenak_history,n256,5.070689543005502,-1.0947745776881788
athenak_history,n256,5.080315830509004,-1.0829063298567134
athenak_history,n256,5.089942220270156,-1.0712007884490484
athenak_history,n256,5.099568672147707,-1.0596750164009592
athenak_history,n256,5.109195147484132,-1.0483364500511576
athenak_history,n256,5.118821417356291,-1.037182327266353
athenak_history,n256,5.128447312836492,-1.0262002843863327
athenak_history,n256,5.138072803797507,-1.01537067306444
athenak_history,n256,5.147697861652173,-1.0046701678868752
athenak_history,n256,5.157322459375546,-0.9940756379222822
athenak_history,n256,5.166946571515288,-0.983567784602877
athenak_history,n256,5.176570174193942,-0.9731339631932054
athenak_history,n256,5.186193245107961,-0.9627697738736206
athenak_history,n256,5.195815763527503,-0.9524792277003632
athenak_history,n256,5.20543771029801,-0.9422735240187394
athenak_history,n256,5.21505906783947,-0.9321686886282812
athenak_history,n256,5.224679820135741,-0.9221824921242596
athenak_history,n256,5.234299952708699,-0.9123311747469153
athenak_history,n256,5.243919452524643,-0.9026265300853742
athenak_history,n256,5.253538307498575,-0.8930738350117102
athenak_history,n256,5.263156506105902,-0.883670960612098
athenak_history,n256,5.272774037388382,-0.8744087852075277
athenak_history,n256,5.282390890996237,-0.8652727963591293
athenak_history,n256,5.2901171583802915,-0.8580120319989858
athenak_history,n256,5.297842366688066,-0.8508128468008781
athenak_history,n256,5.3055665931041425,-0.8436668999786768
athenak_history,n256,5.313289695546808,-0.8365678222297336
athenak_history,n256,5.321011319065443,-0.8295118161099979
athenak_history,n256,5.328731530522681,-0.8224974201989517
athenak_history,n256,5.336450406760897,-0.815525941686815
athenak_history,n256,5.344168025305859,-0.8086012278880517
athenak_history,n256,5.351884464374432,-0.8017291757057015
athenak_history,n256,5.359599747722251,-0.794917093191717
athenak_history,n256,5.3673134605522295,-0.788173222641721
athenak_history,n256,5.3750255709493135,-0.7815051675862725
athenak_history,n256,5.382736156810464,-0.7749193496586935
athenak_history,n256,5.39044529672038,-0.7684204493326019
athenak_history,n256,5.398153065953127,-0.7620109551779787
athenak_history,n256,5.40585953339821,-0.7556909586940325
athenak_history,n256,5.413564778997015,-0.7494581963104541
athenak_history,n256,5.4212688840101055,-0.7433083660308264
athenak_history,n256,5.4289719303968145,-0.7372356490684397
athenak_history,n256,5.436674000817261,-0.7312333825803137
athenak_history,n256,5.444375178635106,-0.7252948088111177
athenak_history,n256,5.452075547920516,-0.7194138204012843
athenak_history,n256,5.459775193452898,-0.7135856256174218
athenak_history,n256,5.467474200723199,-0.7078072688871881
athenak_history,n256,5.475172655936009,-0.7020779592699598
athenak_history,n256,5.48287064601213,-0.6963991800759218
athenak_history,n256,5.490568258592352,-0.6907745745802861
athenak_history,n256,5.498265582042428,-0.6852096239058101
athenak_history,n256,5.505962705458352,-0.6797111521503738
athenak_history,n256,5.513659718670943,-0.6742867095532649
athenak_history,n256,5.521356712249696,-0.6689438956064345
athenak_history,n256,5.529053777506573,-0.6636896896142861
athenak_history,n256,5.5367510065004515,-0.6585298553267934
athenak_history,n256,5.544448492042266,-0.653468478672023
athenak_history,n256,5.55214632770064,-0.648507683621289
athenak_history,n256,5.559844597793541,-0.6436475585179782
athenak_history,n256,5.5675433849067515,-0.6388862792522872
athenak_history,n256,5.575242784777304,-0.6342204189321106
athenak_history,n256,5.582942893921691,-0.6296454271622594
athenak_history,n256,5.590643809642166,-0.6251562009557046
athenak_history,n256,5.598345630033716,-0.6207476939343446
athenak_history,n256,5.606048453991456,-0.6164155007513317
athenak_history,n256,5.613752381218255,-0.6121563585651046
athenak_history,n256,5.6214575122325945,-0.6079685178291795
athenak_history,n256,5.629163948376595,-0.6038519491373661
athenak_history,n256,5.636871791824157,-0.599808369624726
athenak_history,n256,5.64458114558939,-0.5958410900942546
athenak_history,n256,5.652292109935672,-0.5919547028648109
athenak_history,n256,5.660004767622159,-0.5881546470909915
athenak_history,n256,5.667719220362486,-0.5844466664820409
athenak_history,n256,5.6754355744378735,-0.5808362645546916
athenak_history,n256,5.683153937017759,-0.5773281820776912
athenak_history,n256,5.690874416170572,-0.5739259545549915
athenak_history,n256,5.698597120874658,-0.5706315972922471
athenak_history,n256,5.706322160995662,-0.5674454504644599
athenak_history,n256,5.714049646805465,-0.564366199821329
athenak_history,n256,5.721779666339399,-0.5613910780894498
athenak_history,n256,5.729512318740116,-0.5585161952536066
athenak_history,n256,5.73724771637333,-0.5557369968193206
athenak_history,n256,5.7449859723322785,-0.5530487934962939
athenak_history,n256,5.752727200465947,-0.5504472984720015
athenak_history,n256,5.760471515082838,-0.5479291237816526
athenak_history,n256,5.768219004036568,-0.5454921955015264
athenak_history,n256,5.775969768185075,-0.5431360193814936
athenak_history,n256,5.7837239243643985,-0.5408618057153837
athenak_history,n256,5.791481590300804,-0.5386724348084896
athenak_history,n256,5.799242876113669,-0.5365722597751472
athenak_history,n256,5.807007863630367,-0.5345667714203512
athenak_history,n256,5.8147766690275695,-0.5326621338970585
athenak_history,n256,5.822549413474423,-0.5308646815401913
athenak_history,n256,5.830326192522562,-0.5291803989688131
athenak_history,n256,5.8381070984172,-0.5276144248900281
athenak_history,n256,5.845892255009124,-0.5261706406815416
athenak_history,n256,5.85368175642226,-0.5248514029703789
athenak_history,n256,5.86147569466762,-0.5236574097819615
athenak_history,n256,5.869274189660877,-0.522587733043195
athenak_history,n256,5.877077315311195,-0.5216400244056923
athenak_history,n256,5.8848851870102425,-0.5208108353053784
athenak_history,n256,5.892697881178573,-0.5200960607797324
athenak_history,n256,5.900515501736549,-0.5194914224707037
athenak_history,n256,5.9083381212548725,-0.5189929711664842
athenak_history,n256,5.916165838397559,-0.518597536748286
athenak_history,n256,5.92399871620243,-0.5183030995595426
athenak_history,n256,5.931836845059142,-0.5181090329633125
athenak_history,n256,5.939680289375996,-0.5180162071329422
athenak_history,n256,5.947529111745878,-0.5180269365476032
athenak_history,n256,5.955383387039173,-0.5181447826666867
athenak_history,n256,5.963243165729882,-0.5183742298394023
athenak_history,n256,5.971108498489811,-0.5187202677646153
athenak_history,n256,5.978979445763282,-0.5191879237911711
athenak_history,n256,5.986856050751918,-0.51978178956905
athenak_history,n256,5.9947383478038345,-0.5205055937031915
athenak_history,n256,6.002626381007919,-0.5213618659694375
athenak_history,n256,6.01052019096186,-0.5223517244181082
athenak_history,n256,6.018419801856497,-0.5234748092615471
athenak_history,n256,6.02632523831369,-0.5247293757974902
athenak_history,n256,6.034236537462993,-0.5261125345190982
athenak_history,n256,6.042153719479088,-0.527620606186431
athenak_history,n256,6.050076799260353,-0.5292495682792346
athenak_history,n256,6.058005794900207,-0.5309955421537176
athenak_history,n256,6.065940735395818,-0.5328552725455911
athenak_history,n256,6.07229179882386,-0.5344231313039383
athenak_history,n256,6.077054532009408,-0.5356447050389694
athenak_history,n256,6.081816883514757,-0.5369053849619237
athenak_history,n256,6.0865799011633825,-0.5382056223887606
athenak_history,n256,6.091340327731004,-0.5395448844853554
athenak_history,n256,6.0960964478007575,-0.5409231850575552
athenak_history,n256,6.100849667052284,-0.5423416114679596
athenak_history,n256,6.105600598961341,-0.543801220291204
athenak_history,n256,6.110351303306394,-0.5453036966036713
athenak_history,n256,6.115105698883304,-0.5468515300051361
athenak_history,n256,6.11986108733382,-0.5484451953427231
athenak_history,n256,6.124615787411806,-0.5500854697559348
athenak_history,n256,6.129370379417545,-0.551773888870285
athenak_history,n256,6.134125463533787,-0.5535119932738002
athenak_history,n256,6.138881070524029,-0.5553010706989129
athenak_history,n256,6.143637074351628,-0.5571422550089644
athenak_history,n256,6.148393768866312,-0.5590367208965051
athenak_history,n256,6.153151306678329,-0.5609854497833191
athenak_history,n256,6.1579094886867045,-0.5629891130158884
athenak_history,n256,6.162667959318506,-0.5650481240580163
athenak_history,n256,6.167426697372275,-0.5671628437363393
athenak_history,n256,6.172185629138739,-0.5693334215225474
athenak_history,n256,6.176944649458392,-0.571559809858392
athenak_history,n256,6.181703680572098,-0.5738418048645624
athenak_history,n256,6.186462458005829,-0.5761789615504447
athenak_history,n256,6.191220441425883,-0.5785705630509796
athenak_history,n256,6.195977664121078,-0.5810160762682073
athenak_history,n256,6.200734146233987,-0.5835149059439504
athenak_history,n256,6.205489931627893,-0.5860664486401875
athenak_history,n256,6.210245118930341,-0.588670146719997
athenak_history,n256,6.214999839465877,-0.5913255139167789
athenak_history,n256,6.219754217142684,-0.5940321474255956
athenak_history,n256,6.224508173209822,-0.5967896439032002
athenak_history,n256,6.229260375720478,-0.5995969894950426
athenak_history,n256,6.234010940460772,-0.6024541543080182
athenak_history,n256,6.2387602556497,-0.6053614611431634
athenak_history,n256,6.243508289774329,-0.6083191764980393
athenak_history,n256,6.248254833904595,-0.6113276480327186
athenak_history,n256,6.252999900120768,-0.6143875528586066
athenak_history,n256,6.257743778511044,-0.6174999403245938
athenak_history,n256,6.262486757548054,-0.6206660469884734
athenak_history,n256,6.26722891490778,-0.6238871358431424
athenak_history,n256,6.271970212051837,-0.6271645276182563
athenak_history,n256,6.276710700923087,-0.6304997139739584
athenak_history,n256,6.281450552093157,-0.6338943539834248
athenak_history,n256,6.286189902612898,-0.6373501386535371
athenak_history,n256,6.29092875866016,-0.6408686838633463
athenak_history,n256,6.295667079632234,-0.6444515536865647
athenak_history,n256,6.300404914892155,-0.6481003323651207
athenak_history,n256,6.305142412884646,-0.6518166092163976
athenak_history,n256,6.30987970876631,-0.6556018700800279
athenak_history,n256,6.31461659816682,-0.6594572075391227
athenak_history,n256,6.3193522069220345,-0.6633830027908947
athenak_history,n256,6.324086580154869,-0.667380216763703
athenak_history,n256,6.328819881746757,-0.6714497608120238
athenak_history,n256,6.333552265931288,-0.6755923940671995
athenak_history,n256,6.338283835168208,-0.6798086923317156
athenak_history,n256,6.34301465191015,-0.6840990678860125
athenak_history,n256,6.347744768961242,-0.6884638128868991
athenak_history,n256,6.352474232076963,-0.6929031239795794
athenak_history,n256,6.357203059959331,-0.6974171092659851
athenak_history,n256,6.361931240250418,-0.7020058120055623
athenak_history,n256,6.366658755916645,-0.7066692661785063
athenak_history,n256,6.371385616201054,-0.7114075601787584
athenak_history,n256,6.37611186250507,-0.7162208777227065
athenak_history,n256,6.380837549719554,-0.7211095126853379
athenak_history,n256,6.385562727592521,-0.7260738801773827
athenak_history,n256,6.390287441466582,-0.7311145437696397
athenak_history,n256,6.3950117488747775,-0.7362322564109514
athenak_history,n256,6.399735732754515,-0.7414279949261806
athenak_history,n256,6.404459497090431,-0.7467029712780837
athenak_history,n256,6.4091831500945,-0.7520586240355903
athenak_history,n256,6.413906792080715,-0.7574966082014237
athenak_history,n256,6.418630515101578,-0.7630187921448263
athenak_history,n256,6.423354402021051,-0.7686272484049786
athenak_history,n256,6.4280785120121235,-0.7743242226965327
athenak_history,n256,6.4328028613216395,-0.7801120905708843
athenak_history,n256,6.4375274222978645,-0.7859933302957776
athenak_history,n256,6.442252147548198,-0.7919705237386121
athenak_history,n256,6.4469769993526915,-0.7980463639736649
athenak_history,n256,6.451701962094896,-0.8042236422596646
athenak_history,n256,6.45642703812762,-0.8105052136361459
athenak_history,n256,6.461152242968486,-0.8168939613296949
athenak_history,n256,6.465877606452963,-0.8233927700172581
athenak_history,n256,6.470603170967717,-0.8300044973620678
athenak_history,n256,6.475328979594418,-0.8367319339678345
athenak_history,n256,6.480055061635713,-0.8435777617030593
athenak_history,n256,6.484781428406518,-0.8505445296765892
athenak_history,n256,6.489508080839474,-0.8576346525409885
athenak_history,n256,6.494235021373801,-0.8648504221284383
athenak_history,n256,6.49896226846694,-0.8721940309901051
athenak_history,n256,6.503689869737097,-0.8796676021528249
athenak_history,n256,6.508417884934358,-0.887273178096863
athenak_history,n256,6.513145670965838,-0.8950115602767963
athenak_history,n256,6.517872555017191,-0.9028833622157194
athenak_history,n256,6.522598843022293,-0.9108907538233432
athenak_history,n256,6.527325105859282,-0.9190363937452856
athenak_history,n256,6.532051640023244,-0.9273225507607111
athenak_history,n256,6.536778202869701,-0.9357506247774678
athenak_history,n256,6.5415043900966525,-0.944321793364479
athenak_history,n256,6.546230143706489,-0.9530379681023556
athenak_history,n256,6.550955715564267,-0.9619018152968888
athenak_history,n256,6.555681241081048,-0.9709160205002043
athenak_history,n256,6.560406586950733,-0.9800830057945542
athenak_history,n256,6.565131585718275,-0.9894053822865363
athenak_history,n256,6.56985617458743,-0.998886250306089
athenak_history,n256,6.574580266026053,-1.0085289716699064
athenak_history,n256,6.5793037035785655,-1.0183370891618615
athenak_history,n256,6.584026450044324,-1.0283147261558834
athenak_history,n256,6.588748682933966,-1.0384668215381299
athenak_history,n256,6.593470618640991,-1.0487987847325888
athenak_history,n256,6.598192344027953,-1.0593161241880997
athenak_history,n256,6.602913882716678,-1.0700245679800526
athenak_history,n256,6.607635316566355,-1.0809303237861598
athenak_history,n256,6.612356743565606,-1.0920399777714782
athenak_history,n256,6.6170781701537225,-1.103360222019804
athenak_history,n256,6.621799524320346,-1.1148978484229641
athenak_history,n256,6.626520752449754,-1.1266599542446092
athenak_history,n256,6.631241854547478,-1.1386540170576314
athenak_history,n256,6.635962844560759,-1.1508877863314444
athenak_history,n256,6.640683719863551,-1.1633691906793986
athenak_history,n256,6.645404468645566,-1.1761063424058034
athenak_history,n256,6.6501250857840635,-1.1891075725924551
athenak_history,n256,6.654845580531251,-1.202381454170807
athenak_history,n256,6.659565974472894,-1.2159368066248035
athenak_history,n256,6.664286287973886,-1.2297826739854232
athenak_history,n256,6.6690065290287475,-1.243928313758388
athenak_history,n256,6.673726702184826,-1.2583832527032963
athenak_history,n256,6.678446823269536,-1.273157373962075
athenak_history,n256,6.6831669124084145,-1.288260950169379
athenak_history,n256,6.687886974105035,-1.3037046414272282
athenak_history,n256,6.692606996864179,-1.3194995610975002
athenak_history,n256,6.697326973749063,-1.335657424058227
athenak_history,n256,6.702046913601582,-1.3521906820423162
athenak_history,n256,6.706766664397948,-1.3691119943382213
athenak_history,n256,6.711485938288386,-1.3864343674218207
athenak_history,n256,6.716204717202977,-1.4041727596880849
athenak_history,n256,6.720922985984393,-1.422343297063863
athenak_history,n256,6.725640740668068,-1.4409634586373778
athenak_history,n256,6.73035798432772,-1.460052230380771
athenak_history,n256,6.735074721698769,-1.4796302671416348
athenak_history,n256,6.739790963925342,-1.499720112611136
athenak_history,n256,6.744506735433977,-1.5203464521644083
athenak_history,n256,6.749222069672348,-1.5415363439075416
athenak_history,n256,6.753936996511292,-1.5633194361899674
athenak_history,n256,6.758651534772887,-1.5857282334836384
athenak_history,n256,6.7633656947087974,-1.6087984445883883
athenak_history,n256,6.768079483718644,-1.632569396464092
athenak_history,n256,6.772792909043399,-1.6570844951014396
athenak_history,n256,6.777505977844537,-1.6823917463576803
athenak_history,n256,6.782218697725544,-1.7085443681516848
athenak_history,n256,6.786931078656554,-1.7356015219153886
athenak_history,n256,6.791643134499399,-1.7636291824637147
athenak_history,n256,6.796354881782845,-1.7927011675730309
athenak_history,n256,6.801066335966578,-1.8229003717654007
athenak_history,n256,6.8057775085573144,-1.854320284259301
athenak_history,n256,6.810488407702724,-1.8870668925918688
athenak_history,n256,6.815199040809633,-1.9212610789353477
athenak_history,n256,6.819909415960325,-1.9570416419749834
athenak_history,n256,6.824619541527971,-1.9945691504976024
athenak_history,n256,6.829329425922063,-2.0340309423598404
athenak_history,n256,6.83403907836809,-2.0756477124071253
athenak_history,n256,6.838748509498071,-2.119682323406684
athenak_history,n256,6.8434577306952065,-2.166451800271842
athenak_history,n256,6.848166752864467,-2.216344018467911
athenak_history,n256,6.852875585957664,-2.2698415153582836
athenak_history,n256,6.857584239632374,-2.3275564457855804
athenak_history,n256,6.862292724285948,-2.3902836267742136
athenak_history,n256,6.867001051514134,-2.4590842931045716
