event,authority_time,resolution,field,time_before,time_after,tau_before,tau_after,value_before,value_after,ratio,abs_log10_jump,leaves_after,max_level_after,created,deleted
6,0.6573598455696282,n256,C-norm2,0.6490290286998697,0.6601420434143903,0.39972366773599266,0.40656795390196754,0.004517294017206908,0.004507604133078638,0.9978549361428856,0.0009325899869900352,74,5,0,6
6,0.6573598455696282,n256,H-norm2,0.6490290286998697,0.6601420434143903,0.39972366773599266,0.40656795390196754,0.0038615620427889276,0.0038616542444818705,1.000023876786627,1.0369432883796256e-05,74,5,0,6
6,0.6573598455696282,n256,M-norm2,0.6490290286998697,0.6601420434143903,0.39972366773599266,0.40656795390196754,0.0005831073233879383,0.0005740979049720291,0.9845492964081413,0.00676253384577572,74,5,0,6
6,0.6573598455696282,n256,Z-norm2,0.6490290286998697,0.6601420434143903,0.39972366773599266,0.40656795390196754,9.022778166093863e-06,8.715833340883747e-06,0.9659811180592287,0.0150313626143509,74,5,0,6
6,0.6573598455696282,n512,C-norm2,0.6530793389441164,0.6573598455696282,0.40221675773462134,0.4048530280058456,0.0028146476789151693,0.0028321709883285294,1.0062257559070817,0.002695429572082569,74,5,0,6
6,0.6573598455696282,n512,H-norm2,0.6530793389441164,0.6573598455696282,0.40221675773462134,0.4048530280058456,0.002177639874379118,0.002201166215914605,1.0108035960455557,0.004666778301264038,74,5,0,6
6,0.6573598455696282,n512,M-norm2,0.6530793389441164,0.6573598455696282,0.40221675773462134,0.4048530280058456,0.0005863305771630612,0.0005794380649131038,0.9882446651796559,0.005135521421410645,74,5,0,6
6,0.6573598455696282,n512,Z-norm2,0.6530793389441164,0.6573598455696282,0.40221675773462134,0.4048530280058456,4.405362374884906e-06,4.568722578103006e-06,1.0370821261264276,0.01581314936036736,74,5,0,6
7,7.865397827789525,n128,C-norm2,7.859672357750599,7.889384144397233,4.790239572995854,4.808136773143704,0.760976307408266,0.7716497613849715,1.0140260003797716,0.0060490907731511265,68,5,0,6
7,7.865397827789525,n128,H-norm2,7.859672357750599,7.889384144397233,4.790239572995854,4.808136773143704,0.06733284956158894,0.06714789045159827,0.9972530627888919,0.001194621199850183,68,5,0,6
7,7.865397827789525,n128,M-norm2,7.859672357750599,7.889384144397233,4.790239572995854,4.808136773143704,0.028447125785199763,0.028654973442121288,1.0073064554391524,0.003161617185865171,68,5,0,6
7,7.865397827789525,n128,Z-norm2,7.859672357750599,7.889384144397233,4.790239572995854,4.808136773143704,0.13366846857436104,0.13576038971329601,1.0156500718624693,0.0067441035816763265,68,5,0,6
7,7.865397827789525,n256,C-norm2,7.861430891659167,7.877386642950296,4.791824254269404,4.801405186868102,1.9281497013988265,1.9458618075738467,1.0091860638010475,0.003971244564429654,68,5,0,6
7,7.865397827789525,n256,H-norm2,7.861430891659167,7.877386642950296,4.791824254269404,4.801405186868102,0.029882108974895842,0.030130411117073135,1.0083093914952888,0.003593812270550245,68,5,0,6
7,7.865397827789525,n256,M-norm2,7.861430891659167,7.877386642950296,4.791824254269404,4.801405186868102,0.017940617797556697,0.018350960940504136,1.022872297240696,0.009821416639240846,68,5,0,6
7,7.865397827789525,n256,Z-norm2,7.861430891659167,7.877386642950296,4.791824254269404,4.801405186868102,0.39889649580311715,0.4025044526810662,1.0090448447552416,0.003910467918731464,68,5,0,6
7,7.865397827789525,n512,C-norm2,7.858309976183374,7.865397827789525,4.789997098531697,4.794246601988605,5.104734853858089,5.124547648200312,1.0038812582650103,0.0016823463448478373,68,5,0,6
7,7.865397827789525,n512,H-norm2,7.858309976183374,7.865397827789525,4.789997098531697,4.794246601988605,0.056975908892653034,0.057171131867383373,1.0034264126457053,0.0014855285387630763,68,5,0,6
7,7.865397827789525,n512,M-norm2,7.858309976183374,7.865397827789525,4.789997098531697,4.794246601988605,0.030209254294829915,0.030402107094931827,1.0063838980671203,0.002763679535473844,68,5,0,6
7,7.865397827789525,n512,Z-norm2,7.858309976183374,7.865397827789525,4.789997098531697,4.794246601988605,1.0852575613036288,1.0894842333847086,1.0038946257845027,0.001688129301001963,68,5,0,6
8,8.670908851649227,n128,C-norm2,8.651698723547318,8.677248821627265,5.273260958431289,5.288997351294399,1.1525861478688484,1.1647167027807555,1.0105246405523238,0.004546907782480579,74,5,6,0
8,8.670908851649227,n128,H-norm2,8.651698723547318,8.677248821627265,5.273260958431289,5.288997351294399,0.09266491049882686,0.0916062819169522,0.9885757340488873,0.004990054099809231,74,5,6,0
8,8.670908851649227,n128,M-norm2,8.651698723547318,8.677248821627265,5.273260958431289,5.288997351294399,0.05065656277334911,0.050612248309736096,0.9991251979765922,0.00038008796663500634,74,5,6,0
8,8.670908851649227,n128,Z-norm2,8.651698723547318,8.677248821627265,5.273260958431289,5.288997351294399,0.19916781701864958,0.20166857338226882,1.0125560263754112,0.005419062773132435,74,5,6,0
8,8.670908851649227,n256,C-norm2,8.65514294258893,8.670908851649227,5.272774037388382,5.282390890996237,3.0286852523371754,3.056514801229005,1.0091886566523722,0.003972360374106942,74,5,6,0
8,8.670908851649227,n256,H-norm2,8.65514294258893,8.670908851649227,5.272774037388382,5.282390890996237,0.061845604611654406,0.06363936026158058,1.0290037693250742,0.012416965621599106,74,5,6,0
8,8.670908851649227,n256,M-norm2,8.65514294258893,8.670908851649227,5.272774037388382,5.282390890996237,0.07261928990551744,0.07473108256719602,1.0290803265141557,0.012449275637356648,74,5,6,0
8,8.670908851649227,n256,Z-norm2,8.65514294258893,8.670908851649227,5.272774037388382,5.282390890996237,0.6111025126571126,0.6160623097698875,1.0081161458348606,0.0035105703926044452,74,5,6,0
8,8.670908851649227,n512,C-norm2,8.66667298061714,8.671503277152734,5.278280046570942,5.281211848848576,7.9270413401247595,7.9489949989289865,1.0027694644019456,0.001201100671451709,74,5,6,0
8,8.670908851649227,n512,H-norm2,8.66667298061714,8.671503277152734,5.278280046570942,5.281211848848576,0.12158406215310227,0.12286967482237389,1.0105738585017232,0.004568059729156087,74,5,6,0
8,8.670908851649227,n512,M-norm2,8.66667298061714,8.671503277152734,5.278280046570942,5.281211848848576,0.18393650970947384,0.18644828948302067,1.0136556890065718,0.005890462139676234,74,5,6,0
8,8.670908851649227,n512,Z-norm2,8.66667298061714,8.671503277152734,5.278280046570942,5.281211848848576,1.6508409306270613,1.654763150735044,1.0023758922105794,0.0010306130481257836,74,5,6,0
9,9.955705983481868,n128,C-norm2,9.94708558212483,9.963453324308363,6.07666330729251,6.086868977142401,2.131487818501894,5.9952143991448885,2.8126899657154016,0.4491218638397302,86,6,12,0
9,9.955705983481868,n128,H-norm2,9.94708558212483,9.963453324308363,6.07666330729251,6.086868977142401,0.15868792809410712,1.193370844660982,7.520237103059751,0.8762315335340866,86,6,12,0
9,9.955705983481868,n128,M-norm2,9.94708558212483,9.963453324308363,6.07666330729251,6.086868977142401,0.11265115973544199,2.9652263770180425,26.322200179579077,1.420322187598254,86,6,12,0
9,9.955705983481868,n128,Z-norm2,9.94708558212483,9.963453324308363,6.07666330729251,6.086868977142401,0.3622032367852537,0.3636176512474452,1.0039050298797583,0.0016926301894705632,86,6,12,0
9,9.955705983481868,n256,C-norm2,9.949252870382173,9.959577027666226,6.065940735395818,6.07229179882386,5.968272423488992,21.478213779887653,3.5987321381907873,0.5561495223308959,86,6,12,0
9,9.955705983481868,n256,H-norm2,9.949252870382173,9.959577027666226,6.065940735395818,6.07229179882386,0.2355567639577292,3.6416077811864405,15.459576367078675,1.189197588938008,86,6,12,0
9,9.955705983481868,n256,M-norm2,9.949252870382173,9.959577027666226,6.065940735395818,6.07229179882386,0.2875529473568579,12.406498788396112,43.145093459951376,1.6349314140853475,86,6,12,0
9,9.955705983481868,n256,Z-norm2,9.949252870382173,9.959577027666226,6.065940735395818,6.07229179882386,1.144898630189613,1.148681706120328,1.0033042889832864,0.0014326687975723146,86,6,12,0
9,9.955705983481868,n512,C-norm2,9.954653843704564,9.958607407593274,6.062463502552851,6.064876441616717,15.391303622557075,66.50402016253022,4.320882869535739,0.6355724936188522,86,6,12,0
9,9.955705983481868,n512,H-norm2,9.954653843704564,9.958607407593274,6.062463502552851,6.064876441616717,0.7271482799782711,10.67753469493727,14.68412287966402,1.1668480101098524,86,6,12,0
9,9.955705983481868,n512,M-norm2,9.954653843704564,9.958607407593274,6.062463502552851,6.064876441616717,0.9512076110615241,42.1480822448365,44.310076743183636,1.6465025022119846,86,6,12,0
9,9.955705983481868,n512,Z-norm2,9.954653843704564,9.958607407593274,6.062463502552851,6.064876441616717,2.97064765321468,2.9740642475674353,1.001150117668468,0.0004992027410047657,86,6,12,0
10,10.596757066309799,n128,C-norm2,10.59603492990462,10.60492756992892,6.481997794370193,6.48756008115423,36.57925658187913,31.297697257776722,0.8556132678016529,0.06772248954187407,92,6,6,0
10,10.596757066309799,n128,H-norm2,10.59603492990462,10.60492756992892,6.481997794370193,6.48756008115423,11.754467755292895,12.644333095154398,1.075704434976293,0.0316929591631783,92,6,6,0
10,10.596757066309799,n128,M-norm2,10.59603492990462,10.60492756992892,6.481997794370193,6.48756008115423,22.324886029403924,16.140747502859945,0.7229935006880258,0.14086560675528023,92,6,6,0
10,10.596757066309799,n128,Z-norm2,10.59603492990462,10.60492756992892,6.481997794370193,6.48756008115423,0.4987413557345362,0.5013408534396848,1.0052121158096468,0.002257714498296891,92,6,6,0
10,10.596757066309799,n256,C-norm2,10.591007097979661,10.598673742460202,6.461152242968486,6.465877606452963,59.278921649001774,56.20093020783305,0.9480761229194771,0.0231567908933445,92,6,6,0
10,10.596757066309799,n256,H-norm2,10.591007097979661,10.598673742460202,6.461152242968486,6.465877606452963,26.86454741091101,27.148562100246544,1.0105721002848602,0.004567304134164774,92,6,6,0
10,10.596757066309799,n256,M-norm2,10.591007097979661,10.598673742460202,6.461152242968486,6.465877606452963,25.024591294077325,21.63768764232269,0.8646569843258048,0.06315614612975645,92,6,6,0
10,10.596757066309799,n256,Z-norm2,10.591007097979661,10.598673742460202,6.461152242968486,6.465877606452963,1.5449260571221033,1.5502672358868288,1.0034572390957501,0.001498870375635948,92,6,6,0
10,10.596757066309799,n512,C-norm2,10.594619395604546,10.597185754635461,6.453313783090336,6.4548820894805905,127.08270094055601,126.95769791713413,0.9990163647569912,0.00042739759438985693,92,6,6,0
10,10.596757066309799,n512,H-norm2,10.594619395604546,10.597185754635461,6.453313783090336,6.4548820894805905,70.85889422186872,71.24565261395192,1.005458148851042,0.002363998253177112,92,6,6,0
10,10.596757066309799,n512,M-norm2,10.594619395604546,10.597185754635461,6.453313783090336,6.4548820894805905,38.2196303554629,37.689876201860635,0.9861392130516369,0.0060617714762231075,92,6,6,0
10,10.596757066309799,n512,Z-norm2,10.594619395604546,10.597185754635461,6.453313783090336,6.4548820894805905,3.8779575814170775,3.8819634922014306,1.0010329949980756,0.00044839247375854627,92,6,6,0
11,11.329032128775149,n128,C-norm2,11.322338782587572,11.336643705434476,6.936821215672057,6.945789196434047,20.873065794720983,20.76659857316713,0.994899301204676,0.002220874173153498,98,6,6,0
11,11.329032128775149,n128,H-norm2,11.322338782587572,11.336643705434476,6.936821215672057,6.945789196434047,11.344511556227673,11.265750090919457,0.9930573066175795,0.0030256888362705306,98,6,6,0
11,11.329032128775149,n128,M-norm2,11.322338782587572,11.336643705434476,6.936821215672057,6.945789196434047,6.103274244293326,6.056109540947558,0.992272229387387,0.0033691630258486844,98,6,6,0
11,11.329032128775149,n128,Z-norm2,11.322338782587572,11.336643705434476,6.936821215672057,6.945789196434047,0.6740274767154018,0.6779893755328235,1.0058779485321998,0.0025452873852284097,98,6,6,0
11,11.329032128775149,n256,C-norm2,11.32522094911076,11.332843101631191,6.91407716743673,6.918783361311855,46.0330975954897,46.02035144611365,0.9997231090228154,0.00012026887493175139,98,6,6,0
11,11.329032128775149,n256,H-norm2,11.32522094911076,11.332843101631191,6.91407716743673,6.918783361311855,25.053985239247066,25.033002857345092,0.9991625132009296,0.00036386828422192523,98,6,6,0
11,11.329032128775149,n256,M-norm2,11.32522094911076,11.332843101631191,6.91407716743673,6.918783361311855,10.979327997838537,10.956944208345213,0.9979612787323842,0.0008863091726444755,98,6,6,0
11,11.329032128775149,n256,Z-norm2,11.32522094911076,11.332843101631191,6.91407716743673,6.918783361311855,2.103106789769725,2.109693400198242,1.0031318478265376,0.0013580187834109296,98,6,6,0
11,11.329032128775149,n512,C-norm2,11.32669084011942,11.32987948678585,6.90099002478472,6.902941294235409,111.88659820444506,111.85016556829716,0.9996743789092476,0.0001414384718297423,98,6,6,0
11,11.329032128775149,n512,H-norm2,11.32669084011942,11.32987948678585,6.90099002478472,6.902941294235409,63.64235938984628,63.600944025299675,0.9993492484417036,0.00028270980776206825,98,6,6,0
11,11.329032128775149,n512,M-norm2,11.32669084011942,11.32987948678585,6.90099002478472,6.902941294235409,24.643511326834304,24.621854343408433,0.9991211892193996,0.0003818304756060361,98,6,6,0
11,11.329032128775149,n512,Z-norm2,11.32669084011942,11.32987948678585,6.90099002478472,6.902941294235409,5.107138616934513,5.113030898943081,1.001153734498028,0.0005007717027965829,98,6,6,0
12,12.427511870919197,n128,C-norm2,12.42631681692545,12.437434617820847,7.630130746150737,7.637126157972483,19.852469371406087,19.821934614081588,0.9984619164118456,0.0006684954478698072,104,6,6,0
12,12.427511870919197,n128,H-norm2,12.42631681692545,12.437434617820847,7.630130746150737,7.637126157972483,10.083217734528422,10.071042239563454,0.9987924990528296,0.0005247278667426092,104,6,6,0
12,12.427511870919197,n128,M-norm2,12.42631681692545,12.437434617820847,7.630130746150737,7.637126157972483,4.575488334259418,4.535837986158585,0.991334182232758,0.003779918638456694,104,6,6,0
12,12.427511870919197,n128,Z-norm2,12.42631681692545,12.437434617820847,7.630130746150737,7.637126157972483,1.0425952766432856,1.0471171735470812,1.0043371546036102,0.0018795293467627145,104,6,6,0
12,12.427511870919197,n256,C-norm2,12.42562130333368,12.43318345181775,7.594456251651023,7.599138930996636,42.76513845451857,42.53055767385881,0.9945146727185452,0.002388805064742925,104,6,6,0
12,12.427511870919197,n256,H-norm2,12.42562130333368,12.43318345181775,7.594456251651023,7.599138930996636,19.523875424161517,19.283636216643657,0.9876951065145317,0.005377097916118191,104,6,6,0
12,12.427511870919197,n256,M-norm2,12.42562130333368,12.43318345181775,7.594456251651023,7.599138930996636,8.05285878465491,8.017431136786128,0.9956006123022682,0.0019148449688134678,104,6,6,0
12,12.427511870919197,n256,Z-norm2,12.42562130333368,12.43318345181775,7.594456251651023,7.599138930996636,3.2358796895427946,3.244973476444983,1.0028102982108933,0.0012187852315316597,104,6,6,0
12,12.427511870919197,n512,C-norm2,12.425204268795248,12.4283034897522,7.573937721890549,7.575838434259508,91.28849462084811,90.71225173609508,0.9936876723934779,0.0027500979676566483,104,6,6,0
12,12.427511870919197,n512,H-norm2,12.425204268795248,12.4283034897522,7.573937721890549,7.575838434259508,41.89690883517626,41.34689816349588,0.9868722851644225,0.005739047368068619,104,6,6,0
12,12.427511870919197,n512,M-norm2,12.425204268795248,12.4283034897522,7.573937721890549,7.575838434259508,15.440244522343601,15.381489415147405,0.9961946776742316,0.0016557828835859693,104,6,6,0
12,12.427511870919197,n512,Z-norm2,12.425204268795248,12.4283034897522,7.573937721890549,7.575838434259508,7.419970563667977,7.427301108514535,1.0009879479687496,0.0004288485460744007,104,6,6,0
13,12.724120363209074,n128,C-norm2,12.723312513044096,12.732722971116983,7.817101430336961,7.823029096230124,17.807021288357706,17.740926913682905,0.9962882969810334,0.00161497114377117,110,6,6,0
13,12.724120363209074,n128,H-norm2,12.723312513044096,12.732722971116983,7.817101430336961,7.823029096230124,8.112743495277815,8.04700168258136,0.9918964758672918,0.003533652750791648,110,6,6,0
13,12.724120363209074,n128,M-norm2,12.723312513044096,12.732722971116983,7.817101430336961,7.823029096230124,3.9057784237602746,3.8857837295079394,0.9948807402563596,0.002228976493274251,110,6,6,0
13,12.724120363209074,n128,Z-norm2,12.723312513044096,12.732722971116983,7.817101430336961,7.823029096230124,1.169414925605809,1.1736127725434038,1.0035896984429373,0.0015561947586062578,110,6,6,0
13,12.724120363209074,n256,C-norm2,12.720344774292,12.727895875495259,7.777032446113976,7.781712301808951,35.66575100821893,35.52653524710897,0.9960966541521056,0.0016985186763993616,110,6,6,0
13,12.724120363209074,n256,H-norm2,12.720344774292,12.727895875495259,7.777032446113976,7.781712301808951,13.026693353737883,12.887761308895747,0.9893348188162984,0.004656706020452281,110,6,6,0
13,12.724120363209074,n256,M-norm2,12.720344774292,12.727895875495259,7.777032446113976,7.781712301808951,5.783565969296589,5.73885216698396,0.9922688177933816,0.003370656203783351,110,6,6,0
13,12.724120363209074,n256,Z-norm2,12.720344774292,12.727895875495259,7.777032446113976,7.781712301808951,3.6055907178191022,3.615468784442264,1.0027396527771006,0.0011881892126537612,110,6,6,0
13,12.724120363209074,n512,C-norm2,12.722599957264817,12.72603062546249,7.756384932463052,7.7584902867022,66.63139924850367,66.51172643502434,0.9982039576711723,0.0007807125791490828,110,6,6,0
13,12.724120363209074,n512,H-norm2,12.722599957264817,12.72603062546249,7.756384932463052,7.7584902867022,20.49392250446689,20.382724805669763,0.9945741134342198,0.002362848682096529,110,6,6,0
13,12.724120363209074,n512,M-norm2,12.722599957264817,12.72603062546249,7.756384932463052,7.7584902867022,8.970883747742372,8.92422123199634,0.994798448284677,0.0022649008266370494,110,6,6,0
13,12.724120363209074,n512,Z-norm2,12.722599957264817,12.72603062546249,7.756384932463052,7.7584902867022,8.145694081015927,8.154325757368623,1.0010596612476292,0.0004599613739278207,110,6,6,0
14,13.716854732457659,n128,C-norm2,13.7059534775435,13.72000081285045,8.43726468474391,8.446148332107963,14.250109198107616,14.234004124110792,0.9988698280291801,0.0004911050193957566,116,6,6,0
14,13.716854732457659,n128,H-norm2,13.7059534775435,13.72000081285045,8.43726468474391,8.446148332107963,4.108351966075779,4.071116036722589,0.9909365288902555,0.003954161897671266,116,6,6,0
14,13.716854732457659,n128,M-norm2,13.7059534775435,13.72000081285045,8.43726468474391,8.446148332107963,1.9579939272194435,1.940330354625126,0.9909787398475737,0.0039356626347299434,116,6,6,0
14,13.716854732457659,n128,Z-norm2,13.7059534775435,13.72000081285045,8.43726468474391,8.446148332107963,1.6876592066534144,1.696149019286485,1.0050305254755227,0.002179252646307603,116,6,6,0
14,13.716854732457659,n256,C-norm2,13.714974828771679,13.72151182122562,8.394412941756634,8.398477122956969,30.327634771295756,30.34225780408008,1.0004821685863272,0.00020935268879899584,116,6,6,0
14,13.716854732457659,n256,H-norm2,13.714974828771679,13.72151182122562,8.394412941756634,8.398477122956969,4.552653297406148,4.528978417436422,0.9947997621555732,0.0022643272365753427,116,6,6,0
14,13.716854732457659,n256,M-norm2,13.714974828771679,13.72151182122562,8.394412941756634,8.398477122956969,2.3134071003277907,2.302875661408912,0.9954476499543091,0.0019815743445373638,116,6,6,0
14,13.716854732457659,n256,Z-norm2,13.714974828771679,13.72151182122562,8.394412941756634,8.398477122956969,5.084661694004821,5.095667851582684,1.0021645801117585,0.0009390492407750003,116,6,6,0
14,13.716854732457659,n512,C-norm2,13.714318081003949,13.717624514263493,8.365694427944954,8.36772836212458,60.99346361110657,61.02028449572511,1.0004397337522846,0.00019093196558493545,116,6,6,0
14,13.716854732457659,n512,H-norm2,13.714318081003949,13.717624514263493,8.365694427944954,8.36772836212458,7.854843819112091,7.8441739175460965,0.9986416150579553,0.0005903401300389426,116,6,6,0
14,13.716854732457659,n512,M-norm2,13.714318081003949,13.717624514263493,8.365694427944954,8.36772836212458,3.897030525892161,3.8907733945315006,0.9983943848222159,0.000697870217324559,116,6,6,0
14,13.716854732457659,n512,Z-norm2,13.714318081003949,13.717624514263493,8.365694427944954,8.36772836212458,10.888563629015252,10.89854442955512,1.0009166315117333,0.00039790566889470004,116,6,6,0
15,14.08065840205464,n128,C-norm2,14.076119655151329,14.084407569025172,8.671534426556402,8.676783746555138,14.5426781649835,14.550270583397234,1.0005220784182667,0.00022667660983838477,122,6,6,0
15,14.08065840205464,n128,H-norm2,14.076119655151329,14.084407569025172,8.671534426556402,8.676783746555138,3.5715762890209257,3.5565711475484107,0.9957987341559409,0.001828430128684659,122,6,6,0
15,14.08065840205464,n128,M-norm2,14.076119655151329,14.084407569025172,8.671534426556402,8.676783746555138,1.701296110404104,1.6983627667448185,0.9982758182768143,0.0007494488870385913,122,6,6,0
15,14.08065840205464,n128,Z-norm2,14.076119655151329,14.084407569025172,8.671534426556402,8.676783746555138,1.9254927971921776,1.9311390122443517,1.0029323480515782,0.0012716390435506667,122,6,6,0
15,14.08065840205464,n256,C-norm2,14.078953842320136,14.083474205763222,8.620840683989549,8.623654474326777,32.07636644548188,32.111308597330606,1.0010893425821192,0.0004728379777778006,122,6,6,0
15,14.08065840205464,n256,H-norm2,14.078953842320136,14.083474205763222,8.620840683989549,8.623654474326777,3.806682646663109,3.815460408570971,1.0023058822398963,0.0010002791124899294,122,6,6,0
15,14.08065840205464,n256,M-norm2,14.078953842320136,14.083474205763222,8.620840683989549,8.623654474326777,1.994759066585246,1.984335999215026,0.9947747737835513,0.0022752364152820474,122,6,6,0
15,14.08065840205464,n256,Z-norm2,14.078953842320136,14.083474205763222,8.620840683989549,8.623654474326777,5.719351952210237,5.727627021806169,1.0014468544102684,0.0006279067511294016,122,6,6,0
15,14.08065840205464,n512,C-norm2,14.078181231931591,14.081128028119709,8.589625102938932,8.591439481911362,64.89113744192089,64.91149097417346,1.0003136565801576,0.00013619796339779823,122,6,6,0
15,14.08065840205464,n512,H-norm2,14.078181231931591,14.081128028119709,8.589625102938932,8.591439481911362,7.180507871110369,7.1555479293332995,0.9965239308660196,0.0015122675422517883,122,6,6,0
15,14.08065840205464,n512,M-norm2,14.078181231931591,14.081128028119709,8.589625102938932,8.591439481911362,3.5086125590246295,3.512724986859191,1.0011720951702074,0.0005087363791681091,122,6,6,0
15,14.08065840205464,n512,Z-norm2,14.078181231931591,14.081128028119709,8.589625102938932,8.591439481911362,12.021382748754752,12.030795876398082,1.0007830320221944,0.00033993341438022555,122,6,6,0
16,14.18997505939085,n128,C-norm2,14.188960872636109,14.195554298942483,8.743019636909462,8.747197601414074,14.713585216838336,14.729182183489792,1.0010600384897086,0.00046012503462545634,128,6,6,0
16,14.18997505939085,n128,H-norm2,14.188960872636109,14.195554298942483,8.743019636909462,8.747197601414074,3.4523253868094956,3.4535758753063357,1.0003622162909724,0.0001572800534452838,128,6,6,0
16,14.18997505939085,n128,M-norm2,14.188960872636109,14.195554298942483,8.743019636909462,8.747197601414074,1.6345834195888727,1.6276465431839993,0.9957561808582286,0.00184698915735791,128,6,6,0
16,14.18997505939085,n128,Z-norm2,14.188960872636109,14.195554298942483,8.743019636909462,8.747197601414074,2.0044233964108,2.009110986808727,1.0023386228709568,0.001014465244114388,128,6,6,0
16,14.18997505939085,n256,C-norm2,14.188114602772647,14.19183524606434,8.688801644852772,8.691118462263699,32.75038774723348,32.789778533781856,1.001202757868163,0.0005220372259133789,128,6,6,0
16,14.18997505939085,n256,H-norm2,14.188114602772647,14.19183524606434,8.688801644852772,8.691118462263699,3.700948466951561,3.712879991247572,1.0032239098713631,0.001397874165922326,128,6,6,0
16,14.18997505939085,n256,M-norm2,14.188114602772647,14.19183524606434,8.688801644852772,8.691118462263699,1.8878673044694292,1.8848392737874753,0.9983960574587074,0.0006971426329139749,128,6,6,0
16,14.18997505939085,n256,Z-norm2,14.188114602772647,14.19183524606434,8.688801644852772,8.691118462263699,5.919629806414975,5.926528552914136,1.0011654016762475,0.0005058328252007447,128,6,6,0
16,14.18997505939085,n512,C-norm2,14.189552324299619,14.191370469449126,8.658207059608106,8.659326828510379,66.3848096966984,66.40999803495527,1.0003794292455148,0.00016475277356571325,128,6,6,0
16,14.18997505939085,n512,H-norm2,14.189552324299619,14.191370469449126,8.658207059608106,8.659326828510379,7.171633897034175,7.1719760660450875,1.0000477114442574,2.072032267030018e-05,128,6,6,0
16,14.18997505939085,n512,M-norm2,14.189552324299619,14.191370469449126,8.658207059608106,8.659326828510379,3.4355181727856046,3.4344447946163257,0.9996875644035937,0.00013571025693105064,128,6,6,0
16,14.18997505939085,n512,Z-norm2,14.189552324299619,14.191370469449126,8.658207059608106,8.659326828510379,12.381739299762442,12.387667409092138,1.000478778399882,0.00020788105661350838,128,6,6,0
17,14.365600820741417,n128,C-norm2,14.358424657521413,14.365600820741417,8.850436354645792,8.854986643476417,15.021156554197251,15.042833794608164,1.0014431139395092,0.0006262846292594218,134,6,6,0
17,14.365600820741417,n128,H-norm2,14.358424657521413,14.365600820741417,8.850436354645792,8.854986643476417,3.314389704550023,3.31535330666324,1.0002907328947752,0.00012624534096103735,134,6,6,0
17,14.365600820741417,n128,M-norm2,14.358424657521413,14.365600820741417,8.850436354645792,8.854986643476417,1.5298285194593284,1.5268278039488665,0.9980385281930014,0.0008526929224059435,134,6,6,0
17,14.365600820741417,n128,Z-norm2,14.358424657521413,14.365600820741417,8.850436354645792,8.854986643476417,2.12536525114338,2.1306047612794137,1.0024652280981894,0.0010693174448558706,134,6,6,0
17,14.365600820741417,n256,C-norm2,14.361923820081829,14.365600820741417,8.797061506839574,8.799352447344077,33.941708570422776,33.968733770802174,1.0007962239238288,0.0003456580641223675,134,6,6,0
17,14.365600820741417,n256,H-norm2,14.361923820081829,14.365600820741417,8.797061506839574,8.799352447344077,3.5445983832949803,3.5410179805756883,0.9989898989018994,0.0004389030386268997,134,6,6,0
17,14.365600820741417,n256,M-norm2,14.361923820081829,14.365600820741417,8.797061506839574,8.799352447344077,1.780390014503979,1.7796622218822118,0.9995912173086581,0.00017756836305722555,134,6,6,0
17,14.365600820741417,n256,Z-norm2,14.361923820081829,14.365600820741417,8.797061506839574,8.799352447344077,6.249127120109931,6.2562250445835215,1.0011358265461985,0.0004930032712837471,134,6,6,0
17,14.365600820741417,n512,C-norm2,14.365104010132132,14.365825964627021,8.766350556094643,8.76679539409875,68.6807291614496,68.69023983599925,1.0001384766100443,6.013546403339143e-05,134,6,6,0
17,14.365600820741417,n512,H-norm2,14.365104010132132,14.365825964627021,8.766350556094643,8.76679539409875,7.04045779528985,7.039914607271184,0.9999228476280293,3.350814204556428e-05,134,6,6,0
17,14.365600820741417,n512,M-norm2,14.365104010132132,14.365825964627021,8.766350556094643,8.76679539409875,3.320409577424822,3.319862208114076,0.9998351500626708,7.159931985803908e-05,134,6,6,0
17,14.365600820741417,n512,Z-norm2,14.365104010132132,14.365825964627021,8.766350556094643,8.76679539409875,12.963352428818965,12.965777213885218,1.000187049228166,8.122685116361971e-05,134,6,6,0
18,15.436067641362223,n128,C-norm2,15.433167720832678,15.439793243403457,9.533197249660214,9.53741336010773,18.040417745100513,18.06307729379536,1.0012560434583617,0.000545150448296159,140,6,6,0
18,15.436067641362223,n128,H-norm2,15.433167720832678,15.439793243403457,9.533197249660214,9.53741336010773,2.6324267913252153,2.6284507982797423,0.9984896092614711,0.0006564502363294087,140,6,6,0
18,15.436067641362223,n128,M-norm2,15.433167720832678,15.439793243403457,9.533197249660214,9.53741336010773,1.1106387144721606,1.1084125505112814,0.9979956002506746,0.0008713733329352208,140,6,6,0
18,15.436067641362223,n128,Z-norm2,15.433167720832678,15.439793243403457,9.533197249660214,9.53741336010773,3.0438419261233944,3.0503177156386423,1.0021275051965315,0.0009229822900346683,140,6,6,0
18,15.436067641362223,n256,C-norm2,15.43408191046837,15.438054439940014,9.466147979102903,9.468630782193372,42.57198940946769,42.609732725317734,1.0008865762764108,0.0003848646039158162,140,6,6,0
18,15.436067641362223,n256,H-norm2,15.43408191046837,15.438054439940014,9.466147979102903,9.468630782193372,2.53581783956165,2.533033761221118,0.9989020984484384,0.0004770745238942131,140,6,6,0
