cycle,time,tau_c,authority_event,authority_event_index,records,agrees,would_refine_earlier,would_derefine,would_not_refine,other,native_refine,native_derefine,native_same,max_raw_dchi,max_dchi_over_dx,strongest_gid,strongest_logical_location,strongest_physical_location
1801,2.448281931162019,1.5079211229197276,False,7,43,1,0,42,0,0,0,42,1,0.004250541654693082,0.15699215129787353,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1802,2.450044532656563,1.5090069449426369,False,7,43,1,0,42,0,0,0,42,1,0.004250104211418485,0.15694296404393782,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1803,2.451807031222476,1.5100927043385703,False,7,43,1,0,42,0,0,0,42,1,0.004249664775220545,0.1568954055778184,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1804,2.453569427567264,1.5111784015434917,False,7,43,1,0,42,0,0,0,42,1,0.00424922334140964,0.15685141524508037,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1805,2.455331722398373,1.512264036993257,False,7,43,1,0,42,0,0,0,42,1,0.004248779905310044,0.1568071661666521,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1806,2.4570939164231813,1.5133496111236127,False,7,43,1,0,42,0,0,0,42,1,0.0042483344622627536,0.15676265779533735,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1807,2.4588560103490016,1.514435124370195,False,7,43,1,0,42,0,0,0,42,1,0.004247887007620905,0.15671788959617827,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1808,2.460618004883074,1.5155205771685274,False,7,43,1,0,42,0,0,0,42,1,0.0042474375367547315,0.1566728610464055,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1809,2.4623799007325653,1.5166059699540198,False,7,43,1,0,42,0,0,0,42,1,0.004246986045047688,0.1566275716353477,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1810,2.464141698604564,1.517691303161967,False,7,43,1,0,42,0,0,0,42,1,0.00424653252789913,0.15658202086424164,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1811,2.4659033992060806,1.5187765772275488,False,7,43,1,0,42,0,0,0,42,1,0.004246076980725036,0.15653620824604134,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1812,2.467665003244041,1.519861792585827,False,7,43,1,0,42,0,0,0,42,1,0.004245619398955527,0.1564901333052166,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1813,2.4694265114252856,1.5209469496717463,False,7,43,1,0,42,0,0,0,42,1,0.004245159778037535,0.1564437955775047,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1814,2.4711879080401316,1.5220320388069626,False,7,43,1,0,42,0,0,0,42,1,0.004244698117745391,0.15639719504514818,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1815,2.4729491932832954,1.5231170601107826,False,7,43,1,0,42,0,0,0,42,1,0.004244234413750816,0.15635033128662837,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1816,2.47471036785906,1.524202014016363,False,7,43,1,0,42,0,0,0,42,1,0.004243768661609045,0.15630320387745197,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1817,2.4764714324716577,1.5252869009567684,False,7,43,1,0,42,0,0,0,42,1,0.004243300856892075,0.1562558124031655,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1818,2.4782323878252677,1.5263717213649712,False,7,43,1,0,42,0,0,0,42,1,0.0042428309951884945,0.1562081564590327,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1819,2.479993234624014,1.5274564756738511,False,7,43,1,0,42,0,0,0,42,1,0.004242359072104174,0.15616023564964515,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1820,2.481753973571961,1.5285411643161946,False,7,43,1,0,42,0,0,0,42,1,0.0042418850832619415,0.15611204958860825,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1821,2.4835146053731125,1.5296257877246946,False,7,43,1,0,42,0,0,0,42,1,0.004241409024301882,0.1560635978981917,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1822,2.485275130731406,1.5307103463319496,False,7,43,1,0,42,0,0,0,42,1,0.004240930890881216,0.15601488020886234,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1823,2.487035550350711,1.531794840570464,False,7,43,1,0,42,0,0,0,42,1,0.004240450678675185,0.15596589615902723,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1824,2.488795864934827,1.532879270872648,False,7,43,1,0,42,0,0,0,42,1,0.004239968383375734,0.15592123149736173,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1825,2.4905560751874796,1.5339636376708172,False,7,43,1,0,42,0,0,0,42,1,0.004239484000694206,0.15587741550041273,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1826,2.4923161818123165,1.5350479413971925,False,7,43,1,0,42,0,0,0,42,1,0.004238997526359294,0.15583334288550493,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1827,2.494076185512906,1.5361321824839003,False,7,43,1,0,42,0,0,0,42,1,0.00423850895611794,0.15578901312159063,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1828,2.4958360869927336,1.5372163613629726,False,7,43,1,0,42,0,0,0,42,1,0.004238018285735108,0.15574442568693989,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1829,2.4975958869551977,1.538300478466347,False,7,43,1,0,42,0,0,0,42,1,0.004237525510994684,0.15569958006948784,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1830,2.499355586103609,1.5393845342258674,False,7,43,1,0,42,0,0,0,42,1,0.004237030627698698,0.15565447576707592,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1831,2.501115185141186,1.5404685290732836,False,7,43,1,0,42,0,0,0,42,1,0.004236533631667921,0.15560911228774943,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1832,2.502874684771051,1.541552463440252,False,7,43,1,0,42,0,0,0,42,1,0.004236034518742622,0.15556348914996287,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1833,2.50463408569623,1.5426363377583368,False,7,43,1,0,42,0,0,0,42,1,0.004235533284782143,0.1555176058826964,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1834,2.5063933886196477,1.5437201524590094,False,7,43,1,0,42,0,0,0,42,1,0.00423502992566424,0.15547146202560724,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1835,2.508152594244125,1.5448039079736495,False,7,43,1,0,42,0,0,0,42,1,0.004234524437287439,0.1554250571289712,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1836,2.509911703272377,1.5458876047335461,False,7,43,1,0,42,0,0,0,42,1,0.004234016815568794,0.15537839075371962,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1837,2.51167070326959,1.5469712350765998,False,7,43,1,0,42,0,0,0,42,1,0.004233507060261103,0.1553314628228036,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1838,2.513429591424578,1.5480547972693015,False,7,43,1,0,42,0,0,0,42,1,0.004232995168394725,0.15528427301856032,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1839,2.515188368437419,1.549138291741233,False,7,43,1,0,42,0,0,0,42,1,0.004232481136009041,0.15523682094065927,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1840,2.51694703500812,1.5502217189219174,False,7,43,1,0,42,0,0,0,42,1,0.00423196495916404,0.1551891061987611,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1841,2.5187055918366164,1.5513050792408203,False,7,43,1,0,42,0,0,0,42,1,0.004231446633941073,0.15514112841221825,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1842,2.5204640396227664,1.5523883731273507,False,7,43,1,0,42,0,0,0,42,1,0.004230926156441305,0.15509288720975334,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1843,2.52222237906635,1.5534716010108613,False,7,43,1,0,42,0,0,0,42,1,0.004230403522787079,0.15504438222912678,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1844,2.523980610867066,1.5545547633206511,False,7,43,1,0,42,0,0,0,42,1,0.004229878729121631,0.15499739455087574,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1845,2.5257387357245293,1.5556378604859646,False,7,43,1,0,42,0,0,0,42,1,0.0042293517716089435,0.15495400299397716,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1846,2.5274967543382676,1.5567208929359941,False,7,43,1,0,42,0,0,0,42,1,0.0042288226464352804,0.1549103565958929,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1847,2.52925466740772,1.557803861099881,False,7,43,1,0,42,0,0,0,42,1,0.004228291349808195,0.1548664548773302,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1848,2.5310124756322336,1.5588867654067158,False,7,43,1,0,42,0,0,0,42,1,0.004227757877956946,0.15482229737185474,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1849,2.532770179711061,1.5599696062855406,False,7,43,1,0,42,0,0,0,42,1,0.004227222227131677,0.1547778836258879,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1850,2.5345277803433577,1.5610523841653499,False,7,43,1,0,42,0,0,0,42,1,0.0042266843936056495,0.15473321319848773,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1851,2.5362852782281804,1.562135099475091,False,7,43,1,0,42,0,0,0,42,1,0.004226144373673728,0.15468828566123635,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1852,2.5380426740644833,1.5632177526436668,False,7,43,1,0,42,0,0,0,42,1,0.004225602163652895,0.1546431005979261,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1853,2.539799968551117,1.564300344099936,False,7,43,1,0,42,0,0,0,42,1,0.004225057759883305,0.1545976576042918,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1854,2.5415571623868245,1.5653828742727138,False,7,43,1,0,42,0,0,0,42,1,0.004224511158726669,0.15455195628759807,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1855,2.54331425627024,1.566465343590775,False,7,43,1,0,42,0,0,0,42,1,0.004223962356568721,0.15450599626628436,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1856,2.5450712508998867,1.567547752482853,False,7,43,1,0,42,0,0,0,42,1,0.00422341134981671,0.15445977716944678,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1857,2.546828146974172,1.5686301013776425,False,7,43,1,0,42,0,0,0,42,1,0.004222858134901159,0.15441329863632783,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1858,2.548584945182551,1.5697123906983559,False,7,43,1,0,42,0,0,0,42,1,0.004222302708279649,0.15436656031608695,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1859,2.5503416453021113,1.5707946203061707,False,7,43,1,0,42,0,0,0,42,1,0.004221745066722918,0.15431956189136867,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1860,2.552098245288854,1.571876788940405,False,7,43,1,0,42,0,0,0,42,1,0.004221185207609972,0.1542723031030056,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1861,2.553854733130711,1.5729588891994928,False,7,43,1,0,42,0,0,0,42,1,0.004220623131555472,0.15422478397181827,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1862,2.555611109523107,1.574040921510465,False,7,43,1,0,42,0,0,0,42,1,0.004220058835171664,0.154177004186857,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1863,2.5573673751613786,1.575122886300345,False,7,43,1,0,42,0,0,0,42,1,0.004219492315095219,0.15412896344395705,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1864,2.559123530740773,1.57620478399615,False,7,43,1,0,42,0,0,0,42,1,0.00421892356798635,0.15408066144514637,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1865,2.5608795769564456,1.577286615024891,False,7,43,1,0,42,0,0,0,42,1,0.004218352590530625,0.15403668295996625,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1866,2.562635514503456,1.5783683798135744,False,7,43,1,0,42,0,0,0,42,1,0.004217779379436895,0.15399346169190462,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1867,2.5643913440767667,1.5794500787892016,False,7,43,1,0,42,0,0,0,42,1,0.004217203931440619,0.15394998780408534,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1868,2.5661470663712405,1.5805317123787705,False,7,43,1,0,42,0,0,0,42,1,0.004216626243300108,0.15390626084649728,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1869,2.567902682081638,1.581613281009276,False,7,43,1,0,42,0,0,0,42,1,0.004216046311800023,0.15386228037920222,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1870,2.569658191902615,1.5826947851077098,False,7,43,1,0,42,0,0,0,42,1,0.004215464133749296,0.15381804597213775,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1871,2.571413595833183,1.583776224672566,False,7,43,1,0,42,0,0,0,42,1,0.004214879706214761,0.15377355722238467,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1872,2.5731688943492865,1.5848575999962247,False,7,43,1,0,42,0,0,0,42,1,0.004214293026132268,0.1537288137244343,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1873,2.574924088147292,1.5859389115069265,False,7,43,1,0,42,0,0,0,42,1,0.004213704090390133,0.15368381507598672,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1874,2.5766791779234515,1.5870201596329103,False,7,43,1,0,42,0,0,0,42,1,0.004213112895902479,0.153638560883213,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1875,2.578434164373901,1.5881013448024135,False,7,43,1,0,42,0,0,0,42,1,0.004212519439609192,0.15359305076032956,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1876,2.580189048194657,1.5891824674436725,False,7,43,1,0,42,0,0,0,42,1,0.004211923718476121,0.1535472843292568,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1877,2.5819438300816153,1.5902635279849215,False,7,43,1,0,42,0,0,0,42,1,0.0042113257294952525,0.15350126121925617,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1878,2.5836985107305472,1.5913445268543929,False,7,43,1,0,42,0,0,0,42,1,0.00421072546968476,0.15345498106663488,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1879,2.585453090837098,1.5924254644803166,False,7,43,1,0,42,0,0,0,42,1,0.004210122936088979,0.15340844351441624,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1880,2.587207571096784,1.5935063412909203,False,7,43,1,0,42,0,0,0,42,1,0.004209518125778703,0.1533616482120851,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1881,2.5889619522049894,1.5945871577144273,False,7,43,1,0,42,0,0,0,42,1,0.004208911035851651,0.15331459481535087,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1882,2.590716234856966,1.5956679141790582,False,7,43,1,0,42,0,0,0,42,1,0.004208301663431719,0.15326728298597053,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1883,2.5924704197478277,1.5967486111130276,False,7,43,1,0,42,0,0,0,42,1,0.004207690005670794,0.15321971239157614,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1884,2.5942245075725507,1.5978292489445451,False,7,43,1,0,42,0,0,0,42,1,0.0042070760597467454,0.15317188270560486,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1885,2.595978486527997,1.598909820402202,False,7,43,1,0,42,0,0,0,42,1,0.004206459827263154,0.1531256898447807,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1886,2.5977323536655006,1.5999903236696182,False,7,43,1,0,42,0,0,0,42,1,0.004205841306790783,0.15308288065711959,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1887,2.5994861096772124,1.6010707591734863,False,7,43,1,0,42,0,0,0,42,1,0.004205220495654284,0.15303982100252914,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1888,2.601239755255178,1.6021511273405151,False,7,43,1,0,42,0,0,0,42,1,0.004204597391206211,0.15299651045578846,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1889,2.602993291091334,1.6032314285974276,False,7,43,1,0,42,0,0,0,42,1,0.004203971990827515,0.1529529486032706,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1890,2.604746717877505,1.60431166337096,False,7,43,1,0,42,0,0,0,42,1,0.004203344291925863,0.1529091350432508,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1891,2.6065000363054036,1.60539183208786,False,7,43,1,0,42,0,0,0,42,1,0.0042027142919381305,0.15286506938610633,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1892,2.6082532470666258,1.606471935174885,False,7,43,1,0,42,0,0,0,42,1,0.0042020819883287165,0.15282075125449035,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1893,2.6100063508526494,1.6075519730588015,False,7,43,1,0,42,0,0,0,42,1,0.004201447378590477,0.1527761802833583,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1894,2.6117593483548323,1.6086319461663814,False,7,43,1,0,42,0,0,0,42,1,0.004200810460243637,0.15273135611990818,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1895,2.6135122402644093,1.6097118549244014,False,7,43,1,0,42,0,0,0,42,1,0.004200171230838173,0.15268627842340118,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1896,2.6152650272724904,1.6107916997596408,False,7,43,1,0,42,0,0,0,42,1,0.004199529687952827,0.1526409468648468,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1897,2.6170177100700585,1.611871481098879,False,7,43,1,0,42,0,0,0,42,1,0.004198885829193856,0.152595361126635,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1898,2.6187702893479674,1.6129511993688945,False,7,43,1,0,42,0,0,0,42,1,0.004198239652197049,0.15254952090197266,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1899,2.6205227657969385,1.6140308549964608,False,7,43,1,0,42,0,0,0,42,1,0.004197591154626673,0.15250342589428148,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1900,2.6222751401075595,1.6151104484083452,False,7,43,1,0,42,0,0,0,42,1,0.004196940334176862,0.1524570758164457,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1901,2.6240274129702823,1.6161899800313066,False,7,43,1,0,42,0,0,0,42,1,0.004196287188570509,0.1524104703900778,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1902,2.6257795850754198,1.617269450292092,False,7,43,1,0,42,0,0,0,42,1,0.004195631715559008,0.1523636093446349,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1903,2.6275316571131446,1.6183488596174345,False,7,43,1,0,42,0,0,0,42,1,0.004194973912925038,0.15231649241652728,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1904,2.6292836297734863,1.6194282084340506,False,7,43,1,0,42,0,0,0,42,1,0.0041943137784787995,0.15226911934826917,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1905,2.6310355037463298,1.6205074971686375,False,7,43,1,0,42,0,0,0,42,1,0.004193651310060837,0.15222148988750886,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1906,2.6327872797214122,1.6215867262478703,False,7,43,1,0,42,0,0,0,42,1,0.0041929865055425,0.1521784023978011,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1907,2.634538958388321,1.6226658960983982,False,7,43,1,0,42,0,0,0,42,1,0.004192319362822957,0.15213575798890572,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1908,2.6362905404364936,1.6237450071468433,False,7,43,1,0,42,0,0,0,42,1,0.004191649879833604,0.15209286494281912,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1909,2.6380420160665663,1.6248240533579668,False,7,43,1,0,42,0,0,0,42,1,0.004190978058564509,0.1520497230822001,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1910,2.63979338055892,1.6259030318260972,False,7,43,1,0,42,0,0,0,42,1,0.00419030389913557,0.1520063321190327,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1911,2.6415446346001112,1.6269819429762482,False,7,43,1,0,42,0,0,0,42,1,0.004189627399633036,0.15196269164338283,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1912,2.643295778876575,1.6280607872334165,False,7,43,1,0,42,0,0,0,42,1,0.0041889485581743284,0.15191880125598245,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1913,2.6450468140746226,1.6291395650225788,False,7,43,1,0,42,0,0,0,42,1,0.0041882673729082874,0.15187466056870355,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1914,2.646797740880439,1.6302182767686888,False,7,43,1,0,42,0,0,0,42,1,0.004187583842013575,0.15183026920501422,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1915,2.648548559980081,1.631296922896673,False,7,43,1,0,42,0,0,0,42,1,0.004186897963699612,0.15178562680033916,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1916,2.650299272059475,1.6323755038314285,False,7,43,1,0,42,0,0,0,42,1,0.0041862097362083675,0.15174073300240523,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1917,2.6520498778044144,1.6334540199978185,False,7,43,1,0,42,0,0,0,42,1,0.0041855191578104665,0.15169558747127715,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1918,2.653800377900558,1.6345324718206695,False,7,43,1,0,42,0,0,0,42,1,0.004184826226810644,0.15165018987951578,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1919,2.655550773033427,1.6356108597247676,False,7,43,1,0,42,0,0,0,42,1,0.004184130941542146,0.15160453991205897,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1920,2.6573010638884034,1.6366891841348552,False,7,43,1,0,42,0,0,0,42,1,0.004183433300371594,0.15155863726607774,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1921,2.6590512511507285,1.6377674454756277,False,7,43,1,0,42,0,0,0,42,1,0.004182733301696905,0.1515124816505794,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1922,2.660801335505499,1.6388456441717294,False,7,43,1,0,42,0,0,0,42,1,0.004182030943947216,0.1514660727859573,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1923,2.6625513176376674,1.6399237806477511,False,7,43,1,0,42,0,0,0,42,1,0.004181326225583524,0.1514194104034456,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1924,2.664301198232037,1.6410018553282255,False,7,43,1,0,42,0,0,0,42,1,0.004180619145100121,0.15137249424443147,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1925,2.666050977973263,1.642079868637625,False,7,43,1,0,42,0,0,0,42,1,0.004179909701020267,0.15132532405966617,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1926,2.6678006575458486,1.6431578210003577,False,7,43,1,0,42,0,0,0,42,1,0.004179197891902161,0.15128013722087114,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1927,2.669550237634143,1.6442357128407636,False,7,43,1,0,42,0,0,0,42,1,0.004178483716335578,0.1512378886707801,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1928,2.6712997189223406,1.6453135445831122,False,7,43,1,0,42,0,0,0,42,1,0.004177767172941456,0.15119539385394115,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1929,2.6730491020944775,1.6463913166515984,False,7,43,1,0,42,0,0,0,42,1,0.004177048260374875,0.15115265240636144,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1930,2.6747983878344317,1.6474690294703402,False,7,43,1,0,42,0,0,0,42,1,0.004176326977321377,0.15110966397113423,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1931,2.6765475768259193,1.6485466834633744,False,7,43,1,0,42,0,0,0,42,1,0.004175603322501506,0.1510664281982682,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1932,2.6782966697524935,1.6496242790546536,False,7,43,1,0,42,0,0,0,42,1,0.004174877294667255,0.15102294474476155,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1933,2.6800456631568497,1.6507018141170084,False,7,43,1,0,42,0,0,0,42,1,0.004174148894330846,0.15097921337844952,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1934,2.681794546197662,1.6517792819740575,False,7,43,1,0,42,0,0,0,42,1,0.004173418125150927,0.1509352340629074,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1935,2.6835433195554526,1.652856683047902,False,7,43,1,0,42,0,0,0,42,1,0.004172684986045033,0.1508910064834985,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1936,2.685291983910609,1.6539340177605686,False,7,43,1,0,42,0,0,0,42,1,0.0041719494759634365,0.15084653033317533,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1937,2.687040539943384,1.6550112865340076,False,7,43,1,0,42,0,0,0,42,1,0.004171211593889291,0.1508018053127435,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1938,2.6887889883338936,1.6560884897900896,False,7,43,1,0,42,0,0,0,42,1,0.004170471338839873,0.1507568311311434,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1939,2.6905373297621145,1.6571656279506017,False,7,43,1,0,42,0,0,0,42,1,0.004169728709865993,0.15071160750563453,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1940,2.692285564907883,1.6582427014372463,False,7,43,1,0,42,0,0,0,42,1,0.0041689837060518535,0.1506661341620476,30,"[3, 2, 2, 0]","[8.03125, -4.03125]"
1941,2.694033694450894,1.6593197106716364,False,7,43,1,0,42,0,0,0,42,1,0.00416823632651576,0.15062041083493627,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1942,2.695781719070696,1.6603966560752945,False,7,43,1,0,42,0,0,0,42,1,0.0041674865704101885,0.15057443726755404,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1943,2.6975296394466937,1.6614735380696488,False,7,43,1,0,42,0,0,0,42,1,0.004166734436919615,0.15052821321188814,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1944,2.6992774562581427,1.6625503570760312,False,7,43,1,0,42,0,0,0,42,1,0.0041659799252631675,0.15048173842860021,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1945,2.7010251701841503,1.6636271135156742,False,7,43,1,0,42,0,0,0,42,1,0.0041652230346943585,0.1504350126867461,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1946,2.702772781903672,1.6647038078097085,False,7,43,1,0,42,0,0,0,42,1,0.004164463764501422,0.1503880357633356,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1947,2.7045202920955105,1.6657804403791612,False,7,43,1,0,42,0,0,0,42,1,0.004163702114005852,0.15034603777565567,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1948,2.706267701438314,1.6668570116449524,False,7,43,1,0,42,0,0,0,42,1,0.004162938082564699,0.15030394134109215,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1949,2.7080150106105743,1.667933522027893,False,7,43,1,0,42,0,0,0,42,1,0.004162171669568202,0.15026160087716442,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1950,2.7097622202906253,1.6690099719486835,False,7,43,1,0,42,0,0,0,42,1,0.00416140287444106,0.15021901602290436,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1951,2.711509331156641,1.6700863618279103,False,7,43,1,0,42,0,0,0,42,1,0.004160631696644194,0.15017618642265093,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1952,2.713256343886634,1.6711626920860438,False,7,43,1,0,42,0,0,0,42,1,0.004159858135671097,0.150133111725892,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
1953,2.715003259158454,1.6722389631434378,False,7,43,1,0,42,0,0,0,42,1,0.004159082191052004,0.15008979158727973,64,"[3, 2, 5, 0]","[8.03125, 4.03125]"
