axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.5638592037076564,C-norm2,0.039837492995040004,0.005390318209332425,0.00400159111349225,0.03444717478570758,0.0013887270958401754,24.804855387996266,4.632550641248016
0.571307349502855,C-norm2,0.03858541866082732,0.00541141622195662,0.004027641371721002,0.0331740024388707,0.001383774850235618,23.9735549704651,4.583371952893127
0.5787801304872926,C-norm2,0.037317656640538946,0.0054193507680832306,0.004049474614920617,0.031898305872455714,0.0013698761531626136,23.28553993644794,4.541362430110006
0.5862773775068293,C-norm2,0.036179142891044874,0.005414824865358615,0.004066984759782889,0.030764318025686258,0.0013478401055757256,22.82490178057536,4.512536746948701
0.5937989784173514,C-norm2,0.03506387659466578,0.005400219779392373,0.004080108443771242,0.029663656815273408,0.0013201113356211313,22.470572000138333,4.4899649444278635
0.6013444893682416,C-norm2,0.034233971982932224,0.005378953304301286,0.004088880663349366,0.02885501867863094,0.0012900726409519198,22.366972031388386,4.48329805709669
0.6089141146020697,C-norm2,0.033460207620805114,0.005354685804231006,0.004093433750632176,0.02810552181657411,0.0012612520535988303,22.283826405973652,4.4779250772484644
0.6165087175520361,C-norm2,0.03306132600116241,0.005330556470788511,0.0040939466982421084,0.0277307695303739,0.0012366097725464023,22.42483453229651,4.487025434755824
0.6241291096372328,C-norm2,0.03273844174757787,0.0053086203507337875,0.004090598989463317,0.02742982139684408,0.0012180213612704707,22.519983859916135,4.493133888325607
0.6317760462868702,C-norm2,0.0328013460933555,0.005289587753410903,0.004083568893584446,0.027511758339944598,0.001206018859826457,22.81204652463185,4.511723975053194
0.6394502233584944,C-norm2,0.03294446092066587,0.005272885256784239,0.004073072415548423,0.027671575663881634,0.001199812841235816,23.063243460021404,4.527523513108548
0.6471522740103494,C-norm2,0.033413403163481424,0.005256977176102566,0.004059406170070891,0.028156425987378858,0.0011975710060316749,23.511278951783627,4.555281114831489
0.6548827660937081,C-norm2,0.03395199312748074,0.005239844576570583,0.004042957068427285,0.028712148550910158,0.001196887508143298,23.989011795645357,4.5843018233029476
0.6626422001456248,C-norm2,0.034707445556053935,0.005219502174613382,0.004024172195209677,0.029487943381440555,0.001195329979403705,24.669291232995537,4.624644361424003
0.6704310080670537,C-norm2,0.035511087977509743,0.005194442860091401,0.004003514715295,0.030316645117418342,0.0011909281447964014,25.45631762074211,4.6699518364157715
0.6782495525504437,C-norm2,0.0364024735308965,0.005163928359125295,0.003981438981402695,0.0312385451717712,0.0011824893777226007,26.417611659171648,4.723428137428957
0.6860981272754798,C-norm2,0.037315343595286155,0.005128091018393714,0.00395839753913398,0.03218725257689244,0.0011696934792597338,27.517681467509636,4.782287014191994
0.6939769578398302,C-norm2,0.038195738400368086,0.005087859720877434,0.0039348654931651555,0.03310787867949065,0.0011529942277122788,28.714695948809624,4.843717380432761
0.7018862033576766,C-norm2,0.03907177024823157,0.005044755009028088,0.003911356472528802,0.034027015239203484,0.0011333985364992858,30.022109737588252,4.907953457622403
0.7098259586550932,C-norm2,0.03982715742891077,0.005000612880038851,0.003888416505981445,0.03482654454887192,0.0011121963740574055,31.313305241071003,4.968703893470261
0.7177962570088067,C-norm2,0.04055841828456233,0.0049572967517938545,0.0038666043867635795,0.035601121532768475,0.001090692365030275,32.640846011405124,5.028606545598767
0.7257970733883002,C-norm2,0.04112459905788829,0.00491644626825706,0.003846478192967293,0.03620815278963123,0.0010699680752897672,33.84040479883046,5.080674920962611
0.733828328148923,C-norm2,0.041655958947410206,0.004879294599221415,0.00382859688247187,0.03677666434818879,0.0010506977167495449,35.002135973000556,5.129371058762934
0.7418898910857864,C-norm2,0.042020626746426384,0.0048465666248504085,0.0038135260314867882,0.03717406012157597,0.0010330405933636202,35.985091351091825,5.169327415643642
0.7499815857189833,C-norm2,0.04234912661387242,0.004818459102763175,0.0038018302255159275,0.03753066751110924,0.0010166288772472478,36.916782860557724,5.206204928657878
0.7581031936704609,C-norm2,0.04254272990034435,0.004794699333806008,0.00379404958578284,0.03774803056653834,0.0010006497480231683,37.723519784131646,5.237392387501769
0.7662544590235175,C-norm2,0.04270646483085046,0.004774675389657417,0.0037906782477725117,0.03793178944119304,0.0009839971418849056,38.54867847332607,5.268609497371151
0.7744350926084222,C-norm2,0.04278627999033173,0.004757619829930675,0.0037921640643232934,0.03802866016040105,0.0009654557656073814,39.38933456622604,5.299733139508401
0.7826447761953046,C-norm2,0.04284721886582976,0.004742819121067798,0.0037989281321269,0.038104399744761965,0.0009438909889408977,40.369492018900814,5.335193527967278
0.7908831665727123,C-norm2,0.042878401017267434,0.004729817536620738,0.0038113818227779625,0.038148583480646696,0.0009184357138427757,41.53647653903977,5.376306935161148
0.7991498994555074,C-norm2,0.042902836060805874,0.0047185802660848234,0.003829921161155245,0.03818425579472105,0.0008886591049295785,42.968395398083445,5.425203997331967
0.8074445931364438,C-norm2,0.04294118839764855,0.004709573963875221,0.003854902024208889,0.038231614433773334,0.0008546719396663317,44.73250221447442,5.483251555922624
0.8157668518078445,C-norm2,0.04298285862995913,0.004703731668904263,0.003886618978918414,0.03827912696105487,0.0008171126899858489,46.84681492551267,5.549879058516279
