axisTau,resolution,region,field,rout16_norm2,rout128_norm2,rout16_over_rout128
3.8453273732965934,n128,R12,Z,0.003481182967046677,0.0034812266139644834,0.9999874622015035
3.98614742555601,n128,R12,Z,0.003558255698533746,0.003558281161876204,0.9999928439206179
0.0,n128,R14,C,0.1305054158212801,0.1305054158212801,1.0
0.1540670901698768,n128,R14,C,0.03618929784191999,0.03618929784191999,1.0
0.3123754969434922,n128,R14,C,0.035221560058415174,0.03522156005841517,1.0000000000000002
0.4685625622416315,n128,R14,C,0.015540615339454616,0.015540615339449915,1.0000000000003024
0.623172124422098,n128,R14,C,0.01711490216826084,0.017114902168095428,1.000000000009665
0.7719172335654273,n128,R14,C,0.016619136408546516,0.016619136406551663,1.0000000001200335
0.9275369664265303,n128,R14,C,0.020770131688801156,0.020770131668430426,1.0000000009807704
1.080198340521055,n128,R14,C,0.022565064078873907,0.0225650639452742,1.000000005920644
1.2369450516353684,n128,R14,C,0.023082621530899343,0.02308262093930163,1.0000000256295727
1.3858836422867724,n128,R14,C,0.023397832347672176,0.023397830560167344,1.000000076396178
1.5428315288865486,n128,R14,C,0.025044753773635606,0.025044749024023406,1.0000001896450308
1.6984713541272245,n128,R14,C,0.026351999316018854,0.026351986668688147,1.0000004799384148
1.8528838721443097,n128,R14,C,0.02737993621064286,0.02737986988006575,1.000002422603811
2.006135392880382,n128,R14,C,0.027582028641493377,0.027581662079163308,1.0000132900739997
2.1583451284528925,n128,R14,C,0.029097801523378958,0.029096521530412308,1.0000439912710979
2.3181676982334865,n128,R14,C,0.0308437786895581,0.03084066338272366,1.0001010129644679
2.4688307624579653,n128,R14,C,0.032812634771407515,0.03280707023465714,1.0001696139493887
2.6187842879916565,n128,R14,C,0.03428781654160404,0.034279138251282606,1.0002531653584117
2.7764624206155277,n128,R14,C,0.03493449130849006,0.034921570634879134,1.0003699911938675
2.9334681390915125,n128,R14,C,0.03613773560746762,0.03611921145736073,1.0005128614208192
3.0814732669886182,n128,R14,C,0.037793521501084865,0.037768093098424695,1.000673277377121
3.2368609743169796,n128,R14,C,0.039862336284821574,0.03982778850335535,1.0008674290681068
3.391216241055919,n128,R14,C,0.04162011980579229,0.041574432430581475,1.0010989296194748
3.544239023794242,n128,R14,C,0.04363856268173568,0.04357903305854031,1.0013660152375434
3.695653167825094,n128,R14,C,0.04633470050611772,0.04625856464125386,1.0016458760762317
3.8453273732965934,n128,R14,C,0.049555807116761566,0.04946040370079025,1.0019288847003445
3.98614742555601,n128,R14,C,0.05364707286007694,0.05352962803946469,1.002194015256853
0.0,n128,R14,H,0.12978441840692972,0.12978441840692972,1.0
0.1540670901698768,n128,R14,H,0.007355756345133897,0.007355756345133897,1.0
0.3123754969434922,n128,R14,H,0.020575330108552246,0.02057533010855225,0.9999999999999998
0.4685625622416315,n128,R14,H,0.0039998560670813565,0.003999856067081362,0.9999999999999987
0.623172124422098,n128,R14,H,0.009007968115661381,0.009007968115661333,1.0000000000000053
0.7719172335654273,n128,R14,H,0.00568998510311879,0.005689985103116699,1.0000000000003675
0.9275369664265303,n128,R14,H,0.0053667006069670654,0.005366700606928369,1.0000000000072105
1.080198340521055,n128,R14,H,0.005373176184686902,0.005373176184281089,1.0000000000755258
1.2369450516353684,n128,R14,H,0.0057240622124777015,0.005724062202245392,1.0000000017875958
1.3858836422867724,n128,R14,H,0.006268106971030257,0.006268106867354882,1.0000000165401415
1.5428315288865486,n128,R14,H,0.0073200849485320785,0.007320084396188095,1.0000000754559584
1.6984713541272245,n128,R14,H,0.008117553945924446,0.008117550697647701,1.0000004001547838
1.8528838721443097,n128,R14,H,0.009243279836234436,0.009243242011588819,1.0000040921405682
2.006135392880382,n128,R14,H,0.009634187007043124,0.009633938533954315,1.000025791433891
2.1583451284528925,n128,R14,H,0.010660078933109739,0.010659202219187501,1.0000822494877393
2.3181676982334865,n128,R14,H,0.011346149833142014,0.011344120406989145,1.0001788967394616
2.4688307624579653,n128,R14,H,0.012275798212223165,0.012272483954008786,1.0002700560234423
2.6187842879916565,n128,R14,H,0.013232116796002048,0.013227526994495462,1.0003469886327578
2.7764624206155277,n128,R14,H,0.013859200469342713,0.013853270164512887,1.0004280797789549
2.9334681390915125,n128,R14,H,0.014684463660133417,0.014677123543402636,1.000500105944402
3.0814732669886182,n128,R14,H,0.015617686026203123,0.015608922778515793,1.0005614255263915
3.2368609743169796,n128,R14,H,0.016591253675279707,0.016580937410943446,1.0006221761822376
3.391216241055919,n128,R14,H,0.017386629043445758,0.017374684428526004,1.0006874723376353
3.544239023794242,n128,R14,H,0.018014685762782992,0.01800094661075703,1.000763246084945
3.695653167825094,n128,R14,H,0.019172327102820352,0.019156555747873075,1.0008232876073784
3.8453273732965934,n128,R14,H,0.02016319500603231,0.020145026047681616,1.0009019079105526
3.98614742555601,n128,R14,H,0.02144190938283709,0.021421806694538234,1.0009384217020305
0.0,n128,R14,M,0.0,0.0,nan
0.1540670901698768,n128,R14,M,0.011517923045271354,0.011517923045271354,1.0
0.3123754969434922,n128,R14,M,0.004023751365624586,0.004023751365624586,1.0
0.4685625622416315,n128,R14,M,0.0057097186960585146,0.005709718696058454,1.0000000000000107
0.623172124422098,n128,R14,M,0.0024519046386808144,0.002451904638679294,1.0000000000006202
0.7719172335654273,n128,R14,M,0.002087814390893788,0.0020878143908799186,1.0000000000066431
0.9275369664265303,n128,R14,M,0.002704218097398626,0.0027042180973378474,1.0000000000224756
1.080198340521055,n128,R14,M,0.0029572329215664835,0.0029572329211784375,1.0000000001312193
1.2369450516353684,n128,R14,M,0.003122616370797291,0.0031226163652418857,1.0000000017790867
1.3858836422867724,n128,R14,M,0.0036641614919628094,0.003664161447719259,1.0000000120746728
1.5428315288865486,n128,R14,M,0.004231175221603856,0.0042311750309773485,1.0000000450528532
1.6984713541272245,n128,R14,M,0.004833859768577417,0.0048338588037469465,1.0000001995983974
1.8528838721443097,n128,R14,M,0.004908244447015031,0.004908233843728422,1.000002160305916
2.006135392880382,n128,R14,M,0.004926223523154887,0.004926159647146928,1.0000129666946533
2.1583451284528925,n128,R14,M,0.005106011391289928,0.0051058004176969055,1.0000413203759966
2.3181676982334865,n128,R14,M,0.005231324194140225,0.005230852840176883,1.0000901103467719
2.4688307624579653,n128,R14,M,0.005418509632553904,0.005417746656923026,1.000140828960672
2.6187842879916565,n128,R14,M,0.005633961843343952,0.005632905240519682,1.0001875768860213
2.7764624206155277,n128,R14,M,0.005875836354944832,0.005874473279028368,1.0002320337248498
2.9334681390915125,n128,R14,M,0.00609042617264082,0.006088747424857654,1.0002757131583933
3.0814732669886182,n128,R14,M,0.006175171426322726,0.006173175818794918,1.0003232708068566
3.2368609743169796,n128,R14,M,0.006471440551637348,0.006469096273502794,1.0003623810862354
3.391216241055919,n128,R14,M,0.00674927134521595,0.006746563841975926,1.000401315885159
3.544239023794242,n128,R14,M,0.007175474879027562,0.007172376534433226,1.0004319829807402
3.695653167825094,n128,R14,M,0.0075137947521754156,0.007510327015301867,1.00046172914528
3.8453273732965934,n128,R14,M,0.007991553662240148,0.00798777199712963,1.0004734317794595
3.98614742555601,n128,R14,M,0.008605014916410811,0.008600810626922379,1.0004888247946389
0.0,n128,R14,Z,0.00018024935853202295,0.00018024935853202295,1.0
0.1540670901698768,n128,R14,Z,0.004185838905360126,0.004185838905360126,1.0
0.3123754969434922,n128,R14,Z,0.002385946466968095,0.002385946466968093,1.0000000000000009
0.4685625622416315,n128,R14,Z,0.0010452741232693135,0.0010452741232686582,1.0000000000006268
0.623172124422098,n128,R14,Z,0.001042755428793833,0.0010427554287781907,1.000000000015001
0.7719172335654273,n128,R14,Z,0.00194411066122279,0.0019441106611642646,1.000000000030104
0.9275369664265303,n128,R14,Z,0.003001344205444025,0.0030013442051408015,1.0000000001010292
1.080198340521055,n128,R14,Z,0.0033961550023212266,0.003396155000593451,1.0000000005087446
1.2369450516353684,n128,R14,Z,0.003345633359154045,0.003345633355796877,1.0000000010034475
1.3858836422867724,n128,R14,Z,0.0030862246642204003,0.0030862246599996416,1.0000000013676122
1.5428315288865486,n128,R14,Z,0.0030120396110932712,0.003012039571354979,1.0000000131931508
1.6984713541272245,n128,R14,Z,0.002949847038938427,0.0029498469226717544,1.0000000394144766
1.8528838721443097,n128,R14,Z,0.0028359906366727107,0.0028359898715266574,1.0000002697985846
2.006135392880382,n128,R14,Z,0.0027634547515981607,0.0027634472908186053,1.0000026998088873
2.1583451284528925,n128,R14,Z,0.002802973545980459,0.0028029344231794615,1.0000139578010367
2.3181676982334865,n128,R14,Z,0.0030161093237014544,0.0030159681638709094,1.0000468041513952
2.4688307624579653,n128,R14,Z,0.0032150864132393267,0.0032147311258462394,1.0001105185407984
2.6187842879916565,n128,R14,Z,0.0032588963492075408,0.0032581601099025094,1.0002259678101129
2.7764624206155277,n128,R14,Z,0.0031317670594558497,0.0031303893644467067,1.000440103402085
2.9334681390915125,n128,R14,Z,0.0031024173909829774,0.003100080884240146,1.0007536921874232
3.0814732669886182,n128,R14,Z,0.0032013609052132844,0.00319774818381328,1.0011297704485587
3.2368609743169796,n128,R14,Z,0.0033118044559912393,0.003306409802648345,1.001631574325292
3.391216241055919,n128,R14,Z,0.003346577592142342,0.003338927983490109,1.0022910373299627
3.544239023794242,n128,R14,Z,0.0033721109031017607,0.003361595445626979,1.0031281151003644
3.695653167825094,n128,R14,Z,0.0034093311352539537,0.003395340916027485,1.0041204166451825
3.8453273732965934,n128,R14,Z,0.0034995944382611097,0.003481574937502043,1.0051756751132852
3.98614742555601,n128,R14,Z,0.0035814074424872404,0.0035585994258315943,1.0064092677838603
0.0,n128,full,C,0.13050838731176384,0.13050543024597924,1.0000226585650807
0.1540670901698768,n128,full,C,0.036194568809946884,0.03618931233003667,1.000145249510747
0.3123754969434922,n128,full,C,0.03523117456321391,0.03522157471959092,1.0002725557758112
0.4685625622416315,n128,full,C,0.015555737292795297,0.015540630252791026,1.0009720995711584
0.623172124422098,n128,full,C,0.017136610844236313,0.017114917408196123,1.001267516256304
0.7719172335654273,n128,full,C,0.016648022985904627,0.016619152018109266,1.0017372106449174
0.9275369664265303,n128,full,C,0.020808104762441673,0.02077014772207633,1.0018274805202758
1.080198340521055,n128,full,C,0.022614703468398528,0.022565080474190587,1.0021991055722004
1.2369450516353684,n128,full,C,0.023147903480701806,0.023082637986105277,1.002827471220396
1.3858836422867724,n128,full,C,0.023481890405796516,0.02339784812438574,1.0035918807987811
1.5428315288865486,n128,full,C,0.025153485292184,0.0250447671477945,1.0043409524931068
1.6984713541272245,n128,full,C,0.026491142573688894,0.026352005366463763,1.0052799475899545
1.8528838721443097,n128,full,C,0.027555979983237364,0.02737988916358787,1.0064313927130017
2.006135392880382,n128,full,C,0.027802089654556866,0.027581681972451755,1.007991089242681
2.1583451284528925,n128,full,C,0.02936979143868216,0.02909654206426866,1.0093911288087067
2.3181676982334865,n128,full,C,0.03118050404793299,0.03084068464801974,1.0110185426747673
2.4688307624579653,n128,full,C,0.03322152895325609,0.0328070922613646,1.0126325334958002
2.6187842879916565,n128,full,C,0.0347808156206183,0.034279161126634504,1.0146343865338647
2.7764624206155277,n128,full,C,0.03553089191375455,0.034921594523878746,1.017447582167509
2.9334681390915125,n128,full,C,0.0368542633262954,0.036119236505388265,1.0203500099122385
3.0814732669886182,n128,full,C,0.038640827292159174,0.03776811941715408,1.0231069984016392
3.2368609743169796,n128,full,C,0.04086751044132874,0.039827816449423986,1.0261047198815187
3.391216241055919,n128,full,C,0.042805604477777155,0.04157446251042905,1.0296129376787317
3.544239023794242,n128,full,C,0.04502874580934901,0.04357906600120253,1.033265508905273
3.695653167825094,n128,full,C,0.047955793661177304,0.04625860116498813,1.0366892308337619
3.8453273732965934,n128,full,C,0.05143595459421648,0.04946044403880258,1.0399412215924322
3.98614742555601,n128,full,C,0.05580143396944152,0.053529671909431205,1.0424393047626743
0.0,n128,full,H,0.1297873898973781,0.12978443283162885,1.0000227844409744
0.1540670901698768,n128,full,H,0.007360362496805963,0.007355770823573324,1.0006242273369805
0.3123754969434922,n128,full,H,0.02058338571628132,0.020575344733421173,1.0003908067137794
0.4685625622416315,n128,full,H,0.0040112850867707476,0.0039998709012239115,1.0028536384870181
0.623172124422098,n128,full,H,0.00902249558616251,0.00900798321513054,1.0016110566244831
0.7719172335654273,n128,full,H,0.005706772788787599,0.005690000494363808,1.0029476789044929
0.9275369664265303,n128,full,H,0.0053852514983797105,0.00536671633282338,1.0034537255943579
1.080198340521055,n128,full,H,0.005393505778441129,0.0053731922543614405,1.003780531780377
1.2369450516353684,n128,full,H,0.005746550668079464,0.005724078627790964,1.003925879036566
1.3858836422867724,n128,full,H,0.006292824226917283,0.006268123627902887,1.003940668767993
1.5428315288865486,n128,full,H,0.00734729024437022,0.007320101491408809,1.0037142590158512
1.6984713541272245,n128,full,H,0.00814748363246264,0.008117568106217415,1.00368528182995
1.8528838721443097,n128,full,H,0.009276155308074241,0.009243259703393592,1.0035588748705797
2.006135392880382,n128,full,H,0.00967003133072738,0.009633956483095297,1.0037445516486798
2.1583451284528925,n128,full,H,0.010698745951207407,0.010659220396332167,1.0037081093556186
2.3181676982334865,n128,full,H,0.011387750225980603,0.011344138800483933,1.0038444016124706
2.4688307624579653,n128,full,H,0.012320440077445784,0.01227250253019399,1.0039060938984412
2.6187842879916565,n128,full,H,0.013280255045857574,0.013227545735960026,1.003984814035022
2.7764624206155277,n128,full,H,0.013911619564833694,0.013853289065196986,1.0042105885008383
2.9334681390915125,n128,full,H,0.014741823028093473,0.014677142590136541,1.00440688216795
3.0814732669886182,n128,full,H,0.015680364477591024,0.01560894195413826,1.0045757440614884
3.2368609743169796,n128,full,H,0.016660325821784013,0.016580956714492265,1.0047867628303002
3.391216241055919,n128,full,H,0.017463032924201587,0.017374703856465643,1.0050837740007335
3.544239023794242,n128,full,H,0.018099444313931068,0.018000966159356962,1.0054707149439819
3.695653167825094,n128,full,H,0.019266514505371975,0.019156575412409498,1.0057389742475191
3.8453273732965934,n128,full,H,0.0202680021389273,0.020145045810287317,1.0061035517018877
3.98614742555601,n128,full,H,0.02155806062366236,0.02142182652108603,1.0063595932140628
0.0,n128,full,M,0.0,0.0,nan
0.1540670901698768,n128,full,M,0.01151850755211614,0.011517923051662835,1.000050747035788
0.3123754969434922,n128,full,M,0.004024716000700553,0.004023751385414164,1.000239730339674
0.4685625622416315,n128,full,M,0.0057114455533546745,0.0057097187295898225,1.0003024358723491
0.623172124422098,n128,full,M,0.002454354181579646,0.002451904683238569,1.0009990185825013
0.7719172335654273,n128,full,M,0.0020908371289255186,0.0020878144427429897,1.001447775300643
0.9275369664265303,n128,full,M,0.0027078909085464487,0.002704218153506636,1.0013581578228257
1.080198340521055,n128,full,M,0.00296160745958905,0.0029572329790243245,1.0014792478630374
1.2369450516353684,n128,full,M,0.0031277217151091637,0.00312261642312214,1.00163494047787
1.3858836422867724,n128,full,M,0.003669996756489806,0.0036641615049667516,1.001592520284694
1.5428315288865486,n128,full,M,0.004237874530901841,0.004231175087703473,1.0015833528652212
1.6984713541272245,n128,full,M,0.004841505686512774,0.0048338588608141326,1.0015819298657291
1.8528838721443097,n128,full,M,0.004916896885058588,0.004908233902548941,1.0017649897461383
2.006135392880382,n128,full,M,0.004935943537351927,0.004926159709434778,1.0019860963700407
2.1583451284528925,n128,full,M,0.005116841185854896,0.005105800485332415,1.0021623838522868
2.3181676982334865,n128,full,M,0.00524336520628306,0.005230852915442561,1.0023920173330738
2.4688307624579653,n128,full,M,0.005431796090350591,0.005417746741093589,1.0025932089350795
2.6187842879916565,n128,full,M,0.005648661605035968,0.005632905334921964,1.0027971835451095
2.7764624206155277,n128,full,M,0.0058922377958255025,0.005874473385321202,1.0030240005084863
2.9334681390915125,n128,full,M,0.0061087324821964065,0.006088747543808636,1.0032822741038248
3.0814732669886182,n128,full,M,0.006195472215135805,0.006173175949975467,1.0036117980989068
3.2368609743169796,n128,full,M,0.006494073691791932,0.0064690964172561035,1.0038610144175937
3.391216241055919,n128,full,M,0.0067744809209633935,0.00674656399803176,1.004137946803703
3.544239023794242,n128,full,M,0.007203499282383597,0.007172376703707429,1.0043392281194712
3.695653167825094,n128,full,M,0.007544877720661005,0.007510327199669398,1.0046004015634802
3.8453273732965934,n128,full,M,0.008025947548097632,0.007987772196164826,1.00477922391817
3.98614742555601,n128,full,M,0.008642785396812775,0.00860081083563796,1.0048803027966724
0.0,n128,full,Z,0.00018024935853202295,0.00018024935853202295,1.0
0.1540670901698768,n128,full,Z,0.004185858774578243,0.004185838905427395,1.0000047467547837
0.3123754969434922,n128,full,Z,0.0023860937631654147,0.0023859464679133846,1.0000617345166838
0.4685625622416315,n128,full,Z,0.0010457617616748635,0.001045274127275343,1.000466513411933
0.623172124422098,n128,full,Z,0.0010439289831618182,0.0010427554393494635,1.00112542574037
0.7719172335654273,n128,full,Z,0.0019463613638339668,0.0019441106824089455,1.0011576920210286
0.9275369664265303,n128,full,Z,0.0030052495321815018,0.003001344242929893,1.001301180049842
1.080198340521055,n128,full,Z,0.0034023373873451096,0.003396155060537015,1.0018203900286924
1.2369450516353684,n128,full,Z,0.0033549753862272343,0.003345633445104702,1.0027922787346
1.3858836422867724,n128,full,Z,0.003099483766555079,0.003086224783935562,1.004296181758546
1.5428315288865486,n128,full,Z,0.003030575775809953,0.003012039739608835,1.0061539812896112
1.6984713541272245,n128,full,Z,0.002974997153137071,0.0029498471438603006,1.0085258686468268
1.8528838721443097,n128,full,Z,0.0028692844787401124,0.0028359901555310755,1.0117399290488025
2.006135392880382,n128,full,Z,0.0028066222478610407,0.002763447649200434,1.0156234545181628
2.1583451284528925,n128,full,Z,0.0028579823766946744,0.0028029348696480562,1.0196392387289148
2.3181676982334865,n128,full,Z,0.003086051222258576,0.0030159687211969515,1.023237144526423
2.4688307624579653,n128,full,Z,0.0033017405877237673,0.0032147318083456857,1.0270656417285573
2.6187842879916565,n128,full,Z,0.0033650257414614805,0.0032581609407145258,1.0327991166463124
2.7764624206155277,n128,full,Z,0.0032618241172823054,0.003130390381363988,1.0419863722750926
2.9334681390915125,n128,full,Z,0.0032602651307176863,0.0031000821225710415,1.0516705692989183
3.0814732669886182,n128,full,Z,0.003389462507392376,0.0031977496703337535,1.0599524218037408
3.2368609743169796,n128,full,Z,0.0035364104102849256,0.003306411603353874,1.0695614565040092
3.391216241055919,n128,full,Z,0.0036128459001980714,0.003338930171583351,1.0820369742817433
3.544239023794242,n128,full,Z,0.003685647641248339,0.0033615981093790518,1.09639746374356
3.695653167825094,n128,full,Z,0.0037761657931247475,0.0033953441298295996,1.1121599604439094
3.8453273732965934,n128,full,Z,0.003926192362827425,0.00348157870783869,1.1277046111258946
3.98614742555601,n128,full,Z,0.004071227826381679,0.00355860373969867,1.1440520283178301
0.0,n256,R4,C,1.3840910029346725e-06,1.3840910029346725e-06,1.0
0.1554455752226037,n256,R4,C,6.13094218969404e-07,6.13094218969404e-07,1.0
0.3104069574995065,n256,R4,C,5.962575452747945e-07,5.962575452747945e-07,1.0
0.4628855806542382,n256,R4,C,7.289910232172526e-07,7.289910232172526e-07,1.0
0.6170875106119276,n256,R4,C,8.271296565656148e-07,8.271296565656148e-07,1.0
0.7735332934885227,n256,R4,C,6.665454752187003e-07,6.665454752187003e-07,1.0
0.9250600167314654,n256,R4,C,1.0416965259475888e-06,1.0416965259475888e-06,1.0
1.081952573280081,n256,R4,C,1.1303435958482862e-06,1.1303435958482862e-06,1.0
1.2343289578220378,n256,R4,C,1.1527743364206123e-06,1.1527743364206123e-06,1.0
1.387509142391019,n256,R4,C,1.2160495197875166e-06,1.2160495197875166e-06,1.0
1.5399355241846155,n256,R4,C,1.7480992288982187e-06,1.7480992288982187e-06,1.0
1.6954169867614353,n256,R4,C,3.337195204000892e-06,3.337195204000892e-06,1.0
1.8496360374205159,n256,R4,C,5.3867388454540366e-06,5.3867388454540366e-06,1.0
2.00270811551443,n256,R4,C,7.129458820495419e-06,7.12945882048322e-06,1.000000000001711
2.159019718633561,n256,R4,C,1.0181756864539396e-05,1.0181756867883772e-05,0.9999999996715325
2.3102532679594496,n256,R4,C,1.5740637657902045e-05,1.5740637674465025e-05,0.9999999989477567
2.4649304294608076,n256,R4,C,2.1325493136554646e-05,2.1325493153105683e-05,0.9999999992238849
2.6189351333336615,n256,R4,C,2.4803247864452002e-05,2.480324793323368e-05,0.9999999972269085
2.7722910160145693,n256,R4,C,2.997575851079202e-05,2.9975758563051637e-05,0.9999999982566041
2.9291269392151738,n256,R4,C,3.9795472463245814e-05,3.979547240915289e-05,1.0000000013592734
3.0811275508992315,n256,R4,C,5.042585983238033e-05,5.042585984934129e-05,0.9999999996636456
3.2363820535142773,n256,R4,C,5.8450297669389135e-05,5.845029767699665e-05,0.9999999998698464
3.3865588598458802,n256,R4,C,6.348309670846299e-05,6.348309669954487e-05,1.0000000001404803
3.539535586858312,n256,R4,C,6.834660694930729e-05,6.834660695631946e-05,0.9999999998974027
3.6910196339551473,n256,R4,C,7.370078566532317e-05,7.370078578049379e-05,0.9999999984373217
3.8408139949451896,n256,R4,C,7.928062912370228e-05,7.928062911868045e-05,1.0000000000633424
3.986939311468817,n256,R4,C,8.468223700344013e-05,8.468223695032046e-05,1.0000000006272824
0.0,n256,R4,H,1.3537014188740079e-06,1.3537014188740079e-06,1.0
0.1554455752226037,n256,R4,H,1.2259602898958752e-07,1.2259602898958752e-07,1.0
0.3104069574995065,n256,R4,H,4.3588371181684036e-08,4.3588371181684036e-08,1.0
0.4628855806542382,n256,R4,H,1.3826407692726419e-08,1.3826407692726419e-08,1.0
0.6170875106119276,n256,R4,H,8.53797986298419e-09,8.53797986298419e-09,1.0
0.7735332934885227,n256,R4,H,4.9652081613952796e-08,4.9652081613952796e-08,1.0
0.9250600167314654,n256,R4,H,7.154553235203391e-08,7.154553235203391e-08,1.0
1.081952573280081,n256,R4,H,9.245242644083819e-08,9.245242644083819e-08,1.0
1.2343289578220378,n256,R4,H,1.0961565370243747e-07,1.0961565370243747e-07,1.0
1.387509142391019,n256,R4,H,1.779256599284389e-07,1.779256599284389e-07,1.0
1.5399355241846155,n256,R4,H,4.631602979569767e-07,4.631602979569767e-07,1.0
1.6954169867614353,n256,R4,H,1.1413678397375062e-06,1.1413678397375062e-06,1.0
1.8496360374205159,n256,R4,H,1.7220041109490103e-06,1.7220041109490103e-06,1.0
2.00270811551443,n256,R4,H,1.955887488154481e-06,1.955887488146249e-06,1.000000000004209
2.159019718633561,n256,R4,H,3.591409481725256e-06,3.591409483682882e-06,0.9999999994549142
2.3102532679594496,n256,R4,H,7.727301338020702e-06,7.727301331222709e-06,1.000000000879737
2.4649304294608076,n256,R4,H,1.1880225751016874e-05,1.1880225752081925e-05,0.9999999999103509
2.6189351333336615,n256,R4,H,1.3831656778375583e-05,1.383165673825799e-05,1.0000000029004186
2.7722910160145693,n256,R4,H,1.667419917089125e-05,1.6674199216805856e-05,0.9999999972463681
2.9291269392151738,n256,R4,H,2.304793725673471e-05,2.304793730440043e-05,0.9999999979318878
3.0811275508992315,n256,R4,H,3.0346144024776813e-05,3.03461440807286e-05,0.9999999981562142
3.2363820535142773,n256,R4,H,3.596985794328533e-05,3.5969857784223054e-05,1.0000000044220991
3.3865588598458802,n256,R4,H,3.955155024821717e-05,3.955155024570334e-05,1.0000000000635583
3.539535586858312,n256,R4,H,4.321412195894025e-05,4.321412184406542e-05,1.0000000026582707
3.6910196339551473,n256,R4,H,4.72774635030504e-05,4.727746352472238e-05,0.9999999995416003
3.8408139949451896,n256,R4,H,5.1503699464984933e-05,5.1503699519917216e-05,0.9999999989334304
3.986939311468817,n256,R4,H,5.561165048520749e-05,5.561165064716952e-05,0.9999999970876241
0.0,n256,R4,M,0.0,0.0,nan
0.1554455752226037,n256,R4,M,1.3645905589797864e-08,1.3645905589797864e-08,1.0
0.3104069574995065,n256,R4,M,3.0776849346632424e-08,3.0776849346632424e-08,1.0
0.4628855806542382,n256,R4,M,4.114037238196813e-08,4.114037238196813e-08,1.0
0.6170875106119276,n256,R4,M,6.050991119949882e-08,6.050991119949882e-08,1.0
0.7735332934885227,n256,R4,M,8.231509815745659e-08,8.231509815745659e-08,1.0
0.9250600167314654,n256,R4,M,1.0461429999667528e-07,1.0461429999667528e-07,1.0
1.081952573280081,n256,R4,M,1.2893067472874417e-07,1.2893067472874417e-07,1.0
1.2343289578220378,n256,R4,M,1.5556582588606952e-07,1.5556582588606952e-07,1.0
1.387509142391019,n256,R4,M,1.523157858932537e-07,1.523157858932537e-07,1.0
1.5399355241846155,n256,R4,M,2.016962042498944e-07,2.016962042498944e-07,1.0
1.6954169867614353,n256,R4,M,4.3911437453110126e-07,4.3911437453110126e-07,1.0
1.8496360374205159,n256,R4,M,7.469645275769152e-07,7.469645275769152e-07,1.0
2.00270811551443,n256,R4,M,9.69930791216955e-07,9.69930791216848e-07,1.0000000000001104
2.159019718633561,n256,R4,M,1.4793043155501617e-06,1.4793043146291006e-06,1.0000000006226313
2.3102532679594496,n256,R4,M,2.5776849730779757e-06,2.5776849749366234e-06,0.9999999992789469
2.4649304294608076,n256,R4,M,3.781329040477924e-06,3.7813290403621587e-06,1.000000000030615
2.6189351333336615,n256,R4,M,4.491285810046067e-06,4.491285814829804e-06,0.9999999989348847
2.7722910160145693,n256,R4,M,5.241382983967892e-06,5.241382983201006e-06,1.0000000001463136
2.9291269392151738,n256,R4,M,6.883938811643248e-06,6.88393882238248e-06,0.9999999984399582
3.0811275508992315,n256,R4,M,8.980593950937999e-06,8.980593960015346e-06,0.9999999989892264
3.2363820535142773,n256,R4,M,1.0742532359494764e-05,1.0742532384100238e-05,0.9999999977095276
3.3865588598458802,n256,R4,M,1.1811587619621425e-05,1.1811587623323342e-05,0.999999999686586
3.539535586858312,n256,R4,M,1.2653143616442354e-05,1.265314362121154e-05,0.999999999623083
3.6910196339551473,n256,R4,M,1.363572652928355e-05,1.3635726536324596e-05,0.9999999994836325
3.8408139949451896,n256,R4,M,1.471758725881536e-05,1.4717587243072727e-05,1.0000000010696477
3.986939311468817,n256,R4,M,1.5768329251946893e-05,1.5768329248475193e-05,1.0000000002201692
0.0,n256,R4,Z,7.597400312957967e-09,7.597400312957967e-09,1.0
0.1554455752226037,n256,R4,Z,1.1724023330983234e-07,1.1724023330983234e-07,1.0
0.3104069574995065,n256,R4,Z,1.251244822341851e-07,1.251244822341851e-07,1.0
0.4628855806542382,n256,R4,Z,1.5947871307508226e-07,1.5947871307508226e-07,1.0
0.6170875106119276,n256,R4,Z,1.7735402070000373e-07,1.7735402070000373e-07,1.0
0.7735332934885227,n256,R4,Z,1.1715755931775338e-07,1.1715755931775338e-07,1.0
0.9250600167314654,n256,R4,Z,1.956116801697999e-07,1.956116801697999e-07,1.0
1.081952573280081,n256,R4,Z,2.0310855111170343e-07,2.0310855111170343e-07,1.0
1.2343289578220378,n256,R4,Z,1.9627817879656168e-07,1.9627817879656168e-07,1.0
1.387509142391019,n256,R4,Z,1.9704755976664568e-07,1.9704755976664568e-07,1.0
1.5399355241846155,n256,R4,Z,2.459495954199168e-07,2.459495954199168e-07,1.0
1.6954169867614353,n256,R4,Z,3.9918291084494525e-07,3.9918291084494525e-07,1.0
1.8496360374205159,n256,R4,Z,6.491467410639643e-07,6.491467410639643e-07,1.0
2.00270811551443,n256,R4,Z,9.15876618501537e-07,9.158766185015368e-07,1.0000000000000002
2.159019718633561,n256,R4,Z,1.1007630280937147e-06,1.1007630281158341e-06,0.9999999999799054
2.3102532679594496,n256,R4,Z,1.1648280655245596e-06,1.1648280655082612e-06,1.0000000000139921
2.4649304294608076,n256,R4,Z,1.197009609407117e-06,1.1970096095917575e-06,0.9999999998457485
