case_id,gauge,resolution,target,accepted_cycle,checkpoint_sha256,measure,region,volume,gamma_rms,chi_gradient_rms,lapse_gradient_rms,damping_rms
candidate_c_r0,candidate_c,R0,0.1,7,9045c1818dcf9eab686cf35eeddfbc636cd606e9beccb3c891b619745d2d551a,coordinate,ah_shell,4.119873046875,0.001060152932051993,0.018909900850253722,0.018903676446690575,6.761037479142207e-05
candidate_c_r0,candidate_c,R0,0.1,7,9045c1818dcf9eab686cf35eeddfbc636cd606e9beccb3c891b619745d2d551a,coordinate,exterior,2100.921630859375,3.2042844857135354e-06,0.015317472756321593,0.015315826444160697,3.1331124977571735e-07
candidate_c_r0,candidate_c,R0,0.1,7,9045c1818dcf9eab686cf35eeddfbc636cd606e9beccb3c891b619745d2d551a,proper,global,11967.306999995817,0.00019965583766238498,0.011049546433075475,0.01104799919987724,1.2820225070227002e-05
candidate_c_r0,candidate_c,R0,0.1,7,9045c1818dcf9eab686cf35eeddfbc636cd606e9beccb3c891b619745d2d551a,proper,core,328.04587678154553,0.0006263737403976183,5.996744121924128e-05,4.3378193258023425e-05,4.2010421588870116e-05
candidate_c_r0,candidate_c,R0,0.1,7,9045c1818dcf9eab686cf35eeddfbc636cd606e9beccb3c891b619745d2d551a,proper,ah_shell,187.12186834614798,0.0013495573185427195,0.011816735548446002,0.011814591662795948,8.507023700599383e-05
candidate_c_r0,candidate_c,R0,0.1,7,9045c1818dcf9eab686cf35eeddfbc636cd606e9beccb3c891b619745d2d551a,proper,exterior,3557.798107503755,4.515339438710616e-06,0.016551354157206676,0.016549230707345573,4.291547277188871e-07
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,coordinate,global,8000.0,0.00015596963153290727,0.009632159444432034,0.009626364323288393,2.399068940139137e-05
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,coordinate,core,0.030517578125,0.004146396148701968,6.0255693757957716e-05,4.3309746326391667e-05,0.0006145623853331314
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,coordinate,ah_shell,4.119873046875,0.00617694856306998,0.018932008167481276,0.01889279591457714,0.0009440960882999952
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,coordinate,exterior,2100.921630859375,2.0307625734715406e-05,0.015318222873133936,0.015307871487603122,4.593175174821281e-06
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,proper,global,11969.033016871312,0.0011830887434259576,0.011050077366127122,0.011040254579532368,0.00018032074283207377
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,proper,core,329.72487334719693,0.0041463961487019675,6.025569375795771e-05,4.330974632639166e-05,0.0006145623853331313
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,proper,ah_shell,187.10671603300807,0.007592667586272936,0.01183400307224529,0.011813880691045591,0.0011730356153969758
candidate_c_r0,candidate_c,R0,0.25,17,e498f402355a183e8b863869d544fce684a857393da137679bc6c7f67d2cc9db,proper,exterior,3557.833324467111,2.8620743114261986e-05,0.016552406355819883,0.016539068728152913,6.293405300782183e-06
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,coordinate,global,8000.0,0.0005349411968161021,0.00963392989360917,0.009610883205391536,0.00015453997408116174
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,coordinate,core,0.030517578125,0.011625619341968402,6.116820663380986e-05,4.362296094829783e-05,0.0036934453325157875
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,coordinate,ah_shell,4.119873046875,0.02017843054761067,0.01903385634232753,0.018870071040680062,0.005881305381462996
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,coordinate,exterior,2100.921630859375,8.504281731148134e-05,0.015320877236411599,0.015279356712560284,3.3506477118642244e-05
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,proper,global,11970.67529973982,0.003455367226776336,0.011054242944906258,0.011015057969683516,0.0010652009886601723
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,proper,core,331.37588633317745,0.011625619341968402,6.116820663380986e-05,4.362296094829783e-05,0.003693445332515787
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,proper,ah_shell,186.89708110848687,0.02234147713178435,0.011914791853289518,0.011824443198667618,0.006818315020257179
candidate_c_r0,candidate_c,R0,0.5,33,f3719b14d47856002a93afa8b55590703917e6523ea779b0611f737584cd57c2,proper,exterior,3557.956955238533,0.00011990312739823831,0.01655610300675197,0.016502654204748397,4.594367806062157e-05
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,coordinate,global,8000.0,0.0015193078489542696,0.009641188571790922,0.009549646115184485,0.0007712213331011261
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,coordinate,core,0.030517578125,0.02146486511038717,6.601802436524863e-05,4.7048924972027514e-05,0.01252752795397793
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,coordinate,ah_shell,4.119873046875,0.048527654603539534,0.019648486525949395,0.01889041337575864,0.025855637120272355
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,coordinate,exterior,2100.921630859375,0.00039665314706842033,0.015330983140124094,0.015163395237810436,0.00023586699486888605
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,proper,global,11964.180287203322,0.007240503090959834,0.011079220414870725,0.010923070254937767,0.004016244600219803
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,proper,core,326.0750891673213,0.02146486511038717,6.601802436524863e-05,4.7048924972027514e-05,0.01252752795397793
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,proper,ah_shell,185.14010181198086,0.04716379893226926,0.012390849455929508,0.011951119709355444,0.026188925182391833
candidate_c_r0,candidate_c,R0,1.0,65,3899e5656a9be9306ffde28225e02897bd7d951a7150770376076f6202215538,proper,exterior,3558.4237345718802,0.0005596756618984654,0.016569800654170897,0.016354841674934957,0.00032426363383515334
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,coordinate,global,8000.0,0.0038376575272332895,0.009674220808240182,0.009303483809642542,0.0028784310883450373
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,coordinate,core,0.030517578125,0.043400828798326595,9.60552727811077e-05,7.356967481658335e-05,0.033348573353506925
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,coordinate,ah_shell,4.119873046875,0.10094400612102872,0.022538391548813357,0.019147957401247175,0.07609423559395402
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,coordinate,exterior,2100.921630859375,0.002157042615121557,0.015365541094563055,0.014673339927931588,0.0016751898173151657
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,proper,global,11909.550745598654,0.01488952175751276,0.01121077663662022,0.010581853718115715,0.011272854548260037
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,proper,core,279.19355854084597,0.043400828798326595,9.60552727811077e-05,7.356967481658336e-05,0.03334857335350693
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,proper,ah_shell,176.4588403881832,0.09617874536264635,0.014676251276622334,0.01258439501221262,0.07275291613594796
candidate_c_r0,candidate_c,R0,2.0,129,32a0de56c79e8e9a5f5cf8026b3abe1b546c3a7e1d1a5dfedb63e04230e9986c,proper,exterior,3559.921482879468,0.0030175257861278196,0.01661223747571615,0.015736964873615013,0.0023048726572961115
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,coordinate,global,8000.0,0.015498556562295198,0.009836952805216367,0.00768363845087403,0.014205437760959571
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,coordinate,core,0.030517578125,0.14646196990348118,0.0022075441077104305,0.0008119175668045263,0.1565650711882781
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,coordinate,ah_shell,4.119873046875,0.3164909037333143,0.032871666291254785,0.020842476020678298,0.28623686660588177
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,coordinate,exterior,2100.921630859375,0.015049127040675623,0.015553116195509656,0.011068358200956826,0.014880218236124187
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,proper,global,11648.52983855562,0.04144276940674522,0.011713902358676512,0.008723236870188595,0.03868815108563875
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,proper,core,76.75447645687402,0.14646196990348118,0.0022075441077104305,0.0008119175668045263,0.1565650711882781
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,proper,ah_shell,119.48700479875133,0.30137007741492233,0.025649428667503645,0.015598376211579711,0.281144725283009
candidate_c_r0,candidate_c,R0,5.0,321,bf373ff17d6d6bb0121c95cd959b31fa669958c8bb721cbd66d23d155082ee15,proper,exterior,3566.0814363045947,0.02006282470394721,0.01677418155183981,0.011697691069306302,0.019478271980040984
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,coordinate,global,8000.0,0.03835793936302939,0.0086269737226837,0.008207431749275122,0.03361019177883584
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,coordinate,core,0.030517578125,0.10963737879347343,0.00024344993072536884,0.00023807526861150576,0.1541543195619166
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,coordinate,ah_shell,4.119873046875,0.398071281006763,0.014697148981831356,0.01954433817697346,0.4069430535883137
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,coordinate,exterior,2100.921630859375,0.05839663531528676,0.012426996169471077,0.01470360517596044,0.04914989050132102
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,proper,global,11522.023684140939,0.061151270371370664,0.009266990964386747,0.010138857539704704,0.056754472616011645
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,proper,core,26.43360553435958,0.10963737879347343,0.0002434499307253689,0.00023807526861150576,0.1541543195619166
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,proper,ah_shell,77.60668395839497,0.3475588754497846,0.01111569420365334,0.014560152185844562,0.3706491785944478
candidate_c_r0,candidate_c,R0,10.0,641,bbde9bdc5f5ddd5eea7e503ae66ef488497390cedc96404dbebe03c7e090f524,proper,exterior,3526.897545582373,0.06895518771288858,0.01274296691371698,0.01633199459089068,0.05802834573242628
standard_r1,standard,R1,0.0,0,,coordinate,global,8000.0,3.5373878260804414e-16,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,coordinate,core,0.064849853515625,1.395175359455881e-15,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,coordinate,ah_shell,4.1046142578125,3.277347766700969e-15,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,coordinate,exterior,2100.9292602539062,4.710506236470656e-16,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,proper,global,13182.55685680165,5.838335807287186e-16,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,proper,core,1573.1725545887184,7.955402807119102e-16,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,proper,ah_shell,157.55566601076626,2.7530687358886374e-15,0.0,0.0,0.0
standard_r1,standard,R1,0.0,0,,proper,exterior,3557.819860912466,5.069264539395078e-16,0.0,0.0,0.0
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,coordinate,global,8000.0,2.6933494028375837e-05,0.0,0.0,1.7170511923915097e-06
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,coordinate,core,0.064849853515625,0.0009094173690481583,0.0,0.0,5.736927940929816e-05
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,coordinate,ah_shell,4.1046142578125,0.001070154373882678,0.0,0.0,6.831043993899906e-05
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,coordinate,exterior,2100.9292602539062,3.6975664368762926e-06,0.0,0.0,2.3434772615853658e-07
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,proper,global,13201.597429653924,0.00018595713411504887,0.0,0.0,1.1616445620633108e-05
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,proper,core,1592.1961368000561,0.00030409011427069027,0.0,0.0,1.7928834732143624e-05
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,proper,ah_shell,157.56050306063847,0.00138190983046519,0.0,0.0,8.856571373287286e-05
standard_r1,standard,R1,0.1,13,bb95affefe36332ad39723f07101d109e40fe4e85df9399201a284d4e4699da8,proper,exterior,3557.826605163957,5.20389983600784e-06,0.0,0.0,3.2981670427213123e-07
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,coordinate,global,8000.0,0.00015938259749079391,0.0,0.0,2.4114901169851354e-05
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,coordinate,core,0.064849853515625,0.005665162009510675,0.0,0.0,0.0008467683792357666
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,coordinate,ah_shell,4.1046142578125,0.006234907596534984,0.0,0.0,0.0009499079071991388
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,coordinate,exterior,2100.9292602539062,2.349942331692393e-05,0.0,0.0,3.4467013151804614e-06
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,proper,global,13230.490226664657,0.001247655012810762,0.0,0.0,0.00018165359642960063
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,proper,core,1621.0166610787167,0.002588778156266107,0.0,0.0,0.00035416835156048057
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,proper,ah_shell,157.57069483050128,0.007723686781930816,0.0,0.0,0.0011977296353839664
standard_r1,standard,R1,0.25,33,7fb05a57eb8c202d065136ff879a364a2df253623cbffa1ed9e7ab78f4647072,proper,exterior,3557.8618515757103,3.3075170605309134e-05,0.0,0.0,4.851091519744841e-06
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,coordinate,global,8000.0,0.0005490988259316731,0.0,0.0,0.00015511842495368855
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,coordinate,core,0.064849853515625,0.015772672087174016,0.0,0.0,0.0049867733964989
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,coordinate,ah_shell,4.1046142578125,0.020418714726124925,0.0,0.0,0.005915523450340379
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,coordinate,exterior,2100.9292602539062,9.911014819654694e-05,0.0,0.0,2.5559453088531887e-05
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,proper,global,13273.945699597947,0.0036635881651731375,0.0,0.0,0.0011249212121697176
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,proper,core,1664.3833694619661,0.007332181557502486,0.0,0.0,0.002295668944703577
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,proper,ah_shell,157.45951810400655,0.022999788202327908,0.0,0.0,0.006971025756918663
standard_r1,standard,R1,0.5,65,c0beda690013fa0afa74762fe8bff13f17e170414362e5ba76102fb2685d214d,proper,exterior,3557.9858196055343,0.00013953489787674512,0.0,0.0,3.5981772261209e-05
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,coordinate,global,8000.0,0.0015788816923765594,0.0,0.0,0.0007696942070849826
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,coordinate,core,0.064849853515625,0.029415587530051593,0.0,0.0,0.017097597726719486
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,coordinate,ah_shell,4.1046142578125,0.04927013675133375,0.0,0.0,0.02595886460848858
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,coordinate,exterior,2100.9292602539062,0.0004709498320210563,0.0,0.0,0.00019037797275861035
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,proper,global,13311.152764049264,0.007560027989795825,0.0,0.0,0.004195000169009014
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,proper,core,1702.2226450764356,0.013472117243268692,0.0,0.0,0.007839249451628033
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,proper,ah_shell,156.27129659132555,0.049271186284067695,0.0,0.0,0.02711625680220172
standard_r1,standard,R1,1.0,129,3391a158351e3233427cd85dd8890ac5bb86e0ca6c638577b72999e6f41fc410,proper,exterior,3558.4558269778986,0.0006632109804545134,0.0,0.0,0.0002681192902186979
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,coordinate,global,8000.0,0.00409644114653788,0.0,0.0,0.002826411390114852
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,coordinate,core,0.064849853515625,0.059274913412154406,0.0,0.0,0.04536717496359558
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,coordinate,ah_shell,4.1046142578125,0.10350221853983026,0.0,0.0,0.07580931626843568
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,coordinate,exterior,2100.9292602539062,0.0025674469001383603,0.0,0.0,0.001500094268488708
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,proper,global,13097.625316602594,0.015634767240465974,0.0,0.0,0.01159469516068312
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,proper,core,1493.8590797220245,0.02732554081302415,0.0,0.0,0.02094942579502745
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,proper,ah_shell,150.1835051067317,0.10088100262355212,0.0,0.0,0.07506198673509036
standard_r1,standard,R1,2.0,257,1313f928b41f16d8400d621a653bb55761ab6887d5c1ea63cba5875e3955aafd,proper,exterior,3559.962863980835,0.0035731410664692127,0.0,0.0,0.00209765695648108
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,coordinate,global,8000.0,0.017184522238055056,0.0,0.0,0.014244917780841398
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,coordinate,core,0.064849853515625,0.19360401372470287,0.0,0.0,0.19818375985623127
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,coordinate,ah_shell,4.1046142578125,0.33249198827068205,0.0,0.0,0.28876005013250766
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,coordinate,exterior,2100.9292602539062,0.018124534506273552,0.0,0.0,0.014424436847231542
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,proper,global,11790.988404869293,0.04436903849404574,0.0,0.0,0.03960751290444372
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,proper,core,232.3294306224766,0.1139698183672306,0.0,0.0,0.1211266016594004
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,proper,ah_shell,106.93184473990343,0.32194004582300434,0.0,0.0,0.28801868497553934
standard_r1,standard,R1,5.0,641,91fa05de5b8556f291fb02b919c6b34ba627ab1b283330c136387edb9169b75b,proper,exterior,3565.613970903589,0.023912942075421106,0.0,0.0,0.019112438047091222
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,coordinate,global,8000.0,0.03955512184849798,0.0,0.0,0.037128905345205264
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,coordinate,core,0.064849853515625,0.15185064966494652,0.0,0.0,0.20177773136713456
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,coordinate,ah_shell,4.1046142578125,0.3935055313643544,0.0,0.0,0.40808389554325564
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,coordinate,exterior,2100.9292602539062,0.06227288865762893,0.0,0.0,0.05733033440023388
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,proper,global,11533.293818696398,0.06202403196353147,0.0,0.0,0.06061622384624581
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,proper,core,49.57765458804418,0.10655834552319626,0.0,0.0,0.14631011415768874
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,proper,ah_shell,72.89063263516422,0.35465174053767873,0.0,0.0,0.380292499918814
standard_r1,standard,R1,10.0,1281,d36529f421431123878b200cfb508d339f2384faed49617d5853fdf0d0b98327,proper,exterior,3509.593876895756,0.07271739691309473,0.0,0.0,0.0672446154172795
candidate_a_r1,candidate_a,R1,0.0,0,,coordinate,global,8000.0,1.8332558580200502e-16,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,coordinate,core,0.064849853515625,7.469276466667217e-20,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,coordinate,ah_shell,4.1046142578125,7.763292572903719e-17,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,coordinate,exterior,2100.9292602539062,2.1388874250815235e-16,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,proper,global,13182.55685680165,1.7431296831053745e-16,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,proper,core,1573.1725545887184,1.6997249911266343e-20,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,proper,ah_shell,157.55566601076626,4.8254540580321695e-17,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.0,0,,proper,exterior,3557.819860912466,2.175545058935868e-16,0.0,0.0,0.0
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,coordinate,global,8000.0,9.991708407943062e-07,0.0,0.0,6.339943676521117e-08
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,coordinate,core,0.064849853515625,7.318449046334954e-08,0.0,0.0,4.642742257930608e-09
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,coordinate,ah_shell,4.1046142578125,1.6941374674866198e-05,0.0,0.0,1.0749844199052417e-06
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,coordinate,exterior,2100.9292602539062,7.616682226948391e-07,0.0,0.0,4.8326618564945833e-08
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,proper,global,13201.601284969465,2.1600247120926403e-06,0.0,0.0,1.370585727628359e-07
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,proper,core,1592.1993976769347,1.5367848003101163e-08,0.0,0.0,9.74904541973205e-10
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,proper,ah_shell,157.56103802817333,1.1561510765822774e-05,0.0,0.0,7.336024147715661e-07
candidate_a_r1,candidate_a,R1,0.1,13,bb92bf77e92acd356f9f4a07c618f83d54251ffb481ed3d3055ec71faad23768,proper,exterior,3557.82661095835,1.0497600428454623e-06,0.0,0.0,6.660593368389137e-08
