gauge,time,coarse,fine,field,linf,rms
candidate_c,1.5,R1,R2,z4c_Ayy,0.0009364192730833519,0.00033778361489247827
candidate_c,1.5,R1,R2,z4c_Ayz,0.0025687514287209144,0.0007390672383289259
candidate_c,1.5,R1,R2,z4c_Azz,0.0009364192730833519,0.00033778361489247827
candidate_c,1.5,R1,R2,z4c_Gamx,0.00027234219064990045,0.0001000023967497511
candidate_c,1.5,R1,R2,z4c_Gamy,0.003039797497988798,0.001267725954630355
candidate_c,1.5,R1,R2,z4c_Gamz,0.003039797497988798,0.001267725954630355
candidate_c,1.5,R1,R2,z4c_Theta,0.007364374502625601,0.0011913954340704088
candidate_c,1.5,R1,R2,z4c_alpha,0.004054722716686537,0.0010811372343736438
candidate_c,1.5,R1,R2,z4c_betax,9.589999040030689e-05,3.375505520102631e-05
candidate_c,1.5,R1,R2,z4c_betay,0.0010658249995295997,0.00043651844567953104
candidate_c,1.5,R1,R2,z4c_betaz,0.0010658249995295997,0.00043651844567953104
candidate_c,1.703125,R0,R1,z4c_chi,0.0021610499999999977,0.0008269150846867999
candidate_c,1.703125,R0,R1,z4c_gxx,0.001635000000000053,0.0003200832148464225
candidate_c,1.703125,R0,R1,z4c_gxy,0.00142982,0.0005689874387164508
candidate_c,1.703125,R0,R1,z4c_gxz,0.00142982,0.0005689874387164508
candidate_c,1.703125,R0,R1,z4c_gyy,0.0008145000000000513,0.0001595673550245695
candidate_c,1.703125,R0,R1,z4c_gyz,0.0004898705,0.0001343099010268661
candidate_c,1.703125,R0,R1,z4c_gzz,0.0008145000000000513,0.0001595673550245695
candidate_c,1.703125,R0,R1,z4c_Khat,0.005462529397827853,0.0012094264766800674
candidate_c,1.703125,R0,R1,z4c_Axx,0.01209094999999999,0.0036298961293121544
candidate_c,1.703125,R0,R1,z4c_Axy,0.020885349999999997,0.006760065187596142
candidate_c,1.703125,R0,R1,z4c_Axz,0.020885349999999997,0.006760065187596142
candidate_c,1.703125,R0,R1,z4c_Ayy,0.006000949999999998,0.0018226120061056433
candidate_c,1.703125,R0,R1,z4c_Ayz,0.020948050942585967,0.00443543728795397
candidate_c,1.703125,R0,R1,z4c_Azz,0.006000949999999998,0.0018226120061056433
candidate_c,1.703125,R0,R1,z4c_Gamx,0.0009076000000000084,0.0003347269366171891
candidate_c,1.703125,R0,R1,z4c_Gamy,0.01049984981728117,0.0033793750736379638
candidate_c,1.703125,R0,R1,z4c_Gamz,0.01049984981728117,0.0033793750736379638
candidate_c,1.703125,R0,R1,z4c_Theta,0.04814866444294757,0.008608945269039402
candidate_c,1.703125,R0,R1,z4c_alpha,0.01971990150591036,0.004435796079002763
candidate_c,1.703125,R0,R1,z4c_betax,0.0003282000000000007,0.00012565351523870084
candidate_c,1.703125,R0,R1,z4c_betay,0.00386016993433642,0.0012223162075819707
candidate_c,1.703125,R0,R1,z4c_betaz,0.00386016993433642,0.0012223162075819707
candidate_c,1.703125,R1,R2,z4c_chi,0.0008182915566649074,0.00034821012981574187
candidate_c,1.703125,R1,R2,z4c_gxx,0.0002950083520536495,8.448426348633716e-05
candidate_c,1.703125,R1,R2,z4c_gxy,0.0006804025189593933,0.0003134934255227498
candidate_c,1.703125,R1,R2,z4c_gxz,0.0006804025189593933,0.0003134934255227498
candidate_c,1.703125,R1,R2,z4c_gyy,0.00014625413282653987,4.2294630163331834e-05
candidate_c,1.703125,R1,R2,z4c_gyz,7.457987657393008e-05,3.742283868055872e-05
candidate_c,1.703125,R1,R2,z4c_gzz,0.00014625413282653987,4.2294630163331834e-05
candidate_c,1.703125,R1,R2,z4c_Khat,0.0011206298024307344,0.00024432647549942505
candidate_c,1.703125,R1,R2,z4c_Axx,0.0022184580669316334,0.0007900211301818673
candidate_c,1.703125,R1,R2,z4c_Axy,0.007788921473417431,0.002834443999829997
candidate_c,1.703125,R1,R2,z4c_Axz,0.007788921473417431,0.002834443999829997
candidate_c,1.703125,R1,R2,z4c_Ayy,0.001108718195956454,0.00039657156338853317
candidate_c,1.703125,R1,R2,z4c_Ayz,0.0030594402073985333,0.0008685694583746505
candidate_c,1.703125,R1,R2,z4c_Azz,0.001108718195956454,0.00039657156338853317
candidate_c,1.703125,R1,R2,z4c_Gamx,0.00029958163578765185,0.00011072042232824918
candidate_c,1.703125,R1,R2,z4c_Gamy,0.003483832497115198,0.0014526746165709503
candidate_c,1.703125,R1,R2,z4c_Gamz,0.003483832497115198,0.0014526746165709503
candidate_c,1.703125,R1,R2,z4c_Theta,0.008567557285352502,0.0013858576045027023
candidate_c,1.703125,R1,R2,z4c_alpha,0.004183195465053097,0.0011143662650927246
candidate_c,1.703125,R1,R2,z4c_betax,0.00011195804934241785,3.984223009413425e-05
candidate_c,1.703125,R1,R2,z4c_betay,0.0012743674992367997,0.0005227003221587965
candidate_c,1.703125,R1,R2,z4c_betaz,0.0012743674992367997,0.0005227003221587965
candidate_c,1.90625,R0,R1,z4c_chi,0.0021689000000000014,0.0008311970421608138
candidate_c,1.90625,R0,R1,z4c_gxx,0.0019450000000000855,0.00038175468648499146
candidate_c,1.90625,R0,R1,z4c_gxy,0.0016224999999999998,0.0006485886517987694
candidate_c,1.90625,R0,R1,z4c_gxz,0.0016224999999999998,0.0006485886517987694
candidate_c,1.90625,R0,R1,z4c_gyy,0.0009704999999999853,0.00019031945575311395
candidate_c,1.90625,R0,R1,z4c_gyz,0.0005750675,0.0001577976903721367
candidate_c,1.90625,R0,R1,z4c_gzz,0.0009704999999999853,0.00019031945575311395
candidate_c,1.90625,R0,R1,z4c_Khat,0.006537720909690178,0.001411127564231248
candidate_c,1.90625,R0,R1,z4c_Axx,0.014285649999999997,0.004231613037480135
candidate_c,1.90625,R0,R1,z4c_Axy,0.02375825,0.007617998599921552
candidate_c,1.90625,R0,R1,z4c_Axz,0.02375825,0.007617998599921552
candidate_c,1.90625,R0,R1,z4c_Ayy,0.0070782,0.002124732535148964
candidate_c,1.90625,R0,R1,z4c_Ayz,0.02415085599432964,0.0050834806256837535
candidate_c,1.90625,R0,R1,z4c_Azz,0.0070782,0.002124732535148964
candidate_c,1.90625,R0,R1,z4c_Gamx,0.0010394999999999988,0.00038193801699278843
candidate_c,1.90625,R0,R1,z4c_Gamy,0.011890999775361438,0.0038239832373854104
candidate_c,1.90625,R0,R1,z4c_Gamz,0.011890999775361438,0.0038239832373854104
candidate_c,1.90625,R0,R1,z4c_Theta,0.05290442806334039,0.009473357841476017
candidate_c,1.90625,R0,R1,z4c_alpha,0.020558705704283496,0.004604624549798329
candidate_c,1.90625,R0,R1,z4c_betax,0.0003862499999999977,0.00014766624361605058
candidate_c,1.90625,R0,R1,z4c_betay,0.004520274914976545,0.0014308587269850905
candidate_c,1.90625,R0,R1,z4c_betaz,0.004520274914976545,0.0014308587269850905
candidate_c,2.0,R0,R1,z4c_chi,0.0021730000000000013,0.0008334345981466776
candidate_c,2.0,R0,R1,z4c_gxx,0.0020849999999998925,0.000410285487178635
candidate_c,2.0,R0,R1,z4c_gxy,0.00171375,0.0006868343738550281
candidate_c,2.0,R0,R1,z4c_gxz,0.00171375,0.0006868343738550281
candidate_c,2.0,R0,R1,z4c_gyy,0.001040000000000041,0.00020444204940201055
candidate_c,2.0,R0,R1,z4c_gyz,0.0006183174999999999,0.00016995225194041643
candidate_c,2.0,R0,R1,z4c_gzz,0.001040000000000041,0.00020444204940201055
candidate_c,2.0,R0,R1,z4c_Khat,0.007089834256292759,0.0015093851653586825
candidate_c,2.0,R0,R1,z4c_Axx,0.015393249999999997,0.004531986203530758
candidate_c,2.0,R0,R1,z4c_Axy,0.02511555,0.008020057943886086
candidate_c,2.0,R0,R1,z4c_Axz,0.02511555,0.008020057943886086
candidate_c,2.0,R0,R1,z4c_Ayy,0.007622199999999996,0.0022754848309595142
candidate_c,2.0,R0,R1,z4c_Ayz,0.025723966014233508,0.005398050376933932
candidate_c,2.0,R0,R1,z4c_Azz,0.007622199999999996,0.0022754848309595142
candidate_c,2.0,R0,R1,z4c_Gamx,0.0011034999999999934,0.00040501271351602594
candidate_c,2.0,R0,R1,z4c_Gamy,0.012562699753601575,0.004037186128580738
candidate_c,2.0,R0,R1,z4c_Gamz,0.012562699753601575,0.004037186128580738
candidate_c,2.0,R0,R1,z4c_Theta,0.05495507946333143,0.009848896474858336
candidate_c,2.0,R0,R1,z4c_alpha,0.021011057966989016,0.0046940537597262915
candidate_c,2.0,R0,R1,z4c_betax,0.00041435000000000083,0.00015860417951682056
candidate_c,2.0,R0,R1,z4c_betay,0.004839569904512612,0.0015308729731128242
candidate_c,2.0,R0,R1,z4c_betaz,0.004839569904512612,0.0015308729731128242
candidate_c,2.0,R1,R2,z4c_chi,0.0008140409926559178,0.0003482750117652151
candidate_c,2.0,R1,R2,z4c_gxx,0.0004075099360636436,0.00010822954547769202
candidate_c,2.0,R1,R2,z4c_gxy,0.0008285796390515507,0.0003848429552853269
candidate_c,2.0,R1,R2,z4c_gxz,0.0008285796390515507,0.0003848429552853269
candidate_c,2.0,R1,R2,z4c_gyy,0.00020275496803179305,5.369942678030648e-05
candidate_c,2.0,R1,R2,z4c_gyz,8.942792248718391e-05,4.5236720726463406e-05
candidate_c,2.0,R1,R2,z4c_gzz,0.00020275496803179305,5.369942678030648e-05
candidate_c,2.0,R1,R2,z4c_Khat,0.0014927336155751373,0.0003086894376184867
candidate_c,2.0,R1,R2,z4c_Axx,0.0028068824837278877,0.0009857502146088332
candidate_c,2.0,R1,R2,z4c_Axy,0.009409050694084441,0.003401470423978936
candidate_c,2.0,R1,R2,z4c_Axz,0.009409050694084441,0.003401470423978936
candidate_c,2.0,R1,R2,z4c_Ayy,0.0014031311617994438,0.0004951127896243758
candidate_c,2.0,R1,R2,z4c_Ayz,0.003901387756862564,0.0010832494565752298
candidate_c,2.0,R1,R2,z4c_Azz,0.0014031311617994438,0.0004951127896243758
candidate_c,2.0,R1,R2,z4c_Gamx,0.00035855678218296716,0.00013273948866306394
candidate_c,2.0,R1,R2,z4c_Gamy,0.004189019995795195,0.001741486256268154
candidate_c,2.0,R1,R2,z4c_Gamz,0.004189019995795195,0.001741486256268154
candidate_c,2.0,R1,R2,z4c_Theta,0.010378570922464591,0.0016776809472077974
candidate_c,2.0,R1,R2,z4c_alpha,0.004415593436091799,0.0011754933419541127
candidate_c,2.0,R1,R2,z4c_betax,0.00013529483536526762,4.914890880091116e-05
candidate_c,2.0,R1,R2,z4c_betay,0.0016058199986559996,0.0006574446560422671
candidate_c,2.0,R1,R2,z4c_betaz,0.0016058199986559996,0.0006574446560422671
candidate_c,2.203125,R0,R1,z4c_chi,0.0021831000000000003,0.0008389192261321697
candidate_c,2.203125,R0,R1,z4c_gxx,0.0023700000000002053,0.0004700850728219526
candidate_c,2.203125,R0,R1,z4c_gxy,0.001916535,0.0007730421534369264
candidate_c,2.203125,R0,R1,z4c_gxz,0.001916535,0.0007730421534369264
candidate_c,2.203125,R0,R1,z4c_gyy,0.0011810000000000986,0.00023371695741718196
candidate_c,2.203125,R0,R1,z4c_gyz,0.000722568,0.00019954267017638632
candidate_c,2.203125,R0,R1,z4c_gzz,0.0011810000000000986,0.00023371695741718196
candidate_c,2.203125,R0,R1,z4c_Khat,0.008405857384976737,0.0017326850693246164
candidate_c,2.203125,R0,R1,z4c_Axx,0.018007699999999988,0.005238498613455364
candidate_c,2.203125,R0,R1,z4c_Axy,0.028116000000000002,0.008905401514571065
candidate_c,2.203125,R0,R1,z4c_Axz,0.028116000000000002,0.008905401514571065
candidate_c,2.203125,R0,R1,z4c_Ayy,0.00890925,0.0026299927629342503
candidate_c,2.203125,R0,R1,z4c_Ayz,0.029365606042393327,0.006117334863187208
candidate_c,2.203125,R0,R1,z4c_Azz,0.00890925,0.0026299927629342503
candidate_c,2.203125,R0,R1,z4c_Gamx,0.0012530000000000041,0.0004587428497445402
candidate_c,2.203125,R0,R1,z4c_Gamy,0.014081899698561929,0.004516466747781409
candidate_c,2.203125,R0,R1,z4c_Gamz,0.014081899698561929,0.004516466747781409
candidate_c,2.203125,R0,R1,z4c_Theta,0.05904290808026828,0.01060539289921087
candidate_c,2.203125,R0,R1,z4c_alpha,0.022160163702632303,0.004916322200399026
candidate_c,2.203125,R0,R1,z4c_betax,0.00048415000000000263,0.00018420238695687129
candidate_c,2.203125,R0,R1,z4c_betay,0.005566314877664783,0.001756448442526032
candidate_c,2.203125,R0,R1,z4c_betaz,0.005566314877664783,0.001756448442526032
candidate_c,2.203125,R1,R2,z4c_chi,0.0008107903806460204,0.000348363660903098
candidate_c,2.203125,R1,R2,z4c_gxx,0.0004975110880709455,0.00012513026760336987
candidate_c,2.203125,R1,R2,z4c_gxy,0.0009371218709801287,0.0004372496386932779
candidate_c,2.203125,R1,R2,z4c_gxz,0.0009371218709801287,0.0004372496386932779
candidate_c,2.203125,R1,R2,z4c_gyy,0.0002497556016358704,6.239198699878325e-05
candidate_c,2.203125,R1,R2,z4c_gyz,0.00010051590177409138,5.094301354178534e-05
candidate_c,2.203125,R1,R2,z4c_gzz,0.0002497556016358704,6.239198699878325e-05
candidate_c,2.203125,R1,R2,z4c_Khat,0.0018129886642474502,0.00036134586905784024
candidate_c,2.203125,R1,R2,z4c_Axx,0.003291685162145036,0.0011432786810332111
candidate_c,2.203125,R1,R2,z4c_Axy,0.010557430389954499,0.0038119900168569307
candidate_c,2.203125,R1,R2,z4c_Axz,0.010557430389954499,0.0038119900168569307
candidate_c,2.203125,R1,R2,z4c_Ayy,0.0016465081331720546,0.000574415591217977
candidate_c,2.203125,R1,R2,z4c_Ayz,0.004590890298195391,0.001252499569018868
candidate_c,2.203125,R1,R2,z4c_Azz,0.0016465081331720546,0.000574415591217977
candidate_c,2.203125,R1,R2,z4c_Gamx,0.00039512505519823105,0.00014773754191802928
candidate_c,2.203125,R1,R2,z4c_Gamy,0.004712872494484797,0.0019530788820070425
candidate_c,2.203125,R1,R2,z4c_Gamz,0.004712872494484797,0.0019530788820070425
candidate_c,2.203125,R1,R2,z4c_Theta,0.011635158891379772,0.0018795027233111958
candidate_c,2.203125,R1,R2,z4c_alpha,0.004610816348330462,0.0012275177399156628
candidate_c,2.203125,R1,R2,z4c_betax,0.00015322818469808847,5.6198198918272024e-05
candidate_c,2.203125,R1,R2,z4c_betay,0.0018539099981183982,0.0007564314312281216
candidate_c,2.203125,R1,R2,z4c_betaz,0.0018539099981183982,0.0007564314312281216
candidate_c,2.40625,R0,R1,z4c_chi,0.002194950000000001,0.0008451956571685595
candidate_c,2.40625,R0,R1,z4c_gxx,0.0026000000000001577,0.0005216155511495264
candidate_c,2.40625,R0,R1,z4c_gxy,0.002126555,0.0008639993116113234
candidate_c,2.40625,R0,R1,z4c_gxz,0.002126555,0.0008639993116113234
candidate_c,2.40625,R0,R1,z4c_gyy,0.0012950000000000461,0.00025918055434469197
candidate_c,2.40625,R0,R1,z4c_gyz,0.0008446365000000001,0.0002340521187990447
candidate_c,2.40625,R0,R1,z4c_gzz,0.0012950000000000461,0.00025918055434469197
candidate_c,2.40625,R0,R1,z4c_Khat,0.009857796905747803,0.0019663330347425953
candidate_c,2.40625,R0,R1,z4c_Axx,0.020914000000000002,0.006030053325850139
candidate_c,2.40625,R0,R1,z4c_Axy,0.031181650000000005,0.009811122270422872
candidate_c,2.40625,R0,R1,z4c_Axz,0.031181650000000005,0.009811122270422872
candidate_c,2.40625,R0,R1,z4c_Ayy,0.010347250000000002,0.0030271865837024816
candidate_c,2.40625,R0,R1,z4c_Ayz,0.03336232102981741,0.006893685740381487
candidate_c,2.40625,R0,R1,z4c_Azz,0.010347250000000002,0.0030271865837024816
candidate_c,2.40625,R0,R1,z4c_Gamx,0.0014069999999999916,0.0005173250323572894
candidate_c,2.40625,R0,R1,z4c_Gamy,0.015697299631362356,0.005021022065613757
candidate_c,2.40625,R0,R1,z4c_Gamz,0.015697299631362356,0.005021022065613757
candidate_c,2.40625,R0,R1,z4c_Theta,0.06258873336890644,0.011275556164578236
candidate_c,2.40625,R0,R1,z4c_alpha,0.023585120806906834,0.005182981869722568
candidate_c,2.40625,R0,R1,z4c_betax,0.0005813500000000013,0.00021266672750191976
candidate_c,2.40625,R0,R1,z4c_betay,0.006345719843393002,0.001995156153265645
candidate_c,2.40625,R0,R1,z4c_betaz,0.006345719843393002,0.001995156153265645
candidate_c,2.5,R0,R1,z4c_chi,0.0022009999999999946,0.00084834047248884
candidate_c,2.5,R0,R1,z4c_gxx,0.002675000000000205,0.0005414020591936279
candidate_c,2.5,R0,R1,z4c_gxy,0.0022258749999999996,0.0009076379680043493
candidate_c,2.5,R0,R1,z4c_gxz,0.0022258749999999996,0.0009076379680043493
candidate_c,2.5,R0,R1,z4c_gyy,0.0013334999999999875,0.0002687071833775955
candidate_c,2.5,R0,R1,z4c_gyz,0.0009082425,0.000251741382540089
candidate_c,2.5,R0,R1,z4c_gzz,0.0013334999999999875,0.0002687071833775955
candidate_c,2.5,R0,R1,z4c_Khat,0.010553836822420337,0.0020748748609474748
candidate_c,2.5,R0,R1,z4c_Axx,0.022345500000000004,0.006426679955441155
candidate_c,2.5,R0,R1,z4c_Axy,0.032612050000000004,0.010236196577052164
candidate_c,2.5,R0,R1,z4c_Axz,0.032612050000000004,0.010236196577052164
candidate_c,2.5,R0,R1,z4c_Ayy,0.011060399999999998,0.003226406257211384
candidate_c,2.5,R0,R1,z4c_Ayz,0.03533716099781761,0.007272870085617992
candidate_c,2.5,R0,R1,z4c_Azz,0.011060399999999998,0.003226406257211384
candidate_c,2.5,R0,R1,z4c_Gamx,0.0015100000000000113,0.0005460298898023576
candidate_c,2.5,R0,R1,z4c_Gamy,0.01647659959552259,0.005262514504051781
candidate_c,2.5,R0,R1,z4c_Gamz,0.01647659959552259,0.005262514504051781
candidate_c,2.5,R0,R1,z4c_Theta,0.06402467689774785,0.011553288599406393
candidate_c,2.5,R0,R1,z4c_alpha,0.024352124642402287,0.005322840593561786
candidate_c,2.5,R0,R1,z4c_betax,0.0006305500000000006,0.00022685861939206615
candidate_c,2.5,R0,R1,z4c_betay,0.006724579824257125,0.002110053116519261
candidate_c,2.5,R0,R1,z4c_betaz,0.006724579824257125,0.002110053116519261
candidate_c,2.5,R1,R2,z4c_chi,0.0008067893246290758,0.00034855935977618787
candidate_c,2.5,R1,R2,z4c_gxx,0.0006700132480847998,0.00015511895472567424
candidate_c,2.5,R1,R2,z4c_gxy,0.001106913972352885,0.0005194955845651946
candidate_c,2.5,R1,R2,z4c_gxz,0.001106913972352885,0.0005194955845651946
candidate_c,2.5,R1,R2,z4c_gyy,0.0003352566096422871,7.721674700040798e-05
candidate_c,2.5,R1,R2,z4c_gyz,0.00011914074742814355,5.988754939758199e-05
candidate_c,2.5,R1,R2,z4c_gzz,0.0003352566096422871,7.721674700040798e-05
candidate_c,2.5,R1,R2,z4c_Khat,0.0024012403202580516,0.00045372990560497257
candidate_c,2.5,R1,R2,z4c_Axx,0.0041759051321928475,0.0014235354860852054
candidate_c,2.5,R1,R2,z4c_Axy,0.01227991952652497,0.004451574954672702
candidate_c,2.5,R1,R2,z4c_Axz,0.01227991952652497,0.004451574954672702
candidate_c,2.5,R1,R2,z4c_Ayy,0.002093406721963023,0.0007155090242077798
candidate_c,2.5,R1,R2,z4c_Ayz,0.00583207287481784,0.0015436208151438748
candidate_c,2.5,R1,R2,z4c_Azz,0.002093406721963023,0.0007155090242077798
candidate_c,2.5,R1,R2,z4c_Gamx,0.00044690283190937374,0.00017132042599875041
candidate_c,2.5,R1,R2,z4c_Gamy,0.005542599991935994,0.002283109623331857
candidate_c,2.5,R1,R2,z4c_Gamz,0.005542599991935994,0.002283109623331857
candidate_c,2.5,R1,R2,z4c_Theta,0.013457698179927155,0.002171382886141202
candidate_c,2.5,R1,R2,z4c_alpha,0.004963709620550155,0.001321989157153929
candidate_c,2.5,R1,R2,z4c_betax,0.00017949085149275568,6.703408414495543e-05
candidate_c,2.5,R1,R2,z4c_betay,0.0022531924970191986,0.0009123273034326673
candidate_c,2.5,R1,R2,z4c_betaz,0.0022531924970191986,0.0009123273034326673
candidate_c,2.703125,R0,R1,z4c_chi,0.002215699999999994,0.0008560946264873988
candidate_c,2.703125,R0,R1,z4c_gxx,0.0027650000000001285,0.0005704748693724234
candidate_c,2.703125,R0,R1,z4c_gxy,0.002445775,0.0010059246931325928
candidate_c,2.703125,R0,R1,z4c_gxz,0.002445775,0.0010059246931325928
candidate_c,2.703125,R0,R1,z4c_gyy,0.001375499999999974,0.0002826960083992652
candidate_c,2.703125,R0,R1,z4c_gyz,0.0010644370000000001,0.0002938446130318474
candidate_c,2.703125,R0,R1,z4c_gzz,0.001375499999999974,0.0002826960083992652
candidate_c,2.703125,R0,R1,z4c_Khat,0.012039548641864694,0.002299864494302567
candidate_c,2.703125,R0,R1,z4c_Axx,0.025645695119397505,0.007359803776707817
candidate_c,2.703125,R0,R1,z4c_Axy,0.035729849999999994,0.01117237508080595
candidate_c,2.703125,R0,R1,z4c_Axz,0.035729849999999994,0.01117237508080595
candidate_c,2.703125,R0,R1,z4c_Ayy,0.012710009404093543,0.003695527366679955
candidate_c,2.703125,R0,R1,z4c_Ayz,0.039913550820154756,0.008142114836849576
candidate_c,2.703125,R0,R1,z4c_Azz,0.012710009404093543,0.003695527366679955
candidate_c,2.703125,R0,R1,z4c_Gamx,0.0017560000000000353,0.0006107288465684481
candidate_c,2.703125,R0,R1,z4c_Gamy,0.018246149506243155,0.005805904882880756
candidate_c,2.703125,R0,R1,z4c_Gamz,0.018246149506243155,0.005805904882880756
candidate_c,2.703125,R0,R1,z4c_Theta,0.06666583275611036,0.012082056868266576
candidate_c,2.703125,R0,R1,z4c_alpha,0.026286384418019726,0.0056662159204950956
candidate_c,2.703125,R0,R1,z4c_betax,0.0007450999999999985,0.00025991077016127354
candidate_c,2.703125,R0,R1,z4c_betay,0.007590934773793448,0.0023698972118755745
candidate_c,2.703125,R0,R1,z4c_betaz,0.007590934773793448,0.0023698972118755745
candidate_c,2.703125,R1,R2,z4c_chi,0.0008042885806172073,0.0003489528141396247
candidate_c,2.703125,R1,R2,z4c_gxx,0.0008150146880938625,0.0001795196389503948
candidate_c,2.703125,R1,R2,z4c_gxy,0.0012308961946817703,0.0005798380404750751
candidate_c,2.703125,R1,R2,z4c_gxz,0.0012308961946817703,0.0005798380404750751
candidate_c,2.703125,R1,R2,z4c_gyy,0.00040525735844709754,8.899376201917883e-05
candidate_c,2.703125,R1,R2,z4c_gyz,0.0001336373450319682,6.648203122695772e-05
candidate_c,2.703125,R1,R2,z4c_gzz,0.00040525735844709754,8.899376201917883e-05
candidate_c,2.703125,R1,R2,z4c_Khat,0.0028859591843787766,0.0005311082287725382
candidate_c,2.703125,R1,R2,z4c_Axx,0.004932132538448236,0.001662795151462495
candidate_c,2.703125,R1,R2,z4c_Axy,0.01390063609815103,0.00492073192663498
candidate_c,2.703125,R1,R2,z4c_Axz,0.01390063609815103,0.00492073192663498
candidate_c,2.703125,R1,R2,z4c_Ayy,0.0024804712689361214,0.0008359579819398454
candidate_c,2.703125,R1,R2,z4c_Ayz,0.006901197942737884,0.0017818229546479345
candidate_c,2.703125,R1,R2,z4c_Azz,0.0024804712689361214,0.0008359579819398454
candidate_c,2.703125,R1,R2,z4c_Gamx,0.0004888974368820187,0.00019028897100620707
candidate_c,2.703125,R1,R2,z4c_Gamy,0.0061544249895839915,0.002523212692704754
candidate_c,2.703125,R1,R2,z4c_Gamz,0.0061544249895839915,0.002523212692704754
candidate_c,2.703125,R1,R2,z4c_Theta,0.01466595207780997,0.0023646219798303136
candidate_c,2.703125,R1,R2,z4c_alpha,0.005267135298646591,0.0014024235527158194
candidate_c,2.703125,R1,R2,z4c_betax,0.000198399798406447,7.518053144344846e-05
candidate_c,2.703125,R1,R2,z4c_betay,0.0025549674959535968,0.0010273886565890262
candidate_c,2.703125,R1,R2,z4c_betaz,0.0025549674959535968,0.0010273886565890262
candidate_c,2.90625,R0,R1,z4c_chi,0.002232350000000001,0.0008649394046142742
candidate_c,2.90625,R0,R1,z4c_gxx,0.0026999999999999247,0.0005759026559026355
candidate_c,2.90625,R0,R1,z4c_gxy,0.00267008,0.0011094303392484156
candidate_c,2.90625,R0,R1,z4c_gxz,0.00267008,0.0011094303392484156
candidate_c,2.90625,R0,R1,z4c_gyy,0.0013449999999999296,0.0002849936675233937
candidate_c,2.90625,R0,R1,z4c_gyz,0.001248346,0.00034047065901599255
candidate_c,2.90625,R0,R1,z4c_gzz,0.0013449999999999296,0.0002849936675233937
candidate_c,2.90625,R0,R1,z4c_Khat,0.013332311851060156,0.0024852375156813908
candidate_c,2.90625,R0,R1,z4c_Axx,0.030279039428444614,0.008400138303325711
candidate_c,2.90625,R0,R1,z4c_Axy,0.0388536,0.012128405821425001
candidate_c,2.90625,R0,R1,z4c_Axz,0.0388536,0.012128405821425001
candidate_c,2.90625,R0,R1,z4c_Ayy,0.014980570910049217,0.0042197482460211416
candidate_c,2.90625,R0,R1,z4c_Ayz,0.04490385036767765,0.009077978579326492
candidate_c,2.90625,R0,R1,z4c_Azz,0.014980570910049217,0.0042197482460211416
candidate_c,2.90625,R0,R1,z4c_Gamx,0.002019999999999994,0.0006796513697468227
candidate_c,2.90625,R0,R1,z4c_Gamy,0.020125399396483862,0.006375868253303573
candidate_c,2.90625,R0,R1,z4c_Gamz,0.020125399396483862,0.006375868253303573
candidate_c,2.90625,R0,R1,z4c_Theta,0.06862176987203282,0.01250614297315691
candidate_c,2.90625,R0,R1,z4c_alpha,0.02863379663362154,0.006068207645918808
candidate_c,2.90625,R0,R1,z4c_betax,0.0008695499999999967,0.0002962440553849538
candidate_c,2.90625,R0,R1,z4c_betay,0.008523744706721877,0.0026453854974053323
candidate_c,2.90625,R0,R1,z4c_betaz,0.008523744706721877,0.0026453854974053323
candidate_c,3.0,R0,R1,z4c_chi,0.002250560000000002,0.0008693450152148317
candidate_c,3.0,R0,R1,z4c_gxx,0.002614999999999812,0.0005696521695658065
candidate_c,3.0,R0,R1,z4c_gxy,0.002774075,0.0011589503070496
candidate_c,3.0,R0,R1,z4c_gxz,0.002774075,0.0011589503070496
candidate_c,3.0,R0,R1,z4c_gyy,0.0013009999999999966,0.0002813928065528845
candidate_c,3.0,R0,R1,z4c_gyz,0.001342859,0.0003630618804115495
candidate_c,3.0,R0,R1,z4c_gzz,0.0013009999999999966,0.0002813928065528845
candidate_c,3.0,R0,R1,z4c_Khat,0.013794123226731347,0.00254621652045405
candidate_c,3.0,R0,R1,z4c_Axx,0.032694806226816975,0.008918187118411766
candidate_c,3.0,R0,R1,z4c_Axy,0.0402918,0.012575796192277418
candidate_c,3.0,R0,R1,z4c_Axz,0.0402918,0.012575796192277418
candidate_c,3.0,R0,R1,z4c_Ayy,0.01616403107662428,0.004481665570221186
candidate_c,3.0,R0,R1,z4c_Ayz,0.04734369999936001,0.009532059886984872
candidate_c,3.0,R0,R1,z4c_Azz,0.01616403107662428,0.004481665570221186
candidate_c,3.0,R0,R1,z4c_Gamx,0.0021444999999999936,0.000712401900274905
candidate_c,3.0,R0,R1,z4c_Gamy,0.021031399337604242,0.006648039027109965
candidate_c,3.0,R0,R1,z4c_Gamz,0.021031399337604242,0.006648039027109965
candidate_c,3.0,R0,R1,z4c_Theta,0.06928102362880878,0.012665340327808914
candidate_c,3.0,R0,R1,z4c_alpha,0.029864553259819127,0.006273871682940111
candidate_c,3.0,R0,R1,z4c_betax,0.0009294000000000108,0.0003141471789737636
candidate_c,3.0,R0,R1,z4c_betay,0.008978089668354124,0.002778011500685007
candidate_c,3.0,R0,R1,z4c_betaz,0.008978089668354124,0.002778011500685007
candidate_c,3.0,R1,R2,z4c_chi,0.0008012874285988625,0.0003496723586279008
