time,quantity,n128,n256,n512,effective_order
0.8343912026979927,Z-norm2,119.91210956719544,319.65908104773763,1185.8458474997788,-2.116504501672506
0.8507110072023926,Z-norm2,118.92390002384042,326.5379027716792,1227.5859665732855,-2.1177003134006136
0.8670308117067924,Z-norm2,119.47036353852192,334.2741600008851,1274.774970421476,-2.1304096950300115
0.8833506162111923,Z-norm2,120.58055278176961,342.77366132437675,1329.5725107103044,-2.1509419621096026
0.899670420715592,Z-norm2,121.880524577105,351.5502360849458,1390.346638052905,-2.177280408194386
0.9159902252199918,Z-norm2,123.19909757381085,360.1160637323631,1449.1598554381314,-2.2006085456136435
0.9323100297243917,Z-norm2,124.42777252290134,368.5219670567789,1502.6332407734762,-2.216052309747814
0.9486298342287915,Z-norm2,125.65678665280451,377.3113696755004,1552.8661672125775,-2.223825013707165
0.9649496387331914,Z-norm2,126.90405077168002,386.78685270962706,1606.4698557814509,-2.230573168534368
0.9812694432375912,Z-norm2,128.1956271781547,397.02221659890716,1670.4927479364605,-2.2440178293195445
0.9975892477419911,Z-norm2,129.58613749302253,407.76021567162655,1745.473221301527,-2.265708739011566
1.013909052246391,Z-norm2,131.1044285412066,418.8730947087964,1826.957324502282,-2.2907522195391605
1.030228856750791,Z-norm2,132.78904005768928,430.39171336405315,1908.2772543416202,-2.3120751491529132
1.0465486612551906,Z-norm2,134.77556344686116,442.3591962659729,1983.4875689884295,-2.32493639871712
1.0628684657595904,Z-norm2,137.20615503817996,455.3506519176693,2054.9741619839547,-2.329978318238154
1.0791882702639903,Z-norm2,140.0084584815213,469.980379095409,2132.0380906205123,-2.332555310774921
1.09550807476839,Z-norm2,143.1850064556698,487.3162658925825,2219.1883434796223,-2.331301519769406
1.11182787927279,Z-norm2,146.8748509062601,506.91119992334734,2316.124878600419,-2.3291483362130734
1.12814768377719,Z-norm2,150.78729973525287,527.9019994410723,2418.6889133226855,-2.325911492885475
1.1444674882815897,Z-norm2,154.85271841471828,548.7553240303178,2518.176426246656,-2.321860756373753
1.1607872927859895,Z-norm2,159.02762694092166,568.1307030401573,2610.7244378526166,-2.319865995105844
1.1771070972903894,Z-norm2,163.20604440844764,585.6896356024022,2702.4652259713816,-2.3249011154851
1.1934269017947892,Z-norm2,167.36423913064786,601.8993455631743,2803.355402853411,-2.3409134039636093
1.2097467062991891,Z-norm2,171.4846720325381,617.5733597161485,2914.270833595423,-2.364158365682443
1.2260665108035889,Z-norm2,175.490250048151,633.1931451631465,3030.726394329416,-2.389067500201694
1.2423863153079888,Z-norm2,179.37220359901474,648.5219957400651,3153.9057235747923,-2.416911054181586
1.2587061198123886,Z-norm2,183.10586174593655,662.6041956315796,3277.987817565125,-2.44742486767517
1.2750259243167885,Z-norm2,186.64021495807233,675.02760496051,3395.0373916897024,-2.4775139863529345
1.2913457288211883,Z-norm2,189.9063894170507,686.3730482645776,3517.9872475584393,-2.5118559758193433
1.3076655333255882,Z-norm2,193.00745764075407,698.0346542146895,3667.845922154702,-2.5559382637482106
1.323985337829988,Z-norm2,195.98311680361374,711.1233886866307,3837.5222000718195,-2.601464589439516
1.3403051423343877,Z-norm2,198.88152708408487,725.5264474550127,4011.663925489904,-2.64149035083788
1.3566249468387876,Z-norm2,201.8574235078859,740.6879614966003,4234.087273537767,-2.6967280366654136
1.3729447513431874,Z-norm2,205.03574718318444,756.150222524032,4726.2007743507265,-2.8487334517459866
1.3892645558475873,Z-norm2,208.4925718664892,771.8362985117479,51331.32495075333,-6.4878226045872145
