diss,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
0.02,2.5002524330555738,1.5399355241846155,R4,M,2.016962042498944e-07,1080.958589476397,5.177149583664743e-09,0.00014011179550657476,3.9375,-0.0625,4.0,0.0
0.02,2.5002524330555738,1.5399355241846155,R4,Z,2.459495954199168e-07,1080.958589476397,2.13097674081092e-09,0.00010333365563292596,3.9375,-0.0625,4.0,0.0
0.02,2.5002524330555738,1.5399355241846155,R8,C,0.00012945521502617062,6869.769413544675,4.879281495361865e-07,0.0009799661405439635,4.6875,-0.125,4.6875,0.0
0.02,2.5002524330555738,1.5399355241846155,R8,H,3.491138703800639e-05,6869.769413544675,2.7228987953972394e-07,0.0007483375957235694,4.6875,-0.125,4.6875,0.0
0.02,2.5002524330555738,1.5399355241846155,R8,M,2.805792755572158e-05,6869.769413544675,2.711818289169578e-07,0.0007185821668352381,7.9375,-0.5,7.9375,-0.5
0.02,2.5002524330555738,1.5399355241846155,R8,Z,1.4634438681422315e-05,6869.769413544675,3.053364774479147e-08,0.00024039144399947058,7.875,-0.0625,7.875,0.0
0.02,2.5002524330555738,1.5399355241846155,R12,C,0.0001874560907525615,17543.555316328668,1.3174292691038141e-06,0.0012194496663260454,8.25,-0.125,8.0,-0.875
0.02,2.5002524330555738,1.5399355241846155,R12,H,4.773910962402956e-05,17543.555316328668,4.611092413199689e-07,0.0007483375957235694,8.0,-1.5,4.6875,0.0
0.02,2.5002524330555738,1.5399355241846155,R12,M,4.5593315397952616e-05,17543.555316328668,9.014205751502517e-07,0.0011165616289926321,8.0,-0.875,8.0,-0.8125
0.02,2.5002524330555738,1.5399355241846155,R12,Z,2.128111167123753e-05,17543.555316328668,3.1169204131307566e-07,0.0003881377215284466,8.25,-0.125,8.25,0.0
0.02,2.5002524330555738,1.5399355241846155,full,C,0.0002846960612468501,47741.03515029537,1.3174292691038141e-06,0.0012194496663260454,8.25,-0.125,8.0,-0.875
0.02,2.5002524330555738,1.5399355241846155,full,H,6.791818328798952e-05,47741.03515029537,4.611092413199689e-07,0.0007483375957235694,8.0,-1.5,4.6875,0.0
0.02,2.5002524330555738,1.5399355241846155,full,M,5.2329613002165684e-05,47741.03515029537,9.014205751502517e-07,0.0011165616289926321,8.0,-0.875,8.0,-0.8125
0.02,2.5002524330555738,1.5399355241846155,full,Z,3.876511011954282e-05,47741.03515029537,3.1169204131307566e-07,0.0003881377215284466,8.25,-0.125,8.25,0.0
0.02,2.7526262553674243,1.6954169867614353,R4,C,3.337195204000892e-06,1079.0858405498716,8.053793988618802e-08,0.00043759875932406823,3.9375,-0.125,4.0,0.0
0.02,2.7526262553674243,1.6954169867614353,R4,H,1.1413678397375062e-06,1079.0858405498716,3.9879990185005906e-08,0.00030394605710171163,3.9375,-0.125,3.9375,0.0
0.02,2.7526262553674243,1.6954169867614353,R4,M,4.3911437453110126e-07,1079.0858405498716,1.1624687559330278e-08,0.00015938225729471316,3.9375,-0.125,3.9375,0.0
0.02,2.7526262553674243,1.6954169867614353,R4,Z,3.9918291084494525e-07,1079.0858405498716,6.683580925810259e-09,0.00014173173023964347,3.9375,-0.0625,4.0,0.0
0.02,2.7526262553674243,1.6954169867614353,R8,C,0.00015900755575023903,6863.446457217012,8.388921502543246e-07,0.0012662888596729042,7.875,-0.9375,7.875,-0.9375
0.02,2.7526262553674243,1.6954169867614353,R8,H,4.435684290232313e-05,6863.446457217012,2.925681841035924e-07,0.0007079687784425914,4.625,-0.0625,4.625,-0.0625
0.02,2.7526262553674243,1.6954169867614353,R8,M,4.5007084714342045e-05,6863.446457217012,7.217415722985706e-07,0.0011745474910746397,7.875,-0.9375,7.875,-0.9375
0.02,2.7526262553674243,1.6954169867614353,R8,Z,1.5071792289235851e-05,6863.446457217012,2.6322150154607836e-08,0.00021756043170081927,6.125,-0.0625,7.875,0.0
0.02,2.7526262553674243,1.6954169867614353,R12,C,0.00022865110573332508,17532.998445269706,1.2621336119990671e-06,0.001337618153315009,8.0,-1.625,7.9375,-1.3125
0.02,2.7526262553674243,1.6954169867614353,R12,H,6.727547053605254e-05,17532.998445269706,7.509428666856493e-07,0.0008614240796305239,8.0,-1.625,8.0,-1.625
0.02,2.7526262553674243,1.6954169867614353,R12,M,6.616383433464034e-05,17532.998445269706,7.270532236453681e-07,0.0011896750248514979,7.9375,-1.3125,7.9375,-1.3125
0.02,2.7526262553674243,1.6954169867614353,R12,Z,2.1170945813784282e-05,17532.998445269706,1.6101130803516708e-07,0.00027884374086128863,8.5,-0.125,8.5,0.0
0.02,2.7526262553674243,1.6954169867614353,full,C,0.00035439074921144755,47731.017545114846,1.2621336119990671e-06,0.001337618153315009,8.0,-1.625,7.9375,-1.3125
0.02,2.7526262553674243,1.6954169867614353,full,H,9.002737968373353e-05,47731.017545114846,7.509428666856493e-07,0.0008614240796305239,8.0,-1.625,8.0,-1.625
0.02,2.7526262553674243,1.6954169867614353,full,M,7.384831991259768e-05,47731.017545114846,7.270532236453681e-07,0.0011896750248514979,7.9375,-1.3125,7.9375,-1.3125
0.02,2.7526262553674243,1.6954169867614353,full,Z,4.4857387716736396e-05,47731.017545114846,1.6101130803516708e-07,0.00027884374086128863,8.5,-0.125,8.5,0.0
0.02,3.00292232696495,1.8496360374205159,R4,C,5.3867388454540366e-06,1077.3505998582223,8.446892496840163e-08,0.0004284097764780396,3.875,-0.0625,3.875,-0.0625
0.02,3.00292232696495,1.8496360374205159,R4,H,1.7220041109490103e-06,1077.3505998582223,3.6489220107110414e-08,0.00028157440829090774,3.875,-0.0625,3.875,-0.0625
0.02,3.00292232696495,1.8496360374205159,R4,M,7.469645275769152e-07,1077.3505998582223,1.1841021459375552e-08,0.00016074213490753795,3.875,-0.25,3.875,-0.25
0.02,3.00292232696495,1.8496360374205159,R4,Z,6.491467410639643e-07,1077.3505998582223,1.0333627791794645e-08,0.00014991561736327064,3.9375,-0.0625,4.0,0.0
0.02,3.00292232696495,1.8496360374205159,R8,C,0.0001828262251861499,6855.029919151027,7.296141374647943e-07,0.0011867659281229641,7.8125,-1.3125,7.8125,-1.3125
0.02,3.00292232696495,1.8496360374205159,R8,H,5.501753879711396e-05,6855.029919151027,2.994440192076858e-07,0.0007395712309516966,4.5,-0.0625,4.5,0.0
0.02,3.00292232696495,1.8496360374205159,R8,M,5.607626884863616e-05,6855.029919151027,5.657566400545941e-07,0.0010450408784537324,7.8125,-1.3125,7.8125,-1.3125
0.02,3.00292232696495,1.8496360374205159,R8,Z,1.5269798845208833e-05,6855.029919151027,2.706628112998287e-08,0.00022376989569162354,7.75,-0.0625,7.75,0.0
0.02,3.00292232696495,1.8496360374205159,R12,C,0.00023427974101148576,17521.008759038108,7.296141374647943e-07,0.0011867659281229641,7.8125,-1.3125,7.8125,-1.3125
0.02,3.00292232696495,1.8496360374205159,R12,H,7.848659460093088e-05,17521.008759038108,5.537011095812461e-07,0.0007395712309516966,8.25,-2.125,4.5,0.0
0.02,3.00292232696495,1.8496360374205159,R12,M,7.337193299575621e-05,17521.008759038108,5.657566400545941e-07,0.0010450408784537324,7.8125,-1.3125,7.8125,-1.3125
0.02,3.00292232696495,1.8496360374205159,R12,Z,1.7786657955288494e-05,17521.008759038108,3.3245970099896474e-08,0.00022376989569162354,8.5,-1.375,7.75,0.0
0.02,3.00292232696495,1.8496360374205159,full,C,0.00039458397168768545,47719.60988705528,7.296141374647943e-07,0.0011867659281229641,7.8125,-1.3125,7.8125,-1.3125
0.02,3.00292232696495,1.8496360374205159,full,H,0.00010406355630489806,47719.60988705528,5.537011095812461e-07,0.0007395712309516966,8.25,-2.125,4.5,0.0
0.02,3.00292232696495,1.8496360374205159,full,M,8.209888858283965e-05,47719.60988705528,5.657566400545941e-07,0.0010450408784537324,7.8125,-1.3125,7.8125,-1.3125
0.02,3.00292232696495,1.8496360374205159,full,Z,4.9090968715658985e-05,47719.60988705528,3.940253545799879e-08,0.00022376989569162354,15.875,-0.125,7.75,0.0
0.02,3.25132599008157,2.00270811551443,R4,C,7.129458820495419e-06,1075.6834719643346,7.542371329674331e-08,0.0005269329734675302,3.8125,-0.0625,4.0,0.0
0.02,3.25132599008157,2.00270811551443,R4,H,1.955887488154481e-06,1075.6834719643346,3.1954891955126275e-08,0.0004137579817324877,3.75,-0.125,4.0,0.0
0.02,3.25132599008157,2.00270811551443,R4,M,9.69930791216955e-07,1075.6834719643346,1.1123014113479156e-08,0.00018869311177556336,3.8125,-0.3125,4.0,0.0
0.02,3.25132599008157,2.00270811551443,R4,Z,9.15876618501537e-07,1075.6834719643346,1.0622944543245825e-08,0.0001527274611509251,3.875,-0.0625,3.875,0.0
0.02,3.25132599008157,2.00270811551443,R8,C,0.00019852669530708722,6844.868303465361,5.993841700852108e-07,0.001070442070731077,7.6875,-1.3125,7.6875,-1.3125
0.02,3.25132599008157,2.00270811551443,R8,H,6.409243681358697e-05,6844.868303465361,3.1612966969913356e-07,0.00079164287308231,4.4375,-0.0625,4.4375,0.0
0.02,3.25132599008157,2.00270811551443,R8,M,6.106932641533067e-05,6844.868303465361,4.5983624906416065e-07,0.0009375882087842577,7.6875,-1.3125,7.6875,-1.3125
0.02,3.25132599008157,2.00270811551443,R8,Z,1.548599090274249e-05,6844.868303465361,2.894162327666247e-08,0.00023033542300263574,7.625,-0.0625,7.625,0.0
0.02,3.25132599008157,2.00270811551443,R12,C,0.0002416406155185029,17507.848905984014,5.993841700852108e-07,0.001070442070731077,7.6875,-1.3125,7.6875,-1.3125
0.02,3.25132599008157,2.00270811551443,R12,H,8.542548660664227e-05,17507.848905984014,4.1732096092417115e-07,0.00079164287308231,8.0,-2.625,4.4375,0.0
0.02,3.25132599008157,2.00270811551443,R12,M,7.413681210858573e-05,17507.848905984014,4.5983624906416065e-07,0.0009375882087842577,7.6875,-1.3125,7.6875,-1.3125
0.02,3.25132599008157,2.00270811551443,R12,Z,1.7501446646872168e-05,17507.848905984014,2.894162327666247e-08,0.00023033542300263574,7.625,-0.0625,7.625,0.0
0.02,3.25132599008157,2.00270811551443,full,C,0.000443454055882001,47707.0734384099,5.993841700852108e-07,0.001070442070731077,7.6875,-1.3125,7.6875,-1.3125
0.02,3.25132599008157,2.00270811551443,full,H,0.00011410921520305567,47707.0734384099,4.1732096092417115e-07,0.00079164287308231,8.0,-2.625,4.4375,0.0
0.02,3.25132599008157,2.00270811551443,full,M,8.402071610756023e-05,47707.0734384099,4.5983624906416065e-07,0.0009375882087842577,7.6875,-1.3125,7.6875,-1.3125
0.02,3.25132599008157,2.00270811551443,full,Z,5.8042741998432204e-05,47707.0734384099,4.8750783987421516e-08,0.00023033542300263574,15.875,-0.125,7.625,0.0
0.02,3.504955836124646,2.159019718633561,R4,C,1.0181756864539396e-05,1074.030894542425,1.8786977025601832e-07,0.0007812559575313795,3.9375,-0.0625,4.0,0.0
0.02,3.504955836124646,2.159019718633561,R4,H,3.591409481725256e-06,1074.030894542425,1.3444783672996124e-07,0.0006927874637767673,3.9375,-0.0625,4.0,0.0
0.02,3.504955836124646,2.159019718633561,R4,M,1.4793043155501617e-06,1074.030894542425,2.8852192231630034e-08,0.0003410128990921538,3.9375,-0.0625,4.0,0.0
0.02,3.504955836124646,2.159019718633561,R4,Z,1.1007630280937147e-06,1074.030894542425,1.0331871502751719e-08,0.0001533317930800819,3.8125,-0.0625,3.8125,0.0
0.02,3.504955836124646,2.159019718633561,R8,C,0.00021697997760930954,6832.856695926606,5.179957934598244e-07,0.0009853633642634434,4.375,-0.0625,4.375,-0.0625
0.02,3.504955836124646,2.159019718633561,R8,H,7.440512205053059e-05,6832.856695926606,3.426366717554767e-07,0.0008014016202650964,4.375,-0.0625,4.375,-0.0625
0.02,3.504955836124646,2.159019718633561,R8,M,6.481001128253492e-05,6832.856695926606,3.727820855347889e-07,0.0008389207206008513,7.5625,-1.25,7.5625,-1.25
0.02,3.504955836124646,2.159019718633561,R8,Z,1.64070577908722e-05,6832.856695926606,3.2380065860017764e-08,0.00024251073958493936,7.375,-0.0625,7.375,0.0
0.02,3.504955836124646,2.159019718633561,R12,C,0.0002568332487846158,17493.297653076956,5.179957934598244e-07,0.0009853633642634434,4.375,-0.0625,4.375,-0.0625
0.02,3.504955836124646,2.159019718633561,R12,H,9.447854296394702e-05,17493.297653076956,3.426366717554767e-07,0.0008014016202650964,4.375,-0.0625,4.375,-0.0625
0.02,3.504955836124646,2.159019718633561,R12,M,7.506875919081488e-05,17493.297653076956,3.727820855347889e-07,0.0008389207206008513,7.5625,-1.25,7.5625,-1.25
0.02,3.504955836124646,2.159019718633561,R12,Z,1.861654079369805e-05,17493.297653076956,3.2380065860017764e-08,0.00024251073958493936,7.375,-0.0625,7.375,0.0
0.02,3.504955836124646,2.159019718633561,full,C,0.0005096110060892027,47693.204941886725,5.179957934598244e-07,0.0009853633642634434,4.375,-0.0625,4.375,-0.0625
0.02,3.504955836124646,2.159019718633561,full,H,0.00012672091907944765,47693.204941886725,3.426366717554767e-07,0.0008014016202650964,4.375,-0.0625,4.375,-0.0625
0.02,3.504955836124646,2.159019718633561,full,M,8.626985046727383e-05,47693.204941886725,3.727820855347889e-07,0.0008389207206008513,7.5625,-1.25,7.5625,-1.25
0.02,3.504955836124646,2.159019718633561,full,Z,7.057997510723313e-05,47693.204941886725,5.996108744504934e-08,0.00024251073958493936,15.875,-0.125,7.375,0.0
0.02,3.750323164247853,2.3102532679594496,R4,C,1.5740637657902045e-05,1072.510239718961,2.96046790043433e-07,0.0008218763585045096,3.9375,-0.125,3.9375,0.0
0.02,3.750323164247853,2.3102532679594496,R4,H,7.727301338020702e-06,1072.510239718961,2.3606363154807346e-07,0.000735394423827529,3.9375,-0.125,3.9375,0.0
0.02,3.750323164247853,2.3102532679594496,R4,M,2.5776849730779757e-06,1072.510239718961,5.7461005924383856e-08,0.0003598942864026844,3.9375,-0.125,3.9375,0.0
0.02,3.750323164247853,2.3102532679594496,R4,Z,1.1648280655245596e-06,1072.510239718961,9.977558097304764e-09,0.0001538409506830936,3.6875,-0.0625,3.6875,0.0
0.02,3.750323164247853,2.3102532679594496,R8,C,0.0002361212807265107,6819.821133142715,4.971763596099111e-07,0.000993397668116632,7.375,-0.75,4.25,0.0
0.02,3.750323164247853,2.3102532679594496,R8,H,8.546574352612856e-05,6819.821133142715,3.1879536459427343e-07,0.0008081659907475114,4.3125,-0.125,4.25,0.0
0.02,3.750323164247853,2.3102532679594496,R8,M,6.801253738128338e-05,6819.821133142715,3.456589696012552e-07,0.0007951267834363173,7.375,-0.75,7.375,-0.75
0.02,3.750323164247853,2.3102532679594496,R8,Z,1.754354720629845e-05,6819.821133142715,6.280155571639037e-08,0.00033679601233908954,7.25,-0.0625,7.25,0.0
0.02,3.750323164247853,2.3102532679594496,R12,C,0.0002747462209318862,17478.263060665162,4.971763596099111e-07,0.000993397668116632,7.375,-0.75,4.25,0.0
0.02,3.750323164247853,2.3102532679594496,R12,H,0.00010504151082422073,17478.263060665162,3.1879536459427343e-07,0.0008081659907475114,4.3125,-0.125,4.25,0.0
0.02,3.750323164247853,2.3102532679594496,R12,M,7.786406243750352e-05,17478.263060665162,3.456589696012552e-07,0.0007951267834363173,7.375,-0.75,7.375,-0.75
0.02,3.750323164247853,2.3102532679594496,R12,Z,1.9642264275866096e-05,17478.263060665162,6.280155571639037e-08,0.00033679601233908954,7.25,-0.0625,7.25,0.0
0.02,3.750323164247853,2.3102532679594496,full,C,0.0005863000112975485,47678.87401345805,4.971763596099111e-07,0.000993397668116632,7.375,-0.75,4.25,0.0
0.02,3.750323164247853,2.3102532679594496,full,H,0.00014114967149414853,47678.87401345805,3.1879536459427343e-07,0.0008081659907475114,4.3125,-0.125,4.25,0.0
0.02,3.750323164247853,2.3102532679594496,full,M,9.048923551375404e-05,47678.87401345805,3.456589696012552e-07,0.0007951267834363173,7.375,-0.75,7.375,-0.75
0.02,3.750323164247853,2.3102532679594496,full,Z,8.485166603009382e-05,47678.87401345805,7.25851663711568e-08,0.00033679601233908954,15.875,-0.125,7.25,0.0
0.02,4.001270994058924,2.4649304294608076,R4,C,2.1325493136554646e-05,1071.0847300743967,2.8849371594714757e-07,0.0008003346287394456,3.875,-0.0625,3.875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R4,H,1.1880225751016874e-05,1071.0847300743967,2.3030055806521993e-07,0.0007150738965719938,3.875,-0.0625,3.875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R4,M,3.781329040477924e-06,1071.0847300743967,5.7668392057659905e-08,0.00035782637649961154,3.875,-0.0625,3.875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R4,Z,1.197009609407117e-06,1071.0847300743967,9.866387643245274e-09,0.00015496428749794787,3.625,-0.0625,3.625,0.0
0.02,4.001270994058924,2.4649304294608076,R8,C,0.00025075900127986746,6805.189736843045,5.349804101064805e-07,0.001026517055170454,7.25,-0.75,4.1875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R8,H,9.662725998637354e-05,6805.189736843045,3.5610835066070394e-07,0.0008432132890447974,4.1875,-0.0625,4.1875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R8,M,6.994828306345077e-05,6805.189736843045,3.514100978024575e-07,0.0008096124153776057,7.3125,-1.1875,7.3125,-1.1875
0.02,4.001270994058924,2.4649304294608076,R8,Z,1.7764856660925612e-05,6805.189736843045,4.927692113465088e-08,0.00029682371023009976,7.125,-0.0625,7.125,0.0
0.02,4.001270994058924,2.4649304294608076,R12,C,0.00029046398719968975,17461.989106240475,5.349804101064805e-07,0.001026517055170454,7.25,-0.75,4.1875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R12,H,0.00011552960024341712,17461.989106240475,3.5610835066070394e-07,0.0008432132890447974,4.1875,-0.0625,4.1875,-0.0625
0.02,4.001270994058924,2.4649304294608076,R12,M,8.056548126878424e-05,17461.989106240475,3.514100978024575e-07,0.0008096124153776057,7.3125,-1.1875,7.3125,-1.1875
0.02,4.001270994058924,2.4649304294608076,R12,Z,2.008586348544919e-05,17461.989106240475,4.927692113465088e-08,0.00029682371023009976,7.125,-0.0625,7.125,0.0
0.02,4.001270994058924,2.4649304294608076,full,C,0.000673153574322286,47663.36088562557,5.349804101064805e-07,0.001026517055170454,7.25,-0.75,4.1875,-0.0625
0.02,4.001270994058924,2.4649304294608076,full,H,0.00015610088165393316,47663.36088562557,3.5610835066070394e-07,0.0008432132890447974,4.1875,-0.0625,4.1875,-0.0625
0.02,4.001270994058924,2.4649304294608076,full,M,9.481015215787604e-05,47663.36088562557,3.514100978024575e-07,0.0008096124153776057,7.3125,-1.1875,7.3125,-1.1875
0.02,4.001270994058924,2.4649304294608076,full,Z,0.00010139398335999789,47663.36088562557,8.752823193191313e-08,0.00029682371023009976,15.875,-0.125,7.125,0.0
0.02,4.251153769883675,2.6189351333336615,R4,C,2.4803247864452002e-05,1069.8484645121598,2.815333007310517e-07,0.0008210753028752898,3.75,-0.0625,3.75,0.0
0.02,4.251153769883675,2.6189351333336615,R4,H,1.3831656778375583e-05,1069.8484645121598,2.2495041889827743e-07,0.0007328109932132065,3.75,-0.0625,3.75,0.0
0.02,4.251153769883675,2.6189351333336615,R4,M,4.491285810046067e-06,1069.8484645121598,5.311780314241041e-08,0.00035852561962270314,3.75,-0.125,3.75,0.0
0.02,4.251153769883675,2.6189351333336615,R4,Z,1.3310085141557048e-06,1069.8484645121598,9.31382997165735e-09,0.00017421113183126825,3.5625,-0.0625,4.0,0.0
0.02,4.251153769883675,2.6189351333336615,R8,C,0.0002625456689907304,6789.420203926646,5.56216977682011e-07,0.0010751876991537677,7.1875,-1.1875,5.3125,0.0
0.02,4.251153769883675,2.6189351333336615,R8,H,0.0001073464536728146,6789.420203926646,3.5895222734604896e-07,0.0008696543518453836,4.125,-0.0625,4.125,0.0
0.02,4.251153769883675,2.6189351333336615,R8,M,7.187873774672855e-05,6789.420203926646,3.4961104576961705e-07,0.0008068377098349876,7.1875,-1.1875,7.1875,-1.1875
0.02,4.251153769883675,2.6189351333336615,R8,Z,1.7127944564058575e-05,6789.420203926646,3.146892284633969e-08,0.00023638319153149274,6.875,-0.0625,6.875,0.0
0.02,4.251153769883675,2.6189351333336615,R12,C,0.0003009852101400527,17444.92048861487,5.56216977682011e-07,0.0010751876991537677,7.1875,-1.1875,5.3125,0.0
0.02,4.251153769883675,2.6189351333336615,R12,H,0.0001243028855719114,17444.92048861487,3.5895222734604896e-07,0.0008696543518453836,4.125,-0.0625,4.125,0.0
0.02,4.251153769883675,2.6189351333336615,R12,M,8.269069668762038e-05,17444.92048861487,3.4961104576961705e-07,0.0008068377098349876,7.1875,-1.1875,7.1875,-1.1875
0.02,4.251153769883675,2.6189351333336615,R12,Z,1.9535352198411716e-05,17444.92048861487,3.9864153691371054e-08,0.00023638319153149274,9.25,-0.125,6.875,0.0
0.02,4.251153769883675,2.6189351333336615,full,C,0.0007670818470087515,47647.08514008599,5.56216977682011e-07,0.0010751876991537677,7.1875,-1.1875,5.3125,0.0
0.02,4.251153769883675,2.6189351333336615,full,H,0.00016990251208019768,47647.08514008599,3.5895222734604896e-07,0.0008696543518453836,4.125,-0.0625,4.125,0.0
0.02,4.251153769883675,2.6189351333336615,full,M,9.872826220722109e-05,47647.08514008599,3.4961104576961705e-07,0.0008068377098349876,7.1875,-1.1875,7.1875,-1.1875
0.02,4.251153769883675,2.6189351333336615,full,Z,0.0001197820411593031,47647.08514008599,1.046325774436792e-07,0.00023638319153149274,15.875,-0.125,6.875,0.0
