resolution,event,event_time,before_time,after_time,field,before,after,ratio,delta_log10_abs,leaf_count,max_level
n128,16,1.2895869729883591,1.289292228503489,1.2927506275172977,M-norm2,2336.154485531253,2335.5326406244094,0.9997338168726875,-0.00011561725173114823,167,7
n128,16,1.2895869729883591,1.289292228503489,1.2927506275172977,Z-norm2,88.968841790393,89.04493110889427,1.000855235574276,0.0003712653535863364,167,7
n256,16,1.2895869729883591,1.2888969183589536,1.2916569386225374,C-norm2,107510.5704981382,107656.5882808678,1.0013581714063375,0.0005894461533433315,167,7
n256,16,1.2895869729883591,1.2888969183589536,1.2916569386225374,H-norm2,84985.24167621142,85103.81401406533,1.0013952109273945,0.0006055100978619166,167,7
n256,16,1.2895869729883591,1.2888969183589536,1.2916569386225374,M-norm2,21530.913046705406,21556.618931002806,1.0011939059082928,0.0005181974698897918,167,7
n256,16,1.2895869729883591,1.2888969183589536,1.2916569386225374,Z-norm2,217.56499333778063,217.92740056808913,1.0016657423823043,0.0007228208752190213,167,7
n512,16,1.2895869729883591,1.2887978295496252,1.2898536308411621,C-norm2,1224811.397960488,1223271.872145982,0.9987430507120774,-0.0005462295031311015,167,7
n512,16,1.2895869729883591,1.2887978295496252,1.2898536308411621,H-norm2,976169.2384863636,974700.6042675909,0.9984955127032584,-0.0006538825334816423,167,7
n512,16,1.2895869729883591,1.2887978295496252,1.2898536308411621,M-norm2,244786.25938453275,244708.44470358873,0.9996821117282495,-0.00013807907030383149,167,7
n512,16,1.2895869729883591,1.2887978295496252,1.2898536308411621,Z-norm2,842.0021933361876,843.6074474159773,1.0019064725632476,0.0008271822642762494,167,7
n128,17,1.3433335424868391,1.3431892580316556,1.3453535248594088,C-norm2,11781.353189254427,11781.852021486211,1.0000423408265393,1.8387998046875964e-05,164,7
n128,17,1.3433335424868391,1.3431892580316556,1.3453535248594088,H-norm2,9039.990062942481,9040.212509771056,1.0000246069771124,1.0686542895044226e-05,164,7
n128,17,1.3433335424868391,1.3431892580316556,1.3453535248594088,M-norm2,2336.268577054226,2336.300118217613,1.000013500658142,5.86322175433196e-06,164,7
n128,17,1.3433335424868391,1.3431892580316556,1.3453535248594088,Z-norm2,90.18023885446206,90.22882343615728,1.0005387497561815,0.00023391304159559034,164,7
n256,17,1.3433335424868391,1.3412695467512559,1.3440215423040465,C-norm2,110717.48808653653,110886.45871264486,1.0015261421572017,0.0006622898716734937,164,7
n256,17,1.3433335424868391,1.3412695467512559,1.3440215423040465,H-norm2,87542.57086839748,87679.48227736648,1.0015639409216668,0.0006786803425473664,164,7
n256,17,1.3433335424868391,1.3412695467512559,1.3440215423040465,M-norm2,22146.31952191346,22176.50576781659,1.0013630366830597,0.0005915562451770384,164,7
n256,17,1.3433335424868391,1.3412695467512559,1.3440215423040465,Z-norm2,224.69987821123473,225.08975849043844,1.0017351156676515,0.0007528981659503664,164,7
n512,17,1.3433335424868391,1.3426338819193604,1.3435946549748616,C-norm2,1160518.2664187257,1160034.5060670702,0.999583151454265,-0.00018107276578405163,164,7
n512,17,1.3433335424868391,1.3426338819193604,1.3435946549748616,H-norm2,925594.5422114637,925245.9590010378,0.9996233953480397,-0.00016358812816452684,164,7
n512,17,1.3433335424868391,1.3426338819193604,1.3435946549748616,M-norm2,230869.3846063648,230730.8315516173,0.9993998638884765,-0.0002607140414081499,164,7
n512,17,1.3433335424868391,1.3426338819193604,1.3435946549748616,Z-norm2,885.4974460976078,886.2443244695271,1.000843456268802,0.0003661540075192704,164,7
n128,18,1.3495244727994695,1.3453535248594088,1.3509319056659823,C-norm2,11781.852021486211,11786.221986564884,1.0003709064645103,0.00016105276492872633,167,7
n128,18,1.3495244727994695,1.3453535248594088,1.3509319056659823,H-norm2,9040.212509771056,9042.277500607288,1.0002284228201495,9.919144196812724e-05,167,7
n128,18,1.3495244727994695,1.3453535248594088,1.3509319056659823,M-norm2,2336.300118217613,2337.946808671277,1.000704828305586,0.000305995219422428,167,7
n128,18,1.3495244727994695,1.3453535248594088,1.3509319056659823,Z-norm2,90.22882343615728,90.3618528325453,1.0014743558801045,0.00063983306808435,167,7
n256,18,1.3495244727994695,1.3495244727994695,1.3522745495373436,C-norm2,111346.27820353245,111531.02976489517,1.0016592522385437,0.0007200069197903503,167,7
n256,18,1.3495244727994695,1.3495244727994695,1.3522745495373436,H-norm2,88032.55345977364,88179.37891689772,1.001667854121614,0.0007237364658436718,167,7
n256,18,1.3495244727994695,1.3495244727994695,1.3522745495373436,M-norm2,22279.459315202326,22315.509608381468,1.0016180955143081,0.0007021620235239112,167,7
n256,18,1.3495244727994695,1.3495244727994695,1.3522745495373436,Z-norm2,225.88538776016384,226.27808837011358,1.001738494967929,0.0007543632328776972,167,7
n512,18,1.3495244727994695,1.348811223992291,1.3497849433665736,C-norm2,1156906.6963864835,1162458.683631774,1.0047989930930747,0.0020791911877662272,167,7
n512,18,1.3495244727994695,1.348811223992291,1.3497849433665736,H-norm2,922891.2272415025,926139.9049339413,1.003520108975517,0.0015260794937610456,167,7
n512,18,1.3495244727994695,1.348811223992291,1.3497849433665736,M-norm2,229939.36383945186,232239.0184807596,1.0100011350945262,0.004321861866812604,167,7
n512,18,1.3495244727994695,1.348811223992291,1.3497849433665736,Z-norm2,890.3239550512703,891.1452451273119,1.0009224620671857,0.0004004355206372878,167,7
n128,19,1.3660186682569542,1.3622035576146363,1.3674303336088567,C-norm2,11789.03773804825,11791.83860700664,1.0002375824915168,0.00010316851003189242,170,7
n128,19,1.3660186682569542,1.3622035576146363,1.3674303336088567,H-norm2,9042.929049770786,9043.935950837546,1.0001113467839036,4.835460181240592e-05,170,7
n128,19,1.3660186682569542,1.3622035576146363,1.3674303336088567,M-norm2,2338.8264647361902,2340.0199589297777,1.00051029617271,0.00022156228555791913,170,7
n128,19,1.3660186682569542,1.3622035576146363,1.3674303336088567,Z-norm2,90.62168865479126,90.74244475706713,1.001332529817844,0.0005783251146487256,170,7
n256,19,1.3660186682569542,1.3660186682569542,1.3687653939513125,C-norm2,112495.51534326564,112686.18021542611,1.001694866427152,0.0007354480696566412,170,7
n256,19,1.3660186682569542,1.3660186682569542,1.3687653939513125,H-norm2,88939.7384622941,89091.25382844859,1.0017035733269974,0.0007392230137543976,170,7
n256,19,1.3660186682569542,1.3660186682569542,1.3687653939513125,M-norm2,22510.1637799621,22547.408023937358,1.0016545523319742,0.0007179691526832954,170,7
n256,19,1.3660186682569542,1.3660186682569542,1.3687653939513125,Z-norm2,228.26099180950257,228.66014501382998,1.001748670244369,0.0007587746076911372,170,7
n512,19,1.3660186682569542,1.3653636265798321,1.3662774165775624,C-norm2,1159234.6664231403,1160818.6855655708,1.0013664352769212,0.0005930302241452523,170,7
n512,19,1.3660186682569542,1.3653636265798321,1.3662774165775624,H-norm2,923258.1942320762,924150.8422898029,1.0009668455295642,0.00041969282195619684,170,7
n512,19,1.3660186682569542,1.3653636265798321,1.3662774165775624,M-norm2,231839.6199238531,232527.47904307162,1.0029669610373086,0.0012866270627780452,170,7
n512,19,1.3660186682569542,1.3653636265798321,1.3662774165775624,Z-norm2,903.932018387635,904.7260158288672,1.0008783818086768,0.0003813089296049732,170,7
n128,20,1.4393079351260964,1.4357772015126868,1.4399911878650977,C-norm2,11815.793401594008,11816.271558931823,1.000040467645427,1.757451950723521e-05,167,7
n128,20,1.4393079351260964,1.4357772015126868,1.4399911878650977,H-norm2,9054.33947515881,9054.532877000867,1.0000213601271069,9.276486261811101e-06,167,7
n128,20,1.4393079351260964,1.4357772015126868,1.4399911878650977,M-norm2,2345.564371188475,2345.3452225361275,0.999906568902973,-4.0578505553945377e-05,167,7
n128,20,1.4393079351260964,1.4357772015126868,1.4399911878650977,Z-norm2,92.36733229666703,92.46898840731524,1.0011005634581034,0.00047770581225003994,167,7
n256,20,1.4393079351260964,1.437258256299914,1.4399911878650977,C-norm2,117799.04713168826,118059.0879412475,1.0022074950170738,0.0009576462934912655,167,7
n256,20,1.4393079351260964,1.437258256299914,1.4399911878650977,H-norm2,93134.68902989557,93331.45676708646,1.0021127223297834,0.000916575755161908,167,7
n256,20,1.4393079351260964,1.437258256299914,1.4399911878650977,M-norm2,23567.471407648474,23628.656456263205,1.0025961651785382,0.0011260391509777534,167,7
n256,20,1.4393079351260964,1.437258256299914,1.4399911878650977,Z-norm2,239.01936096248454,239.45854139852355,1.0018374261995786,0.000797251837770574,167,7
n512,20,1.4393079351260964,1.4387054484342958,1.439507282692872,C-norm2,1200174.9470157833,1200931.1669632776,1.000630091429066,0.00027355905617731935,167,7
n512,20,1.4393079351260964,1.4387054484342958,1.439507282692872,H-norm2,956255.0291845952,956858.5494622436,1.000631128997212,0.0002740093823172529,167,7
n512,20,1.4393079351260964,1.4387054484342958,1.439507282692872,M-norm2,239474.48290376796,239623.56721967502,1.0006225478142778,0.00027028495653436124,167,7
n512,20,1.4393079351260964,1.4387054484342958,1.439507282692872,Z-norm2,974.9619816695163,975.8047346930033,1.0008643957808938,0.0003752401631698099,167,7
n128,21,1.4399911878650977,1.4399911878650977,1.4456798957028485,C-norm2,11816.271558931823,11818.504952930936,1.0001890100433097,8.207826226946935e-05,164,7
n128,21,1.4399911878650977,1.4399911878650977,1.4456798957028485,H-norm2,9054.532877000867,9055.828645421425,1.000143107152866,6.214620013400562e-05,164,7
n128,21,1.4399911878650977,1.4399911878650977,1.4456798957028485,M-norm2,2345.3452225361275,2345.608879150775,1.000112416974744,4.881932779454701e-05,164,7
n128,21,1.4399911878650977,1.4399911878650977,1.4456798957028485,Z-norm2,92.46898840731524,92.6057127150782,1.0014785963393555,0.0006416719610560229,164,7
n256,21,1.4399911878650977,1.4399911878650977,1.4427240121652036,C-norm2,118059.0879412475,118345.29446529565,1.0024242650780986,0.0010515708172738059,164,7
n256,21,1.4399911878650977,1.4399911878650977,1.4427240121652036,H-norm2,93331.45676708646,93541.07048164384,1.0022459063837446,0.0009742910751349143,164,7
n256,21,1.4399911878650977,1.4399911878650977,1.4427240121652036,M-norm2,23628.656456263205,23703.147773377917,1.0031525836965212,0.0013669960488176258,164,7
n256,21,1.4399911878650977,1.4399911878650977,1.4427240121652036,Z-norm2,239.45854139852355,239.90259164350343,1.0018543930084367,0.0008046068525415784,164,7
n512,21,1.4399911878650977,1.439507282692872,1.4404937497490389,C-norm2,1200931.1669632776,1201683.533529107,1.0006264860023009,0.00027199422239565507,164,7
n512,21,1.4399911878650977,1.439507282692872,1.4404937497490389,H-norm2,956858.5494622436,957460.2131289389,1.0006287906055011,0.0002729944710546661,164,7
n512,21,1.4399911878650977,1.439507282692872,1.4404937497490389,M-norm2,239623.56721967502,239769.83308469527,1.0006103984959298,0.0002650118253608724,164,7
n512,21,1.4399911878650977,1.439507282692872,1.4404937497490389,Z-norm2,975.8047346930033,976.8388943698019,1.0010598018640726,0.0004600223782253998,164,7
n128,22,1.6092591009014874,1.6092591009014874,1.6150687057856006,C-norm2,11937.918345174261,11943.78402927565,1.0004913489883067,0.00021333774695797558,161,7
n128,22,1.6092591009014874,1.6092591009014874,1.6150687057856006,H-norm2,9140.429633784677,9144.712932637438,1.0004686102321634,0.000203467168315985,161,7
n128,22,1.6092591009014874,1.6092591009014874,1.6150687057856006,M-norm2,2360.8716156098244,2361.700402219813,1.000351051113711,0.0001524328072624037,161,7
n128,22,1.6092591009014874,1.6092591009014874,1.6150687057856006,Z-norm2,96.56295422404067,96.71779147528858,1.0016034850268631,0.0006958269738852607,161,7
n256,22,1.6092591009014874,1.6085759636966575,1.611315604695374,C-norm2,120805.98873995007,120811.45956495032,1.0000452860413405,1.9667032543857488e-05,161,7
n256,22,1.6092591009014874,1.6085759636966575,1.611315604695374,H-norm2,95272.99366981725,95283.79164440255,1.000113337202594,4.921893256604193e-05,161,7
n256,22,1.6092591009014874,1.6085759636966575,1.611315604695374,M-norm2,24308.16194286217,24300.600580315,0.9996889372974829,-0.0001351138307557065,161,7
n256,22,1.6092591009014874,1.6085759636966575,1.611315604695374,Z-norm2,265.6770833408593,266.15918467865976,1.0018146139356021,0.0007873626552514779,161,7
n512,22,1.6092591009014874,1.6089812991381582,1.6095078957271034,C-norm2,1387960.7608034373,1388617.7519030157,1.0004733499088245,0.0002055246147190104,161,7
n512,22,1.6092591009014874,1.6089812991381582,1.6095078957271034,H-norm2,1106898.7166193235,1107448.4747522632,1.0004966652546303,0.00021564543207386322,161,7
n512,22,1.6092591009014874,1.6089812991381582,1.6095078957271034,M-norm2,275741.6710545287,275846.2707986644,1.000379339632402,0.00016471386984484582,161,7
n512,22,1.6092591009014874,1.6089812991381582,1.6095078957271034,Z-norm2,1181.7163205318263,1182.3391777982683,1.000527078500669,0.000228846979505537,161,7
n128,23,2.377595726267596,2.376150736752431,2.3825838338355547,C-norm2,13018.753263972307,13079.175856125035,1.0046411965053474,0.0020109829496615106,170,7
n128,23,2.377595726267596,2.376150736752431,2.3825838338355547,H-norm2,9961.694374500517,10001.619721074328,1.0040078871196862,0.0017371244814143871,170,7
n128,23,2.377595726267596,2.376150736752431,2.3825838338355547,M-norm2,2494.154711967838,2513.970761975778,1.0079449963199376,0.003436833253847915,170,7
n128,23,2.377595726267596,2.376150736752431,2.3825838338355547,Z-norm2,123.40861590213714,123.54018192981458,1.0010661008286632,0.00046275507906035074,170,7
n256,23,2.377595726267596,2.3755545754994922,2.3782759308242327,C-norm2,145594.29101614415,146374.6502974233,1.005359820607201,0.0023215245788836825,170,7
n256,23,2.377595726267596,2.3755545754994922,2.3782759308242327,H-norm2,114702.87236710629,115364.21694184169,1.005765719385115,0.0024968290025473294,170,7
n256,23,2.377595726267596,2.3755545754994922,2.3782759308242327,M-norm2,28963.336960846722,29081.90759332929,1.004093818079141,0.0017742932577187176,170,7
n256,23,2.377595726267596,2.3755545754994922,2.3782759308242327,Z-norm2,421.9711232464519,422.0331784146089,1.0001470602245945,6.386274832870242e-05,170,7
n512,23,2.377595726267596,2.377595726267596,2.3783383258699393,C-norm2,2574618.8937412696,2574435.3848886765,0.999928723877138,-3.09559300726292e-05,170,7
n512,23,2.377595726267596,2.377595726267596,2.3783383258699393,H-norm2,2055195.873361749,2054851.3441549877,0.9998323618633013,-7.281042079743116e-05,170,7
n512,23,2.377595726267596,2.377595726267596,2.3783383258699393,M-norm2,503806.28063156316,503947.47101577866,1.000280247368172,0.00012169283431351374,170,7
n512,23,2.377595726267596,2.377595726267596,2.3783383258699393,Z-norm2,3691.8622790123163,3696.729196447634,1.0013182825001314,0.0005721457733214308,170,7
n128,24,2.385073073182993,2.3825838338355547,2.3883888721527105,C-norm2,13079.175856125035,13201.033828271695,1.0093169457683828,0.004027564833465114,176,7
n128,24,2.385073073182993,2.3825838338355547,2.3883888721527105,H-norm2,10001.619721074328,10083.686250044615,1.0082053238634303,0.0035489864153692707,176,7
n128,24,2.385073073182993,2.3825838338355547,2.3883888721527105,M-norm2,2513.970761975778,2553.6428692204854,1.0157806557835733,0.00679993799991907,176,7
n128,24,2.385073073182993,2.3825838338355547,2.3883888721527105,Z-norm2,123.54018192981458,123.53762440929158,0.9999792980673733,-8.990828168187193e-06,176,7
n256,24,2.385073073182993,2.3837143558358473,2.3864314364679955,C-norm2,146567.01933476242,146076.45357905596,0.9966529594588671,-0.0014560393105966796,176,7
n256,24,2.385073073182993,2.3837143558358473,2.3864314364679955,H-norm2,115579.31212305964,115368.75871650621,0.9981782777325301,-0.0007918854451975932,176,7
n256,24,2.385073073182993,2.3837143558358473,2.3864314364679955,M-norm2,29052.668951913947,28771.85305151885,0.9903342477463987,-0.004218201915292319,176,7
n256,24,2.385073073182993,2.3837143558358473,2.3864314364679955,Z-norm2,423.53550495435843,423.68081479993714,1.0003430877550499,0.00014897556444193327,176,7
n512,24,2.385073073182993,2.3847255106046337,2.385472148483562,C-norm2,2573449.7255320027,2586200.1959987124,1.0049546219380967,0.0021464519188798548,176,7
n512,24,2.385073073182993,2.3847255106046337,2.385472148483562,H-norm2,2052001.2548742222,2060965.4805878238,1.004368528377996,0.0018930957514475821,176,7
n512,24,2.385073073182993,2.3847255106046337,2.385472148483562,M-norm2,505639.56878675375,509398.21950863075,1.0074334584433249,0.0032163703612901884,176,7
n512,24,2.385073073182993,2.3847255106046337,2.385472148483562,Z-norm2,3739.018695093305,3745.826306288248,1.0018206946127006,0.0007899986684010152,176,7
n128,25,2.5086611139334805,2.5082648053699144,2.5126969417726532,C-norm2,13440.091031950036,13399.84069959888,0.9970052038892094,-0.0013025748734296627,173,7
n128,25,2.5086611139334805,2.5082648053699144,2.5126969417726532,H-norm2,10233.103315453032,10206.086415179727,0.9973598526819809,-0.0011481176793157744,173,7
n128,25,2.5086611139334805,2.5082648053699144,2.5126969417726532,M-norm2,2619.483920310574,2605.022042916059,0.9944791119798895,-0.0024043343566804154,173,7
n128,25,2.5086611139334805,2.5082648053699144,2.5126969417726532,Z-norm2,128.71113605078028,128.98843378386238,1.0021544191247966,0.0009346458892425247,173,7
n256,25,2.5086611139334805,2.5073315015923012,2.5099904594617133,C-norm2,153412.34679251324,153986.23148542756,1.003740798605281,0.001621577082982384,173,7
n256,25,2.5086611139334805,2.5073315015923012,2.5099904594617133,H-norm2,120899.0271621927,121360.78492633833,1.003819367078332,0.0016555704395937454,173,7
n256,25,2.5086611139334805,2.5073315015923012,2.5099904594617133,M-norm2,30441.09738849332,30549.034680784433,1.0035457753350217,0.0015371870098537244,173,7
n256,25,2.5086611139334805,2.5073315015923012,2.5099904594617133,Z-norm2,455.0189589524291,455.99464581478856,1.0021442773826519,0.0009302508330981674,173,7
n128,26,2.537846388814705,2.537846388814705,2.543003389979394,C-norm2,13440.446367643948,13449.953206667895,1.0007073306022658,0.000307081186283753,188,7
n128,26,2.537846388814705,2.537846388814705,2.543003389979394,H-norm2,10227.302305052071,10232.213022782802,1.000480157678365,0.00020847978257698685,188,7
n128,26,2.537846388814705,2.537846388814705,2.543003389979394,M-norm2,2619.33199456242,2622.8877540213366,1.001357506213912,0.0005891576556766864,188,7
n128,26,2.537846388814705,2.537846388814705,2.543003389979394,Z-norm2,130.1003505319585,130.32819553372534,1.001751301982164,0.0007599155602417973,188,7
n256,26,2.537846388814705,2.53652248959388,2.5391700389433876,C-norm2,155710.18483934243,155727.99676557112,1.0001143915296682,4.967676886469263e-05,188,7
n256,26,2.537846388814705,2.53652248959388,2.5391700389433876,H-norm2,122870.41237727315,122933.69048458968,1.0005149987380382,0.00022360353728867466,188,7
n256,26,2.537846388814705,2.53652248959388,2.5391700389433876,M-norm2,30734.04985408285,30685.46819948687,0.9984192888725492,-0.0006870372670304548,188,7
n256,26,2.537846388814705,2.53652248959388,2.5391700389433876,Z-norm2,462.7140357526097,463.43189935168147,1.0015514195455606,0.0006732508354341249,188,7
n128,27,2.6716201474816725,2.6680658863148166,2.672177495107024,C-norm2,13911.866799278232,13938.913044236613,1.0019441132774347,0.0008434980061622355,185,7
n128,27,2.6716201474816725,2.6680658863148166,2.672177495107024,H-norm2,10600.641052189723,10625.186352347171,1.002315454323621,0.001004426632089661,185,7
n128,27,2.6716201474816725,2.6680658863148166,2.672177495107024,M-norm2,2692.2922359127315,2693.966883912758,1.0006220156852546,0.00027005399955593035,185,7
n128,27,2.6716201474816725,2.6680658863148166,2.672177495107024,Z-norm2,135.5814484232954,135.76147244640612,1.0013277924465644,0.0005762704335006141,185,7
n256,27,2.6716201474816725,2.670320722452156,2.672919338060963,C-norm2,157612.4450456899,158119.90413604086,1.0032196638419246,0.0013960360607505606,185,7
n256,27,2.6716201474816725,2.670320722452156,2.672919338060963,H-norm2,125067.32322808352,125366.91685630541,1.0023954588655866,0.0010390905139425755,185,7
n256,27,2.6716201474816725,2.670320722452156,2.672919338060963,M-norm2,30277.641175097182,30482.50039755452,1.006766023194232,0.0029285503524372203,185,7
n256,27,2.6716201474816725,2.670320722452156,2.672919338060963,Z-norm2,500.15868516806034,500.84825045962947,1.0013786930268689,0.0005983464005150374,185,7
n128,28,2.691731449915245,2.6912922269221577,2.695879876909504,C-norm2,14047.299342792154,14060.834144485094,1.0009635162861312,0.00041824834408732414,182,7
n128,28,2.691731449915245,2.6912922269221577,2.695879876909504,H-norm2,10727.622535858984,10745.353561599917,1.0016528383322274,0.0007172260009973286,182,7
n128,28,2.691731449915245,2.6912922269221577,2.695879876909504,M-norm2,2696.0158677093223,2690.7263231245956,0.9980380142980312,-0.0008529165428385888,182,7
n128,28,2.691731449915245,2.6912922269221577,2.695879876909504,Z-norm2,136.61543889090768,136.85446811661205,1.0017496501687138,0.0007591994403264302,182,7
n256,28,2.691731449915245,2.691083568458777,2.6936747483212224,C-norm2,159866.87307024386,159901.40361413138,1.0002159956170054,9.379557522937176e-05,182,7
n256,28,2.691731449915245,2.691083568458777,2.6936747483212224,H-norm2,127022.3142016938,127087.47556008556,1.0005129914283273,0.00022273222160951178,182,7
n256,28,2.691731449915245,2.691083568458777,2.6936747483212224,M-norm2,30552.463415961734,30518.961965138864,0.998903477917091,-0.00047647477021328655,182,7
n256,28,2.691731449915245,2.691083568458777,2.6936747483212224,Z-norm2,505.8280804473833,506.4832441732561,1.0012952300419806,0.0005621472835408703,182,7
n128,29,2.7040302996735743,2.702417897859198,2.7087314841272887,C-norm2,14098.01621644456,14131.253171692439,1.0023575625632428,0.0010226713791974262,179,7
n128,29,2.7040302996735743,2.702417897859198,2.7087314841272887,H-norm2,10782.049442717482,10816.138081503668,1.0031616103197534,0.001370903923937128,179,7
n128,29,2.7040302996735743,2.702417897859198,2.7087314841272887,M-norm2,2689.846775378101,2687.694469186046,0.9991998405962166,-0.00034764391753716595,179,7
n128,29,2.7040302996735743,2.702417897859198,2.7087314841272887,Z-norm2,137.15311407921865,137.43505379440674,1.0020556566803525,0.0008918440041569831,179,7
n256,29,2.7040302996735743,2.7040302996735743,2.7066169135354894,C-norm2,160155.02441488748,160094.47725490644,0.9996219465470894,-0.00016421757192919273,179,7
n256,29,2.7040302996735743,2.7040302996735743,2.7066169135354894,H-norm2,127286.125047166,127220.79481090212,0.9994867450302248,-0.00022296102400520823,179,7
n256,29,2.7040302996735743,2.7040302996735743,2.7066169135354894,M-norm2,30561.4740444219,30563.15656921133,1.0000550537839563,2.3908896448432415e-05,179,7
n256,29,2.7040302996735743,2.7040302996735743,2.7066169135354894,Z-norm2,509.35706116165426,510.0731608460546,1.0014058893829156,0.0006101412060708356,179,7
n128,30,2.7053237196350084,2.702417897859198,2.7087314841272887,C-norm2,14098.01621644456,14131.253171692439,1.0023575625632428,0.0010226713791974262,176,7
n128,30,2.7053237196350084,2.702417897859198,2.7087314841272887,H-norm2,10782.049442717482,10816.138081503668,1.0031616103197534,0.001370903923937128,176,7
n128,30,2.7053237196350084,2.702417897859198,2.7087314841272887,M-norm2,2689.846775378101,2687.694469186046,0.9991998405962166,-0.00034764391753716595,176,7
n128,30,2.7053237196350084,2.702417897859198,2.7087314841272887,Z-norm2,137.15311407921865,137.43505379440674,1.0020556566803525,0.0008918440041569831,176,7
n256,30,2.7053237196350084,2.7040302996735743,2.7066169135354894,C-norm2,160155.02441488748,160094.47725490644,0.9996219465470894,-0.00016421757192919273,176,7
n256,30,2.7053237196350084,2.7040302996735743,2.7066169135354894,H-norm2,127286.125047166,127220.79481090212,0.9994867450302248,-0.00022296102400520823,176,7
n256,30,2.7053237196350084,2.7040302996735743,2.7066169135354894,M-norm2,30561.4740444219,30563.15656921133,1.0000550537839563,2.3908896448432415e-05,176,7
n256,30,2.7053237196350084,2.7040302996735743,2.7066169135354894,Z-norm2,509.35706116165426,510.0731608460546,1.0014058893829156,0.0006101412060708356,176,7
n128,31,2.7658659885825494,2.7631882804312498,2.7692649824300624,C-norm2,14371.57657950106,14388.692247950865,1.0011909388197686,0.0005169104144302494,173,7
n128,31,2.7658659885825494,2.7631882804312498,2.7692649824300624,H-norm2,11086.624470637904,11110.82285196078,1.0021826644698721,0.0009468861432466724,173,7
n128,31,2.7658659885825494,2.7631882804312498,2.7692649824300624,M-norm2,2645.306338706673,2636.8473732642688,0.9968022737787942,-0.0013909800263411931,173,7
n128,31,2.7658659885825494,2.7631882804312498,2.7692649824300624,Z-norm2,140.09962920094043,140.3973780056537,1.002125264759168,0.0009220113450534306,173,7
n256,31,2.7658659885825494,2.7658659885825494,2.7684317139534067,C-norm2,162184.11751151207,162264.98331686732,1.0004986049595732,0.00021648741622648515,173,7
n256,31,2.7658659885825494,2.7658659885825494,2.7684317139534067,H-norm2,128773.96260246285,128836.14425013939,1.0004828743825218,0.0002096590643585472,173,7
n256,31,2.7658659885825494,2.7658659885825494,2.7684317139534067,M-norm2,31026.809464764563,31042.27446695948,1.000498439976965,0.00021641580089237777,173,7
n256,31,2.7658659885825494,2.7658659885825494,2.7684317139534067,Z-norm2,526.9532723289533,527.7013087246768,1.0014195497684595,0.0006160654668141419,173,7
n128,32,2.8911926610540215,2.8911926610540215,2.89795583934193,C-norm2,14606.889343367586,14585.324061346077,0.9985236225513476,-0.0006416563592832603,170,7
n128,32,2.8911926610540215,2.8911926610540215,2.89795583934193,H-norm2,11106.841029656258,11063.699197391627,0.9961157423474921,-0.0016901963730742153,170,7
n128,32,2.8911926610540215,2.8911926610540215,2.89795583934193,M-norm2,2832.474231866178,2852.536035648489,1.0070827842162198,0.003065171894789387,170,7
n128,32,2.8911926610540215,2.8911926610540215,2.89795583934193,Z-norm2,145.9266761413567,146.23981720677966,1.0021458795177356,0.0009309451421768422,170,7
n256,32,2.8911926610540215,2.8905615980549837,2.8930855572167293,C-norm2,167639.10681558435,167764.6697141894,1.0007490072035707,0.00032516793404990807,170,7
n256,32,2.8911926610540215,2.8905615980549837,2.8930855572167293,H-norm2,132928.08375407342,133030.86901509826,1.0007732396204176,0.000335683934995501,170,7
n256,32,2.8911926610540215,2.8905615980549837,2.8930855572167293,M-norm2,32165.745569072227,32185.18444626814,1.0006043347310005,0.0002623799642158531,170,7
n256,32,2.8911926610540215,2.8905615980549837,2.8930855572167293,Z-norm2,564.7280245103257,565.5053184033227,1.001376403966619,0.0005973536418530934,170,7
n128,33,2.9496726571578256,2.9452494973651464,2.951359867875739,C-norm2,14367.404824293386,14341.540997998789,0.9981998261613075,-0.0007825101032281623,167,7
n128,33,2.9496726571578256,2.9452494973651464,2.951359867875739,H-norm2,10731.119925760158,10695.667270418722,0.9966962762892686,-0.0014371642834989373,167,7
n128,33,2.9496726571578256,2.9452494973651464,2.951359867875739,M-norm2,2956.2887605275773,2964.4945305104093,1.0027756997531485,0.0012038011627382161,167,7
n128,33,2.9496726571578256,2.9452494973651464,2.951359867875739,Z-norm2,148.52632928574053,148.81840080882267,1.0019664629462446,0.0008531854023483554,167,7
n256,33,2.9496726571578256,2.948419322822067,2.9509258030525585,C-norm2,170744.11155448717,170832.690321595,1.0005187808018758,0.00022524521817501864,167,7
n256,33,2.9496726571578256,2.948419322822067,2.9509258030525585,H-norm2,135392.9539478341,135445.1648606878,1.0003856250368377,0.0001674425426383408,167,7
n256,33,2.9496726571578256,2.948419322822067,2.9509258030525585,M-norm2,32730.318699617088,32763.478843464007,1.001013132323924,0.00043977504016190494,167,7
n256,33,2.9496726571578256,2.948419322822067,2.9509258030525585,Z-norm2,582.2814608424867,583.0216883256617,1.00127125373716,0.000551747851647022,167,7
n128,34,2.9571887018467753,2.9571887018467753,2.963783966307186,C-norm2,14417.292478657075,14424.363981924791,1.0004904876056433,0.0002129638367804887,173,7
n128,34,2.9571887018467753,2.9571887018467753,2.963783966307186,H-norm2,10742.74219019199,10737.971217174265,0.9995558887169348,-0.00019291792127074103,173,7
n128,34,2.9571887018467753,2.9571887018467753,2.963783966307186,M-norm2,2990.7754129890895,3001.0779072815653,1.003444756917464,0.0014934680778031506,173,7
