cycle,time,stage,operation,field,region,rank,gid,level,i,j,k,x,y,z,max_abs,nonzero,bit_mismatch,nonfinite
534,20.025000000000045,2,volume_rhs,z4c_Gamx,exterior,0,2,0,11,4,19,-1.0625,0.0625,-0.0625,1.2039982560578853e-10,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_Gamx,outer_boundary,0,6,0,16,4,16,-0.4375,0.0625,1.5625,9.3568911582172033e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_Gamx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Gamy,interior,0,2,0,13,5,19,-0.8125,0.1875,-0.0625,7.4064392234782579e-11,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_Gamy,exterior,0,5,0,4,4,4,0.0625,-1.9375,0.0625,6.6912176900598314e-11,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_Gamy,outer_boundary,0,5,0,4,4,4,0.0625,-1.9375,0.0625,6.6912176900598314e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_Gamy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Gamz,interior,0,2,0,13,4,18,-0.8125,0.0625,-0.1875,7.4063597851216054e-11,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_Gamz,exterior,0,5,0,4,19,19,0.0625,-0.0625,1.9375,6.6833543943187692e-11,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_Gamz,outer_boundary,0,5,0,4,19,19,0.0625,-0.0625,1.9375,6.6833543943187692e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_Gamz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Theta,interior,0,3,0,8,4,19,0.5625,0.0625,-0.0625,1.7324603078500101e-10,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_Theta,exterior,0,7,0,12,5,4,1.0625,0.1875,0.0625,8.502805437955692e-11,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_Theta,outer_boundary,0,7,0,16,4,10,1.5625,0.0625,0.8125,4.0251250267328516e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_Theta,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_alpha,interior,0,0,0,12,19,19,-0.9375,-0.0625,-0.0625,1.2479590427466689e-10,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_alpha,exterior,0,6,0,11,4,4,-1.0625,0.0625,0.0625,1.0631772850228221e-10,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_alpha,outer_boundary,0,6,0,18,16,4,-0.1875,1.5625,0.0625,5.8786841481252766e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_alpha,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_betax,interior,0,4,0,13,19,4,-0.8125,-0.0625,0.0625,2.9523387827858618e-11,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_betax,exterior,0,2,0,13,10,13,-0.8125,0.8125,-0.8125,2.7592355769231994e-11,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_betax,outer_boundary,0,6,0,18,4,16,-0.1875,0.0625,1.5625,2.5043817469864322e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_betax,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_betay,interior,0,2,0,14,5,19,-0.6875,0.1875,-0.0625,1.7494488062547668e-11,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_betay,exterior,0,3,0,8,19,19,0.5625,1.9375,-0.0625,1.790069170096605e-11,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_betay,outer_boundary,0,3,0,8,19,19,0.5625,1.9375,-0.0625,1.790069170096605e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_betay,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_betaz,interior,0,2,0,14,4,18,-0.6875,0.0625,-0.1875,1.7494510104991555e-11,2176,2176,0
534,20.025000000000045,2,volume_rhs,z4c_betaz,exterior,0,1,0,8,19,4,0.5625,-0.0625,-1.9375,1.7900357463795552e-11,30592,30592,0
534,20.025000000000045,2,volume_rhs,z4c_betaz,outer_boundary,0,1,0,8,19,4,0.5625,-0.0625,-1.9375,1.7900357463795552e-11,18944,18944,0
534,20.025000000000045,2,volume_rhs,z4c_betaz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bx,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bx,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bx,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_By,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_By,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_By,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_By,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bz,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bz,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bz,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,volume_rhs,z4c_Bz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_chi,interior,0,3,0,10,4,19,0.8125,0.0625,-0.0625,6.2991628695570813e-12,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_chi,exterior,0,2,0,7,4,19,-1.5625,0.0625,-0.0625,6.3376913670791045e-12,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_chi,outer_boundary,0,2,0,7,4,19,-1.5625,0.0625,-0.0625,6.3376913670791045e-12,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_chi,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxx,interior,0,1,0,8,19,19,0.5625,-0.0625,-0.0625,8.3122328464746431e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxx,exterior,0,3,0,11,4,15,0.9375,0.0625,-0.5625,5.0168584564413976e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxx,outer_boundary,0,7,0,17,4,4,1.6875,0.0625,0.0625,2.9568677367697305e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxy,interior,0,3,0,6,7,19,0.3125,0.4375,-0.0625,4.3548411471289929e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxy,exterior,0,0,0,17,6,19,-0.3125,-1.6875,-0.0625,4.1907567047031284e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxy,outer_boundary,0,0,0,17,6,19,-0.3125,-1.6875,-0.0625,4.1907567047031284e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxz,interior,0,3,0,6,4,16,0.3125,0.0625,-0.4375,4.3549561818781427e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxz,exterior,0,0,0,17,19,6,-0.3125,-0.0625,-1.6875,4.1907163575270581e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxz,outer_boundary,0,0,0,17,19,6,-0.3125,-0.0625,-1.6875,4.1907163575270581e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_gxz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyy,interior,0,3,0,6,6,19,0.3125,0.3125,-0.0625,4.8441617037098261e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyy,exterior,0,1,0,5,11,19,0.1875,-1.0625,-0.0625,4.3589199957838609e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyy,outer_boundary,0,6,0,19,19,5,-0.0625,1.9375,0.1875,3.283583127622336e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyz,interior,0,2,0,19,5,18,-0.0625,0.1875,-0.1875,3.5695686765582638e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyz,exterior,0,1,0,11,17,17,0.9375,-0.3125,-0.3125,3.4096203931825722e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyz,outer_boundary,0,5,0,6,7,16,0.3125,-1.5625,1.5625,2.199600215270824e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_gyz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_gzz,interior,0,1,0,6,19,17,0.3125,-0.0625,-0.3125,4.8442043779073352e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_gzz,exterior,0,7,0,5,4,12,0.1875,0.0625,1.0625,4.3589578127556372e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_gzz,outer_boundary,0,4,0,19,18,19,-0.0625,-0.1875,1.9375,3.2835040242318314e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_gzz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Khat,interior,0,0,0,15,19,19,-0.5625,-0.0625,-0.0625,7.9954248186517502e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Khat,exterior,0,6,0,15,8,9,-0.5625,0.5625,0.6875,2.5344936733828832e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Khat,outer_boundary,0,6,0,15,16,4,-0.5625,1.5625,0.0625,1.3808016127324026e-10,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Khat,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axx,interior,0,6,0,16,4,4,-0.4375,0.0625,0.0625,2.4206794684944642e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axx,exterior,0,2,0,15,5,13,-0.5625,0.1875,-0.8125,1.5917138319555016e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axx,outer_boundary,0,2,0,16,6,7,-0.4375,0.3125,-1.5625,9.8426455480618346e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axy,interior,0,6,0,16,6,4,-0.4375,0.3125,0.0625,1.8826094159368415e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axy,exterior,0,3,0,19,19,19,1.9375,1.9375,-0.0625,1.2435844495566875e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axy,outer_boundary,0,3,0,19,19,19,1.9375,1.9375,-0.0625,1.2435844495566875e-10,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axz,interior,0,6,0,16,4,6,-0.4375,0.0625,0.3125,1.8826181475938975e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axz,exterior,0,7,0,19,4,19,1.9375,0.0625,1.9375,1.2528056895971304e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axz,outer_boundary,0,7,0,19,4,19,1.9375,0.0625,1.9375,1.2528056895971304e-10,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Axz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayy,interior,0,6,0,16,4,5,-0.4375,0.0625,0.1875,1.6176695667319738e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayy,exterior,0,2,0,15,10,16,-0.5625,0.8125,-0.4375,8.1852285371106027e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayy,outer_boundary,0,0,0,15,19,7,-0.5625,-0.0625,-1.5625,5.499412130833177e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayz,interior,0,0,0,15,18,18,-0.5625,-0.1875,-0.1875,1.2974906046996217e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayz,exterior,0,5,0,5,4,19,0.1875,-1.9375,1.9375,1.2504351009277232e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayz,outer_boundary,0,5,0,5,4,19,0.1875,-1.9375,1.9375,1.2504351009277232e-10,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Ayz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Azz,interior,0,6,0,16,5,4,-0.4375,0.1875,0.0625,1.6176925323023913e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Azz,exterior,0,0,0,15,16,13,-0.5625,-0.4375,-0.8125,8.1841916166011911e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Azz,outer_boundary,0,0,0,15,7,19,-0.5625,-1.5625,-0.0625,5.4996770953881031e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Azz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamx,interior,0,6,0,12,4,4,-0.9375,0.0625,0.0625,1.0059712770770234e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamx,exterior,0,2,0,11,4,19,-1.0625,0.0625,-0.0625,1.2044820091811793e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamx,outer_boundary,0,6,0,16,4,16,-0.4375,0.0625,1.5625,9.3541050194562502e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamy,interior,0,2,0,13,5,19,-0.8125,0.1875,-0.0625,7.4148200123846482e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamy,exterior,0,5,0,4,4,4,0.0625,-1.9375,0.0625,6.6902134651289677e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamy,outer_boundary,0,5,0,4,4,4,0.0625,-1.9375,0.0625,6.6902134651289677e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamz,interior,0,2,0,13,4,18,-0.8125,0.0625,-0.1875,7.4146901278072775e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamz,exterior,0,5,0,4,19,19,0.0625,-0.0625,1.9375,6.6822142144482427e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamz,outer_boundary,0,5,0,4,19,19,0.0625,-0.0625,1.9375,6.6822142144482427e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Gamz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Theta,interior,0,3,0,9,4,19,0.6875,0.0625,-0.0625,1.6896191303132336e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_Theta,exterior,0,3,0,11,4,16,0.9375,0.0625,-0.4375,8.3764123495865385e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_Theta,outer_boundary,0,7,0,16,4,10,1.5625,0.0625,0.8125,4.0540816567353252e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_Theta,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_alpha,interior,0,0,0,12,19,19,-0.9375,-0.0625,-0.0625,1.2471848096384883e-10,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_alpha,exterior,0,0,0,11,19,19,-1.0625,-0.0625,-0.0625,1.0628777406754591e-10,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_alpha,outer_boundary,0,4,0,18,7,4,-0.1875,-1.5625,0.0625,5.8775712109463482e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_alpha,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_betax,interior,0,4,0,13,19,4,-0.8125,-0.0625,0.0625,2.9601444746426278e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_betax,exterior,0,2,0,13,10,13,-0.8125,0.8125,-0.8125,2.7610623274795768e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_betax,outer_boundary,0,6,0,18,4,16,-0.1875,0.0625,1.5625,2.5037872735142476e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_betax,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_betay,interior,0,2,0,14,5,19,-0.6875,0.1875,-0.0625,1.7591042337539668e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_betay,exterior,0,7,0,8,19,4,0.5625,1.9375,0.0625,1.7895638552072968e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_betay,outer_boundary,0,7,0,8,19,4,0.5625,1.9375,0.0625,1.7895638552072968e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_betay,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_betaz,interior,0,2,0,14,4,18,-0.6875,0.0625,-0.1875,1.7591075005164846e-11,2176,2176,0
534,20.025000000000045,2,post_ko_rhs,z4c_betaz,exterior,0,1,0,8,19,4,0.5625,-0.0625,-1.9375,1.7895617765578315e-11,30592,30592,0
534,20.025000000000045,2,post_ko_rhs,z4c_betaz,outer_boundary,0,1,0,8,19,4,0.5625,-0.0625,-1.9375,1.7895617765578315e-11,18944,18944,0
534,20.025000000000045,2,post_ko_rhs,z4c_betaz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bx,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bx,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bx,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_By,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_By,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_By,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_By,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bz,interior,0,0,0,19,17,12,-0.0625,-0.3125,-0.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bz,exterior,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bz,outer_boundary,0,0,0,4,4,4,-1.9375,-1.9375,-1.9375,0,0,0,0
534,20.025000000000045,2,post_ko_rhs,z4c_Bz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_chi,interior,0,3,0,10,4,19,0.8125,0.0625,-0.0625,6.2991628695570813e-12,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_chi,exterior,0,2,0,7,4,19,-1.5625,0.0625,-0.0625,6.3376913670791045e-12,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_chi,outer_boundary,0,2,0,7,4,19,-1.5625,0.0625,-0.0625,6.3376913670791045e-12,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_chi,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxx,interior,0,1,0,8,19,19,0.5625,-0.0625,-0.0625,8.3122328464746431e-11,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxx,exterior,0,3,0,11,4,15,0.9375,0.0625,-0.5625,5.0168584564413976e-11,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxx,outer_boundary,0,7,0,17,4,4,1.6875,0.0625,0.0625,2.9568677367697305e-11,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxx,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxy,interior,0,3,0,6,7,19,0.3125,0.4375,-0.0625,4.3548411471289929e-11,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxy,exterior,0,0,0,17,6,19,-0.3125,-1.6875,-0.0625,4.1907567047031284e-11,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxy,outer_boundary,0,0,0,17,6,19,-0.3125,-1.6875,-0.0625,4.1907567047031284e-11,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxz,interior,0,3,0,6,4,16,0.3125,0.0625,-0.4375,4.3549561818781427e-11,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxz,exterior,0,0,0,17,19,6,-0.3125,-0.0625,-1.6875,4.1907163575270581e-11,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxz,outer_boundary,0,0,0,17,19,6,-0.3125,-0.0625,-1.6875,4.1907163575270581e-11,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gxz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyy,interior,0,3,0,6,6,19,0.3125,0.3125,-0.0625,4.8441617037098261e-11,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyy,exterior,0,1,0,5,11,19,0.1875,-1.0625,-0.0625,4.3589199957838609e-11,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyy,outer_boundary,0,6,0,19,19,5,-0.0625,1.9375,0.1875,3.283583127622336e-11,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyy,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyz,interior,0,2,0,19,5,18,-0.0625,0.1875,-0.1875,3.5695686765582638e-11,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyz,exterior,0,1,0,11,17,17,0.9375,-0.3125,-0.3125,3.4096203931825722e-11,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyz,outer_boundary,0,5,0,6,7,16,0.3125,-1.5625,1.5625,2.199600215270824e-11,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gyz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gzz,interior,0,1,0,6,19,17,0.3125,-0.0625,-0.3125,4.8442043779073352e-11,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gzz,exterior,0,7,0,5,4,12,0.1875,0.0625,1.0625,4.3589578127556372e-11,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gzz,outer_boundary,0,4,0,19,18,19,-0.0625,-0.1875,1.9375,3.2835040242318314e-11,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_gzz,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Khat,interior,0,0,0,15,19,19,-0.5625,-0.0625,-0.0625,7.9954248186517502e-10,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Khat,exterior,0,6,0,15,8,9,-0.5625,0.5625,0.6875,2.5344936733828832e-10,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Khat,outer_boundary,0,6,0,15,16,4,-0.5625,1.5625,0.0625,1.3808016127324026e-10,18944,18944,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Khat,ghost,0,0,0,0,0,0,-2.4375,-2.4375,-2.4375,0,0,0,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Axx,interior,0,6,0,16,4,4,-0.4375,0.0625,0.0625,2.4206794684944642e-10,2176,2176,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Axx,exterior,0,2,0,15,5,13,-0.5625,0.1875,-0.8125,1.5917138319555016e-10,30592,30592,0
534,20.025000000000045,2,pre_excision_rhs,z4c_Axx,outer_boundary,0,2,0,16,6,7,-0.4375,0.3125,-1.5625,9.8426455480618346e-11,18944,18944,0
