cycle,time,stage,field,rank,gid,level,x,y,z,max_abs,bit_mismatch,nonfinite
267,10.01249999999995,2,ddbeta_d0,0,2,0,-0.0625,0.0625,-0.0625,1.1957022039155163e-09,32768,0
267,10.01249999999995,2,ddbeta_d1,0,2,0,-0.1875,0.1875,-0.0625,1.1455241200053479e-09,32768,0
267,10.01249999999995,2,ddbeta_d2,0,4,0,-0.1875,-0.0625,0.1875,1.1455260073844897e-09,32768,0
267,10.01249999999995,2,LGam_u0,0,0,0,-0.1875,-0.0625,-0.0625,4.7766048894004598e-09,32768,0
267,10.01249999999995,2,LGam_u1,0,0,0,-0.1875,-0.1875,-0.0625,4.9828474679713963e-09,32768,0
267,10.01249999999995,2,LGam_u2,0,4,0,-0.1875,-0.0625,0.1875,4.9828479120606062e-09,32768,0
267,10.01249999999995,2,Lbeta_u0,0,6,0,-0.6875,0.0625,0.0625,4.0724394342883663e-11,32768,0
267,10.01249999999995,2,Lbeta_u1,0,6,0,-0.5625,0.6875,0.0625,3.3254551456279868e-11,32768,0
267,10.01249999999995,2,Lbeta_u2,0,4,0,-0.5625,-0.0625,0.6875,3.3254558828854641e-11,32768,0
267,10.01249999999995,2,LB_d0,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,2,LB_d1,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,2,LB_d2,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,2,g_uu00,0,2,0,-1.9375,0.0625,-0.0625,1.567590501849736e-10,32768,0
267,10.01249999999995,2,g_uu01,0,0,0,-1.5625,-0.5625,-0.0625,9.6951624459437508e-11,32768,0
267,10.01249999999995,2,g_uu02,0,4,0,-1.5625,-0.0625,0.5625,9.695116741141877e-11,32768,0
267,10.01249999999995,2,g_uu10,0,0,0,-1.5625,-0.5625,-0.0625,9.6951624459437508e-11,32768,0
267,10.01249999999995,2,g_uu11,0,6,0,-0.1875,0.0625,0.4375,9.9554031685045175e-11,32768,0
267,10.01249999999995,2,g_uu12,0,6,0,-0.6875,0.5625,0.5625,7.0467291440594273e-11,32768,0
267,10.01249999999995,2,g_uu20,0,4,0,-1.5625,-0.0625,0.5625,9.695116741141877e-11,32768,0
267,10.01249999999995,2,g_uu21,0,6,0,-0.6875,0.5625,0.5625,7.0467291440594273e-11,32768,0
267,10.01249999999995,2,g_uu22,0,2,0,-0.1875,0.4375,-0.0625,9.9553587595835324e-11,32767,0
267,10.01249999999995,2,A_uu00,0,0,0,-1.0625,-0.0625,-0.0625,3.2217489787100817e-10,32768,0
267,10.01249999999995,2,A_uu01,0,6,0,-0.0625,0.1875,0.0625,3.9914632710136289e-10,32768,0
267,10.01249999999995,2,A_uu02,0,6,0,-0.0625,0.0625,0.1875,3.9914577198985057e-10,32768,0
267,10.01249999999995,2,A_uu10,0,6,0,-0.0625,0.1875,0.0625,3.9914632710136289e-10,32768,0
267,10.01249999999995,2,A_uu11,0,2,0,-0.4375,0.4375,-0.0625,2.2483441497467282e-10,32768,0
267,10.01249999999995,2,A_uu12,0,6,0,-0.1875,0.1875,0.1875,2.3227492151889351e-10,32768,0
267,10.01249999999995,2,A_uu20,0,6,0,-0.0625,0.0625,0.1875,3.9914577198985057e-10,32768,0
267,10.01249999999995,2,A_uu21,0,6,0,-0.1875,0.1875,0.1875,2.3227492151889351e-10,32768,0
267,10.01249999999995,2,A_uu22,0,4,0,-0.4375,-0.0625,0.4375,2.2483385986316051e-10,32768,0
267,10.01249999999995,2,AA_dd00,0,0,0,-0.0625,-0.0625,-0.0625,4.8696269239201229e-10,32768,0
267,10.01249999999995,2,AA_dd01,0,6,0,-0.0625,0.1875,0.0625,1.7610288227665194e-10,32768,0
267,10.01249999999995,2,AA_dd02,0,2,0,-0.0625,0.0625,-0.1875,1.7610296554337879e-10,32768,0
267,10.01249999999995,2,AA_dd10,0,6,0,-0.0625,0.1875,0.0625,1.7610288227665194e-10,32768,0
267,10.01249999999995,2,AA_dd11,0,6,0,-0.1875,0.3125,0.0625,2.2512336439461933e-10,32768,0
267,10.01249999999995,2,AA_dd12,0,0,0,-0.0625,-0.0625,-0.0625,1.9364088110762623e-10,32768,0
267,10.01249999999995,2,AA_dd20,0,2,0,-0.0625,0.0625,-0.1875,1.7610296554337879e-10,32768,0
267,10.01249999999995,2,AA_dd21,0,0,0,-0.0625,-0.0625,-0.0625,1.9364088110762623e-10,32768,0
267,10.01249999999995,2,AA_dd22,0,6,0,-0.1875,0.0625,0.3125,2.2512375297267795e-10,32768,0
267,10.01249999999995,2,R_dd00,0,0,0,-0.1875,-0.0625,-0.0625,1.2606298521828456e-08,32768,0
267,10.01249999999995,2,R_dd01,0,6,0,-0.0625,0.1875,0.0625,7.2761974535174799e-09,32768,0
267,10.01249999999995,2,R_dd02,0,6,0,-0.0625,0.0625,0.1875,7.2761618065943976e-09,32768,0
267,10.01249999999995,2,R_dd10,0,6,0,-0.0625,0.1875,0.0625,7.2761974535174799e-09,32768,0
267,10.01249999999995,2,R_dd11,0,2,0,-0.1875,0.0625,-0.0625,5.8295105541769861e-09,32768,0
267,10.01249999999995,2,R_dd12,0,6,0,-0.0625,0.1875,0.1875,4.4780232628408867e-09,32768,0
267,10.01249999999995,2,R_dd20,0,6,0,-0.0625,0.0625,0.1875,7.2761618065943976e-09,32768,0
267,10.01249999999995,2,R_dd21,0,6,0,-0.0625,0.1875,0.1875,4.4780232628408867e-09,32768,0
267,10.01249999999995,2,R_dd22,0,0,0,-0.1875,-0.0625,-0.0625,5.8295527553385232e-09,32768,0
267,10.01249999999995,2,Rphi_dd00,0,7,0,0.0625,0.0625,0.0625,5.482684173330199e-08,32768,0
267,10.01249999999995,2,Rphi_dd01,0,7,0,0.0625,0.0625,0.0625,4.2989150017547217e-09,32768,0
267,10.01249999999995,2,Rphi_dd02,0,7,0,0.0625,0.0625,0.0625,4.2988119730580365e-09,32768,0
267,10.01249999999995,2,Rphi_dd10,0,7,0,0.0625,0.0625,0.0625,4.2989150017547217e-09,32768,0
267,10.01249999999995,2,Rphi_dd11,0,0,0,-0.0625,-0.0625,-0.0625,2.7577968353398319e-08,32767,0
267,10.01249999999995,2,Rphi_dd12,0,0,0,-0.0625,-0.0625,-0.0625,1.8838356652395305e-08,32768,0
267,10.01249999999995,2,Rphi_dd20,0,7,0,0.0625,0.0625,0.0625,4.2988119730580365e-09,32768,0
267,10.01249999999995,2,Rphi_dd21,0,0,0,-0.0625,-0.0625,-0.0625,1.8838356652395305e-08,32768,0
267,10.01249999999995,2,Rphi_dd22,0,0,0,-0.0625,-0.0625,-0.0625,2.757808204023604e-08,32768,0
267,10.01249999999995,2,Ddalpha_dd00,0,3,0,0.0625,0.0625,-0.1875,1.5639851302928776e-08,32768,0
267,10.01249999999995,2,Ddalpha_dd01,0,1,0,0.0625,-0.1875,-0.0625,4.9854646522184964e-09,32768,0
267,10.01249999999995,2,Ddalpha_dd02,0,1,0,0.0625,-0.0625,-0.1875,4.9854775308055821e-09,32768,0
267,10.01249999999995,2,Ddalpha_dd10,0,1,0,0.0625,-0.1875,-0.0625,4.9854646522184964e-09,32768,0
267,10.01249999999995,2,Ddalpha_dd11,0,4,0,-0.0625,-0.0625,0.0625,1.1159330348675667e-08,32768,0
267,10.01249999999995,2,Ddalpha_dd12,0,3,0,0.0625,0.0625,-0.0625,3.2068832034326533e-09,32768,0
267,10.01249999999995,2,Ddalpha_dd20,0,1,0,0.0625,-0.0625,-0.1875,4.9854775308055821e-09,32768,0
267,10.01249999999995,2,Ddalpha_dd21,0,3,0,0.0625,0.0625,-0.0625,3.2068832034326533e-09,32768,0
267,10.01249999999995,2,Ddalpha_dd22,0,2,0,-0.0625,0.0625,-0.0625,1.1159331680943296e-08,32768,0
267,10.01249999999995,2,dbeta_du00,0,6,0,-1.9375,0.0625,0.0625,1.9313450838609469e-10,32768,0
267,10.01249999999995,2,dbeta_du01,0,6,0,-0.4375,1.0625,0.0625,1.7317194900279276e-10,32768,0
267,10.01249999999995,2,dbeta_du02,0,4,0,-0.4375,-0.0625,1.0625,1.7317190736942933e-10,32768,0
267,10.01249999999995,2,dbeta_du10,0,2,0,-0.3125,0.1875,-0.0625,2.6776114658844108e-10,32768,0
267,10.01249999999995,2,dbeta_du11,0,0,0,-0.3125,-0.0625,-0.0625,2.3911239654950123e-10,32768,0
267,10.01249999999995,2,dbeta_du12,0,0,0,-0.9375,-0.9375,-0.9375,1.2029363616328226e-10,32768,0
267,10.01249999999995,2,dbeta_du20,0,4,0,-0.3125,-0.0625,0.1875,2.6776061923250438e-10,32768,0
267,10.01249999999995,2,dbeta_du21,0,0,0,-0.9375,-0.9375,-0.9375,1.2029403861912868e-10,32768,0
267,10.01249999999995,2,dbeta_du22,0,0,0,-0.3125,-0.0625,-0.0625,2.3911272961640861e-10,32768,0
267,10.01249999999995,2,Lg_dd00,0,0,0,-0.6875,-0.0625,-0.0625,5.2910864578592509e-10,32768,0
267,10.01249999999995,2,Lg_dd01,0,6,0,-0.5625,0.3125,0.0625,2.5796217939522137e-10,32768,0
267,10.01249999999995,2,Lg_dd02,0,4,0,-0.5625,-0.0625,0.3125,2.5796176306158713e-10,32768,0
267,10.01249999999995,2,Lg_dd10,0,6,0,-0.5625,0.3125,0.0625,2.5796217939522137e-10,32768,0
267,10.01249999999995,2,Lg_dd11,0,6,0,-0.6875,0.5625,0.0625,3.0060565148204432e-10,32768,0
267,10.01249999999995,2,Lg_dd12,0,0,0,-0.8125,-0.9375,-0.9375,2.2389912146536517e-10,32768,0
267,10.01249999999995,2,Lg_dd20,0,4,0,-0.5625,-0.0625,0.3125,2.5796176306158713e-10,32768,0
267,10.01249999999995,2,Lg_dd21,0,0,0,-0.8125,-0.9375,-0.9375,2.2389912146536517e-10,32768,0
267,10.01249999999995,2,Lg_dd22,0,4,0,-0.6875,-0.0625,0.5625,3.0060653966046402e-10,32768,0
267,10.01249999999995,2,LA_dd00,0,0,0,-0.4375,-0.0625,-0.0625,5.2419174556561643e-10,32768,0
267,10.01249999999995,2,LA_dd01,0,2,0,-0.4375,0.1875,-0.0625,3.1195740435308039e-10,32768,0
267,10.01249999999995,2,LA_dd02,0,4,0,-0.4375,-0.0625,0.1875,3.1195718230847547e-10,32768,0
267,10.01249999999995,2,LA_dd10,0,2,0,-0.4375,0.1875,-0.0625,3.1195740435308039e-10,32768,0
267,10.01249999999995,2,LA_dd11,0,6,0,-0.1875,0.1875,0.0625,2.4887855665234326e-10,32768,0
267,10.01249999999995,2,LA_dd12,0,1,0,0.0625,-0.0625,-0.0625,1.1512908681954315e-10,32768,0
267,10.01249999999995,2,LA_dd20,0,4,0,-0.4375,-0.0625,0.1875,3.1195718230847547e-10,32768,0
267,10.01249999999995,2,LA_dd21,0,1,0,0.0625,-0.0625,-0.0625,1.1512908681954315e-10,32768,0
267,10.01249999999995,2,LA_dd22,0,6,0,-0.1875,0.0625,0.1875,2.4887752969604549e-10,32768,0
267,10.01249999999995,3,Lalpha,0,0,0,-1.9375,-0.0625,-0.0625,1.6901591584628228e-10,32768,0
267,10.01249999999995,3,Lchi,0,6,0,-1.9375,0.0625,0.0625,8.8540584586294102e-11,32768,0
267,10.01249999999995,3,LKhat,0,7,0,0.1875,0.3125,0.3125,4.2945227929358509e-10,32768,0
267,10.01249999999995,3,LTheta,0,6,0,-0.6875,0.1875,0.1875,1.2572937476525824e-10,32768,0
267,10.01249999999995,3,detg,0,0,0,-0.1875,-1.4375,-1.9375,3.3306690738754696e-16,18616,0
267,10.01249999999995,3,chi_guarded,0,6,0,-1.9375,0.1875,0.1875,1.853389663963867e-11,32768,0
267,10.01249999999995,3,oopsi4,0,6,0,-1.9375,0.1875,0.1875,1.853389663963867e-11,32768,0
267,10.01249999999995,3,AA,0,7,0,0.0625,0.0625,0.0625,7.7070683168756204e-10,32768,0
267,10.01249999999995,3,R,0,0,0,-0.4375,-0.6875,-0.0625,1.088595991127761e-09,32768,0
267,10.01249999999995,3,Ht,0,0,0,-0.0625,-0.0625,-0.0625,1.2763770040891131e-09,32768,0
267,10.01249999999995,3,K,0,6,0,-0.3125,0.0625,0.0625,8.7720886110531637e-10,32767,0
267,10.01249999999995,3,S,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,3,Ddalpha,0,0,0,-0.0625,-0.3125,-0.3125,1.5791475072024497e-09,32768,0
267,10.01249999999995,3,dbeta,0,0,0,-0.1875,-0.0625,-0.0625,5.8421578685852182e-10,32768,0
267,10.01249999999995,3,dB,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,3,Gamma_u0,0,6,0,-0.8125,0.0625,0.0625,1.1063818775985888e-09,32768,0
267,10.01249999999995,3,Gamma_u1,0,4,0,-0.6875,-0.3125,0.0625,4.7099333761656099e-10,32768,0
267,10.01249999999995,3,Gamma_u2,0,2,0,-0.6875,0.0625,-0.3125,4.7099314046150068e-10,32768,0
267,10.01249999999995,3,DA_u0,0,6,0,-0.0625,0.0625,0.0625,3.6504115286106753e-09,32768,0
267,10.01249999999995,3,DA_u1,0,0,0,-0.1875,-0.1875,-0.0625,4.9843809080130086e-09,32768,0
267,10.01249999999995,3,DA_u2,0,0,0,-0.1875,-0.0625,-0.1875,4.9844075533655996e-09,32768,0
267,10.01249999999995,3,dalpha_d0,0,0,0,-0.1875,-0.3125,-0.1875,1.2626650836011777e-09,32768,0
267,10.01249999999995,3,dalpha_d1,0,6,0,-0.1875,0.3125,0.0625,9.9637936790131221e-10,32768,0
267,10.01249999999995,3,dalpha_d2,0,2,0,-0.1875,0.0625,-0.3125,9.9637981199052206e-10,32768,0
267,10.01249999999995,3,dchi_d0,0,6,0,-0.5625,0.0625,0.0625,6.501521543356148e-11,32768,0
267,10.01249999999995,3,dchi_d1,0,6,0,-1.6875,1.0625,0.0625,4.9558981918274014e-11,32768,0
267,10.01249999999995,3,dchi_d2,0,0,0,-1.6875,-0.0625,-1.0625,4.9558579462427588e-11,32768,0
267,10.01249999999995,3,dKhat_d0,0,4,0,-0.0625,-0.3125,0.3125,5.3704468094828428e-09,32768,0
267,10.01249999999995,3,dKhat_d1,0,2,0,-0.1875,0.1875,-0.0625,6.2936938993729541e-09,32768,0
267,10.01249999999995,3,dKhat_d2,0,0,0,-0.1875,-0.0625,-0.1875,6.2936933442614418e-09,32768,0
267,10.01249999999995,3,dTheta_d0,0,0,0,-0.4375,-0.0625,-0.0625,6.8506650399378187e-10,32768,0
267,10.01249999999995,3,dTheta_d1,0,6,0,-1.0625,0.1875,0.1875,8.9404022082388791e-10,32768,0
267,10.01249999999995,3,dTheta_d2,0,4,0,-1.0625,-0.1875,0.1875,8.9403592114099191e-10,32768,0
267,10.01249999999995,3,ddbeta_d0,0,2,0,-0.0625,0.0625,-0.0625,1.2008161132115447e-09,32768,0
267,10.01249999999995,3,ddbeta_d1,0,2,0,-0.1875,0.1875,-0.0625,1.1579182057630533e-09,32768,0
267,10.01249999999995,3,ddbeta_d2,0,4,0,-0.1875,-0.0625,0.1875,1.1579195380306828e-09,32768,0
267,10.01249999999995,3,LGam_u0,0,0,0,-0.1875,-0.0625,-0.0625,4.8503299154845081e-09,32768,0
267,10.01249999999995,3,LGam_u1,0,0,0,-0.1875,-0.1875,-0.0625,5.0062656242744197e-09,32768,0
267,10.01249999999995,3,LGam_u2,0,4,0,-0.1875,-0.0625,0.1875,5.006273617880197e-09,32768,0
267,10.01249999999995,3,Lbeta_u0,0,6,0,-0.6875,0.0625,0.0625,4.125250141484571e-11,32768,0
267,10.01249999999995,3,Lbeta_u1,0,4,0,-0.5625,-0.6875,0.0625,3.3589471048339758e-11,32767,0
267,10.01249999999995,3,Lbeta_u2,0,4,0,-0.5625,-0.0625,0.6875,3.3589533932065763e-11,32768,0
267,10.01249999999995,3,LB_d0,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,3,LB_d1,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,3,LB_d2,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,3,g_uu00,0,2,0,-1.9375,0.0625,-0.0625,1.54462442836234e-10,32767,0
267,10.01249999999995,3,g_uu01,0,4,0,-1.5625,-0.5625,0.0625,9.0464058932882152e-11,32768,0
267,10.01249999999995,3,g_uu02,0,4,0,-1.5625,-0.0625,0.5625,9.0463632052581629e-11,32768,0
267,10.01249999999995,3,g_uu10,0,4,0,-1.5625,-0.5625,0.0625,9.0464058932882152e-11,32768,0
267,10.01249999999995,3,g_uu11,0,6,0,-0.1875,0.0625,0.4375,9.7629015982647616e-11,32767,0
267,10.01249999999995,3,g_uu12,0,6,0,-0.6875,0.5625,0.5625,7.0837162931548783e-11,32768,0
267,10.01249999999995,3,g_uu20,0,4,0,-1.5625,-0.0625,0.5625,9.0463632052581629e-11,32768,0
267,10.01249999999995,3,g_uu21,0,6,0,-0.6875,0.5625,0.5625,7.0837162931548783e-11,32768,0
267,10.01249999999995,3,g_uu22,0,2,0,-0.1875,0.4375,-0.0625,9.7628571893437766e-11,32768,0
267,10.01249999999995,3,A_uu00,0,0,0,-1.0625,-0.0625,-0.0625,3.1974162206793721e-10,32768,0
267,10.01249999999995,3,A_uu01,0,6,0,-0.0625,0.1875,0.0625,4.0328090866736943e-10,32768,0
267,10.01249999999995,3,A_uu02,0,6,0,-0.0625,0.0625,0.1875,4.0328040906700835e-10,32768,0
267,10.01249999999995,3,A_uu10,0,6,0,-0.0625,0.1875,0.0625,4.0328090866736943e-10,32768,0
267,10.01249999999995,3,A_uu11,0,2,0,-0.4375,0.4375,-0.0625,2.2957065415329936e-10,32768,0
267,10.01249999999995,3,A_uu12,0,6,0,-0.1875,0.1875,0.1875,2.3346374833366212e-10,32768,0
267,10.01249999999995,3,A_uu20,0,6,0,-0.0625,0.0625,0.1875,4.0328040906700835e-10,32768,0
267,10.01249999999995,3,A_uu21,0,6,0,-0.1875,0.1875,0.1875,2.3346374833366212e-10,32768,0
267,10.01249999999995,3,A_uu22,0,4,0,-0.4375,-0.0625,0.4375,2.2957000189727239e-10,32768,0
267,10.01249999999995,3,AA_dd00,0,0,0,-0.0625,-0.0625,-0.0625,4.9715564998109585e-10,32768,0
267,10.01249999999995,3,AA_dd01,0,6,0,-0.0625,0.1875,0.0625,1.7898738047250617e-10,32768,0
267,10.01249999999995,3,AA_dd02,0,2,0,-0.0625,0.0625,-0.1875,1.7898757476153548e-10,32768,0
267,10.01249999999995,3,AA_dd10,0,6,0,-0.0625,0.1875,0.0625,1.7898738047250617e-10,32768,0
267,10.01249999999995,3,AA_dd11,0,6,0,-0.1875,0.3125,0.0625,2.2476753791522697e-10,32768,0
267,10.01249999999995,3,AA_dd12,0,0,0,-0.0625,-0.0625,-0.0625,1.9073875812125607e-10,32768,0
267,10.01249999999995,3,AA_dd20,0,2,0,-0.0625,0.0625,-0.1875,1.7898757476153548e-10,32768,0
267,10.01249999999995,3,AA_dd21,0,0,0,-0.0625,-0.0625,-0.0625,1.9073875812125607e-10,32768,0
267,10.01249999999995,3,AA_dd22,0,6,0,-0.1875,0.0625,0.3125,2.2476798200443682e-10,32768,0
267,10.01249999999995,3,R_dd00,0,0,0,-0.1875,-0.0625,-0.0625,1.2657478307535386e-08,32768,0
267,10.01249999999995,3,R_dd01,0,6,0,-0.0625,0.1875,0.0625,7.2731383322755695e-09,32768,0
267,10.01249999999995,3,R_dd02,0,6,0,-0.0625,0.0625,0.1875,7.2731028254308206e-09,32768,0
267,10.01249999999995,3,R_dd10,0,6,0,-0.0625,0.1875,0.0625,7.2731383322755695e-09,32768,0
267,10.01249999999995,3,R_dd11,0,6,0,-0.1875,0.0625,0.0625,5.8439302592517333e-09,32768,0
267,10.01249999999995,3,R_dd12,0,1,0,0.0625,-0.1875,-0.1875,4.3491984448621448e-09,32768,0
267,10.01249999999995,3,R_dd20,0,6,0,-0.0625,0.0625,0.1875,7.2731028254308206e-09,32768,0
267,10.01249999999995,3,R_dd21,0,1,0,0.0625,-0.1875,-0.1875,4.3491984448621448e-09,32768,0
267,10.01249999999995,3,R_dd22,0,0,0,-0.1875,-0.0625,-0.0625,5.8439847673385181e-09,32768,0
267,10.01249999999995,3,Rphi_dd00,0,7,0,0.0625,0.0625,0.0625,5.6367099432463874e-08,32768,0
267,10.01249999999995,3,Rphi_dd01,0,7,0,0.0625,0.0625,0.0625,4.2993484328235354e-09,32768,0
267,10.01249999999995,3,Rphi_dd02,0,7,0,0.0625,0.0625,0.0625,4.2992773785499594e-09,32768,0
267,10.01249999999995,3,Rphi_dd10,0,7,0,0.0625,0.0625,0.0625,4.2993484328235354e-09,32768,0
267,10.01249999999995,3,Rphi_dd11,0,0,0,-0.0625,-0.0625,-0.0625,2.7900426857740968e-08,32768,0
267,10.01249999999995,3,Rphi_dd12,0,0,0,-0.0625,-0.0625,-0.0625,1.9199010381498738e-08,32768,0
267,10.01249999999995,3,Rphi_dd20,0,7,0,0.0625,0.0625,0.0625,4.2992773785499594e-09,32768,0
267,10.01249999999995,3,Rphi_dd21,0,0,0,-0.0625,-0.0625,-0.0625,1.9199010381498738e-08,32768,0
267,10.01249999999995,3,Rphi_dd22,0,0,0,-0.0625,-0.0625,-0.0625,2.7900540544578689e-08,32768,0
267,10.01249999999995,3,Ddalpha_dd00,0,4,0,-0.0625,-0.1875,0.1875,1.5607573899956151e-08,32768,0
267,10.01249999999995,3,Ddalpha_dd01,0,1,0,0.0625,-0.1875,-0.0625,5.1876346551793517e-09,32768,0
267,10.01249999999995,3,Ddalpha_dd02,0,1,0,0.0625,-0.0625,-0.1875,5.1876472562106812e-09,32768,0
267,10.01249999999995,3,Ddalpha_dd10,0,1,0,0.0625,-0.1875,-0.0625,5.1876346551793517e-09,32768,0
267,10.01249999999995,3,Ddalpha_dd11,0,4,0,-0.0625,-0.0625,0.0625,1.1442981673326358e-08,32768,0
267,10.01249999999995,3,Ddalpha_dd12,0,3,0,0.0625,0.0625,-0.0625,3.1718521142920508e-09,32768,0
267,10.01249999999995,3,Ddalpha_dd20,0,1,0,0.0625,-0.0625,-0.1875,5.1876472562106812e-09,32768,0
267,10.01249999999995,3,Ddalpha_dd21,0,3,0,0.0625,0.0625,-0.0625,3.1718521142920508e-09,32768,0
267,10.01249999999995,3,Ddalpha_dd22,0,2,0,-0.0625,0.0625,-0.0625,1.1442984781950827e-08,32768,0
267,10.01249999999995,3,dbeta_du00,0,6,0,-1.9375,0.0625,0.0625,1.903280519299777e-10,32768,0
267,10.01249999999995,3,dbeta_du01,0,0,0,-0.3125,-0.9375,-0.0625,1.7459998724600467e-10,32768,0
267,10.01249999999995,3,dbeta_du02,0,6,0,-0.3125,0.0625,0.9375,1.746007505243341e-10,32768,0
267,10.01249999999995,3,dbeta_du10,0,2,0,-0.3125,0.1875,-0.0625,2.6809161834950856e-10,32768,0
267,10.01249999999995,3,dbeta_du11,0,0,0,-0.3125,-0.0625,-0.0625,2.3942048343883471e-10,32768,0
267,10.01249999999995,3,dbeta_du12,0,0,0,-0.9375,-0.9375,-0.9375,1.2166970209115391e-10,32768,0
267,10.01249999999995,3,dbeta_du20,0,4,0,-0.3125,-0.0625,0.1875,2.6809110487135968e-10,32768,0
267,10.01249999999995,3,dbeta_du21,0,0,0,-0.9375,-0.9375,-0.9375,1.2167000740248568e-10,32768,0
267,10.01249999999995,3,dbeta_du22,0,0,0,-0.3125,-0.0625,-0.0625,2.3942092752804456e-10,32768,0
267,10.01249999999995,3,Lg_dd00,0,0,0,-0.6875,-0.0625,-0.0625,5.2551629714514547e-10,32768,0
267,10.01249999999995,3,Lg_dd01,0,6,0,-0.5625,0.3125,0.0625,2.5548121951324276e-10,32768,0
267,10.01249999999995,3,Lg_dd02,0,4,0,-0.5625,-0.0625,0.3125,2.5548063664615484e-10,32768,0
267,10.01249999999995,3,Lg_dd10,0,6,0,-0.5625,0.3125,0.0625,2.5548121951324276e-10,32768,0
267,10.01249999999995,3,Lg_dd11,0,2,0,-0.6875,0.5625,-0.0625,3.0064187250822272e-10,32768,0
267,10.01249999999995,3,Lg_dd12,0,6,0,-0.1875,0.1875,0.1875,2.2463406135209141e-10,32768,0
267,10.01249999999995,3,Lg_dd20,0,4,0,-0.5625,-0.0625,0.3125,2.5548063664615484e-10,32768,0
267,10.01249999999995,3,Lg_dd21,0,6,0,-0.1875,0.1875,0.1875,2.2463406135209141e-10,32768,0
267,10.01249999999995,3,Lg_dd22,0,4,0,-0.6875,-0.0625,0.5625,3.0064317008138275e-10,32768,0
267,10.01249999999995,3,LA_dd00,0,0,0,-0.4375,-0.0625,-0.0625,5.1715731697044021e-10,32768,0
267,10.01249999999995,3,LA_dd01,0,2,0,-0.4375,0.1875,-0.0625,3.0700708641973051e-10,32768,0
267,10.01249999999995,3,LA_dd02,0,4,0,-0.4375,-0.0625,0.1875,3.0700683661954997e-10,32768,0
267,10.01249999999995,3,LA_dd10,0,2,0,-0.4375,0.1875,-0.0625,3.0700708641973051e-10,32768,0
267,10.01249999999995,3,LA_dd11,0,6,0,-0.1875,0.1875,0.0625,2.4710739010558314e-10,32768,0
267,10.01249999999995,3,LA_dd12,0,1,0,0.0625,-0.0625,-0.0625,1.160915460984846e-10,32768,0
267,10.01249999999995,3,LA_dd20,0,4,0,-0.4375,-0.0625,0.1875,3.0700683661954997e-10,32768,0
267,10.01249999999995,3,LA_dd21,0,1,0,0.0625,-0.0625,-0.0625,1.160915460984846e-10,32768,0
267,10.01249999999995,3,LA_dd22,0,6,0,-0.1875,0.0625,0.1875,2.4710636314928536e-10,32768,0
534,20.025000000000045,1,Lalpha,0,2,0,-0.4375,0.0625,-0.0625,5.8924948254102105e-11,32768,0
534,20.025000000000045,1,Lchi,0,6,0,-0.9375,0.0625,0.0625,1.5484936249920978e-11,32768,0
534,20.025000000000045,1,LKhat,0,4,0,-0.5625,-0.0625,0.0625,3.6933382741022314e-10,32768,0
534,20.025000000000045,1,LTheta,0,7,0,0.3125,0.0625,0.0625,3.1010215216326742e-11,32768,0
534,20.025000000000045,1,detg,0,0,0,-1.5625,-1.6875,-1.9375,3.3306690738754696e-16,18521,0
534,20.025000000000045,1,chi_guarded,0,7,0,0.8125,0.0625,0.0625,9.0493723625684197e-12,32768,0
534,20.025000000000045,1,oopsi4,0,7,0,0.8125,0.0625,0.0625,9.0493723625684197e-12,32768,0
534,20.025000000000045,1,AA,0,1,0,0.4375,-0.0625,-0.1875,1.3553058675341845e-10,32768,0
534,20.025000000000045,1,R,0,7,0,0.5625,0.0625,0.0625,1.1246845121881677e-09,32768,0
534,20.025000000000045,1,Ht,0,7,0,0.5625,0.0625,0.0625,1.0167960917684127e-09,32768,0
534,20.025000000000045,1,K,0,2,0,-0.3125,0.0625,-0.0625,2.2990831460845129e-10,32768,0
534,20.025000000000045,1,S,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
534,20.025000000000045,1,Ddalpha,0,6,0,-0.5625,0.0625,0.0625,1.0972926733909816e-09,32768,0
534,20.025000000000045,1,dbeta,0,0,0,-0.9375,-0.0625,-0.0625,1.1585388204338187e-10,32768,0
534,20.025000000000045,1,dB,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
534,20.025000000000045,1,Gamma_u0,0,1,0,0.0625,-0.0625,-0.0625,1.7308381145587756e-10,32768,0
534,20.025000000000045,1,Gamma_u1,0,5,0,0.6875,-0.1875,0.0625,2.2922839418436272e-10,32768,0
534,20.025000000000045,1,Gamma_u2,0,1,0,0.6875,-0.0625,-0.1875,2.2923851017602037e-10,32768,0
534,20.025000000000045,1,DA_u0,0,0,0,-0.3125,-0.0625,-0.1875,1.2208052346807108e-09,32768,0
