gid,level,lx1,lx2,k,j,i,rho,z,z4c_chi,z4c_gxx,z4c_gxy,z4c_gxz,z4c_gyy,z4c_gyz,z4c_gzz,z4c_Khat,z4c_Axx,z4c_Axy,z4c_Axz,z4c_Ayy,z4c_Ayz,z4c_Azz,z4c_Gamx,z4c_Gamy,z4c_Gamz,z4c_Theta,z4c_alpha,z4c_betax,z4c_betay,z4c_betaz,z4c_Bx,z4c_By,z4c_Bz
35,5,20,63,0,39,55,5.201171875,-0.111328125,0.65410050846030343,0.85568561421415346,0.0084187219625849966,0,1.2648588931182325,0,0.92400034005802245,1.1930281521602959,0.36727352699411242,0.4078094809004027,0,-0.10447491281864776,0,-0.31443316754738232,0.21115589622723641,-0.13902002716411391,0,-0.010920583632423419,0.69511800461234985,0.082018568693788443,-0.058323439175754735,0,0.00068375029930862888,6.6577977044676362e-05,0
35,5,20,63,0,39,56,5.205078125,-0.111328125,0.65415976927988384,0.85620875580314215,0.0082073262359247043,0,1.264521877165429,0,0.9236788692516863,1.1657472382265597,0.34310130512390408,0.40862598634970476,0,-0.078674042246182463,0,-0.30696679322252257,0.21351110717501773,-0.13544606496633443,0,-0.0081910401795965409,0.69523442464775964,0.083997615520194163,-0.057433427207934921,0,0.00067689802227143643,6.7885002376065102e-05,0
35,5,20,63,0,39,57,5.208984375,-0.111328125,0.65420032335167588,0.85678105489108669,0.0080206854648550777,0,1.2641446592297874,0,0.92333472105029446,1.1394672251383522,0.32794260053478247,0.40726271159082966,0,-0.06542317285026697,0,-0.30007990163264764,0.21625381368132196,-0.13219338733735814,0,-0.0064172547013071511,0.69534967069697651,0.085879224542551993,-0.056549832418635766,0,0.00067012033084396384,6.8980622280204952e-05,0
35,5,20,63,0,39,58,5.212890625,-0.111328125,0.65423787856665505,0.85741166278422642,0.0078239873021618851,0,1.263691641673693,0,0.92298371294899173,1.1141566240166318,0.30658023661391748,0.40114752215846267,0,-0.048728983636418643,0,-0.28910463959781196,0.22090191829729447,-0.12972225592639408,0,-0.012324137852064385,0.69546375666913074,0.087661262318952701,-0.055671831689398613,0,0.00066343262042463716,6.9879704284038234e-05,0
35,5,20,63,0,39,59,5.216796875,-0.111328125,0.65428625333502333,0.85802208640337529,0.0075847325574571528,0,1.2632483234315335,0,0.9226475933739825,1.0898190139073027,0.27538630938174669,0.39539995138275275,0,-0.019426361258364278,0,-0.27684861525219451,0.22562154523897834,-0.12730244213275821,0,-0.019521728712862837,0.69557669969344349,0.089341438009783128,-0.054797442400123297,0,0.00065685542354698202,7.0591498698189192e-05,0
35,5,20,63,0,39,60,5.220703125,-0.111328125,0.65433124059306325,0.85857910686879102,0.0073427467346644905,0,1.2628812542615713,0,0.92231391955201236,1.0663527866923141,0.25176860198710238,0.39434026629858338,0,0.0070377551444168488,0,-0.27068541104763966,0.22746791988659273,-0.12380437103163598,0,-0.016182613470008329,0.695688520831371,0.090933106130095948,-0.053930975351214674,0,0.00065039794737105231,7.1129810980272265e-05,0
35,5,20,63,0,39,61,5.224609375,-0.111328125,0.65434646134088137,0.85916857865857899,0.0071607254383358561,0,1.2625149687409467,0,0.92194626355677856,1.0435988135702121,0.24388053548107896,0.39272543982572655,0,0.01687990805982121,0,-0.26925913798517737,0.22754732188495472,-0.11977865729044881,0,-0.0063849768097271366,0.69579924162310691,0.092455466867730346,-0.053080077013061944,0,0.0006440532240849328,7.1516178367681259e-05,0
35,5,20,63,0,39,62,5.228515625,-0.111328125,0.65433797175889108,0.85985290900521638,0.007016051718061897,0,1.2620557402622747,0,0.92154595923479887,1.021561402716886,0.23385550765762986,0.38380224166647131,0,0.022596617971302684,0,-0.26257264281005116,0.2300741789842167,-0.11696299702849026,0,-0.006977058651761253,0.69590888112336646,0.093908353513153478,-0.052245284265109694,0,0.00063781987115425873,7.1768112723863861e-05,0
35,5,20,63,0,39,63,5.232421875,-0.111328125,0.65434207489010232,0.86055536881329453,0.0068194719187509648,0,1.2615506516872754,0,0.9211600476205215,1.0003827954090201,0.20806219187354391,0.37131159554362858,0,0.041462407096210734,0,-0.24870365866913879,0.23529744954960119,-0.11550997818393978,0,-0.019591615490316461,0.69601745873069931,0.095275354577108853,-0.05142008512446633,0,0.00063171614069134187,7.1891066650408493e-05,0
35,5,20,63,0,39,64,5.236328125,-0.111328125,0.654368697226823,0.86118553743565884,0.0065507601731405471,0,1.2611067170102692,0,0.92080696101416215,0.98005398157019141,0.18111274353069287,0.36437846656834849,0,0.06676230119901809,0,-0.23836037728345477,0.23842165305594604,-0.11353999146514475,0,-0.025563749220551702,0.69612499832781638,0.096555790189442561,-0.050603085980689549,0,0.00062575866579562514,7.1888899141615912e-05,0
35,5,20,63,0,39,65,5.240234375,-0.111328125,0.65438282764143496,0.86178648871723296,0.0062982506984890626,0,1.2607214719951692,0,0.92044326918362174,0.96036378662252309,0.17065088946749235,0.36357659516187357,0,0.080985353014595488,0,-0.23752162169909435,0.2374420647791716,-0.11006600214548712,0,-0.015791080653352853,0.69623152631187113,0.097773671819304436,-0.049802190654008746,0,0.00061994000309977578,7.1776513090276319e-05,0
35,5,20,63,0,39,66,5.244140625,-0.111328125,0.65435866222408912,0.86245564074901471,0.0061328672335538258,0,1.2603038804779918,0,0.92003211616420588,0.94116129060269582,0.1688885026535516,0.36064793368756337,0,0.083990041667072066,0,-0.23774064352149749,0.23667204373742393,-0.10651355333647752,0,-0.0053330120860279068,0.69633706623695879,0.098947351755158383,-0.049023107393034344,0,0.00061424364800155313,7.1573724543928381e-05,0
35,5,20,63,0,39,67,5.248046875,-0.111328125,0.65431834424392243,0.86319299182540998,0.0060073458473684513,0,1.2598179820659656,0,0.9195994522385722,0.92253028922503866,0.15766004376588152,0.35073333512918009,0,0.08973842059764324,0,-0.22991094858568376,0.23989101456415329,-0.10441900078993274,0,-0.0092512357775198194,0.69644163846564455,0.10006829077509669,-0.048261140613903748,0,0.00060867177218966125,7.1290569772481763e-05,0
35,5,20,63,0,40,4,5.001953125,-0.107421875,0.62955441139897184,0.85294400884171284,0.015199430285402878,0,1.2831046635629464,0,0.9139218895361616,0.91180980008034263,0.12233893876524726,-0.39759878100797036,0,0.15539244868426824,0,-0.25191343100218083,-0.1180356609357488,-0.089622034134620429,0,0.0079756837420775616,0.6887853701717247,-0.069375597557499891,-0.038952920517074552,0,0.00060248004393952006,-0.00010163962090612599,0
35,5,20,63,0,40,5,5.005859375,-0.107421875,0.63037061341628675,0.85252040698562748,0.015091802907652522,0,1.2828652606687954,0,0.914544042901832,0.93574199295793914,0.13524358135398307,-0.40930366898414783,0,0.14568980739307286,0,-0.25932889791742919,-0.11836521517856569,-0.092407738610463044,0,0.007748872418047113,0.68888892717342276,-0.068358416483985412,-0.039825142775292657,0,0.00060852075307313508,-0.00010245456072899006,0
35,5,20,63,0,40,6,5.009765625,-0.107421875,0.63118133049046099,0.85211241694029871,0.01498097843016433,0,1.2826128263012306,0,0.91515934258094567,0.96074144854447019,0.14955215004527628,-0.42105043244645296,0,0.13461138427788608,0,-0.2672825698788428,-0.11826524494855321,-0.094376531808822411,0,0.0078838779352828816,0.68899353639581584,-0.067284998815413347,-0.040725116909440202,0,0.00061473069704630139,-0.00010320275085986814,0
35,5,20,63,0,40,7,5.013671875,-0.107421875,0.63198678844103673,0.85171813673538588,0.014870220824781665,0,1.2823498529547868,0,0.91576810407648512,0.9868664479475886,0.16362625327467814,-0.43300061933085637,0,0.12336148098649975,0,-0.27488061966580579,-0.11557518523093896,-0.096254360545816681,0,0.0068936167231408744,0.68909922742915175,-0.066145035097172802,-0.041649324061924509,0,0.00062111218527469776,-0.00010387363609343744,0
35,5,20,63,0,40,8,5.017578125,-0.107421875,0.63278602393268779,0.85134013612113935,0.014758682045175199,0,1.2820743192126962,0,0.91636895564686183,1.0142404868499213,0.17968303746307115,-0.44502014824222752,0,0.11024069009396412,0,-0.28328794067795116,-0.11220825960907399,-0.099161883717336516,0,0.006625773039393025,0.68920603099675504,-0.064925042231476021,-0.042598446320934201,0,0.00062766965640983672,-0.00010445494675023458,0
35,5,20,63,0,40,9,5.021484375,-0.107421875,0.63357754734704175,0.85098362722493814,0.01464248091909953,0,1.2817811399369385,0,0.91695978991801108,1.0430269995088193,0.19750807392207723,-0.45710222540689571,0,0.095362016487528248,0,-0.29235134625203779,-0.11088117347888747,-0.10317994147005501,0,0.0067469617677549257,0.68931397824947183,-0.063619224902001975,-0.043577592238790243,0,0.00063440374498236352,-0.00010493376083316687,0
35,5,20,63,0,40,10,5.025390625,-0.107421875,0.6343650212271289,0.85063891876203379,0.014518566925533863,0,1.2814772281438616,0,0.91754599957701177,1.0733564338223662,0.21572371738203111,-0.46915125777414668,0,0.079710456349406808,0,-0.30128964456026502,-0.1110554395962927,-0.10698877004087756,0,0.0059160940099324448,0.68942309911837674,-0.062231556117420483,-0.044589310510028041,0,0.00064131055484747306,-0.00010529738166904766,0
35,5,20,63,0,40,11,5.029296875,-0.107421875,0.63514963790075685,0.85030099045943874,0.014390666610330942,0,1.2811676913254657,0,0.91812942117705609,1.1052776473885029,0.23567454590934128,-0.48101077429276579,0,0.062230652681620757,0,-0.31079787339482784,-0.10962793934872968,-0.1095682616552381,0,0.0052476974056431345,0.68953342265924966,-0.060760715388550615,-0.045629857103512243,0,0.00064838404564316232,-0.00010553197902278679,0
35,5,20,63,0,40,12,5.033203125,-0.107421875,0.6359268006070824,0.84998007160712385,0.014264572969657888,0,1.2808463871856683,0,0.91870353312419661,1.1387315658431474,0.25763091258611692,-0.49263212575647242,0,0.0426875630798852,0,-0.32099925152928732,-0.10498554816887774,-0.11181041017960605,0,0.0049766135132014496,0.68964497756119947,-0.059192486489663833,-0.046694083057478762,0,0.0006556187263219304,-0.00010562049782391845,0
35,5,20,63,0,40,13,5.037109375,-0.107421875,0.63669491925494193,0.84968008871315137,0.014139455495917604,0,1.280510306740609,0,0.91926619403782817,1.1735114928793593,0.28042366181217249,-0.50381321886138108,0,0.021931610026788888,0,-0.33123229177205582,-0.099765056753992609,-0.11534697319860782,0,0.004128145156112142,0.68975779232297418,-0.057512776906508072,-0.047781979181975479,0,0.00066301012000039624,-0.00010554331300747922,0
35,5,20,63,0,40,14,5.041015625,-0.107421875,0.63745752564496383,0.84939264809968973,0.014009744285149105,0,1.28016454398498,0,0.91982266486676767,1.2093329225084035,0.30445479149362448,-0.51422776365412837,0,-0.00039566747930646951,0,-0.34166534589238923,-0.09758399953834071,-0.12015752842094049,0,0.0031158301494603499,0.68987189392377579,-0.055719219535187936,-0.048897639347757899,0,0.00067054906285011454,-0.00010528001286718615,0
35,5,20,63,0,40,15,5.044921875,-0.107421875,0.63821747455082045,0.84911021223284167,0.013873519605676156,0,1.2798144657518977,0,0.920377195037131,1.246137595751899,0.33037492320644818,-0.52363517390288472,0,-0.024886211927877926,0,-0.35257482522010891,-0.097356017277342444,-0.12464991918949145,0,0.0024158032905452153,0.68998730650781781,-0.053814727148981605,-0.050041952043195406,0,0.00067821923927612526,-0.00010481009860022905,0
35,5,20,63,0,40,16,5.048828125,-0.107421875,0.63897391200071918,0.84883330419322944,0.013735063125147393,0,1.2794609719365766,0,0.92092866647320193,1.2842802971639404,0.35795429461317235,-0.53182934738723731,0,-0.051494424417450647,0,-0.36374385285285504,-0.094411586403970696,-0.12806799756862897,0,0.0014955387923803328,0.69010405108872608,-0.051793602573424538,-0.051209660538989288,0,0.00068600339154973786,-0.00010411151617974384,0
35,5,20,63,0,40,17,5.052734375,-0.107421875,0.63972332469425919,0.8485694289357848,0.013599148194574143,0,1.2790997605212231,0,0.92147212989910099,1.3242797971961753,0.38746980495069977,-0.53858430184926687,0,-0.080524457419994228,0,-0.37524801342408365,-0.087442065769675781,-0.13146287266832965,0,0.00021517910289830408,0.69022214689645789,-0.049639380362927629,-0.052394772029582315,0,0.00069388761783250913,-0.00010315934569460594,0
35,5,20,63,0,40,18,5.056640625,-0.107421875,0.64046323998727994,0.84832451974793355,0.013465789509843685,0,1.2787266633460777,0,0.92200411733051013,1.36632954167342,0.41947156933389773,-0.54366442965941941,0,-0.11241305683552316,0,-0.38735993479871572,-0.080534393266336074,-0.13579454527178927,0,-0.0010847292394452381,0.69034161102896963,-0.047337594273820678,-0.053595162463573764,0,0.00070185384162050821,-0.00010192637660646441,0
35,5,20,63,0,40,19,5.060546875,-0.107421875,0.64119501783644417,0.84809433637868736,0.013332945565815577,0,1.2783451886222281,0,0.92252663144679481,1.4100257430910006,0.45371978361815851,-0.5467621549236763,0,-0.14692717622313978,0,-0.39998096449014153,-0.077124899305427971,-0.14035789520020786,0,-0.0023701001068690262,0.69046245587814337,-0.044885279151247896,-0.054809279442594609,0,0.00070986985112203203,-0.00010038537294700227,0
35,5,20,63,0,40,20,5.064453125,-0.107421875,0.64192080104541582,0.84787114575270961,0.01320179402652385,0,1.2779627349551395,0,0.92304274982965673,1.454588725869409,0.48968454128632311,-0.54748044466592427,0,-0.18357396480674532,0,-0.41288898077135594,-0.075059462779954317,-0.14418778876335361,0,-0.003617663339167204,0.69058468622875335,-0.042282955652662532,-0.056031509696437609,0,0.00071789054146852225,-9.8509764980387685e-05,0
35,5,20,63,0,40,21,5.068359375,-0.107421875,0.64263862471753563,0.84765751001218304,0.013074866180763211,0,1.2775794497968946,0,0.92354961301713778,1.4994798521798514,0.52729235395390428,-0.54544083015857947,0,-0.22220788437419409,0,-0.42610076457191426,-0.06996052906380984,-0.147979913656613,0,-0.0045307171153684059,0.69070829900583219,-0.039521842898427549,-0.057254459317478024,0,0.00072586797462031115,-9.6272784091852429e-05,0
35,5,20,63,0,40,22,5.072265625,-0.107421875,0.64334346544493171,0.84746509169075024,0.012950428201072152,0,1.2771877010063388,0,0.9240399616348256,1.5447645805681385,0.56682538987513964,-0.54031942601166216,0,-0.26299863229634596,0,-0.4397796287897372,-0.06156452619535982,-0.15296046108658604,0,-0.0048715764978651101,0.69083328376906672,-0.036586365117851613,-0.058473458843006969,0,0.00073375517157287906,-9.3647374721297387e-05,0
35,5,20,63,0,40,23,5.076171875,-0.107421875,0.64403221551649681,0.84730083049696991,0.012824268910116369,0,1.2767830757580085,0,0.92450928789561526,1.5906013608065765,0.60839913650818123,-0.53176083630001436,0,-0.30603041098020417,0,-0.45396844816979687,-0.053626829340919398,-0.15845192395295932,0,-0.0046465985349290456,0.69095962170894765,-0.033467728870379555,-0.059684100342198995,0,0.00074149726235132082,-9.0608737821435266e-05,0
35,5,20,63,0,40,24,5.080078125,-0.107421875,0.64470483637355724,0.84716213895281078,0.012697346659938918,0,1.2763696061260081,0,0.92495747577860643,1.6360654068278349,0.65133497675777063,-0.51920855807041599,0,-0.35075031328186007,0,-0.46831487624836671,-0.048122122404392925,-0.16257736435369163,0,-0.0039675542749666387,0.69108728228105631,-0.030168695631205583,-0.060876152086319822,0,0.00074902301873274184,-8.7136654563287172e-05,0
35,5,20,63,0,40,25,5.083984375,-0.107421875,0.64536091619337255,0.84704625403205391,0.012575766914579602,0,1.2759525080133209,0,0.92538385467301831,1.6789347940323009,0.69412339021640201,-0.50197509764422554,0,-0.39585575595879352,0,-0.48210459337126105,-0.042786024908947666,-0.16530785178312085,0,-0.0028831990965627599,0.69121622095680579,-0.026695688709987068,-0.062034859128797901,0,0.00075625035400771049,-8.3216219258757632e-05,0
35,5,20,63,0,40,26,5.087890625,-0.107421875,0.64599751445895526,0.84695807906811293,0.01246188709059313,0,1.2755303142675443,0,0.92578413857861064,1.7178166278856293,0.73566924320309002,-0.47967534176399318,0,-0.44021356253706362,0,-0.49494552617215481,-0.035036683763164884,-0.16866756610006894,0,-0.0013259125879184592,0.69134637927231135,-0.023051801796176712,-0.063148837571104899,0,0.00076310030404661423,-7.8838045346377593e-05,0
35,5,20,63,0,40,27,5.091796875,-0.107421875,0.6466110188707308,0.84690551400848957,0.012350235892421055,0,1.2750980687731031,0,0.92615312761112989,1.7541529449554261,0.77637017051369317,-0.45247642443443531,0,-0.48381541708300541,0,-0.50726063077942296,-0.025592571193776236,-0.1734865067612546,0,0.00068103525655381538,0.6914776863880584,-0.019237972519476603,-0.064212077562210743,0,0.00076950024473546865,-7.4000644499054965e-05,0
35,5,20,63,0,40,28,5.095703125,-0.107421875,0.64719951489473759,0.84689139294507076,0.012235522230281114,0,1.2746550335573739,0,0.92648810790434033,1.7897044117192689,0.81662740404355283,-0.42061799115252857,0,-0.52673118357636783,0,-0.5194291183087163,-0.016638687658417885,-0.17806011177384989,0,0.0028811983890253061,0.69161005848547996,-0.015257650864054112,-0.065216675205553659,0,0.0007753726133748523,-6.8712895718032503e-05,0
35,5,20,63,0,40,29,5.099609375,-0.107421875,0.64776249190401736,0.84691356545045893,0.012119555177073763,0,1.274205374217467,0,0.9267884116010735,1.8221197463489276,0.85457985447732387,-0.38377587824809878,0,-0.56736632894571726,0,-0.53056728803152597,-0.0083998010366608498,-0.18088905750434353,0,0.0050301032288566508,0.69174339666525775,-0.011121498133434996,-0.066148061865856131,0,0.00078062754116442219,-6.299540524182892e-05,0
35,5,20,63,0,40,30,5.103515625,-0.107421875,0.64829923482846219,0.84697067039375773,0.012007457690591822,0,1.273752490935697,0,0.927053134934683,1.8466486285507222,0.88702976736268879,-0.34165470664235142,0,-0.60293333497289114,0,-0.53919995303534562,0.00063005603162632194,-0.18282786901305523,0,0.0071349749878818428,0.69187758554130618,-0.0068500333654760211,-0.066990360399553223,0,0.0007851753252249527,-5.688037462701082e-05,0
35,5,20,63,0,40,31,5.107421875,-0.107421875,0.6488086251909756,0.84706354612830292,0.011899836584584988,0,1.2732969828491238,0,0.92728091397253221,1.8627243499382964,0.91298685344231689,-0.2947958803849306,0,-0.63221952402352077,0,-0.54513566628679144,0.011013723153793144,-0.18533186930831261,0,0.0091941260260006725,0.69201249579837498,-0.0024691821676061077,-0.06773334491749633,0,0.00078894488894082782,-5.0412191351461699e-05,0
35,5,20,63,0,40,32,5.111328125,-0.107421875,0.64929011066805509,0.84719159542782418,0.011792996921676731,0,1.2728402587554852,0,0.92747128657878253,1.8740359548818408,0.9337258459368234,-0.24450308521601494,0,-0.65583994164817738,0,-0.5493502380305636,0.021846200036115294,-0.18818996716846265,0,0.010945283781826074,0.6921479878307556,0.001998115560771509,-0.068371198567317895,0,0.00079188528263078335,-4.3646721268166776e-05,0
35,5,20,63,0,40,33,5.115234375,-0.107421875,0.64974418309688553,0.84735147768572805,0.011684249400973592,0,1.2723858652863318,0,0.92762526551395441,1.8813367971445745,0.94926451538049406,-0.19171860969477283,0,-0.67374645035255443,0,-0.55192677007285351,0.032483736969588083,-0.19032135978005102,0,0.012130658994876769,0.69228391413873891,0.0065314704890952263,-0.068897351173299759,0,0.00079395408707236726,-3.664981360957436e-05,0
35,5,20,63,0,40,34,5.119140625,-0.107421875,0.65017196219213469,0.84753900034535301,0.011573803071864775,0,1.2719375563380058,0,0.92774470756522975,1.8809181221173739,0.95735637381789829,-0.1370901357936723,0,-0.68420797466499605,0,-0.55169623737241535,0.043361993511567824,-0.19156627223437994,0,0.012706157763446089,0.69242011990832886,0.011104116092162471,-0.069304504757943391,0,0.00079511710121928363,-2.9494312337238649e-05,0
35,5,20,63,0,40,35,5.123046875,-0.107421875,0.65057467338064467,0.84775087954155626,0.011462619810607599,0,1.2714975039374503,0,0.92783164438045951,1.871391513318083,0.95692885046716225,-0.081397044564035945,0,-0.68629806733316168,0,-0.54819345474098002,0.054871648969228824,-0.19239119582430406,0,0.012619272795246755,0.69255644602383049,0.015682142473847815,-0.069588392205201258,0,0.00079536174124455019,-2.2257519017997888e-05,0
35,5,20,63,0,40,36,5.126953125,-0.107421875,0.65095344510353392,0.84798389352218773,0.011351152031654951,0,1.2710679069663744,0,0.92788801046132408,1.8557734250464712,0.94945087556549279,-0.025888398687173523,0,-0.6809508281192691,0,-0.54238822811436349,0.066623706609942518,-0.19274910124290698,0,0.011933352297706134,0.69269273365562578,0.020234296489545354,-0.069748314890606913,0,0.00079470175505840619,-1.5017686850071394e-05,0
35,5,20,63,0,40,37,5.130859375,-0.107421875,0.65130939523329001,0.84823416012122044,0.011239326131196343,0,1.2706519214819987,0,0.92791575285597527,1.8363200402810667,0.93636943668160466,0.028246087462209808,0,-0.66919533315987378,0,-0.53515481078302007,0.078073409477213751,-0.19239916015726802,0,0.010933914467125994,0.69282882835582638,0.024736533628941119,-0.069785287115801703,0,0.00079316798177812755,-7.8512214421128171e-06,0
35,5,20,63,0,40,38,5.134765625,-0.107421875,0.65164353356034888,0.84849751183638644,0.011126164825318812,0,1.2702533467140438,0,0.92791664008548258,1.8121243140980465,0.9173975308291803,0.080081066691093578,0,-0.65087140680479771,0,-0.52633215854645132,0.089216143893539587,-0.19170838117339037,0,0.0097873300462241464,0.69296458177514586,0.02916678485055791,-0.069702527440006226,0,0.00079080071702833593,-8.2953945015994864e-07,0
35,5,20,63,0,40,39,5.138671875,-0.107421875,0.65195664821627264,0.84877158935337249,0.011009173255734854,0,1.2698739162703492,0,0.92789193974739292,1.7825050901757988,0.8926511112352381,0.12895214107178965,0,-0.62652773898472613,0,-0.51567407578119984,0.10029563156122848,-0.19111158775327799,0,0.0083731256892925834,0.69309985361362281,0.033501844764049694,-0.069506676825839622,0,0.00078765213260631288,5.9832993935837198e-06,0
35,5,20,63,0,40,40,5.142578125,-0.107421875,0.65224975746790914,0.84905720364798021,0.010885477844619804,0,1.2695105560749242,0,0.92784296199764149,1.7490860342702335,0.86389212568967821,0.17423583651865729,0,-0.59815526719406598,0,-0.50367281552305276,0.11131290765367789,-0.19023546041823963,0,0.0066289585706104676,0.69323451393408264,0.037721367597237522,-0.069205973586302316,0,0.00078378769938275373,1.2532542211763801e-05,0
35,5,20,63,0,40,41,5.146484375,-0.107421875,0.65252413053875236,0.84935584980635093,0.010754153961576925,0,1.2691588242640444,0,0.92777131477096331,1.7138316996931622,0.83256060576644741,0.21560401778817614,0,-0.56699092663226613,0,-0.4910093894196994,0.12194741454910198,-0.18840900409957512,0,0.0047042314724317774,0.69336844525594898,0.041811160671383039,-0.068807641005760992,0,0.00077928070835212623,1.8773446093673778e-05,0
35,5,20,63,0,40,42,5.150390625,-0.107421875,0.65277983456512223,0.84966768711254548,0.010617349558482017,0,1.2688182560317489,0,0.92767722180594514,1.6771819365548952,0.79864229540618858,0.25305306984180037,0,-0.53260815622458613,0,-0.47798482657726987,0.13187631748466969,-0.185707613675857,0,0.0029388261642031904,0.69350154297810795,0.045761229819059647,-0.06831850089173569,0,0.00077420487209896196,2.4671263175088355e-05,0
35,5,20,63,0,40,43,5.154296875,-0.107421875,0.65301571943055015,0.8499917274053661,0.010477426689616987,0,1.2684921394106272,0,0.92755941970491607,1.63890647801611,0.76256138604766999,0.28642865994976052,0,-0.49531302315063286,0,-0.46484661473686917,0.14110773535000873,-0.18279785634954199,0,0.0018308611015422156,0.69363371529336715,0.049563313901563461,-0.067747211521436215,0,0.00076863274812042021,3.0201044713922809e-05,0
35,5,20,63,0,40,44,5.158203125,-0.107421875,0.65323212418176724,0.85032816604477579,0.010332420135129366,0,1.2681797349189736,0,0.92741821978344419,1.5995087856954213,0.72632329778427718,0.31526147933251097,0,-0.45776919564460583,0,-0.45184699768643327,0.14990818678868476,-0.18004003517622305,0,0.0013726170044210742,0.69376488304567085,0.05321143326377039,-0.067104302886700065,0,0.00076263674191704627,3.5347228252879107e-05,0
35,5,20,63,0,40,45,5.162109375,-0.107421875,0.65343110615962907,0.85068337767430513,0.010177390729029893,0,1.2678687620792184,0,0.92725559187778672,1.5600404411358624,0.69064487949236986,0.33973968789143405,0,-0.42142260442307927,0,-0.43870114944151756,0.15831647890181455,-0.1772803760288871,0,0.00050609453253768367,0.69389497963680846,0.056702503870407726,-0.06640033138066069,0,0.00075628751791693939,4.0102460625478369e-05,0
35,5,20,63,0,40,46,5.166015625,-0.107421875,0.65361282984031066,0.85106333871429418,0.010010878478416071,0,1.2675505072377793,0,0.92707141801403803,1.521136072959667,0.6536118890870376,0.3605311388563946,0,-0.38373640254121177,0,-0.42516149477023829,0.16612180372264265,-0.17425075760680331,0,-0.0012504181369872244,0.69402395024094798,0.060035561346996703,-0.065644644778433348,0,0.00074965054620716352,4.4465999516083515e-05,0
35,5,20,63,0,40,47,5.169921875,-0.107421875,0.65377554446959052,0.85146233763421431,0.0098347325543177936,0,1.26723551961867,0,0.9268642937748478,1.4828282954684771,0.6158716868596813,0.37797495538234849,0,-0.34448659490268019,0,-0.41210163108368397,0.17338017824394975,-0.17076274672073397,0,-0.0023170187911738019,0.69415175100229942,0.063212155909065107,-0.064845075381527978,0,0.00074278582177783744,4.8442882474204945e-05,0
35,5,20,63,0,40,48,5.173828125,-0.107421875,0.65392018667133733,0.85187497789760258,0.0096533766337226958,0,1.2669294599762051,0,0.92663607408265258,1.4450840430549579,0.58130093390491633,0.39256258212669937,0,-0.30834703514033729,0,-0.40031760461202781,0.18034319523265349,-0.16679652962688979,0,-0.0016812650794541726,0.69427834822618517,0.066236661321900731,-0.064008202806133549,0,0.00073574857942136868,5.2043261319846217e-05,0
35,5,20,63,0,40,49,5.177734375,-0.107421875,0.65405033791368894,0.85231039248446527,0.0094718345506080766,0,1.2666141843844347,0,0.92639022161502826,1.4081381648520186,0.54934145164223458,0.40407263956063261,0,-0.27592325794615424,0,-0.38874415848611715,0.18682309638059821,-0.16270098843578595,0,-0.0014977744445924741,0.69440371722350558,0.069113062460625957,-0.063140500294959198,0,0.0007285879391051368,5.5280850371477993e-05,0
35,5,20,63,0,40,50,5.181640625,-0.107421875,0.65416703839166968,0.85277571563671384,0.0092844868950290593,0,1.2662787004916609,0,0.92612699560624501,1.3723260971012228,0.51523842862499214,0.41168628786016404,0,-0.24183009433063074,0,-0.37616128260228371,0.19241263920128443,-0.15896341712233755,0,-0.0035668019899584621,0.69452784084263386,0.071842671870896505,-0.062249199224210947,0,0.00072134624161512796,5.8170987927206039e-05,0
35,5,20,63,0,40,51,5.185546875,-0.107421875,0.65426855576438614,0.85325745546317122,0.0090816858064092024,0,1.265943681970364,0,0.92584585075760528,1.3378103853440391,0.47940962701235962,0.41700488868259689,0,-0.20511969718192849,0,-0.363715776617627,0.19732601867035363,-0.15553746529969756,0,-0.0055923336078673568,0.69465070885384783,0.074428397988868966,-0.061341460276771446,0,0.00071406163991344167,6.0730384539533743e-05,0
35,5,20,63,0,40,52,5.189453125,-0.107421875,0.65435531909841593,0.85374258435345896,0.0088732146424688654,0,1.265624974793506,0,0.92554953333304568,1.3045324960277402,0.44809359860502701,0.42231527755954146,0,-0.17268025911855378,0,-0.35310726730529346,0.20223673413013005,-0.15187214068586383,0,-0.0051458869475238256,0.69477231770657177,0.076878745955196504,-0.060423097268296262,0,0.00070676881215165027,6.2978226186770464e-05,0
35,5,20,63,0,40,53,5.193359375,-0.107421875,0.65443087637752417,0.85424940381314496,0.0086761690206672484,0,1.2652919245318264,0,0.92524090816910498,1.2723813595612614,0.42282417365127317,0.42599787198337885,0,-0.14809173639837114,0,-0.34336711647612533,0.20738838963516637,-0.14783774356157905,0,-0.0045697882614266954,0.6948926694374552,0.079202891459356009,-0.059498180427271209,0,0.00069949659349184375,6.4935299645450367e-05,0
35,5,20,63,0,40,54,5.197265625,-0.107421875,0.65449883064092496,0.85479860883466285,0.008481600013435819,0,1.2649119259357635,0,0.92492134405600768,1.2413626316472217,0.39612822370473649,0.42545889457590708,0,-0.12339876312610755,0,-0.33224178384539055,0.21240547314625266,-0.14393111598675712,0,-0.007241029338285826,0.69501177012224447,0.081404175875313858,-0.058569319128730132,0,0.00069226886353605202,6.6620685884881533e-05,0
