arm,state,gid,i,j,rho,z,region,C_squared,H_squared,M_squared
high_order,T5,52,0,31,5.5078125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.897787578534265e-06,1.3367401374211484e-07,9.98635440500323e-07
high_order,T5,52,1,31,5.5234375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.7936749001287875e-06,6.208571935524463e-08,1.0163453818445743e-06
high_order,T5,52,2,31,5.5390625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.90075354628783e-06,9.7050917990453e-08,1.0880203935734372e-06
high_order,T5,52,3,31,5.5546875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.938276137680499e-06,3.9546933153391193e-08,1.1711331095275751e-06
high_order,T5,52,4,31,5.5703125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.009869531337587e-06,1.371916693368536e-08,1.320039918175391e-06
high_order,T5,52,5,31,5.5859375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.091546024566006e-06,1.708109364161766e-10,1.4800697072852963e-06
high_order,T5,52,6,31,5.6015625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.389392118558232e-06,1.3584417218548923e-09,1.760669741803127e-06
high_order,T5,52,7,31,5.6171875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.838276910200045e-06,1.3326340943915494e-08,2.1524997319872517e-06
high_order,T5,52,8,31,5.6328125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,6.187754524991325e-06,5.206938680825457e-08,2.4808876013717095e-06
high_order,T5,52,9,31,5.6484375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,6.347066369555007e-06,5.957822826505632e-08,2.664793881580818e-06
high_order,T5,52,10,31,5.6640625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,6.605969548470429e-06,1.427668273260128e-07,2.7813804616051258e-06
high_order,T5,52,11,31,5.6796875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,6.666371055613193e-06,9.524494482450453e-08,2.7961981586970026e-06
high_order,T5,52,12,31,5.6953125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,6.495244103331891e-06,5.285507933028959e-08,2.6851527272145453e-06
high_order,T5,52,13,31,5.7109375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,6.189971466556365e-06,1.2398121402159994e-08,2.4999062453142586e-06
high_order,T5,52,14,31,5.7265625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.9145422585723965e-06,1.1422452502443622e-08,2.232205191759771e-06
high_order,T5,52,15,31,5.7421875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.698750885086736e-06,4.922805235966476e-08,1.9603468076741287e-06
high_order,T5,52,16,31,5.7578125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.316951485466432e-06,1.3299615422665846e-07,1.6171123543951484e-06
high_order,T5,52,17,31,5.7734375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.862848382607806e-06,2.1444082849352133e-07,1.288202212856298e-06
high_order,T5,52,18,31,5.7890625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.578842854638769e-06,2.674137338156552e-07,1.005330842116932e-06
high_order,T5,52,19,31,5.8046875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.437957588528492e-06,3.5705959052398527e-07,7.320440113498709e-07
high_order,T5,52,20,31,5.8203125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.240257124702199e-06,3.886223634856669e-07,5.921538934500467e-07
high_order,T5,52,21,31,5.8359375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.037843193746821e-06,4.919876120526594e-07,4.646347554664159e-07
high_order,T5,52,22,31,5.8515625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.201738053609887e-06,7.040073887340858e-07,4.259587788514797e-07
high_order,T5,52,23,31,5.8671875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.4771133860921055e-06,8.453994688937165e-07,4.535089747648716e-07
high_order,T5,52,24,31,5.8828125,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.865995586707947e-06,1.2793355325964996e-06,5.046352893974631e-07
high_order,T5,52,25,31,5.8984375,0.4921875,MESHBLOCK_EDGE_OR_CORNER,4.832335084692551e-06,1.416740056863787e-06,5.936486117812038e-07
high_order,T5,52,26,31,5.9140625,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.26296343015552e-06,1.8160069249459693e-06,6.671947759584739e-07
high_order,T5,52,27,31,5.9296875,0.4921875,MESHBLOCK_EDGE_OR_CORNER,5.535141780657466e-06,1.8233940431901808e-06,7.88272110821955e-07
high_order,T5,52,28,31,5.9453125,0.4921875,COARSE_FINE_INTERFACE,5.290814801873077e-06,1.6359059210369843e-06,8.623712453827207e-07
high_order,T5,52,29,31,5.9609375,0.4921875,COARSE_FINE_INTERFACE,4.7486983286091935e-06,1.4272463161857928e-06,9.022247300896953e-07
high_order,T5,52,30,31,5.9765625,0.4921875,COARSE_FINE_INTERFACE,4.349865624948232e-06,1.1119269245147683e-06,8.732276727960331e-07
high_order,T5,52,31,31,5.9921875,0.4921875,COARSE_FINE_INTERFACE,4.487165885610524e-06,8.189757897451768e-07,1.1309667054645718e-06
high_order,T5,53,0,0,5.0078125,0.5078125,COARSE_FINE_INTERFACE,1.4029452833443009e-05,7.2638111269699795e-06,5.343301331661362e-06
high_order,T5,53,1,0,5.0234375,0.5078125,COARSE_FINE_INTERFACE,1.3793962017936363e-05,6.621995924678877e-06,5.642644734997716e-06
high_order,T5,53,2,0,5.0390625,0.5078125,COARSE_FINE_INTERFACE,1.573819027374777e-05,8.339386661991158e-06,5.726076970071089e-06
high_order,T5,53,3,0,5.0546875,0.5078125,COARSE_FINE_INTERFACE,1.60541732170108e-05,8.648124090554905e-06,5.579076803492336e-06
high_order,T5,53,4,0,5.0703125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.3611816794464012e-05,6.709391601054301e-06,4.956084168193156e-06
high_order,T5,53,5,0,5.0859375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.1487882125445772e-05,5.573541103431373e-06,3.8806875900800625e-06
high_order,T5,53,6,0,5.1015625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,7.604059661954067e-06,2.6254799571712533e-06,2.868545778736121e-06
high_order,T5,53,7,0,5.1171875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.866295891376547e-06,1.8221751788475188e-06,1.8879148631776253e-06
high_order,T5,53,8,0,5.1328125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,3.828451310667501e-06,5.232665365445549e-07,1.1093926490444885e-06
high_order,T5,53,9,0,5.1484375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,2.9905138356908315e-06,1.9429982452205347e-07,5.483307154731778e-07
high_order,T5,53,10,0,5.1640625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,2.9968950254764625e-06,3.0990051444491893e-07,3.5947843126143197e-07
high_order,T5,53,11,0,5.1796875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,3.2123945090044794e-06,4.819139696896485e-07,3.1180884582261455e-07
high_order,T5,53,12,0,5.1953125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,4.19349222945801e-06,1.3701582130712846e-06,3.1970727344156765e-07
high_order,T5,53,13,0,5.2109375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.468117683506014e-06,2.4661860885373595e-06,3.9716074598538106e-07
high_order,T5,53,14,0,5.2265625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,7.821501564904329e-06,4.457864020414514e-06,6.337130070413731e-07
high_order,T5,53,15,0,5.2421875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.020511255406055e-05,6.296061385307525e-06,1.0665030612140332e-06
high_order,T5,53,16,0,5.2578125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.2797770390082785e-05,8.222028208356282e-06,1.6472741095029752e-06
high_order,T5,53,17,0,5.2734375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.35766518367447e-05,8.382888157537531e-06,2.18480850472585e-06
high_order,T5,53,18,0,5.2890625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.2123888653937553e-05,6.288949349630398e-06,2.7431877070181907e-06
high_order,T5,53,19,0,5.3046875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,1.0786689623424814e-05,4.489626895444776e-06,3.1485556214211703e-06
high_order,T5,53,20,0,5.3203125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,7.50898526610708e-06,1.2741198165439397e-06,3.0736235278946226e-06
high_order,T5,53,21,0,5.3359375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,6.054537046193741e-06,2.9536148174342715e-07,2.5916803837305958e-06
high_order,T5,53,22,0,5.3515625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.0775133391922725e-06,6.412431369641353e-10,1.830189742159706e-06
high_order,T5,53,23,0,5.3671875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,4.771232529941187e-06,2.458408346274606e-07,1.1590389590424791e-06
high_order,T5,53,24,0,5.3828125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,4.812500411866904e-06,4.848708391400829e-07,8.445588995480428e-07
high_order,T5,53,25,0,5.3984375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.225750061635621e-06,7.973773328576358e-07,7.976514685540758e-07
high_order,T5,53,26,0,5.4140625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.792160370503535e-06,1.109522155005465e-06,8.999594152073669e-07
high_order,T5,53,27,0,5.4296875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.816757192950642e-06,9.172576550695326e-07,9.988501480713747e-07
high_order,T5,53,28,0,5.4453125,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.536702028070317e-06,4.954932673827381e-07,1.1123157465231056e-06
high_order,T5,53,29,0,5.4609375,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.306573322351301e-06,2.0730349991910467e-07,1.1910734267216374e-06
high_order,T5,53,30,0,5.4765625,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.079819344352141e-06,5.0716986211165e-10,1.160431500291197e-06
high_order,T5,53,31,0,5.4921875,0.5078125,MESHBLOCK_EDGE_OR_CORNER,5.0664451445336585e-06,3.19710758581536e-08,1.1150292476808953e-06
high_order,T5,53,0,1,5.0078125,0.5234375,COARSE_FINE_INTERFACE,1.5553430416778155e-05,7.943266703036458e-06,6.106532324866013e-06
high_order,T5,53,1,1,5.0234375,0.5234375,COARSE_FINE_INTERFACE,1.5133825242061797e-05,7.451755609871496e-06,6.064681085919779e-06
high_order,T5,53,2,1,5.0390625,0.5234375,COARSE_FINE_INTERFACE,1.4956183748553491e-05,7.48263368437886e-06,5.717214019554524e-06
high_order,T5,53,3,1,5.0546875,0.5234375,COARSE_FINE_INTERFACE,1.429273330072539e-05,7.334228735513606e-06,5.067796456270341e-06
high_order,T5,53,4,1,5.0703125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,1.0817472057934835e-05,4.6588652072441565e-06,4.175908673627395e-06
high_order,T5,53,5,1,5.0859375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,8.66671685982612e-06,3.6008751940521693e-06,3.023221342865219e-06
high_order,T5,53,6,1,5.1015625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.68645277509847e-06,1.4445918416038537e-06,2.145650597493073e-06
high_order,T5,53,7,1,5.1171875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,4.617551359980245e-06,1.0157556422313329e-06,1.4777285316538102e-06
high_order,T5,53,8,1,5.1328125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,3.639008293645216e-06,5.021883701548567e-07,9.833536886705836e-07
high_order,T5,53,9,1,5.1484375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,3.191542818951928e-06,3.834707182421243e-07,5.977724532068123e-07
high_order,T5,53,10,1,5.1640625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,3.755905285728245e-06,1.0120171858944098e-06,4.3719707520425967e-07
high_order,T5,53,11,1,5.1796875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,4.339664945628605e-06,1.5314203979861321e-06,3.870609701705958e-07
high_order,T5,53,12,1,5.1953125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.971893273864346e-06,3.0055848201139688e-06,4.3273938299007143e-07
high_order,T5,53,13,1,5.2109375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,7.544258504452763e-06,4.2491423933307075e-06,6.284682855613287e-07
high_order,T5,53,14,1,5.2265625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,9.641845489028993e-06,5.876467949411778e-06,9.396467082086487e-07
high_order,T5,53,15,1,5.2421875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,1.1400361853980515e-05,7.111742726582898e-06,1.3185682020336247e-06
high_order,T5,53,16,1,5.2578125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,1.2551131449811093e-05,7.707341059037684e-06,1.7634615286043886e-06
high_order,T5,53,17,1,5.2734375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,1.236148730963379e-05,7.041530972168819e-06,2.1407625747906573e-06
high_order,T5,53,18,1,5.2890625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,1.019771645154698e-05,4.329589502289358e-06,2.598679524714139e-06
high_order,T5,53,19,1,5.3046875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,8.872704622375095e-06,2.5943245748581095e-06,2.960328193500734e-06
high_order,T5,53,20,1,5.3203125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,6.647094934567681e-06,4.4872268263563443e-07,2.888717948784367e-06
high_order,T5,53,21,1,5.3359375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.735871746785222e-06,6.975797579908984e-09,2.4422021234338044e-06
high_order,T5,53,22,1,5.3515625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.227727986594076e-06,1.1615941112600618e-07,1.7726270826018376e-06
high_order,T5,53,23,1,5.3671875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.1885122914960455e-06,5.363265346853284e-07,1.2175834805246317e-06
high_order,T5,53,24,1,5.3828125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.190227446406806e-06,7.483497096126141e-07,9.133897340746456e-07
high_order,T5,53,25,1,5.3984375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.35562019768369e-06,8.99833379970566e-07,7.945518470009776e-07
high_order,T5,53,26,1,5.4140625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.6587091268211154e-06,1.057280896767608e-06,7.873219330051696e-07
high_order,T5,53,27,1,5.4296875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.450570729405542e-06,6.882572809680052e-07,8.180557091278061e-07
high_order,T5,53,28,1,5.4453125,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.135185721698553e-06,2.2924449500183817e-07,9.170809297430296e-07
high_order,T5,53,29,1,5.4609375,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.041023479357169e-06,2.7139908863398246e-08,1.0256318562623374e-06
high_order,T5,53,30,1,5.4765625,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.193209366549468e-06,8.862168216982245e-08,1.084472424293789e-06
high_order,T5,53,31,1,5.4921875,0.5234375,MESHBLOCK_EDGE_OR_CORNER,5.449934773588411e-06,2.701349780320248e-07,1.1427663183485239e-06
high_order,T5,53,0,2,5.0078125,0.5390625,COARSE_FINE_INTERFACE,1.7792897275760055e-05,9.795434166130438e-06,6.388885789474558e-06
high_order,T5,53,1,2,5.0234375,0.5390625,COARSE_FINE_INTERFACE,1.677471072000354e-05,9.210980399044876e-06,5.846438774230027e-06
high_order,T5,53,2,2,5.0390625,0.5390625,COARSE_FINE_INTERFACE,1.3727237937493109e-05,6.868775254025964e-06,5.017958709769626e-06
high_order,T5,53,3,2,5.0546875,0.5390625,COARSE_FINE_INTERFACE,1.1745458578091162e-05,5.8486576002710335e-06,3.95128755056938e-06
high_order,T5,53,4,2,5.0703125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,7.819141786938579e-06,2.813196194052722e-06,3.0011374179902713e-06
high_order,T5,53,5,2,5.0859375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.991860605444092e-06,1.866540774502766e-06,2.0865402634923158e-06
high_order,T5,53,6,2,5.1015625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,4.253513555026478e-06,6.599666552789066e-07,1.517208467846387e-06
high_order,T5,53,7,2,5.1171875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,3.822751425807507e-06,5.323949194163231e-07,1.1948745700494437e-06
high_order,T5,53,8,2,5.1328125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,3.845795369150221e-06,7.408616534285716e-07,9.821567145969981e-07
high_order,T5,53,9,2,5.1484375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,4.053960073982912e-06,1.0541542254853402e-06,8.085790662159304e-07
high_order,T5,53,10,2,5.1640625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.883916156944122e-06,2.8072536728909214e-06,7.659346406211618e-07
high_order,T5,53,11,2,5.1796875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,7.335954990412372e-06,4.046233545682655e-06,8.371013897119324e-07
high_order,T5,53,12,2,5.1953125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,9.603207506087155e-06,6.030264405212137e-06,9.793062657200856e-07
high_order,T5,53,13,2,5.2109375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,1.1145728050540468e-05,7.177631248941948e-06,1.21015745293418e-06
high_order,T5,53,14,2,5.2265625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,1.2020849717615394e-05,7.66246355432933e-06,1.4095396798568639e-06
high_order,T5,53,15,2,5.2421875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,1.2475634365695761e-05,7.82597291436705e-06,1.5293445804079248e-06
high_order,T5,53,16,2,5.2578125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,1.1888002177346636e-05,6.907264875092331e-06,1.7316718271961087e-06
high_order,T5,53,17,2,5.2734375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,1.0836848791696077e-05,5.511698176032869e-06,1.9645393328715714e-06
high_order,T5,53,18,2,5.2890625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,8.554619330967184e-06,2.7103905404474514e-06,2.389327876524332e-06
high_order,T5,53,19,2,5.3046875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,7.632433111260554e-06,1.330164876731692e-06,2.808179219710446e-06
high_order,T5,53,20,2,5.3203125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,6.462776231718129e-06,1.364863776626633e-07,2.862399556406862e-06
high_order,T5,53,21,2,5.3359375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.959270979011641e-06,1.847531639497008e-08,2.5277698255431585e-06
high_order,T5,53,22,2,5.3515625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.520120745858163e-06,1.3939324909865526e-07,1.9421659395837675e-06
high_order,T5,53,23,2,5.3671875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.345081504762214e-06,4.423172762974183e-07,1.3949969428967374e-06
high_order,T5,53,24,2,5.3828125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.114590181994318e-06,5.468687589010755e-07,9.917030171385608e-07
high_order,T5,53,25,2,5.3984375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.006824040945611e-06,5.724000644281995e-07,7.438190758164257e-07
high_order,T5,53,26,2,5.4140625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.1250149474109585e-06,6.640614500981823e-07,6.175439822021274e-07
high_order,T5,53,27,2,5.4296875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,4.900674441274988e-06,3.206311887310643e-07,5.933763082519479e-07
high_order,T5,53,28,2,5.4453125,0.5390625,MESHBLOCK_EDGE_OR_CORNER,4.751347387667378e-06,3.1971134708232204e-08,6.706130681487861e-07
high_order,T5,53,29,2,5.4609375,0.5390625,MESHBLOCK_EDGE_OR_CORNER,4.8989220670316396e-06,3.407747276810167e-08,7.942841074516288e-07
high_order,T5,53,30,2,5.4765625,0.5390625,MESHBLOCK_EDGE_OR_CORNER,5.491812860137792e-06,4.305734984173621e-07,9.355755413172874e-07
high_order,T5,53,31,2,5.4921875,0.5390625,MESHBLOCK_EDGE_OR_CORNER,6.074651620800109e-06,8.122262145479177e-07,1.1022084351683347e-06
high_order,T5,53,0,3,5.0078125,0.5546875,COARSE_FINE_INTERFACE,1.5463725806948544e-05,8.151756020410697e-06,5.577446675178468e-06
high_order,T5,53,1,3,5.0234375,0.5546875,COARSE_FINE_INTERFACE,1.4095026291563476e-05,7.622805067654814e-06,4.644584412751986e-06
high_order,T5,53,2,3,5.0390625,0.5546875,COARSE_FINE_INTERFACE,1.0009719014740046e-05,4.412791961842033e-06,3.6713609551432198e-06
high_order,T5,53,3,3,5.0546875,0.5546875,COARSE_FINE_INTERFACE,7.996431910773315e-06,3.3580518790090104e-06,2.6426011138488202e-06
high_order,T5,53,4,3,5.0703125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,5.328449298388322e-06,1.3497125941647931e-06,1.958135226227722e-06
high_order,T5,53,5,3,5.0859375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.4391918499092545e-06,9.289014217399988e-07,1.4785024147256787e-06
high_order,T5,53,6,3,5.1015625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,3.872886609154423e-06,5.582080186212894e-07,1.2548983229070773e-06
high_order,T5,53,7,3,5.1171875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,3.9998300250245286e-06,6.849766563035161e-07,1.2359871161533707e-06
high_order,T5,53,8,3,5.1328125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,5.19883834621691e-06,1.8054963100105823e-06,1.282683917406419e-06
high_order,T5,53,9,3,5.1484375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,6.4448067127449124e-06,2.913840364279807e-06,1.3359394759855543e-06
high_order,T5,53,10,3,5.1640625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,9.717691730439432e-06,5.926042170722795e-06,1.4504494666396608e-06
high_order,T5,53,11,3,5.1796875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,1.1603869354801449e-05,7.483635269690816e-06,1.6075269896557562e-06
high_order,T5,53,12,3,5.1953125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,1.2937654728952676e-05,8.547861811356963e-06,1.7071666837750357e-06
high_order,T5,53,13,3,5.2109375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,1.3242223767309684e-05,8.628439483472849e-06,1.7381712756056055e-06
high_order,T5,53,14,3,5.2265625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,1.1956502649075261e-05,7.2228213586160465e-06,1.6394701847004107e-06
high_order,T5,53,15,3,5.2421875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,1.0862322277530597e-05,6.1252275006053216e-06,1.4503636426924346e-06
high_order,T5,53,16,3,5.2578125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,9.222435186363363e-06,4.323150896541694e-06,1.4727018051146637e-06
high_order,T5,53,17,3,5.2734375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,8.1560516977659e-06,2.910071757788597e-06,1.702167070458596e-06
high_order,T5,53,18,3,5.2890625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,6.849545489576845e-06,1.000310378206876e-06,2.211004108517933e-06
high_order,T5,53,19,3,5.3046875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,6.7539456161167975e-06,3.221304871113682e-07,2.7640060692491687e-06
high_order,T5,53,20,3,5.3203125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,6.613529499198098e-06,4.4208755938834937e-10,2.9950773280539156e-06
high_order,T5,53,21,3,5.3359375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,6.438505885583295e-06,1.1463004992486742e-07,2.7796916568791703e-06
high_order,T5,53,22,3,5.3515625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,5.903194573285165e-06,1.219950012860809e-07,2.2338948895884278e-06
high_order,T5,53,23,3,5.3671875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,5.449404772454324e-06,2.6111558335201584e-07,1.5961006654974576e-06
high_order,T5,53,24,3,5.3828125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.947311188129499e-06,2.6783205205773235e-07,1.0442931086607466e-06
high_order,T5,53,25,3,5.3984375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.6292725643133114e-06,2.2723594439322943e-07,6.720696884988853e-07
high_order,T5,53,26,3,5.4140625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.6448954295600375e-06,3.0882329040902454e-07,4.555765594409675e-07
high_order,T5,53,27,3,5.4296875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.529258025380953e-06,1.0314516914050812e-07,3.917711838390488e-07
high_order,T5,53,28,3,5.4453125,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.543955855836668e-06,6.183851883554053e-11,4.3187982054092165e-07
high_order,T5,53,29,3,5.4609375,0.5546875,MESHBLOCK_EDGE_OR_CORNER,4.790102335222961e-06,9.824465024409965e-08,5.360801598160437e-07
high_order,T5,53,30,3,5.4765625,0.5546875,MESHBLOCK_EDGE_OR_CORNER,5.462999928156862e-06,5.111085706772797e-07,7.166916344821298e-07
high_order,T5,53,31,3,5.4921875,0.5546875,MESHBLOCK_EDGE_OR_CORNER,6.116582855175964e-06,8.613641328575381e-07,9.65825386817545e-07
high_order,T5,53,0,4,5.0078125,0.5703125,COARSE_FINE_INTERFACE,1.192019854672272e-05,6.026569218761104e-06,4.042025980008565e-06
high_order,T5,53,1,4,5.0234375,0.5703125,COARSE_FINE_INTERFACE,1.0007953599312124e-05,5.161086312047901e-06,2.9281376014269413e-06
high_order,T5,53,2,4,5.0390625,0.5703125,COARSE_FINE_INTERFACE,6.13519418441915e-06,2.0537722140939787e-06,2.094184841737399e-06
high_order,T5,53,3,4,5.0546875,0.5703125,COARSE_FINE_INTERFACE,4.655543911464652e-06,1.2064929830673727e-06,1.4223950255001505e-06
high_order,T5,53,4,4,5.0703125,0.5703125,INTERIOR,3.556949597336371e-06,3.821273564485198e-07,1.148877640268834e-06
high_order,T5,53,5,4,5.0859375,0.5703125,INTERIOR,3.4859976265387627e-06,3.2599647887695874e-07,1.1338787937008532e-06
high_order,T5,53,6,4,5.1015625,0.5703125,INTERIOR,3.966926874407016e-06,6.315592113102379e-07,1.2784896960414318e-06
high_order,T5,53,7,4,5.1171875,0.5703125,INTERIOR,4.928923472036228e-06,1.1993921236732735e-06,1.642423407934416e-06
high_order,T5,53,8,4,5.1328125,0.5703125,INTERIOR,8.036363604726974e-06,3.8570699885117645e-06,2.0490369777112103e-06
high_order,T5,53,9,4,5.1484375,0.5703125,INTERIOR,1.0782640658176208e-05,6.190071031469595e-06,2.3601114730525017e-06
high_order,T5,53,10,4,5.1640625,0.5703125,INTERIOR,1.4962849072921482e-05,9.991264370844387e-06,2.5674622753103453e-06
high_order,T5,53,11,4,5.1796875,0.5703125,INTERIOR,1.6384851337961354e-05,1.1199774222143201e-05,2.5832457097307067e-06
high_order,T5,53,12,4,5.1953125,0.5703125,INTERIOR,1.4986747971295783e-05,9.814791595505899e-06,2.3772124789914144e-06
high_order,T5,53,13,4,5.2109375,0.5703125,INTERIOR,1.3174797970524621e-05,8.177658736252965e-06,1.9889982914953637e-06
high_order,T5,53,14,4,5.2265625,0.5703125,INTERIOR,9.78258945039144e-06,4.995955646849297e-06,1.5408457565197088e-06
high_order,T5,53,15,4,5.2421875,0.5703125,INTERIOR,7.724089447652407e-06,3.1242945895675837e-06,1.149236786620528e-06
