order,kH_over_pi,midpoint_magnitude,midpoint_phase_error,physical_branch_amplitude,image_branch_amplitude
4,0.387939453125,0.954319217540981,-6.654039771338392e-17,0.9771596087704906,0.022840391229509482
4,0.38818359375,0.9542112722883622,-1.0126049284458518e-16,0.9771056361441811,0.02289436385581889
4,0.388427734375,0.9541031491094751,3.564093840411575e-18,0.9770515745547376,0.022948425445262433
4,0.388671875,0.9539948478566664,4.3461563039088256e-17,0.9769974239283332,0.023002576071666836
4,0.388916015625,0.9538863683823594,-4.8317226331073684e-17,0.9769431841911798,0.02305681580882024
4,0.38916015625,0.9537777105390532,-5.0690211341654694e-17,0.9768888552695266,0.023111144730473376
4,0.38940429687500006,0.953668874179324,4.006991077485145e-17,0.976834437089662,0.023165562910337945
4,0.3896484375,0.9535598591558253,3.4342992529872225e-17,0.9767799295779127,0.023220070422087347
4,0.389892578125,0.9534506653212865,6.898165542135814e-17,0.9767253326606433,0.023274667339356736
4,0.39013671874999994,0.9533412925285154,1.8609596296458937e-16,0.9766706462642577,0.023329353735742298
4,0.390380859375,0.9532317406303968,1.160732856143089e-17,0.9766158703151984,0.02338412968480158
4,0.390625,0.953122009479894,4.318961569948902e-17,0.976561004739947,0.023438995260052997
4,0.390869140625,0.9530120989300476,1.7097778166663087e-17,0.9765060494650237,0.023493950534976216
4,0.39111328125,0.9529020088339768,8.427702772269975e-17,0.9764510044169884,0.0235489955830116
4,0.391357421875,0.9527917390448795,8.308081169122271e-18,0.9763958695224397,0.02360413047756027
4,0.3916015625,0.9526812894160324,1.7857988833135566e-16,0.9763406447080161,0.023659355291983875
4,0.391845703125,0.9525706598007907,-2.6285871158797432e-17,0.9762853299003953,0.02371467009960465
4,0.39208984375000006,0.9524598500525896,-8.01643710688199e-17,0.9762299250262947,0.023770074973705257
4,0.392333984375,0.952348860024943,8.144460231866636e-18,0.9761744300124715,0.023825569987528494
4,0.392578125,0.9522376895714453,-1.085527533308911e-17,0.9761188447857228,0.023881155214277305
4,0.39282226562499994,0.9521263385457704,9.790555529469671e-17,0.9760631692728852,0.023936830727114777
4,0.39306640625,0.9520148068016724,1.158343038739069e-16,0.9760074034008361,0.023992596599163807
4,0.393310546875,0.9519030941929859,-3.1729393253088915e-17,0.975951547096493,0.024048452903507045
4,0.3935546875,0.9517912005736267,4.0868205550140195e-17,0.9758956002868133,0.024104399713186675
4,0.393798828125,0.9516791257975903,-1.0107166347719226e-16,0.9758395628987951,0.024160437101204857
4,0.39404296875,0.9515668697189543,-5.407050869624627e-17,0.9757834348594772,0.02421656514052284
4,0.394287109375,0.9514544321918778,2.54761517001028e-17,0.9757272160959389,0.024272783904061124
4,0.39453125,0.951341813070601,-6.509618913735676e-17,0.9756709065353004,0.024329093464699525
4,0.39477539062500006,0.9512290122094457,1.908025327693014e-17,0.9756145061047229,0.02438549389527711
4,0.39501953125,0.9511160294628168,-1.219367913724585e-16,0.9755580147314085,0.024441985268591593
4,0.395263671875,0.9510028646852006,-5.760339994989146e-17,0.9755014323426002,0.024498567657399772
4,0.39550781249999994,0.9508895177311664,1.5747014277244157e-16,0.9754447588655832,0.02455524113441676
4,0.395751953125,0.9507759884553664,-4.9574091318398345e-18,0.9753879942276832,0.024612005772316814
4,0.39599609375,0.9506622767125351,-1.3912345803719438e-16,0.9753311383562675,0.024668861643732443
4,0.39624023437499994,0.9505483823574913,-8.63369156748749e-17,0.9752741911787457,0.024725808821254358
4,0.396484375,0.9504343052451367,2.6043562782411723e-17,0.9752171526225684,0.024782847377431638
4,0.396728515625,0.9503200452304569,-1.2892878452827319e-16,0.9751600226152284,0.02483997738477156
4,0.39697265625,0.9502056021685213,1.7779649601385623e-16,0.9751028010842606,0.024897198915739327
4,0.397216796875,0.9500909759144838,8.678339767495172e-18,0.9750454879572419,0.024954512042758115
4,0.39746093750000006,0.9499761663235825,-6.6036547203365e-19,0.9749880831617912,0.025011916838208748
4,0.397705078125,0.9498611732511403,-6.50352617134146e-17,0.9749305866255702,0.02506941337442986
4,0.39794921875,0.9497459965525651,-1.1174245706588393e-18,0.9748729982762825,0.025127001723717457
4,0.39819335937499994,0.9496306360833497,1.2919918270505082e-16,0.9748153180416749,0.025184681958325128
4,0.3984375,0.9495150916990727,-7.815796526221646e-17,0.9747575458495363,0.025242454150463667
4,0.398681640625,0.9493993632553978,-7.010800465806109e-17,0.9746996816276989,0.025300318372301123
4,0.39892578124999994,0.949283450608075,7.415725568786369e-17,0.9746417253040375,0.025358274695962524
4,0.399169921875,0.94916735361294,-1.0292639737648226e-17,0.97458367680647,0.025416323193529988
4,0.3994140625,0.9490510721259152,3.0669090853538654e-17,0.9745255360629577,0.02547446393704239
4,0.399658203125,0.9489346060030097,3.197818730623854e-17,0.9744673030015049,0.02553269699849514
4,0.39990234375,0.9488179551003186,-6.145206125335738e-17,0.9744089775501593,0.025591022449840684
4,0.40014648437500006,0.9487011192740249,6.474945484031765e-17,0.9743505596370124,0.025649440362987552
4,0.400390625,0.9485840983803983,-5.1380647140415533e-17,0.9742920491901991,0.025707950809800928
4,0.400634765625,0.9484668922757965,3.9942388073791344e-17,0.9742334461378982,0.025766553862101804
4,0.40087890624999994,0.948349500816664,-1.281166426708464e-16,0.974174750408332,0.025825249591668042
4,0.401123046875,0.9482319238595346,6.562888026968186e-18,0.9741159619297672,0.025884038070232707
4,0.4013671875,0.9481141612610294,3.8369796792890076e-17,0.9740570806305147,0.025942919369485284
4,0.40161132812499994,0.9479962128778581,1.1953048031418848e-17,0.973998106438929,0.026001893561070966
4,0.40185546875,0.947878078566819,2.047509035462261e-17,0.9739390392834095,0.02606096071659053
4,0.402099609375,0.9477597581847995,7.677262242830081e-17,0.9738798790923997,0.02612012090760024
4,0.40234375,0.9476412515887761,1.138743901651733e-16,0.973820625794388,0.02617937420561195
4,0.402587890625,0.9475225586358147,3.5889729964559205e-17,0.9737612793179073,0.026238720682092653
4,0.40283203125000006,0.9474036791830704,-3.076801931101225e-17,0.9737018395915351,0.026298160408464832
4,0.403076171875,0.9472846130877887,-8.309527948584181e-17,0.9736423065438944,0.026357693456105613
4,0.4033203125,0.9471653602073049,-3.731230148034658e-17,0.9735826801036525,0.026417319896347546
4,0.40356445312499994,0.9470459203990447,6.09307037142816e-17,0.9735229601995223,0.026477039800477664
4,0.40380859375,0.946926293520524,-2.9580801760494265e-17,0.973463146760262,0.02653685323973798
4,0.404052734375,0.9468064794293501,-7.58226409972544e-17,0.973403239714675,0.026596760285324983
4,0.40429687499999994,0.9466864779832206,-3.79231340323572e-17,0.9733432389916103,0.026656761008389707
4,0.404541015625,0.9465662890399249,-5.2379886371907485e-17,0.9732831445199626,0.026716855480037494
4,0.40478515625,0.9464459124573432,4.6724971950025765e-17,0.9732229562286716,0.026777043771328335
4,0.405029296875,0.9463253480934484,5.531962854466014e-18,0.9731626740467242,0.026837325953275815
4,0.4052734375,0.9462045958063044,-1.5785536591301508e-17,0.9731022979031523,0.026897702096847775
4,0.40551757812500006,0.9460836554540678,2.6581224017831633e-17,0.973041827727034,0.02695817227296604
4,0.40576171875,0.9459625268949872,-1.1327070799497355e-17,0.9729812634474935,0.027018736552506473
4,0.406005859375,0.9458412099874043,-1.0608174909458286e-16,0.9729206049937021,0.027079395006297857
4,0.40625000000000006,0.9457197045897531,-2.6711479011243198e-17,0.9728598522948766,0.027140147705123463
4,0.406494140625,0.9455980105605611,-3.48748841278287e-17,0.9727990052802806,0.02720099471971943
4,0.40673828125,0.945476127758449,-3.288563548166146e-17,0.9727380638792245,0.027261936120775487
4,0.40698242187499994,0.9453540560421312,-1.2251332165238028e-16,0.9726770280210656,0.027322971978934407
4,0.4072265625,0.9452317952704153,-3.779732885473737e-18,0.9726158976352077,0.02738410236479233
4,0.407470703125,0.9451093453022041,1.0661803754745053e-16,0.9725546726511021,0.027445327348897985
4,0.40771484375,0.9449867059964933,1.8500156778895266e-16,0.9724933529982467,0.02750664700175337
4,0.407958984375,0.944863877212374,1.505817361644533e-18,0.972431938606187,0.027568061393813015
4,0.40820312500000006,0.9447408588090314,6.473007587354053e-17,0.9723704294045157,0.02762957059548432
4,0.408447265625,0.9446176506457462,-4.78186463292027e-17,0.9723088253228731,0.027691174677126895
4,0.40869140625,0.9444942525818938,-1.3131867823634172e-16,0.9722471262909469,0.02775287370905316
4,0.40893554687500006,0.9443706644769454,-2.595243140252114e-17,0.9721853322384727,0.0278146677615273
4,0.4091796875,0.9442468861904675,3.144349866744977e-17,0.9721234430952338,0.027876556904766203
4,0.409423828125,0.9441229175821226,-1.3454802018269607e-16,0.9720614587910613,0.027938541208938683
4,0.40966796874999994,0.9439987585116696,5.656096293661728e-17,0.9719993792558348,0.028000620744165206
4,0.409912109375,0.9438744088389629,-4.8007182175391865e-17,0.9719372044194814,0.02806279558051855
4,0.41015625,0.9437498684239544,-5.0395324490297014e-17,0.9718749342119772,0.02812506578802282
4,0.410400390625,0.9436251371266924,2.173975247507749e-17,0.9718125685633463,0.028187431436653754
4,0.41064453125,0.9435002148073217,5.317375568229916e-17,0.9717501074036609,0.028249892596339143
4,0.41088867187500006,0.9433751013260854,-1.1070407152735908e-16,0.9716875506630427,0.028312449336957313
4,0.4111328125,0.9432497965433231,-1.0747551415368672e-16,0.9716248982716615,0.028375101728338514
4,0.411376953125,0.9431243003194725,4.760792511721218e-18,0.9715621501597362,0.028437849840263818
4,0.41162109375000006,0.9429986125150696,9.273534423085922e-17,0.9714993062575348,0.028500693742465222
4,0.411865234375,0.9428727329907477,-2.5634955679757786e-17,0.9714363664953738,0.02856363350462615
4,0.412109375,0.9427466616072396,-8.605064361969703e-18,0.9713733308036199,0.028626669196380183
4,0.41235351562499994,0.9426203982253758,6.872355417649765e-18,0.9713101991126878,0.028689800887312156
4,0.41259765625,0.9424939427060857,8.476212717101511e-17,0.9712469713530429,0.028753028646957113
4,0.412841796875,0.9423672949103985,-1.4959427257460822e-16,0.9711836474551991,0.028816352544800805
4,0.4130859375,0.942240454699442,1.8987512773022965e-16,0.971120227349721,0.028879772650279023
4,0.413330078125,0.9421134219344439,-9.88782524950271e-17,0.9710567109672219,0.02894328903277804
4,0.41357421875000006,0.9419861964767314,8.450614002321965e-17,0.9709930982383657,0.029006901761634285
4,0.413818359375,0.9418587781877321,2.5997528782930738e-17,0.9709293890938662,0.029070610906133887
4,0.4140625,0.9417311669289737,-7.229972600162634e-17,0.9708655834644868,0.02913441653551313
4,0.41430664062500006,0.9416033625620839,5.514160571573713e-17,0.9708016812810418,0.029198318718958116
4,0.41455078125,0.9414753649487915,-2.493339304156734e-17,0.9707376824743957,0.029262317525604264
4,0.414794921875,0.9413471739509262,9.542193742772179e-17,0.970673586975463,0.029326413024536924
4,0.41503906249999994,0.9412187894304187,-5.411346640008099e-18,0.9706093947152094,0.02939060528479065
4,0.415283203125,0.9410902112493013,7.742078824560128e-17,0.9705451056246506,0.029454894375349372
4,0.41552734375,0.9409614392697078,-4.089930615209067e-17,0.9704807196348539,0.029519280365146117
4,0.415771484375,0.9408324733538733,-2.253033784130628e-17,0.9704162366769367,0.02958376332306334
4,0.416015625,0.9407033133641357,3.090022896734229e-17,0.9703516566820678,0.029648343317932147
4,0.41625976562500006,0.9405739591629348,9.20578766428802e-17,0.9702869795814675,0.02971302041853252
4,0.41650390625,0.9404444106128134,-4.312556709083942e-17,0.9702222053064067,0.029777794693593318
4,0.416748046875,0.940314667576416,-9.025665148505958e-17,0.970157333788208,0.02984266621179199
4,0.41699218750000006,0.940184729916491,4.280545398239845e-17,0.9700923649582456,0.029907635041754477
4,0.417236328125,0.9400545974958897,-1.8075213000866577e-16,0.9700272987479448,0.029972701252055145
4,0.41748046875,0.9399242701775665,1.3894087966750157e-16,0.9699621350887833,0.03003786491121674
4,0.41772460937499994,0.9397937478245799,-4.1137332988596416e-17,0.96989687391229,0.030103126087709986
4,0.41796875,0.9396630303000922,-1.1972308770055042e-16,0.9698315151500461,0.03016848484995388
4,0.418212890625,0.9395321174673694,-7.659103723559499e-17,0.9697660587336847,0.03023394126631529
4,0.41845703125,0.9394010091897824,3.053365324209133e-17,0.9697005045948912,0.03029949540510879
4,0.418701171875,0.9392697053308061,2.7946643029203866e-17,0.9696348526654031,0.030365147334596998
4,0.4189453125,0.9391382057540204,7.24158016854325e-17,0.9695691028770101,0.030430897122989797
4,0.419189453125,0.9390065103231103,4.517885269539273e-17,0.9695032551615552,0.030496744838444834
4,0.41943359375,0.9388746189018659,-3.188628247922426e-17,0.969437309450933,0.030562690549067073
4,0.41967773437500006,0.938742531354183,-5.625863450592013e-17,0.9693712656770914,0.030628734322908524
4,0.419921875,0.9386102475440626,-3.6680821015978335e-17,0.9693051237720314,0.03069487622796868
4,0.420166015625,0.938477767335612,-1.018967456253062e-16,0.969238883667806,0.030761116332194027
4,0.42041015624999994,0.9383450905930444,2.804978618984506e-17,0.9691725452965222,0.030827454703477808
4,0.420654296875,0.9382122171806794,-4.3818655051906534e-17,0.9691061085903396,0.030893891409660312
4,0.4208984375,0.9380791469629434,4.419687264231366e-17,0.9690395734814716,0.030960426518528372
4,0.421142578125,0.9379458798043693,-9.27993464842144e-17,0.9689729399021847,0.031027060097815362
4,0.42138671875,0.9378124155695973,8.23040762112022e-17,0.9689062077847986,0.031093792215201366
4,0.421630859375,0.9376787541233744,-3.946955169493188e-17,0.9688393770616872,0.031160622938312843
4,0.421875,0.9375448953305557,-4.2495056738520774e-17,0.9687724476652779,0.031227552334722075
4,0.422119140625,0.9374108390561037,1.945254444350977e-17,0.9687054195280518,0.031294580471948164
4,0.42236328125000006,0.9372765851650887,-4.0458996505448184e-17,0.9686382925825443,0.03136170741745564
4,0.422607421875,0.9371421335226894,-7.639219415417126e-17,0.9685710667613447,0.03142893323865531
4,0.4228515625,0.9370074839941924,2.748613720314158e-18,0.9685037419970963,0.03149625800290373
4,0.42309570312499994,0.9368726364449939,9.075740222108709e-17,0.9684363182224969,0.03156368177750307
4,0.42333984375,0.9367375907405977,2.635251961152458e-18,0.9683687953702989,0.03163120462970115
4,0.423583984375,0.9366023467466174,8.538140866853907e-17,0.9683011733733087,0.03169882662669127
4,0.423828125,0.9364669043287759,1.618339960314424e-17,0.9682334521643879,0.03176654783561206
4,0.424072265625,0.9363312633529052,1.5162457613584204e-16,0.9681656316764526,0.03183436832354741
4,0.42431640625,0.936195423684947,-3.523832548874307e-17,0.9680977118424735,0.03190228815752649
4,0.424560546875,0.9360593851909538,1.400622446026254e-16,0.9680296925954769,0.03197030740452311
4,0.4248046875,0.9359231477370872,-1.9957863227320114e-16,0.9679615738685436,0.03203842613145641
4,0.42504882812500006,0.9357867111896196,-1.0102060337761808e-16,0.9678933555948098,0.03210664440519018
4,0.42529296875,0.9356500754149346,-9.049101343724344e-18,0.9678250377074673,0.03217496229253264
4,0.425537109375,0.9355132402795252,4.5592880748756805e-17,0.9677566201397626,0.0322433798602374
4,0.42578124999999994,0.9353762056499971,1.3764125117569189e-17,0.9676881028249986,0.032311897175001436
4,0.426025390625,0.9352389713930662,1.0459519975693108e-16,0.9676194856965331,0.03238051430346689
4,0.42626953125,0.9351015373755601,-4.020816556833144e-17,0.9675507686877801,0.032449231312219884
4,0.426513671875,0.9349639034644185,7.606987460660734e-17,0.9674819517322093,0.032518048267790756
4,0.4267578125,0.934826069526693,1.3397805986011438e-17,0.9674130347633465,0.03258696523665355
4,0.427001953125,0.9346880354295467,-1.9079713840824234e-16,0.9673440177147734,0.03265598228522665
4,0.42724609375,0.9345498010402561,-1.213892955976018e-16,0.967274900520128,0.032725099479871955
4,0.427490234375,0.9344113662262092,-9.601006435930723e-17,0.9672056831131046,0.03279431688689538
4,0.42773437500000006,0.934272730854908,6.55416315736729e-17,0.9671363654274541,0.032863634572545986
4,0.427978515625,0.9341338947939668,-4.1771466405864814e-17,0.9670669473969835,0.032933052603016544
4,0.42822265625,0.9339948579111134,3.58674109340018e-18,0.9669974289555566,0.033002571044443374
4,0.42846679687499994,0.9338556200741891,8.706990489250501e-18,0.9669278100370946,0.03307218996290545
4,0.4287109375,0.9337161811511487,2.8034093593707216e-17,0.9668580905755744,0.03314190942442563
4,0.428955078125,0.9335765410100616,9.49184388587011e-17,0.9667882705050308,0.0332117294949692
4,0.42919921875,0.9334366995191108,-1.2137757859709726e-16,0.9667183497595554,0.033281650240444605
4,0.429443359375,0.9332966565465937,3.369440996114795e-17,0.9666483282732967,0.033351671726703225
4,0.4296875,0.9331564119609222,1.3646226432860683e-16,0.9665782059804611,0.033421794019538875
4,0.429931640625,0.9330159656306238,5.172504443524742e-17,0.9665079828153119,0.03349201718468808
4,0.43017578125,0.9328753174243403,-1.2565390439482747e-16,0.9664376587121701,0.03356234128782987
4,0.43041992187500006,0.9327344672108289,8.597639643907147e-17,0.9663672336054144,0.03363276639458557
4,0.4306640625,0.9325934148589626,2.6943349872244942e-17,0.9662967074294813,0.033703292570518684
4,0.430908203125,0.9324521602377298,8.33128516730956e-17,0.9662260801188649,0.033773919881135095
4,0.43115234374999994,0.9323107032162348,1.1823802984861807e-16,0.9661553516081174,0.03384464839188267
4,0.431396484375,0.9321690436636982,3.71423890191797e-17,0.9660845218318491,0.03391547816815088
4,0.431640625,0.9320271814494573,1.0695257106440069e-16,0.9660135907247287,0.033986409275271356
4,0.431884765625,0.9318851164429653,-1.1524337357635891e-17,0.9659425582214827,0.03405744177851733
4,0.43212890625,0.9317428485137926,2.742833608778985e-17,0.9658714242568963,0.034128575743103684
4,0.432373046875,0.9316003775316269,7.80481199915329e-17,0.9658001887658134,0.03419981123418653
4,0.4326171875,0.9314577033662728,-9.73938774132352e-17,0.9657288516831364,0.03427114831686362
4,0.432861328125,0.931314825887652,8.392664251813776e-17,0.965657412943826,0.03434258705617399
4,0.43310546875000006,0.9311717449658047,-4.868315592222749e-17,0.9655858724829024,0.034414127517097604
4,0.433349609375,0.9310284604708887,-4.7913117331563706e-17,0.9655142302354442,0.034485769764555696
4,0.43359375,0.9308849722731796,6.135209402057713e-17,0.9654424861365898,0.03455751386341027
4,0.43383789062499994,0.9307412802430715,-2.2843028633073134e-17,0.9653706401215358,0.034629359878464216
4,0.43408203125,0.9305973842510775,8.262764175092683e-17,0.9652986921255388,0.03470130787446124
4,0.434326171875,0.9304532841678291,1.1839888097778172e-16,0.9652266420839146,0.034773357916085434
4,0.4345703125,0.9303089798640767,1.258646279648612e-17,0.9651544899320383,0.03484551006796166
4,0.434814453125,0.93016447121069,1.094029440489582e-16,0.965082235605345,0.03491776439465494
4,0.43505859375,0.9300197580786583,3.3337303901714846e-17,0.9650098790393292,0.03499012096067078
4,0.435302734375,0.9298748403390906,8.71053824022838e-19,0.9649374201695453,0.03506257983045463
4,0.435546875,0.9297297178632157,-9.898954422652308e-17,0.9648648589316078,0.03513514106839216
4,0.43579101562500006,0.929584390522382,2.6385690186319894e-17,0.9647921952611909,0.03520780473880908
4,0.43603515625,0.929438858188059,6.626901658167931e-18,0.9647194290940295,0.035280570905970476
4,0.436279296875,0.9292931207318362,1.0535849359274349e-16,0.9646465603659181,0.035353439634081885
4,0.43652343749999994,0.9291471780254242,-1.8294429823761192e-18,0.9645735890127122,0.035426410987287826
4,0.436767578125,0.9290010299406541,-1.2092287168276397e-16,0.9645005149703271,0.03549948502967293
4,0.43701171875,0.9288546763494787,-9.752506291933547e-17,0.9644273381747394,0.03557266182526064
4,0.437255859375,0.9287081171239716,-7.871722401053069e-17,0.9643540585619859,0.035645941438014195
4,0.4375,0.9285613521363288,2.014770018177442e-17,0.9642806760681644,0.03571932393183558
4,0.437744140625,0.9284143812588673,1.0558985901508599e-16,0.9642071906294336,0.035792809370566336
4,0.43798828125,0.9282672043640265,-4.61514336512517e-17,0.9641336021820133,0.03586639781798673
4,0.438232421875,0.9281198213243685,1.1283216809245772e-16,0.9640599106621842,0.035940089337815784
4,0.43847656250000006,0.927972232012577,1.482766843242771e-16,0.9639861160062885,0.036013883993711526
4,0.438720703125,0.927824436301459,-2.243862959995337e-18,0.9639122181507296,0.03608778184927047
4,0.43896484375,0.9276764340639444,-3.138062848323862e-17,0.9638382170319721,0.0361617829680278
4,0.43920898437499994,0.9275282251730859,-6.323409590724745e-17,0.9637641125865429,0.03623588741345707
4,0.439453125,0.9273798095020597,-1.9222516237933655e-17,0.9636899047510299,0.036310095248970164
4,0.439697265625,0.9272311869241655,2.863543167469931e-17,0.9636155934620828,0.03638440653791719
4,0.43994140625,0.9270823573128272,3.0007779509726693e-18,0.9635411786564136,0.03645882134358641
4,0.440185546875,0.9269333205415917,1.7609621042511652e-17,0.963466660270796,0.036533339729204084
4,0.4404296875,0.9267840764841313,-1.6223266604393722e-16,0.9633920382420655,0.036607961757934404
4,0.440673828125,0.9266346250142419,-5.869256132523483e-17,0.9633173125071209,0.03668268749287906
4,0.44091796875,0.9264849660058442,-9.387243785485744e-17,0.963242483002922,0.03675751699707791
4,0.44116210937500006,0.9263350993329839,1.006201651137205e-16,0.9631675496664919,0.03683245033350813
4,0.44140625,0.9261850248698316,-2.0373724621431568e-17,0.9630925124349158,0.03690748756508422
4,0.441650390625,0.9260347424906832,-9.090226976713041e-17,0.9630173712453416,0.03698262875465841
4,0.44189453124999994,0.9258842520699603,-5.812274847082767e-18,0.9629421260349802,0.037057873965019805
4,0.442138671875,0.9257335534822099,-6.704478129618418e-17,0.962866776741105,0.037133223258895065
4,0.4423828125,0.9255826466021049,2.258881790488087e-17,0.9627913233010524,0.03720867669894756
4,0.442626953125,0.9254315313044444,-6.106827919305893e-17,0.9627157656522223,0.03728423434777778
4,0.44287109375,0.9252802074641545,-3.351517053559075e-17,0.9626401037320773,0.03735989626792274
4,0.443115234375,0.9251286749562864,-1.0202629347703232e-18,0.9625643374781432,0.03743566252185676
4,0.443359375,0.9249769336560196,-8.244102524685921e-17,0.9624884668280098,0.037511533171990186
4,0.443603515625,0.9248249834386595,1.2510818168968465e-16,0.9624124917193297,0.037587508280670257
4,0.44384765625000006,0.924672824179639,-8.093277826952506e-17,0.9623364120898195,0.037663587910180485
4,0.444091796875,0.9245204557545191,6.009517443706055e-17,0.9622602278772596,0.037739772122740434
4,0.4443359375,0.9243678780389873,-4.4151613913951285e-18,0.9621839390194937,0.03781606098050633
4,0.44458007812499994,0.9242150909088596,1.2363424160260108e-16,0.9621075454544298,0.03789245454557022
4,0.44482421875,0.9240620942400798,-5.799360732920921e-17,0.96203104712004,0.037968952879960105
4,0.445068359375,0.9239088879087201,4.6617824729567127e-17,0.9619544439543601,0.03804555604563992
4,0.4453125,0.923755471790981,5.17918896709746e-17,0.9618777358954905,0.03812226410450947
4,0.445556640625,0.9236018457631922,-3.3339067231140184e-17,0.961800922881596,0.038199077118403924
4,0.44580078125,0.9234480097018112,-1.4983945844652475e-16,0.9617240048509056,0.03827599514909441
4,0.446044921875,0.923293963483426,-5.0073979894871734e-17,0.9616469817417129,0.038353018258287075
4,0.4462890625,0.9231397069847526,-2.9584747468655456e-17,0.9615698534923762,0.03843014650762372
4,0.44653320312500006,0.9229852400826376,-1.6545689282740957e-16,0.9614926200413187,0.0385073799586812
4,0.44677734375,0.9228305626540567,4.794380077480195e-17,0.9614152813270284,0.03858471867297164
4,0.447021484375,0.9226756745761155,6.7791986680144e-17,0.9613378372880578,0.03866216271194223
4,0.44726562499999994,0.9225205757260504,3.8327824713529306e-17,0.9612602878630252,0.03873971213697486
4,0.447509765625,0.9223652659812271,8.550808922190604e-17,0.9611826329906136,0.03881736700938643
4,0.44775390625,0.9222097452191431,1.842390990239022e-17,0.9611048726095716,0.03889512739042844
4,0.447998046875,0.9220540133174259,7.055774852505245e-17,0.961027006658713,0.038972993341287065
4,0.4482421875,0.9218980701538341,-1.2106119532251436e-16,0.960949035076917,0.039050964923082965
4,0.448486328125,0.9217419156062578,-6.66851417171015e-17,0.9608709578031289,0.03912904219687108
4,0.44873046875,0.9215855495527183,-1.76734106453505e-17,0.9607927747763592,0.03920722522364084
4,0.448974609375,0.9214289718713686,-7.924886111989565e-17,0.9607144859356843,0.039285514064315685
4,0.44921875000000006,0.9212721824404932,6.719547532628335e-17,0.9606360912202466,0.039363908779753376
4,0.449462890625,0.9211151811385094,-1.2840383406201033e-17,0.9605575905692547,0.039442409430745284
4,0.44970703125,0.9209579678439658,-3.216054756261788e-17,0.9604789839219829,0.03952101607801711
4,0.44995117187499994,0.9208005424355448,2.5990818232188523e-17,0.9604002712177724,0.03959972878222762
4,0.4501953125,0.9206429047920598,-1.4549861103656658e-17,0.96032145239603,0.039678547603970105
4,0.450439453125,0.9204850547924585,-2.3492989044628958e-18,0.9602425273962292,0.03975747260377083
4,0.45068359375,0.9203269923158207,5.659186785233891e-17,0.9601634961579104,0.03983650384208964
4,0.450927734375,0.9201687172413603,3.006163940951292e-17,0.9600843586206801,0.03991564137931991
4,0.451171875,0.9200102294484241,-1.5376168082609978e-16,0.9600051147242121,0.03999488527578793
4,0.451416015625,0.9198515288164933,5.714604294298347e-17,0.9599257644082466,0.04007423559175333
4,0.45166015625,0.9196926152251821,4.80323421218062e-17,0.959846307612591,0.04015369238740896
4,0.45190429687500006,0.9195334885542396,8.564001751812065e-17,0.9597667442771198,0.04023325572288022
4,0.4521484375,0.919374148683549,6.69029367906814e-17,0.9596870743417745,0.040312925658225474
4,0.452392578125,0.919214595493128,-1.564805759443597e-16,0.959607297746564,0.040392702253436
4,0.45263671874999994,0.9190548288631291,9.558981488198897e-18,0.9595274144315644,0.040472585568435526
4,0.452880859375,0.9188948486738395,3.864700776574776e-17,0.9594474243369198,0.04055257566308024
4,0.453125,0.9187346548056823,1.3630483213148022e-17,0.9593673274028411,0.04063267259715886
4,0.453369140625,0.9185742471392152,-2.8724639283782514e-17,0.9592871235696077,0.0407128764303924
4,0.45361328125,0.9184136255551318,4.397270705425301e-17,0.9592068127775659,0.04079318722243408
4,0.453857421875,0.9182527899342615,-8.945205035152717e-17,0.9591263949671307,0.04087360503286924
4,0.4541015625,0.9180917401575699,-5.4770048525404125e-17,0.959045870078785,0.040954129921215054
4,0.454345703125,0.9179304761061584,3.4217511775186474e-17,0.9589652380530792,0.041034761946920795
4,0.45458984375000006,0.917768997661265,-1.6068671358849937e-17,0.9588844988306324,0.041115501169367574
4,0.454833984375,0.9176073047042644,-2.8720602707158846e-17,0.9588036523521322,0.04119634764786778
4,0.455078125,0.9174453971166681,6.036154997282278e-17,0.958722698558334,0.04127730144166597
4,0.45532226562499994,0.9172832747801245,4.9199936356343136e-17,0.9586416373900623,0.04135836260993775
4,0.45556640625,0.9171209375764193,1.4144444405753932e-16,0.9585604687882097,0.04143953121179034
4,0.455810546875,0.9169583853874758,-3.2996818876031955e-17,0.9584791926937379,0.041520807306262064
4,0.4560546875,0.9167956180953546,1.1128669028779791e-16,0.9583978090476772,0.041602190952322704
4,0.456298828125,0.9166326355822546,-1.1512127336307707e-16,0.9583163177911274,0.0416836822088727
4,0.45654296875,0.9164694377305124,3.763079982534952e-17,0.9582347188652561,0.04176528113474387
4,0.456787109375,0.9163060244226029,-2.12738584757848e-17,0.9581530122113014,0.04184698778869855
4,0.45703125,0.9161423955411396,4.755305346304851e-17,0.9580711977705698,0.041928802229430184
4,0.45727539062500006,0.9159785509688746,-6.486798618778832e-17,0.9579892754844372,0.0420107245155627
4,0.45751953125,0.915814490588699,-8.834228321650386e-17,0.9579072452943496,0.04209275470565044
4,0.457763671875,0.915650214283643,5.164495296058768e-17,0.9578251071418216,0.04217489285817849
4,0.45800781249999994,0.9154857219368756,-1.3703139969094015e-16,0.9577428609684379,0.04225713903156214
4,0.458251953125,0.9153210134317057,3.320521209981224e-18,0.9576605067158528,0.042339493284147156
4,0.45849609375,0.9151560886515819,-3.981753632230008e-17,0.957578044325791,0.04242195567420903
